Date,Close,High,Low,Open,Volume,"('Close', 'PSKY')","('High', 'PSKY')","('Low', 'PSKY')","('Open', 'PSKY')","('Volume', 'PSKY')"
2024-06-03,12.480204582214355,12.723958574328512,12.363202777581282,12.528955566606724,34518500.0,,,,,
2024-06-04,11.934195518493652,12.353452692590064,11.787943491637918,12.333951926423852,18380100.0,,,,,
2024-06-05,11.778194427490234,12.060949059629486,11.690442829611188,11.982947845925404,10877700.0,,,,,
2024-06-06,11.670943260192873,11.885446137900743,11.602691499242336,11.69044309914457,9480400.0,,,,,
2024-06-07,11.709942817687988,11.89519545542922,11.592941004928091,11.602690458605602,10860800.0,,,,,
2024-06-10,11.680689811706545,11.709940957635968,11.475937369286202,11.602688615589956,8942600.0,,,,,
2024-06-11,10.76417636871338,12.0901977651307,10.383919802237788,11.58318993967761,36348700.0,,,,,
2024-06-12,10.842177391052246,10.881177992357022,10.41317077669971,10.41317077669971,31180700.0,,,,,
2024-06-13,10.091415405273438,10.705674632514802,9.974412673577527,10.705674632514802,30459800.0,,,,,
2024-06-14,9.915912628173828,10.393670237002036,9.896411862173805,10.071915036783226,15167100.0,,,,,
2024-06-17,9.631760597229004,9.955105489081475,9.612164418495835,9.906113640585874,15370600.0,,,,,
2024-06-18,9.416196823120115,9.710146973364948,9.347608797358305,9.612164212911184,14859900.0,,,,,
2024-06-20,9.857123374938965,9.886518112193214,9.396601463893782,9.416197643915998,22311000.0,,,,,
2024-06-21,9.945306777954102,10.062887586293176,9.808130725628136,9.808130725628136,20933000.0,,,,,
2024-06-24,10.08248519897461,10.170670350552536,9.798333563024572,9.925712011476922,9452400.0,,,,,
2024-06-25,9.906113624572754,10.043290613250338,9.631760581659371,9.857122710598132,12852200.0,,,,,
2024-06-26,9.768938064575195,9.896316503125576,9.670954362785109,9.847324652230531,9644000.0,,,,,
2024-06-27,10.05309009552002,10.082484833499844,9.729745174416324,9.74934135492225,12023600.0,,,,,
2024-06-28,10.18046760559082,10.268651811441938,10.013895881580174,10.062887730014207,14708800.0,,,,,
2024-07-01,9.93550968170166,10.268652208151485,9.857123094955606,10.18046799889354,11285400.0,,,,,
2024-07-02,10.503812789916992,10.533207526020318,10.10208130355156,10.288249211461707,20170500.0,,,,,
2024-07-03,11.228890419006348,11.885378849406658,11.160302382363362,11.875580291474256,35905200.0,,,,,
2024-07-05,11.571832656860352,11.620823578424952,11.121109263595738,11.21909204116687,20846500.0,,,,,
2024-07-08,10.954535484313965,11.718805119318594,10.885946524835386,11.718805119318594,42675400.0,,,,,
2024-07-09,11.297477722167969,11.32687339405668,10.82715818525083,10.836956742547068,22295800.0,,,,,
2024-07-10,11.46405029296875,11.58163018575733,11.258285246978252,11.33667184217064,16335400.0,,,,,
2024-07-11,11.493444442749023,11.64042000202388,11.405260228514358,11.552234853347342,9200700.0,,,,,
2024-07-12,11.32687282562256,11.552234025475238,11.121107804937074,11.483645996727343,9730400.0,,,,,
2024-07-15,11.346468925476074,11.40525933145032,11.189695755467158,11.395460774714312,6543700.0,,,,,
2024-07-16,11.709007263183594,11.718805820043832,11.21909063347347,11.31707433319222,9595700.0,,,,,
2024-07-17,11.630620002746582,11.728603696783434,11.562031977585844,11.581628155728156,7943300.0,,,,,
2024-07-18,11.395461082458496,11.650217957823816,11.375863968457244,11.620822286821936,10673900.0,,,,,
2024-07-19,11.287680625915527,11.415058138941712,11.209293098330484,11.415058138941712,6278100.0,,,,,
2024-07-22,11.307276725769045,11.326873841135027,11.013326536372515,11.189696836898811,7978000.0,,,,,
2024-07-23,11.50324249267578,11.55223434360564,11.189696141831632,11.219090878612812,6932100.0,,,,,
2024-07-24,11.415058135986328,11.562033698923097,11.385663397175732,11.44445380923882,6750600.0,,,,,
2024-07-25,11.228890419006348,11.493444942087802,11.219091861073943,11.366067426734237,9255800.0,,,,,
2024-07-26,10.964335441589355,11.473849263081886,10.925142142585464,11.356269366070215,9816100.0,,,,,
2024-07-29,10.836956977844238,11.052519636390732,10.807561305317272,10.974133045202576,8021000.0,,,,,
2024-07-30,11.013325691223145,11.091712277788004,10.738972638246128,10.797763045390685,9522500.0,,,,,
2024-07-31,11.189697265625,11.464050350167206,11.032924074458023,11.12110922809993,15478600.0,,,,,
2024-08-01,10.885948181152344,11.22889022739922,10.787965406826022,11.130906518631,7553400.0,,,,,
2024-08-02,10.778167724609377,10.905546182578703,10.53320936723189,10.778167724609377,8915000.0,,,,,
2024-08-05,10.317644119262695,10.768367462928778,10.268652268647328,10.38623308390094,10478600.0,,,,,
2024-08-06,10.2392578125,10.601796021876424,10.2392578125,10.327442959134617,10465900.0,,,,,
2024-08-07,10.249056816101074,10.415628559344285,10.190266404303868,10.30784722789828,7896200.0,,,,,
2024-08-08,10.004097938537598,10.23925770411273,9.906114235660372,10.190265852674116,14892300.0,,,,,
2024-08-09,10.092283248901367,10.57240134506118,9.994299544425468,10.396031050781309,14193200.0,,,,,
2024-08-12,10.111878395080566,10.200063533202602,9.9747023441723,10.082483660520476,6385100.0,,,,,
2024-08-13,10.08248519897461,10.170670350552536,9.974703866180423,10.11187993801995,10119300.0,,,,,
2024-08-14,10.023694038391112,10.121677740485769,9.974703121785623,10.092283003634106,7187100.0,,,,,
2024-08-15,10.738973617553713,10.934940101836425,10.11187993340712,10.121678491231732,22511200.0,,,,,
2024-08-16,10.778167724609377,10.827159582973268,10.591999784156956,10.768369166048204,9840300.0,,,,,
2024-08-19,10.84675407409668,10.934939218510772,10.640989048611075,10.719375635992083,11324000.0,,,,,
2024-08-20,10.719375610351562,10.866351162170764,10.47441729176139,10.503812962790327,12681800.0,,,,,
2024-08-21,10.866350173950195,10.974131487928837,10.75856792552981,10.827156883917803,7176000.0,,,,,
2024-08-22,10.954535484313965,11.072115356280696,10.8271570560729,10.983930218695209,7863300.0,,,,,
2024-08-23,11.130905151367188,11.170098443171792,10.807560260368758,10.885946843977964,7642300.0,,,,,
2024-08-26,11.101511001586914,11.228889440279907,11.05251915063702,11.15050285253681,9390300.0,,,,,
2024-08-27,10.307846069335938,10.72917372449971,10.298047512730742,10.67038425375211,17312700.0,,,,,
2024-08-28,10.48421573638916,10.572400879647043,10.278450713601368,10.28824927050598,9517700.0,,,,,
2024-08-29,10.249056816101074,10.60179648355863,10.22945970068804,10.513611333083768,11261800.0,,,,,
2024-08-30,10.258854866027832,10.386233306582051,10.062888393806668,10.34704001213782,18652600.0,,,,,
2024-09-03,10.20986270904541,10.317644031933488,10.111879008644015,10.20986270904541,7184300.0,,,,,
2024-09-04,10.249056816101074,10.347040524282454,10.2098635197169,10.249056816101074,7891100.0,,,,,
2024-09-05,10.170669555664062,10.366636024720416,10.141274818916068,10.288249437097877,10023300.0,,,,,
2024-09-06,9.886517524719238,10.209862418627802,9.876718968069452,10.18046768312024,8040200.0,,,,,
2024-09-09,10.102081298828123,10.151072214163491,9.866920606786032,9.896316277317428,9985400.0,,,,,
2024-09-10,9.886517524719238,10.141274390962892,9.808130940404544,10.121677277663322,8484900.0,,,,,
2024-09-11,9.778735160827637,9.925710705601318,9.749340425649612,9.88651741388336,7634600.0,,,,,
2024-09-12,10.05309009552002,10.072686276025944,9.778736092902074,9.847325060777496,7202800.0,,,,,
2024-09-13,10.35683822631836,10.405830080781667,10.092283707323537,10.092283707323537,8732500.0,,,,,
2024-09-16,10.258389472961426,10.494666930497432,10.199319639135846,10.42575290677022,6489100.0,,,,,
2024-09-17,10.278077125549316,10.47497591379476,10.159938415931856,10.28792225273819,5793000.0,,,,,
2024-09-18,10.396217346191406,10.593115206389848,10.307613074381342,10.32730239095966,7193200.0,,,,,
2024-09-19,10.297768592834473,10.671875020128178,10.199319187116034,10.553736296595922,6670400.0,,,,,
2024-09-20,10.2091646194458,10.297768899453995,10.120560339437606,10.268234452412312,33505500.0,,,,,
2024-09-23,10.219008445739746,10.258388016404362,10.130404177023603,10.209163318352836,5902300.0,,,,,
2024-09-24,10.386372566223145,10.386372566223145,10.179629571371729,10.258388718088163,4747500.0,,,,,
2024-09-25,10.386372566223145,10.396217694283472,10.248543590027838,10.366682310102492,4942500.0,,,,,
2024-09-26,10.49466609954834,10.504511227553609,10.346992935001625,10.435597209282886,4399000.0,,,,,
2024-09-27,10.622651100158691,10.730944703323724,10.455287661432523,10.573426393671609,5269800.0,,,,,
2024-09-30,10.455286026000977,10.593114994828754,10.386372011028609,10.534045168507411,7416200.0,,,,,
2024-10-01,10.43559741973877,10.573425459059807,10.386372717602784,10.43559741973877,5953800.0,,,,,
2024-10-02,10.268233299255373,10.465131155559543,10.258388171719403,10.43559671183468,5171000.0,,,,,
2024-10-03,10.287922859191896,10.366682003579571,10.110715253761148,10.228853970342666,6605000.0,,,,,
2024-10-04,10.35683822631836,10.396217800077313,10.228854376880992,10.346993098157848,5152100.0,,,,,
2024-10-07,10.35683822631836,10.3863726719168,10.24854369431892,10.346993098157848,4937800.0,,,,,
2024-10-08,10.33714771270752,10.356837968538455,10.258388567149918,10.29776813992872,4109100.0,,,,,
2024-10-09,10.386372566223145,10.425752139581364,10.287923163386056,10.30761341950671,6750700.0,,,,,
2024-10-10,10.1796293258667,10.386372315732036,10.159939070220922,10.346992743323543,4974400.0,,,,,
2024-10-11,10.18947410583496,10.287922564053757,10.140249407284047,10.140249407284047,4382500.0,,,,,
2024-10-14,10.2091646194458,10.268234452412312,10.169785043762507,10.189475301045729,3350500.0,,,,,
2024-10-15,10.33714771270752,10.346992840622988,10.189474549507786,10.189474549507786,6693000.0,,,,,
2024-10-16,10.35683822631836,10.435597373836265,10.31745771367631,10.31745771367631,4658600.0,,,,,
2024-10-17,10.169784545898438,10.35683822539918,10.120559843983342,10.327302840920265,9025300.0,,,,,
2024-10-18,10.287922859191896,10.356837814693408,10.248543286998055,10.29776798696112,4590700.0,,,,,
2024-10-21,10.150094985961914,10.317457466261752,10.150094985961914,10.297768149295978,5225400.0,,,,,
2024-10-22,10.110716819763184,10.219010425348571,10.110716819763184,10.140251268762253,5931500.0,,,,,
2024-10-23,10.150094985961914,10.199318747817886,10.061490712408244,10.110715413147291,4890600.0,,,,,
2024-10-24,10.140249252319336,10.179628822781655,10.081179427184344,10.150094379655672,3633000.0,,,,,
2024-10-25,10.110716819763184,10.2879244526408,10.091026561175,10.15994058846723,5719700.0,,,,,
2024-10-28,10.268233299255373,10.337147314241072,10.13040433040093,10.179629029197732,5253800.0,,,,,
2024-10-29,10.30761432647705,10.366683222270323,10.209164914977366,10.228855172830572,3973100.0,,,,,
2024-10-30,10.49466609954834,10.504511227553609,10.228854215587637,10.238698404709822,5231700.0,,,,,
2024-10-31,10.770323753356934,10.8097033288417,10.543891429040304,10.583271004525072,8559600.0,,,,,
2024-11-01,10.809701919555664,10.829392174172552,10.553735181717224,10.740787906162586,6577400.0,,,,,
2024-11-04,10.701409339904783,10.878617892551862,10.671874894091308,10.829393190273995,4809700.0,,,,,
2024-11-05,10.917996406555176,10.967221104053753,10.662028730668986,10.721098555443882,6898200.0,,,,,
2024-11-06,11.203499794006348,11.27241381497797,10.937686960744744,11.045981495280856,12576200.0,,,,,
2024-11-07,11.351173400878906,11.37086365841839,11.095206625047693,11.19365509609565,10617900.0,,,,,
2024-11-08,10.898306846618652,11.361017530383853,10.701408982957846,11.3314830855555,15682600.0,,,,,
2024-11-11,11.370862007141112,11.410241577618224,10.927841604552867,10.986910490827023,14093800.0,,,,,
2024-11-12,11.272412300109863,11.341327250703316,11.06566932609549,11.223187603652535,10026800.0,,,,,
2024-11-13,10.98691177368164,11.331483759751562,10.96722245558563,11.32163863126199,12007300.0,,,,,
2024-11-14,11.173964500427246,11.203498944477984,10.927841942610636,11.065669974102788,9294800.0,,,,,
2024-11-15,10.671875,11.20349972433402,10.63249542556352,11.065670744364787,14795800.0,,,,,
2024-11-18,10.445441246032717,10.740788509700865,10.39621748449058,10.612804664148562,12238900.0,,,,,
2024-11-19,10.169784545898438,10.386372670994998,10.110715654706802,10.346993097239542,16248600.0,,,,,
2024-11-20,10.415905952453612,10.435596206572203,10.130403839915015,10.189473663387792,8702400.0,,,,,
2024-11-21,10.917996406555176,10.947530849501115,10.36668148456054,10.36668148456054,11221100.0,,,,,
2024-11-22,10.711254119873049,11.016445574083283,10.681719675019846,10.927842239523686,11242700.0,,,,,
2024-11-25,10.94753074645996,11.075514583198435,10.612803933279794,10.6324941876471,55191500.0,,,,,
2024-11-26,10.474977493286133,11.01644642595861,10.435597917475716,10.937687274337772,13048300.0,,,,,
2024-11-27,10.602960586547852,10.701409049549332,10.415906910743804,10.44544135575594,11266300.0,,,,,
2024-11-29,10.681718826293944,10.75063283843681,10.593114559891406,10.62264900239792,3651800.0,,,,,
2024-12-02,10.809701919555664,10.829392174172552,10.58326962475954,10.711253463120268,6265800.0,,,,,
2024-12-03,10.750633239746094,10.819547254461442,10.622649398929708,10.721098796137092,5923400.0,,,,,
2024-12-04,10.849082946777344,10.92784209123921,10.671874402296613,10.671874402296613,8061700.0,,,,,
2024-12-05,10.642339706420898,10.908151577979178,10.6029601351203,10.83923756292389,7051400.0,,,,,
2024-12-06,10.81954860687256,10.81954860687256,10.51435712737111,10.681720560213767,7609400.0,,,,,
2024-12-09,10.996755599975586,11.0459802977113,10.760478177503789,10.858926634092194,11064900.0,,,,,
2024-12-10,11.026290893554688,11.10505004045355,10.849083282473792,10.917997301289525,8990300.0,,,,,
2024-12-11,11.016446113586426,11.105050391368277,10.88846319999389,11.006601924075314,9915500.0,,,,,
2024-12-12,11.44962215423584,11.5086910457007,10.967222138779372,11.095205988797373,11272600.0,,,,,
2024-12-13,11.045980453491213,11.469310606669262,11.02629019856603,11.459466418089702,5618800.0,,,,,
