Date,Close,High,Low,Open,Volume,"('Close', 'SLE')","('High', 'SLE')","('Low', 'SLE')","('Open', 'SLE')","('Volume', 'SLE')"
2024-07-19,44.79999923706055,45.59999847412109,42.79999923706055,44.79999923706055,485.0,,,,,
2024-07-22,54.0,65.5999984741211,45.59999847412109,46.0,22440.0,,,,,
2024-07-23,54.400001525878906,56.0,48.79999923706055,53.59999847412109,4053.0,,,,,
2024-07-24,52.0,56.79999923706055,47.20000076293945,54.400001525878906,5868.0,,,,,
2024-07-25,59.59999847412109,62.0,54.0,56.400001525878906,6818.0,,,,,
2024-07-26,56.400001525878906,62.400001525878906,56.0,60.79999923706055,2028.0,,,,,
2024-07-29,55.20000076293945,60.0,54.400001525878906,58.0,1510.0,,,,,
2024-07-30,51.20000076293945,55.20000076293945,47.59999847412109,54.959999084472656,2823.0,,,,,
2024-07-31,52.79999923706055,53.119998931884766,49.59999847412109,49.59999847412109,1063.0,,,,,
2024-08-01,51.20000076293945,53.59999847412109,50.0,53.20000076293945,635.0,,,,,
2024-08-02,44.400001525878906,50.79999923706055,44.0,48.79999923706055,1465.0,,,,,
2024-08-05,46.79999923706055,46.79999923706055,42.79999923706055,44.400001525878906,1238.0,,,,,
2024-08-06,45.20000076293945,50.79999923706055,44.400001525878906,48.79999923706055,2375.0,,,,,
2024-08-07,46.20000076293945,48.400001525878906,45.20000076293945,45.59999847412109,1035.0,,,,,
2024-08-08,44.400001525878906,47.20000076293945,42.63999938964844,46.79999923706055,648.0,,,,,
2024-08-09,44.0,45.84000015258789,43.59999847412109,45.84000015258789,445.0,,,,,
2024-08-12,44.400001525878906,47.20000076293945,43.59999847412109,46.0,1420.0,,,,,
2024-08-13,46.0,48.0,43.59999847412109,48.0,2518.0,,,,,
2024-08-14,45.59999847412109,48.0,44.400001525878906,47.59999847412109,1875.0,,,,,
2024-08-15,44.400001525878906,46.0,44.0,45.59999847412109,1358.0,,,,,
2024-08-16,44.79999923706055,46.400001525878906,44.0,44.400001525878906,530.0,,,,,
2024-08-19,50.400001525878906,50.400001525878906,46.0,46.0,1758.0,,,,,
2024-08-20,50.400001525878906,53.20000076293945,47.59999847412109,53.20000076293945,873.0,,,,,
2024-08-21,49.79999923706055,50.400001525878906,46.79999923706055,50.0,820.0,,,,,
2024-08-22,48.79999923706055,52.79999923706055,48.400001525878906,49.20000076293945,1280.0,,,,,
2024-08-23,49.20000076293945,52.79999923706055,47.59999847412109,48.79999923706055,595.0,,,,,
2024-08-26,49.59999847412109,50.0,47.59999847412109,50.0,600.0,,,,,
2024-08-27,47.0,48.400001525878906,45.59999847412109,48.20000076293945,420.0,,,,,
2024-08-28,45.79999923706055,49.20000076293945,45.59999847412109,49.20000076293945,245.0,,,,,
2024-08-29,46.0,48.0,45.59999847412109,47.400001525878906,333.0,,,,,
2024-08-30,45.59999847412109,49.59999847412109,45.20000076293945,49.20000076293945,268.0,,,,,
2024-09-03,45.59999847412109,48.0,45.59999847412109,46.400001525878906,565.0,,,,,
2024-09-04,44.79999923706055,47.59999847412109,44.79999923706055,47.59999847412109,240.0,,,,,
2024-09-05,43.400001525878906,46.400001525878906,42.400001525878906,44.79999923706055,1110.0,,,,,
2024-09-06,42.52000045776367,44.0,41.20000076293945,43.59999847412109,278.0,,,,,
2024-09-09,45.20000076293945,46.0,42.400001525878906,42.400001525878906,2400.0,,,,,
2024-09-10,44.79999923706055,46.79999923706055,44.0,45.20000076293945,340.0,,,,,
2024-09-11,43.2400016784668,44.79999923706055,42.52000045776367,44.0,155.0,,,,,
2024-09-12,35.20000076293945,46.79999923706055,35.20000076293945,44.400001525878906,6593.0,,,,,
2024-09-13,34.0,44.400001525878906,34.0,40.0,7480.0,,,,,
2024-09-16,27.040000915527344,41.59999847412109,25.0,34.79999923706055,11680.0,,,,,
2024-09-17,28.1200008392334,31.920000076293945,26.399999618530277,28.1200008392334,5583.0,,,,,
2024-09-18,25.8799991607666,30.36000061035156,25.200000762939453,28.200000762939453,5545.0,,,,,
2024-09-19,25.36000061035156,28.36000061035156,24.559999465942383,28.36000061035156,6018.0,,,,,
2024-09-20,23.71999931335449,26.0,22.399999618530277,25.200000762939453,4813.0,,,,,
2024-09-23,21.84000015258789,25.920000076293945,21.84000015258789,24.63999938964844,3405.0,,,,,
2024-09-24,26.0,27.600000381469727,20.040000915527344,22.0,16278.0,,,,,
2024-09-25,26.07999992370605,27.200000762939453,24.399999618530277,25.959999084472656,2555.0,,,,,
2024-09-26,25.479999542236328,33.20000076293945,23.0,26.63999938964844,15980.0,,,,,
2024-09-27,25.799999237060547,26.799999237060547,24.239999771118164,26.440000534057617,3398.0,,,,,
2024-09-30,24.8799991607666,27.600000381469727,22.959999084472656,26.0,5313.0,,,,,
2024-10-01,29.959999084472656,32.400001525878906,23.36000061035156,24.799999237060547,36620.0,,,,,
2024-10-02,30.600000381469727,30.600000381469727,24.84000015258789,28.36000061035156,5960.0,,,,,
2024-10-03,30.920000076293945,31.36000061035156,28.040000915527344,30.399999618530277,2645.0,,,,,
2024-10-04,37.36000061035156,38.0,31.200000762939453,31.600000381469727,11330.0,,,,,
2024-10-07,36.79999923706055,39.20000076293945,34.2400016784668,38.0,6535.0,,,,,
2024-10-08,35.2400016784668,37.20000076293945,34.439998626708984,36.79999923706055,1363.0,,,,,
2024-10-09,36.59999847412109,36.59999847412109,32.79999923706055,34.79999923706055,2083.0,,,,,
2024-10-10,40.79999923706055,41.20000076293945,34.599998474121094,36.0,2073.0,,,,,
2024-10-11,38.84000015258789,40.79999923706055,38.0,40.79999923706055,1193.0,,,,,
2024-10-14,36.400001525878906,39.59999847412109,35.20000076293945,38.119998931884766,2868.0,,,,,
2024-10-15,36.0,39.2400016784668,34.400001525878906,39.08000183105469,1515.0,,,,,
2024-10-16,36.2400016784668,37.91999816894531,35.279998779296875,37.52000045776367,1153.0,,,,,
2024-10-17,35.279998779296875,38.0,35.279998779296875,36.0,1273.0,,,,,
2024-10-18,37.560001373291016,39.20000076293945,36.0,37.20000076293945,2725.0,,,,,
2024-10-21,38.15999984741211,38.79999923706055,36.0,37.20000076293945,580.0,,,,,
2024-10-22,36.400001525878906,39.20000076293945,35.84000015258789,38.79999923706055,1278.0,,,,,
2024-10-23,35.20000076293945,38.7599983215332,32.79999923706055,35.20000076293945,1605.0,,,,,
2024-10-24,36.7599983215332,38.0,34.52000045776367,34.52000045776367,1733.0,,,,,
2024-10-25,36.79999923706055,39.20000076293945,36.0,38.79999923706055,1378.0,,,,,
2024-10-28,40.0,40.400001525878906,35.2400016784668,36.400001525878906,3363.0,,,,,
2024-10-29,41.59999847412109,43.20000076293945,39.43999862670898,40.79999923706055,1998.0,,,,,
2024-10-30,40.59999847412109,42.0,40.0,42.0,1118.0,,,,,
2024-10-31,40.79999923706055,42.0,36.7599983215332,40.31999969482422,2658.0,,,,,
2024-11-01,41.52000045776367,41.59999847412109,37.43999862670898,37.59999847412109,2783.0,,,,,
2024-11-04,38.31999969482422,41.59999847412109,37.63999938964844,40.400001525878906,1813.0,,,,,
2024-11-05,36.400001525878906,39.040000915527344,36.400001525878906,37.20000076293945,1253.0,,,,,
2024-11-06,37.0,39.20000076293945,35.79999923706055,36.79999923706055,728.0,,,,,
2024-11-07,37.2400016784668,39.27999877929688,36.0,38.040000915527344,573.0,,,,,
2024-11-08,37.79999923706055,39.20000076293945,36.119998931884766,36.79999923706055,688.0,,,,,
2024-11-11,43.59999847412109,44.0,38.08000183105469,38.08000183105469,2940.0,,,,,
2024-11-12,41.59999847412109,45.59999847412109,40.0,45.59999847412109,2383.0,,,,,
2024-11-13,41.79999923706055,45.0,40.0,40.79999923706055,1788.0,,,,,
2024-11-14,39.59999847412109,42.20000076293945,38.560001373291016,42.20000076293945,2523.0,,,,,
2024-11-15,30.399999618530277,39.91999816894531,27.600000381469727,39.91999816894531,8098.0,,,,,
2024-11-18,26.920000076293945,35.599998474121094,26.040000915527344,30.399999618530277,6433.0,,,,,
2024-11-19,27.239999771118164,30.799999237060547,26.31999969482422,29.520000457763672,7128.0,,,,,
2024-11-20,23.31999969482422,28.0,21.36000061035156,28.0,11763.0,,,,,
2024-11-21,24.36000061035156,26.0,22.799999237060547,23.399999618530277,6290.0,,,,,
2024-11-22,24.399999618530277,24.799999237060547,22.399999618530277,23.8799991607666,11018.0,,,,,
2024-11-25,22.1200008392334,26.0,21.63999938964844,24.799999237060547,7780.0,,,,,
2024-11-26,21.71999931335449,24.799999237060547,20.600000381469727,23.520000457763672,8545.0,,,,,
2024-11-27,20.600000381469727,22.0,20.0,21.600000381469727,6018.0,,,,,
2024-11-29,22.399999618530277,22.399999618530277,20.399999618530277,21.920000076293945,3595.0,,,,,
2024-12-02,25.520000457763672,27.520000457763672,23.920000076293945,24.0,7138.0,,,,,
2024-12-03,25.280000686645508,27.1200008392334,23.399999618530277,26.31999969482422,2738.0,,,,,
2024-12-04,24.63999938964844,26.239999771118164,24.280000686645508,25.280000686645508,1478.0,,,,,
2024-12-05,24.559999465942383,24.84000015258789,23.200000762939453,24.0,1878.0,,,,,
2024-12-06,24.36000061035156,24.399999618530277,22.799999237060547,24.399999618530277,2425.0,,,,,
2024-12-09,22.84000015258789,25.63999938964844,22.399999618530277,24.399999618530277,3858.0,,,,,
2024-12-10,23.200000762939453,24.399999618530277,22.040000915527344,23.200000762939453,1655.0,,,,,
2024-12-11,23.600000381469727,24.399999618530277,22.479999542236328,24.36000061035156,2243.0,,,,,
2024-12-12,23.76000022888184,25.200000762939453,22.479999542236328,23.200000762939453,1563.0,,,,,
2024-12-13,22.76000022888184,24.0,22.0,24.0,1743.0,,,,,
2024-12-16,24.799999237060547,24.799999237060547,22.040000915527344,22.799999237060547,2615.0,,,,,
2024-12-17,26.399999618530277,26.799999237060547,23.200000762939453,24.799999237060547,4793.0,,,,,
2024-12-18,24.040000915527344,27.200000762939453,23.200000762939453,26.799999237060547,1983.0,,,,,
2024-12-19,24.440000534057617,26.0,23.200000762939453,24.040000915527344,1040.0,,,,,
2024-12-20,22.15999984741211,24.280000686645508,22.15999984741211,24.239999771118164,1803.0,,,,,
2024-12-23,23.76000022888184,24.76000022888184,22.399999618530277,22.76000022888184,1498.0,,,,,
2024-12-24,24.0,24.0,23.200000762939453,23.200000762939453,345.0,,,,,
2024-12-26,25.799999237060547,26.799999237060547,22.479999542236328,24.600000381469727,4120.0,,,,,
2024-12-27,26.36000061035156,26.399999618530277,24.399999618530277,26.0,2508.0,,,,,
2024-12-30,25.239999771118164,26.0,24.440000534057617,26.0,1325.0,,,,,
2024-12-31,24.71999931335449,25.600000381469727,24.0,25.200000762939453,1500.0,,,,,
2025-01-02,25.600000381469727,26.0,24.799999237060547,25.920000076293945,750.0,,,,,
2025-01-03,30.31999969482422,33.20000076293945,24.799999237060547,26.0,8095.0,,,,,
2025-01-06,29.559999465942383,33.20000076293945,26.040000915527344,32.68000030517578,3773.0,,,,,
2025-01-07,28.799999237060547,29.959999084472656,27.600000381469727,29.07999992370605,1118.0,,,,,
2025-01-08,29.15999984741211,29.959999084472656,28.0,28.799999237060547,1788.0,,,,,
2025-01-10,26.399999618530277,30.399999618530277,26.399999618530277,30.0,3875.0,,,,,
2025-01-13,25.600000381469727,27.600000381469727,25.559999465942383,26.399999618530277,2538.0,,,,,
2025-01-14,25.479999542236328,26.399999618530277,24.0,25.239999771118164,903.0,,,,,
2025-01-15,24.0,26.0,23.200000762939453,24.440000534057617,1310.0,,,,,
2025-01-16,23.559999465942383,26.0,22.36000061035156,24.0,1523.0,,,,,
2025-01-17,24.36000061035156,25.600000381469727,23.200000762939453,24.0,1663.0,,,,,
2025-01-21,23.600000381469727,25.559999465942383,23.040000915527344,24.200000762939453,2123.0,,,,,
2025-01-22,24.07999992370605,24.799999237060547,22.799999237060547,24.799999237060547,1888.0,,,,,
2025-01-23,23.600000381469727,26.0,21.280000686645508,25.200000762939453,5095.0,,,,,
2025-01-24,24.200000762939453,24.399999618530277,22.0,23.31999969482422,620.0,,,,,
2025-01-27,24.399999618530277,24.399999618530277,22.799999237060547,24.399999618530277,1685.0,,,,,
2025-01-28,24.399999618530277,24.399999618530277,22.799999237060547,23.200000762939453,410.0,,,,,
2025-01-29,24.0,24.040000915527344,23.07999992370605,24.0,1908.0,,,,,
2025-01-30,24.399999618530277,24.399999618530277,22.959999084472656,24.36000061035156,450.0,,,,,
2025-01-31,24.0,24.399999618530277,22.799999237060547,24.399999618530277,1030.0,,,,,
2025-02-03,24.0,24.0,22.799999237060547,23.200000762939453,718.0,,,,,
2025-02-04,21.200000762939453,24.0,20.84000015258789,24.0,5030.0,,,,,
2025-02-05,23.200000762939453,23.200000762939453,20.559999465942383,20.559999465942383,2773.0,,,,,
2025-02-06,22.0,23.200000762939453,21.07999992370605,23.200000762939453,628.0,,,,,
2025-02-07,21.559999465942383,23.200000762939453,20.84000015258789,22.0,1563.0,,,,,
2025-02-10,21.84000015258789,22.399999618530277,20.799999237060547,22.399999618530277,1988.0,,,,,
2025-02-11,21.0,22.399999618530277,20.71999931335449,22.0,1505.0,,,,,
2025-02-12,20.600000381469727,21.559999465942383,20.0,21.559999465942383,1835.0,,,,,
2025-02-13,21.600000381469727,22.399999618530277,20.440000534057617,20.799999237060547,2943.0,,,,,
2025-02-14,22.399999618530277,22.399999618530277,21.0,22.0,3810.0,,,,,
2025-02-18,22.040000915527344,23.200000762939453,20.799999237060547,21.600000381469727,2223.0,,,,,
2025-02-19,20.920000076293945,22.0,20.440000534057617,22.0,955.0,,,,,
2025-02-20,21.200000762939453,21.799999237060547,20.440000534057617,21.399999618530277,1040.0,,,,,
2025-02-21,20.440000534057617,21.200000762939453,16.040000915527344,21.0,6173.0,,,,,
2025-02-24,19.959999084472656,21.479999542236328,18.68000030517578,21.479999542236328,2155.0,,,,,
2025-02-25,17.200000762939453,20.399999618530277,17.200000762939453,20.399999618530277,4895.0,,,,,
2025-02-26,17.959999084472656,18.200000762939453,16.0,17.200000762939453,2255.0,,,,,
2025-02-27,16.0,18.399999618530277,16.0,17.920000076293945,2060.0,,,,,
2025-02-28,15.239999771118164,17.799999237060547,14.84000015258789,16.0,3110.0,,,,,
2025-03-03,13.359999656677246,19.200000762939453,13.359999656677246,16.8799991607666,5088.0,,,,,
2025-03-04,17.360000610351562,19.200000762939453,12.520000457763672,14.0,44925.0,,,,,
2025-03-05,16.0,17.479999542236328,14.279999732971191,16.31999969482422,71703.0,,,,,
2025-03-06,15.079999923706056,15.199999809265137,14.399999618530272,15.039999961853027,3193.0,,,,,
2025-03-07,14.84000015258789,14.960000038146973,13.800000190734863,14.279999732971191,2925.0,,,,,
2025-03-10,14.399999618530272,16.0,13.720000267028809,14.399999618530272,4988.0,,,,,
2025-03-11,15.399999618530272,16.799999237060547,13.600000381469728,14.31999969482422,8615.0,,,,,
2025-03-12,14.720000267028809,15.920000076293944,14.0,15.0,4733.0,,,,,
2025-03-13,14.4399995803833,15.199999809265137,13.640000343322754,14.760000228881836,3888.0,,,,,
2025-03-14,14.0,15.0,14.0,14.31999969482422,2465.0,,,,,
2025-03-17,14.039999961853027,14.399999618530272,13.600000381469728,14.399999618530272,1720.0,,,,,
2025-03-18,14.0,14.399999618530272,13.880000114440918,14.399999618530272,665.0,,,,,
2025-03-19,14.0,14.399999618530272,13.68000030517578,14.359999656677246,758.0,,,,,
2025-03-20,13.84000015258789,14.800000190734863,13.84000015258789,14.399999618530272,1473.0,,,,,
2025-03-21,14.720000267028809,14.760000228881836,13.84000015258789,14.399999618530272,3805.0,,,,,
2025-03-24,14.4399995803833,14.800000190734863,14.31999969482422,14.800000190734863,2263.0,,,,,
2025-03-25,14.880000114440918,15.4399995803833,14.4399995803833,14.800000190734863,3970.0,,,,,
2025-03-26,15.520000457763672,17.959999084472656,15.199999809265137,15.880000114440918,7883.0,,,,,
2025-03-27,15.84000015258789,16.799999237060547,15.239999771118164,16.360000610351562,4080.0,,,,,
2025-03-28,10.640000343322754,15.600000381469728,10.4399995803833,14.800000190734863,13585.0,,,,,
2025-03-31,9.399999618530272,10.4399995803833,8.800000190734863,10.31999969482422,6298.0,,,,,
2025-04-01,9.800000190734863,10.079999923706056,9.119999885559082,9.119999885559082,3113.0,,,,,
2025-04-02,9.520000457763672,10.399999618530272,9.399999618530272,10.039999961853027,4720.0,,,,,
2025-04-03,9.399999618530272,10.0,8.880000114440918,9.600000381469728,1980.0,,,,,
2025-04-04,8.239999771118164,9.600000381469728,7.840000152587891,9.5600004196167,4118.0,,,,,
2025-04-07,8.199999809265137,8.880000114440918,6.800000190734863,7.800000190734863,3885.0,,,,,
2025-04-08,8.119999885559082,8.960000038146973,8.0,8.84000015258789,953.0,,,,,
2025-04-09,9.199999809265137,9.399999618530272,8.119999885559082,8.399999618530273,2573.0,,,,,
2025-04-10,8.84000015258789,10.0,8.399999618530273,9.600000381469728,2755.0,,,,,
2025-04-11,9.600000381469728,9.600000381469728,8.479999542236328,9.079999923706056,813.0,,,,,
2025-04-14,9.399999618530272,9.600000381469728,8.399999618530273,9.5600004196167,1158.0,,,,,
2025-04-15,9.600000381469728,9.600000381469728,8.800000190734863,9.119999885559082,2743.0,,,,,
2025-04-16,8.84000015258789,9.760000228881836,8.800000190734863,9.520000457763672,985.0,,,,,
2025-04-17,9.479999542236328,9.520000457763672,8.84000015258789,9.199999809265137,550.0,,,,,
2025-04-21,10.079999923706056,10.399999618530272,9.479999542236328,10.079999923706056,1188.0,,,,,
2025-04-22,10.760000228881836,10.800000190734863,10.079999923706056,10.079999923706056,565.0,,,,,
2025-04-23,10.880000114440918,11.600000381469728,10.760000228881836,10.760000228881836,2075.0,,,,,
2025-04-24,13.84000015258789,14.399999618530272,10.279999732971191,11.399999618530272,4153.0,,,,,
2025-04-25,13.31999969482422,14.640000343322754,13.079999923706056,14.640000343322754,1495.0,,,,,
2025-04-28,14.0,14.0,13.199999809265137,13.199999809265137,830.0,,,,,
2025-04-29,14.199999809265137,14.199999809265137,13.199999809265137,13.31999969482422,745.0,,,,,
2025-04-30,13.880000114440918,14.399999618530272,12.800000190734863,14.0,1545.0,,,,,
2025-05-01,14.800000190734863,16.0,12.600000381469728,14.15999984741211,4153.0,,,,,
2025-05-02,14.359999656677246,14.880000114440918,12.960000038146973,14.800000190734863,4010.0,,,,,
2025-05-05,13.760000228881836,14.800000190734863,12.68000030517578,14.800000190734863,1878.0,,,,,
2025-05-06,14.399999618530272,15.199999809265137,12.68000030517578,13.960000038146973,1073.0,,,,,
2025-05-07,13.84000015258789,14.640000343322754,13.079999923706056,14.640000343322754,515.0,,,,,
2025-05-08,13.0,16.399999618530273,12.68000030517578,13.4399995803833,3855.0,,,,,
2025-05-09,6.0,7.079999923706055,5.800000190734863,7.039999961853027,85403.0,,,,,
2025-05-12,6.559999942779541,7.0,6.199999809265137,6.880000114440918,31188.0,,,,,
2025-05-13,6.0,6.760000228881836,5.960000038146973,6.760000228881836,24353.0,,,,,
2025-05-14,6.800000190734863,7.119999885559082,6.079999923706055,6.400000095367432,44530.0,,,,,
2025-05-15,6.519999980926514,7.079999923706055,6.119999885559082,7.039999961853027,22768.0,,,,,
2025-05-16,7.119999885559082,9.800000190734863,6.28000020980835,6.599999904632568,143783.0,,,,,
2025-05-19,6.679999828338623,7.360000133514404,6.440000057220459,6.960000038146973,22565.0,,,,,
2025-05-20,6.639999866485596,7.199999809265137,6.239999771118164,6.679999828338623,11808.0,,,,,
2025-05-21,6.519999980926514,7.039999961853027,6.28000020980835,6.760000228881836,12550.0,,,,,
2025-05-22,6.559999942779541,7.0,6.440000057220459,7.0,15825.0,,,,,
2025-05-23,7.239999771118164,7.480000019073486,6.599999904632568,6.71999979019165,22823.0,,,,,
2025-05-27,7.71999979019165,7.840000152587891,6.880000114440918,7.400000095367432,83263.0,,,,,
2025-05-28,9.15999984741211,9.15999984741211,7.239999771118164,7.800000190734863,124098.0,,,,,
2025-05-29,6.28000020980835,6.400000095367432,5.0,6.0,384185.0,,,,,
2025-05-30,7.800000190734863,11.600000381469728,5.639999866485596,6.760000228881836,5008235.0,,,,,
2025-06-02,6.71999979019165,8.720000267028809,5.800000190734863,7.199999809265137,485418.0,,,,,
2025-06-03,5.679999828338623,6.71999979019165,4.920000076293945,6.71999979019165,191260.0,,,,,
2025-06-04,6.0,6.400000095367432,5.519999980926514,5.599999904632568,226565.0,,,,,
2025-06-05,5.320000171661377,5.840000152587891,5.199999809265137,5.71999979019165,254950.0,,,,,
2025-06-06,5.28000020980835,5.320000171661377,5.079999923706055,5.28000020980835,69233.0,,,,,
2025-06-09,5.199999809265137,5.400000095367432,4.800000190734863,5.239999771118164,185278.0,,,,,
2025-06-10,5.079999923706055,5.199999809265137,4.639999866485596,5.159999847412109,151965.0,,,,,
2025-06-11,5.079999923706055,5.199999809265137,4.840000152587891,5.0,68870.0,,,,,
2025-06-12,4.760000228881836,5.039999961853027,4.519999980926514,5.039999961853027,189990.0,,,,,
2025-06-13,4.599999904632568,4.840000152587891,4.599999904632568,4.800000190734863,50945.0,,,,,
2025-06-16,4.400000095367432,4.559999942779541,4.159999847412109,4.559999942779541,111783.0,,,,,
2025-06-17,4.599999904632568,5.119999885559082,4.440000057220459,4.599999904632568,180453.0,,,,,
2025-06-18,4.320000171661377,5.0,4.239999771118164,4.639999866485596,344935.0,,,,,
2025-06-20,4.320000171661377,4.400000095367432,4.079999923706055,4.320000171661377,103708.0,,,,,
2025-06-23,4.369999885559082,4.789999961853027,3.910000085830689,4.309999942779541,254200.0,,,,,
2025-06-24,4.190000057220459,4.349999904632568,4.050000190734863,4.179999828338623,86000.0,,,,,
2025-06-25,4.349999904632568,4.400000095367432,4.150000095367432,4.199999809265137,99500.0,,,,,
2025-06-26,4.682000160217285,4.820000171661377,4.150000095367432,4.400000095367432,168200.0,,,,,
2025-06-27,4.519999980926514,4.777999877929688,4.400000095367432,4.730000019073486,58200.0,,,,,
2025-06-30,4.635000228881836,4.760000228881836,4.260000228881836,4.389999866485596,166700.0,,,,,
2025-07-01,5.239999771118164,5.525000095367432,4.650000095367432,4.650000095367432,399400.0,,,,,
2025-07-02,5.159999847412109,5.46999979019165,5.0,5.090000152587891,101900.0,,,,,
2025-07-03,5.059999942779541,5.46999979019165,5.0,5.079999923706055,66800.0,,,,,
2025-07-07,4.900000095367432,5.119999885559082,4.710000038146973,5.110000133514404,81100.0,,,,,
2025-07-08,5.849999904632568,6.0,4.909999847412109,5.050000190734863,268400.0,,,,,
2025-07-09,5.835000038146973,6.050000190734863,5.321000099182129,5.869999885559082,121100.0,,,,,
2025-07-10,6.630000114440918,6.809999942779541,5.619999885559082,5.829999923706055,206300.0,,,,,
2025-07-11,5.820000171661377,6.510000228881836,5.679999828338623,6.449999809265137,91700.0,,,,,
2025-07-14,5.5,6.25,5.25,6.099999904632568,1499700.0,,,,,
2025-07-15,5.230000019073486,5.40500020980835,4.909999847412109,5.329999923706055,208800.0,,,,,
2025-07-16,5.139999866485596,5.210000038146973,4.929999828338623,5.010000228881836,63800.0,,,,,
2025-07-17,5.099999904632568,5.25,4.909999847412109,5.25,75200.0,,,,,
2025-07-18,4.590000152587891,5.03000020980835,4.119999885559082,4.929999828338623,124100.0,,,,,
2025-07-21,5.800000190734863,5.96999979019165,4.869999885559082,5.019999980926514,277300.0,,,,,
2025-07-22,5.559999942779541,5.820000171661377,5.140999794006348,5.800000190734863,63800.0,,,,,
2025-07-23,5.099999904632568,5.735000133514404,5.099999904632568,5.599999904632568,66800.0,,,,,
2025-07-24,4.820000171661377,5.300000190734863,4.639999866485596,5.300000190734863,56000.0,,,,,
2025-07-25,5.119999885559082,5.144000053405762,4.875,4.900000095367432,100800.0,,,,,
2025-07-28,5.050000190734863,5.355000019073486,4.960000038146973,5.190000057220459,45000.0,,,,,
2025-07-29,4.760000228881836,5.159999847412109,4.610000133514404,4.989999771118164,49000.0,,,,,
2025-07-30,4.199999809265137,5.269999980926514,4.150000095367432,4.75,207400.0,,,,,
2025-07-31,4.300000190734863,4.514999866485596,4.050000190734863,4.199999809265137,45900.0,,,,,
2025-08-01,4.150000095367432,4.388000011444092,4.070000171661377,4.204999923706055,33000.0,,,,,
2025-08-04,4.159999847412109,4.449999809265137,4.050000190734863,4.050000190734863,39300.0,,,,,
2025-08-05,4.170000076293945,4.260000228881836,4.070000171661377,4.21999979019165,33600.0,,,,,
2025-08-06,4.130000114440918,4.429999828338623,4.019999980926514,4.159999847412109,40700.0,,,,,
2025-08-07,4.119999885559082,4.309999942779541,3.9800000190734863,4.309999942779541,62200.0,,,,,
2025-08-08,4.130000114440918,4.150000095367432,4.019999980926514,4.059999942779541,14400.0,,,,,
2025-08-11,3.75,4.361999988555908,3.630000114440918,4.010000228881836,63000.0,,,,,
2025-08-12,3.900000095367432,3.994999885559082,3.630000114440918,3.9700000286102295,68900.0,,,,,
