Date,Close,High,Low,Open,Volume,"('Close', 'ON')","('High', 'ON')","('Low', 'ON')","('Open', 'ON')","('Volume', 'ON')"
2024-09-03,70.76000213623047,76.41000366210938,69.91999816894531,76.41000366210938,10785900.0,,,,,
2024-09-04,70.52999877929688,72.16000366210938,69.27999877929688,69.88999938964844,6158400.0,,,,,
2024-09-05,70.25,71.9000015258789,69.41000366210938,69.66999816894531,4791500.0,,,,,
2024-09-06,67.91999816894531,71.27999877929688,67.41000366210938,70.01000213623047,8467500.0,,,,,
2024-09-09,69.38999938964844,70.23999786376953,68.58999633789062,68.80000305175781,6394600.0,,,,,
2024-09-10,68.2300033569336,68.3499984741211,66.95999908447266,68.31999969482422,4376700.0,,,,,
2024-09-11,70.58000183105469,70.7300033569336,66.36000061035156,68.45999908447266,7463400.0,,,,,
2024-09-12,69.33000183105469,70.0999984741211,68.19999694824219,70.06999969482422,4172800.0,,,,,
2024-09-13,71.72000122070312,72.16999816894531,70.0199966430664,70.04000091552734,5495100.0,,,,,
2024-09-16,70.37000274658203,71.45999908447266,69.1500015258789,70.80000305175781,4388600.0,,,,,
2024-09-17,71.41999816894531,72.30000305175781,70.5199966430664,71.47000122070312,2711600.0,,,,,
2024-09-18,70.63999938964844,73.36000061035156,70.1500015258789,71.29000091552734,4118200.0,,,,,
2024-09-19,73.3499984741211,74.98999786376953,72.62000274658203,73.81999969482422,8075400.0,,,,,
2024-09-20,69.56999969482422,71.44000244140625,68.38999938964844,71.04000091552734,12073700.0,,,,,
2024-09-23,69.73999786376953,70.77999877929688,69.5,69.9800033569336,5107500.0,,,,,
2024-09-24,70.47000122070312,72.31999969482422,69.9000015258789,70.9000015258789,4656500.0,,,,,
2024-09-25,69.6500015258789,70.52999877929688,69.0999984741211,69.81999969482422,3331400.0,,,,,
2024-09-26,73.31999969482422,73.91000366210938,70.08999633789062,72.36000061035156,5753100.0,,,,,
2024-09-27,74.38999938964844,75.87999725341797,73.79000091552734,74.5999984741211,5289100.0,,,,,
2024-09-30,72.61000061035156,73.54000091552734,71.22000122070312,72.30999755859375,6822500.0,,,,,
2024-10-01,71.05000305175781,73.11000061035156,70.30000305175781,72.47000122070312,5971900.0,,,,,
2024-10-02,71.51000213623047,72.55999755859375,70.38999938964844,71.08999633789062,4333200.0,,,,,
2024-10-03,70.33000183105469,71.45999908447266,69.5,70.61000061035156,3652200.0,,,,,
2024-10-04,71.54000091552734,72.68000030517578,70.93000030517578,72.2699966430664,4771800.0,,,,,
2024-10-07,71.08999633789062,71.25,70.04000091552734,70.62000274658203,3790300.0,,,,,
2024-10-08,70.52999877929688,71.13999938964844,69.45999908447266,70.83999633789062,3779200.0,,,,,
2024-10-09,71.0,71.19000244140625,69.80999755859375,70.3499984741211,3873000.0,,,,,
2024-10-10,70.30999755859375,70.38999938964844,69.16000366210938,69.87999725341797,4044800.0,,,,,
2024-10-11,70.33000183105469,71.63999938964844,69.0,69.18000030517578,5136300.0,,,,,
2024-10-14,72.79000091552734,72.97000122070312,70.04000091552734,71.0,4935100.0,,,,,
2024-10-15,69.31999969482422,74.18000030517578,68.63999938964844,72.70999908447266,9303900.0,,,,,
2024-10-16,69.02999877929688,71.20999908447266,68.91000366210938,70.66000366210938,7299700.0,,,,,
2024-10-17,69.23999786376953,71.30000305175781,68.80000305175781,70.79000091552734,6293400.0,,,,,
2024-10-18,68.48999786376953,70.56999969482422,68.29000091552734,70.45999908447266,5202400.0,,,,,
2024-10-21,67.13999938964844,68.3499984741211,65.7699966430664,68.0999984741211,6743700.0,,,,,
2024-10-22,66.54000091552734,67.05999755859375,65.68000030517578,66.66999816894531,6921400.0,,,,,
2024-10-23,67.97000122070312,69.68000030517578,66.47000122070312,69.36000061035156,9256100.0,,,,,
2024-10-24,70.08000183105469,70.13999938964844,68.36000061035156,69.52999877929688,7567000.0,,,,,
2024-10-25,71.25,72.9800033569336,70.56999969482422,70.5999984741211,10772100.0,,,,,
2024-10-28,72.23999786376953,75.19999694824219,66.62000274658203,67.30000305175781,16687300.0,,,,,
2024-10-29,74.69999694824219,75.19999694824219,70.62000274658203,72.23999786376953,8222500.0,,,,,
2024-10-30,73.62999725341797,76.05999755859375,72.81999969482422,73.6500015258789,8087700.0,,,,,
2024-10-31,70.48999786376953,73.44000244140625,69.27999877929688,73.36000061035156,9975300.0,,,,,
2024-11-01,70.98999786376953,72.5,70.16000366210938,70.5,5551200.0,,,,,
2024-11-04,69.5,71.36000061035156,69.37000274658203,70.25,4008500.0,,,,,
2024-11-05,70.19999694824219,70.61000061035156,68.4800033569336,69.33999633789062,5019600.0,,,,,
2024-11-06,72.2699966430664,73.30000305175781,71.36000061035156,72.51000213623047,7771900.0,,,,,
2024-11-07,72.05000305175781,73.45999908447266,71.94000244140625,73.1500015258789,5027700.0,,,,,
2024-11-08,70.41000366210938,71.41999816894531,69.6500015258789,71.0,4742200.0,,,,,
2024-11-11,69.95999908447266,71.01000213623047,68.80000305175781,71.0,6632600.0,,,,,
2024-11-12,70.2300033569336,71.30000305175781,68.98999786376953,69.9000015258789,4852700.0,,,,,
2024-11-13,68.48999786376953,69.80999755859375,67.83000183105469,69.0,5676400.0,,,,,
2024-11-14,67.0199966430664,69.18000030517578,66.80000305175781,68.63999938964844,6420700.0,,,,,
2024-11-15,64.76000213623047,66.83000183105469,64.58999633789062,66.30999755859375,6231100.0,,,,,
2024-11-18,66.4800033569336,66.58000183105469,64.31999969482422,64.4800033569336,6371200.0,,,,,
2024-11-19,66.6500015258789,67.22000122070312,66.0,66.47000122070312,5746300.0,,,,,
2024-11-20,67.30999755859375,67.36000061035156,65.47000122070312,65.56999969482422,5098000.0,,,,,
2024-11-21,68.47000122070312,69.12000274658203,66.44999694824219,67.9000015258789,4724600.0,,,,,
2024-11-22,69.62000274658203,69.72000122070312,67.51000213623047,68.0199966430664,4092100.0,,,,,
2024-11-25,72.38999938964844,73.48999786376953,70.30999755859375,71.16000366210938,6575600.0,,,,,
2024-11-26,70.81999969482422,73.43000030517578,69.97000122070312,73.3499984741211,5136800.0,,,,,
2024-11-27,70.3499984741211,71.33000183105469,69.13999938964844,70.30999755859375,3724400.0,,,,,
2024-11-29,71.12000274658203,72.52999877929688,70.5999984741211,71.0,2900300.0,,,,,
2024-12-02,73.94999694824219,74.5199966430664,70.75,71.0,6457100.0,,,,,
2024-12-03,69.80999755859375,73.19000244140625,69.69000244140625,72.41999816894531,8883100.0,,,,,
2024-12-04,65.97000122070312,70.51000213623047,65.3499984741211,70.51000213623047,13169500.0,,,,,
2024-12-05,65.73999786376953,66.86000061035156,65.1500015258789,65.87999725341797,8527400.0,,,,,
2024-12-06,66.5199966430664,67.04000091552734,65.91999816894531,66.27999877929688,5412000.0,,,,,
2024-12-09,67.68000030517578,68.66000366210938,66.30000305175781,66.5199966430664,4963200.0,,,,,
2024-12-10,66.33999633789062,68.11000061035156,66.05000305175781,67.9000015258789,4631600.0,,,,,
2024-12-11,67.97000122070312,68.52999877929688,66.44000244140625,67.0,5698500.0,,,,,
2024-12-12,67.11000061035156,67.5199966430664,66.26000213623047,66.9000015258789,4075800.0,,,,,
2024-12-13,65.95999908447266,66.95999908447266,64.80000305175781,66.58000183105469,7179200.0,,,,,
2024-12-16,66.44000244140625,67.27999877929688,64.94000244140625,65.4000015258789,6139800.0,,,,,
2024-12-17,67.73999786376953,70.58000183105469,66.8499984741211,66.98999786376953,7810800.0,,,,,
2024-12-18,64.93000030517578,69.2699966430664,64.62000274658203,67.88999938964844,9813100.0,,,,,
2024-12-19,64.80000305175781,66.97000122070312,64.75,66.12999725341797,7630200.0,,,,,
2024-12-20,65.5,66.86000061035156,63.93999862670898,64.22000122070312,12758500.0,,,,,
2024-12-23,66.62999725341797,66.98999786376953,65.44999694824219,65.5,5257400.0,,,,,
2024-12-24,67.9000015258789,67.91999816894531,66.41999816894531,66.62999725341797,3044800.0,,,,,
2024-12-26,67.0199966430664,67.94999694824219,66.98999786376953,67.05000305175781,3659500.0,,,,,
2024-12-27,66.01000213623047,67.05000305175781,65.4800033569336,66.69999694824219,4751900.0,,,,,
2024-12-30,63.459999084472656,65.30999755859375,63.27000045776367,65.18000030517578,7230300.0,,,,,
2024-12-31,63.04999923706055,64.2699966430664,62.77999877929688,63.790000915527344,4300000.0,,,,,
2025-01-02,61.709999084472656,64.08999633789062,61.65999984741211,63.810001373291016,7392700.0,,,,,
2025-01-03,63.90999984741211,64.47000122070312,61.58000183105469,61.95000076293945,6962700.0,,,,,
2025-01-06,64.51000213623047,67.0,64.33000183105469,64.37999725341797,7368900.0,,,,,
2025-01-07,62.72999954223633,65.25,62.31999969482422,64.77999877929688,9310400.0,,,,,
2025-01-08,58.310001373291016,62.59000015258789,57.959999084472656,62.40999984741211,14868300.0,,,,,
2025-01-10,53.93999862670898,56.59999847412109,53.59999847412109,56.380001068115234,17560000.0,,,,,
2025-01-13,55.869998931884766,56.45000076293945,53.09999847412109,53.20000076293945,12195900.0,,,,,
2025-01-14,55.18000030517578,56.459999084472656,54.5099983215332,55.27000045776367,6350600.0,,,,,
2025-01-15,55.22999954223633,56.75,55.13999938964844,56.720001220703125,7968400.0,,,,,
2025-01-16,53.5099983215332,55.47999954223633,53.459999084472656,55.20000076293945,8661000.0,,,,,
2025-01-17,54.630001068115234,55.08000183105469,54.369998931884766,54.58000183105469,7298900.0,,,,,
2025-01-21,55.61000061035156,56.11000061035156,54.869998931884766,55.09999847412109,6336200.0,,,,,
2025-01-22,56.02999877929688,56.630001068115234,55.0,55.0,8091800.0,,,,,
2025-01-23,56.2599983215332,56.29999923706055,54.65999984741211,55.04999923706055,9145800.0,,,,,
2025-01-24,54.5,55.7400016784668,54.02000045776367,55.58000183105469,9237400.0,,,,,
2025-01-27,53.93999862670898,56.27999877929688,53.470001220703125,54.88999938964844,12666400.0,,,,,
2025-01-28,53.869998931884766,54.59999847412109,52.79999923706055,54.11000061035156,10463100.0,,,,,
2025-01-29,53.77000045776367,54.4900016784668,53.09999847412109,54.040000915527344,5513500.0,,,,,
2025-01-30,53.27000045776367,53.68000030517578,51.810001373291016,53.56999969482422,8385400.0,,,,,
2025-01-31,52.34000015258789,53.72999954223633,51.95000076293945,53.040000915527344,6396500.0,,,,,
2025-02-03,50.2599983215332,51.459999084472656,49.79999923706055,50.650001525878906,8078700.0,,,,,
2025-02-04,50.58000183105469,51.33000183105469,50.16999816894531,50.68000030517578,5660000.0,,,,,
2025-02-05,51.720001220703125,51.77999877929688,49.88999938964844,50.220001220703125,6142800.0,,,,,
2025-02-06,52.43999862670898,52.77999877929688,51.93000030517578,52.20000076293945,8149200.0,,,,,
2025-02-07,51.25,53.58000183105469,50.43999862670898,52.27000045776367,13250600.0,,,,,
2025-02-10,47.040000915527344,51.0,46.56999969482422,50.93999862670898,23762900.0,,,,,
2025-02-11,47.93000030517578,48.95000076293945,46.790000915527344,46.970001220703125,11150500.0,,,,,
2025-02-12,50.060001373291016,50.18000030517578,47.2599983215332,47.290000915527344,9413900.0,,,,,
2025-02-13,50.91999816894531,50.970001220703125,49.70000076293945,50.060001373291016,7400100.0,,,,,
2025-02-14,51.83000183105469,51.880001068115234,50.84000015258789,51.16999816894531,5963800.0,,,,,
2025-02-18,51.95000076293945,52.959999084472656,51.900001525878906,52.08000183105469,7766500.0,,,,,
2025-02-19,55.52000045776367,56.36000061035156,52.0,52.25,15289900.0,,,,,
2025-02-20,55.7400016784668,57.77000045776367,55.09000015258789,56.25,9393400.0,,,,,
2025-02-21,54.04999923706055,56.66999816894531,53.630001068115234,56.29999923706055,10983000.0,,,,,
2025-02-24,53.400001525878906,54.38999938964844,52.7599983215332,54.33000183105469,9153100.0,,,,,
2025-02-25,51.220001220703125,53.95000076293945,51.060001373291016,53.630001068115234,8855400.0,,,,,
2025-02-26,50.54999923706055,51.40999984741211,49.63999938964844,51.0,9675300.0,,,,,
2025-02-27,47.380001068115234,50.61000061035156,46.9900016784668,50.119998931884766,12453800.0,,,,,
2025-02-28,47.04999923706055,48.52000045776367,46.040000915527344,47.93999862670898,13110600.0,,,,,
2025-03-03,44.90999984741211,48.0099983215332,44.66999816894531,47.59000015258789,12104200.0,,,,,
2025-03-04,44.4900016784668,45.7400016784668,43.93999862670898,45.09000015258789,10433100.0,,,,,
2025-03-05,46.4900016784668,46.56999969482422,45.02000045776367,45.52999877929688,8672400.0,,,,,
2025-03-06,43.880001068115234,45.06999969482422,43.33000183105469,44.34000015258789,12563300.0,,,,,
2025-03-07,45.400001525878906,46.040000915527344,43.58000183105469,43.869998931884766,10341800.0,,,,,
2025-03-10,44.15999984741211,44.959999084472656,43.560001373291016,44.220001220703125,10971100.0,,,,,
2025-03-11,42.86000061035156,44.70000076293945,41.84999847412109,44.380001068115234,9016100.0,,,,,
2025-03-12,42.84999847412109,43.68000030517578,42.52000045776367,43.2599983215332,6693600.0,,,,,
2025-03-13,42.150001525878906,43.77999877929688,41.59000015258789,42.709999084472656,6256500.0,,,,,
2025-03-14,43.18999862670898,43.43999862670898,42.34999847412109,42.9900016784668,6639800.0,,,,,
2025-03-17,44.04999923706055,44.41999816894531,42.90999984741211,43.060001373291016,6696700.0,,,,,
2025-03-18,43.41999816894531,43.959999084472656,42.84999847412109,43.459999084472656,5278500.0,,,,,
2025-03-19,43.58000183105469,44.43999862670898,43.290000915527344,43.61000061035156,5041200.0,,,,,
2025-03-20,43.20000076293945,43.83000183105469,42.72999954223633,43.0099983215332,6432200.0,,,,,
2025-03-21,43.77999877929688,44.0,41.900001525878906,42.2599983215332,17838900.0,,,,,
2025-03-24,45.68000030517578,46.2400016784668,45.130001068115234,45.33000183105469,9943800.0,,,,,
2025-03-25,45.310001373291016,45.880001068115234,44.97999954223633,45.43000030517578,4759100.0,,,,,
2025-03-26,45.040000915527344,45.63999938964844,44.060001373291016,45.11000061035156,8456700.0,,,,,
2025-03-27,43.7599983215332,45.0099983215332,43.72999954223633,44.630001068115234,6424100.0,,,,,
2025-03-28,40.93999862670898,43.33000183105469,40.619998931884766,43.119998931884766,10439200.0,,,,,
2025-03-31,40.68999862670898,41.540000915527344,39.36000061035156,40.54999923706055,8999100.0,,,,,
2025-04-01,40.20000076293945,40.58000183105469,39.09999847412109,40.5099983215332,7432500.0,,,,,
2025-04-02,40.7599983215332,41.59000015258789,39.18000030517578,39.59000015258789,5689800.0,,,,,
2025-04-03,35.560001373291016,39.22999954223633,35.5,38.7599983215332,14923900.0,,,,,
2025-04-04,33.70000076293945,35.5099983215332,33.209999084472656,34.459999084472656,14294900.0,,,,,
2025-04-07,35.08000183105469,36.90999984741211,32.20000076293945,33.380001068115234,18919300.0,,,,,
2025-04-08,31.950000762939453,36.650001525878906,31.040000915527344,35.810001373291016,14238500.0,,,,,
2025-04-09,39.20000076293945,39.59000015258789,31.68000030517578,32.31999969482422,28303700.0,,,,,
2025-04-10,34.880001068115234,37.09999847412109,33.2400016784668,36.58000183105469,18006300.0,,,,,
2025-04-11,35.08000183105469,35.16999816894531,32.099998474121094,33.77000045776367,20276400.0,,,,,
2025-04-14,35.619998931884766,36.36000061035156,34.810001373291016,35.86000061035156,9912100.0,,,,,
2025-04-15,35.849998474121094,36.68000030517578,35.060001373291016,35.83000183105469,6708200.0,,,,,
2025-04-16,34.25,35.52000045776367,32.849998474121094,34.56999969482422,13049600.0,,,,,
2025-04-17,34.63999938964844,34.81999969482422,33.650001525878906,34.40999984741211,5827000.0,,,,,
2025-04-21,34.7400016784668,34.86000061035156,33.20000076293945,33.70000076293945,7885400.0,,,,,
2025-04-22,35.45000076293945,36.09999847412109,34.72999954223633,35.09000015258789,8826400.0,,,,,
2025-04-23,36.619998931884766,37.77999877929688,36.27000045776367,37.0,8946500.0,,,,,
2025-04-24,39.959999084472656,40.04999923706055,38.13999938964844,38.560001373291016,13190000.0,,,,,
2025-04-25,39.630001068115234,40.22999954223633,38.7599983215332,39.380001068115234,7558400.0,,,,,
2025-04-28,40.040000915527344,40.33000183105469,38.68999862670898,39.43000030517578,6089100.0,,,,,
2025-04-29,38.86000061035156,39.459999084472656,38.29999923706055,38.90999984741211,7914300.0,,,,,
2025-04-30,39.70000076293945,39.83000183105469,37.470001220703125,37.93999862670898,7283600.0,,,,,
2025-05-01,39.59999847412109,40.7400016784668,39.5,40.22999954223633,10202100.0,,,,,
2025-05-02,41.90999984741211,42.25,40.560001373291016,40.59000015258789,14142000.0,,,,,
2025-05-05,38.40999984741211,40.7599983215332,37.63999938964844,40.52000045776367,24182500.0,,,,,
2025-05-06,38.5099983215332,39.18999862670898,37.18999862670898,38.04999923706055,13529300.0,,,,,
2025-05-07,38.79999923706055,38.95000076293945,37.560001373291016,38.900001525878906,9662600.0,,,,,
2025-05-08,39.77000045776367,40.38999938964844,38.68999862670898,39.29999923706055,9997400.0,,,,,
2025-05-09,40.97999954223633,42.09000015258789,40.31999969482422,40.400001525878906,11721800.0,,,,,
2025-05-12,44.619998931884766,45.310001373291016,43.36000061035156,43.45000076293945,17347500.0,,,,,
2025-05-13,45.77000045776367,46.59000015258789,44.7400016784668,44.77000045776367,12019200.0,,,,,
2025-05-14,45.20000076293945,46.20000076293945,44.81999969482422,45.95000076293945,7065800.0,,,,,
2025-05-15,44.52000045776367,44.95000076293945,43.77999877929688,44.70000076293945,6833600.0,,,,,
2025-05-16,44.91999816894531,44.959999084472656,43.93000030517578,44.5099983215332,5478000.0,,,,,
2025-05-19,43.84000015258789,44.18999862670898,43.5099983215332,43.54999923706055,5973600.0,,,,,
2025-05-20,44.2599983215332,44.290000915527344,43.400001525878906,43.470001220703125,5360900.0,,,,,
2025-05-21,43.65999984741211,45.47999954223633,43.31999969482422,44.2599983215332,8595800.0,,,,,
2025-05-22,42.290000915527344,44.58000183105469,42.02999877929688,44.5,12463200.0,,,,,
2025-05-23,41.27000045776367,41.52000045776367,40.619998931884766,40.65999984741211,9856900.0,,,,,
2025-05-27,43.400001525878906,43.869998931884766,41.77000045776367,42.36000061035156,9662800.0,,,,,
2025-05-28,42.84999847412109,43.77999877929688,42.65999984741211,43.52000045776367,5674500.0,,,,,
2025-05-29,42.93999862670898,44.11000061035156,42.61000061035156,43.72999954223633,4847000.0,,,,,
2025-05-30,42.02000045776367,42.83000183105469,41.630001068115234,42.66999816894531,10184900.0,,,,,
2025-06-02,42.540000915527344,42.83000183105469,41.4900016784668,41.81999969482422,6894000.0,,,,,
2025-06-03,47.369998931884766,47.560001373291016,41.880001068115234,42.5099983215332,24131400.0,,,,,
2025-06-04,50.27999877929688,51.09999847412109,47.720001220703125,48.34000015258789,28183500.0,,,,,
2025-06-05,49.540000915527344,51.04999923706055,48.93999862670898,50.52000045776367,11932600.0,,,,,
2025-06-06,50.16999816894531,51.29999923706055,50.04999923706055,50.34000015258789,8142500.0,,,,,
2025-06-09,52.380001068115234,52.88999938964844,50.66999816894531,50.66999816894531,12125200.0,,,,,
2025-06-10,53.79999923706055,54.38999938964844,52.27000045776367,52.459999084472656,11524200.0,,,,,
2025-06-11,51.77999877929688,54.43999862670898,51.130001068115234,54.290000915527344,10484600.0,,,,,
2025-06-12,52.97999954223633,53.18999862670898,51.0,51.15999984741211,9889300.0,,,,,
2025-06-13,51.02000045776367,52.15999984741211,50.93999862670898,51.5099983215332,9657700.0,,,,,
2025-06-16,53.880001068115234,53.97999954223633,52.209999084472656,52.38999938964844,8441300.0,,,,,
2025-06-17,52.93999862670898,55.0099983215332,52.650001525878906,53.27999877929688,8776300.0,,,,,
2025-06-18,52.2599983215332,53.650001525878906,51.68999862670898,53.13999938964844,7176300.0,,,,,
2025-06-20,52.81999969482422,53.84000015258789,52.27999877929688,53.63999938964844,12894100.0,,,,,
2025-06-23,53.16999816894531,53.7599983215332,51.97999954223633,52.650001525878906,5670700.0,,,,,
2025-06-24,54.209999084472656,54.880001068115234,53.790000915527344,54.060001373291016,7440700.0,,,,,
2025-06-25,53.7400016784668,54.209999084472656,52.59999847412109,54.15999984741211,8291700.0,,,,,
2025-06-26,53.650001525878906,54.08000183105469,53.43999862670898,54.0099983215332,6880600.0,,,,,
2025-06-27,52.93000030517578,54.13999938964844,52.20000076293945,53.91999816894531,7896100.0,,,,,
2025-06-30,52.40999984741211,53.27000045776367,52.31999969482422,53.27000045776367,7095400.0,,,,,
2025-07-01,53.59999847412109,54.869998931884766,51.52999877929688,51.810001373291016,8777300.0,,,,,
2025-07-02,55.95000076293945,56.27999877929688,53.90999984741211,54.709999084472656,10429800.0,,,,,
2025-07-03,56.59999847412109,57.130001068115234,55.630001068115234,56.38999938964844,5572200.0,,,,,
2025-07-07,54.61000061035156,56.22999954223633,54.15999984741211,55.38999938964844,7829300.0,,,,,
2025-07-08,57.619998931884766,57.95000076293945,55.38999938964844,55.83000183105469,8976200.0,,,,,
2025-07-09,57.77000045776367,58.380001068115234,56.68999862670898,56.97999954223633,7053900.0,,,,,
2025-07-10,59.52000045776367,60.09000015258789,57.720001220703125,58.22999954223633,8442600.0,,,,,
2025-07-11,59.72999954223633,59.93000030517578,58.36000061035156,58.79999923706055,6356400.0,,,,,
2025-07-14,59.06999969482422,59.63999938964844,57.90999984741211,59.130001068115234,6519300.0,,,,,
2025-07-15,58.93000030517578,60.58000183105469,58.65999984741211,60.25,7833900.0,,,,,
2025-07-16,59.52000045776367,59.619998931884766,57.52000045776367,59.08000183105469,6597800.0,,,,,
2025-07-17,59.40999984741211,59.66999816894531,58.61000061035156,59.310001373291016,5071900.0,,,,,
2025-07-18,60.720001220703125,60.93000030517578,59.209999084472656,59.7400016784668,5753200.0,,,,,
