Date,Close,High,Low,Open,Volume,"('Close', 'LEU')","('High', 'LEU')","('Low', 'LEU')","('Open', 'LEU')","('Volume', 'LEU')"
2024-08-08,40.66999816894531,42.720001220703125,40.09000015258789,42.720001220703125,236200.0,,,,,
2024-08-09,39.880001068115234,40.83000183105469,39.619998931884766,40.43000030517578,188700.0,,,,,
2024-08-12,39.16999816894531,40.84999847412109,38.369998931884766,40.84999847412109,252500.0,,,,,
2024-08-13,37.70000076293945,39.2400016784668,37.43999862670898,39.040000915527344,253200.0,,,,,
2024-08-14,36.84999847412109,38.34999847412109,36.70000076293945,38.02000045776367,275300.0,,,,,
2024-08-15,37.119998931884766,38.34000015258789,36.84999847412109,37.41999816894531,273200.0,,,,,
2024-08-16,37.31999969482422,37.84999847412109,36.150001525878906,36.84999847412109,287600.0,,,,,
2024-08-19,39.04999923706055,39.34999847412109,37.400001525878906,37.400001525878906,199000.0,,,,,
2024-08-20,38.7599983215332,39.7400016784668,38.52999877929688,39.29999923706055,143600.0,,,,,
2024-08-21,39.650001525878906,40.310001373291016,38.36000061035156,38.36000061035156,274200.0,,,,,
2024-08-22,37.52999877929688,39.90999984741211,37.52999877929688,39.4900016784668,196000.0,,,,,
2024-08-23,39.900001525878906,40.0099983215332,38.08000183105469,38.16999816894531,325000.0,,,,,
2024-08-26,38.59999847412109,40.34999847412109,38.29999923706055,40.18000030517578,188500.0,,,,,
2024-08-27,39.470001220703125,39.75,38.119998931884766,38.59999847412109,157100.0,,,,,
2024-08-28,38.0,39.29999923706055,37.72999954223633,39.27000045776367,171200.0,,,,,
2024-08-29,39.34999847412109,39.63999938964844,38.15999984741211,38.47999954223633,122300.0,,,,,
2024-08-30,39.59999847412109,39.84999847412109,38.79999923706055,39.25,176700.0,,,,,
2024-09-03,35.869998931884766,38.9900016784668,35.58000183105469,38.650001525878906,308600.0,,,,,
2024-09-04,36.7599983215332,36.7599983215332,35.849998474121094,35.939998626708984,191900.0,,,,,
2024-09-05,37.22999954223633,37.83000183105469,36.79999923706055,37.04999923706055,179800.0,,,,,
2024-09-06,35.36000061035156,37.18999862670898,34.90999984741211,37.119998931884766,207400.0,,,,,
2024-09-09,35.849998474121094,36.52000045776367,35.599998474121094,36.0,144000.0,,,,,
2024-09-10,36.31999969482422,37.08000183105469,35.560001373291016,37.08000183105469,209100.0,,,,,
2024-09-11,39.88999938964844,40.119998931884766,37.2400016784668,37.52000045776367,478600.0,,,,,
2024-09-12,39.400001525878906,40.150001525878906,38.77000045776367,40.0,192600.0,,,,,
2024-09-13,39.52999877929688,40.04999923706055,39.02999877929688,39.83000183105469,185400.0,,,,,
2024-09-16,39.86000061035156,40.11000061035156,39.119998931884766,39.75,153100.0,,,,,
2024-09-17,39.86000061035156,40.65999984741211,39.18999862670898,40.13999938964844,133700.0,,,,,
2024-09-18,39.81999969482422,41.16999816894531,39.5099983215332,40.11000061035156,190700.0,,,,,
2024-09-19,41.45000076293945,41.5,40.34000015258789,41.119998931884766,171700.0,,,,,
2024-09-20,45.0099983215332,45.70000076293945,42.20000076293945,42.47999954223633,768100.0,,,,,
2024-09-23,50.29999923706055,51.4900016784668,45.91999816894531,46.459999084472656,822600.0,,,,,
2024-09-24,53.040000915527344,53.650001525878906,50.5099983215332,51.95000076293945,552200.0,,,,,
2024-09-25,55.040000915527344,57.540000915527344,52.470001220703125,53.02999877929688,702700.0,,,,,
2024-09-26,54.790000915527344,57.380001068115234,54.59999847412109,56.400001525878906,409500.0,,,,,
2024-09-27,57.720001220703125,57.84000015258789,54.16999816894531,54.869998931884766,329000.0,,,,,
2024-09-30,54.84999847412109,58.790000915527344,54.27999877929688,58.0,448000.0,,,,,
2024-10-01,59.790000915527344,59.9900016784668,54.7599983215332,54.7599983215332,420100.0,,,,,
2024-10-02,64.30000305175781,65.44000244140625,59.0099983215332,60.56999969482422,643000.0,,,,,
2024-10-03,64.87000274658203,67.01000213623047,62.7599983215332,67.01000213623047,546400.0,,,,,
2024-10-04,67.81999969482422,67.93000030517578,64.12999725341797,64.83000183105469,466400.0,,,,,
2024-10-07,64.66000366210938,69.5,63.959999084472656,69.5,757800.0,,,,,
2024-10-08,65.25,65.7300033569336,61.09000015258789,61.20000076293945,492100.0,,,,,
2024-10-09,63.04999923706055,67.16000366210938,62.810001373291016,66.16000366210938,500000.0,,,,,
2024-10-10,55.79999923706055,61.4900016784668,55.02000045776367,60.869998931884766,1289200.0,,,,,
2024-10-11,59.459999084472656,59.84000015258789,55.380001068115234,56.36000061035156,498900.0,,,,,
2024-10-14,59.119998931884766,59.900001525878906,56.95000076293945,59.630001068115234,499400.0,,,,,
2024-10-15,61.29999923706055,64.37999725341797,58.970001220703125,59.59999847412109,600800.0,,,,,
2024-10-16,77.38999938964844,77.48999786376953,62.81999969482422,62.81999969482422,2265100.0,,,,,
2024-10-17,81.05000305175781,90.1999969482422,79.33999633789062,84.0,3148400.0,,,,,
2024-10-18,98.58999633789062,100.87000274658205,82.3499984741211,84.52999877929688,2990200.0,,,,,
2024-10-21,94.4800033569336,104.5,92.1500015258789,104.0,2281700.0,,,,,
2024-10-22,93.36000061035156,99.9000015258789,87.19000244140625,95.0,1870900.0,,,,,
2024-10-23,90.52999877929688,93.91999816894533,88.1500015258789,90.6500015258789,1508800.0,,,,,
2024-10-24,85.33000183105469,92.86000061035156,84.2300033569336,90.7300033569336,1039000.0,,,,,
2024-10-25,85.98999786376953,91.6500015258789,84.01000213623047,85.33000183105469,905700.0,,,,,
2024-10-28,93.87999725341795,98.0,89.0,90.23999786376952,1835000.0,,,,,
2024-10-29,104.9499969482422,105.27999877929688,82.55999755859375,89.05000305175781,2103200.0,,,,,
2024-10-30,103.29000091552734,108.7300033569336,99.8499984741211,106.16000366210938,1011300.0,,,,,
2024-10-31,103.80999755859376,108.25,98.0,102.0,844800.0,,,,,
2024-11-01,109.52999877929688,118.36000061035156,102.7699966430664,106.3000030517578,1314100.0,,,,,
2024-11-04,78.0,94.98999786376952,76.0,93.5,5727300.0,,,,,
2024-11-05,75.7300033569336,78.0,72.70999908447266,75.80999755859375,5244900.0,,,,,
2024-11-06,87.08999633789062,87.98999786376953,78.0,81.5,2799400.0,,,,,
2024-11-07,86.5999984741211,91.76000213623048,84.30999755859375,88.47000122070312,1857500.0,,,,,
2024-11-08,91.76000213623048,94.58999633789062,86.66000366210938,88.69999694824219,1711500.0,,,,,
2024-11-11,91.58999633789062,95.0,87.66999816894531,95.0,1082700.0,,,,,
2024-11-12,91.51000213623048,92.43000030517578,86.16999816894531,89.11000061035156,1385200.0,,,,,
2024-11-13,81.5999984741211,95.0,80.30000305175781,93.48999786376952,1596500.0,,,,,
2024-11-14,79.33999633789062,83.37999725341797,78.38999938964844,82.36000061035156,832600.0,,,,,
2024-11-15,70.16000366210938,81.80000305175781,68.6500015258789,76.48999786376953,2605700.0,,,,,
2024-11-18,76.45999908447266,79.37000274658203,70.5,72.0,1229000.0,,,,,
2024-11-19,68.5,71.8499984741211,64.55999755859375,71.44999694824219,2514400.0,,,,,
2024-11-20,75.13999938964844,75.80000305175781,66.37000274658203,70.0,1453500.0,,,,,
2024-11-21,79.9000015258789,82.13999938964844,72.91999816894531,76.08999633789062,1269500.0,,,,,
2024-11-22,86.8499984741211,87.8499984741211,78.5,83.91999816894531,1802400.0,,,,,
2024-11-25,83.16999816894531,88.7699966430664,81.80000305175781,88.41999816894531,935600.0,,,,,
2024-11-26,81.44999694824219,89.18000030517578,81.41000366210938,82.76000213623047,725600.0,,,,,
2024-11-27,82.48999786376953,86.3499984741211,82.08999633789062,82.30000305175781,787100.0,,,,,
2024-11-29,91.0,92.4000015258789,83.04000091552734,83.88999938964844,838100.0,,,,,
2024-12-02,82.47000122070312,92.81999969482422,82.0999984741211,92.81999969482422,1011700.0,,,,,
2024-12-03,76.91999816894531,82.5,74.4000015258789,82.0,1211700.0,,,,,
2024-12-04,76.55000305175781,80.72000122070312,76.05000305175781,77.30000305175781,967700.0,,,,,
2024-12-05,78.80000305175781,80.04000091552734,73.75,76.0,776500.0,,,,,
2024-12-06,78.29000091552734,81.94999694824219,76.62999725341797,79.7300033569336,625500.0,,,,,
2024-12-09,72.61000061035156,79.12000274658203,72.19999694824219,78.41000366210938,690500.0,,,,,
2024-12-10,71.56999969482422,74.95999908447266,70.69999694824219,72.16000366210938,506100.0,,,,,
2024-12-11,75.11000061035156,79.33999633789062,74.3499984741211,76.0,994700.0,,,,,
2024-12-12,74.54000091552734,78.0,73.5999984741211,75.61000061035156,486300.0,,,,,
2024-12-13,72.41999816894531,76.98999786376953,72.08000183105469,74.62000274658203,333900.0,,,,,
2024-12-16,76.73999786376953,78.0,70.05999755859375,72.41999816894531,715000.0,,,,,
2024-12-17,71.9000015258789,76.73999786376953,68.80000305175781,76.73999786376953,769400.0,,,,,
2024-12-18,69.31999969482422,74.6500015258789,68.0,73.0,703300.0,,,,,
2024-12-19,68.2300033569336,71.41999816894531,67.0,70.0,666500.0,,,,,
2024-12-20,66.80000305175781,70.61000061035156,66.51000213623047,66.73999786376953,722000.0,,,,,
2024-12-23,68.23999786376953,68.66000366210938,65.5999984741211,67.05000305175781,534900.0,,,,,
2024-12-24,69.04000091552734,69.56999969482422,66.51000213623047,68.47000122070312,215800.0,,,,,
2024-12-26,72.62999725341797,73.0,67.80000305175781,68.0,468800.0,,,,,
2024-12-27,70.70999908447266,74.7699966430664,68.76000213623047,73.30000305175781,458700.0,,,,,
2024-12-30,67.86000061035156,70.76000213623047,67.1500015258789,69.76000213623047,504000.0,,,,,
2024-12-31,66.61000061035156,69.87999725341797,65.11000061035156,68.79000091552734,576100.0,,,,,
2025-01-02,74.05000305175781,74.33999633789062,67.5199966430664,67.5199966430664,641100.0,,,,,
2025-01-03,80.80000305175781,82.01000213623047,74.7699966430664,75.16000366210938,763200.0,,,,,
2025-01-06,81.58000183105469,84.23999786376953,80.5,83.80000305175781,568300.0,,,,,
2025-01-07,73.6500015258789,82.02999877929688,72.52999877929688,81.06999969482422,806400.0,,,,,
2025-01-08,72.41999816894531,73.61000061035156,69.51000213623047,72.33000183105469,715500.0,,,,,
2025-01-10,70.83000183105469,74.66000366210938,69.5,72.41999816894531,379000.0,,,,,
2025-01-13,69.76000213623047,72.44000244140625,68.0999984741211,69.44999694824219,580300.0,,,,,
2025-01-14,69.86000061035156,72.75,68.5999984741211,72.02999877929688,250000.0,,,,,
2025-01-15,73.62000274658203,74.13999938964844,70.1500015258789,72.0,782100.0,,,,,
2025-01-16,74.05999755859375,75.05000305175781,72.0199966430664,74.51000213623047,295400.0,,,,,
2025-01-17,77.83000183105469,79.12000274658203,74.12999725341797,75.22000122070312,699600.0,,,,,
2025-01-21,88.52999877929688,89.37999725341797,79.06999969482422,81.62999725341797,1369500.0,,,,,
2025-01-22,90.80999755859376,94.38999938964844,88.63999938964844,94.38999938964844,1199400.0,,,,,
2025-01-23,94.1999969482422,97.6999969482422,89.0,89.3499984741211,1111900.0,,,,,
2025-01-24,92.0,99.56999969482422,91.30999755859376,97.9000015258789,883000.0,,,,,
2025-01-27,78.19000244140625,84.2300033569336,76.5,83.5,1896400.0,,,,,
2025-01-28,78.91999816894531,81.02999877929688,75.0,80.0,629200.0,,,,,
2025-01-29,81.37999725341797,82.69999694824219,79.19999694824219,79.58000183105469,508400.0,,,,,
2025-01-30,85.37999725341797,86.87999725341797,82.63999938964844,82.77999877929688,552700.0,,,,,
2025-01-31,82.30000305175781,87.45999908447266,82.13999938964844,86.91000366210938,689900.0,,,,,
2025-02-03,81.87000274658203,83.2300033569336,77.01000213623047,78.0,390200.0,,,,,
2025-02-04,80.4000015258789,85.5999984741211,78.75,85.33000183105469,517100.0,,,,,
2025-02-05,84.4000015258789,86.83000183105469,79.51000213623047,79.6500015258789,700100.0,,,,,
2025-02-06,81.80999755859375,85.54000091552734,78.83999633789062,85.23999786376953,669500.0,,,,,
2025-02-07,108.91000366210938,111.9000015258789,86.9000015258789,94.9000015258789,4301500.0,,,,,
2025-02-10,114.38999938964844,119.41999816894533,104.5,107.0,1627800.0,,,,,
2025-02-11,114.0,118.97000122070312,112.4000015258789,112.56999969482422,1123700.0,,,,,
2025-02-12,118.70999908447266,122.9499969482422,113.0,113.37000274658205,1221100.0,,,,,
2025-02-13,117.7699966430664,122.0,111.77999877929688,121.5,939000.0,,,,,
2025-02-14,113.98999786376952,118.0,112.5,118.0,562700.0,,,,,
2025-02-18,111.66000366210938,115.7699966430664,108.08000183105467,112.2300033569336,653300.0,,,,,
2025-02-19,106.0,110.0,104.33999633789062,108.80999755859376,963200.0,,,,,
2025-02-20,104.16000366210938,106.12999725341795,101.0,105.31999969482422,660100.0,,,,,
2025-02-21,98.2699966430664,104.9499969482422,94.63999938964844,104.62000274658205,989700.0,,,,,
2025-02-24,89.58000183105469,97.33000183105467,88.08999633789062,97.33000183105467,909400.0,,,,,
2025-02-25,87.62999725341797,93.66999816894533,85.5,92.3499984741211,909400.0,,,,,
2025-02-26,93.5,95.5,88.86000061035156,90.36000061035156,741200.0,,,,,
2025-02-27,89.5199966430664,98.0,89.33000183105469,96.5,707000.0,,,,,
2025-02-28,90.7300033569336,91.88999938964844,84.69999694824219,88.52999877929688,739000.0,,,,,
2025-03-03,84.0,93.33000183105467,82.62000274658203,92.66000366210938,912700.0,,,,,
2025-03-04,88.80000305175781,90.47000122070312,79.61000061035156,80.66000366210938,939800.0,,,,,
2025-03-05,84.55999755859375,90.33999633789062,81.41000366210938,90.33999633789062,929000.0,,,,,
2025-03-06,79.72000122070312,82.76000213623047,78.05000305175781,81.5,632500.0,,,,,
2025-03-07,79.80999755859375,81.5,75.91999816894531,79.33999633789062,570200.0,,,,,
2025-03-10,74.01000213623047,77.5,71.62999725341797,76.87999725341797,749600.0,,,,,
2025-03-11,73.95999908447266,77.33999633789062,72.11000061035156,73.0,600300.0,,,,,
2025-03-12,74.23999786376953,78.5999984741211,73.0999984741211,77.0,596600.0,,,,,
2025-03-13,71.95999908447266,75.19999694824219,70.98999786376953,74.08000183105469,323800.0,,,,,
2025-03-14,76.37999725341797,77.5999984741211,73.6500015258789,75.05000305175781,478900.0,,,,,
2025-03-17,76.05000305175781,80.12000274658203,74.19999694824219,76.75,488900.0,,,,,
2025-03-18,73.0999984741211,76.70999908447266,72.3499984741211,75.9000015258789,402900.0,,,,,
2025-03-19,75.97000122070312,77.58000183105469,72.79000091552734,73.55999755859375,555300.0,,,,,
2025-03-20,74.27999877929688,78.55999755859375,74.06999969482422,74.37000274658203,635900.0,,,,,
2025-03-21,74.0199966430664,74.56999969482422,71.87999725341797,73.16000366210938,667300.0,,,,,
2025-03-24,76.87000274658203,77.69999694824219,75.19999694824219,76.44999694824219,514400.0,,,,,
2025-03-25,73.7300033569336,77.23999786376953,72.76000213623047,76.06999969482422,490400.0,,,,,
2025-03-26,69.98999786376953,74.36000061035156,69.18000030517578,74.2300033569336,473700.0,,,,,
2025-03-27,69.0999984741211,70.62999725341797,67.30999755859375,69.47000122070312,411000.0,,,,,
2025-03-28,66.25,69.76000213623047,65.58000183105469,68.5,366800.0,,,,,
2025-03-31,62.209999084472656,63.900001525878906,61.0099983215332,63.77999877929688,980400.0,,,,,
2025-04-01,64.91000366210938,68.19000244140625,60.650001525878906,64.66000366210938,888600.0,,,,,
2025-04-02,63.0099983215332,65.7699966430664,62.220001220703125,62.709999084472656,728600.0,,,,,
2025-04-03,57.709999084472656,62.0,57.220001220703125,60.09999847412109,862900.0,,,,,
2025-04-04,54.43000030517578,56.0,49.400001525878906,54.79999923706055,1243600.0,,,,,
2025-04-07,58.560001373291016,63.400001525878906,50.0,50.75,1327900.0,,,,,
2025-04-08,55.45000076293945,64.30000305175781,53.75,63.65999984741211,687400.0,,,,,
2025-04-09,64.3499984741211,65.41999816894531,53.790000915527344,55.209999084472656,1298700.0,,,,,
2025-04-10,60.380001068115234,63.130001068115234,58.810001373291016,62.34000015258789,617900.0,,,,,
2025-04-11,64.33999633789062,64.69999694824219,59.86000061035156,60.459999084472656,522100.0,,,,,
2025-04-14,64.87000274658203,67.18000030517578,61.40999984741211,67.18000030517578,613300.0,,,,,
2025-04-15,63.65999984741211,66.13999938964844,62.16999816894531,64.38999938964844,378000.0,,,,,
2025-04-16,65.1500015258789,68.37999725341797,62.09999847412109,62.29999923706055,634500.0,,,,,
2025-04-17,67.26000213623047,68.2300033569336,65.47000122070312,65.47000122070312,441000.0,,,,,
2025-04-21,62.630001068115234,67.12999725341797,60.52000045776367,67.12999725341797,564600.0,,,,,
2025-04-22,65.2300033569336,65.79000091552734,63.0,64.01000213623047,300500.0,,,,,
2025-04-23,67.2699966430664,68.87999725341797,65.93000030517578,67.61000061035156,413900.0,,,,,
2025-04-24,68.75,69.58000183105469,67.37000274658203,67.37000274658203,388600.0,,,,,
2025-04-25,69.55999755859375,70.66000366210938,67.2699966430664,67.4000015258789,232700.0,,,,,
2025-04-28,70.37000274658203,72.52999877929688,67.69999694824219,72.0,277000.0,,,,,
2025-04-29,70.95999908447266,71.25,68.48999786376953,70.0,226400.0,,,,,
2025-04-30,69.29000091552734,69.83999633789062,66.37999725341797,67.69000244140625,300800.0,,,,,
2025-05-01,71.08999633789062,72.05000305175781,69.5,70.87999725341797,324000.0,,,,,
2025-05-02,73.41999816894531,74.52999877929688,72.0,72.43000030517578,341700.0,,,,,
2025-05-05,71.66000366210938,73.87000274658203,71.0,73.38999938964844,330700.0,,,,,
2025-05-06,74.45999908447266,75.55999755859375,70.43000030517578,70.43000030517578,474600.0,,,,,
2025-05-07,72.5,76.0,71.52999877929688,76.0,693400.0,,,,,
2025-05-08,88.45999908447266,89.9000015258789,80.44999694824219,80.75,1899800.0,,,,,
2025-05-09,93.5999984741211,94.05999755859376,88.47000122070312,90.83999633789062,1266600.0,,,,,
2025-05-12,94.70999908447266,101.52999877929688,92.0999984741211,99.8499984741211,1046000.0,,,,,
2025-05-13,92.56999969482422,97.5,92.13999938964844,94.91000366210938,769300.0,,,,,
2025-05-14,96.91999816894533,98.68000030517578,92.77999877929688,94.06999969482422,2138100.0,,,,,
2025-05-15,96.30999755859376,96.52999877929688,91.62999725341795,95.16000366210938,626700.0,,,,,
2025-05-16,95.75,97.48999786376952,94.0,96.38999938964844,566100.0,,,,,
2025-05-19,95.1999969482422,95.54000091552734,90.25,93.36000061035156,466800.0,,,,,
2025-05-20,95.08999633789062,97.0,92.98999786376952,96.4800033569336,357100.0,,,,,
2025-05-21,93.33999633789062,98.70999908447266,92.83999633789062,93.6999969482422,839300.0,,,,,
2025-05-22,93.16999816894533,94.76000213623048,90.83000183105467,92.91000366210938,576700.0,,,,,
2025-05-23,113.29000091552734,118.2699966430664,100.5,111.75,4260200.0,,,,,
2025-05-27,127.86000061035156,129.1199951171875,115.80999755859376,115.80999755859376,3199400.0,,,,,
2025-05-28,127.73999786376952,136.0,126.5,130.5500030517578,2487700.0,,,,,
2025-05-29,123.5,130.0,122.38999938964844,129.60000610351562,1252100.0,,,,,
2025-05-30,126.91999816894533,128.69000244140625,117.63999938964844,118.0,1169300.0,,,,,
2025-06-02,124.58000183105467,127.98999786376952,123.26000213623048,125.04000091552734,771700.0,,,,,
2025-06-03,131.4499969482422,139.0,130.2100067138672,135.47000122070312,1905100.0,,,,,
2025-06-04,141.0,142.69000244140625,128.17999267578125,133.99000549316406,1903200.0,,,,,
2025-06-05,136.33999633789062,146.8300018310547,130.80999755859375,144.3800048828125,1869400.0,,,,,
2025-06-06,143.11000061035156,143.64999389648438,133.0,136.97999572753906,995700.0,,,,,
2025-06-09,146.0800018310547,152.72000122070312,144.14999389648438,149.33999633789062,1263500.0,,,,,
2025-06-10,145.9199981689453,149.38999938964844,140.64999389648438,147.58999633789062,970100.0,,,,,
2025-06-11,158.1300048828125,165.0,147.1199951171875,147.1199951171875,2092600.0,,,,,
2025-06-12,158.44000244140625,160.55999755859375,154.0500030517578,155.9600067138672,692000.0,,,,,
2025-06-13,162.24000549316406,165.25,152.16000366210938,153.9499969482422,1045600.0,,,,,
2025-06-16,169.92999267578125,176.6199951171875,166.5,172.60000610351562,1303600.0,,,,,
2025-06-17,173.02999877929688,176.47000122070312,168.5800018310547,175.0,1129400.0,,,,,
2025-06-18,180.9600067138672,182.38999938964844,174.6300048828125,176.0,1101300.0,,,,,
2025-06-20,190.0399932861328,211.30999755859372,188.47999572753903,193.19000244140625,2947300.0,,,,,
2025-06-23,192.25,204.9499969482422,183.6100006103516,198.75999450683597,1892000.0,,,,,
2025-06-24,192.17999267578125,203.4600067138672,184.8800048828125,198.1000061035156,1965400.0,,,,,
2025-06-25,181.17999267578125,195.6999969482422,177.0,195.6999969482422,1639700.0,,,,,
2025-06-26,174.9600067138672,184.0,151.0,163.4600067138672,2570300.0,,,,,
2025-06-27,168.64999389648438,178.66000366210938,161.74000549316406,177.30999755859375,1712900.0,,,,,
2025-06-30,183.17999267578125,184.42999267578125,163.30999755859375,168.9499969482422,1367000.0,,,,,
2025-07-01,168.7100067138672,176.83999633789062,166.8000030517578,173.1699981689453,1055300.0,,,,,
2025-07-02,176.4600067138672,176.8000030517578,164.91000366210938,167.88999938964844,853800.0,,,,,
2025-07-03,175.64999389648438,177.4199981689453,170.9499969482422,174.58999633789062,462100.0,,,,,
2025-07-07,183.6499938964844,186.22999572753903,167.25999450683594,174.0,1050600.0,,,,,
2025-07-08,173.85000610351562,188.5,171.13999938964844,185.5,1087300.0,,,,,
2025-07-09,179.3699951171875,180.1499938964844,172.05999755859375,180.1499938964844,476000.0,,,,,
2025-07-10,197.4600067138672,197.97999572753903,178.0,182.91000366210935,1517200.0,,,,,
2025-07-11,206.3999938964844,206.9600067138672,192.0,192.5,1244900.0,,,,,
2025-07-14,216.2700042724609,217.0,199.22999572753903,204.0,1015000.0,,,,,
2025-07-15,215.25999450683597,221.0,208.0,219.33999633789065,1119800.0,,,,,
2025-07-16,227.25999450683597,229.4900054931641,210.27999877929688,216.0,1217900.0,,,,,
2025-07-17,233.88999938964844,235.82000732421875,225.3999938964844,228.3000030517578,1052000.0,,,,,
2025-07-18,249.33999633789065,249.4199981689453,234.9499969482422,239.0,1219600.0,,,,,
2025-07-21,224.0,250.8800048828125,222.22000122070312,249.66000366210935,1929000.0,,,,,
2025-07-22,215.8300018310547,225.2400054931641,208.0,219.4499969482422,1350200.0,,,,,
2025-07-23,229.50999450683597,233.8999938964844,218.0,221.5,1454100.0,,,,,
2025-07-24,242.3300018310547,246.58999633789065,232.72999572753903,235.0,1084100.0,,,,,
2025-07-25,241.0,246.0,239.0,245.0,747700.0,,,,,
2025-07-28,239.3999938964844,246.1199951171875,227.57000732421875,246.0,821700.0,,,,,
2025-07-29,224.0800018310547,242.0,222.8999938964844,239.6300048828125,1127600.0,,,,,
2025-07-30,225.19000244140625,233.8699951171875,216.0,217.0,1003800.0,,,,,
2025-07-31,215.3999938964844,227.2400054931641,213.0,225.16000366210935,1073000.0,,,,,
2025-08-01,208.3300018310547,214.2100067138672,192.94000244140625,201.22000122070312,1299000.0,,,,,
2025-08-04,210.0500030517578,212.0,198.6000061035156,212.0,1065100.0,,,,,
2025-08-05,213.8000030517578,218.9600067138672,206.1199951171875,212.7899932861328,1086100.0,,,,,
2025-08-06,232.38999938964844,264.8999938964844,230.1000061035156,237.0,2838200.0,,,,,
