Date,Close,High,Low,Open,Volume,"('Close', 'IBM')","('High', 'IBM')","('Low', 'IBM')","('Open', 'IBM')","('Volume', 'IBM')"
2024-07-02,170.9333953857422,171.11657509178917,168.06040734752676,168.56172424623134,2883300.0,,,,,
2024-07-03,169.4197540283203,171.58895937647696,168.8798652731842,171.49255907641137,1649000.0,,,,,
2024-07-05,169.6993408203125,169.7668195561253,167.7036649318527,169.42939645533212,2086000.0,,,,,
2024-07-08,171.2611846923828,172.1770685213015,169.68971110397936,170.0753564656958,2503000.0,,,,,
2024-07-09,170.142822265625,171.31901478536193,169.27514601179,171.2226144854165,2512700.0,,,,,
2024-07-10,171.45399475097656,171.82035415563652,168.1857258040166,170.25853094354454,3462200.0,,,,,
2024-07-11,171.90711975097656,172.99654764267402,170.27780307747486,171.27081595347897,2806800.0,,,,,
2024-07-12,176.2648162841797,177.54705949405016,172.09029913919665,172.14814226416036,4785600.0,,,,,
2024-07-15,176.31301879882812,178.26047260149602,176.04307441606494,176.79506444102887,2925700.0,,,,,
2024-07-16,179.13780212402344,179.89944248921356,177.8941308196325,178.03873863030614,3374500.0,,,,,
2024-07-17,180.7189178466797,181.19132789685423,178.42439047222152,178.78109955877937,4225300.0,,,,,
2024-07-18,178.56900024414062,182.6663884637492,178.45331399012306,179.9380081898588,3487800.0,,,,,
2024-07-19,176.6697235107422,180.28506573811072,175.41640192974805,179.63912635879137,3816000.0,,,,,
2024-07-22,177.53741455078125,178.3279765115725,176.29374319374267,176.81434604507206,2488500.0,,,,,
2024-07-23,177.4892120361328,178.723247708119,176.4383413517715,177.73987047514495,2180200.0,,,,,
2024-07-24,177.41209411621094,178.42439297457284,176.5733246394083,177.52778037058377,6962100.0,,,,,
2024-07-25,185.0862579345703,189.2125678400505,178.64613461492314,180.09227167649425,9532800.0,,,,,
2024-07-26,184.8645172119141,186.61917053819224,182.8109979195013,183.66903863650916,4294900.0,,,,,
2024-07-29,184.62347412109372,186.34919098343985,182.38677536295455,186.24314035765107,3336800.0,,,,,
2024-07-30,184.17999267578125,185.8478811912174,182.30001761156987,184.6041951950629,3065000.0,,,,,
2024-07-31,185.24050903320312,187.56397268761737,183.16771854153987,184.14144549668376,5558400.0,,,,,
2024-08-01,182.84954833984372,186.68662736084565,181.5287333359882,185.88642986533168,4085400.0,,,,,
2024-08-02,182.3289337158203,182.46390590329128,179.0317433840023,182.0011462192287,4548800.0,,,,,
2024-08-05,176.72756958007812,178.60754462749065,175.28143266501226,177.92304805911078,4975000.0,,,,,
2024-08-06,180.09225463867188,182.1168375068134,177.04572265324114,178.0676570596648,3632500.0,,,,,
2024-08-07,180.09225463867188,183.0520072283593,179.99583962600846,181.32629030426256,3801900.0,,,,,
2024-08-08,185.69363403320312,185.95394281467284,180.28508101433832,180.76712668549965,3712700.0,,,,,
2024-08-09,186.18960571289065,187.33719106456408,183.84582071018792,185.9270202345326,2773700.0,,,,,
2024-08-12,184.2737274169922,186.31603246775703,183.8069203457854,185.9950979689495,2290300.0,,,,,
2024-08-13,185.74224853515625,186.05344830497063,184.0111580793875,185.0614702870992,2178900.0,,,,,
2024-08-14,187.03570556640625,187.78453789256,185.4893820976139,185.8978401408421,1895100.0,,,,,
2024-08-15,188.62091064453125,188.9126706327193,187.96932174664457,188.19299797379267,2472000.0,,,,,
2024-08-16,188.45558166503903,189.00992712130736,187.56086192537785,188.26107995459608,2494400.0,,,,,
2024-08-19,189.3794860839844,190.1575078070449,188.39724274783265,188.51394081245616,2361400.0,,,,,
2024-08-20,190.6437530517578,190.81881497309269,188.4264009783746,189.24331703919395,1790400.0,,,,,
2024-08-21,191.79135131835935,191.90804938079788,188.7862426547992,190.5854169282187,2579300.0,,,,,
2024-08-22,190.57571411132807,192.4818518864152,190.1964305348902,191.83026291353625,1969500.0,,,,,
2024-08-23,190.7118377685547,191.95666648830675,189.04881628539357,191.38286642504647,2322000.0,,,,,
2024-08-26,192.54019165039065,192.900035423704,190.51734106029576,190.61459934271136,2567200.0,,,,,
2024-08-27,193.26956176757807,193.9211506332805,191.5579260086971,192.01501317172435,2617100.0,,,,,
2024-08-28,193.0070037841797,194.5046833163223,192.06365488293315,193.5321598997407,2645200.0,,,,,
2024-08-29,193.43492126464844,195.5939246558583,192.82224154086757,193.8239395745018,2989600.0,,,,,
2024-08-30,196.57618713378903,196.61508154584575,193.2695982067709,193.6391618992015,4751000.0,,,,,
2024-09-03,195.74951171875,199.09499463955893,194.70891938160247,196.36220621864516,3874700.0,,,,,
2024-09-04,198.50177001953125,198.7449008918868,194.9909596291361,195.2438103941548,3142500.0,,,,,
2024-09-05,197.0235137939453,200.29119304054123,195.43831072874983,198.4725790150426,3229200.0,,,,,
2024-09-06,195.224365234375,198.49204466245655,193.86282348294827,196.819303119538,3304500.0,,,,,
2024-09-09,197.93768310546875,199.41592280382196,195.8953780638028,196.39137448680893,3705000.0,,,,,
2024-09-10,199.67852783203125,200.17450946409213,197.2958334368475,198.58929144466617,3070600.0,,,,,
2024-09-11,204.12294006347656,204.3466162950447,197.46114869957927,202.05146042988957,5554300.0,,,,,
2024-09-12,205.7957000732422,206.80711799193156,202.54747511877076,204.22993663214783,4615300.0,,,,,
2024-09-13,208.8883056640625,210.1525891191956,206.3014045605486,206.64177886493007,4572300.0,,,,,
2024-09-16,211.1931915283203,211.9128493689078,209.59825369739605,209.9483627256248,4176100.0,,,,,
2024-09-17,208.2464599609375,212.827037295268,207.147503667012,211.28072850543825,5635200.0,,,,,
2024-09-18,209.03419494628903,210.90143820945613,207.7212823389772,208.24645331771407,3482800.0,,,,,
2024-09-19,208.01303100585935,212.4769098841377,204.5897444568969,212.01982269551792,5279600.0,,,,,
2024-09-20,211.7183380126953,211.8642254242084,207.86715371702928,208.44093895287145,9958800.0,,,,,
2024-09-23,214.44142150878903,214.55811957456592,211.30017490887616,212.01011287490255,4074800.0,,,,,
2024-09-24,214.89849853515625,215.11245487196135,212.16571013449857,213.74119330594576,3183900.0,,,,,
2024-09-25,215.1513519287109,215.7543265396469,214.1107595864604,215.09300289786896,2537800.0,,,,,
2024-09-26,217.2908935546875,217.84523900906856,215.2777778571857,216.0071703985107,2673200.0,,,,,
2024-09-27,214.77207946777344,217.9911297778665,214.7040105414564,216.8727337236241,3830300.0,,,,,
2024-09-30,215.0054931640625,215.23890414195483,213.00209716562807,214.5873003502801,3543400.0,,,,,
2024-10-01,213.3230133056641,215.0249292523121,209.96779571064877,214.56784206805,3548400.0,,,,,
2024-10-02,213.6925811767578,214.14966840181205,209.87057100416948,212.31159960897745,3343400.0,,,,,
2024-10-03,216.6004180908203,216.70739626099723,213.24521524731452,213.46889147967363,3788300.0,,,,,
2024-10-04,219.7902984619141,219.8681021182194,217.13531361343811,217.60212071174016,3553800.0,,,,,
2024-10-07,220.8795166015625,221.4144074557956,218.83722630294048,219.18733533120852,3458000.0,,,,,
2024-10-08,222.3383026123047,223.0482554032027,220.8017138066713,221.84232100346344,3245100.0,,,,,
2024-10-09,227.86224365234372,228.4943779489043,222.2216047648059,222.90236820099344,5083600.0,,,,,
2024-10-10,226.617431640625,229.3502203195762,225.44067166836157,228.640282314897,3142000.0,,,,,
2024-10-11,226.85079956054688,227.0258614864929,224.1277459527577,226.8410796689224,3469200.0,,,,,
2024-10-14,228.79583740234372,229.63220807481773,226.7632671674515,227.15228541018857,2524400.0,,,,,
2024-10-15,226.55905151367188,230.8478683107529,226.31592067041092,229.9045194517381,3350600.0,,,,,
2024-10-16,227.24954223632807,227.4537786807448,224.76960458599171,225.7324080990483,2846700.0,,,,,
2024-10-17,226.4812774658203,226.74384812640116,224.3222741083035,225.62545203703,5040100.0,,,,,
2024-10-18,225.8199462890625,226.25757888173197,223.84572483629535,225.54764090520015,4715700.0,,,,,
2024-10-21,225.3823089599609,226.03389788904764,223.9332436809433,224.85715282769996,2733300.0,,,,,
2024-10-22,225.8685760498047,226.5687941358083,224.3319871854929,225.6157252896764,3180800.0,,,,,
2024-10-23,226.35482788085935,226.92861314192731,223.93323920276035,224.0791266206872,5791000.0,,,,,
2024-10-24,212.38938903808597,215.23889037440784,210.22066596718872,214.7331740410874,11193400.0,,,,,
2024-10-25,208.7716064453125,212.64224560668185,208.49930106749937,210.8430861346688,8482200.0,,,,,
2024-10-28,207.0599670410156,210.30819173570063,206.85573059132423,209.57879916320687,4993300.0,,,,,
2024-10-29,204.64810180664065,207.4781485985854,204.0840512662294,206.16525084899845,5258400.0,,,,,
2024-10-30,199.27003479003903,205.3191314057753,198.64762041990843,203.724193654845,6956600.0,,,,,
2024-10-31,201.04005432128903,202.41131598513283,197.91824743121185,198.5212220777387,5925300.0,,,,,
2024-11-01,202.52798461914065,204.07429316110844,201.71106857880235,202.06117757316565,3334100.0,,,,,
2024-11-04,200.6510467529297,201.9931190325868,200.14533040026728,201.9444898918352,2593900.0,,,,,
2024-11-05,201.86669921875,202.40157524351108,199.92165232280385,200.5051574878696,2441500.0,,,,,
2024-11-06,207.73101806640625,208.44095604081028,204.58975658989465,207.61430515972185,3934400.0,,,,,
2024-11-07,207.81854248046875,208.62573874054277,206.1068916776013,207.76991333910905,3675800.0,,,,,
2024-11-08,207.84771728515625,210.74583307193697,206.9335428486373,208.2756299864656,3201000.0,,,,,
2024-11-11,207.70184326171875,209.4912828734079,207.6143048719442,208.5090246777888,3013000.0,,,,,
2024-11-12,206.68243408203125,208.80944016290456,204.91809276070185,207.70182298075417,2817800.0,,,,,
2024-11-13,206.7412567138672,207.2215542310912,204.92791783908888,205.3493915112893,3247800.0,,,,,
2024-11-14,204.8494873046875,206.32956574110997,202.26179168652615,205.83947176072724,6372900.0,,,,,
2024-11-15,200.92874145507807,204.35939942008912,200.02697029905303,203.34980698690444,3986500.0,,,,,
2024-11-18,203.9673309326172,204.2907947889662,201.3012181983009,202.8989295309233,3405900.0,,,,,
2024-11-19,206.08453369140625,206.16295052873025,202.10497267523007,202.40882857205887,2860700.0,,,,,
2024-11-20,210.3483428955078,210.70121116053616,205.6140332382446,206.81966024522424,4562900.0,,,,,
2024-11-21,217.99380493164065,218.21925894001208,211.00507467120983,211.5343696096639,5236400.0,,,,,
2024-11-22,218.55252075195312,222.69871182681692,216.51372790602355,218.92499698006472,5320700.0,,,,,
2024-11-25,221.64991760253903,221.9341655421698,218.2388525880785,218.92499615442944,7189300.0,,,,,
2024-11-26,224.29641723632807,224.44343945072117,221.04218596393395,222.238016495936,4449500.0,,,,,
2024-11-27,222.4242706298828,224.649301692385,219.82677827859013,224.29643339593744,2995100.0,,,,,
2024-11-29,222.9045562744141,225.79610787799183,222.68891371827775,223.23781660426764,2640300.0,,,,,
2024-12-02,222.88494873046875,223.85534023484024,221.04219050432235,222.99277000873224,2655900.0,,,,,
2024-12-03,224.4630584716797,224.57087975304765,222.17921857105455,222.73793292627468,3163800.0,,,,,
2024-12-04,228.8640899658203,229.1091369534659,224.8061124486684,225.44322863395448,4104200.0,,,,,
2024-12-05,230.09913635253903,231.834073325632,228.8347003949683,228.9229137266979,4791100.0,,,,,
2024-12-06,233.32394409179688,233.6572193775128,229.5796337227655,229.7854648263881,4028400.0,,,,,
2024-12-09,225.4432373046875,234.60800097770988,224.37483598701652,233.28474121093748,4970400.0,,,,,
2024-12-10,227.1291656494141,229.74626582722917,223.28683046570345,223.87493429464408,4769500.0,,,,,
2024-12-11,225.5608673095703,228.3838136549853,224.5904907206958,228.07995775517685,3872700.0,,,,,
2024-12-12,227.6584625244141,229.2561737717441,225.8157192303061,226.0901706774388,4515700.0,,,,,
2024-12-13,226.2469940185547,229.1483420290474,225.69807619287093,227.64865563409052,2757400.0,,,,,
2024-12-16,224.78651428222656,226.4528308794213,222.38505669010928,226.1587714901559,3610300.0,,,,,
2024-12-17,224.43365478515625,225.63928187617256,223.11039495994345,224.68849828903083,3651300.0,,,,,
2024-12-18,215.8079833984375,224.5022458997496,215.6707576809996,224.5022458997496,4152500.0,,,,,
2024-12-19,219.4836883544922,221.7185157286254,218.5623092700461,219.97378233928424,4427200.0,,,,,
2024-12-20,218.93479919433597,223.16920371072877,217.28807552494587,218.31727594875437,12423200.0,,,,,
2024-12-23,217.5331115722656,219.3072643823645,216.6999607618142,218.3956817821275,2988100.0,,,,,
2024-12-24,219.9639892578125,219.99339370083788,217.15083957103803,217.8663875686065,1186200.0,,,,,
2024-12-26,220.43446350097656,220.93435396212612,218.14082732890532,218.88576477313472,3286500.0,,,,,
2024-12-27,218.3662872314453,219.97379499579424,217.0234344219262,218.71915551905764,1810800.0,,,,,
2024-12-30,215.8863983154297,217.19984659303728,213.33790363535647,216.17064624314304,2095600.0,,,,,
2024-12-31,215.4747314453125,216.67056201076912,214.11227071338828,216.3470981735736,2270200.0,,,,,
2025-01-02,215.58255004882807,218.082032427786,213.2889137297062,217.4253082658057,2579500.0,,,,,
2025-01-03,218.2388458251953,219.2288452483467,216.18046005937452,216.18046005937452,3872100.0,,,,,
2025-01-06,218.25845336914065,219.90517693523591,216.3764942625185,218.5819171938465,2846700.0,,,,,
2025-01-07,219.5229034423828,222.2184203488358,218.41528625474808,218.924988184874,3299300.0,,,,,
2025-01-08,218.7583465576172,220.4442710825127,216.45491377471205,219.4738945528626,2619800.0,,,,,
2025-01-10,215.3963165283203,218.0232132322391,212.50476487225131,217.6017395644465,3570300.0,,,,,
2025-01-13,213.0928649902344,215.23947910098303,210.49537277559625,213.57316249405585,3716800.0,,,,,
2025-01-14,213.43592834472656,213.8084045556961,210.35813874779663,213.6809753347894,3485500.0,,,,,
2025-01-15,215.67076110839844,217.28806530079603,213.6907771912015,216.49411542611065,2951600.0,,,,,
2025-01-16,218.2486572265625,218.2682502173171,213.07326593586555,215.33749775598528,3329100.0,,,,,
2025-01-17,220.33645629882807,221.48328943281416,219.20924606934912,221.48328943281416,5506800.0,,,,,
2025-01-21,219.81695556640625,222.9437576804496,218.4152939050665,220.5325035753035,3982200.0,,,,,
2025-01-22,218.83676147460935,219.95417516560568,215.98442584001455,217.582122065648,4759500.0,,,,,
2025-01-23,221.5616912841797,221.5616912841797,218.7289485324569,219.50330543628263,3619700.0,,,,,
2025-01-24,220.34625244140625,222.31642482128447,219.3660644990125,220.8069419708498,3232900.0,,,,,
2025-01-27,219.6895446777344,219.85617484557451,215.4845297160373,217.78797753482075,4898400.0,,,,,
2025-01-28,221.1892242431641,221.2970455197531,217.37629358048855,219.87577593306605,4485400.0,,,,,
2025-01-29,224.1003875732422,224.92374190496204,219.2974573919125,221.15001211652316,7079800.0,,,,,
2025-01-30,253.15313720703125,256.6131995577858,242.11622600714517,245.04699343293643,15381900.0,,,,,
2025-01-31,250.63406372070312,252.14354663041237,246.8995499065728,250.9771205401235,7199800.0,,,,,
2025-02-03,255.56442260742188,256.868059458166,246.85053711336343,247.39943998872556,8408500.0,,,,,
2025-02-04,259.22052001953125,259.99487694478023,253.00613145138712,254.84888974794669,6077700.0,,,,,
2025-02-05,258.0834655761719,260.45553348778014,256.0054719862955,260.44572203650074,6165100.0,,,,,
2025-02-06,248.41883850097656,258.1619091978051,247.722898469854,257.7698399971464,6128300.0,,,,,
2025-02-07,247.3406219482422,251.83968101707816,247.02696958385087,250.2223768937129,3370300.0,,,,,
2025-02-10,245.9592437744141,248.60364125729623,243.5911111200033,247.52812205968183,3564400.0,,,,,
2025-02-11,251.31710815429688,253.339883359826,247.25183422077657,247.7649318711441,4801600.0,,,,,
2025-02-12,252.4123687744141,252.9945288722855,248.67271359235733,249.36341328950348,3075300.0,,,,,
2025-02-13,255.7474822998047,255.836283320735,251.0309706994868,252.26436839948883,4531500.0,,,,,
2025-02-14,257.8097229003906,258.4609605076955,254.4844874771018,255.56000667163224,3925300.0,,,,,
2025-02-18,259.5759582519531,260.4541217717957,256.3789708796605,258.4510850754198,4262800.0,,,,,
2025-02-19,260.8093566894531,260.84880373585264,256.6355279456444,258.52016328381694,3718700.0,,,,,
2025-02-20,261.2237548828125,261.569112259729,258.66815847322755,260.1482357066569,4884800.0,,,,,
2025-02-21,258.007080078125,261.3125618853211,257.6321223524463,260.34559734251707,5667900.0,,,,,
2025-02-24,258.3918762207031,260.34558899129365,256.13228323366,258.02679532443705,4398100.0,,,,,
2025-02-25,254.3266143798828,259.98052046916456,253.359619709823,257.6123727149159,6292200.0,,,,,
2025-02-26,252.4419708251953,254.8988894114157,251.03097108118715,254.6719635061093,3460100.0,,,,,
2025-02-27,249.86663818359372,254.2082071689209,249.6890361397841,251.83021276375047,3402200.0,,,,,
2025-02-28,249.08712768554688,249.45220857647777,243.26548167226653,247.52811123003616,7988800.0,,,,,
2025-03-03,246.8670196533203,252.5899880109506,244.9527840077841,251.35659030698392,2977700.0,,,,,
2025-03-04,249.846923828125,252.08676331768532,244.8047931879292,245.4461540000522,5342100.0,,,,,
2025-03-05,248.0116271972656,249.38316490189547,243.72925873890068,248.23856816901912,4009800.0,,,,,
2025-03-06,245.38694763183597,248.75166025334772,243.52205086598727,246.43286649808311,3254400.0,,,,,
2025-03-07,258.0662841796875,258.4806889571668,241.92355891192156,242.68333613492464,6700200.0,,,,,
2025-03-10,253.4878845214844,262.91106083988245,251.36644653977103,258.0859946742096,8165500.0,,,,,
2025-03-11,245.6434783935547,253.2905590487429,242.5945229488169,252.5899825433599,5630600.0,,,,,
2025-03-12,246.31446838378903,249.76798207397212,242.26891775283892,247.0249066902596,3848800.0,,,,,
2025-03-13,242.5353240966797,245.95923727906435,239.81197236883244,245.4954785444273,3862400.0,,,,,
2025-03-14,245.05145263671875,245.64347447869804,238.47002948631444,239.52582510816936,4045200.0,,,,,
2025-03-17,249.610107421875,251.2480632681033,245.69283491374023,245.93951446686648,3233900.0,,,,,
2025-03-18,243.6700592041016,249.2154257882886,241.8643630711708,249.1562100484814,4171900.0,,,,,
2025-03-19,248.93911743164065,250.2909315461267,243.36416586196103,245.0317219577902,3853600.0,,,,,
2025-03-20,240.08827209472656,243.5220471069416,234.06928524171005,240.99605100342137,7026800.0,,,,,
2025-03-21,240.6309509277344,241.95316469416463,235.33227926906977,238.47991258315795,9580100.0,,,,,
2025-03-24,245.15013122558597,245.51522719394845,242.7030743307865,244.0252730915461,4753300.0,,,,,
2025-03-25,246.58087158203125,247.56758977972825,244.9034536571713,245.0613321822728,3133800.0,,,,,
2025-03-26,247.0150146484375,250.94216367164768,246.21577536694775,247.912931766015,4450100.0,,,,,
2025-03-27,242.93988037109372,246.97555395848008,242.4662448225156,246.39339386815885,2889300.0,,,,,
2025-03-28,240.7592315673828,244.28182263323868,238.85487274135096,242.999086011204,3125300.0,,,,,
2025-03-31,245.3573455810547,247.5577229007203,239.2692962338445,239.5159757781697,6795000.0,,,,,
2025-04-01,247.0150146484375,247.2912945221346,240.25600444789413,244.73569816237452,4412900.0,,,,,
2025-04-02,246.6598052978516,249.43248096205,243.9463303152037,244.92318672916176,4080800.0,,,,,
2025-04-03,240.25601196289065,247.28144049572109,239.30875589763988,239.4863729969288,5309600.0,,,,,
2025-04-04,224.45864868164065,236.97024310629965,223.86662680385768,234.83892821158176,7407100.0,,,,,
2025-04-07,222.78121948242188,229.20474912587125,211.65104011578785,216.32808949939027,7797900.0,,,,,
2025-04-08,218.0943145751953,229.95467112168797,214.394121460352,229.47117380114364,6850000.0,,,,,
2025-04-09,232.1846466064453,233.1615029999417,212.3022818088669,214.2362409609239,7302800.0,,,,,
2025-04-10,226.50115966796875,229.4810527667303,219.07117302830588,227.9318980078756,5656100.0,,,,,
2025-04-11,232.35238647460935,234.42450061855425,224.4882415899688,226.6688953329988,4325900.0,,,,,
2025-04-14,235.8848419189453,238.5588547685571,233.5857867896802,236.58541844020505,3321500.0,,,,,
2025-04-15,237.5030517578125,238.3220296154751,235.1053339199877,236.36833192656704,3363700.0,,,,,
2025-04-16,235.4013519287109,240.06852447637547,232.75693950632223,237.08863150264705,4869900.0,,,,,
2025-04-17,235.63815307617188,238.56870711258213,234.24687690613396,236.49659302715864,4635200.0,,,,,
2025-04-21,233.0825653076172,237.61159805530795,229.83625412494172,234.90799992879172,4908900.0,,,,,
2025-04-22,237.70040893554688,239.41730402792663,234.85867075080176,235.33229127223848,4232700.0,,,,,
2025-04-23,242.21957397460935,246.0283067416525,240.42375472091,242.73267164257683,7948300.0,,,,,
2025-04-24,226.28407287597656,229.6882474480984,221.45902177313025,228.10949240148807,15428100.0,,,,,
2025-04-25,229.32318115234372,230.2605604338856,223.31407091007716,225.90912954557183,6700100.0,,,,,
2025-04-28,233.0233612060547,233.4871199396288,228.9876875983453,229.7671883097709,3653500.0,,,,,
2025-04-29,236.21046447753903,236.7926245901942,233.003630392952,233.8522086298877,3426500.0,,,,,
2025-04-30,238.60818481445312,239.24954557486643,231.22752238048437,233.5857781029196,5143000.0,,,,,
2025-05-01,236.4768829345703,239.15088077435885,234.78958821991856,238.2332400927256,4243300.0,,,,,
2025-05-02,242.2886505126953,242.4267904547395,238.1246986160604,239.9007943395746,3731900.0,,,,,
2025-05-05,245.8704376220703,246.48221315362323,240.4040253348803,240.5027031788445,4137800.0,,,,,
2025-05-06,245.8112335205078,246.86702922297025,242.84121715442996,244.4692961643277,2900600.0,,,,,
2025-05-07,250.00477600097656,251.09017200211687,245.5250821681665,246.13684261092328,3399700.0,,,,,
2025-05-08,250.7645568847656,253.11293590771325,249.8863783095358,251.61313511917723,3637000.0,,,,,
2025-05-09,247.5264434814453,251.30092683673848,245.97692240501183,250.81421207552413,2901300.0,,,,,
2025-05-12,251.98629760742188,252.10548687392847,243.00699900813848,250.8042868601792,4609500.0,,,,,
2025-05-13,256.8533935546875,257.836735350141,251.18174846719276,252.72132706741112,3521400.0,,,,,
2025-05-14,256.08856201171875,258.8002087136875,254.49930109084684,255.87003825619095,3634700.0,,,,,
2025-05-15,264.8890380859375,265.63400127785565,256.87322686586725,257.2705648183275,4856300.0,,,,,
2025-05-16,264.9685363769531,266.1803444665983,262.8130960530069,264.56128616597226,3817900.0,,,,,
2025-05-19,266.6074523925781,267.33256087075745,263.2997985770198,263.66733924412927,3198600.0,,,,,
2025-05-20,265.1572570800781,267.4715961708597,263.8361719806735,265.6042168293031,2437900.0,,,,,
2025-05-21,259.1180725097656,263.8659702882512,258.66117021574263,263.1905442340205,3753900.0,,,,,
2025-05-22,256.6348571777344,259.5153755564378,256.1779548918346,259.0187334113982,3091300.0,,,,,
2025-05-23,256.89312744140625,258.12479029293706,254.0721884657778,256.843445038038,2722600.0,,,,,
2025-05-27,261.46221923828125,262.0184559830556,257.8863899414256,259.2471844889138,3284200.0,,,,,
2025-05-28,258.4922790527344,263.2203217010665,258.19430590793576,261.3926823501671,2318400.0,,,,,
2025-05-29,256.9527282714844,259.3763444854524,255.04560900163173,258.9988915863313,2295000.0,,,,,
2025-05-30,257.3202209472656,258.3730998500349,255.37339226268116,257.01230524811405,9668900.0,,,,,
2025-06-02,262.1277160644531,262.2071957821188,255.4925843330115,256.11835828094826,2831900.0,,,,,
2025-06-03,263.41900634765625,263.7765741426919,260.81657604016226,261.58142434504026,2494700.0,,,,,
2025-06-04,263.7368469238281,265.20691865890456,263.011768756044,263.1210154833305,2588600.0,,,,,
2025-06-05,265.0678405761719,265.71349963790925,263.31968077572793,263.4190152708131,2658400.0,,,,,
2025-06-06,267.0643310546875,268.3556187653661,265.7333337991607,266.1902360659523,2495200.0,,,,,
2025-06-09,270.2527770996094,271.6334568169306,264.9188452962652,266.29952501358645,4331500.0,,,,,
2025-06-10,274.38482666015625,275.6065771785638,270.7295479599283,271.3553218763656,5163500.0,,,,,
2025-06-11,279.62939453125,279.857860840402,273.26243831880254,274.8417870834885,4656000.0,,,,,
2025-06-12,279.1426696777344,281.1590354790967,277.9507164607412,279.6393117993766,3418000.0,,,,,
2025-06-13,275.3582763671875,277.960676397425,273.97759663255977,276.34161812953323,3243800.0,,,,,
2025-06-16,279.9372863769531,282.5893686576239,276.79853482725844,277.43422098363965,3685300.0,,,,,
2025-06-17,281.14910888671875,282.8774441806734,279.1128881975189,279.26187477993795,3069600.0,,,,,
2025-06-18,281.3080444335937,284.9832085511898,281.0398685791178,283.0860318580638,3534100.0,,,,,
2025-06-20,279.0830993652344,282.21193894167686,275.3384283543176,277.40444642280875,7677000.0,,,,,
2025-06-23,287.2379455566406,287.63525321267264,278.3281842054671,279.7585160172872,3786200.0,,,,,
2025-06-24,291.8169860839844,292.3632802922933,286.4731120094533,288.5093325814733,4219100.0,,,,,
2025-06-25,289.1053161621094,294.1710719834285,287.55579513148894,292.51227392093307,3862300.0,,,,,
2025-06-26,289.969482421875,290.9429119618432,288.22132264236177,289.84035061107363,3621100.0,,,,,
2025-06-27,287.75445556640625,291.1514706816667,286.5823571292194,291.00248410865163,3562500.0,,,,,
2025-06-30,292.80035400390625,292.8301513213436,288.05245611221704,288.97620326540726,3495400.0,,,,,
2025-07-01,289.244384765625,293.12809949512854,288.13188094670625,292.5718627419839,3272800.0,,,,,
2025-07-02,285.7182312011719,288.2411818846059,284.97326795435185,288.05245543706764,3257500.0,,,,,
2025-07-03,290.0092163085937,290.3568718737525,285.9665419600921,286.00628181935826,1853300.0,,,,,
2025-07-07,290.505859375,293.2373911900472,288.4100137470683,290.5356566913862,4488100.0,,,,,
2025-07-08,288.4696350097656,293.62475255454933,287.5458575883251,291.1316296150508,2925300.0,,,,,
2025-07-09,288.1915283203125,289.6417149458402,286.69165929100484,289.4331337253336,2971300.0,,,,,
2025-07-10,285.49969482421875,286.9598239359895,280.314749642893,286.9598239359895,3487800.0,,,,,
2025-07-11,281.6854858398437,285.499693844463,281.02000234610693,283.0959628575657,3790700.0,,,,,
2025-07-14,281.8841552734375,283.0164835939448,279.81810698889365,280.93058053628,2857100.0,,,,,
