Date,Close,High,Low,Open,Volume,"('Close', 'HST')","('High', 'HST')","('Low', 'HST')","('Open', 'HST')","('Volume', 'HST')"
2024-06-03,16.79318618774414,16.820944156184193,16.59888570295489,16.700661391041002,5599800.0,,,,,
2024-06-04,16.66364860534668,16.913464968160568,16.654395951379872,16.6914065672471,7804900.0,,,,,
2024-06-05,16.746923446655273,16.802437614710538,16.524865009670627,16.71916548024585,5052500.0,,,,,
2024-06-06,16.63589096069336,16.867202019984745,16.598882108883668,16.682154231409633,5366500.0,,,,,
2024-06-07,16.478599548339844,16.56187167176811,16.36757122694439,16.423085387642114,8267200.0,,,,,
2024-06-10,16.756174087524414,16.802435594547834,16.386074972283563,16.441590898427716,8527600.0,,,,,
2024-06-11,16.62664031982422,16.793184585042535,16.608136774060494,16.719165107697012,5974300.0,,,,,
2024-06-12,16.959728240966797,17.15403046499553,16.867203456418043,16.978233550829245,5021900.0,,,,,
2024-06-13,16.931970596313477,17.01524272750547,16.68215596750101,16.987486526950484,4761000.0,,,,,
2024-06-14,16.487852096557617,16.84869678591745,16.376823775876133,16.802435279760722,5099000.0,,,,,
2024-06-17,16.617387771606445,16.645145737576158,16.376825792256493,16.460097925402074,2819200.0,,,,,
2024-06-18,16.59888458251953,16.793185054193373,16.506359792061875,16.65439875088869,4108100.0,,,,,
2024-06-20,16.709911346435547,16.774678164230643,16.506358238399038,16.561872401542917,3598600.0,,,,,
2024-06-21,16.959728240966797,17.015242405790655,16.6358923774279,16.765427781701547,11588300.0,,,,,
2024-06-24,16.756174087524414,17.098513474929817,16.746921433167056,16.968979843453543,5542100.0,,,,,
2024-06-25,16.728416442871094,16.885708040413427,16.598882808929197,16.820941223442478,4663300.0,,,,,
2024-06-26,16.524864196777344,16.71916465779451,16.37682524606993,16.598883672131052,8924100.0,,,,,
2024-06-27,16.672901153564453,16.672901153564453,16.423084792335043,16.515609566652966,3896500.0,,,,,
2024-06-28,16.82260513305664,16.86003114106607,16.654191666154784,16.803892129051928,11009600.0,,,,,
2024-07-01,16.495134353637695,16.860030785758678,16.467066632792406,16.7383980468616,4540300.0,,,,,
2024-07-02,16.513845443725586,16.579339164202583,16.401571004213604,16.5419149458886,5385200.0,,,,,
2024-07-03,16.541913986206055,16.635477203417977,16.448350768994132,16.598051202705232,2580600.0,,,,,
2024-07-05,16.35478973388672,16.5044901875713,16.270583005617873,16.4764224678618,7368800.0,,,,,
2024-07-08,16.551271438598633,16.607408658327454,16.37350149412566,16.467064716720383,5499600.0,,,,,
2024-07-09,16.410926818847656,16.61676447239425,16.354787816868612,16.438994535267213,3493500.0,,,,,
2024-07-10,16.729042053222656,16.75711155949084,16.39221690085596,16.52320436096688,6151000.0,,,,,
2024-07-11,16.7103271484375,17.093934726653085,16.616763932747624,17.05650872654917,6603200.0,,,,,
2024-07-12,17.009729385375977,17.06586660549783,16.71032849863269,16.860028942004334,6089300.0,,,,,
2024-07-15,17.13136100769043,17.252993738123326,17.009730061827657,17.065867284182005,6153500.0,,,,,
2024-07-16,17.36526870727539,17.47754493994503,16.93488034861049,17.178144032252895,7090500.0,,,,,
2024-07-17,17.64595603942871,17.720806256352876,17.2436354542476,17.27170317023795,6873500.0,,,,,
2024-07-18,16.831958770751953,17.589817458274652,16.775821552861007,17.5149672395634,5291700.0,,,,,
2024-07-19,16.7103271484375,16.841314579661386,16.513844217031767,16.644833432825557,6102100.0,,,,,
2024-07-22,16.77582359313965,16.860030322502293,16.55127290969599,16.710329866873188,3806300.0,,,,,
2024-07-23,16.77582359313965,17.112650510590232,16.729041085399178,16.766467091591554,5229400.0,,,,,
2024-07-24,16.074100494384766,16.775821981965684,16.036674491786837,16.738395979367755,9876800.0,,,,,
2024-07-25,16.083457946777344,16.401571849404107,15.933757496667118,16.0928144479805,6399200.0,,,,,
2024-07-26,16.32672119140625,16.55127186061708,16.14895124240056,16.20508846356075,6411800.0,,,,,
2024-07-29,16.56062889099121,16.738397061109804,16.317365212093506,16.373502435048316,7010600.0,,,,,
2024-07-30,16.654190063476562,16.75710979102796,16.551272120495277,16.569983338129077,8358900.0,,,,,
2024-07-31,16.382858276367188,16.560628223894984,16.308008053919178,16.438995497060677,14901400.0,,,,,
2024-08-01,15.671781539916992,16.008608460494095,15.606287813042602,15.718562263521497,19591800.0,,,,,
2024-08-02,15.157185554504396,15.653067620130049,14.904565378862962,15.57821739600334,16781800.0,,,,,
2024-08-05,14.895209312438965,15.166540713602323,14.69872724530147,14.792290474332688,11569500.0,,,,,
2024-08-06,15.222678184509276,15.344309120767916,14.764219479295605,14.89520780825451,8857300.0,,,,,
2024-08-07,14.998128890991213,15.391093021287883,14.979415888460382,15.363023517491644,12711600.0,,,,,
2024-08-08,15.18525218963623,15.334952627207617,15.035551752064842,15.147827972528374,9477200.0,,,,,
2024-08-09,15.278816223144531,15.437873169608146,15.026196052072306,15.166539996700182,11370900.0,,,,,
2024-08-12,15.016839981079102,15.288173161755198,14.951346257349046,15.260103658197975,6563400.0,,,,,
2024-08-13,15.054265022277832,15.166539460180369,14.895208081440892,15.082334524038473,6232700.0,,,,,
2024-08-14,15.119759559631348,15.222679287083862,14.988772113470048,14.988772113470048,6718200.0,,,,,
2024-08-15,15.3723783493042,15.587572501328031,15.278815131381243,15.344308848556327,6576800.0,,,,,
2024-08-16,15.391091346740724,15.40980256266563,15.241390911921757,15.363021845998436,7663400.0,,,,,
2024-08-19,15.74662971496582,15.821479933714208,15.353665620394288,15.400446337898286,7258200.0,,,,,
2024-08-20,15.456586837768556,15.690494017088648,15.43787383512611,15.690494017088648,6466700.0,,,,,
2024-08-21,15.830836296081545,15.849549296747956,15.419159204270308,15.568859640461673,7845200.0,,,,,
2024-08-22,15.989893913269045,16.233157578577828,15.7934109670477,15.7934109670477,12029900.0,,,,,
2024-08-23,16.28929328918457,16.448350217743215,15.999248931661118,16.03667314654969,12255600.0,,,,,
2024-08-26,16.223800659179688,16.476420818700927,16.16766344080941,16.4296383162507,8839300.0,,,,,
2024-08-27,16.18637466430664,16.326720387148775,16.055387226528644,16.177019948382494,7685200.0,,,,,
2024-08-28,16.130237579345703,16.18637479820494,16.027317857628756,16.18637479820494,6453100.0,,,,,
2024-08-29,16.513845443725586,16.607408666365597,16.13959433773558,16.223801059654587,6854700.0,,,,,
2024-08-30,16.56062889099121,16.906810514544382,16.438996159257286,16.62612261520018,9227400.0,,,,,
2024-09-03,16.251869201660156,16.53255706151872,16.139592986974797,16.48577634639892,6736400.0,,,,,
2024-09-04,15.840192794799805,16.429638039171962,15.802766793470797,16.17701966848102,9458000.0,,,,,
2024-09-05,15.65306568145752,15.868259826098193,15.54079125145799,15.812122611098427,8545700.0,,,,,
2024-09-06,15.65306568145752,15.802766111170152,15.54079125145799,15.662422181385796,9017200.0,,,,,
2024-09-09,15.690494537353516,15.999251952911,15.653068530827657,15.681138035722052,8062200.0,,,,,
2024-09-10,15.690494537353516,15.76534476583502,15.363024118533104,15.681138035722052,9292700.0,,,,,
2024-09-11,15.737274169921877,15.858906898128264,15.512723500044794,15.6437109446639,8475900.0,,,,,
2024-09-12,16.09281349182129,16.13023770984021,15.709205888134726,15.830836827408747,7706000.0,,,,,
2024-09-13,16.29865264892578,16.47642260840642,16.148952193964252,16.148952193964252,5171200.0,,,,,
2024-09-16,16.336074829101562,16.485777049927194,16.242513394869246,16.37350083045046,5366700.0,,,,,
2024-09-17,16.663545608520508,16.766465330166966,16.4577079497976,16.4577079497976,5161900.0,,,,,
2024-09-18,16.729042053222656,17.09393849642784,16.58869809102234,16.69161782943538,9059400.0,,,,,
2024-09-19,17.337200164794922,17.46818760955165,16.94423604595465,17.084579991704015,14809100.0,,,,,
2024-09-20,17.52432632446289,17.62724605958322,17.103294451332005,17.35591286138244,15487400.0,,,,,
2024-09-23,17.43075942993164,17.73016207061529,17.206208787846307,17.664666571841764,7459100.0,,,,,
2024-09-24,17.477542877197266,17.674024030467166,17.355910157446406,17.49625587786201,8588600.0,,,,,
2024-09-25,17.037799835205078,17.608533982434377,17.028445117493092,17.533683748746135,6528100.0,,,,,
2024-09-26,17.065868377685547,17.28106256430765,16.96294864296618,17.168788112404915,10801100.0,,,,,
2024-09-27,16.96294593811035,17.26234859277309,16.92552172163373,17.23427909198816,6475600.0,,,,,
2024-09-30,16.650747299194336,17.02917300507864,16.518296948777753,16.94402699569516,7459800.0,,,,,
2024-10-01,16.603443145751953,16.69805002441095,16.253400040532615,16.63182575069249,7221100.0,,,,,
2024-10-02,16.622364044189453,16.726431785914304,16.41423036521578,16.44261116424908,10699400.0,,,,,
2024-10-03,16.442611694335938,16.518296834991443,16.225017140510875,16.518296834991443,8247200.0,,,,,
2024-10-04,16.8967227935791,17.01971045918971,16.612902188785817,16.660206525155992,5337300.0,,,,,
2024-10-07,16.537220001220703,17.06701783609607,16.404771444739985,16.792658049698872,7174700.0,,,,,
2024-10-08,16.518295288085938,16.63182389067551,16.083106221190405,16.58452135887414,7589200.0,,,,,
2024-10-09,16.50883674621582,16.622363547911625,16.348005606750114,16.46153240844592,5386300.0,,,,,
2024-10-10,16.66020965576172,16.66020965576172,16.37638899763594,16.452074145574226,4648100.0,,,,,
2024-10-11,16.84941864013672,16.915642907298015,16.59398243886829,16.72643097319088,4618300.0,,,,,
2024-10-14,16.9345645904541,16.953486325149946,16.650745787920187,16.792655189187144,4647100.0,,,,,
2024-10-15,16.953489303588867,17.237308155984913,16.92510669655876,16.981871910618974,6507400.0,,,,,
2024-10-16,17.019710540771484,17.180541676249156,16.94402540669234,16.96294714133111,4461000.0,,,,,
2024-10-17,17.0670166015625,17.21838688501296,16.868341976736197,17.20892601673779,7588800.0,,,,,
2024-10-18,16.81157875061035,17.171082726515007,16.6885892661994,17.019712441452402,8034400.0,,,,,
2024-10-21,16.679128646850586,16.78319639606346,16.546680096562323,16.72643298943651,4104600.0,,,,,
2024-10-22,16.641284942626953,16.679126607592856,16.518295471416906,16.61290234054557,4038300.0,,,,,
2024-10-23,16.442611694335938,16.593983780123036,16.14933199985537,16.55614030755724,6680800.0,,,,,
2024-10-24,16.707509994506836,16.7264317301166,16.423691178264434,16.5277571151661,5456000.0,,,,,
2024-10-25,16.631826400756836,16.868342704410644,16.62236553207354,16.83996009836076,3273800.0,,,,,
2024-10-28,16.75481414794922,16.9061862429773,16.72643334626837,16.802118491544306,3761400.0,,,,,
2024-10-29,16.669668197631836,16.811577604645223,16.593983060259628,16.71697073181096,2627700.0,,,,,
2024-10-30,16.79265785217285,16.934567275943856,16.631826690705385,16.669670166098307,3805900.0,,,,,
2024-10-31,16.310161590576172,16.802115860059843,16.281778988864296,16.726430726637425,6286900.0,,,,,
2024-11-01,16.395307540893555,16.60344120604714,16.272319876138233,16.272319876138233,4662000.0,,,,,
2024-11-04,16.45207405090332,16.57506354339298,16.33854723188729,16.395310641395305,6825000.0,,,,,
2024-11-05,16.698049545288086,16.707510413330134,16.291241241860366,16.310162977944465,5502000.0,,,,,
2024-11-06,17.019710540771484,17.78602274888231,16.972408008650493,17.502203947204503,21413400.0,,,,,
2024-11-07,17.029172897338867,17.71033916362103,16.726432334546796,17.36029606457123,13613400.0,,,,,
2024-11-08,17.038633346557617,17.23730615932662,16.906184804711614,17.08593588165232,8591500.0,,,,,
2024-11-11,17.085935592651367,17.454902217158114,16.81157764568585,17.076474724897242,12972300.0,,,,,
2024-11-12,17.019710540771484,17.27514854496707,16.802116005853435,16.99132793881333,7736900.0,,,,,
2024-11-13,17.029172897338867,17.218386651321957,16.944026888494086,17.03863376548563,5505200.0,,,,,
2024-11-14,16.518295288085938,17.142699895614708,16.489914490795485,17.010249558514218,9861400.0,,,,,
2024-11-15,16.329086303710938,16.7264337777795,16.329086303710938,16.565602614359456,12826400.0,,,,,
2024-11-18,16.470993041992188,16.508836511670456,16.23447676993087,16.37638617227247,5446000.0,,,,,
2024-11-19,16.395307540893555,16.433151009726522,16.15879127411524,16.272319876138233,6211400.0,,,,,
2024-11-20,16.48045539855957,16.518297067181198,16.243939105127016,16.300702510297516,4901100.0,,,,,
2024-11-21,16.925106048583984,17.019712930586078,16.51829771910832,16.59398466829094,4364700.0,,,,,
2024-11-22,17.265689849853516,17.322453256435328,16.915644932900673,16.93456666992,6184100.0,,,,,
2024-11-25,17.42652130126953,17.568430722370145,17.303533617509316,17.341375287713927,13101500.0,,,,,
2024-11-26,17.322452545166016,17.473822826152936,17.265689140914944,17.33191341328721,8026900.0,,,,,
2024-11-27,17.43598175048828,17.60627377350284,17.322453133653198,17.322453133653198,6952100.0,,,,,
2024-11-29,17.42652130126953,17.64411586725555,17.42652130126953,17.577891591040345,4412600.0,,,,,
2024-12-02,17.39813804626465,17.58735180365811,17.28461123540947,17.464362320009524,5542200.0,,,,,
2024-12-03,17.521127700805664,18.050923700408152,17.49274509557698,17.56843023837733,10704200.0,,,,,
2024-12-04,17.530588150024414,17.587351554648322,17.398137799933835,17.521127281841082,5113800.0,,,,,
2024-12-05,17.786022186279297,17.9468533166696,17.3886747938136,17.530585994639537,9272300.0,,,,,
2024-12-06,17.786022186279297,18.003618518790326,17.634651922909114,17.899550786044873,5650000.0,,,,,
2024-12-09,17.918476104736328,18.117148938476404,17.81440835117177,17.890093497997928,6789100.0,,,,,
2024-12-10,18.04146194458008,18.17391048684682,17.77656486004659,17.98469854139091,6518900.0,,,,,
2024-12-11,17.909013748168945,18.315822055245643,17.84278947575666,18.192832574071897,6231000.0,,,,,
2024-12-12,17.80494499206543,18.00361960249518,17.757642458593388,17.890090995895896,5529300.0,,,,,
2024-12-13,17.577890396118164,17.899552691134,17.511666124404798,17.80494581533945,4514400.0,,,,,
2024-12-16,17.653575897216797,18.003620803479034,17.5116664828582,17.58735162414786,8159700.0,,,,,
2024-12-17,17.710338592529297,17.842788937836872,17.4549023787079,17.511665781281984,7336300.0,,,,,
2024-12-18,16.603443145751953,17.804946354426157,16.584523213601052,17.72926121239418,10588700.0,,,,,
2024-12-19,16.679128646850586,16.88726414527633,16.60344350318927,16.650747845775193,7594900.0,,,,,
2024-12-20,17.218387603759766,17.369757893528874,16.442612613097854,16.48991695644832,19799300.0,,,,,
2024-12-23,17.095396041870117,17.22784457823316,16.944025770462073,17.199463780141635,4286000.0,,,,,
2024-12-24,17.2373046875,17.284609023031617,17.038631891694894,17.11431702406959,1710000.0,,,,,
2024-12-26,17.294071197509766,17.350834599962926,17.11431831785272,17.20892519159201,3034500.0,,,,,
2024-12-27,17.010251998901367,17.256229169404786,16.86834257866221,17.16162228775329,7022200.0,,,,,
2024-12-30,16.82103729248047,16.94402495540495,16.58452102922303,16.915642354202735,5850400.0,,,,,
2024-12-31,16.85953140258789,16.98462985441375,16.734431115316635,16.888399287769413,5422200.0,,,,,
2025-01-02,16.551593780517578,16.917267703015213,16.513100822651904,16.907644463548795,5124200.0,,,,,
2025-01-03,16.79216957092285,16.82103745440992,16.407247326939235,16.561215490354567,7547900.0,,,,,
2025-01-06,16.628578186035156,16.98462887603022,16.61895494638052,16.87877691071981,6391600.0,,,,,
2025-01-07,16.40724754333496,16.82103767626314,16.35913317992507,16.772923312853248,5538000.0,,,,,
2025-01-08,16.320640563964844,16.474610568093233,16.13780451080708,16.474610568093233,5663600.0,,,,,
2025-01-10,16.43611717224121,16.464986891395533,15.92609647985331,16.00308056215287,6579100.0,,,,,
2025-01-13,16.513099670410156,16.55159262558989,16.224409848342653,16.320638565401737,5721100.0,,,,,
2025-01-14,16.628578186035156,16.72480691169093,16.541970864588727,16.68631578851768,4425600.0,,,,,
2025-01-15,16.667068481445312,17.061612110464072,16.618954121007004,16.792168755297233,5303600.0,,,,,
2025-01-16,16.426494598388672,16.782547140610422,16.416871358280474,16.70556305519023,4135800.0,,,,,
2025-01-17,16.416872024536133,16.638202885116293,16.38800413848536,16.551595556073067,5648100.0,,,,,
2025-01-21,16.561216354370117,16.65744692038647,16.46498762379915,16.46498762379915,4326900.0,,,,,
2025-01-22,16.638200759887695,16.71518483859886,16.368755566676015,16.493854006289702,9609600.0,,,,,
2025-01-23,16.772924423217773,16.859531751445214,16.48423271731116,16.65744737376604,6195800.0,,,,,
2025-01-24,16.301395416259766,16.83066075033928,16.166671896236842,16.744053428697864,10224100.0,,,,,
2025-01-27,16.5323486328125,16.599709479056248,16.15705144062854,16.33026425863586,14916400.0,,,,,
2025-01-28,16.40724754333496,16.79216979239533,16.368756419696112,16.561215708780985,8823200.0,,,,,
2025-01-29,15.964590072631836,16.474610785271132,15.887605987275467,16.407248104569607,11728800.0,,,,,
