Date,Close,High,Low,Open,Volume,"('Close', 'BX')","('High', 'BX')","('Low', 'BX')","('Open', 'BX')","('Volume', 'BX')"
2024-09-11,139.4913787841797,139.64714762834186,134.5940419789645,138.1477703658653,3148600.0,,,,,
2024-09-12,142.6361846923828,143.10352093296177,138.9461493180229,140.2508043701627,3540500.0,,,,,
2024-09-13,147.20248413085938,147.8645425305514,143.8532090689222,144.0966155140473,4681200.0,,,,,
2024-09-16,150.48361206054688,151.08725534579543,146.8811993135267,147.56273445112214,4426400.0,,,,,
2024-09-17,150.96070861816406,152.33352479228037,149.67551521524155,151.25279937849672,3923400.0,,,,,
2024-09-18,150.84384155273438,153.59920441324198,148.6629292183433,151.2040932093873,3921300.0,,,,,
2024-09-19,155.44912719726562,156.01383204721083,151.8077606916271,155.5854342399177,4707700.0,,,,,
2024-09-20,153.94970703125,156.9971605450086,153.66736208551376,155.62434459890483,5540500.0,,,,,
2024-09-23,153.063720703125,155.9845981441211,152.3724398386282,154.72861252493624,3485300.0,,,,,
2024-09-24,153.39476013183594,153.9886725119862,152.0608825759465,153.10266939701006,2227500.0,,,,,
2024-09-25,148.74081420898438,153.74525011177116,148.2053170600154,152.76187856829617,3918400.0,,,,,
2024-09-26,149.42237854003906,150.94123267353527,148.19561516829674,150.52258063822558,3155400.0,,,,,
2024-09-27,150.85357666015625,151.7493105708271,149.58786020903543,150.17204160381428,2170600.0,,,,,
2024-09-30,149.09133911132812,150.35704089871078,147.21223339536616,149.86049703703077,3110200.0,,,,,
2024-10-01,147.8450927734375,149.07185600866708,145.92704864086045,149.07185600866708,2949700.0,,,,,
2024-10-02,148.19561767578125,149.35422011829826,146.84227815123117,146.84227815123117,1862800.0,,,,,
2024-10-03,147.21224975585938,148.51690504386852,145.83943351609335,147.7282703527041,2109500.0,,,,,
2024-10-04,147.91323852539062,149.50025342754245,146.22886995127553,149.01344049867149,2073700.0,,,,,
2024-10-07,145.13841247558594,147.8256144711709,144.38871641190136,147.18301784515555,2101100.0,,,,,
2024-10-08,145.4986572265625,146.4625373618392,144.48607796854478,146.0828238541706,1578000.0,,,,,
2024-10-09,144.50555419921875,145.55707195328233,143.09379961642725,144.09663310425273,2847300.0,,,,,
2024-10-10,145.09947204589844,146.24835837562114,143.3566881573458,144.0479542523117,2460700.0,,,,,
2024-10-11,149.00369262695312,149.40288278851207,145.82967772384248,146.06335327468582,2205400.0,,,,,
2024-10-14,151.38909912109375,151.70065168910384,149.5099933767441,149.88970688996568,2576800.0,,,,,
2024-10-15,152.19720458984375,153.3947602616563,151.0191107390447,152.42113438231397,2615800.0,,,,,
2024-10-16,155.49778747558594,156.15984590735988,152.91767011842296,153.22923751432913,3962000.0,,,,,
2024-10-17,165.25352478027344,167.70706628129375,159.95699734914822,160.01542738422833,9088800.0,,,,,
2024-10-18,167.8141632080078,171.29974576448348,165.57482063351364,167.06446709410642,5749100.0,,,,,
2024-10-21,166.26611328125,169.5667047694564,165.90586156520973,166.9768560890805,3386700.0,,,,,
2024-10-22,164.0559539794922,166.40239581855107,162.50789245998746,165.99347474866406,2926500.0,,,,,
2024-10-23,162.51763916015625,165.95453751950632,160.68721764975692,163.92939379353004,3167400.0,,,,,
2024-10-24,165.18536376953125,167.45391376209736,163.53020281090164,166.0421444073958,3531200.0,,,,,
2024-10-25,163.0823516845703,166.65555724916535,162.67343055564604,166.04216812760222,2831000.0,,,,,
2024-10-28,166.34124755859375,167.01651887763643,164.38394631291567,165.108153149705,2141300.0,,,,,
2024-10-29,166.18466186523438,166.30209516281394,164.56009822794024,165.3038822673404,2313600.0,,,,,
2024-10-30,167.87771606445312,169.56099627817022,166.0672214281685,166.21401304383215,2500700.0,,,,,
2024-10-31,164.1686553955078,167.60371398646384,164.01206769913313,166.85016369708188,3473000.0,,,,,
2024-11-01,164.55030822753906,167.89729142535282,164.22735174358036,165.176644002574,3453200.0,,,,,
2024-11-04,163.4738006591797,165.39196253484815,163.06276917147017,164.31544082916318,2383500.0,,,,,
2024-11-05,165.9987030029297,166.01828019535174,162.6125804320183,163.17040348535537,2609600.0,,,,,
2024-11-06,172.61439514160156,174.49340247480623,168.8955199281032,171.312788070226,6852200.0,,,,,
2024-11-07,172.53611755371094,173.21138891095455,170.275436876347,172.33059434075773,2865900.0,,,,,
2024-11-08,173.6713409423828,174.81636034514037,172.04677737278575,172.36973386069525,2768300.0,,,,,
2024-11-11,179.24964904785156,180.03257252130453,175.20781725592963,175.66778423659483,2998400.0,,,,,
2024-11-12,176.8030242919922,178.74074833504528,174.21938725691362,178.27100021949192,2939600.0,,,,,
2024-11-13,177.6837921142578,179.09305130066136,176.54855388820803,177.39999002425657,2728000.0,,,,,
2024-11-14,177.34127807617188,180.4044442354555,176.81279840076567,178.20248043164943,2417200.0,,,,,
2024-11-15,177.53701782226562,179.10284990088002,175.9320313551972,176.2941273167662,2893600.0,,,,,
2024-11-18,179.1028594970703,179.17137221402385,175.62866145333098,176.88133315654915,2083100.0,,,,,
2024-11-19,180.96229553222656,182.34219653461048,176.9889762768719,177.13576790137068,2625500.0,,,,,
2024-11-20,181.0797271728516,183.12510343158957,179.01477372001847,181.0503688482208,2828700.0,,,,,
2024-11-21,189.8679962158203,190.48455086811984,181.05035974674547,182.51833563658397,4400600.0,,,,,
2024-11-22,194.8004150390625,195.6811946516214,189.18295492727285,190.4258454351039,4504300.0,,,,,
2024-11-25,188.9969940185547,196.6696258656295,188.92849624356597,195.7301147443268,6691800.0,,,,,
2024-11-26,187.56817626953125,188.9284999967068,186.64824232267443,188.8599872873344,3205500.0,,,,,
2024-11-27,184.9845428466797,190.0833041722985,184.49521754071887,188.86978697065055,2361300.0,,,,,
2024-11-29,187.0103302001953,187.85197027134708,186.33505893074508,187.40179938039515,1460400.0,,,,,
2024-12-02,183.05661010742188,188.40003438261704,182.8217285716348,187.6269069268154,2712700.0,,,,,
2024-12-03,182.19537353515625,184.55392497608528,181.2460812943346,183.32083064250256,2643800.0,,,,,
2024-12-04,181.5396881103516,182.9783057013396,180.74698350573024,182.03879454544045,2658200.0,,,,,
2024-12-05,183.2033843994141,185.1704816095715,181.80392124695507,182.02900669764668,2264000.0,,,,,
2024-12-06,183.00765991210935,184.9160255716471,182.6651262331824,183.52634352898315,2361100.0,,,,,
2024-12-09,181.3928985595703,187.4018127746597,180.40445187531245,185.7283136423669,3376600.0,,,,,
2024-12-10,185.52281188964844,187.51925265589307,181.03079403280617,181.58863207416837,3786600.0,,,,,
2024-12-11,188.3021697998047,189.8582207051637,186.96140829294637,187.7541278406612,3556200.0,,,,,
2024-12-12,186.2372131347656,187.28436151703727,183.7318699750252,186.92226557172228,2829500.0,,,,,
2024-12-13,184.3973388671875,188.06727850985712,184.21139286934195,186.423152717792,3658100.0,,,,,
2024-12-16,184.4365081787109,185.62066710341855,183.8003762960201,185.17049616664545,2945500.0,,,,,
2024-12-17,179.20071411132812,183.50677082973388,179.04412642952565,183.14467488196092,4278200.0,,,,,
2024-12-18,168.0343017578125,180.07170688976552,167.98536624216183,179.0049813404853,5063000.0,,,,,
2024-12-19,165.3038787841797,170.8626071034959,164.90262844853956,170.5298694786826,7802700.0,,,,,
2024-12-20,167.19265747070312,169.57078608791613,162.50492787609795,163.591230591018,10917100.0,,,,,
2024-12-23,168.51385498046875,169.0912552703383,165.52896756153282,166.5467576498957,3299000.0,,,,,
2024-12-24,171.9391326904297,172.71226012261943,168.51385546318846,169.64909378528552,1584700.0,,,,,
2024-12-26,172.69268798828125,173.34838208518792,170.52986363506264,170.52986363506264,1438500.0,,,,,
2024-12-27,170.29498291015625,172.51652391922474,168.98359471025725,170.94089588014455,3124200.0,,,,,
2024-12-30,168.3768310546875,169.24782945173214,165.58767099839784,168.23982057424303,1899100.0,,,,,
2024-12-31,168.7389373779297,169.88395680640983,167.77986395572827,169.43378588565182,2181300.0,,,,,
2025-01-02,170.04054260253906,171.22471640500635,167.36883063239026,169.42398794288044,2393000.0,,,,,
2025-01-03,172.15443420410156,172.37951966552822,169.73716597727372,171.2638585556864,1600600.0,,,,,
2025-01-06,171.058349609375,174.738085805543,170.81368693390743,174.19004380177958,2203100.0,,,,,
2025-01-07,167.68199157714844,172.26208418738776,164.87326911098444,171.2638563860625,2729100.0,,,,,
2025-01-08,170.255859375,170.48094484933455,166.3706149948892,167.25139463047597,2237200.0,,,,,
2025-01-10,161.33056640625,168.00495610636926,161.2424764982257,168.00495610636926,5077900.0,,,,,
2025-01-13,162.2309112548828,162.4559967076289,157.29850395620662,158.6881859915019,3274800.0,,,,,
2025-01-14,165.7051239013672,167.10458706737478,162.6125844747893,163.3074180263102,2686900.0,,,,,
2025-01-15,171.40086364746094,173.68112131295538,170.6472985123006,172.9569145008382,3437900.0,,,,,
2025-01-16,172.9471435546875,173.64197715165338,170.84305063657686,171.64553640204753,3061700.0,,,,,
2025-01-17,176.10816955566406,176.2549761030373,173.8866285493499,174.2683166127066,3442200.0,,,,,
2025-01-21,177.64466857910156,178.96583798496113,176.93024285921942,177.96762508267355,3220900.0,,,,,
2025-01-22,178.86798095703125,179.5236750913133,175.58949535259742,177.79145928401678,3042600.0,,,,,
2025-01-23,181.5592803955078,181.6767136998729,178.57439280102508,178.63310945320762,2146800.0,,,,,
2025-01-24,182.7532196044922,183.93737847567496,180.94271000954728,180.94271000954728,2326000.0,,,,,
2025-01-27,178.62330627441406,179.01476052932944,175.47205024337077,177.9186766691483,4110700.0,,,,,
2025-01-28,181.6277618408203,182.52811860368683,176.6268566617846,177.94804094914548,2514200.0,,,,,
2025-01-29,181.42225646972656,183.7514347877324,180.56103914671945,181.05036445606012,3086200.0,,,,,
2025-01-30,173.98451232910156,184.81818225265025,172.3501675264832,183.98632322231845,5636400.0,,,,,
2025-01-31,173.3288116455078,177.625087263542,172.82970520594495,176.9106764932602,3007000.0,,,,,
2025-02-03,169.8350067138672,171.73359113479603,166.61525303485402,168.748704026275,2941700.0,,,,,
2025-02-04,167.18287658691406,171.91954170291004,165.74425907225483,170.07967387561308,3848900.0,,,,,
2025-02-05,171.11705017089844,171.3225584185378,165.39193862973724,167.85814213256288,3228300.0,,,,,
2025-02-06,170.82347106933594,173.98450843439252,168.53343217080047,172.78077233639672,3302200.0,,,,,
2025-02-07,166.63485717773438,171.31280628157842,165.548554314447,170.5690221999973,4117000.0,,,,,
2025-02-10,166.41769409179688,170.42490261604627,164.20681367203585,168.3620808975657,2333600.0,,,,,
2025-02-11,162.6374969482422,165.302388007127,160.63389261083086,164.36474310534788,3807600.0,,,,,
2025-02-12,158.79808044433594,159.96274571644548,157.46562734818525,159.74560498877068,4877700.0,,,,,
2025-02-13,158.39340209960938,160.88064076266562,156.39967739498923,159.65675807377323,4751900.0,,,,,
2025-02-14,162.69671630859375,163.69359374099776,159.15339776509276,159.6468966728915,4179200.0,,,,,
2025-02-18,164.572021484375,165.27278150086445,162.69671659520137,162.7164607684577,3788100.0,,,,,
2025-02-19,164.68060302734375,165.7959003955882,162.82504218544702,163.73307843179856,3162600.0,,,,,
2025-02-20,161.76893615722656,165.4307046843048,159.84429342645132,164.6805917652413,3199000.0,,,,,
2025-02-21,156.32070922851562,163.0026731852,155.6890312678432,162.85462954613246,4663300.0,,,,,
2025-02-24,155.0277557373047,158.07757540472767,152.96491883535316,157.45576195510858,2839600.0,,,,,
2025-02-25,155.1856689453125,156.01475859165745,151.16859549597962,155.77787368407428,4872800.0,,,,,
2025-02-26,157.38668823242188,159.8837916586127,155.94566470415262,156.32072871707047,2938100.0,,,,,
2025-02-27,155.34359741210938,159.55808262223377,155.27451539116578,157.8407008707048,2736700.0,,,,,
2025-02-28,159.0645751953125,159.2323630205347,154.7513844019491,155.8074793176552,4300600.0,,,,,
2025-03-03,156.46876525878906,161.53206896134392,155.15605633366775,160.20949547963374,3267200.0,,,,,
2025-03-04,148.7701873779297,154.1690670278203,145.88815535344503,154.09998500709386,7624300.0,,,,,
2025-03-05,150.06314086914062,150.81326884570709,146.79618051761665,149.87562393539042,4687100.0,,,,,
2025-03-06,143.7364959716797,147.74370467290464,142.72975398799537,146.70735395973475,5482200.0,,,,,
2025-03-07,143.2627410888672,144.0227336990051,137.0446662834988,143.35158234696132,6476800.0,,,,,
2025-03-10,137.55787658691406,140.98276010845373,134.9225943060885,140.0944681253947,6826000.0,,,,,
2025-03-11,136.3438720703125,139.29500084004405,135.95894354038148,137.73554254790568,6254400.0,,,,,
2025-03-12,138.71266174316406,141.72300799224024,137.09398598207915,140.4004345780202,4834900.0,,,,,
2025-03-13,134.75482177734375,139.4430617917386,133.83692096140862,139.43319723450233,4877100.0,,,,,
2025-03-14,139.05812072753906,139.88719527272406,135.60362839554358,137.478918208756,5222900.0,,,,,
2025-03-17,145.85853576660156,147.38838539057403,139.2851267100333,139.2851267100333,5202100.0,,,,,
2025-03-18,144.28921508789062,146.7172213143657,142.7396212667635,145.8585380221235,3362900.0,,,,,
2025-03-19,147.7733154296875,148.81953071357512,142.32508322372357,144.15103522247267,4050600.0,,,,,
2025-03-20,146.81593322753906,148.98732553042254,145.98685863086595,146.08554938167427,3131900.0,,,,,
2025-03-21,146.36190795898438,147.27982381226826,143.79572252544807,144.7235029357206,8381100.0,,,,,
2025-03-24,150.10263061523438,151.03041097781332,146.5691766043275,149.03667115995592,3072900.0,,,,,
2025-03-25,149.24395751953125,151.18832950656727,147.260082122697,150.13224959605313,3782400.0,,,,,
2025-03-26,144.75311279296875,149.03667998056497,144.0523376711232,148.04968209989897,3523000.0,,,,,
2025-03-27,142.62118530273438,143.993111673127,141.3183409484896,143.89440586675397,2993500.0,,,,,
2025-03-28,136.31427001953125,141.99937206171458,135.8799885674855,141.31834115376932,4999800.0,,,,,
2025-03-31,137.96255493164062,139.07786729449302,131.49771615840984,134.13299854693034,5797100.0,,,,,
2025-04-01,140.94329833984375,141.3677001934251,136.82751904403213,138.29813622637806,4039500.0,,,,,
2025-04-02,145.74009704589844,146.63826864781325,138.4363043756912,138.4363043756912,4064300.0,,,,,
2025-04-03,131.36941528320312,138.1796941868258,130.97460712072015,135.71219964777535,11369100.0,,,,,
2025-04-04,123.41421508789062,127.2536286857394,117.66988776151982,126.43443370333652,13062200.0,,,,,
2025-04-07,123.02928161621094,129.059831459174,114.15617318964418,118.59766344632908,13461300.0,,,,,
2025-04-08,118.5088348388672,130.5008605553829,116.30782625896664,129.29672194011684,11546100.0,,,,,
2025-04-09,135.5740203857422,137.75529218209567,115.64653210373416,117.46261199789636,11512800.0,,,,,
2025-04-10,125.79287719726562,132.25771634407306,121.79554028856624,131.49772375712632,9237000.0,,,,,
2025-04-11,125.52638244628906,126.92792506691052,121.70669819035282,124.28276309060354,7806900.0,,,,,
2025-04-14,128.7736053466797,130.38241659469514,126.67129519415802,129.15853388977888,6846000.0,,,,,
2025-04-15,131.80369567871094,133.34342508544114,128.22090346831664,128.7341315435003,6224200.0,,,,,
2025-04-16,127.69778442382812,131.0140977443697,125.47703176988723,129.72111793270466,5767300.0,,,,,
2025-04-17,128.6946563720703,130.7772225563264,126.96741003642072,130.28372360328365,4577000.0,,,,,
2025-04-21,118.6568832397461,126.01001424164302,117.10729690982087,125.3487274865594,6702600.0,,,,,
2025-04-22,123.28590393066406,124.006408137666,119.97945513924152,120.31503832087486,5083800.0,,,,,
2025-04-23,125.34872436523438,132.74134353103528,124.85522545041064,129.29671568382443,5621100.0,,,,,
2025-04-24,132.80055236816406,134.0244199588083,125.37832495424416,125.91130465126994,6577400.0,,,,,
2025-04-25,131.13253784179688,133.1163981422531,130.26397489534008,131.7938246086156,4663700.0,,,,,
2025-04-28,132.77256774902344,134.94933256064465,131.33133541328914,132.16625433193514,3609000.0,,,,,
2025-04-29,132.7327880859375,132.94152537850746,130.08887843489794,131.4505923836083,2270400.0,,,,,
2025-04-30,130.9138641357422,131.27168866379597,126.12299213049752,129.08497478871467,5751600.0,,,,,
2025-05-01,132.58370971679688,135.0188974046228,130.1684053835342,131.67920666611545,4007100.0,,,,,
2025-05-02,136.58934020996094,138.53749933833672,134.4523423079874,135.32701268885293,4969600.0,,,,,
2025-05-05,135.28726196289062,137.49384403148522,134.72070013902356,135.01888977439808,2640800.0,,,,,
2025-05-06,133.1900177001953,135.00895782160995,132.01715766009528,132.23581388517832,2864000.0,,,,,
2025-05-07,135.31707763671875,135.97309179263598,133.43850267499553,133.43850267499553,3031300.0,,,,,
2025-05-08,138.96490478515625,141.34045763129578,136.6887535475974,137.44415420651978,4853000.0,,,,,
2025-05-09,138.5474395751953,141.32056840738034,138.1299801362941,139.57121240152446,3114200.0,,,,,
2025-05-12,148.09934997558594,151.0812160824769,145.64427900092127,147.850861133345,6669100.0,,,,,
2025-05-13,147.7017822265625,149.89841522261452,147.0855195497837,148.26832893222223,3474100.0,,,,,
2025-05-14,147.52285766601562,149.0933090075485,146.72769031799757,147.9999520082042,2247800.0,,,,,
2025-05-15,145.86294555664062,146.95630249285236,144.40182999940987,146.72768184565504,3397000.0,,,,,
2025-05-16,145.81324768066406,146.64816653966656,144.4614677899459,146.64816653966656,3790500.0,,,,,
2025-05-19,144.57080078125,145.01807764973728,141.5988840292302,142.22506557849044,3181200.0,,,,,
2025-05-20,143.328369140625,144.1334706076021,142.244961368188,143.1295810890903,4566100.0,,,,,
2025-05-21,136.658935546875,141.95671973185742,136.21164347662304,141.16155236608907,4588100.0,,,,,
2025-05-22,136.102294921875,137.0366153509316,134.87973412280635,136.09236082861756,3856800.0,,,,,
2025-05-23,135.2971954345703,136.44025317049386,132.44454847456942,132.69303730848046,2613900.0,,,,,
2025-05-27,138.45799255371094,138.72636476280542,136.17189206241756,137.16584747893154,3448300.0,,,,,
2025-05-28,137.5733642578125,139.07423138316395,137.2453571708373,138.87544334557282,2228800.0,,,,,
2025-05-29,138.04052734375,139.09411761468093,136.60922917699276,139.09411761468093,2208800.0,,,,,
2025-05-30,137.92124938964844,138.0405343539729,135.23757277396902,137.3248852342509,6191200.0,,,,,
2025-06-02,137.970947265625,138.23931947146323,135.3667889592531,137.3348164134366,3007800.0,,,,,
2025-06-03,138.1697235107422,138.95495670645755,136.599272285866,137.90136649438284,3935900.0,,,,,
2025-06-04,137.92124938964844,139.08417541755765,137.5733740906389,138.676665219664,2433900.0,,,,,
2025-06-05,136.9272918701172,138.54744404228867,135.87370156179313,138.30888928384408,2456300.0,,,,,
2025-06-06,139.6010284423828,140.62480125839244,138.3188326905789,139.03448176906886,3676400.0,,,,,
2025-06-09,139.1338653564453,140.55522939059216,138.44803373972562,140.49559449636524,3061700.0,,,,,
2025-06-10,142.0958709716797,142.18532331790422,138.3088881493939,139.15375630788554,3665100.0,,,,,
2025-06-11,140.5353546142578,144.6304460443618,139.93897530247983,143.12957883734697,3233400.0,,,,,
2025-06-12,139.93896484375,140.7142639577396,138.48779854893297,139.2431991430463,2382800.0,,,,,
2025-06-13,135.58544921875,138.18960731110457,135.27732549534068,137.71251300281125,3021400.0,,,,,
2025-06-16,137.4242706298828,139.1935100605618,136.7086215156131,136.7086215156131,2584800.0,,,,,
2025-06-17,134.86981201171875,136.76827048482272,133.97524304277078,136.6291173340827,2664400.0,,,,,
2025-06-18,136.658935546875,138.25920437260723,134.18398110214198,134.5716231075526,2688600.0,,,,,
2025-06-20,136.8577117919922,138.2393090938043,136.24146434079037,137.56341158290627,4295600.0,,,,,
2025-06-23,137.48391723632812,137.69263937558182,133.03098615587746,136.66886653414142,2927300.0,,,,,
2025-06-24,143.1792755126953,143.57685159804643,138.6667095945273,139.17363654488875,3950900.0,,,,,
2025-06-25,142.70217895507812,143.80545484973266,141.4100339479726,143.45757957210577,1911800.0,,,,,
2025-06-26,147.2843017578125,147.44333825948135,143.20909377679826,143.61661912486636,4384700.0,,,,,
2025-06-27,150.19659423828125,151.7471621647879,147.97012878404686,148.79511354834057,7633600.0,,,,,
2025-06-30,148.67584228515625,151.70740911990305,147.9999447641292,151.45892028371978,4182100.0,,,,,
2025-07-01,151.84657287597656,152.65167433484024,147.67196316959257,148.0397218195535,4544100.0,,,,,
2025-07-02,152.6317901611328,152.81071002134047,149.82884379469718,151.4191633489734,3094900.0,,,,,
2025-07-03,154.1923065185547,154.69921831411756,152.64173851654508,153.55617566730572,2048000.0,,,,,
2025-07-07,152.0652313232422,154.50041884725553,150.43514518949138,153.68536819710278,4112800.0,,,,,
2025-07-08,155.40492248535156,155.90190015218474,152.7510483978943,152.8703333511915,4037100.0,,,,,
2025-07-09,157.7208251953125,157.7506578085773,155.4148567059278,156.0509875133327,3773400.0,,,,,
2025-07-10,163.0683135986328,163.2372841894977,157.7307781797388,158.0090844666404,5577700.0,,,,,
2025-07-11,161.02076721191406,161.9948392113754,160.3250014980131,161.33884020487167,3977900.0,,,,,
2025-07-14,162.37254333496094,162.61109807414928,159.82802011650415,161.02076347933644,2521100.0,,,,,
