Date,Close,High,Low,Open,Volume,"('Close', 'SYM')","('High', 'SYM')","('Low', 'SYM')","('Open', 'SYM')","('Volume', 'SYM')"
2024-06-03,39.41999816894531,40.130001068115234,38.84000015258789,40.040000915527344,817700.0,,,,,
2024-06-04,38.58000183105469,40.0099983215332,38.3650016784668,39.36000061035156,922400.0,,,,,
2024-06-05,39.84999847412109,39.95000076293945,38.04999923706055,38.93000030517578,1011400.0,,,,,
2024-06-06,39.34999847412109,39.720001220703125,38.41999816894531,39.650001525878906,817600.0,,,,,
2024-06-07,36.790000915527344,39.400001525878906,36.54999923706055,39.400001525878906,2490900.0,,,,,
2024-06-10,37.720001220703125,38.16999816894531,35.810001373291016,36.43999862670898,1219600.0,,,,,
2024-06-11,36.34999847412109,37.56999969482422,36.04999923706055,37.18000030517578,1286800.0,,,,,
2024-06-12,37.83000183105469,38.459999084472656,37.0099983215332,37.560001373291016,1618200.0,,,,,
2024-06-13,37.130001068115234,38.22999954223633,36.540000915527344,38.0,843800.0,,,,,
2024-06-14,35.27000045776367,36.77000045776367,35.2599983215332,36.5099983215332,1052500.0,,,,,
2024-06-17,34.119998931884766,35.00299835205078,33.400001525878906,34.85499954223633,3062400.0,,,,,
2024-06-18,34.47999954223633,34.619998931884766,32.41999816894531,33.95000076293945,1841400.0,,,,,
2024-06-20,34.0099983215332,34.70000076293945,33.540000915527344,34.29999923706055,1530000.0,,,,,
2024-06-21,32.529998779296875,34.310001373291016,32.150001525878906,34.150001525878906,2486100.0,,,,,
2024-06-24,32.04999923706055,33.0,31.57999992370605,32.529998779296875,1123700.0,,,,,
2024-06-25,31.770000457763672,32.275001525878906,31.26000022888184,31.86000061035156,1368200.0,,,,,
2024-06-26,32.560001373291016,32.82500076293945,31.559999465942383,31.71999931335449,1024200.0,,,,,
2024-06-27,35.20000076293945,35.29499816894531,32.43000030517578,32.7599983215332,1870100.0,,,,,
2024-06-28,35.15999984741211,36.380001068115234,34.43000030517578,35.369998931884766,1353800.0,,,,,
2024-07-01,35.47999954223633,35.650001525878906,34.88999938964844,35.529998779296875,1142400.0,,,,,
2024-07-02,36.18999862670898,36.5,35.099998474121094,35.2599983215332,705600.0,,,,,
2024-07-03,35.34000015258789,36.38999938964844,35.130001068115234,36.18999862670898,544500.0,,,,,
2024-07-05,35.810001373291016,35.88999938964844,35.209999084472656,35.29999923706055,661100.0,,,,,
2024-07-08,37.16999816894531,37.84999847412109,36.040000915527344,36.040000915527344,1239900.0,,,,,
2024-07-09,38.040000915527344,38.36000061035156,37.06999969482422,37.16999816894531,1044900.0,,,,,
2024-07-10,36.5,38.459999084472656,35.0,38.38999938964844,2314500.0,,,,,
2024-07-11,37.869998931884766,38.790000915527344,36.60900115966797,37.47999954223633,1368800.0,,,,,
2024-07-12,38.400001525878906,38.82799911499024,38.0099983215332,38.0099983215332,805000.0,,,,,
2024-07-15,39.630001068115234,40.59199905395508,38.59799957275391,38.68000030517578,1093300.0,,,,,
2024-07-16,41.43999862670898,41.7599983215332,39.77000045776367,40.060001373291016,1110800.0,,,,,
2024-07-17,39.63999938964844,41.35100173950195,38.970001220703125,40.2400016784668,1033800.0,,,,,
2024-07-18,38.4900016784668,40.35499954223633,37.89099884033203,39.959999084472656,1141500.0,,,,,
2024-07-19,39.18999862670898,39.18999862670898,37.5,37.810001373291016,870700.0,,,,,
2024-07-22,38.65999984741211,39.88999938964844,37.46099853515625,39.650001525878906,1049500.0,,,,,
2024-07-23,39.75,40.060001373291016,37.619998931884766,37.7599983215332,1350200.0,,,,,
2024-07-24,36.18999862670898,39.45500183105469,36.10499954223633,39.209999084472656,1816900.0,,,,,
2024-07-25,37.84000015258789,38.25,35.79999923706055,36.0099983215332,1548800.0,,,,,
2024-07-26,38.79999923706055,39.4900016784668,37.54999923706055,38.83000183105469,1062500.0,,,,,
2024-07-29,35.630001068115234,39.400001525878906,35.459999084472656,39.0,3009900.0,,,,,
2024-07-30,27.25,31.850000381469727,26.020000457763672,26.5,8260600.0,,,,,
2024-07-31,26.809999465942383,28.239999771118164,26.420000076293945,27.57999992370605,2728700.0,,,,,
2024-08-01,24.61000061035156,27.665000915527344,24.209999084472656,26.799999237060547,2712500.0,,,,,
2024-08-02,23.700000762939453,24.149999618530277,22.540000915527344,23.700000762939453,3150900.0,,,,,
2024-08-05,22.959999084472656,24.309999465942383,21.11000061035156,21.40999984741211,2627400.0,,,,,
2024-08-06,22.920000076293945,23.51000022888184,22.01000022888184,23.5,2383600.0,,,,,
2024-08-07,21.770000457763672,23.638999938964844,21.584999084472656,23.399999618530277,2270000.0,,,,,
2024-08-08,22.239999771118164,22.5,22.01000022888184,22.38999938964844,1225300.0,,,,,
2024-08-09,21.899999618530277,22.440000534057617,21.3700008392334,22.270000457763672,1471300.0,,,,,
2024-08-12,21.229999542236328,22.200000762939453,20.899999618530277,22.13999938964844,2172300.0,,,,,
2024-08-13,21.71999931335449,21.976999282836918,21.364999771118164,21.56999969482422,1768300.0,,,,,
2024-08-14,21.399999618530277,22.34000015258789,21.270000457763672,22.049999237060547,1170900.0,,,,,
2024-08-15,21.38999938964844,22.57999992370605,21.31999969482422,22.0,2083100.0,,,,,
2024-08-16,22.239999771118164,23.21999931335449,21.26000022888184,21.354999542236328,2949600.0,,,,,
2024-08-19,25.170000076293945,25.420000076293945,22.06999969482422,22.299999237060547,3374700.0,,,,,
2024-08-20,23.8700008392334,25.520000457763672,23.69499969482422,25.200000762939453,2384800.0,,,,,
2024-08-21,24.8700008392334,25.049999237060547,23.809999465942383,24.049999237060547,1358600.0,,,,,
2024-08-22,22.270000457763672,24.88999938964844,22.11000061035156,24.8700008392334,2530700.0,,,,,
2024-08-23,23.36000061035156,23.59000015258789,21.71999931335449,22.559999465942383,2729200.0,,,,,
2024-08-26,22.770000457763672,23.65999984741211,22.520000457763672,23.530000686645508,1576600.0,,,,,
2024-08-27,21.399999618530277,22.548999786376957,21.09000015258789,22.520000457763672,3208100.0,,,,,
2024-08-28,20.01000022888184,21.34000015258789,19.76000022888184,21.34000015258789,3034000.0,,,,,
2024-08-29,19.34000015258789,20.649999618530277,19.290000915527344,20.229999542236328,2372400.0,,,,,
2024-08-30,19.200000762939453,20.450000762939453,19.065000534057617,19.6299991607666,1768900.0,,,,,
2024-09-03,17.969999313354492,19.05299949645996,17.530000686645508,19.0,3046100.0,,,,,
2024-09-04,18.1200008392334,18.274999618530277,17.110000610351562,17.770000457763672,2675900.0,,,,,
2024-09-05,18.0,18.200000762939453,17.459999084472656,18.149999618530277,1808500.0,,,,,
2024-09-06,17.989999771118164,18.700000762939453,17.639999389648438,18.18000030517578,1999800.0,,,,,
2024-09-09,18.40999984741211,18.65999984741211,17.899999618530273,18.059999465942383,1591300.0,,,,,
2024-09-10,17.860000610351562,18.68000030517578,17.469999313354492,18.6299991607666,1684500.0,,,,,
2024-09-11,19.3799991607666,19.399999618530277,17.8799991607666,18.31999969482422,2310100.0,,,,,
2024-09-12,20.489999771118164,21.149999618530277,19.34000015258789,19.3799991607666,2289300.0,,,,,
2024-09-13,21.13999938964844,21.549999237060547,19.559999465942383,19.559999465942383,2475700.0,,,,,
2024-09-16,22.40999984741211,23.02899932861328,20.920000076293945,21.200000762939453,2126900.0,,,,,
2024-09-17,24.959999084472656,25.030000686645508,22.690000534057617,23.030000686645508,3769900.0,,,,,
2024-09-18,24.979999542236328,26.299999237060547,24.34000015258789,24.920000076293945,2719100.0,,,,,
2024-09-19,25.0,26.96999931335449,24.90999984741211,26.96999931335449,2193300.0,,,,,
2024-09-20,25.170000076293945,25.559999465942383,24.229999542236328,24.86000061035156,4637800.0,,,,,
2024-09-23,23.520000457763672,25.200000762939453,23.350000381469727,25.170000076293945,1677600.0,,,,,
2024-09-24,23.649999618530277,24.100000381469727,22.920000076293945,23.86000061035156,1403400.0,,,,,
2024-09-25,23.1200008392334,23.989999771118164,22.780000686645508,23.86000061035156,1128500.0,,,,,
2024-09-26,25.1299991607666,25.540000915527344,23.75,23.75,1730000.0,,,,,
2024-09-27,25.520000457763672,26.299999237060547,25.04700088500977,25.61000061035156,1331800.0,,,,,
2024-09-30,24.38999938964844,25.690000534057617,24.34000015258789,25.479999542236328,914500.0,,,,,
2024-10-01,23.82999992370605,24.440000534057617,23.3700008392334,24.350000381469727,976600.0,,,,,
2024-10-02,24.174999237060547,24.38999938964844,23.280000686645508,23.56999969482422,800300.0,,,,,
2024-10-03,23.059999465942383,24.18000030517578,22.90999984741211,23.940000534057617,1421000.0,,,,,
2024-10-04,23.84000015258789,24.13999938964844,22.940000534057617,23.700000762939453,1277500.0,,,,,
2024-10-07,23.71999931335449,23.920000076293945,23.270000457763672,23.850000381469727,688000.0,,,,,
2024-10-08,23.3799991607666,23.84000015258789,22.959999084472656,23.530000686645508,844300.0,,,,,
2024-10-09,23.239999771118164,23.809999465942383,23.149999618530277,23.450000762939453,519200.0,,,,,
2024-10-10,27.51000022888184,28.229999542236328,23.809999465942383,23.850000381469727,5282100.0,,,,,
2024-10-11,29.93000030517578,31.770000457763672,27.729999542236328,27.86000061035156,4898600.0,,,,,
2024-10-14,28.65999984741211,30.5,28.020000457763672,30.059999465942383,1899300.0,,,,,
2024-10-15,28.82999992370605,29.25,27.75,28.61000061035156,918700.0,,,,,
2024-10-16,28.84000015258789,29.780000686645508,28.174999237060547,29.100000381469727,850400.0,,,,,
2024-10-17,29.3799991607666,29.8799991607666,28.32999992370605,28.8799991607666,1992100.0,,,,,
2024-10-18,30.049999237060547,31.399999618530277,29.5,29.68000030517578,1350900.0,,,,,
2024-10-21,30.13999938964844,30.6200008392334,29.600000381469727,30.100000381469727,1089100.0,,,,,
2024-10-22,29.46999931335449,30.26499938964844,28.8799991607666,30.020000457763672,897100.0,,,,,
2024-10-23,28.309999465942383,29.790000915527344,27.75,29.09000015258789,954400.0,,,,,
2024-10-24,28.57999992370605,29.15999984741211,28.31999969482422,28.34000015258789,543700.0,,,,,
2024-10-25,27.420000076293945,29.690000534057617,27.100000381469727,28.649999618530277,1434600.0,,,,,
2024-10-28,28.40999984741211,28.989999771118164,27.65999984741211,27.989999771118164,811400.0,,,,,
2024-10-29,29.520000457763672,29.674999237060547,27.850000381469727,28.3700008392334,1016700.0,,,,,
2024-10-30,29.959999084472656,31.31999969482422,29.309999465942383,29.309999465942383,1641700.0,,,,,
