Date,Close,High,Low,Open,Volume,"('Close', 'MASK')","('High', 'MASK')","('Low', 'MASK')","('Open', 'MASK')","('Volume', 'MASK')"
2025-03-06,2.740000009536743,2.8550000190734863,2.740000009536743,2.8550000190734863,52100.0,,,,,
2025-03-07,2.700000047683716,2.7950000762939453,2.640000104904175,2.7950000762939453,14200.0,,,,,
2025-03-10,2.8499999046325684,2.8499999046325684,2.5999999046325684,2.700000047683716,6700.0,,,,,
2025-03-11,2.680000066757202,2.789999961853028,2.680000066757202,2.755000114440918,17300.0,,,,,
2025-03-12,2.819999933242798,2.8310000896453857,2.6700000762939453,2.82699990272522,12000.0,,,,,
2025-03-13,2.8949999809265137,2.950000047683716,2.799999952316284,2.799999952316284,9900.0,,,,,
2025-03-14,2.9800000190734863,3.075000047683716,2.9100000858306885,2.950000047683716,17600.0,,,,,
2025-03-17,3.299999952316284,3.440000057220459,2.890000104904175,3.0,139500.0,,,,,
2025-03-18,3.220000028610229,3.4100000858306885,3.220000028610229,3.4100000858306885,63000.0,,,,,
2025-03-19,3.7699999809265137,3.802000045776367,3.220000028610229,3.2799999713897705,71700.0,,,,,
2025-03-20,3.759999990463257,3.940000057220459,3.7100000381469727,3.839999914169312,39000.0,,,,,
2025-03-21,4.099999904632568,4.191999912261963,3.849999904632568,3.859999895095825,118400.0,,,,,
2025-03-24,3.380000114440918,4.150000095367432,3.380000114440918,4.130000114440918,114300.0,,,,,
2025-03-25,3.569999933242798,3.680000066757202,3.1700000762939453,3.299999952316284,95700.0,,,,,
2025-03-26,3.619999885559082,3.9049999713897705,3.509999990463257,3.697999954223633,62400.0,,,,,
2025-03-27,3.920000076293945,3.920000076293945,3.569999933242798,3.7300000190734863,55600.0,,,,,
2025-03-28,3.869999885559082,4.0,3.700000047683716,4.0,76000.0,,,,,
2025-03-31,3.700000047683716,3.890000104904175,3.640000104904175,3.849999904632568,100700.0,,,,,
2025-04-01,3.5,3.759999990463257,3.4800000190734863,3.700000047683716,71300.0,,,,,
2025-04-02,3.509999990463257,3.615000009536743,3.3499999046325684,3.5999999046325684,126600.0,,,,,
2025-04-03,3.619999885559082,3.670000076293945,3.440000057220459,3.5,52900.0,,,,,
2025-04-04,3.670000076293945,3.75,3.490000009536743,3.5,66200.0,,,,,
2025-04-07,3.440000057220459,3.670000076293945,3.319999933242798,3.470000028610229,119400.0,,,,,
2025-04-08,3.244999885559082,3.650000095367432,3.140000104904175,3.5199999809265137,90300.0,,,,,
2025-04-09,3.1600000858306885,3.369999885559082,3.0999999046325684,3.200000047683716,107000.0,,,,,
2025-04-10,3.1600000858306885,3.3499999046325684,3.0799999237060547,3.150000095367432,46200.0,,,,,
2025-04-11,3.200000047683716,3.309999942779541,2.900000095367432,3.200000047683716,64000.0,,,,,
2025-04-14,3.299999952316284,3.359999895095825,3.039999961853028,3.200000047683716,68100.0,,,,,
2025-04-15,3.450000047683716,3.4600000381469727,3.289999961853028,3.3529999256134038,21200.0,,,,,
2025-04-16,3.5199999809265137,3.5799999237060547,3.319999933242798,3.400000095367432,33100.0,,,,,
2025-04-17,3.5999999046325684,4.0,3.450000047683716,3.5999999046325684,28300.0,,,,,
2025-04-21,3.220000028610229,3.569999933242798,3.220000028610229,3.5299999713897705,83100.0,,,,,
2025-04-22,3.4600000381469727,3.532000064849853,3.3499999046325684,3.364000082015991,41000.0,,,,,
2025-04-23,3.490000009536743,3.799999952316284,3.299999952316284,3.490000009536743,58900.0,,,,,
2025-04-24,3.400000095367432,3.5299999713897705,3.3399999141693115,3.5,24300.0,,,,,
2025-04-25,3.4200000762939453,3.440000057220459,3.3299999237060547,3.4200000762939453,15800.0,,,,,
2025-04-28,3.369999885559082,3.4200000762939453,3.2799999713897705,3.4200000762939453,9000.0,,,,,
2025-04-29,3.5,3.509999990463257,3.309999942779541,3.400000095367432,10600.0,,,,,
2025-04-30,3.25,3.640000104904175,3.25,3.430000066757202,16100.0,,,,,
2025-05-01,3.234999895095825,3.450000047683716,3.0,3.3499999046325684,25300.0,,,,,
2025-05-02,3.2799999713897705,3.4749999046325684,3.150000095367432,3.25,21400.0,,,,,
2025-05-05,3.2300000190734863,3.259999990463257,3.119999885559082,3.259999990463257,18500.0,,,,,
2025-05-06,3.390000104904175,3.390000104904175,3.109999895095825,3.130000114440918,17700.0,,,,,
2025-05-07,3.2100000381469727,3.450000047683716,3.164999961853028,3.220000028610229,26500.0,,,,,
2025-05-08,3.3499999046325684,3.4600000381469727,3.0899999141693115,3.2100000381469727,56600.0,,,,,
2025-05-09,3.440000057220459,3.5,3.150000095367432,3.200000047683716,61900.0,,,,,
2025-05-12,3.740000009536743,3.740000009536743,3.400000095367432,3.4600000381469727,11000.0,,,,,
2025-05-13,3.5999999046325684,3.690000057220459,3.4100000858306885,3.4100000858306885,27400.0,,,,,
2025-05-14,3.559999942779541,3.5999999046325684,3.4600000381469727,3.490000009536743,50900.0,,,,,
2025-05-15,3.4100000858306885,3.5810000896453857,3.312000036239624,3.312000036239624,31600.0,,,,,
2025-05-16,3.309999942779541,3.490000009536743,3.309999942779541,3.4170000553131104,40500.0,,,,,
2025-05-19,3.650000095367432,3.680000066757202,3.309999942779541,3.319999933242798,54300.0,,,,,
2025-05-20,3.509999990463257,3.6670000553131104,3.4100000858306885,3.5999999046325684,51400.0,,,,,
2025-05-21,3.660000085830689,3.829999923706055,3.450000047683716,3.490000009536743,123600.0,,,,,
2025-05-22,3.569999933242798,3.7300000190734863,3.5,3.549999952316284,49800.0,,,,,
2025-05-23,3.509999990463257,3.815000057220459,3.509999990463257,3.5899999141693115,57200.0,,,,,
2025-05-27,3.4600000381469727,3.650000095367432,3.25,3.650000095367432,85200.0,,,,,
2025-05-28,3.5199999809265137,3.5799999237060547,3.440000057220459,3.440000057220459,28800.0,,,,,
2025-05-29,3.549999952316284,3.759999990463257,3.539999961853028,3.549999952316284,56800.0,,,,,
2025-05-30,3.539999961853028,3.819999933242798,3.539999961853028,3.549999952316284,50800.0,,,,,
2025-06-02,3.3399999141693115,3.549999952316284,3.3350000381469727,3.549999952316284,30700.0,,,,,
2025-06-03,3.1600000858306885,3.3299999237060547,3.059999942779541,3.3299999237060547,70500.0,,,,,
2025-06-04,3.069999933242798,3.200000047683716,2.900000095367432,3.200000047683716,63700.0,,,,,
2025-06-05,3.0999999046325684,3.289999961853028,3.069999933242798,3.2300000190734863,69800.0,,,,,
2025-06-06,3.150000095367432,3.184000015258789,3.059999942779541,3.150000095367432,27800.0,,,,,
2025-06-09,3.319999933242798,3.4100000858306885,3.119999885559082,3.150000095367432,42000.0,,,,,
2025-06-10,3.240000009536743,3.430000066757202,3.049999952316284,3.049999952316284,51100.0,,,,,
2025-06-11,3.4100000858306885,3.549999952316284,3.220000028610229,3.220000028610229,59300.0,,,,,
2025-06-12,3.430000066757202,3.505000114440918,3.299999952316284,3.4200000762939453,16900.0,,,,,
2025-06-13,3.5,3.5,3.319999933242798,3.400000095367432,39300.0,,,,,
2025-06-16,3.7100000381469727,3.7699999809265137,3.4600000381469727,3.5,108600.0,,,,,
2025-06-17,3.640000104904175,3.765000104904175,3.549999952316284,3.634999990463257,111100.0,,,,,
2025-06-18,3.5,3.680000066757202,3.3299999237060547,3.5899999141693115,96600.0,,,,,
2025-06-20,3.3499999046325684,3.450000047683716,3.220000028610229,3.450000047683716,52100.0,,,,,
2025-06-23,3.309999942779541,3.4100000858306885,3.240000009536743,3.369999885559082,66400.0,,,,,
2025-06-24,3.299999952316284,3.4200000762939453,3.25,3.319999933242798,80900.0,,,,,
2025-06-25,3.1600000858306885,3.4119999408721924,3.0799999237060547,3.299999952316284,143800.0,,,,,
2025-06-26,2.609999895095825,3.220000028610229,2.5999999046325684,3.109999895095825,192700.0,,,,,
2025-06-27,2.220000028610229,3.1600000858306885,2.130000114440918,2.7079999446868896,117500.0,,,,,
2025-06-30,2.180000066757202,2.450000047683716,2.0,2.0299999713897705,189000.0,,,,,
2025-07-01,2.240000009536743,2.2799999713897705,2.0999999046325684,2.109999895095825,119600.0,,,,,
2025-07-02,2.319999933242798,2.447999954223633,2.200000047683716,2.2699999809265137,127700.0,,,,,
2025-07-03,2.3499999046325684,2.510999917984009,2.2100000381469727,2.299999952316284,66400.0,,,,,
2025-07-07,2.282999992370605,2.450000047683716,2.282999992370605,2.3399999141693115,106600.0,,,,,
2025-07-08,2.1559998989105225,2.36899995803833,2.0999999046325684,2.289999961853028,81100.0,,,,,
2025-07-09,2.109999895095825,2.259999990463257,2.005000114440918,2.220000028610229,125400.0,,,,,
2025-07-10,2.140000104904175,2.400000095367432,2.0999999046325684,2.109999895095825,111600.0,,,,,
2025-07-11,1.7300000190734863,2.174999952316284,1.600000023841858,2.140000104904175,263000.0,,,,,
2025-07-14,1.4600000381469729,1.8600000143051147,1.399999976158142,1.830000042915344,291400.0,,,,,
2025-07-15,1.3200000524520874,1.5099999904632568,1.25,1.4600000381469729,219800.0,,,,,
2025-07-16,1.2400000095367432,1.3350000381469729,1.225000023841858,1.2699999809265137,48100.0,,,,,
2025-07-17,1.340000033378601,1.4500000476837158,1.25,1.2799999713897705,108600.0,,,,,
2025-07-18,1.340000033378601,1.409999966621399,1.312999963760376,1.3589999675750732,39300.0,,,,,
2025-07-21,1.3600000143051147,1.4900000095367432,1.3209999799728394,1.3300000429153442,32700.0,,,,,
2025-07-22,1.3300000429153442,1.434999942779541,1.25,1.3600000143051147,135800.0,,,,,
2025-07-23,1.2599999904632568,1.409999966621399,1.1200000047683716,1.350000023841858,174100.0,,,,,
2025-07-24,1.305999994277954,1.3899999856948853,1.222000002861023,1.2599999904632568,30500.0,,,,,
2025-07-25,1.2599999904632568,1.350000023841858,1.2599999904632568,1.340000033378601,37300.0,,,,,
2025-07-28,1.2699999809265137,1.3600000143051147,1.0399999618530271,1.2999999523162842,177300.0,,,,,
2025-07-29,1.100000023841858,1.2599999904632568,1.059999942779541,1.2000000476837158,114200.0,,,,,
2025-07-30,1.1399999856948853,1.2130000591278076,1.1100000143051147,1.1119999885559082,44900.0,,,,,
2025-07-31,1.1399999856948853,1.2599999904632568,1.1109999418258667,1.1299999952316284,71800.0,,,,,
2025-08-01,1.100000023841858,1.1799999475479126,1.059999942779541,1.1799999475479126,24500.0,,,,,
2025-08-04,1.059999942779541,1.3200000524520874,1.0499999523162842,1.0499999523162842,30500.0,,,,,
2025-08-05,1.0700000524520874,1.1399999856948853,1.0499999523162842,1.0499999523162842,18600.0,,,,,
2025-08-06,1.059999942779541,1.1699999570846558,1.0499999523162842,1.090000033378601,74300.0,,,,,
2025-08-07,0.9419999718666076,1.059999942779541,0.9399999976158142,1.059999942779541,72400.0,,,,,
2025-08-08,0.9959999918937684,1.0149999856948853,0.9700000286102296,1.0149999856948853,13500.0,,,,,
2025-08-11,1.0299999713897705,1.065000057220459,1.0,1.0,46000.0,,,,,
2025-08-12,1.0,1.059999942779541,0.9860000014305116,1.0299999713897705,7900.0,,,,,
2025-08-13,0.9559999704360962,1.100000023841858,0.949999988079071,0.959999978542328,31800.0,,,,,
2025-08-14,0.8999999761581421,0.9710000157356262,0.8899999856948853,0.9700000286102296,27400.0,,,,,
2025-08-15,0.9900000095367432,1.0,0.8700000047683716,0.9200000166893004,64100.0,,,,,
2025-08-18,0.8859999775886536,1.0,0.8600000143051147,1.0,39000.0,,,,,
2025-08-19,0.8199999928474426,1.2200000286102295,0.7799999713897705,0.8970000147819519,2297600.0,,,,,
2025-08-20,0.75,0.8399999737739563,0.699999988079071,0.8240000009536743,326000.0,,,,,
2025-08-21,0.7200000286102295,0.8029999732971191,0.699999988079071,0.8029999732971191,160800.0,,,,,
2025-08-22,0.7229999899864197,0.7900000214576721,0.6650000214576721,0.7200000286102295,107200.0,,,,,
2025-08-25,0.6629999876022339,0.7699999809265137,0.6629999876022339,0.7360000014305115,107700.0,,,,,
2025-08-26,0.5699999928474426,1.1100000143051147,0.4699999988079071,0.7310000061988831,7926700.0,,,,,
2025-08-27,0.6499999761581421,0.7490000128746033,0.5600000023841858,0.5699999928474426,879500.0,,,,,
2025-08-28,0.6399999856948853,0.6399999856948853,0.5849999785423279,0.6200000047683716,149000.0,,,,,
2025-08-29,0.6729999780654907,0.699999988079071,0.6309999823570251,0.6399999856948853,285700.0,,,,,
2025-09-02,0.6570000052452087,0.6850000023841858,0.6060000061988831,0.6729999780654907,204600.0,,,,,
2025-09-03,0.6349999904632568,0.6700000166893005,0.6299999952316284,0.6460000276565552,70400.0,,,,,
2025-09-04,0.6800000071525574,0.7450000047683716,0.6100000143051147,0.6389999985694885,726300.0,,,,,
2025-09-05,0.6520000100135803,0.6899999976158142,0.6200000047683716,0.6610000133514404,273000.0,,,,,
2025-09-08,0.6399999856948853,0.7360000014305115,0.621999979019165,0.621999979019165,258800.0,,,,,
2025-09-09,0.6349999904632568,0.656000018119812,0.5609999895095825,0.6309999823570251,6697100.0,,,,,
2025-09-10,0.6940000057220459,0.8389999866485596,0.6240000128746033,0.7200000286102295,4131300.0,,,,,
2025-09-11,0.6899999976158142,0.7099999785423279,0.6100000143051147,0.6399999856948853,679500.0,,,,,
2025-09-12,0.6980000138282776,0.699999988079071,0.640999972820282,0.6800000071525574,248200.0,,,,,
2025-09-15,0.6200000047683716,0.6899999976158142,0.5699999928474426,0.6340000033378601,532000.0,,,,,
2025-09-16,0.6209999918937683,0.6499999761581421,0.6000000238418579,0.6399999856948853,179200.0,,,,,
2025-09-17,0.6159999966621399,0.640999972820282,0.6019999980926514,0.6299999952316284,162000.0,,,,,
2025-09-18,0.6050000190734863,0.6700000166893005,0.5960000157356262,0.6159999966621399,220600.0,,,,,
2025-09-19,0.6010000109672546,0.6499999761581421,0.574999988079071,0.6269999742507935,221400.0,,,,,
2025-09-22,0.6480000019073486,0.6600000262260437,0.6010000109672546,0.6019999980926514,1736400.0,,,,,
2025-09-23,0.6370000243186951,0.7139999866485596,0.6110000014305115,0.675000011920929,3011300.0,,,,,
2025-09-24,0.6150000095367432,0.6449999809265137,0.6029999852180481,0.6349999904632568,378800.0,,,,,
2025-09-25,0.5879999995231628,0.6200000047683716,0.5799999833106995,0.6140000224113464,362400.0,,,,,
2025-09-26,0.6200000047683716,0.6320000290870667,0.5879999995231628,0.5950000286102295,808800.0,,,,,
2025-09-29,0.574999988079071,0.6600000262260437,0.5640000104904175,0.6600000262260437,727900.0,,,,,
2025-09-30,0.5709999799728394,0.6039999723434448,0.5600000023841858,0.5699999928474426,19876600.0,,,,,
2025-10-01,0.6050000190734863,0.7200000286102295,0.6000000238418579,0.6800000071525574,14893300.0,,,,,
2025-10-02,0.5960000157356262,0.6399999856948853,0.5809999704360962,0.6000000238418579,1222300.0,,,,,
2025-10-03,0.6019999980926514,0.6100000143051147,0.5849999785423279,0.5899999737739563,409700.0,,,,,
2025-10-06,0.6019999980926514,0.6359999775886536,0.5799999833106995,0.597000002861023,1203400.0,,,,,
2025-10-07,0.578000009059906,0.6000000238418579,0.5720000267028809,0.5899999737739563,543400.0,,,,,
2025-10-08,0.5759999752044678,0.5899999737739563,0.5709999799728394,0.5720000267028809,285800.0,,,,,
2025-10-09,0.5699999928474426,0.5899999737739563,0.5580000281333923,0.5720000267028809,211800.0,,,,,
2025-10-10,0.4909999966621399,0.5600000023841858,0.4860000014305115,0.5529999732971191,451500.0,,,,,
2025-10-13,0.481000006198883,0.4950000047683716,0.4720000028610229,0.4760000109672546,157700.0,,,,,
2025-10-14,0.4729999899864197,0.488999992609024,0.4589999914169311,0.4650000035762787,137500.0,,,,,
2025-10-15,0.488999992609024,0.5199999809265137,0.4659999907016754,0.4729999899864197,329600.0,,,,,
2025-10-16,0.5730000138282776,0.8899999856948853,0.5460000038146973,0.5740000009536743,44120300.0,,,,,
2025-10-17,0.5350000262260437,0.6100000143051147,0.5120000243186951,0.5249999761581421,807000.0,,,,,
2025-10-20,,,,,,0.5149999856948853,0.550000011920929,0.49000000953674316,0.5139999985694885,539100.0
2025-10-21,,,,,,0.531000018119812,0.550000011920929,0.5099999904632568,0.5490000247955322,290500.0
2025-10-22,,,,,,0.4950000047683716,0.531000018119812,0.48500001430511475,0.531000018119812,390500.0
2025-10-23,,,,,,0.5109999775886536,0.5270000100135803,0.47999998927116394,0.48500001430511475,211100.0
2025-10-24,,,,,,0.5400000214576721,0.5550000071525574,0.5,0.5,246800.0
2025-10-27,,,,,,0.5600000023841858,0.5899999737739563,0.5400000214576721,0.5400000214576721,280100.0
2025-10-28,,,,,,0.531000018119812,0.5699999928474426,0.5299999713897705,0.5519999861717224,163800.0
2025-10-29,,,,,,0.5009999871253967,0.5709999799728394,0.5009999871253967,0.5299999713897705,108200.0
2025-10-30,,,,,,0.5170000195503235,0.5299999713897705,0.49399998784065247,0.5099999904632568,163000.0
2025-10-31,,,,,,0.5080000162124634,0.5370000004768372,0.4909999966621399,0.5019999742507935,95900.0
2025-11-03,,,,,,0.5109999775886536,0.550000011920929,0.5040000081062317,0.5199999809265137,60300.0
2025-11-04,,,,,,0.5120000243186951,0.5199999809265137,0.4909999966621399,0.5,52700.0
2025-11-05,,,,,,0.5189999938011169,0.5199999809265137,0.4909999966621399,0.5149999856948853,2879500.0
2025-11-06,,,,,,0.5699999928474426,0.6370000243186951,0.5,0.5360000133514404,1295600.0
2025-11-07,,,,,,0.5299999713897705,0.5370000004768372,0.5120000243186951,0.5199999809265137,256500.0
2025-11-10,,,,,,0.5239999890327454,0.5270000100135803,0.5199999809265137,0.5230000019073486,126900.0
2025-11-11,,,,,,0.5139999985694885,0.5270000100135803,0.49000000953674316,0.5239999890327454,189200.0
2025-11-12,,,,,,0.5260000228881836,0.5270000100135803,0.5,0.5139999985694885,137200.0
2025-11-13,,,,,,0.5109999775886536,0.5479999780654907,0.5,0.5099999904632568,199400.0
2025-11-14,,,,,,0.5299999713897705,0.5440000295639038,0.47999998927116394,0.49900001287460327,286600.0
2025-11-17,,,,,,0.5080000162124634,0.5400000214576721,0.5,0.5389999747276306,132500.0
2025-11-18,,,,,,0.5,0.5400000214576721,0.49000000953674316,0.5080000162124634,100600.0
2025-11-19,,,,,,0.4830000102519989,0.5199999809265137,0.47999998927116394,0.5099999904632568,126100.0
2025-11-20,,,,,,0.45899999141693115,0.49300000071525574,0.41999998688697815,0.47999998927116394,387800.0
2025-11-21,,,,,,0.3700000047683716,0.4480000138282776,0.3499999940395355,0.43700000643730164,539800.0
2025-11-24,,,,,,0.4099999964237213,0.41999998688697815,0.3799999952316284,0.3799999952316284,120300.0
2025-11-25,,,,,,0.4009999930858612,0.41999998688697815,0.3799999952316284,0.39500001072883606,79000.0
2025-11-26,,,,,,0.4099999964237213,0.4399999976158142,0.3700000047683716,0.3700000047683716,123800.0
2025-11-28,,,,,,0.38499999046325684,0.4099999964237213,0.3799999952316284,0.4099999964237213,59000.0
2025-12-01,,,,,,0.38999998569488525,0.4410000145435333,0.37299999594688416,0.3869999945163727,58600.0
2025-12-02,,,,,,0.3700000047683716,0.38999998569488525,0.35100001096725464,0.3700000047683716,177400.0
2025-12-03,,,,,,0.35499998927116394,0.3799999952316284,0.35499998927116394,0.3700000047683716,76700.0
2025-12-04,,,,,,0.375,0.375,0.3580000102519989,0.36000001430511475,124100.0
2025-12-05,,,,,,0.3700000047683716,0.40400001406669617,0.3580000102519989,0.375,77100.0
2025-12-08,,,,,,0.3529999852180481,0.39500001072883606,0.35199999809265137,0.39500001072883606,101200.0
2025-12-09,,,,,,0.3400000035762787,0.36899998784065247,0.3400000035762787,0.3499999940395355,64600.0
2025-12-10,,,,,,0.3199999928474426,0.3840000033378601,0.3199999928474426,0.3610000014305115,78200.0
2025-12-11,,,,,,0.3019999861717224,0.328000009059906,0.27799999713897705,0.328000009059906,174100.0
2025-12-12,,,,,,0.3009999990463257,0.3190000057220459,0.30000001192092896,0.3190000057220459,151900.0
2025-12-15,,,,,,0.4099999964237213,0.6650000214576721,0.4000000059604645,0.4860000014305115,204583700.0
2025-12-16,,,,,,0.3400000035762787,0.3400000035762787,0.2800000011920929,0.3140000104904175,6031500.0
2025-12-17,,,,,,0.2619999945163727,0.3109999895095825,0.2199999988079071,0.3059999942779541,2979400.0
2025-12-18,,,,,,0.23999999463558197,0.26100000739097595,0.2199999988079071,0.23499999940395355,1259200.0
2025-12-19,,,,,,0.23999999463558197,0.25999999046325684,0.2199999988079071,0.24199999868869781,989000.0
2025-12-22,,,,,,0.23999999463558197,0.24799999594688416,0.2199999988079071,0.22200000286102295,613100.0
2025-12-23,,,,,,0.2280000001192093,0.23600000143051147,0.2199999988079071,0.23600000143051147,264740.0
