Date,Close,High,Low,Open,Volume,"('Close', 'RYAAY')","('High', 'RYAAY')","('Low', 'RYAAY')","('Open', 'RYAAY')","('Volume', 'RYAAY')"
2024-06-03,47.9257698059082,48.23270988925665,47.54888945957112,47.81697960284183,1038584.0,,,,,
2024-06-04,48.66786575317383,48.71060475717581,47.754808917005725,47.933535661014,1283736.0,,,,,
2024-06-05,48.559078216552734,49.40996927524772,48.32207099958136,48.56684894497803,1602359.0,,,,,
2024-06-06,48.0345573425293,48.69895091335755,47.960735423117896,48.38812177899376,1136295.0,,,,,
2024-06-07,47.23417282104492,47.85971646056718,47.183663086176665,47.46729467428303,949120.0,,,,,
2024-06-10,46.46875762939453,46.65914046742142,46.13850538975269,46.65136973933869,1475410.0,,,,,
2024-06-11,45.78105545043945,46.16182115603968,45.45468854951375,45.94424075283955,1007847.0,,,,,
2024-06-12,46.88837814331055,47.35461813630713,46.39882226159612,46.42990517472085,1192523.0,,,,,
2024-06-13,46.02971649169922,46.4415613877975,45.75385563700059,46.34831264818106,774940.0,,,,,
2024-06-14,45.64117813110352,45.74608295870027,45.081689421128296,45.24876007248609,1161035.0,,,,,
2024-06-17,46.00640487670898,46.23952672863792,45.31092838899535,45.43137097528428,591513.0,,,,,
2024-06-18,45.7421989440918,45.7421989440918,45.120544392016974,45.72277212359339,1069322.0,,,,,
2024-06-20,43.76844024658203,44.99232620215673,43.71015978660828,44.31627657033533,2376049.0,,,,,
2024-06-21,44.38621520996094,44.61933706082059,43.45761687457766,43.79563985444982,1706317.0,,,,,
2024-06-24,45.04672622680664,45.57513208450872,44.52997646237463,44.5416325556447,1042083.0,,,,,
2024-06-25,45.99086380004883,46.084112541591146,45.24876293581561,45.318699491972346,1767043.0,,,,,
2024-06-26,44.51443099975586,44.93404661585147,44.16474823311432,44.518316363829655,1746801.0,,,,,
2024-06-27,45.33035659790039,45.376980969713706,44.324050943470745,44.42895578005072,1488654.0,,,,,
2024-06-28,45.240989685058594,45.52462125810332,45.0039824801856,45.0039824801856,2232857.0,,,,,
2024-07-01,44.30073928833008,45.571246027715965,44.1880637217646,45.39252297083144,1570871.0,,,,,
2024-07-02,44.08704376220703,44.41341436521207,43.84226580995325,44.31239489285337,1411935.0,,,,,
2024-07-03,45.788822174072266,45.936466006186826,45.16716763746407,45.16716763746407,1916733.0,,,,,
2024-07-05,46.09188079833984,46.39882085224902,45.76162485642104,46.36773794006842,1997701.0,,,,,
2024-07-08,46.25506591796875,46.88837654745589,46.11907817767644,46.7990131752638,1922731.0,,,,,
2024-07-09,46.26283645629883,46.7523886154697,45.796592777208325,46.67079597162886,2767393.0,,,,,
2024-07-10,46.3327751159668,46.83009802574709,46.099653265816194,46.75239074236355,816423.0,,,,,
2024-07-11,47.18754959106445,47.40512627172698,46.122963556312655,46.34054394084935,1446671.0,,,,,
2024-07-12,46.42213821411133,46.63194789473161,45.6450690267997,46.21233223736565,1867753.0,,,,,
2024-07-15,46.06079864501953,46.643599554133225,45.870415804776805,46.58920445692102,1626599.0,,,,,
2024-07-16,46.79513168334961,47.07876327942856,45.85099185507087,45.952011327646936,1445172.0,,,,,
2024-07-17,46.69022750854492,47.13315904842875,46.43379345913849,46.46487637421806,798431.0,,,,,
2024-07-18,44.996212005615234,46.15016142049159,44.86410962838453,46.045256591514274,1289984.0,,,,,
2024-07-19,44.41729736328125,44.91462026606333,44.347360809220206,44.634874049819125,2595212.0,,,,,
2024-07-22,37.5713119506836,37.95984836451274,35.89672741482857,37.31876698556894,10233905.0,,,,,
2024-07-23,36.969085693359375,37.64125001232286,36.78647357154792,37.27214410828052,3336915.0,,,,,
2024-07-24,36.918575286865234,37.532459130268805,36.82921190972984,37.25660197429043,2840114.0,,,,,
2024-07-25,37.97538757324219,39.09048331105325,37.19831849545415,38.18908258819927,4302029.0,,,,,
2024-07-26,39.793731689453125,40.67182025566456,39.10214059653422,39.43627819897579,7033186.0,,,,,
2024-07-29,38.733028411865234,39.90251920152905,38.709716229269794,39.77430219725415,3276439.0,,,,,
2024-07-30,39.56449508666992,39.88698029988446,39.04774537659791,39.12545265689057,1874750.0,,,,,
2024-07-31,39.35857391357422,39.646090873446525,38.47659991621877,39.54507140105896,4317023.0,,,,,
2024-08-01,38.853477478027344,39.047745680269806,38.492142325730576,38.87290429825159,3186475.0,,,,,
2024-08-02,38.37169647216797,38.38723422464801,37.89768205336189,38.3367281953708,3423380.0,,,,,
2024-08-05,38.26290893554688,38.77577332698958,37.291571549805454,37.53634950438867,1118303.0,,,,,
2024-08-06,37.74615478515625,38.74857506742215,37.66456213512157,38.165774128191735,2295332.0,,,,,
2024-08-07,37.99870300292969,38.612586849012914,37.83163234059945,38.612586849012914,1281487.0,,,,,
2024-08-08,39.67716979980469,39.68105516373674,37.69952696613721,37.88213907094377,2793882.0,,,,,
2024-08-09,40.45035552978516,40.74175783917909,40.05793745700896,40.05793745700896,2726659.0,,,,,
2024-08-12,39.44793319702149,40.43481192861714,39.39353810215307,40.43481192861714,2193622.0,,,,,
2024-08-13,40.03851318359375,40.364880087003804,39.8131620499925,39.8908693374412,3556327.0,,,,,
2024-08-14,39.276981353759766,40.36099049230271,39.26143619402483,40.27939784903348,950120.0,,,,,
2024-08-15,39.89086532592773,40.24442974438962,39.529526475628266,39.529526475628266,1319472.0,,,,,
2024-08-16,39.879207611083984,40.11621480432349,39.76264669637603,39.91029052167277,1544382.0,,,,,
2024-08-19,40.08513641357422,40.2055790018124,39.85201455787243,40.2055790018124,685726.0,,,,,
2024-08-20,39.73933792114258,40.38430466729278,39.73933792114258,40.34545102572504,1174780.0,,,,,
2024-08-21,39.72380065917969,40.2910601820946,39.684947013509166,40.057942011946174,1319722.0,,,,,
2024-08-22,39.6383171081543,40.62131050259129,39.61111955997968,40.500864217817984,1162535.0,,,,,
2024-08-23,41.08366775512695,41.169145769163165,40.24831814001109,40.44258635372976,1365953.0,,,,,
2024-08-26,40.52806091308594,41.22353735504078,40.512519457313225,41.06423743337047,1137795.0,,,,,
2024-08-27,42.05889129638672,43.52366995223977,42.04723520333849,43.51201385919154,2507497.0,,,,,
2024-08-28,42.288124084472656,42.68443121335764,42.0666583359781,42.36583136464618,1048830.0,,,,,
2024-08-29,42.61061096191406,42.92920711919833,42.17933554010182,42.17933554010182,870652.0,,,,,
2024-08-30,43.30608749389648,43.32939967888683,42.5639866422447,42.5639866422447,815924.0,,,,,
2024-09-03,43.32162857055664,43.43041876622401,42.86315560310132,42.86315560310132,1424930.0,,,,,
2024-09-04,42.64557647705078,42.72716911913562,41.79857084880611,41.89181958261735,1277489.0,,,,,
2024-09-05,43.9044303894043,43.98213767362221,42.90978085528934,43.02245641740532,1501149.0,,,,,
2024-09-06,43.66742706298828,43.71016236561636,42.98748832317639,43.12736143536627,2143142.0,,,,,
2024-09-09,43.92774200439453,44.300736963798265,43.50035565061874,43.749015253013575,1687075.0,,,,,
2024-09-10,43.66353988647461,43.888887298441816,43.29054493611636,43.76844101238864,1409186.0,,,,,
2024-09-11,43.68296432495117,44.1453189197482,43.16621093231882,43.496466859941,1155788.0,,,,,
2024-09-12,41.5654525756836,42.65335085948713,41.37895509208166,42.50570701830226,3002798.0,,,,,
2024-09-13,41.85212326049805,42.42860827280102,41.30701178565403,41.95800894942204,2717413.0,,,,,
2024-09-16,41.93448257446289,42.09135027589087,41.69525932978523,41.9227174968558,1110306.0,,,,,
2024-09-17,43.569820404052734,44.42082393640307,43.389422549401225,44.1659139243955,1947971.0,,,,,
2024-09-18,43.22079086303711,44.05610757424644,42.930585636375625,43.54236588921057,2018442.0,,,,,
2024-09-19,45.146331787109375,45.40516348288413,44.41297905425314,44.98162070797999,2197121.0,,,,,
2024-09-20,44.60514068603516,44.78946022161908,44.26395346059258,44.73455653016855,2111655.0,,,,,
2024-09-23,44.46003723144531,44.48748907665101,44.142383903999054,44.3855250801727,2049930.0,,,,,
2024-09-24,44.962013244628906,45.0326037086805,44.420823425405686,44.47964881211535,1448670.0,,,,,
2024-09-25,45.503204345703125,45.597324959357145,44.899267479928646,45.21692081250549,2887844.0,,,,,
2024-09-26,46.15812683105469,46.52676593011461,45.39340052363826,46.34636807312784,2724410.0,,,,,
2024-09-27,44.1894416809082,45.99341265249893,44.16198983495122,45.926743883746255,1882497.0,,,,,
2024-09-30,44.277610778808594,44.748023190530326,43.434787139200914,44.49321786945396,1353300.0,,,,,
2024-10-01,43.46418762207031,44.77742369984984,42.80757145243335,44.54221935850445,2244900.0,,,,,
2024-10-02,42.15095138549805,42.61156518178047,42.05295020005759,42.61156518178047,2513000.0,,,,,
2024-10-03,41.94514465332031,43.00357535044551,41.52373284670625,41.93534603064563,1437600.0,,,,,
2024-10-04,42.28815841674805,42.89577399317006,41.89614619669834,42.21955683901519,2535400.0,,,,,
2024-10-07,41.259124755859375,42.99377255518626,41.24932613328362,42.96437294895364,1878800.0,,,,,
2024-10-08,42.55276107788086,42.56256343926345,42.00394847263115,42.38615831943162,1543800.0,,,,,
2024-10-09,42.9251708984375,43.68959430555238,42.5135614579571,42.5527596866895,1279700.0,,,,,
2024-10-10,42.435157775878906,42.95457449860523,42.395955808407976,42.42535915326386,962600.0,,,,,
2024-10-11,42.66056442260742,43.37598352146709,42.42536008960161,42.7781703276158,1672000.0,,,,,
2024-10-14,43.3073844909668,43.75819967631216,42.93497698540655,43.15058034691362,1061900.0,,,,,
2024-10-15,43.63079071044922,44.55201449590175,43.50338618806042,43.97379857245141,1419400.0,,,,,
2024-10-16,43.93460464477539,44.04240445588127,42.94477545152906,43.22898412986757,1693800.0,,,,,
2024-10-17,43.85619735717773,44.57161644086412,43.70919184828783,43.85619735717773,1496600.0,,,,,
2024-10-18,44.52261734008789,44.69902246125464,43.395585036912,43.83659783982889,1201900.0,,,,,
2024-10-21,44.1992073059082,44.27761124460606,43.73859725082777,44.00320493617469,902100.0,,,,,
2024-10-22,44.69902420043945,45.14003702051562,44.022803296820776,44.022803296820776,1385800.0,,,,,
2024-10-23,44.307010650634766,44.64021991157242,43.53278858279352,44.64021991157242,1097300.0,,,,,
2024-10-24,43.69939804077149,44.79702708230964,43.493593296452914,44.51281839434259,971600.0,,,,,
2024-10-25,44.16001129150391,44.32661406184047,43.5719929372734,43.99340478266159,907700.0,,,,,
2024-10-28,44.52261734008789,44.83622561360534,44.20900906657044,44.64021950803056,974900.0,,,,,
2024-10-29,43.72879409790039,43.78759705085965,43.15057814523686,43.45438779443481,1497500.0,,,,,
2024-10-30,43.98360443115234,44.336414682129046,43.26818530600762,43.26818530600762,825400.0,,,,,
2024-10-31,43.37598419189453,44.24821117758,42.87617217265289,43.85619896517068,1505500.0,,,,,
2024-11-01,44.63042068481445,45.061631124339655,43.69939449139103,43.84640000453886,1568300.0,,,,,
2024-11-04,43.17998123168945,44.86562474950626,42.95457552112399,44.8460237653042,2022700.0,,,,,
2024-11-05,45.36544036865234,45.96325730030989,44.30700965584775,44.54221772708393,2024100.0,,,,,
2024-11-06,44.96363067626953,45.747651369361584,43.96400289063758,45.747651369361584,2614900.0,,,,,
2024-11-07,46.35526657104492,46.4630701164587,45.39484076232159,45.46344233876572,1218400.0,,,,,
2024-11-08,44.76762390136719,46.149461520636606,44.74802291701873,45.96325777708452,1498600.0,,,,,
2024-11-11,45.42424011230469,45.86525291444955,45.03223164034688,45.492841688359945,1392200.0,,,,,
2024-11-12,44.56181716918945,45.23803427552192,43.95419789723297,44.88522405012921,1301100.0,,,,,
2024-11-13,43.689598083496094,44.2188097329466,43.52299157758143,44.10120755956935,1329100.0,,,,,
2024-11-14,44.17961120605469,44.46381614494468,43.87580154347598,44.19920845273207,1475100.0,,,,,
2024-11-15,43.97380065917969,44.287408930322286,43.51319061384833,44.287408930322286,1091300.0,,,,,
2024-11-18,43.85619735717773,43.91500030843477,42.9741717808491,43.46418515914159,1006400.0,,,,,
2024-11-19,44.12080764770508,44.179610602450815,43.05257827011061,43.33678694362327,1947300.0,,,,,
2024-11-20,43.0623779296875,43.64059391383342,43.02317969741924,43.45439016041567,2406500.0,,,,,
2024-11-21,42.0235481262207,42.94477192622334,41.99414478150946,42.876170352739386,850700.0,,,,,
2024-11-22,42.12155151367188,42.2195564370039,41.62173948944798,41.70013968960805,1622200.0,,,,,
2024-11-25,42.915374755859375,43.15057909586712,42.50376155308746,42.50376155308746,1442400.0,,,,,
2024-11-26,42.45475769042969,42.75856732292013,41.82754118071227,42.50375827928162,1265200.0,,,,,
2024-11-27,42.983978271484375,42.983978271484375,42.30775735183219,42.49396484611589,780700.0,,,,,
2024-11-29,43.16038131713867,43.5327888106908,42.88597127001457,42.88597127001457,618700.0,,,,,
2024-12-02,43.33678436279297,43.50338711689248,42.925171181096765,43.04277334507909,767400.0,,,,,
2024-12-03,43.64059066772461,44.24820995400743,43.473987912086216,44.12080542772162,972500.0,,,,,
2024-12-04,43.52299118041992,44.04240420172655,43.51319255710526,43.64059335272402,908800.0,,,,,
2024-12-05,45.92405319213867,46.46306714624487,44.37560916337348,44.56181663482301,1771100.0,,,,,
2024-12-06,45.7182502746582,46.06125814844658,45.37523866236438,45.855453424173554,769400.0,,,,,
2024-12-09,44.9930305480957,46.16906346389011,44.98323192497071,46.03186030910678,874700.0,,,,,
2024-12-10,45.34584045410156,45.70844932307596,44.77742311600146,45.07143414660802,1192300.0,,,,,
2024-12-11,45.08123397827149,45.65944995492433,44.6500235208631,45.43404423365365,833800.0,,,,,
2024-12-12,44.65982055664063,45.84565207623982,44.620618587768206,45.65944833185412,861900.0,,,,,
2024-12-13,44.54221725463867,45.29683831294782,44.16980603684205,45.19883339326165,1170900.0,,,,,
2024-12-16,43.83659744262695,44.307009848640746,43.72879389861235,44.21880728885657,744100.0,,,,,
2024-12-17,44.52261734008789,44.983231127412814,43.84640020128566,44.35601084187239,1250000.0,,,,,
2024-12-18,43.2387809753418,45.061631404897724,43.0819768383104,44.5226174175089,1177200.0,,,,,
2024-12-19,43.60139465332031,44.03260510614758,43.39558618086343,43.76799741742212,1264300.0,,,,,
2024-12-20,43.80719757080078,44.31681194219576,43.42498772688092,43.62099009098975,1085800.0,,,,,
