Date,Close,High,Low,Open,Volume,"('Close', 'VTRS')","('High', 'VTRS')","('Low', 'VTRS')","('Open', 'VTRS')","('Volume', 'VTRS')"
2024-06-03,9.989532470703123,10.244464262705456,9.961207016186188,10.09339307089854,7438000.0,,,,,
2024-06-04,9.942322731018066,10.065067567259025,9.904555158363152,9.970649085846722,6537000.0,,,,,
2024-06-05,9.90455436706543,9.961206171746737,9.819577110268414,9.932880719631028,6054300.0,,,,,
2024-06-06,9.838462829589844,9.923440099206935,9.706275865691026,9.857346167032516,6915400.0,,,,,
2024-06-07,9.885671615600586,10.008416449275565,9.762926781925607,9.838461925656372,5557400.0,,,,,
2024-06-10,9.92343807220459,9.95176352280774,9.640180864823568,9.829018702927636,7244800.0,,,,,
2024-06-11,10.046184539794922,10.140603024107946,9.781810622638488,9.876230007401498,11590700.0,,,,,
2024-06-12,10.036741256713867,10.329439694708832,9.932880665884989,10.13115973007197,10430200.0,,,,,
2024-06-13,9.810136795043944,9.970649205872045,9.791252558264182,9.904555277592843,7875200.0,,,,,
2024-06-14,9.60241413116455,9.791251985669032,9.52687898936276,9.772368650443545,11379700.0,,,,,
2024-06-17,9.54576301574707,9.611856944946592,9.41357695824799,9.602414826425235,6717500.0,,,,,
2024-06-18,9.489110946655272,9.67794879177058,9.37580823958609,9.536320633046568,6445400.0,,,,,
2024-06-20,9.68739128112793,9.78180975708625,9.43245950509566,9.47022707556897,10181800.0,,,,,
2024-06-21,9.885671615600586,9.913997069387138,9.602414376385251,9.659065283958354,29806400.0,,,,,
2024-06-24,9.885671615600586,10.083951593006326,9.762926781925607,9.876229497521756,11721800.0,,,,,
2024-06-25,9.734601020812988,9.885671303505154,9.659064979016993,9.866787067943678,6231800.0,,,,,
2024-06-26,9.84790325164795,9.876228703156226,9.592971486723856,9.725158427845594,7615300.0,,,,,
2024-06-27,9.895112991333008,9.998974490959757,9.744042701457689,9.83846208285474,7771500.0,,,,,
2024-06-28,10.036741256713867,10.13115973007197,9.913996430943438,9.951764000376656,12090400.0,,,,,
2024-07-01,9.998973846435549,10.18781169660739,9.951764158780112,10.065066868883218,7364900.0,,,,,
2024-07-02,9.84790325164795,10.112276233441555,9.753483879353867,10.102834116122176,4934200.0,,,,,
2024-07-03,9.80069351196289,9.923438335094731,9.762925943341545,9.876228649205585,10103000.0,,,,,
2024-07-05,9.744041442871094,9.781809010461686,9.583529055498618,9.725158109300716,17697500.0,,,,,
2024-07-08,10.01785659790039,10.046182949114185,9.762925740125183,9.79125119088913,11063600.0,,,,,
2024-07-09,10.197254180908203,10.36720780194922,9.885671491808084,10.008416323946,11515100.0,,,,,
2024-07-10,10.282232284545898,10.367208651807433,10.140603204876667,10.168929561080516,7069900.0,,,,,
2024-07-11,10.5654878616333,10.584372097705984,10.244463952447116,10.357766667533404,6133000.0,,,,,
2024-07-12,10.61269760131836,10.792094243053512,10.584372147525944,10.61269760131836,6402100.0,,,,,
2024-07-15,10.386091232299805,10.61269664307838,10.348323663836709,10.603254525850142,5438800.0,,,,,
2024-07-16,10.744884490966797,10.79209418064779,10.329440302313987,10.386092110021163,9488400.0,,,,,
2024-07-17,11.179211616516112,11.245304639442338,10.707116537443303,10.7354419900617,11282500.0,,,,,
2024-07-18,11.113118171691896,11.481351743101143,11.084791819698976,11.198094526321045,6950800.0,,,,,
2024-07-19,11.179211616516112,11.20753706913451,10.9998149822165,11.188653734205548,5500300.0,,,,,
2024-07-22,11.018698692321776,11.141443515083314,10.914838104038871,11.075349594857958,4711800.0,,,,,
2024-07-23,10.858186721801758,11.01869911929047,10.80153491662049,11.01869911929047,5592800.0,,,,,
2024-07-24,11.047024726867676,11.132001985608566,10.867628992097949,10.990373821340354,4306200.0,,,,,
2024-07-25,11.103677749633787,11.28307350406248,11.04702593744841,11.075351393316096,4187300.0,,,,,
2024-07-26,11.405817031860352,11.500236407801044,11.122559804488176,11.122559804488176,6020100.0,,,,,
2024-07-29,11.235862731933594,11.405817251722985,11.198095160919276,11.377491798574724,6399600.0,,,,,
2024-07-30,11.453027725219728,11.481353180308489,11.235863501672618,11.32084076738888,7527700.0,,,,,
2024-07-31,11.386935234069824,11.566330992033974,11.349167658685266,11.415260690495735,13649500.0,,,,,
2024-08-01,11.29251480102539,11.500236896654854,11.235862992962833,11.396375398615152,10426200.0,,,,,
2024-08-02,11.207537651062012,11.368050058317024,11.00925767153817,11.254747341510535,7562300.0,,,,,
2024-08-05,10.914838790893556,11.084792409646886,10.76376760690738,10.867629102175997,8168600.0,,,,,
2024-08-06,10.716558456420898,11.028141130795436,10.707116338906546,10.829861165243468,7895000.0,,,,,
