Date,Close,High,Low,Open,Volume,"('Close', 'SAIL')","('High', 'SAIL')","('Low', 'SAIL')","('Open', 'SAIL')","('Volume', 'SAIL')"
2025-03-21,20.25,20.5,19.26000022888184,19.51000022888184,4988800.0,,,,,
2025-03-24,21.229999542236328,21.270000457763672,20.3439998626709,20.450000762939453,1411800.0,,,,,
2025-03-25,21.799999237060547,22.56999969482422,20.8700008392334,21.520000457763672,2558900.0,,,,,
2025-03-26,21.540000915527344,22.46500015258789,20.100000381469727,21.809999465942383,2419600.0,,,,,
2025-03-27,20.520000457763672,21.59600067138672,20.399999618530277,21.299999237060547,1832400.0,,,,,
2025-03-28,19.540000915527344,20.18000030517578,18.63999938964844,20.18000030517578,2331800.0,,,,,
2025-03-31,18.75,19.479999542236328,18.21999931335449,19.479999542236328,2273200.0,,,,,
2025-04-01,18.290000915527344,19.100000381469727,18.149999618530277,18.600000381469727,4093600.0,,,,,
2025-04-02,18.950000762939453,19.0,17.90999984741211,18.100000381469727,3233000.0,,,,,
2025-04-03,17.549999237060547,18.25,17.299999237060547,18.07999992370605,2198900.0,,,,,
2025-04-04,15.960000038146973,17.0,15.350000381469728,16.850000381469727,1838500.0,,,,,
2025-04-07,16.510000228881836,17.100000381469727,15.050000190734863,15.06999969482422,1596900.0,,,,,
2025-04-08,16.34000015258789,18.0,16.059999465942383,17.010000228881836,1756200.0,,,,,
2025-04-09,17.81999969482422,18.190000534057617,15.460000038146973,16.079999923706055,4377000.0,,,,,
2025-04-10,17.1200008392334,17.652999877929688,15.81999969482422,17.290000915527344,1326200.0,,,,,
2025-04-11,17.559999465942383,17.780000686645508,16.395000457763672,17.020000457763672,871700.0,,,,,
2025-04-14,17.219999313354492,17.8799991607666,16.75,17.770000457763672,782800.0,,,,,
2025-04-15,17.40999984741211,17.780000686645508,17.100000381469727,17.100000381469727,496500.0,,,,,
2025-04-16,16.889999389648438,17.700000762939453,16.350000381469727,17.34000015258789,1026500.0,,,,,
2025-04-17,17.079999923706055,17.280000686645508,16.59000015258789,16.84000015258789,1219600.0,,,,,
2025-04-21,15.649999618530272,17.049999237060547,15.34000015258789,16.760000228881836,971200.0,,,,,
2025-04-22,16.049999237060547,16.15999984741211,15.701000213623049,15.8100004196167,739200.0,,,,,
2025-04-23,16.329999923706055,17.459999084472656,16.200000762939453,16.739999771118164,996300.0,,,,,
2025-04-24,17.0,17.010000228881836,16.329999923706055,16.34000015258789,1005600.0,,,,,
2025-04-25,17.1200008392334,17.170000076293945,16.59000015258789,17.0,730000.0,,,,,
2025-04-28,17.06999969482422,17.530000686645508,16.639999389648438,17.31999969482422,852400.0,,,,,
2025-04-29,17.31999969482422,17.405000686645508,16.8700008392334,17.09000015258789,462800.0,,,,,
2025-04-30,17.15999984741211,17.219999313354492,16.25,16.799999237060547,749400.0,,,,,
2025-05-01,17.469999313354492,17.924999237060547,17.190000534057617,17.600000381469727,816900.0,,,,,
2025-05-02,18.700000762939453,18.959999084472656,17.510000228881836,17.799999237060547,1501900.0,,,,,
2025-05-05,19.38999938964844,19.84000015258789,18.75,18.899999618530277,2679800.0,,,,,
2025-05-06,17.84000015258789,19.780000686645508,17.770000457763672,19.21999931335449,1883700.0,,,,,
2025-05-07,18.3799991607666,18.774999618530277,17.850000381469727,17.850000381469727,1078900.0,,,,,
2025-05-08,18.790000915527344,19.309999465942383,18.46999931335449,18.5,1375100.0,,,,,
2025-05-09,18.6200008392334,19.239999771118164,18.1299991607666,18.950000762939453,4717300.0,,,,,
2025-05-12,19.82999992370605,19.93000030517578,18.82999992370605,19.43000030517578,1384600.0,,,,,
2025-05-13,19.57999992370605,20.184999465942383,19.5,20.0,1026200.0,,,,,
2025-05-14,18.989999771118164,19.900999069213867,18.899999618530277,19.700000762939453,884900.0,,,,,
2025-05-15,18.6299991607666,18.979999542236328,18.420000076293945,18.940000534057617,1041700.0,,,,,
2025-05-16,18.6299991607666,19.075000762939453,18.43000030517578,18.88999938964844,1924600.0,,,,,
2025-05-19,18.350000381469727,18.739999771118164,18.07999992370605,18.6299991607666,993200.0,,,,,
2025-05-20,17.790000915527344,18.3799991607666,17.65999984741211,18.3799991607666,2231900.0,,,,,
2025-05-21,17.18000030517578,17.69499969482422,17.1200008392334,17.690000534057617,2498100.0,,,,,
2025-05-22,17.239999771118164,17.530000686645508,16.799999237060547,17.100000381469727,1662900.0,,,,,
2025-05-23,17.09000015258789,17.309999465942383,16.559999465942383,16.829999923706055,2350900.0,,,,,
2025-05-27,17.540000915527344,17.600000381469727,17.219999313354492,17.389999389648438,1698600.0,,,,,
2025-05-28,17.610000610351562,18.0049991607666,17.239999771118164,17.440000534057617,1225500.0,,,,,
2025-05-29,17.3700008392334,17.760000228881836,17.030000686645508,17.760000228881836,1006400.0,,,,,
2025-05-30,17.6200008392334,17.81999969482422,17.191999435424805,17.3700008392334,843300.0,,,,,
2025-06-02,17.34000015258789,17.670000076293945,16.979999542236328,17.520000457763672,1013800.0,,,,,
2025-06-03,17.780000686645508,17.895000457763672,17.11199951171875,17.1299991607666,1179900.0,,,,,
2025-06-04,18.049999237060547,18.190000534057617,17.860000610351562,17.989999771118164,710700.0,,,,,
2025-06-05,18.020000457763672,18.31999969482422,17.899999618530273,18.31999969482422,702700.0,,,,,
2025-06-06,19.06999969482422,19.280000686645508,17.8799991607666,18.1299991607666,1569000.0,,,,,
2025-06-09,19.18000030517578,19.66699981689453,19.024999618530277,19.46999931335449,1148800.0,,,,,
2025-06-10,19.649999618530277,19.75,19.1299991607666,19.34000015258789,2609000.0,,,,,
2025-06-11,22.530000686645508,23.82999992370605,22.01000022888184,22.56999969482422,9691700.0,,,,,
2025-06-12,23.299999237060547,23.53499984741211,22.25,22.96999931335449,3183200.0,,,,,
2025-06-13,22.61000061035156,23.299999237060547,22.450000762939453,22.7450008392334,1872700.0,,,,,
2025-06-16,23.399999618530277,24.0,22.93000030517578,23.020000457763672,3361300.0,,,,,
2025-06-17,22.950000762939453,23.280000686645508,22.59000015258789,23.170000076293945,1611600.0,,,,,
2025-06-18,22.950000762939453,23.15399932861328,22.59000015258789,23.049999237060547,1437300.0,,,,,
2025-06-20,22.600000381469727,23.239999771118164,22.160999298095703,23.100000381469727,3302600.0,,,,,
2025-06-23,23.520000457763672,23.600000381469727,22.059999465942383,22.57999992370605,1794600.0,,,,,
2025-06-24,24.26000022888184,24.690000534057617,23.6299991607666,23.8700008392334,2495600.0,,,,,
2025-06-25,23.190000534057617,24.950000762939453,23.01000022888184,24.65999984741211,2146600.0,,,,,
2025-06-26,23.61000061035156,23.81999969482422,23.049999237060547,23.32999992370605,1766700.0,,,,,
2025-06-27,22.770000457763672,23.989999771118164,22.59199905395508,23.82999992370605,5078700.0,,,,,
2025-06-30,22.86000061035156,23.530000686645508,22.809999465942383,23.38999938964844,2046600.0,,,,,
2025-07-01,21.709999084472656,22.770000457763672,21.11000061035156,22.770000457763672,2822500.0,,,,,
2025-07-02,21.729999542236328,21.81999969482422,21.020000457763672,21.799999237060547,2525200.0,,,,,
2025-07-03,22.15999984741211,22.46999931335449,21.709999084472656,22.040000915527344,600600.0,,,,,
2025-07-07,21.96999931335449,22.020000457763672,20.700000762939453,21.34000015258789,1401800.0,,,,,
2025-07-08,21.90999984741211,22.26000022888184,21.459999084472656,22.229999542236328,1292500.0,,,,,
2025-07-09,21.90999984741211,22.13999938964844,21.63999938964844,22.13999938964844,989200.0,,,,,
2025-07-10,20.920000076293945,22.1200008392334,20.905000686645508,22.09000015258789,1583900.0,,,,,
2025-07-11,20.18000030517578,20.8700008392334,20.149999618530277,20.63999938964844,1433000.0,,,,,
2025-07-14,20.6299991607666,20.68000030517578,20.149999618530277,20.18000030517578,1067200.0,,,,,
2025-07-15,20.36000061035156,20.944000244140625,20.184999465942383,20.790000915527344,1482100.0,,,,,
2025-07-16,20.600000381469727,20.959999084472656,20.420000076293945,20.700000762939453,1999800.0,,,,,
2025-07-17,20.43000030517578,20.76000022888184,20.399999618530277,20.56999969482422,1223400.0,,,,,
2025-07-18,21.31999969482422,21.670000076293945,20.5,20.65999984741211,2231600.0,,,,,
2025-07-21,20.649999618530277,21.799999237060547,20.6299991607666,21.549999237060547,1402700.0,,,,,
2025-07-22,20.68000030517578,20.850000381469727,20.21999931335449,20.68000030517578,1309700.0,,,,,
2025-07-23,20.790000915527344,20.959999084472656,20.327999114990234,20.8700008392334,1034000.0,,,,,
2025-07-24,20.46999931335449,20.729999542236328,19.950000762939453,20.690000534057617,1403300.0,,,,,
2025-07-25,20.239999771118164,20.527999877929688,19.850000381469727,20.5,1202700.0,,,,,
2025-07-28,20.51000022888184,20.6299991607666,20.1299991607666,20.6299991607666,1839500.0,,,,,
2025-07-29,21.68000030517578,22.75,20.045000076293945,20.690000534057617,6833900.0,,,,,
2025-07-30,21.84000015258789,22.559999465942383,20.59000015258789,21.709999084472656,5627000.0,,,,,
2025-07-31,22.34000015258789,23.03499984741211,21.71999931335449,22.01000022888184,3601000.0,,,,,
2025-08-01,20.6200008392334,22.0,20.09000015258789,21.96999931335449,3468900.0,,,,,
2025-08-04,20.600000381469727,21.170000076293945,20.32999992370605,20.959999084472656,2021200.0,,,,,
2025-08-05,19.5,20.96999931335449,19.440000534057617,20.729999542236328,2497400.0,,,,,
2025-08-06,20.239999771118164,20.2549991607666,19.399999618530277,19.459999084472656,1220300.0,,,,,
2025-08-07,20.030000686645508,20.395000457763672,19.549999237060547,20.280000686645508,2695900.0,,,,,
2025-08-08,19.190000534057617,20.0,19.18000030517578,19.989999771118164,2133600.0,,,,,
2025-08-11,18.34000015258789,19.440000534057617,18.290000915527344,19.200000762939453,3122200.0,,,,,
2025-08-12,18.950000762939453,19.21299934387207,18.437000274658203,18.81999969482422,3082900.0,,,,,
2025-08-13,19.899999618530277,20.899999618530277,19.809999465942383,20.8799991607666,5972200.0,,,,,
2025-08-14,19.82999992370605,20.149999618530277,19.424999237060547,19.68000030517578,2038500.0,,,,,
2025-08-15,20.46999931335449,20.549999237060547,19.6200008392334,19.82999992370605,2505400.0,,,,,
2025-08-18,20.32999992370605,20.53499984741211,19.96999931335449,20.3799991607666,1681400.0,,,,,
2025-08-19,19.65999984741211,20.600000381469727,19.46999931335449,20.440000534057617,1384200.0,,,,,
2025-08-20,19.59000015258789,19.76000022888184,19.059999465942383,19.540000915527344,2741500.0,,,,,
2025-08-21,19.51000022888184,19.530000686645508,19.040000915527344,19.040000915527344,1532600.0,,,,,
2025-08-22,20.5,20.5,19.48500061035156,19.61000061035156,1315200.0,,,,,
2025-08-25,20.34000015258789,20.780000686645508,20.26799964904785,20.3700008392334,2252400.0,,,,,
2025-08-26,20.11000061035156,20.71999931335449,20.06999969482422,20.420000076293945,1452500.0,,,,,
2025-08-27,20.3700008392334,20.72800064086914,20.270000457763672,20.420000076293945,1312600.0,,,,,
2025-08-28,20.770000457763672,20.90999984741211,20.34000015258789,20.34000015258789,1351800.0,,,,,
2025-08-29,20.63999938964844,20.8700008392334,20.299999237060547,20.75,1272000.0,,,,,
2025-09-02,20.979999542236328,21.46999931335449,20.57999992370605,20.90999984741211,2707700.0,,,,,
2025-09-03,21.030000686645508,21.209999084472656,20.59000015258789,21.170000076293945,2038500.0,,,,,
2025-09-04,21.059999465942383,21.209999084472656,20.540000915527344,20.940000534057617,2229100.0,,,,,
2025-09-05,21.979999542236328,22.34000015258789,21.263999938964844,21.34000015258789,3979200.0,,,,,
2025-09-08,22.38999938964844,22.5,21.63999938964844,22.32999992370605,5092500.0,,,,,
2025-09-09,20.65999984741211,21.40999984741211,19.600000381469727,19.71999931335449,8861800.0,,,,,
2025-09-10,19.809999465942383,21.25,19.1299991607666,20.81999969482422,6132700.0,,,,,
2025-09-11,20.84000015258789,20.920000076293945,19.649999618530277,19.899999618530277,2609200.0,,,,,
2025-09-12,21.61000061035156,21.78499984741211,20.59000015258789,20.850000381469727,3132000.0,,,,,
2025-09-15,21.690000534057617,21.98500061035156,21.399999618530277,21.684999465942383,3132700.0,,,,,
2025-09-16,21.61000061035156,21.88999938964844,21.01000022888184,21.690000534057617,1664600.0,,,,,
2025-09-17,21.11000061035156,22.049999237060547,21.049999237060547,21.649999618530277,1338900.0,,,,,
2025-09-18,22.43000030517578,22.450000762939453,21.350000381469727,21.57999992370605,1817400.0,,,,,
2025-09-19,22.739999771118164,22.8799991607666,21.96199989318848,22.58099937438965,6029800.0,,,,,
2025-09-22,23.11000061035156,23.38999938964844,22.3799991607666,22.71500015258789,2453500.0,,,,,
2025-09-23,22.36000061035156,23.459999084472656,22.23500061035156,23.270000457763672,1857300.0,,,,,
2025-09-24,22.170000076293945,22.850000381469727,22.0,22.59000015258789,1115200.0,,,,,
2025-09-25,21.920000076293945,22.21999931335449,21.41399955749512,22.100000381469727,1479600.0,,,,,
2025-09-26,21.920000076293945,22.209999084472656,21.65999984741211,21.920000076293945,2259300.0,,,,,
2025-09-29,22.309999465942383,22.86000061035156,22.100000381469727,22.100000381469727,2809200.0,,,,,
2025-09-30,22.07999992370605,22.729999542236328,21.940000534057617,22.46999931335449,2727400.0,,,,,
2025-10-01,22.790000915527344,22.80500030517578,21.93000030517578,21.93000030517578,2383300.0,,,,,
2025-10-02,23.354999542236328,23.729999542236328,22.924999237060547,22.979999542236328,3138700.0,,,,,
2025-10-03,23.520000457763672,23.8700008392334,23.190000534057617,23.3700008392334,1383200.0,,,,,
2025-10-06,23.6299991607666,24.0,23.280000686645508,23.86000061035156,1316000.0,,,,,
2025-10-07,22.0,23.899999618530277,21.799999237060547,23.40999984741211,3233700.0,,,,,
2025-10-08,22.43000030517578,23.14800071716309,21.709999084472656,22.0,2757500.0,,,,,
2025-10-09,23.299999237060547,23.32999992370605,21.850000381469727,22.25,3897000.0,,,,,
2025-10-10,21.729999542236328,23.299999237060547,21.291000366210938,23.170000076293945,4109100.0,,,,,
2025-10-13,21.920000076293945,22.420000076293945,21.530000686645508,22.299999237060547,1883500.0,,,,,
2025-10-14,22.309999465942383,22.459999084472656,21.26000022888184,21.5,1307400.0,,,,,
2025-10-15,22.850000381469727,23.1299991607666,22.36000061035156,22.670000076293945,2340800.0,,,,,
2025-10-16,22.0,23.88999938964844,21.56999969482422,23.149999618530277,1865500.0,,,,,
2025-10-17,21.899999618530277,22.13999938964844,21.450000762939453,21.600000381469727,1389000.0,,,,,
2025-10-20,,,,,,22.600000381469727,22.739999771118164,22.0,22.5,1099400.0
2025-10-21,,,,,,22.68000030517578,23.079999923706055,22.270000457763672,22.6200008392334,995700.0
2025-10-22,,,,,,22.0,22.809999465942383,21.59000015258789,22.56999969482422,1056300.0
2025-10-23,,,,,,22.229999542236328,22.479999542236328,22.06999969482422,22.100000381469727,719400.0
2025-10-24,,,,,,22.350000381469727,23.03499984741211,22.315000534057617,22.940000534057617,1142000.0
2025-10-27,,,,,,22.780000686645508,22.959999084472656,22.43000030517578,22.950000762939453,1223100.0
2025-10-28,,,,,,22.489999771118164,23.049999237060547,22.395000457763672,22.719999313354492,1389200.0
2025-10-29,,,,,,21.440000534057617,22.719999313354492,20.725000381469727,22.719999313354492,2517200.0
2025-10-30,,,,,,21.549999237060547,22.190000534057617,21.325000762939453,21.360000610351562,1535700.0
2025-10-31,,,,,,21.68000030517578,22.290000915527344,21.549999237060547,21.549999237060547,1513400.0
2025-11-03,,,,,,21.489999771118164,22.023000717163086,21.260000228881836,21.719999313354492,1179800.0
2025-11-04,,,,,,19.959999084472656,21.325000762939453,19.959999084472656,21.100000381469727,1288800.0
2025-11-05,,,,,,19.760000228881836,20.31999969482422,19.639999389648438,19.959999084472656,1189100.0
2025-11-06,,,,,,19.940000534057617,20.030000686645508,19.19499969482422,19.600000381469727,2528800.0
2025-11-07,,,,,,19.790000915527344,19.8799991607666,19.1299991607666,19.549999237060547,1800800.0
2025-11-10,,,,,,20.31999969482422,20.360000610351562,19.40999984741211,20.0,1127700.0
2025-11-11,,,,,,20.18000030517578,20.260000228881836,19.81999969482422,20.149999618530273,1151000.0
2025-11-12,,,,,,20.25,20.520000457763672,19.8700008392334,20.329999923706055,1126700.0
2025-11-13,,,,,,19.190000534057617,20.139999389648438,19.1200008392334,20.139999389648438,1474100.0
2025-11-14,,,,,,19.920000076293945,19.959999084472656,18.610000610351562,18.969999313354492,2032800.0
2025-11-17,,,,,,18.489999771118164,19.8700008392334,18.440000534057617,19.81999969482422,1208500.0
2025-11-18,,,,,,18.729999542236328,19.079999923706055,18.40999984741211,18.579999923706055,1523200.0
2025-11-19,,,,,,18.479999542236328,19.059999465942383,18.459999084472656,18.790000915527344,1163800.0
2025-11-20,,,,,,17.610000610351562,18.979999542236328,17.53499984741211,18.940000534057617,2082100.0
2025-11-21,,,,,,18.6200008392334,18.809999465942383,17.25,17.600000381469727,3706600.0
2025-11-24,,,,,,18.540000915527344,18.760000228881836,18.25,18.59000015258789,1053900.0
2025-11-25,,,,,,18.75,18.799999237060547,18.25,18.600000381469727,1032700.0
2025-11-26,,,,,,18.360000610351562,18.8700008392334,18.309999465942383,18.700000762939453,798700.0
2025-11-28,,,,,,18.420000076293945,18.655000686645508,18.350000381469727,18.3799991607666,473100.0
2025-12-01,,,,,,18.399999618530273,18.65999984741211,18.0,18.209999084472656,1570200.0
2025-12-02,,,,,,19.139999389648438,19.200000762939453,18.450000762939453,18.469999313354492,1768400.0
2025-12-03,,,,,,19.420000076293945,19.75,18.760000228881836,18.899999618530273,2133200.0
2025-12-04,,,,,,19.850000381469727,20.079999923706055,19.280000686645508,19.440000534057617,1683500.0
2025-12-05,,,,,,20.239999771118164,20.5,19.700000762939453,19.950000762939453,2582500.0
2025-12-08,,,,,,20.260000228881836,20.579999923706055,20.040000915527344,20.270000457763672,5009400.0
2025-12-09,,,,,,19.8799991607666,20.934999465942383,18.450000762939453,19.030000686645508,5438200.0
2025-12-10,,,,,,21.020000457763672,21.440000534057617,19.510000228881836,19.8700008392334,3214800.0
2025-12-11,,,,,,21.739999771118164,21.78499984741211,20.59000015258789,20.59000015258789,3241700.0
2025-12-12,,,,,,21.030000686645508,21.959999084472656,21.0049991607666,21.739999771118164,2247000.0
2025-12-15,,,,,,20.639999389648438,21.31999969482422,20.190000534057617,21.31999969482422,1806300.0
2025-12-16,,,,,,21.139999389648438,21.18000030517578,20.40999984741211,20.704999923706055,1684000.0
2025-12-17,,,,,,20.3799991607666,21.34000015258789,20.239999771118164,21.040000915527344,1588400.0
2025-12-18,,,,,,20.979999542236328,21.639999389648438,20.81999969482422,20.8799991607666,2339400.0
2025-12-19,,,,,,21.020000457763672,21.389999389648438,20.719999313354492,20.905000686645508,3169700.0
2025-12-22,,,,,,21.399999618530273,21.59000015258789,20.8799991607666,21.059999465942383,1470900.0
2025-12-23,,,,,,20.65999984741211,21.219999313354492,20.510000228881836,21.209999084472656,251051.0
