Date,Close,High,Low,Open,Volume,"('Close', 'ARM')","('High', 'ARM')","('Low', 'ARM')","('Open', 'ARM')","('Volume', 'ARM')"
2024-08-07,107.08999633789062,120.08999633789062,106.52999877929688,117.8000030517578,13228500.0,,,,,
2024-08-08,118.43000030517578,118.68000030517578,107.94000244140624,111.8000030517578,9931700.0,,,,,
2024-08-09,117.0,120.29000091552734,115.7699966430664,118.9800033569336,6421300.0,,,,,
2024-08-12,117.12999725341795,122.0,115.31999969482422,117.66000366210938,6345200.0,,,,,
2024-08-13,123.79000091552734,125.6999969482422,118.3000030517578,119.6999969482422,8894400.0,,,,,
2024-08-14,125.91999816894533,130.6999969482422,123.79000091552734,128.82000732421875,11101700.0,,,,,
2024-08-15,130.44000244140625,132.0500030517578,128.42999267578125,129.75999450683594,8011300.0,,,,,
2024-08-16,130.3000030517578,133.10000610351562,129.8000030517578,131.1999969482422,6100600.0,,,,,
2024-08-19,132.30999755859375,132.44000244140625,126.29000091552734,130.6199951171875,6272100.0,,,,,
2024-08-20,129.9499969482422,135.60000610351562,128.02000427246094,132.21499633789062,5847700.0,,,,,
2024-08-21,131.1999969482422,131.4600067138672,127.79000091552734,131.41000366210938,6235300.0,,,,,
2024-08-22,129.72000122070312,133.6300048828125,128.5500030517578,132.42999267578125,4736300.0,,,,,
2024-08-23,135.6300048828125,138.0500030517578,129.74000549316406,130.0,7286800.0,,,,,
2024-08-26,128.89999389648438,135.3000030517578,127.36000061035156,134.5050048828125,6042300.0,,,,,
2024-08-27,131.1999969482422,131.6199951171875,125.48999786376952,127.46499633789062,4241400.0,,,,,
2024-08-28,125.31999969482422,131.3000030517578,121.87999725341795,130.0,7388100.0,,,,,
2024-08-29,131.92999267578125,134.94000244140625,125.37000274658205,125.5,9715200.0,,,,,
2024-08-30,132.8800048828125,137.10000610351562,131.83999633789062,133.32000732421875,4763100.0,,,,,
2024-09-03,123.73999786376952,130.38999938964844,122.04000091552734,129.86500549316406,6382500.0,,,,,
2024-09-04,120.9499969482422,123.4000015258789,117.41999816894533,121.6999969482422,6041600.0,,,,,
2024-09-05,123.08999633789062,124.46700286865234,118.62999725341795,118.8000030517578,4660200.0,,,,,
2024-09-06,117.29000091552734,122.16500091552734,114.91000366210938,122.00399780273438,6770000.0,,,,,
2024-09-09,125.54000091552734,126.23999786376952,120.08000183105467,122.63500213623048,7321500.0,,,,,
2024-09-10,127.22000122070312,128.4669952392578,123.02200317382812,128.0449981689453,4896200.0,,,,,
2024-09-11,140.32000732421875,140.6300048828125,128.1790008544922,129.1999969482422,11056800.0,,,,,
2024-09-12,139.17999267578125,141.3800048828125,135.6999969482422,136.32000732421875,6990600.0,,,,,
2024-09-13,147.3699951171875,149.92999267578125,141.3699951171875,142.0,10883300.0,,,,,
2024-09-16,138.39999389648438,143.75999450683594,136.5500030517578,143.0,9734700.0,,,,,
2024-09-17,136.83999633789062,142.5,136.27999877929688,140.39999389648438,5117900.0,,,,,
2024-09-18,138.36000061035156,143.10000610351562,136.6999969482422,137.0,6306300.0,,,,,
2024-09-19,140.58999633789062,147.4199981689453,140.13999938964844,144.99000549316406,7689000.0,,,,,
2024-09-20,138.89999389648438,140.85000610351562,137.41000366210938,140.0,7362000.0,,,,,
2024-09-23,141.72000122070312,143.60000610351562,139.8000030517578,139.9600067138672,4567100.0,,,,,
2024-09-24,143.3000030517578,144.697998046875,139.72000122070312,142.27999877929688,4907700.0,,,,,
2024-09-25,146.42999267578125,149.74000549316406,143.16000366210938,143.3000030517578,6406100.0,,,,,
2024-09-26,149.16000366210938,152.38999938964844,144.0,152.0,7025500.0,,,,,
2024-09-27,145.5800018310547,150.75,144.3000030517578,150.0,4375100.0,,,,,
2024-09-30,143.00999450683594,145.0,140.6199951171875,140.9600067138672,4028300.0,,,,,
2024-10-01,136.0800018310547,144.38999938964844,135.85000610351562,142.83999633789062,6028100.0,,,,,
2024-10-02,137.02999877929688,139.3000030517578,132.8000030517578,136.61000061035156,3884400.0,,,,,
2024-10-03,138.24000549316406,141.44000244140625,136.0,136.22999572753906,3035400.0,,,,,
2024-10-04,140.5500030517578,142.0,137.60000610351562,141.1999969482422,3756700.0,,,,,
2024-10-07,141.33999633789062,144.88999938964844,139.11000061035156,139.47999572753906,4763700.0,,,,,
2024-10-08,143.60000610351562,144.25,140.8820037841797,141.55999755859375,3690500.0,,,,,
2024-10-09,148.42999267578125,148.63999938964844,142.14999389648438,144.77000427246094,5476100.0,,,,,
2024-10-10,149.3300018310547,152.0,145.02000427246094,146.24000549316406,4341700.0,,,,,
2024-10-11,151.4600067138672,152.3000030517578,148.3000030517578,149.10000610351562,3399000.0,,,,,
2024-10-14,161.82000732421875,164.16000366210938,153.10000610351562,153.10000610351562,9073300.0,,,,,
2024-10-15,150.6699981689453,160.6199951171875,147.0,160.0,9584300.0,,,,,
2024-10-16,152.5,155.1999969482422,151.29400634765625,154.0,5052100.0,,,,,
2024-10-17,154.60000610351562,158.8000030517578,154.08999633789062,157.7100067138672,5960000.0,,,,,
2024-10-18,153.02999877929688,155.74000549316406,151.9600067138672,155.56500244140625,3404400.0,,,,,
2024-10-21,152.35000610351562,154.11300659179688,149.39999389648438,152.19500732421875,6025900.0,,,,,
2024-10-22,152.5800018310547,152.94000244140625,149.8300018310547,150.4600067138672,2896000.0,,,,,
2024-10-23,142.41000366210938,148.44000244140625,140.6999969482422,147.8000030517578,9708800.0,,,,,
2024-10-24,141.0399932861328,143.58999633789062,138.39999389648438,143.3000030517578,5630300.0,,,,,
2024-10-25,143.75,145.55999755859375,141.5,142.0,4425000.0,,,,,
2024-10-28,150.02000427246094,152.5800018310547,144.1999969482422,145.0,5720600.0,,,,,
2024-10-29,157.1699981689453,157.69000244140625,148.27999877929688,150.0,5317600.0,,,,,
2024-10-30,154.39999389648438,155.47799682617188,150.47999572753906,152.5,3784800.0,,,,,
2024-10-31,141.3000030517578,146.22999572753906,140.25,145.25999450683594,7431900.0,,,,,
2024-11-01,141.47999572753906,146.77999877929688,140.6199951171875,144.1699981689453,4716100.0,,,,,
2024-11-04,137.52999877929688,142.5,137.2899932861328,140.0,3263600.0,,,,,
2024-11-05,140.64999389648438,141.3000030517578,138.3300018310547,139.0,3635000.0,,,,,
2024-11-06,144.67999267578125,146.05999755859375,141.00999450683594,143.72999572753906,10774400.0,,,,,
2024-11-07,150.64999389648438,154.64999389648438,139.50999450683594,140.0,16365100.0,,,,,
2024-11-08,147.47999572753906,149.1199951171875,144.4199981689453,148.6999969482422,6469800.0,,,,,
2024-11-11,141.96499633789062,145.9499969482422,138.6999969482422,145.9499969482422,7446100.0,,,,,
2024-11-12,139.9199981689453,143.1199951171875,137.3000030517578,141.52000427246094,4307000.0,,,,,
2024-11-13,135.08999633789062,140.53500366210938,135.07000732421875,139.57000732421875,4945300.0,,,,,
2024-11-14,136.35000610351562,138.79200744628906,134.8000030517578,137.25,4069500.0,,,,,
2024-11-15,128.72999572753906,133.3000030517578,126.80999755859376,133.1699981689453,7740300.0,,,,,
2024-11-18,128.66000366210938,130.11000061035156,126.3560028076172,127.5,5706800.0,,,,,
2024-11-19,133.05999755859375,133.6999969482422,127.88999938964844,128.5,4051600.0,,,,,
2024-11-20,133.6999969482422,133.77000427246094,130.0760040283203,131.02000427246094,3913500.0,,,,,
2024-11-21,133.13999938964844,138.1999969482422,131.1300048828125,136.25,4127600.0,,,,,
2024-11-22,135.99000549316406,136.27000427246094,131.4499969482422,132.0,3330300.0,,,,,
2024-11-25,139.67999267578125,142.24000549316406,138.08999633789062,138.6699981689453,4745700.0,,,,,
2024-11-26,136.72000122070312,140.1999969482422,135.60000610351562,139.50999450683594,2605000.0,,,,,
2024-11-27,133.3699951171875,135.35000610351562,129.60000610351562,134.85000610351562,5498100.0,,,,,
2024-11-29,134.2899932861328,137.27999877929688,132.58999633789062,133.0399932861328,2491300.0,,,,,
2024-12-02,140.33999633789062,141.39999389648438,134.1999969482422,134.1999969482422,5504000.0,,,,,
2024-12-03,140.3800048828125,142.3000030517578,139.44000244140625,139.5,3954600.0,,,,,
2024-12-04,141.3000030517578,144.5399932861328,141.05999755859375,142.5,2959800.0,,,,,
2024-12-05,137.9499969482422,142.4600067138672,137.55999755859375,140.86000061035156,4769900.0,,,,,
2024-12-06,140.88999938964844,142.4199981689453,136.6300048828125,138.14500427246094,3394700.0,,,,,
2024-12-09,139.63999938964844,143.1999969482422,136.25999450683594,140.14999389648438,3491700.0,,,,,
2024-12-10,137.2899932861328,140.72000122070312,135.8300018310547,138.64999389648438,2826200.0,,,,,
2024-12-11,143.16000366210938,144.30999755859375,136.76499938964844,137.0,4473100.0,,,,,
2024-12-12,148.0,150.0,140.6999969482422,142.0,7250000.0,,,,,
2024-12-13,151.91000366210938,156.39999389648438,150.9499969482422,151.50999450683594,8140400.0,,,,,
2024-12-16,145.0,153.0,142.0399932861328,153.0,6443800.0,,,,,
2024-12-17,142.8000030517578,144.0,137.82000732421875,143.61000061035156,6373800.0,,,,,
2024-12-18,136.55999755859375,146.63999938964844,134.34500122070312,143.5,4255500.0,,,,,
2024-12-19,132.10000610351562,140.2100067138672,131.9499969482422,137.00999450683594,6153500.0,,,,,
2024-12-20,132.14999389648438,135.7899932861328,128.30299377441406,129.66000366210938,5601400.0,,,,,
2024-12-23,126.87000274658205,130.25,123.26000213623048,129.88999938964844,8531400.0,,,,,
2024-12-24,131.7899932861328,133.11000061035156,127.1999969482422,127.45999908447266,3464200.0,,,,,
2024-12-26,129.69000244140625,133.3000030517578,129.6300048828125,130.89999389648438,2520000.0,,,,,
2024-12-27,129.1999969482422,130.25999450683594,126.6999969482422,128.9949951171875,2801600.0,,,,,
2024-12-30,125.91000366210938,127.70999908447266,124.81999969482422,126.65499877929688,2719300.0,,,,,
2024-12-31,123.36000061035156,126.54000091552734,123.11000061035156,125.5199966430664,2690200.0,,,,,
2025-01-02,128.1999969482422,129.39999389648438,124.99500274658205,124.99500274658205,3747800.0,,,,,
2025-01-03,141.0800018310547,141.4499969482422,129.51499938964844,129.63999938964844,7206800.0,,,,,
2025-01-06,147.41000366210938,150.13999938964844,142.7899932861328,142.7899932861328,7056700.0,,,,,
2025-01-07,144.3800048828125,148.4499969482422,140.1699981689453,147.83999633789062,5602800.0,,,,,
2025-01-08,145.1999969482422,148.25,142.22999572753906,142.33999633789062,3418700.0,,,,,
2025-01-10,140.49000549316406,141.8800048828125,138.02000427246094,140.8000030517578,3156700.0,,,,,
2025-01-13,137.07000732421875,138.02000427246094,134.6300048828125,137.0,3343200.0,,,,,
2025-01-14,140.05999755859375,143.1300048828125,138.0500030517578,139.78500366210938,3240300.0,,,,,
2025-01-15,147.39999389648438,148.25,142.8249969482422,143.0,4849800.0,,,,,
2025-01-16,147.52000427246094,150.00999450683594,144.22999572753906,148.24000549316406,4353400.0,,,,,
2025-01-17,149.25999450683594,151.60000610351562,147.77000427246094,149.1999969482422,4217300.0,,,,,
2025-01-21,155.1999969482422,156.9709930419922,147.00999450683594,149.85000610351562,6807500.0,,,,,
2025-01-22,179.92999267578125,182.8800048828125,159.9499969482422,160.3699951171875,27244400.0,,,,,
2025-01-23,166.55999755859375,170.38999938964844,162.5,170.38999938964844,16494400.0,,,,,
2025-01-24,162.52000427246094,168.7259979248047,162.4499969482422,166.5,6532400.0,,,,,
2025-01-27,145.9600067138672,152.27000427246094,142.3179931640625,148.89999389648438,11715400.0,,,,,
2025-01-28,149.47000122070312,150.5,145.9600067138672,148.0,5572300.0,,,,,
2025-01-29,147.60000610351562,151.75,145.2100067138672,150.66000366210938,2814300.0,,,,,
2025-01-30,153.22999572753906,154.8800048828125,149.5,150.3000030517578,4531900.0,,,,,
2025-01-31,159.5500030517578,162.9600067138672,153.5500030517578,154.0,8002600.0,,,,,
2025-02-03,155.64999389648438,159.36000061035156,152.0,153.5500030517578,4104700.0,,,,,
2025-02-04,162.1999969482422,163.64999389648438,155.8000030517578,157.5,5086000.0,,,,,
2025-02-05,173.25999450683594,173.9499969482422,162.5,162.94000244140625,13248400.0,,,,,
2025-02-06,167.47000122070312,170.4499969482422,158.6999969482422,162.0,11885900.0,,,,,
2025-02-07,162.50999450683594,170.73599243164062,160.8699951171875,166.5,5915100.0,,,,,
2025-02-10,160.83999633789062,163.39999389648438,158.5800018310547,162.9550018310547,3443500.0,,,,,
2025-02-11,157.74000549316406,163.11000061035156,157.28799438476562,160.07000732421875,3108600.0,,,,,
2025-02-12,155.41000366210938,157.89999389648438,154.00999450683594,155.0,3470100.0,,,,,
2025-02-13,164.8300018310547,168.38999938964844,153.8000030517578,154.97000122070312,11433800.0,,,,,
2025-02-14,159.5399932861328,161.343994140625,156.1199951171875,160.1649932861328,6084800.0,,,,,
2025-02-18,160.32000732421875,161.14999389648438,155.64999389648438,160.5,4809700.0,,,,,
2025-02-19,154.36000061035156,160.93600463867188,152.2899932861328,157.55999755859375,5228800.0,,,,,
2025-02-20,150.85000610351562,154.0500030517578,147.52999877929688,153.1999969482422,3866000.0,,,,,
2025-02-21,144.83999633789062,151.99000549316406,143.8000030517578,151.2449951171875,4917000.0,,,,,
2025-02-24,140.52999877929688,145.61199951171875,138.0500030517578,145.05499267578125,3829700.0,,,,,
2025-02-25,136.6999969482422,139.5,133.16000366210938,139.32000732421875,5786300.0,,,,,
2025-02-26,138.97000122070312,141.57000732421875,137.91000366210938,139.42999267578125,3251800.0,,,,,
2025-02-27,130.33999633789062,144.41000366210938,130.14500427246094,142.00999450683594,4799600.0,,,,,
2025-02-28,131.69000244140625,133.97999572753906,127.43000030517578,129.3000030517578,4253800.0,,,,,
2025-03-03,121.0999984741211,133.94000244140625,120.06999969482422,133.0,7356700.0,,,,,
2025-03-04,122.48999786376952,125.91000366210938,117.88999938964844,121.91000366210938,8075700.0,,,,,
2025-03-05,124.77999877929688,125.48999786376952,120.36000061035156,124.625,4601600.0,,,,,
2025-03-06,117.91999816894533,123.4000015258789,117.75,120.6999969482422,5014600.0,,,,,
2025-03-07,125.5500030517578,127.58100128173828,117.5199966430664,118.5199966430664,6537600.0,,,,,
2025-03-10,116.37999725341795,121.8000030517578,114.37999725341795,120.5,7267400.0,,,,,
2025-03-11,111.48999786376952,118.5,110.25,116.0,8069200.0,,,,,
2025-03-12,112.6999969482422,117.9800033569336,112.0,116.0,5291200.0,,,,,
2025-03-13,112.0500030517578,114.77999877929688,109.9000015258789,114.0,4480700.0,,,,,
2025-03-14,117.94000244140624,118.62000274658205,115.20999908447266,115.79000091552734,4573900.0,,,,,
2025-03-17,121.37000274658205,123.6999969482422,118.05500030517578,118.05999755859376,3444900.0,,,,,
2025-03-18,119.72000122070312,120.64800262451172,116.36000061035156,120.55999755859376,3138800.0,,,,,
2025-03-19,117.91000366210938,120.48999786376952,116.24400329589844,119.44000244140624,3729600.0,,,,,
2025-03-20,119.06999969482422,120.44000244140624,115.80999755859376,116.81999969482422,2335200.0,,,,,
2025-03-21,119.06999969482422,119.43000030517578,115.5,116.375,2552400.0,,,,,
2025-03-24,124.8499984741211,126.2699966430664,122.0,122.05999755859376,4314300.0,,,,,
2025-03-25,124.27999877929688,125.5,123.0999984741211,124.91999816894533,1887300.0,,,,,
2025-03-26,114.93000030517578,123.4499969482422,114.16999816894533,123.0,4881200.0,,,,,
2025-03-27,112.47000122070312,114.04000091552734,109.25,114.0,4203100.0,,,,,
2025-03-28,107.8000030517578,113.1760025024414,106.7300033569336,111.5,4624100.0,,,,,
2025-03-31,106.79000091552734,106.93000030517578,101.36399841308594,104.0,4662700.0,,,,,
2025-04-01,106.9800033569336,108.47000122070312,103.58000183105467,105.72000122070312,4236100.0,,,,,
2025-04-02,108.13999938964844,110.13500213623048,104.37999725341795,104.37999725341795,2350600.0,,,,,
2025-04-03,97.72000122070312,103.23999786376952,97.33000183105467,101.16000366210938,8088100.0,,,,,
2025-04-04,87.70999908447266,95.37999725341795,84.38999938964844,91.6500015258789,12486000.0,,,,,
2025-04-07,88.62999725341797,94.13999938964844,80.0,80.91999816894531,9081700.0,,,,,
2025-04-08,85.81999969482422,96.5500030517578,84.11699676513672,94.375,8447500.0,,,,,
2025-04-09,106.58999633789062,107.94000244140624,85.19000244140625,85.61499786376953,13935100.0,,,,,
2025-04-10,100.45999908447266,102.0,95.34500122070312,98.9000015258789,8620900.0,,,,,
2025-04-11,103.98999786376952,105.66500091552734,98.802001953125,100.0,6481200.0,,,,,
2025-04-14,105.05999755859376,109.45999908447266,102.86000061035156,108.20999908447266,3674700.0,,,,,
2025-04-15,103.8000030517578,106.31400299072266,102.66000366210938,104.80999755859376,3092100.0,,,,,
2025-04-16,101.0,101.70999908447266,97.8949966430664,98.0,4881700.0,,,,,
2025-04-17,100.7300033569336,102.26000213623048,98.83999633789062,102.26000213623048,3124900.0,,,,,
2025-04-21,96.83000183105467,100.2300033569336,95.31999969482422,99.79000091552734,4231800.0,,,,,
2025-04-22,100.5500030517578,101.84700012207033,97.90399932861328,98.22000122070312,3808500.0,,,,,
2025-04-23,105.16000366210938,109.86000061035156,104.66999816894533,106.4000015258789,5140700.0,,,,,
2025-04-24,112.01000213623048,112.5,106.9800033569336,107.36000061035156,5047600.0,,,,,
2025-04-25,113.33999633789062,114.83000183105467,110.55999755859376,112.0,3908400.0,,,,,
2025-04-28,112.08000183105467,114.18000030517578,110.01000213623048,112.52999877929688,3241300.0,,,,,
2025-04-29,111.6500015258789,113.59100341796876,111.48999786376952,112.5999984741211,1954000.0,,,,,
2025-04-30,114.0500030517578,114.23999786376952,107.54000091552734,108.59500122070312,3737400.0,,,,,
2025-05-01,115.4000015258789,119.5709991455078,115.2300033569336,117.0,6993600.0,,,,,
2025-05-02,123.2699966430664,123.9800033569336,118.45999908447266,118.56999969482422,5132000.0,,,,,
2025-05-05,121.9499969482422,123.43000030517578,120.5,121.08999633789062,3525200.0,,,,,
2025-05-06,122.44000244140624,123.58000183105467,118.0,118.0,4236100.0,,,,,
2025-05-07,124.19000244140624,124.44000244140624,120.19000244140624,123.1050033569336,8972600.0,,,,,
2025-05-08,116.5199966430664,119.8000030517578,114.33000183105467,119.19499969482422,15725300.0,,,,,
2025-05-09,115.8000030517578,118.81999969482422,114.8000030517578,117.55999755859376,5364800.0,,,,,
2025-05-12,124.80999755859376,125.4499969482422,121.3000030517578,121.63500213623048,7552600.0,,,,,
2025-05-13,126.68000030517578,128.89999389648438,124.1999969482422,125.0,7630700.0,,,,,
2025-05-14,133.4499969482422,134.97000122070312,128.80999755859375,128.97000122070312,8876000.0,,,,,
2025-05-15,133.07000732421875,135.17999267578125,129.0,133.0050048828125,5357900.0,,,,,
2025-05-16,135.9600067138672,136.14999389648438,132.89999389648438,133.35000610351562,4789900.0,,,,,
2025-05-19,132.0500030517578,133.27999877929688,129.52999877929688,130.35499572753906,4195600.0,,,,,
2025-05-20,131.0399932861328,132.0399932861328,129.6999969482422,131.83999633789062,3108500.0,,,,,
2025-05-21,130.4499969482422,135.33999633789062,128.60000610351562,128.9199981689453,4810100.0,,,,,
2025-05-22,129.27999877929688,131.13900756835938,128.95799255371094,129.60000610351562,2366200.0,,,,,
2025-05-23,127.18000030517578,127.66000366210938,124.9000015258789,126.13999938964844,2966800.0,,,,,
2025-05-27,133.9600067138672,135.99000549316406,129.72999572753906,130.0500030517578,5507500.0,,,,,
2025-05-28,135.5399932861328,138.5,133.9499969482422,134.8249969482422,5937400.0,,,,,
2025-05-29,128.10000610351562,138.58999633789062,126.75,138.5,7425900.0,,,,,
2025-05-30,124.54000091552734,127.8000030517578,121.55999755859376,127.61000061035156,5786600.0,,,,,
2025-06-02,126.05500030517578,127.4800033569336,123.58799743652344,124.8000030517578,3297500.0,,,,,
2025-06-03,128.77999877929688,130.63999938964844,126.93000030517578,127.52999877929688,3445700.0,,,,,
2025-06-04,130.36000061035156,130.68499755859375,127.33000183105467,129.39999389648438,2473400.0,,,,,
2025-06-05,129.5500030517578,134.25,128.49000549316406,131.08999633789062,3549800.0,,,,,
2025-06-06,133.11000061035156,135.16000366210938,129.92999267578125,129.92999267578125,3212500.0,,,,,
2025-06-09,138.61000061035156,141.32000732421875,134.82000732421875,135.0,6864600.0,,,,,
2025-06-10,140.6300048828125,141.5800018310547,135.8699951171875,138.8000030517578,4544100.0,,,,,
2025-06-11,140.3800048828125,144.3000030517578,138.9409942626953,140.99000549316406,3594100.0,,,,,
2025-06-12,138.6199951171875,140.6300048828125,137.2100067138672,137.44000244140625,3244800.0,,,,,
2025-06-13,135.5500030517578,138.52000427246094,134.57000732421875,135.80999755859375,3307700.0,,,,,
2025-06-16,142.0399932861328,143.5800018310547,137.25,137.25,4166300.0,,,,,
2025-06-17,144.72000122070312,149.25,140.5,140.8300018310547,5883200.0,,,,,
2025-06-18,146.0500030517578,147.97999572753906,143.17999267578125,145.16000366210938,3638400.0,,,,,
2025-06-20,145.0399932861328,148.47999572753906,143.25999450683594,146.7050018310547,3798300.0,,,,,
2025-06-23,149.3300018310547,149.58999633789062,142.60000610351562,143.0,4742300.0,,,,,
2025-06-24,156.41000366210938,157.22999572753906,150.89999389648438,151.0,5587300.0,,,,,
2025-06-25,157.30999755859375,159.8800048828125,156.67999267578125,157.11000061035156,4751000.0,,,,,
2025-06-26,158.14999389648438,160.39999389648438,157.2449951171875,158.53500366210938,4519600.0,,,,,
2025-06-27,165.4600067138672,166.36000061035156,158.75999450683594,159.0,7495500.0,,,,,
2025-06-30,161.74000549316406,168.30999755859375,161.2220001220703,166.96499633789062,5531600.0,,,,,
2025-07-01,156.3300018310547,161.75,153.51699829101562,160.0,6369800.0,,,,,
2025-07-02,154.6300048828125,155.24000549316406,152.02999877929688,154.2050018310547,5027700.0,,,,,
2025-07-03,155.08999633789062,157.4199981689453,154.16000366210938,155.86000061035156,2499300.0,,,,,
2025-07-07,146.8800048828125,154.0,145.39999389648438,154.0,6964800.0,,,,,
2025-07-08,147.7899932861328,150.0,147.0500030517578,148.92999267578125,4150300.0,,,,,
2025-07-09,148.02000427246094,152.77999877929688,147.8000030517578,149.58999633789062,3848500.0,,,,,
2025-07-10,148.5500030517578,149.0,145.6179962158203,149.0,3645400.0,,,,,
2025-07-11,145.94000244140625,151.10000610351562,144.27999877929688,146.67999267578125,3954200.0,,,,,
2025-07-14,144.5399932861328,145.9600067138672,140.6999969482422,145.94000244140625,5882800.0,,,,,
2025-07-15,147.11000061035156,150.14999389648438,146.35000610351562,148.375,4182200.0,,,,,
2025-07-16,153.89999389648438,155.0399932861328,148.2100067138672,151.3249969482422,7441300.0,,,,,
2025-07-17,157.17999267578125,159.5,153.5399932861328,157.11000061035156,4891500.0,,,,,
2025-07-18,156.74000549316406,161.9499969482422,156.38499450683594,158.5,4869500.0,,,,,
2025-07-21,161.9199981689453,164.5800018310547,158.18899536132812,159.14999389648438,5462800.0,,,,,
2025-07-22,156.5,162.1320037841797,153.24000549316406,161.0,5167900.0,,,,,
2025-07-23,159.27999877929688,159.75,155.71400451660156,156.9600067138672,3398600.0,,,,,
2025-07-24,159.99000549316406,161.75,157.89999389648438,160.0,2228400.0,,,,,
2025-07-25,163.1699981689453,164.5800018310547,159.13999938964844,160.0,3151900.0,,,,,
2025-07-28,164.3699951171875,166.8800048828125,162.03700256347656,165.02000427246094,4027900.0,,,,,
2025-07-29,163.47000122070312,166.2480010986328,160.77999877929688,164.0,3546500.0,,,,,
