Date,Close,High,Low,Open,Volume,"('Close', 'MDCX')","('High', 'MDCX')","('Low', 'MDCX')","('Open', 'MDCX')","('Volume', 'MDCX')"
2025-01-13,2.640000104904175,2.819999933242798,2.640000104904175,2.720000028610229,5700.0,,,,,
2025-01-14,2.789999961853028,2.900000095367432,2.5899999141693115,2.700000047683716,21000.0,,,,,
2025-01-15,2.5799999237060547,2.970000028610229,2.4600000381469727,2.680000066757202,12200.0,,,,,
2025-01-16,2.5199999809265137,2.859999895095825,2.369999885559082,2.450000047683716,23600.0,,,,,
2025-01-17,2.990000009536743,2.990000009536743,2.539999961853028,2.539999961853028,25700.0,,,,,
2025-01-21,2.6700000762939453,3.0,2.6600000858306885,2.900000095367432,13400.0,,,,,
2025-01-22,2.805000066757202,2.990000009536743,2.434999942779541,2.990000009536743,10500.0,,,,,
2025-01-23,2.809999942779541,2.819999933242798,2.809999942779541,2.819999933242798,700.0,,,,,
2025-01-24,2.859999895095825,3.0,2.720000028610229,2.720000028610229,5000.0,,,,,
2025-01-27,2.5999999046325684,2.7300000190734863,2.5899999141693115,2.7300000190734863,2000.0,,,,,
2025-01-28,2.5999999046325684,2.5999999046325684,2.5999999046325684,2.5999999046325684,0.0,,,,,
2025-01-29,2.8499999046325684,3.0,2.8499999046325684,3.0,1200.0,,,,,
2025-01-30,2.720000028610229,2.736999988555908,2.5999999046325684,2.5999999046325684,3200.0,,,,,
2025-01-31,2.5999999046325684,2.8420000076293945,2.5199999809265137,2.700000047683716,10400.0,,,,,
2025-02-03,2.549999952316284,3.0,2.549999952316284,3.0,5000.0,,,,,
2025-02-04,2.549999952316284,2.869999885559082,2.549999952316284,2.6700000762939453,5800.0,,,,,
2025-02-05,2.7100000381469727,3.0,2.6700000762939453,3.0,6500.0,,,,,
2025-02-06,2.8399999141693115,2.8399999141693115,2.8399999141693115,2.8399999141693115,800.0,,,,,
2025-02-07,2.799999952316284,2.9749999046325684,2.595999956130981,2.7300000190734863,27000.0,,,,,
2025-02-10,2.900000095367432,3.0,2.75,2.9600000381469727,22000.0,,,,,
2025-02-11,3.000999927520752,3.009999990463257,2.75,3.0,20800.0,,,,,
2025-02-12,2.970000028610229,3.0999999046325684,2.799999952316284,3.0,42600.0,,,,,
2025-02-13,3.0799999237060547,3.5,2.900000095367432,3.0,115600.0,,,,,
2025-02-14,3.680000066757202,3.867000102996826,3.059999942779541,3.5,62500.0,,,,,
2025-02-18,3.9600000381469727,4.25,3.849999904632568,3.900000095367432,165200.0,,,,,
2025-02-19,4.0,4.390999794006348,3.869999885559082,4.25,186400.0,,,,,
2025-02-20,4.050000190734863,4.296999931335449,4.0,4.199999809265137,68100.0,,,,,
2025-02-21,4.0,4.150000095367432,3.75,4.050000190734863,103700.0,,,,,
2025-02-24,3.809999942779541,4.0,3.7200000286102295,3.9700000286102295,75400.0,,,,,
2025-02-25,3.950000047683716,4.059999942779541,3.7920000553131104,4.059999942779541,38500.0,,,,,
2025-02-26,4.03000020980835,4.5,3.901000022888184,4.0,92400.0,,,,,
2025-02-27,4.519999980926514,4.659999847412109,4.039999961853027,4.039999961853027,82500.0,,,,,
2025-02-28,3.990000009536743,4.989999771118164,3.7100000381469727,4.670000076293945,166300.0,,,,,
2025-03-03,3.799999952316284,4.25,3.75,3.990000009536743,92800.0,,,,,
2025-03-04,2.900000095367432,3.809999942779541,2.8499999046325684,3.75,99200.0,,,,,
2025-03-05,3.068000078201294,3.3499999046325684,2.924999952316284,3.0,30000.0,,,,,
2025-03-06,3.009999990463257,3.733999967575073,2.799999952316284,3.119999885559082,242200.0,,,,,
2025-03-07,3.049999952316284,3.200000047683716,2.6600000858306885,2.9600000381469727,140200.0,,,,,
2025-03-10,3.400000095367432,3.670000076293945,3.009999990463257,3.009999990463257,167700.0,,,,,
2025-03-11,2.609999895095825,3.299999952316284,2.4200000762939453,3.25,137300.0,,,,,
2025-03-12,3.289999961853028,3.440000057220459,2.438999891281128,2.720000028610229,107000.0,,,,,
2025-03-13,3.440000057220459,3.4800000190734863,3.009999990463257,3.240000009536743,54200.0,,,,,
2025-03-14,3.289999961853028,3.5,3.1600000858306885,3.490000009536743,27800.0,,,,,
2025-03-17,2.950000047683716,3.309999942779541,2.940000057220459,3.2100000381469727,24300.0,,,,,
2025-03-18,3.0799999237060547,3.200999975204468,2.8499999046325684,3.0999999046325684,23200.0,,,,,
2025-03-19,3.109999895095825,3.240000009536743,2.859999895095825,3.180999994277954,14200.0,,,,,
2025-03-20,3.494999885559082,3.5,2.900000095367432,3.0,34600.0,,,,,
2025-03-21,3.318000078201294,3.48799991607666,3.220000028610229,3.2660000324249268,20200.0,,,,,
2025-03-24,3.259999990463257,3.3299999237060547,2.931999921798706,3.220000028610229,24300.0,,,,,
2025-03-25,3.2100000381469727,3.5,3.111000061035156,3.5,4700.0,,,,,
2025-03-26,3.359999895095825,3.5,3.150000095367432,3.5,16500.0,,,,,
2025-03-27,3.299999952316284,3.650000095367432,3.25,3.3499999046325684,29000.0,,,,,
2025-03-28,3.130000114440918,3.553999900817871,3.0999999046325684,3.470000028610229,33700.0,,,,,
2025-03-31,3.7200000286102295,3.75,3.0,3.240000009536743,64300.0,,,,,
2025-04-01,3.9600000381469727,4.110000133514404,3.5999999046325684,3.740000009536743,94000.0,,,,,
2025-04-02,3.400000095367432,4.150000095367432,3.289999961853028,4.150000095367432,125000.0,,,,,
2025-04-03,3.75,4.0,3.4200000762939453,3.559999942779541,85300.0,,,,,
2025-04-04,3.619999885559082,3.996000051498413,3.4100000858306885,3.809999942779541,46700.0,,,,,
2025-04-07,3.839999914169312,4.039999961853027,3.299999952316284,3.5899999141693115,47900.0,,,,,
2025-04-08,3.630000114440918,4.150000095367432,3.5199999809265137,4.050000190734863,103300.0,,,,,
2025-04-09,3.7699999809265137,3.950000047683716,3.559999942779541,3.5999999046325684,15600.0,,,,,
2025-04-10,3.3499999046325684,3.950000047683716,3.3499999046325684,3.700000047683716,30100.0,,,,,
2025-04-11,3.5789999961853027,4.179999828338623,3.359999895095825,3.5,31800.0,,,,,
2025-04-14,3.609999895095825,4.0,3.609999895095825,4.0,23900.0,,,,,
2025-04-15,3.650000095367432,3.930000066757202,3.559999942779541,3.920000076293945,31300.0,,,,,
2025-04-16,3.849999904632568,4.0,3.809999942779541,3.920000076293945,28100.0,,,,,
2025-04-17,4.0,4.179999828338623,3.849999904632568,4.099999904632568,13500.0,,,,,
2025-04-21,4.059999942779541,4.329999923706055,3.609999895095825,4.329999923706055,62400.0,,,,,
2025-04-22,3.7899999618530273,4.139999866485596,3.7100000381469727,3.940000057220459,60400.0,,,,,
2025-04-23,3.920000076293945,4.139999866485596,3.7899999618530273,4.139999866485596,73400.0,,,,,
2025-04-24,3.9609999656677246,4.070000171661377,3.759999990463257,3.809999942779541,122100.0,,,,,
2025-04-25,3.950000047683716,4.190000057220459,3.799999952316284,4.0,81500.0,,,,,
2025-04-28,4.090000152587891,4.769999980926514,3.75,4.239999771118164,134100.0,,,,,
2025-04-29,4.010000228881836,4.329999923706055,4.0,4.28000020980835,41600.0,,,,,
2025-04-30,4.203999996185303,4.228000164031982,4.010000228881836,4.119999885559082,10700.0,,,,,
2025-05-01,4.320000171661377,4.349999904632568,4.139999866485596,4.329999923706055,31200.0,,,,,
2025-05-02,4.409999847412109,4.75,4.120999813079834,4.175000190734863,45600.0,,,,,
2025-05-05,4.269999980926514,4.789999961853027,4.199999809265137,4.199999809265137,64300.0,,,,,
2025-05-06,4.179999828338623,4.550000190734863,4.099999904632568,4.423999786376953,27500.0,,,,,
2025-05-07,4.269999980926514,4.690000057220459,4.150000095367432,4.309999942779541,65400.0,,,,,
2025-05-08,4.179999828338623,4.644999980926514,4.179999828338623,4.369999885559082,67900.0,,,,,
2025-05-09,4.590000152587891,5.0,4.179999828338623,4.179999828338623,129900.0,,,,,
2025-05-12,4.860000133514404,6.010000228881836,4.659999847412109,5.0,224900.0,,,,,
2025-05-13,5.5,5.800000190734863,4.989999771118164,5.28000020980835,299700.0,,,,,
2025-05-14,6.320000171661377,6.978000164031982,5.75,5.920000076293945,390200.0,,,,,
2025-05-15,5.949999809265137,6.809999942779541,5.670000076293945,6.679999828338623,247200.0,,,,,
2025-05-16,6.730000019073486,7.0,6.159999847412109,6.449999809265137,310900.0,,,,,
2025-05-19,7.78000020980835,8.0,6.75,7.0,586800.0,,,,,
2025-05-20,7.614999771118164,8.9399995803833,7.5,7.840000152587891,658500.0,,,,,
2025-05-21,7.710000038146973,8.720999717712402,7.550000190734863,7.960000038146973,264100.0,,,,,
2025-05-22,7.079999923706055,8.390000343322754,6.920000076293945,8.199999809265137,374400.0,,,,,
2025-05-23,7.289999961853027,7.567999839782715,6.869999885559082,7.03000020980835,142700.0,,,,,
2025-05-27,6.159999847412109,7.730000019073486,6.0,7.559999942779541,373200.0,,,,,
2025-05-28,4.119999885559082,6.107999801635742,3.984999895095825,5.920000076293945,725100.0,,,,,
2025-05-29,3.634999990463257,5.099999904632568,3.630000114440918,4.610000133514404,728200.0,,,,,
2025-05-30,2.549999952316284,3.039999961853028,2.3399999141693115,3.0,1978500.0,,,,,
2025-06-02,2.630000114440918,2.782000064849853,2.450000047683716,2.5999999046325684,504700.0,,,,,
2025-06-03,2.525000095367432,2.75,2.509999990463257,2.6700000762939453,511800.0,,,,,
2025-06-04,2.75,2.869999885559082,2.5,2.5199999809265137,370100.0,,,,,
2025-06-05,2.7100000381469727,2.880000114440918,2.650000095367432,2.869999885559082,247800.0,,,,,
2025-06-06,2.759999990463257,2.7699999809265137,2.630000114440918,2.7100000381469727,171800.0,,,,,
2025-06-09,2.880000114440918,2.9019999504089355,2.75,2.789999961853028,328200.0,,,,,
2025-06-10,2.950000047683716,3.119999885559082,2.799999952316284,2.880000114440918,486800.0,,,,,
2025-06-11,2.6700000762939453,2.9800000190734863,2.5989999771118164,2.9800000190734863,343500.0,,,,,
2025-06-12,2.789999961853028,2.825000047683716,2.609999895095825,2.690000057220459,184100.0,,,,,
2025-06-13,2.5999999046325684,2.775000095367432,2.549999952316284,2.720000028610229,135400.0,,,,,
2025-06-16,2.6600000858306885,2.799000024795532,2.559999942779541,2.650000095367432,193600.0,,,,,
2025-06-17,2.569999933242798,2.990000009536743,2.440000057220459,2.7300000190734863,414600.0,,,,,
2025-06-18,2.5799999237060547,2.619999885559082,2.490000009536743,2.619999885559082,121500.0,,,,,
2025-06-20,2.490000009536743,2.75,2.450000047683716,2.630000114440918,182100.0,,,,,
2025-06-23,2.3399999141693115,2.5799999237060547,2.275000095367432,2.509999990463257,173000.0,,,,,
2025-06-24,2.450000047683716,2.5369999408721924,2.359999895095825,2.369999885559082,199000.0,,,,,
2025-06-25,2.7300000190734863,2.8480000495910645,2.5,2.549999952316284,452400.0,,,,,
2025-06-26,3.0999999046325684,3.150000095367432,2.7300000190734863,2.7699999809265137,540100.0,,,,,
2025-06-27,2.900000095367432,3.25,2.789999961853028,3.0999999046325684,326900.0,,,,,
2025-06-30,2.990000009536743,3.2160000801086426,2.900000095367432,3.059999942779541,373700.0,,,,,
2025-07-01,2.950000047683716,3.0299999713897705,2.75,3.0,148200.0,,,,,
2025-07-02,3.220000028610229,3.325000047683716,2.9649999141693115,2.990000009536743,347100.0,,,,,
2025-07-03,3.380000114440918,3.5899999141693115,3.299999952316284,3.390000104904175,356000.0,,,,,
2025-07-07,3.400000095367432,3.5799999237060547,3.150000095367432,3.509999990463257,649200.0,,,,,
2025-07-08,2.990000009536743,3.690000057220459,2.900000095367432,3.5999999046325684,1325100.0,,,,,
2025-07-09,3.309999942779541,3.5899999141693115,3.200000047683716,3.3399999141693115,2073200.0,,,,,
2025-07-10,3.299999952316284,3.440000057220459,3.180000066757202,3.430000066757202,694100.0,,,,,
2025-07-11,3.0299999713897705,3.25,2.9800000190734863,3.240000009536743,751100.0,,,,,
2025-07-14,3.130000114440918,3.140000104904175,2.950000047683716,3.0299999713897705,482800.0,,,,,
2025-07-15,2.970000028610229,3.109999895095825,2.940000057220459,3.0999999046325684,402700.0,,,,,
2025-07-16,3.0299999713897705,3.150000095367432,2.930999994277954,2.9800000190734863,382000.0,,,,,
2025-07-17,3.25,3.25,3.0199999809265137,3.059999942779541,366500.0,,,,,
2025-07-18,3.109999895095825,3.3499999046325684,3.0799999237060547,3.2799999713897705,405800.0,,,,,
2025-07-21,3.059999942779541,3.130000114440918,3.0,3.109999895095825,283400.0,,,,,
2025-07-22,3.0799999237060547,3.0999999046325684,3.0,3.059999942779541,204400.0,,,,,
2025-07-23,3.049999952316284,3.119999885559082,2.970000028610229,3.059999942779541,424500.0,,,,,
2025-07-24,3.0199999809265137,3.0899999141693115,2.950000047683716,3.009999990463257,277900.0,,,,,
2025-07-25,2.930000066757202,3.059999942779541,2.9200000762939453,3.049999952316284,396900.0,,,,,
2025-07-28,2.440000057220459,2.940000057220459,2.381999969482422,2.930000066757202,724100.0,,,,,
2025-07-29,2.5899999141693115,2.630000114440918,2.450000047683716,2.4800000190734863,327900.0,,,,,
2025-07-30,2.5,2.6700000762939453,2.4100000858306885,2.609999895095825,291100.0,,,,,
2025-07-31,2.4600000381469727,2.559999942779541,2.4200000762939453,2.490000009536743,248700.0,,,,,
2025-08-01,2.569999933242798,2.650000095367432,2.4100000858306885,2.4200000762939453,170600.0,,,,,
2025-08-04,2.380000114440918,2.588000059127808,2.2100000381469727,2.5199999809265137,374500.0,,,,,
2025-08-05,2.4100000858306885,2.5,2.305000066757202,2.359999895095825,140800.0,,,,,
2025-08-06,2.3299999237060547,2.4159998893737797,2.25,2.3499999046325684,232400.0,,,,,
2025-08-07,2.180000066757202,2.4100000858306885,2.059999942779541,2.2699999809265137,495200.0,,,,,
2025-08-08,1.9700000286102293,2.226999998092652,1.9299999475479128,2.200000047683716,403800.0,,,,,
2025-08-11,1.9700000286102293,2.069999933242798,1.950000047683716,1.9800000190734863,230600.0,,,,,
2025-08-12,2.240000009536743,2.296999931335449,1.809999942779541,1.9600000381469729,480600.0,,,,,
2025-08-13,2.0999999046325684,2.299999952316284,2.059999942779541,2.240000009536743,225700.0,,,,,
2025-08-14,1.9800000190734863,2.1489999294281006,1.940000057220459,2.069999933242798,302900.0,,,,,
2025-08-15,1.9600000381469729,2.11899995803833,1.9299999475479128,2.0,187900.0,,,,,
2025-08-18,2.0,2.390000104904175,1.9600000381469729,2.0999999046325684,719000.0,,,,,
2025-08-19,1.9600000381469729,2.200000047683716,1.8799999952316284,2.140000104904175,690000.0,,,,,
2025-08-20,2.039999961853028,2.150000095367432,1.899999976158142,2.009999990463257,823800.0,,,,,
2025-08-21,2.450000047683716,2.4800000190734863,2.009999990463257,2.0799999237060547,756800.0,,,,,
2025-08-22,2.220000028610229,2.437999963760376,2.190000057220459,2.220000028610229,594100.0,,,,,
2025-08-25,2.1700000762939453,2.25,2.1700000762939453,2.200000047683716,201200.0,,,,,
2025-08-26,2.039999961853028,2.2690000534057617,2.0,2.1600000858306885,318000.0,,,,,
2025-08-27,2.0299999713897705,2.128999948501587,2.0,2.0199999809265137,260600.0,,,,,
2025-08-28,2.0,2.111000061035156,1.9800000190734863,2.0299999713897705,424300.0,,,,,
2025-08-29,1.940000057220459,2.049999952316284,1.9299999475479128,2.049999952316284,311300.0,,,,,
2025-09-02,2.0799999237060547,2.0999999046325684,1.919999957084656,1.950000047683716,393000.0,,,,,
2025-09-03,1.9900000095367432,2.109999895095825,1.9600000381469729,2.0999999046325684,215000.0,,,,,
2025-09-04,1.830000042915344,2.025000095367432,1.7899999618530271,2.0,472400.0,,,,,
2025-09-05,1.8799999952316284,1.919999957084656,1.807000041007996,1.850000023841858,197900.0,,,,,
2025-09-08,2.0899999141693115,2.0899999141693115,1.8200000524520876,1.919999957084656,503000.0,,,,,
2025-09-09,2.0899999141693115,2.109999895095825,2.0199999809265137,2.0899999141693115,197900.0,,,,,
2025-09-10,2.0299999713897705,2.190000057220459,2.0,2.0999999046325684,247800.0,,,,,
2025-09-11,2.25,2.25,2.049999952316284,2.059999942779541,272800.0,,,,,
2025-09-12,2.4100000858306885,2.450000047683716,2.150000095367432,2.2699999809265137,266100.0,,,,,
2025-09-15,2.4800000190734863,2.5799999237060547,2.319999933242798,2.3299999237060547,290100.0,,,,,
2025-09-16,2.609999895095825,2.690000057220459,2.470000028610229,2.5,379300.0,,,,,
2025-09-17,2.4100000858306885,2.690000057220459,2.3399999141693115,2.609999895095825,429000.0,,,,,
2025-09-18,2.430000066757202,2.5999999046325684,2.390000104904175,2.5999999046325684,300800.0,,,,,
2025-09-19,2.7699999809265137,2.7699999809265137,2.5,2.5799999237060547,693700.0,,,,,
2025-09-22,2.720000028610229,3.0,2.700000047683716,2.900000095367432,860500.0,,,,,
2025-09-23,2.799999952316284,3.049999952316284,2.720000028610229,2.859999895095825,797600.0,,,,,
2025-09-24,2.549999952316284,2.8499999046325684,2.5,2.819999933242798,563900.0,,,,,
2025-09-25,2.4800000190734863,2.559999942779541,2.4100000858306885,2.5199999809265137,223800.0,,,,,
2025-09-26,2.630000114440918,2.700000047683716,2.450000047683716,2.539999961853028,246500.0,,,,,
2025-09-29,2.509999990463257,2.630000114440918,2.4649999141693115,2.5899999141693115,621200.0,,,,,
2025-09-30,2.315000057220459,2.450000047683716,2.234999895095825,2.430000066757202,409500.0,,,,,
2025-10-01,2.240000009536743,2.359999895095825,2.180000066757202,2.289999961853028,313900.0,,,,,
2025-10-02,2.509999990463257,2.5799999237060547,2.244999885559082,2.25,408500.0,,,,,
2025-10-03,2.539999961853028,2.624000072479248,2.4200000762939453,2.5899999141693115,325200.0,,,,,
2025-10-06,2.5199999809265137,2.5999999046325684,2.444999933242798,2.539999961853028,294500.0,,,,,
2025-10-07,2.4200000762939453,2.5799999237060547,2.3299999237060547,2.4800000190734863,377700.0,,,,,
2025-10-08,2.4600000381469727,2.5,2.359999895095825,2.380000114440918,159700.0,,,,,
2025-10-09,2.509999990463257,2.539999961853028,2.380000114440918,2.4600000381469727,183200.0,,,,,
2025-10-10,2.4800000190734863,2.700000047683716,2.400000095367432,2.559999942779541,461600.0,,,,,
2025-10-13,2.319999933242798,2.4800000190734863,2.299999952316284,2.4800000190734863,258600.0,,,,,
2025-10-14,2.380000114440918,2.4049999713897705,2.2799999713897705,2.3499999046325684,276900.0,,,,,
2025-10-15,2.289999961853028,2.380000114440918,2.2799999713897705,2.3399999141693115,351300.0,,,,,
2025-10-16,2.4100000858306885,2.4800000190734863,2.2799999713897705,2.309999942779541,176900.0,,,,,
2025-10-17,2.359999895095825,2.4749999046325684,2.299999952316284,2.4100000858306885,247100.0,,,,,
2025-10-20,,,,,,2.490000009536743,2.7100000381469727,2.380000114440918,2.5,841700.0
2025-10-21,,,,,,2.380000114440918,2.575000047683716,2.3499999046325684,2.509999990463257,349900.0
2025-10-22,,,,,,2.380000114440918,2.4800000190734863,2.3399999141693115,2.440000057220459,139300.0
2025-10-23,,,,,,2.430000066757202,2.5199999809265137,2.390000104904175,2.4000000953674316,185700.0
2025-10-24,,,,,,2.700000047683716,2.7799999713897705,2.569999933242798,2.5999999046325684,886200.0
2025-10-27,,,,,,2.390000104904175,2.740000009536743,2.3499999046325684,2.740000009536743,566100.0
2025-10-28,,,,,,2.4100000858306885,2.440000057220459,2.299999952316284,2.369999885559082,251100.0
2025-10-29,,,,,,2.299999952316284,2.5,2.299999952316284,2.369999885559082,347600.0
2025-10-30,,,,,,2.4700000286102295,2.5999999046325684,2.322000026702881,2.369999885559082,251800.0
2025-10-31,,,,,,2.440000057220459,2.5,2.3499999046325684,2.5,268600.0
2025-11-03,,,,,,2.3399999141693115,2.4509999752044678,2.299999952316284,2.4000000953674316,199700.0
2025-11-04,,,,,,2.200000047683716,2.3499999046325684,2.1500000953674316,2.2899999618530273,279300.0
2025-11-05,,,,,,2.299999952316284,2.3389999866485596,2.2260000705718994,2.2899999618530273,96900.0
2025-11-06,,,,,,2.4200000762939453,2.4700000286102295,2.240000009536743,2.319999933242798,223000.0
2025-11-07,,,,,,2.390000104904175,2.450000047683716,2.2780001163482666,2.4000000953674316,136900.0
2025-11-10,,,,,,2.359999895095825,2.4619998931884766,2.3299999237060547,2.3399999141693115,177600.0
2025-11-11,,,,,,2.25,2.3959999084472656,2.25,2.3499999046325684,155900.0
2025-11-12,,,,,,2.390000104904175,2.5199999809265137,2.319999933242798,2.3399999141693115,357700.0
2025-11-13,,,,,,2.259999990463257,2.421999931335449,2.1600000858306885,2.390000104904175,363300.0
2025-11-14,,,,,,2.200000047683716,2.259999990463257,2.1700000762939453,2.2100000381469727,122700.0
2025-11-17,,,,,,2.299999952316284,2.549999952316284,2.25,2.299999952316284,830100.0
2025-11-18,,,,,,2.140000104904175,2.309999942779541,2.140000104904175,2.299999952316284,332300.0
2025-11-19,,,,,,2.240000009536743,2.2799999713897705,2.1500000953674316,2.2200000286102295,266100.0
2025-11-20,,,,,,2.0399999618530273,2.25,2.0,2.2200000286102295,281300.0
2025-11-21,,,,,,2.130000114440918,2.1429998874664307,2.0399999618530273,2.0399999618530273,118500.0
2025-11-24,,,,,,1.9800000190734863,2.0799999237060547,1.9700000286102295,2.0399999618530273,388900.0
2025-11-25,,,,,,1.9800000190734863,2.0360000133514404,1.902999997138977,1.9800000190734863,226200.0
2025-11-26,,,,,,2.049999952316284,2.049999952316284,1.9800000190734863,1.9900000095367432,135800.0
2025-11-28,,,,,,2.200000047683716,2.2799999713897705,2.049999952316284,2.0999999046325684,167000.0
2025-12-01,,,,,,1.975000023841858,2.240000009536743,1.940000057220459,2.109999895095825,356200.0
2025-12-02,,,,,,1.9149999618530273,2.009000062942505,1.909999966621399,2.0,191700.0
2025-12-03,,,,,,1.7300000190734863,1.9299999475479126,1.6749999523162842,1.899999976158142,546400.0
2025-12-04,,,,,,1.9199999570846558,2.259999990463257,1.8650000095367432,1.8650000095367432,1158700.0
2025-12-05,,,,,,2.049999952316284,2.0999999046325684,1.9299999475479126,2.009999990463257,370900.0
2025-12-08,,,,,,2.0399999618530273,2.200000047683716,1.9600000381469727,2.140000104904175,441300.0
2025-12-09,,,,,,2.1600000858306885,2.25,2.009999990463257,2.0799999237060547,406100.0
2025-12-10,,,,,,2.0899999141693115,2.180000066757202,2.049999952316284,2.1500000953674316,173200.0
2025-12-11,,,,,,1.9500000476837158,2.0999999046325684,1.9299999475479126,2.0799999237060547,374800.0
2025-12-12,,,,,,1.8899999856948853,2.0,1.8700000047683716,2.0,259500.0
2025-12-15,,,,,,1.8300000429153442,2.0320000648498535,1.809999942779541,1.9800000190734863,398200.0
2025-12-16,,,,,,1.7999999523162842,1.940000057220459,1.7699999809265137,1.8899999856948853,334100.0
2025-12-17,,,,,,1.690000057220459,1.8899999856948853,1.6799999475479126,1.8600000143051147,334800.0
2025-12-18,,,,,,1.659999966621399,1.7510000467300415,1.600000023841858,1.75,274100.0
2025-12-19,,,,,,1.690000057220459,1.7400000095367432,1.590000033378601,1.6200000047683716,340400.0
2025-12-22,,,,,,1.559999942779541,1.7400000095367432,1.5499999523162842,1.7300000190734863,467700.0
2025-12-23,,,,,,1.5499999523162842,1.6100000143051147,1.5,1.5700000524520874,64144.0
