Date,Close,High,Low,Open,Volume,"('Close', 'QS')","('High', 'QS')","('Low', 'QS')","('Open', 'QS')","('Volume', 'QS')"
2024-06-03,5.78000020980835,6.099999904632568,5.760000228881836,6.059999942779541,3494500.0,,,,,
2024-06-04,5.639999866485596,5.78000020980835,5.619999885559082,5.699999809265137,2946200.0,,,,,
2024-06-05,5.690000057220459,5.699999809265137,5.550000190734863,5.659999847412109,2969700.0,,,,,
2024-06-06,5.690000057220459,5.71999979019165,5.554999828338623,5.619999885559082,2682100.0,,,,,
2024-06-07,5.5,5.619999885559082,5.46999979019165,5.559999942779541,3802400.0,,,,,
2024-06-10,5.710000038146973,5.75,5.429999828338623,5.449999809265137,3789700.0,,,,,
2024-06-11,5.610000133514404,5.71999979019165,5.5,5.679999828338623,2779500.0,,,,,
2024-06-12,5.570000171661377,6.150000095367432,5.570000171661377,5.800000190734863,7191700.0,,,,,
2024-06-13,5.21999979019165,5.639999866485596,5.21999979019165,5.610000133514404,8830100.0,,,,,
2024-06-14,5.090000152587891,5.260000228881836,5.034999847412109,5.21999979019165,6278600.0,,,,,
2024-06-17,5.090000152587891,5.159999847412109,5.019999980926514,5.079999923706055,4106700.0,,,,,
2024-06-18,5.039999961853027,5.130000114440918,5.019999980926514,5.070000171661377,3789100.0,,,,,
2024-06-20,4.920000076293945,5.034999847412109,4.880000114440918,5.03000020980835,5930800.0,,,,,
2024-06-21,4.920000076293945,4.940000057220459,4.760000228881836,4.920000076293945,7679300.0,,,,,
2024-06-24,4.949999809265137,5.039999961853027,4.880000114440918,4.929999828338623,4212600.0,,,,,
2024-06-25,4.829999923706055,4.989999771118164,4.829999923706055,4.909999847412109,3968500.0,,,,,
2024-06-26,4.889999866485596,4.980000019073486,4.840000152587891,4.840000152587891,5242500.0,,,,,
2024-06-27,5.03000020980835,5.105000019073486,4.670000076293945,4.860000133514404,7974700.0,,,,,
2024-06-28,4.920000076293945,5.059999942779541,4.840000152587891,5.010000228881836,5948200.0,,,,,
2024-07-01,4.869999885559082,4.980000019073486,4.800000190734863,4.949999809265137,4146500.0,,,,,
2024-07-02,4.829999923706055,4.989999771118164,4.75,4.900000095367432,4989800.0,,,,,
2024-07-03,5.059999942779541,5.079999923706055,4.840000152587891,4.860000133514404,4010900.0,,,,,
2024-07-05,5.050000190734863,5.059999942779541,4.864999771118164,5.019999980926514,4542600.0,,,,,
2024-07-08,5.070000171661377,5.139999866485596,4.974999904632568,5.059999942779541,4036300.0,,,,,
2024-07-09,5.300000190734863,5.320000171661377,5.019999980926514,5.070000171661377,6043800.0,,,,,
2024-07-10,5.409999847412109,5.449999809265137,5.210000038146973,5.300000190734863,5196300.0,,,,,
2024-07-11,7.059999942779541,7.28000020980835,6.570000171661377,7.139999866485596,86011300.0,,,,,
2024-07-12,8.25,8.630000114440918,6.980000019073486,7.050000190734863,63413400.0,,,,,
2024-07-15,8.619999885559082,8.680000305175781,8.0,8.149999618530273,29607600.0,,,,,
2024-07-16,9.140000343322754,9.3100004196167,8.4399995803833,8.699999809265137,25808700.0,,,,,
2024-07-17,8.920000076293945,9.520000457763672,8.640000343322754,8.960000038146973,26368600.0,,,,,
2024-07-18,8.369999885559082,9.3149995803833,8.34000015258789,9.0,23192100.0,,,,,
2024-07-19,8.119999885559082,8.3100004196167,7.920000076293945,8.25,14830100.0,,,,,
2024-07-22,7.949999809265137,8.270000457763672,7.679999828338623,8.149999618530273,13851500.0,,,,,
2024-07-23,8.050000190734863,8.1899995803833,7.840000152587891,7.869999885559082,9213700.0,,,,,
2024-07-24,7.460000038146973,8.0,7.449999809265137,7.900000095367432,13851600.0,,,,,
2024-07-25,6.880000114440918,7.039999961853027,6.210000038146973,6.235000133514404,22783200.0,,,,,
2024-07-26,7.039999961853027,7.25,6.784999847412109,6.960000038146973,11036600.0,,,,,
2024-07-29,6.539999961853027,7.070000171661377,6.510000228881836,7.0,11672300.0,,,,,
2024-07-30,6.539999961853027,6.675000190734863,6.434999942779541,6.539999961853027,6736500.0,,,,,
2024-07-31,6.460000038146973,6.824999809265137,6.434999942779541,6.539999961853027,8196700.0,,,,,
2024-08-01,6.090000152587891,6.480000019073486,6.014999866485596,6.429999828338623,8673800.0,,,,,
2024-08-02,6.050000190734863,6.119999885559082,5.730000019073486,5.889999866485596,9357900.0,,,,,
2024-08-05,6.25,6.28000020980835,5.480000019073486,5.494999885559082,9494800.0,,,,,
2024-08-06,5.869999885559082,6.309999942779541,5.840000152587891,6.289999961853027,6586700.0,,,,,
2024-08-07,5.659999847412109,6.110000133514404,5.659999847412109,5.920000076293945,6277700.0,,,,,
2024-08-08,5.739999771118164,5.900000095367432,5.684999942779541,5.690000057220459,4699200.0,,,,,
2024-08-09,5.679999828338623,5.840000152587891,5.619999885559082,5.75,4202000.0,,,,,
2024-08-12,5.429999828338623,5.710000038146973,5.420000076293945,5.679999828338623,5824600.0,,,,,
2024-08-13,5.760000228881836,5.78000020980835,5.510000228881836,5.510000228881836,5321200.0,,,,,
2024-08-14,5.679999828338623,5.860000133514404,5.630000114440918,5.809999942779541,3972400.0,,,,,
2024-08-15,5.829999923706055,6.019999980926514,5.788000106811523,5.809999942779541,4823200.0,,,,,
2024-08-16,5.71999979019165,5.949999809265137,5.699999809265137,5.804999828338623,5868600.0,,,,,
2024-08-19,5.800000190734863,5.829999923706055,5.690000057220459,5.739999771118164,5769100.0,,,,,
2024-08-20,5.840000152587891,5.880000114440918,5.659999847412109,5.800000190734863,4492800.0,,,,,
2024-08-21,6.159999847412109,6.170000076293945,5.795000076293945,5.869999885559082,5879100.0,,,,,
2024-08-22,5.820000171661377,6.179999828338623,5.809999942779541,6.170000076293945,5439600.0,,,,,
2024-08-23,6.099999904632568,6.135000228881836,5.875,5.900000095367432,4615400.0,,,,,
2024-08-26,6.0,6.139999866485596,5.960000038146973,6.130000114440918,3954500.0,,,,,
2024-08-27,5.989999771118164,6.079999923706055,5.894999980926514,5.940000057220459,3753900.0,,,,,
2024-08-28,5.659999847412109,5.980000019073486,5.630000114440918,5.940000057220459,5814900.0,,,,,
2024-08-29,5.760000228881836,5.940000057220459,5.710000038146973,5.769999980926514,3744200.0,,,,,
2024-08-30,5.809999942779541,5.909999847412109,5.75,5.840000152587891,3870600.0,,,,,
2024-09-03,5.519999980926514,5.769999980926514,5.429999828338623,5.760000228881836,6479300.0,,,,,
2024-09-04,5.53000020980835,5.679999828338623,5.429999828338623,5.46999979019165,4163200.0,,,,,
2024-09-05,5.429999828338623,5.619999885559082,5.420000076293945,5.519999980926514,3752900.0,,,,,
2024-09-06,5.369999885559082,5.494999885559082,5.260000228881836,5.429999828338623,4936600.0,,,,,
2024-09-09,5.480000019073486,5.599999904632568,5.360000133514404,5.400000095367432,4091100.0,,,,,
2024-09-10,5.550000190734863,5.559999942779541,5.309999942779541,5.460000038146973,3522100.0,,,,,
2024-09-11,5.860000133514404,5.880000114440918,5.501999855041504,5.559999942779541,6340400.0,,,,,
2024-09-12,5.800000190734863,5.920000076293945,5.690000057220459,5.860000133514404,3884100.0,,,,,
2024-09-13,5.949999809265137,6.03000020980835,5.800000190734863,5.860000133514404,4331700.0,,,,,
2024-09-16,5.880000114440918,5.960000038146973,5.829999923706055,5.900000095367432,3042800.0,,,,,
2024-09-17,6.0,6.059999942779541,5.900000095367432,5.980000019073486,4522900.0,,,,,
2024-09-18,5.800000190734863,6.190000057220459,5.789999961853027,5.980000019073486,5251300.0,,,,,
2024-09-19,5.929999828338623,6.039999961853027,5.849999904632568,6.0,4173700.0,,,,,
2024-09-20,5.829999923706055,5.909999847412109,5.710000038146973,5.900000095367432,6354400.0,,,,,
2024-09-23,5.699999809265137,5.869999885559082,5.650000095367432,5.860000133514404,4148400.0,,,,,
2024-09-24,5.769999980926514,5.900000095367432,5.670000076293945,5.800000190734863,4531100.0,,,,,
2024-09-25,5.650000095367432,5.75,5.639999866485596,5.739999771118164,4110600.0,,,,,
2024-09-26,5.800000190734863,5.949999809265137,5.639999866485596,5.78000020980835,5365500.0,,,,,
2024-09-27,6.010000228881836,6.239999771118164,5.860000133514404,5.860000133514404,7365800.0,,,,,
2024-09-30,5.75,6.010000228881836,5.699999809265137,5.909999847412109,5641000.0,,,,,
2024-10-01,5.369999885559082,5.769999980926514,5.360000133514404,5.71999979019165,8812300.0,,,,,
2024-10-02,5.550000190734863,5.619999885559082,5.289999961853027,5.349999904632568,5573600.0,,,,,
2024-10-03,5.489999771118164,5.534999847412109,5.414999961853027,5.460000038146973,3030000.0,,,,,
2024-10-04,5.639999866485596,5.679999828338623,5.464000225067139,5.599999904632568,3046100.0,,,,,
2024-10-07,5.570000171661377,5.670000076293945,5.449999809265137,5.639999866485596,3745700.0,,,,,
2024-10-08,5.46999979019165,5.59499979019165,5.400000095367432,5.53000020980835,4613500.0,,,,,
2024-10-09,5.460000038146973,5.579999923706055,5.420000076293945,5.46999979019165,3736000.0,,,,,
2024-10-10,5.409999847412109,5.440000057220459,5.315000057220459,5.349999904632568,3615700.0,,,,,
2024-10-11,5.619999885559082,5.670000076293945,5.360000133514404,5.360000133514404,5331500.0,,,,,
2024-10-14,5.579999923706055,5.610000133514404,5.480000019073486,5.599999904632568,4334000.0,,,,,
2024-10-15,5.489999771118164,5.650000095367432,5.449999809265137,5.550000190734863,3606900.0,,,,,
2024-10-16,5.510000228881836,5.590000152587891,5.440000057220459,5.53000020980835,3890800.0,,,,,
2024-10-17,5.340000152587891,5.514999866485596,5.300000190734863,5.510000228881836,6651400.0,,,,,
2024-10-18,5.28000020980835,5.414999961853027,5.230000019073486,5.380000114440918,7448300.0,,,,,
2024-10-21,5.199999809265137,5.269999980926514,5.132999897003174,5.269999980926514,6313000.0,,,,,
2024-10-22,5.300000190734863,5.329999923706055,5.130000114440918,5.199999809265137,5585700.0,,,,,
2024-10-23,5.179999828338623,5.300000190734863,5.079999923706055,5.300000190734863,10008500.0,,,,,
2024-10-24,6.5,7.03000020980835,6.050000190734863,6.130000114440918,69175200.0,,,,,
2024-10-25,6.190000057220459,6.551000118255615,5.960000038146973,6.551000118255615,20642200.0,,,,,
2024-10-28,5.690000057220459,6.25,5.610000133514404,6.230000019073486,21491800.0,,,,,
2024-10-29,5.449999809265137,5.630000114440918,5.429999828338623,5.599999904632568,10000700.0,,,,,
2024-10-30,5.320000171661377,5.519999980926514,5.309999942779541,5.380000114440918,10307100.0,,,,,
2024-10-31,5.150000095367432,5.364999771118164,5.119999885559082,5.320000171661377,9738200.0,,,,,
2024-11-01,5.119999885559082,5.409999847412109,5.110000133514404,5.199999809265137,10360300.0,,,,,
2024-11-04,5.090000152587891,5.260000228881836,5.059999942779541,5.150000095367432,7737900.0,,,,,
2024-11-05,5.199999809265137,5.260000228881836,4.974999904632568,5.070000171661377,8035800.0,,,,,
2024-11-06,5.039999961853027,5.190000057220459,4.96999979019165,5.190000057220459,11691200.0,,,,,
2024-11-07,4.989999771118164,5.125,4.929999828338623,5.070000171661377,12903400.0,,,,,
2024-11-08,5.019999980926514,5.03000020980835,4.84499979019165,4.949999809265137,13796900.0,,,,,
2024-11-11,5.050000190734863,5.070000171661377,4.880000114440918,5.050000190734863,13614400.0,,,,,
2024-11-12,4.840000152587891,4.980000019073486,4.800000190734863,4.980000019073486,12087300.0,,,,,
2024-11-13,4.880000114440918,5.170000076293945,4.840000152587891,4.880000114440918,16368900.0,,,,,
2024-11-14,4.849999904632568,5.059999942779541,4.829999923706055,4.900000095367432,9539300.0,,,,,
2024-11-15,4.739999771118164,4.849999904632568,4.71999979019165,4.849999904632568,8826900.0,,,,,
2024-11-18,4.730000019073486,4.824999809265137,4.650000095367432,4.739999771118164,9491200.0,,,,,
2024-11-19,4.949999809265137,5.0,4.670000076293945,4.739999771118164,9988700.0,,,,,
2024-11-20,5.070000171661377,5.170000076293945,4.875,4.960000038146973,10089900.0,,,,,
2024-11-21,5.039999961853027,5.139999866485596,4.960000038146973,5.130000114440918,7920000.0,,,,,
2024-11-22,5.159999847412109,5.284999847412109,5.014999866485596,5.03000020980835,10609400.0,,,,,
2024-11-25,5.349999904632568,5.550000190734863,5.260000228881836,5.369999885559082,16522600.0,,,,,
2024-11-26,5.159999847412109,5.230000019073486,5.090000152587891,5.21999979019165,9248100.0,,,,,
2024-11-27,5.179999828338623,5.309999942779541,5.099999904632568,5.199999809265137,6561200.0,,,,,
2024-11-29,5.230000019073486,5.309999942779541,5.150000095367432,5.170000076293945,6028300.0,,,,,
2024-12-02,5.199999809265137,5.440000057220459,5.059999942779541,5.269999980926514,11950600.0,,,,,
2024-12-03,5.010000228881836,5.089000225067139,4.929999828338623,5.059999942779541,7776100.0,,,,,
2024-12-04,4.900000095367432,5.059999942779541,4.900000095367432,5.019999980926514,9604900.0,,,,,
2024-12-05,4.989999771118164,5.690000057220459,4.980000019073486,5.519999980926514,34366400.0,,,,,
2024-12-06,5.0,5.210000038146973,4.914999961853027,5.019999980926514,15508100.0,,,,,
2024-12-09,5.239999771118164,5.539999961853027,5.03000020980835,5.099999904632568,27628600.0,,,,,
2024-12-10,5.010000228881836,5.269999980926514,4.949999809265137,5.269999980926514,13852500.0,,,,,
2024-12-11,4.989999771118164,5.039999961853027,4.789999961853027,5.039999961853027,15281300.0,,,,,
2024-12-12,4.929999828338623,5.039000034332275,4.900000095367432,4.960000038146973,6956900.0,,,,,
