Date,Close,High,Low,Open,Volume,"('Close', 'BRK-B')","('High', 'BRK-B')","('Low', 'BRK-B')","('Open', 'BRK-B')","('Volume', 'BRK-B')"
2024-07-12,424.4400024414063,427.4500122070313,419.7000122070313,420.2300109863281,4834600.0,,,,,
2024-07-15,434.4200134277344,434.7099914550781,425.2999877929688,425.5899963378906,4594900.0,,,,,
2024-07-16,438.8999938964844,439.0499877929688,434.0199890136719,437.3999938964844,4293700.0,,,,,
2024-07-17,445.6099853515625,446.1499938964844,437.8399963378906,437.8500061035156,4776600.0,,,,,
2024-07-18,441.8200073242188,449.25,439.5700073242188,445.6199951171875,4638300.0,,,,,
2024-07-19,434.4700012207031,442.7999877929688,433.3500061035156,442.6700134277344,4158800.0,,,,,
2024-07-22,435.9800109863281,438.1099853515625,432.1199951171875,435.0499877929688,2995700.0,,,,,
2024-07-23,434.010009765625,437.9200134277344,433.4700012207031,437.3399963378906,2393000.0,,,,,
2024-07-24,432.7999877929688,435.4100036621094,430.7300109863281,433.989990234375,3143700.0,,,,,
2024-07-25,433.2900085449219,439.6300048828125,431.6000061035156,431.6000061035156,3334300.0,,,,,
2024-07-26,437.6600036621094,439.0,434.1000061035156,435.6600036621094,2717600.0,,,,,
2024-07-29,438.30999755859375,439.4400024414063,435.489990234375,438.010009765625,2620000.0,,,,,
2024-07-30,441.260009765625,443.8900146484375,439.1400146484375,439.510009765625,3736400.0,,,,,
2024-07-31,438.5,440.8500061035156,437.739990234375,439.8500061035156,3798800.0,,,,,
2024-08-01,431.80999755859375,440.6099853515625,430.9500122070313,439.6700134277344,3892300.0,,,,,
2024-08-02,428.3599853515625,436.25,423.489990234375,429.7699890136719,4251500.0,,,,,
2024-08-05,413.7200012207031,417.8200073242188,406.1099853515625,413.4299926757813,7695100.0,,,,,
2024-08-06,422.1400146484375,427.4599914550781,415.1000061035156,416.4100036621094,5138700.0,,,,,
2024-08-07,427.0199890136719,433.1700134277344,425.6000061035156,426.0700073242188,4745600.0,,,,,
2024-08-08,431.5400085449219,432.260009765625,427.6000061035156,429.239990234375,3150000.0,,,,,
2024-08-09,431.6700134277344,434.75,430.2099914550781,431.9200134277344,2602600.0,,,,,
2024-08-12,430.3900146484375,434.1600036621094,429.010009765625,434.1600036621094,2376000.0,,,,,
2024-08-13,432.4100036621094,432.80999755859375,425.8999938964844,431.8299865722656,3472000.0,,,,,
2024-08-14,438.4700012207031,438.9800109863281,431.7099914550781,433.0,2860200.0,,,,,
2024-08-15,440.8399963378906,442.5899963378906,438.7200012207031,441.7999877929688,3226400.0,,,,,
2024-08-16,444.510009765625,445.2000122070313,440.4500122070313,441.5499877929688,3345000.0,,,,,
2024-08-19,448.7699890136719,450.4500122070313,445.7300109863281,446.010009765625,3385300.0,,,,,
2024-08-20,448.3599853515625,450.5,446.3800048828125,449.2999877929688,2906500.0,,,,,
2024-08-21,446.6000061035156,451.2799987792969,443.8399963378906,449.8399963378906,3028500.0,,,,,
2024-08-22,449.0299987792969,449.6000061035156,444.6499938964844,446.2999877929688,3502800.0,,,,,
2024-08-23,453.3800048828125,453.7200012207031,448.80999755859375,450.0,2805400.0,,,,,
2024-08-26,454.489990234375,459.2699890136719,453.3399963378906,455.30999755859375,3575800.0,,,,,
2024-08-27,460.6300048828125,462.1000061035156,454.6199951171875,455.9400024414063,3764700.0,,,,,
2024-08-28,464.5899963378906,466.6000061035156,460.7799987792969,461.1700134277344,4838100.0,,,,,
2024-08-29,468.3699951171875,469.8500061035156,463.0,467.1099853515625,4459400.0,,,,,
2024-08-30,475.9200134277344,476.9500122070313,470.0,470.5199890136719,7465800.0,,,,,
2024-09-03,476.8299865722656,482.8900146484375,473.7200012207031,475.0,7511900.0,,,,,
2024-09-04,478.5700073242188,484.8200073242188,474.2200012207031,478.6799926757813,5309400.0,,,,,
2024-09-05,464.9200134277344,479.4299926757813,462.8800048828125,479.4299926757813,6213200.0,,,,,
2024-09-06,459.4200134277344,468.1700134277344,458.5499877929688,463.8200073242188,4400300.0,,,,,
2024-09-09,459.6099853515625,466.0,459.260009765625,463.9700012207031,4571000.0,,,,,
2024-09-10,458.9200134277344,464.3200073242188,456.2099914550781,461.8200073242188,3544100.0,,,,,
2024-09-11,453.1000061035156,457.6199951171875,445.25,457.6199951171875,5772700.0,,,,,
2024-09-12,450.8699951171875,455.0,449.2699890136719,454.8399963378906,3848700.0,,,,,
2024-09-13,447.6099853515625,452.4299926757813,447.2099914550781,451.5799865722656,3882600.0,,,,,
2024-09-16,451.7799987792969,452.989990234375,448.3399963378906,448.7999877929688,3264400.0,,,,,
2024-09-17,456.6799926757813,461.1000061035156,453.2900085449219,453.5,3824300.0,,,,,
2024-09-18,456.6000061035156,459.8399963378906,454.8800048828125,458.0799865722656,3065200.0,,,,,
2024-09-19,459.7099914550781,462.1900024414063,457.25,462.0,3891300.0,,,,,
2024-09-20,455.30999755859375,457.9500122070313,454.0499877929688,457.760009765625,8468800.0,,,,,
2024-09-23,454.9800109863281,459.6499938964844,453.4200134277344,457.30999755859375,3485100.0,,,,,
2024-09-24,454.55999755859375,455.6000061035156,451.7699890136719,454.3299865722656,3009900.0,,,,,
2024-09-25,452.3599853515625,455.80999755859375,451.2099914550781,454.8999938964844,2843300.0,,,,,
2024-09-26,454.1799926757813,457.0,451.3399963378906,452.739990234375,3262000.0,,,,,
2024-09-27,457.4700012207031,458.2699890136719,455.0400085449219,456.0400085449219,2728000.0,,,,,
2024-09-30,460.260009765625,460.6300048828125,454.5499877929688,458.3999938964844,3631100.0,,,,,
2024-10-01,457.4100036621094,459.7900085449219,454.8200073242188,459.1099853515625,3043700.0,,,,,
2024-10-02,456.6700134277344,458.7000122070313,454.1900024414063,458.7000122070313,2803400.0,,,,,
2024-10-03,452.9599914550781,455.9700012207031,450.9200134277344,455.4700012207031,2564700.0,,,,,
2024-10-04,461.9700012207031,462.1799926757813,453.80999755859375,455.010009765625,3090200.0,,,,,
2024-10-07,453.5,462.3399963378906,452.4100036621094,462.3399963378906,3222100.0,,,,,
2024-10-08,453.7999877929688,457.55999755859375,452.8500061035156,455.9599914550781,2234100.0,,,,,
2024-10-09,455.8999938964844,457.8800048828125,452.3599853515625,452.75,2206100.0,,,,,
2024-10-10,454.9299926757813,457.510009765625,452.7200012207031,457.5,2375800.0,,,,,
2024-10-11,460.2099914550781,463.4500122070313,455.8999938964844,455.8999938964844,3242000.0,,,,,
2024-10-14,459.9800109863281,462.0,458.1000061035156,461.9200134277344,2969800.0,,,,,
2024-10-15,462.6799926757813,466.6600036621094,460.510009765625,460.989990234375,3929900.0,,,,,
2024-10-16,465.6900024414063,466.0,462.2000122070313,463.25,3166300.0,,,,,
2024-10-17,465.8500061035156,467.8399963378906,464.2699890136719,466.1000061035156,2520900.0,,,,,
2024-10-18,464.7999877929688,467.0,463.25,467.0,5635500.0,,,,,
2024-10-21,464.1600036621094,465.7900085449219,461.6799926757813,464.5299987792969,3131500.0,,,,,
2024-10-22,461.4500122070313,465.1499938964844,457.6000061035156,464.1099853515625,3315200.0,,,,,
2024-10-23,460.6099853515625,463.260009765625,458.75,460.1499938964844,3655200.0,,,,,
2024-10-24,457.7699890136719,461.0499877929688,453.9599914550781,460.8999938964844,3793500.0,,,,,
2024-10-25,454.010009765625,459.4500122070313,453.0299987792969,458.6000061035156,2838900.0,,,,,
2024-10-28,458.489990234375,459.239990234375,455.0,455.5899963378906,4103400.0,,,,,
2024-10-29,454.6199951171875,458.9200134277344,454.3900146484375,458.6000061035156,3985200.0,,,,,
2024-10-30,454.9599914550781,457.6700134277344,453.8200073242188,454.6700134277344,2692100.0,,,,,
2024-10-31,450.9200134277344,456.8399963378906,450.5700073242188,455.1900024414063,3660300.0,,,,,
2024-11-01,452.1400146484375,455.1199951171875,450.7000122070313,451.489990234375,2971300.0,,,,,
2024-11-04,442.2900085449219,450.7000122070313,437.8999938964844,450.3699951171875,5733200.0,,,,,
2024-11-05,445.05999755859375,445.2300109863281,441.1000061035156,442.2900085449219,3154400.0,,,,,
2024-11-06,468.8999938964844,469.260009765625,459.4800109863281,461.0,6906800.0,,,,,
2024-11-07,460.1300048828125,468.4599914550781,460.1000061035156,468.2699890136719,4238000.0,,,,,
2024-11-08,463.4100036621094,466.3500061035156,459.5,461.9800109863281,3541300.0,,,,,
2024-11-11,467.3599853515625,470.510009765625,464.0,466.010009765625,4119100.0,,,,,
2024-11-12,466.2900085449219,468.4200134277344,465.1499938964844,467.6900024414063,4400500.0,,,,,
2024-11-13,468.1000061035156,468.3999938964844,464.0,466.4100036621094,2861700.0,,,,,
2024-11-14,467.7000122070313,469.4500122070313,466.0,468.80999755859375,3777300.0,,,,,
2024-11-15,470.2799987792969,472.260009765625,465.1900024414063,466.739990234375,5817700.0,,,,,
2024-11-18,472.2000122070313,472.6700134277344,468.3599853515625,470.9800109863281,3357100.0,,,,,
2024-11-19,468.8599853515625,470.7699890136719,465.010009765625,470.7699890136719,3656200.0,,,,,
2024-11-20,468.8299865722656,470.6099853515625,466.1099853515625,470.0,3019500.0,,,,,
2024-11-21,472.05999755859375,474.6600036621094,467.0,469.4500122070313,4116800.0,,,,,
2024-11-22,476.5700073242188,477.4400024414063,471.6099853515625,472.2699890136719,3885200.0,,,,,
2024-11-25,477.4299926757813,482.5,476.7900085449219,479.1300048828125,5246600.0,,,,,
2024-11-26,478.55999755859375,479.3999938964844,472.8500061035156,478.2000122070313,3332000.0,,,,,
2024-11-27,483.0799865722656,491.6700134277344,480.8699951171875,481.0,5359300.0,,,,,
2024-11-29,483.0199890136719,486.010009765625,482.0499877929688,485.3699951171875,2969700.0,,,,,
2024-12-02,477.3299865722656,485.0899963378906,474.75,484.7999877929688,5031500.0,,,,,
2024-12-03,470.1900024414063,478.2999877929688,468.80999755859375,478.1600036621094,4931600.0,,,,,
2024-12-04,468.3200073242188,471.3399963378906,466.5,471.0899963378906,3941100.0,,,,,
2024-12-05,470.5700073242188,472.739990234375,468.7200012207031,468.7799987792969,3320200.0,,,,,
2024-12-06,470.5,472.0799865722656,467.8200073242188,470.5799865722656,3270900.0,,,,,
2024-12-09,463.8699951171875,471.7000122070313,463.4200134277344,470.6000061035156,3748200.0,,,,,
2024-12-10,462.489990234375,464.989990234375,459.5,464.4200134277344,3648500.0,,,,,
2024-12-11,461.3900146484375,465.4800109863281,458.7699890136719,463.3299865722656,3876900.0,,,,,
2024-12-12,458.6300048828125,463.5700073242188,458.0799865722656,462.1600036621094,2571300.0,,,,,
2024-12-13,457.8999938964844,460.510009765625,457.010009765625,460.510009765625,3474300.0,,,,,
2024-12-16,455.2000122070313,460.4200134277344,454.5799865722656,459.1700134277344,4514000.0,,,,,
2024-12-17,455.6600036621094,456.6199951171875,452.05999755859375,454.7000122070313,5057500.0,,,,,
2024-12-18,446.5899963378906,458.7300109863281,446.0899963378906,457.05999755859375,4361900.0,,,,,
2024-12-19,449.3399963378906,453.7999877929688,448.8900146484375,451.7300109863281,4645200.0,,,,,
2024-12-20,453.2000122070313,458.6499938964844,447.1900024414063,449.1099853515625,12943900.0,,,,,
2024-12-23,454.3500061035156,454.5499877929688,449.8200073242188,453.1900024414063,3836000.0,,,,,
2024-12-24,458.6600036621094,458.989990234375,454.0700073242188,455.4100036621094,1761200.0,,,,,
2024-12-26,459.0799865722656,459.4800109863281,455.7999877929688,457.2699890136719,2159600.0,,,,,
2024-12-27,456.510009765625,461.1300048828125,454.4800109863281,457.2999877929688,3237700.0,,,,,
2024-12-30,452.1600036621094,454.6900024414063,449.1799926757813,454.25,2831400.0,,,,,
2024-12-31,453.2799987792969,454.3299865722656,451.1099853515625,452.2099914550781,3380700.0,,,,,
2025-01-02,451.1000061035156,456.8900146484375,450.0299987792969,455.9599914550781,3746400.0,,,,,
2025-01-03,453.55999755859375,454.5299987792969,450.1199951171875,452.5299987792969,2884600.0,,,,,
2025-01-06,451.4100036621094,456.239990234375,450.5700073242188,453.8500061035156,4072900.0,,,,,
2025-01-07,452.9200134277344,456.5199890136719,451.1000061035156,452.7999877929688,3507200.0,,,,,
2025-01-08,451.8399963378906,454.0,449.6300048828125,453.6300048828125,3933300.0,,,,,
2025-01-10,442.6600036621094,453.0,440.1000061035156,452.6600036621094,5471900.0,,,,,
2025-01-13,443.9100036621094,445.0,441.1499938964844,442.0400085449219,3639200.0,,,,,
2025-01-14,450.0299987792969,450.2999877929688,443.9200134277344,445.5,4055600.0,,,,,
2025-01-15,458.510009765625,459.0899963378906,453.2699890136719,455.5499877929688,4719400.0,,,,,
2025-01-16,462.80999755859375,462.9599914550781,458.2999877929688,458.9299926757813,3475700.0,,,,,
2025-01-17,467.9500122070313,470.1799926757813,462.4500122070313,464.7099914550781,6467000.0,,,,,
2025-01-21,468.5700073242188,473.1700134277344,467.7200012207031,471.0,4910200.0,,,,,
2025-01-22,460.510009765625,468.8900146484375,455.2799987792969,468.5899963378906,5838500.0,,,,,
2025-01-23,459.8299865722656,464.760009765625,458.0,461.6799926757813,4424500.0,,,,,
2025-01-24,463.1900024414063,463.80999755859375,457.0799865722656,459.2000122070313,3070300.0,,,,,
2025-01-27,474.7000122070313,474.9299926757813,464.2999877929688,464.2999877929688,4535600.0,,,,,
2025-01-28,469.9700012207031,473.9299926757813,469.2999877929688,473.9299926757813,3261300.0,,,,,
2025-01-29,469.260009765625,473.9200134277344,468.0,469.8800048828125,2524200.0,,,,,
2025-01-30,472.3500061035156,474.05999755859375,469.1499938964844,472.2000122070313,2552200.0,,,,,
2025-01-31,468.6700134277344,472.5499877929688,467.010009765625,471.8399963378906,5439800.0,,,,,
2025-02-03,464.6099853515625,466.739990234375,454.6000061035156,461.2999877929688,4232000.0,,,,,
2025-02-04,467.489990234375,467.9100036621094,462.7000122070313,464.9400024414063,3238400.0,,,,,
2025-02-05,473.7300109863281,474.239990234375,468.8900146484375,469.80999755859375,3782800.0,,,,,
2025-02-06,477.2200012207031,478.0,473.2799987792969,475.4599914550781,3832700.0,,,,,
2025-02-07,472.739990234375,478.25,472.3399963378906,477.4100036621094,3205100.0,,,,,
2025-02-10,470.1700134277344,474.2000122070313,469.3699951171875,473.9599914550781,2907300.0,,,,,
2025-02-11,472.6099853515625,473.0499877929688,466.7200012207031,470.0499877929688,2322600.0,,,,,
2025-02-12,471.7300109863281,472.1499938964844,468.0899963378906,470.4400024414063,3297600.0,,,,,
2025-02-13,480.489990234375,481.1900024414063,471.2000122070313,471.5499877929688,3274700.0,,,,,
2025-02-14,479.5899963378906,484.5499877929688,479.4500122070313,481.4700012207031,2825800.0,,,,,
2025-02-18,482.8200073242188,484.05999755859375,477.6300048828125,480.3999938964844,3351000.0,,,,,
2025-02-19,483.7699890136719,484.7200012207031,480.6799926757813,482.8200073242188,2436500.0,,,,,
2025-02-20,481.7999877929688,484.2000122070313,478.1400146484375,484.1300048828125,2651000.0,,,,,
2025-02-21,478.739990234375,483.6400146484375,477.739990234375,480.9500122070313,4085100.0,,,,,
2025-02-24,498.4200134277344,503.9599914550781,483.239990234375,483.5,9862400.0,,,,,
2025-02-25,499.8200073242188,507.0,491.8999938964844,503.1499938964844,6757500.0,,,,,
2025-02-26,494.1000061035156,499.8999938964844,493.0499877929688,499.1199951171875,3543500.0,,,,,
2025-02-27,502.4100036621094,504.9500122070313,495.6099853515625,496.4500122070313,4507700.0,,,,,
2025-02-28,513.8300170898438,515.3699951171875,504.3299865722656,507.4599914550781,6850300.0,,,,,
2025-03-03,510.0799865722656,518.77001953125,506.4800109863281,516.219970703125,5112300.0,,,,,
2025-03-04,495.8599853515625,508.7300109863281,493.6099853515625,507.2699890136719,6126600.0,,,,,
2025-03-05,498.5,500.9299926757813,492.3200073242188,496.0,4715800.0,,,,,
2025-03-06,497.8399963378906,499.1000061035156,491.6300048828125,496.8399963378906,3989700.0,,,,,
2025-03-07,495.6199951171875,498.2699890136719,490.1099853515625,496.2900085449219,3842200.0,,,,,
2025-03-10,497.1000061035156,500.4500122070313,490.0,490.0,6262000.0,,,,,
2025-03-11,496.25,499.1499938964844,491.30999755859375,496.0,5358300.0,,,,,
2025-03-12,495.9400024414063,498.3200073242188,488.75,497.6000061035156,3871100.0,,,,,
2025-03-13,504.25,507.3999938964844,494.75,496.4599914550781,5104200.0,,,,,
2025-03-14,514.5999755859375,515.8400268554688,502.9200134277344,506.9500122070313,5775600.0,,,,,
2025-03-17,523.010009765625,524.7100219726562,513.2100219726562,514.6199951171875,5343400.0,,,,,
2025-03-18,523.1400146484375,528.3800048828125,521.4199829101562,525.4500122070312,4857800.0,,,,,
2025-03-19,525.27001953125,526.7100219726562,520.6599731445312,525.6900024414062,3798000.0,,,,,
2025-03-20,528.72998046875,530.6099853515625,522.6699829101562,524.0,4065400.0,,,,,
2025-03-21,521.9099731445312,528.9600219726562,520.72998046875,528.3099975585938,8546300.0,,,,,
2025-03-24,525.8499755859375,527.2999877929688,521.47998046875,523.0999755859375,4858900.0,,,,,
2025-03-25,528.8699951171875,533.2899780273438,525.8800048828125,527.1799926757812,3964800.0,,,,,
2025-03-26,533.2100219726562,537.6300048828125,530.97998046875,531.0,5004400.0,,,,,
2025-03-27,534.52001953125,537.3800048828125,529.3499755859375,533.25,5154600.0,,,,,
2025-03-28,526.3099975585938,536.0,524.6799926757812,535.3499755859375,5321400.0,,,,,
2025-03-31,532.5800170898438,536.52001953125,519.0,521.4000244140625,7139300.0,,,,,
2025-04-01,532.989990234375,536.4099731445312,527.5,531.8800048828125,4130600.0,,,,,
2025-04-02,537.719970703125,539.0,530.8200073242188,532.1300048828125,4079000.0,,,,,
2025-04-03,530.1599731445312,538.7999877929688,525.1400146484375,527.6199951171875,6410900.0,,,,,
2025-04-04,493.5400085449219,521.0,492.9800109863281,519.0,12605000.0,,,,,
2025-04-07,490.3800048828125,505.8500061035156,462.1000061035156,467.4200134277344,12749700.0,,,,,
2025-04-08,492.6400146484375,516.0,484.1900024414063,509.0299987792969,9470100.0,,,,,
2025-04-09,521.4099731445312,523.9299926757812,485.55999755859375,490.0,10153700.0,,,,,
2025-04-10,515.8099975585938,521.4099731445312,498.6099853515625,518.2999877929688,7475900.0,,,,,
2025-04-11,524.1099853515625,526.5800170898438,510.7699890136719,515.0,6231000.0,,,,,
2025-04-14,529.52001953125,536.52001953125,526.97998046875,531.0,5512100.0,,,,,
2025-04-15,528.1699829101562,535.9199829101562,527.3599853515625,532.6199951171875,4329200.0,,,,,
2025-04-16,516.4500122070312,530.1300048828125,512.8900146484375,529.2999877929688,5889300.0,,,,,
2025-04-17,518.2100219726562,523.8800048828125,514.5700073242188,518.9000244140625,5322200.0,,,,,
2025-04-21,506.9200134277344,518.6699829101562,498.0799865722656,517.530029296875,4908400.0,,,,,
2025-04-22,520.7899780273438,522.219970703125,511.6499938964844,514.22998046875,4768500.0,,,,,
2025-04-23,526.8099975585938,532.27001953125,523.8900146484375,527.5,4294500.0,,,,,
2025-04-24,531.6400146484375,533.1300048828125,523.1599731445312,526.8099975585938,3173400.0,,,,,
2025-04-25,530.9600219726562,532.4400024414062,526.7899780273438,531.75,2742800.0,,,,,
2025-04-28,530.9400024414062,536.8200073242188,526.5800170898438,533.6300048828125,4238700.0,,,,,
2025-04-29,534.5700073242188,535.3400268554688,528.2899780273438,531.0,3177700.0,,,,,
2025-04-30,533.25,535.719970703125,524.0,531.510009765625,5251600.0,,,,,
2025-05-01,530.22998046875,533.27001953125,528.2999877929688,531.0,4693100.0,,,,,
2025-05-02,539.7999877929688,542.0700073242188,535.260009765625,536.75,4945600.0,,,,,
2025-05-05,512.1500244140625,521.1799926757812,502.7999877929688,520.0800170898438,16380200.0,,,,,
2025-05-06,512.3300170898438,515.75,507.989990234375,509.5700073242188,6088600.0,,,,,
2025-05-07,518.219970703125,520.25,513.0,515.02001953125,5573800.0,,,,,
2025-05-08,513.25,521.260009765625,513.0399780273438,520.97998046875,5018600.0,,,,,
2025-05-09,513.739990234375,515.9099731445312,510.25,514.25,3621400.0,,,,,
2025-05-12,514.2999877929688,520.2999877929688,510.25,520.2999877929688,6368000.0,,,,,
2025-05-13,511.8800048828125,515.75,511.7999877929688,515.6400146484375,4504100.0,,,,,
2025-05-14,503.3999938964844,511.8500061035156,502.7999877929688,511.8500061035156,6384100.0,,,,,
2025-05-15,507.3299865722656,509.7799987792969,501.6199951171875,502.3800048828125,5040900.0,,,,,
2025-05-16,514.3099975585938,514.3300170898438,506.7999877929688,509.6300048828125,4997300.0,,,,,
2025-05-19,512.3900146484375,513.7899780273438,510.1000061035156,513.6199951171875,3441500.0,,,,,
2025-05-20,508.739990234375,512.0800170898438,506.5499877929688,511.1099853515625,3737000.0,,,,,
2025-05-21,507.0299987792969,510.0,505.3999938964844,507.4100036621094,3815800.0,,,,,
2025-05-22,503.5700073242188,507.3999938964844,502.6400146484375,505.1000061035156,3244800.0,,,,,
2025-05-23,503.4599914550781,505.5,500.25,501.010009765625,3166800.0,,,,,
2025-05-27,509.1600036621094,509.75,505.010009765625,506.4299926757813,4928300.0,,,,,
2025-05-28,503.1099853515625,509.1000061035156,502.8299865722656,508.3900146484375,3613900.0,,,,,
2025-05-29,506.1799926757813,506.5499877929688,501.2000122070313,504.0,3656000.0,,,,,
2025-05-30,503.9599914550781,505.7200012207031,500.1900024414063,505.1900024414063,9153100.0,,,,,
2025-06-02,502.80999755859375,503.2300109863281,499.4700012207031,501.7000122070313,4914000.0,,,,,
2025-06-03,497.8299865722656,502.7900085449219,493.510009765625,501.0,5923100.0,,,,,
2025-06-04,491.0,496.989990234375,490.8800048828125,496.9400024414063,5297600.0,,,,,
2025-06-05,488.739990234375,491.0,485.6000061035156,490.75,5154900.0,,,,,
2025-06-06,493.5299987792969,496.1000061035156,491.6300048828125,491.6300048828125,3948300.0,,,,,
2025-06-09,493.3299865722656,494.5299987792969,488.8800048828125,493.7000122070313,3987500.0,,,,,
2025-06-10,491.1300048828125,492.8999938964844,489.5,492.6600036621094,3951500.0,,,,,
2025-06-11,488.1400146484375,492.25,486.6700134277344,491.0499877929688,4595900.0,,,,,
2025-06-12,490.3399963378906,490.4400024414063,483.7799987792969,486.239990234375,3535200.0,,,,,
2025-06-13,487.5400085449219,491.0799865722656,485.8500061035156,486.2699890136719,4001000.0,,,,,
2025-06-16,490.2300109863281,491.8500061035156,488.5400085449219,489.7300109863281,3937600.0,,,,,
2025-06-17,483.4800109863281,489.3999938964844,483.25,489.1099853515625,3956300.0,,,,,
2025-06-18,485.1400146484375,486.7000122070313,482.75,484.1000061035156,4893600.0,,,,,
2025-06-20,484.8500061035156,486.6799926757813,483.4299926757813,484.9500122070313,7620400.0,,,,,
2025-06-23,487.7699890136719,488.5,481.7200012207031,485.4200134277344,4141000.0,,,,,
2025-06-24,493.4800109863281,497.739990234375,488.8900146484375,489.4299926757813,5111700.0,,,,,
2025-06-25,486.2099914550781,496.0,486.1400146484375,494.5,4260600.0,,,,,
2025-06-26,485.0499877929688,487.9800109863281,484.25,486.5400085449219,4212900.0,,,,,
2025-06-27,485.6799926757813,489.6799926757813,484.3999938964844,485.7699890136719,6129300.0,,,,,
2025-06-30,485.7699890136719,487.6499938964844,483.4400024414063,485.8999938964844,6384300.0,,,,,
2025-07-01,489.6099853515625,491.0899963378906,483.7999877929688,485.7799987792969,4776000.0,,,,,
2025-07-02,480.4800109863281,489.9299926757813,478.6199951171875,489.4299926757813,6707200.0,,,,,
2025-07-03,485.0,486.5499877929688,480.3599853515625,480.8900146484375,3443300.0,,,,,
2025-07-07,478.0299987792969,486.0799865722656,476.7999877929688,484.4200134277344,4674400.0,,,,,
2025-07-08,477.4700012207031,480.0,473.5799865722656,477.3500061035156,4116200.0,,,,,
2025-07-09,478.9100036621094,479.489990234375,475.8299865722656,477.0,3367400.0,,,,,
2025-07-10,478.2699890136719,478.5499877929688,475.5,477.8699951171875,4573300.0,,,,,
2025-07-11,475.8599853515625,476.8500061035156,471.3999938964844,476.25,4416600.0,,,,,
2025-07-14,476.30999755859375,478.1300048828125,473.4599914550781,474.3200073242188,4294700.0,,,,,
2025-07-15,470.1300048828125,475.7200012207031,470.0,475.2999877929688,4482300.0,,,,,
2025-07-16,471.30999755859375,472.9200134277344,468.8800048828125,471.2000122070313,3796900.0,,,,,
2025-07-17,473.3999938964844,474.1499938964844,467.6499938964844,470.0700073242188,4040000.0,,,,,
2025-07-18,473.7999877929688,478.6400146484375,473.5,474.0,4015800.0,,,,,
2025-07-21,474.4100036621094,478.3500061035156,472.0,473.0400085449219,3791300.0,,,,,
2025-07-22,478.1300048828125,483.1400146484375,475.0,475.5,4521500.0,,,,,
2025-07-23,482.6300048828125,484.4500122070313,479.2000122070313,480.25,4385600.0,,,,,
2025-07-24,480.6000061035156,486.1700134277344,480.6000061035156,482.6700134277344,5044800.0,,,,,
2025-07-25,484.0700073242188,484.9299926757813,479.6600036621094,481.6700134277344,4220500.0,,,,,
2025-07-28,481.7000122070313,486.8999938964844,481.1000061035156,484.3500061035156,3626100.0,,,,,
2025-07-29,476.55999755859375,485.0,476.2799987792969,482.5700073242188,4193200.0,,,,,
