Date,Close,High,Low,Open,Volume,"('Close', 'METC')","('High', 'METC')","('Low', 'METC')","('Open', 'METC')","('Volume', 'METC')"
2024-10-03,11.25822639465332,11.521862030029297,11.199641227722168,11.385162353515623,461477.0,,,,,
2024-10-04,11.502333641052246,11.726911544799805,11.35586929321289,11.43398380279541,366745.0,,,,,
2024-10-07,11.326576232910156,11.70738410949707,11.08246898651123,11.51209831237793,392143.0,,,,,
2024-10-08,10.926240921020508,11.092232704162598,10.652839660644531,11.053175926208496,378625.0,,,,,
2024-10-09,10.682132720947266,10.896947860717772,10.48684787750244,10.78954029083252,489539.0,,,,,
2024-10-10,10.94576930999756,10.955533027648926,10.643075942993164,10.691898345947266,250505.0,,,,,
2024-10-11,10.955533027648926,11.111762046813965,10.90671157836914,10.975062370300291,198888.0,,,,,
2024-10-14,10.828598022460938,10.994590759277344,10.662605285644531,10.818833351135254,328442.0,,,,,
2024-10-15,10.61378288269043,10.857891082763672,10.61378288269043,10.652839660644531,320249.0,,,,,
2024-10-16,10.730955123901367,11.131291389465332,10.721190452575684,10.78954029083252,303453.0,,,,,
2024-10-17,10.545433044433594,10.848126411437988,10.496611595153809,10.760248184204102,341243.0,,,,,
2024-10-18,10.389204978942873,10.799304962158203,10.320855140686035,10.682132720947266,373197.0,,,,,
2024-10-21,10.311090469360352,10.477083206176758,10.057218551635742,10.477083206176758,392246.0,,,,,
2024-10-22,10.115803718566896,10.359911918640137,9.99863338470459,10.34038257598877,272524.0,,,,,
2024-10-23,9.715469360351562,10.04745388031006,9.608060836791992,10.01816177368164,467827.0,,,,,
2024-10-24,10.106040000915527,10.154862403869627,9.588533401489258,9.764289855957031,996795.0,,,,,
2024-10-25,9.969340324401855,10.34038257598877,9.910754203796388,10.19391918182373,271090.0,,,,,
2024-10-28,10.057218551635742,10.2427396774292,9.988868713378906,10.027926445007324,402794.0,,,,,
2024-10-29,9.910754203796388,10.106040000915527,9.861932754516602,10.066983222961426,309598.0,,,,,
2024-10-30,9.813111305236816,10.037690162658691,9.715469360351562,9.861932754516602,333153.0,,,,,
2024-10-31,9.910754203796388,10.066983222961426,9.637353897094728,9.793582916259766,524257.0,,,,,
2024-11-01,9.861932754516602,10.125569343566896,9.774053573608398,9.930282592773438,501521.0,,,,,
2024-11-04,9.92051887512207,10.106040000915527,9.705703735351562,9.852169036865234,478171.0,,,,,
2024-11-05,10.86765480041504,10.88718318939209,9.3541898727417,9.764289855957031,810504.0,,,,,
2024-11-06,12.12724781036377,12.176070213317873,11.277754783630373,11.75620460510254,1284988.0,,,,,
2024-11-07,11.931962013244627,12.30300521850586,11.853848457336426,12.12724781036377,590417.0,,,,,
2024-11-08,11.590211868286133,11.931962013244627,11.37539768218994,11.6097412109375,614791.0,,,,,
2024-11-11,12.27371311187744,12.312769889831545,11.580448150634766,11.697619438171388,610285.0,,,,,
2024-11-12,11.551155090332031,12.0686616897583,11.502333641052246,12.010077476501465,459020.0,,,,,
2024-11-13,12.010077476501465,12.039369583129885,11.551155090332031,11.687854766845703,614279.0,,,,,
2024-11-14,12.117484092712402,12.517820358276367,11.951491355895996,12.176070213317873,577205.0,,,,,
2024-11-15,11.863612174987791,12.449469566345217,11.80502700805664,12.312769889831545,512889.0,,,,,
2024-11-18,12.22489070892334,12.254183769226074,11.795262336730955,11.98078441619873,421434.0,,,,,
2024-11-19,12.205363273620604,12.293240547180176,11.863612174987791,12.0296049118042,739839.0,,,,,
2024-11-20,12.13701343536377,12.556877136230469,12.0686616897583,12.244420051574709,394294.0,,,,,
2024-11-21,12.840041160583496,13.367313385009766,12.049134254455566,12.12724781036377,623701.0,,,,,
2024-11-22,12.263948440551758,12.88886260986328,11.678091049194336,12.84980583190918,591851.0,,,,,
2024-11-25,12.146777153015137,12.508055686950684,11.931962013244627,12.508055686950684,480936.0,,,,,
2024-11-26,12.058897972106934,12.146777153015137,11.765969276428224,12.058897972106934,442838.0,,,,,
2024-11-27,12.468997955322266,12.830277442932127,11.990548133850098,12.263948440551758,366437.0,,,,,
2024-11-29,12.449469566345217,12.634990692138672,12.32253360748291,12.459234237670898,478683.0,,,,,
2024-12-02,12.011834144592283,12.514793395996094,11.78501033782959,12.514793395996094,361288.0,,,,,
2024-12-03,12.485206604003906,13.155818939208984,12.22879695892334,12.337278366088867,598361.0,,,,,
2024-12-04,13.74753475189209,14.477317810058594,12.800788879394531,12.889546394348145,1467157.0,,,,,
2024-12-05,12.652859687805176,13.658777236938477,12.485206604003906,13.560157775878906,679076.0,,,,,
2024-12-06,11.735699653625488,12.69230842590332,11.627219200134276,12.633135795593262,683537.0,,,,,
2024-12-09,12.347140312194824,12.761341094970703,11.962525367736816,11.962525367736816,488038.0,,,,,
2024-12-10,12.57396411895752,12.64299774169922,12.130178451538086,12.268244743347168,373659.0,,,,,
2024-12-11,11.676528930664062,12.57396411895752,11.58777141571045,12.57396411895752,1135274.0,,,,,
2024-12-12,11.78501033782959,12.06114387512207,11.410256385803224,11.61735725402832,463804.0,,,,,
2024-12-13,11.854043006896973,11.913214683532717,11.51873779296875,11.765286445617676,473335.0,,,,,
2024-12-16,11.380670547485352,11.86390495300293,11.134121894836426,11.794872283935549,569969.0,,,,,
2024-12-17,11.15384578704834,11.380670547485352,10.9566068649292,11.311636924743652,413509.0,,,,,
2024-12-18,10.73964500427246,11.499013900756836,10.621301651000977,11.183431625366213,501829.0,,,,,
2024-12-19,10.285996437072754,11.025641441345217,10.177515029907228,10.87771224975586,569767.0,,,,,
2024-12-20,10.108481407165527,10.453648567199709,9.911243438720703,10.059171676635742,647439.0,,,,,
2024-12-23,10.029585838317873,10.315582275390623,9.881656646728516,10.147929191589355,572707.0,,,,,
2024-12-24,10.039447784423828,10.16765308380127,9.940828323364258,10.118343353271484,231091.0,,,,,
2024-12-26,10.09861946105957,10.295858383178713,9.891518592834473,10.0690336227417,365344.0,,,,,
2024-12-27,9.950690269470217,10.157791137695312,9.773176193237305,9.980276107788086,317483.0,,,,,
2024-12-30,10.009861946105955,10.12820529937744,9.83234691619873,9.950690269470217,424866.0,,,,,
2024-12-31,10.118343353271484,10.226823806762695,9.940828323364258,10.029585838317873,317889.0,,,,,
2025-01-02,10.562129974365234,10.749506950378418,10.12820529937744,10.24654769897461,358348.0,,,,,
2025-01-03,10.216962814331056,10.61143970489502,10.157791137695312,10.571991920471191,425880.0,,,,,
2025-01-06,9.566075325012209,10.325444221496582,9.546351432800291,10.24654769897461,864942.0,,,,,
2025-01-07,9.38856029510498,9.684417724609377,9.299802780151367,9.575937271118164,531539.0,,,,,
2025-01-08,9.151873588562012,9.329388618469238,8.974358558654785,9.299802780151367,584470.0,,,,,
2025-01-10,8.865878105163574,9.1814603805542,8.74753475189209,9.151873588562012,612355.0,,,,,
2025-01-13,9.53648853302002,9.575937271118164,8.777119636535645,8.777119636535645,593900.0,,,,,
2025-01-14,9.477317810058594,9.63510799407959,9.349111557006836,9.575937271118164,351554.0,,,,,
2025-01-15,9.299802780151367,9.605523109436035,9.250493049621582,9.566075325012209,355610.0,,,,,
2025-01-16,9.112425804138184,9.35897445678711,9.09270191192627,9.270216941833496,349120.0,,,,,
2025-01-17,9.447731971740724,9.546351432800291,9.171598434448242,9.19132137298584,526063.0,,,,,
2025-01-21,9.566075325012209,9.62524700164795,9.368836402893066,9.53648853302002,322858.0,,,,,
2025-01-22,9.575937271118164,9.605523109436035,9.368836402893066,9.575937271118164,465933.0,,,,,
2025-01-23,10.049309730529783,10.216962814331056,9.516764640808104,9.605523109436035,782808.0,,,,,
2025-01-24,10.0,10.295858383178713,9.940828323364258,10.118343353271484,589235.0,,,,,
2025-01-27,9.55621337890625,10.108481407165527,9.53648853302002,10.0,417160.0,,,,,
2025-01-28,9.33924961090088,9.763314247131348,9.31952667236328,9.605523109436035,420100.0,,,,,
2025-01-29,9.72386646270752,9.80276107788086,9.31952667236328,9.378698348999023,406411.0,,,,,
2025-01-30,9.506902694702148,9.87179470062256,9.299802780151367,9.87179470062256,458835.0,,,,,
2025-01-31,9.33924961090088,9.575937271118164,9.270216941833496,9.546351432800291,266378.0,,,,,
2025-02-03,9.31952667236328,9.447731971740724,9.142011642456056,9.31952667236328,319511.0,,,,,
2025-02-04,9.822484970092772,9.9309663772583,9.201183319091797,9.270216941833496,393331.0,,,,,
2025-02-05,9.822484970092772,10.0,9.684417724609377,9.842208862304688,421418.0,,,,,
2025-02-06,9.566075325012209,9.960552215576172,9.53648853302002,9.881656646728516,584571.0,,,,,
2025-02-07,9.477317810058594,9.83234691619873,9.447731971740724,9.674555778503418,279154.0,,,,,
2025-02-10,9.940828323364258,10.36489200592041,9.66469383239746,9.66469383239746,665184.0,,,,,
2025-02-11,10.039447784423828,10.108481407165527,9.83234691619873,9.90138053894043,395257.0,,,,,
2025-02-12,10.138067245483398,10.44378662109375,9.83234691619873,9.940828323364258,620974.0,,,,,
2025-02-13,10.493097305297852,10.522682189941406,9.940828323364258,10.088756561279297,362809.0,,,,,
2025-02-14,9.9309663772583,10.690335273742676,9.90138053894043,10.552268028259276,724909.0,,,,,
2025-02-18,9.566075325012209,10.118343353271484,9.546351432800291,10.059171676635742,555773.0,,,,,
2025-02-19,9.506902694702148,9.506902694702148,9.072978019714355,9.467455863952637,651191.0,,,,,
2025-02-20,9.674555778503418,10.059171676635742,9.45759391784668,9.516764640808104,675324.0,,,,,
2025-02-21,9.615385055541992,10.039447784423828,9.477317810058594,9.80276107788086,689723.0,,,,,
2025-02-24,9.674555778503418,9.9309663772583,9.506902694702148,9.62524700164795,447478.0,,,,,
2025-02-25,9.53648853302002,9.75345230102539,9.211045265197754,9.605523109436035,623306.0,,,,,
2025-02-26,9.33924961090088,9.66469383239746,9.151873588562012,9.53648853302002,474856.0,,,,,
2025-02-27,9.329388618469238,9.467455863952637,9.05325412750244,9.398422241210938,532046.0,,,,,
2025-02-28,8.9399995803833,9.3100004196167,8.8100004196167,9.3100004196167,618300.0,,,,,
2025-03-03,8.760000228881836,9.399999618530272,8.710000038146973,9.050000190734863,632100.0,,,,,
2025-03-04,8.489999771118164,8.649999618530273,8.34000015258789,8.619999885559082,483300.0,,,,,
2025-03-05,9.039999961853027,9.149999618530272,8.520000457763672,8.609999656677246,742300.0,,,,,
2025-03-06,8.880000114440918,9.100000381469728,8.649999618530273,8.949999809265137,499900.0,,,,,
2025-03-07,8.470000267028809,9.029999732971191,8.460000038146973,8.899999618530273,454900.0,,,,,
2025-03-10,8.399999618530273,8.59000015258789,8.170000076293945,8.390000343322754,642100.0,,,,,
2025-03-11,11.619999885559082,11.739999771118164,9.079999923706056,9.149999618530272,3011900.0,,,,,
2025-03-12,8.859999656677246,11.56999969482422,8.800000190734863,11.5,2492600.0,,,,,
2025-03-13,9.619999885559082,9.710000038146973,8.779999732971191,8.859999656677246,1258600.0,,,,,
2025-03-14,9.5600004196167,9.710000038146973,9.220000267028809,9.699999809265137,577000.0,,,,,
2025-03-17,9.25,9.75,9.09000015258789,9.619999885559082,548800.0,,,,,
2025-03-18,9.670000076293944,9.68000030517578,9.149999618530272,9.170000076293944,657300.0,,,,,
2025-03-19,9.289999961853027,9.6899995803833,9.25,9.619999885559082,585600.0,,,,,
2025-03-20,8.949999809265137,9.18000030517578,8.829999923706055,9.0600004196167,999500.0,,,,,
2025-03-21,8.789999961853027,9.050000190734863,8.59000015258789,8.960000038146973,2008500.0,,,,,
2025-03-24,8.970000267028809,9.270000457763672,8.739999771118164,8.9399995803833,1000200.0,,,,,
2025-03-25,8.510000228881836,9.0600004196167,8.5,8.890000343322754,743000.0,,,,,
2025-03-26,8.359999656677246,8.59000015258789,8.09000015258789,8.550000190734863,827000.0,,,,,
2025-03-27,8.460000038146973,8.489999771118164,8.210000038146973,8.479999542236328,807200.0,,,,,
2025-03-28,8.15999984741211,8.449999809265137,8.130000114440918,8.420000076293945,379400.0,,,,,
2025-03-31,8.229999542236328,8.270000457763672,7.869999885559082,8.100000381469727,568800.0,,,,,
2025-04-01,8.5,8.800000190734863,8.140000343322754,8.220000267028809,610000.0,,,,,
2025-04-02,8.34000015258789,8.470000267028809,8.180000305175781,8.350000381469727,464600.0,,,,,
2025-04-03,7.659999847412109,8.119999885559082,7.650000095367432,8.0,562900.0,,,,,
2025-04-04,6.840000152587891,7.349999904632568,6.510000228881836,7.349999904632568,1140300.0,,,,,
2025-04-07,6.679999828338623,7.159999847412109,6.300000190734863,6.46999979019165,800600.0,,,,,
2025-04-08,7.610000133514404,8.149999618530273,7.050000190734863,7.28000020980835,1628800.0,,,,,
2025-04-09,7.909999847412109,8.399999618530273,7.360000133514404,7.570000171661377,1358900.0,,,,,
2025-04-10,7.710000038146973,8.369999885559082,7.53000020980835,7.940000057220459,1213600.0,,,,,
2025-04-11,8.699999809265137,8.850000381469727,7.699999809265137,7.699999809265137,1201700.0,,,,,
2025-04-14,8.520000457763672,8.880000114440918,8.25,8.880000114440918,952500.0,,,,,
2025-04-15,8.899999618530273,8.930000305175781,8.390000343322754,8.4399995803833,692700.0,,,,,
2025-04-16,9.460000038146973,9.720000267028809,8.75,8.829999923706055,1226200.0,,,,,
2025-04-17,9.869999885559082,10.109999656677246,9.270000457763672,9.529999732971191,1719200.0,,,,,
2025-04-21,9.479999542236328,10.470000267028809,9.369999885559082,10.300000190734863,1160200.0,,,,,
2025-04-22,9.220000267028809,9.68000030517578,9.029999732971191,9.470000267028809,661100.0,,,,,
2025-04-23,9.510000228881836,9.579999923706056,9.1899995803833,9.220000267028809,608800.0,,,,,
2025-04-24,10.369999885559082,10.510000228881836,9.420000076293944,9.510000228881836,1246500.0,,,,,
2025-04-25,9.960000038146973,10.199999809265137,9.6899995803833,10.119999885559082,756600.0,,,,,
2025-04-28,9.960000038146973,10.220000267028809,9.760000228881836,10.0,625900.0,,,,,
2025-04-29,10.0600004196167,10.399999618530272,9.68000030517578,9.859999656677246,691100.0,,,,,
2025-04-30,10.079999923706056,10.289999961853027,9.56999969482422,9.760000228881836,858700.0,,,,,
2025-05-01,9.949999809265137,10.420000076293944,9.81999969482422,10.050000190734863,569300.0,,,,,
2025-05-02,10.0,10.260000228881836,9.739999771118164,10.100000381469728,488400.0,,,,,
2025-05-05,9.8100004196167,10.020000457763672,9.739999771118164,9.9399995803833,354500.0,,,,,
2025-05-06,10.0,10.039999961853027,9.59000015258789,9.84000015258789,595800.0,,,,,
2025-05-07,9.729999542236328,10.0,9.4399995803833,10.0,435000.0,,,,,
2025-05-08,9.130000114440918,9.699999809265137,9.06999969482422,9.699999809265137,627200.0,,,,,
2025-05-09,8.989999771118164,9.119999885559082,8.600000381469727,9.119999885559082,762400.0,,,,,
2025-05-12,9.0,9.949999809265137,8.210000038146973,9.579999923706056,1526500.0,,,,,
2025-05-13,9.899999618530272,9.960000038146973,9.0,9.0,1444300.0,,,,,
2025-05-14,9.109999656677246,10.079999923706056,9.0600004196167,10.0,1091000.0,,,,,
2025-05-15,9.109999656677246,9.270000457763672,8.699999809265137,8.90999984741211,585800.0,,,,,
2025-05-16,9.329999923706056,9.43000030517578,8.819999694824219,9.020000457763672,659600.0,,,,,
2025-05-19,9.149999618530272,9.289999961853027,8.729999542236328,9.199999809265137,414100.0,,,,,
2025-05-20,9.260000228881836,9.289999961853027,9.010000228881836,9.170000076293944,343700.0,,,,,
2025-05-21,9.09000015258789,9.449999809265137,9.020000457763672,9.229999542236328,558000.0,,,,,
2025-05-22,8.84000015258789,9.0600004196167,8.770000457763672,9.0600004196167,531700.0,,,,,
2025-05-23,9.06999969482422,9.140000343322754,8.760000228881836,8.800000190734863,486900.0,,,,,
2025-05-27,9.399999618530272,9.449999809265137,9.109999656677246,9.15999984741211,524600.0,,,,,
2025-05-28,9.15999984741211,9.359999656677246,8.949999809265137,9.359999656677246,440500.0,,,,,
2025-05-29,9.109999656677246,9.25,9.029999732971191,9.239999771118164,370400.0,,,,,
2025-05-30,9.039999961853027,9.06999969482422,8.739999771118164,8.970000267028809,565000.0,,,,,
2025-06-02,8.84000015258789,9.699999809265137,8.699999809265137,9.390000343322754,732400.0,,,,,
2025-06-03,9.4399995803833,9.75,8.510000228881836,8.84000015258789,679800.0,,,,,
2025-06-04,9.93000030517578,10.18000030517578,9.449999809265137,9.520000457763672,1033400.0,,,,,
2025-06-05,9.710000038146973,10.100000381469728,9.600000381469728,9.979999542236328,695600.0,,,,,
2025-06-06,9.649999618530272,9.989999771118164,9.640000343322754,9.770000457763672,320800.0,,,,,
2025-06-09,10.050000190734863,10.289999961853027,9.65999984741211,9.729999542236328,638800.0,,,,,
2025-06-10,9.989999771118164,10.130000114440918,9.6899995803833,9.989999771118164,395500.0,,,,,
2025-06-11,10.079999923706056,10.15999984741211,9.699999809265137,9.949999809265137,417500.0,,,,,
2025-06-12,10.25,10.40999984741211,9.90999984741211,10.06999969482422,691600.0,,,,,
2025-06-13,10.979999542236328,11.279999732971191,10.18000030517578,10.300000190734863,1397800.0,,,,,
2025-06-16,11.390000343322754,11.6899995803833,10.770000457763672,11.020000457763672,1200400.0,,,,,
2025-06-17,10.90999984741211,11.479999542236328,10.890000343322754,11.380000114440918,923600.0,,,,,
2025-06-18,11.390000343322754,12.100000381469728,10.68000030517578,10.890000343322754,1332900.0,,,,,
2025-06-20,10.970000267028809,11.420000076293944,10.789999961853027,11.420000076293944,1987200.0,,,,,
2025-06-23,11.600000381469728,11.649999618530272,10.619999885559082,10.75,896600.0,,,,,
2025-06-24,11.229999542236328,11.68000030517578,11.09000015258789,11.579999923706056,984600.0,,,,,
2025-06-25,11.039999961853027,11.34000015258789,10.600000381469728,11.15999984741211,1009800.0,,,,,
2025-06-26,11.5,11.949999809265137,11.029999732971191,11.119999885559082,1646100.0,,,,,
2025-06-27,12.199999809265137,12.239999771118164,11.1899995803833,11.470000267028809,2626200.0,,,,,
2025-06-30,13.140000343322754,13.550000190734863,12.170000076293944,12.390000343322754,2286900.0,,,,,
2025-07-01,9.979999542236328,14.289999961853027,9.75,14.279999732971191,7222900.0,,,,,
2025-07-02,12.010000228881836,12.460000038146973,10.039999961853027,10.06999969482422,3671000.0,,,,,
2025-07-03,11.9399995803833,11.989999771118164,11.449999809265137,11.84000015258789,870100.0,,,,,
2025-07-07,12.6899995803833,12.869999885559082,11.90999984741211,12.100000381469728,1710300.0,,,,,
2025-07-08,13.0,13.09000015258789,12.199999809265137,12.75,1029200.0,,,,,
2025-07-09,12.699999809265137,13.399999618530272,12.510000228881836,13.119999885559082,1108600.0,,,,,
2025-07-10,16.6299991607666,17.329999923706055,14.399999618530272,14.529999732971191,7731700.0,,,,,
2025-07-11,16.6200008392334,16.899999618530273,15.510000228881836,16.649999618530273,5055000.0,,,,,
2025-07-14,19.1200008392334,19.940000534057617,17.899999618530273,18.049999237060547,7583100.0,,,,,
2025-07-15,21.940000534057617,22.75,19.36000061035156,20.01000022888184,8047800.0,,,,,
2025-07-16,21.38999938964844,24.75,20.739999771118164,24.290000915527344,10144600.0,,,,,
2025-07-17,22.65999984741211,23.209999084472656,21.32999992370605,21.450000762939453,4083500.0,,,,,
2025-07-18,22.420000076293945,23.76000022888184,21.93000030517578,22.670000076293945,3638300.0,,,,,
2025-07-21,20.8700008392334,24.299999237060547,20.86000061035156,22.56999969482422,4006500.0,,,,,
2025-07-22,21.32999992370605,21.770000457763672,20.15999984741211,21.0,4041000.0,,,,,
