Date,Close,High,Low,Open,Volume,"('Close', 'XP')","('High', 'XP')","('Low', 'XP')","('Open', 'XP')","('Volume', 'XP')"
2024-08-16,18.984437942504883,19.37459415112474,18.95588926320297,19.08911280320937,9735600.0,,,,,
2024-08-19,19.032018661499023,19.255645461582755,18.917825750914744,19.25088644049793,7153500.0,,,,,
2024-08-20,18.603797912597656,18.927342381950204,18.58476727295645,18.77508637461192,4706600.0,,,,,
2024-08-21,18.489606857299805,18.827424760921897,18.47057440257988,18.68944218675464,7424500.0,,,,,
2024-08-22,18.346866607666016,18.689441708687795,18.24218992441881,18.289769244966774,7974000.0,,,,,
2024-08-23,18.6513786315918,18.898795091734332,18.39444594432438,18.43251085282388,18253600.0,,,,,
2024-08-26,18.67041015625,19.17951648435684,18.489605479949034,18.87976169746952,5825200.0,,,,,
2024-08-27,18.55621719360352,18.822666093898498,18.475331989873663,18.537184740360736,3696700.0,,,,,
2024-08-28,18.204124450683597,18.58476626338669,18.13751267797096,18.344962066586515,4063800.0,,,,,
2024-08-29,17.671228408813477,18.28976863032417,17.614132863067713,17.975740406170452,5558900.0,,,,,
2024-08-30,17.518972396850586,18.099449525768826,17.281072172216508,17.347683944708503,69889700.0,,,,,
2024-09-03,17.538005828857422,17.75211640598004,17.190671699318408,17.4618778253288,8760300.0,,,,,
2024-09-04,17.38574981689453,17.58558514546274,17.262040676798694,17.547522051226554,7295000.0,,,,,
2024-09-05,17.718809127807617,17.842516443198555,17.319136686878583,17.44284400226952,5113300.0,,,,,
2024-09-06,17.30010414123535,17.79493703022273,17.071720149787627,17.633164809401265,6787200.0,,,,,
2024-09-09,17.319137573242188,17.385749347633663,17.090751753850377,17.271556437937758,3325000.0,,,,,
2024-09-10,17.223976135253906,17.271555452809803,16.833819923184784,17.05268768799729,3477800.0,,,,,
2024-09-11,17.48090934753418,17.57131077970402,17.02413953569187,17.252523534095687,5153300.0,,,,,
2024-09-12,17.690261840820312,17.77590607169311,17.309621823071645,17.442845375524985,3544400.0,,,,,
2024-09-13,18.32783317565918,18.351622834664006,17.794937190805594,17.794937190805594,6132300.0,,,,,
2024-09-16,18.51815223693848,18.660893820837885,18.33259035591081,18.39444492126491,3104600.0,,,,,
2024-09-17,18.67041015625,18.82266615259777,18.432509935077285,18.59428215807612,3048600.0,,,,,
2024-09-18,18.6799259185791,19.0034703879717,18.584767275256976,18.70847460059661,3203900.0,,,,,
2024-09-19,18.803634643554688,19.40314243240007,18.794118416425743,19.079597970155028,5277000.0,,,,,
2024-09-20,17.44284439086914,18.65137796715436,17.038414735160426,18.50863819543568,10826400.0,,,,,
2024-09-23,16.672048568725586,17.366716805330473,16.61971022767383,17.17639589514858,10578600.0,,,,,
2024-09-24,17.25252342224121,17.57131066578273,16.9147055402321,17.233492783773617,6406100.0,,,,,
2024-09-25,16.909948348999023,17.300104570959455,16.748176124159233,17.1859116648818,5522100.0,,,,,
2024-09-26,17.271556854248047,17.41429663353246,17.100268393092847,17.214461305541235,3583000.0,,,,,
2024-09-27,17.319137573242188,17.67122889932134,17.271556437937758,17.34768443939012,3695400.0,,,,,
2024-09-30,17.071720123291016,17.39526456443178,16.948010993718867,17.252522981843207,2689200.0,,,,,
2024-10-01,17.157365798950195,17.262040669330496,16.843337557739748,17.043172886221498,4282000.0,,,,,
2024-10-02,17.10026741027832,17.63316521769687,17.076477750937325,17.518972311811563,3903900.0,,,,,
2024-10-03,17.062204360961914,17.07172058772902,16.557855232513468,16.71011123071778,3375100.0,,,,,
2024-10-04,16.881399154663086,16.976559604324276,16.472210491644194,16.510275397522513,4644300.0,,,,,
2024-10-07,16.871883392333984,17.0431718434293,16.705353962121684,16.95752761788164,3055100.0,,,,,
2024-10-08,16.814788818359375,17.009866940035312,16.691081493774416,16.80527259107826,2000000.0,,,,,
2024-10-09,16.34850311279297,16.64349887204196,16.122974172965353,16.605435781349158,3549700.0,,,,,
2024-10-10,16.472211837768555,16.61495161640786,16.296166171281236,16.40560006207253,2475500.0,,,,,
2024-10-11,16.69108009338379,16.748175637245364,16.291407656283532,16.319954520697014,3027700.0,,,,,
2024-10-14,17.13833236694336,17.2192175719442,16.681564372147083,16.71011123742518,3911200.0,,,,,
2024-10-15,16.710111618041992,17.138332757314036,16.62922641119878,16.995592982568258,2836300.0,,,,,
2024-10-16,17.271556854248047,17.300105536118835,16.852851928650313,16.90994929239189,4149100.0,,,,,
2024-10-17,17.28107261657715,17.442844846089475,17.01462370472311,17.14784906816749,4292800.0,,,,,
2024-10-18,17.271556854248047,17.480910224564298,17.1811554175427,17.395265993986698,2805100.0,,,,,
2024-10-21,17.204944610595703,17.4618772953447,17.14784906344083,17.233493291690497,2732300.0,,,,,
2024-10-22,17.128816604614258,17.23349328689801,16.928981282110424,17.1763959247243,2530200.0,,,,,
2024-10-23,16.65301513671875,17.11929934274272,16.605435819484825,17.090750663381602,2742300.0,,,,,
2024-10-24,16.938495635986328,16.962287110994435,16.62922642626277,16.719627860175557,2428200.0,,,,,
2024-10-25,16.767208099365234,16.895672619365264,16.567370973188694,16.710110740437873,2901800.0,,,,,
2024-10-28,17.28107261657715,17.309621297679815,16.96704438458672,17.005109292723606,2699700.0,,,,,
2024-10-29,16.900432586669922,17.47139350267909,16.89091635964905,17.338168139421626,1849800.0,,,,,
2024-10-30,17.033655166625977,17.119299389910697,16.810030196968857,16.843336082131295,2530600.0,,,,,
2024-10-31,16.61495018005371,16.971800503319827,16.534064977996668,16.890915301262783,2540100.0,,,,,
2024-11-01,15.95834732055664,16.795755303023952,15.929798640516353,16.691080439612197,3923600.0,,,,,
2024-11-04,16.767208099365234,16.948010957531373,16.41987218517826,16.548338520212905,2326700.0,,,,,
2024-11-05,17.033655166625977,17.05268761958583,16.567370959317273,16.624466503162218,2574800.0,,,,,
2024-11-06,17.062204360961914,17.23349281270043,16.291408143173257,16.757692364553293,4355500.0,,,,,
2024-11-07,16.767208099365234,17.41429516523048,16.743416625628193,17.252522945005516,3499900.0,,,,,
2024-11-08,16.24382781982422,16.567372285910313,15.967864489947704,16.567372285910313,5080200.0,,,,,
2024-11-11,16.510276794433594,16.586404797596707,16.129636778618032,16.262860330394787,6089100.0,,,,,
2024-11-12,16.00592613220215,16.4722103345572,15.977379268100258,16.272375025705575,4231200.0,,,,,
2024-11-13,15.986894607543944,16.08205506182206,15.825122379781554,16.005927061406506,4367200.0,,,,,
2024-11-14,15.872703552246094,16.186731781587593,15.825122417476347,16.129636234898605,2770100.0,,,,,
2024-11-15,15.825121879577637,16.067781121068546,15.70141456345054,15.84415433283862,2312200.0,,,,,
2024-11-18,16.043991088867188,16.281891303992573,15.877459849258656,16.091570405878425,2980600.0,,,,,
2024-11-19,15.872703552246094,15.95834777979693,15.74899441687946,15.891736006153993,4270800.0,,,,,
2024-11-20,14.91158676147461,15.38263002409706,14.654654072771455,15.292226773422945,7255400.0,,,,,
2024-11-21,14.76884651184082,15.068600398229918,14.711750058114765,14.721266284988664,5199900.0,,,,,
2024-11-22,15.111422538757324,15.306499744918208,14.816425857758563,14.825942084649537,5025900.0,,,,,
2024-11-25,15.263679504394531,15.319823972740087,14.911586368230896,15.178034369568046,6044200.0,,,,,
2024-11-26,15.254162788391112,15.473030555592848,15.130453657339949,15.263679015013098,6726900.0,,,,,
2024-11-27,14.226433753967283,15.368354691030026,14.150305751997593,15.225614914216196,9115600.0,,,,,
2024-11-29,12.884675979614258,13.13209242815238,12.504035987645858,12.90370843297134,10388600.0,,,,,
2024-12-02,13.179673194885254,13.34620263100701,12.837096280537954,12.894192735434958,13765600.0,,,,,
2024-12-03,12.77048397064209,13.279590299765085,12.75145151730197,13.103544643955596,11429100.0,,,,,
2024-12-04,12.789515495300291,12.889434060135926,12.589679273146352,12.732419950409064,10607600.0,,,,,
2024-12-05,12.865644454956056,13.132092449772603,12.699114117876713,13.132092449772603,7287200.0,,,,,
2024-12-06,12.760968208312988,12.88467643697324,12.608712206121096,12.860886776949767,8404800.0,,,,,
2024-12-09,12.780000686645508,13.284348921744458,12.75621011905944,12.979836916781675,5422000.0,,,,,
2024-12-10,12.93000030517578,12.960000038146973,12.600000381469728,12.699999809265137,5654900.0,,,,,
2024-12-11,13.100000381469728,13.3100004196167,12.510000228881836,13.09000015258789,10421300.0,,,,,
2024-12-12,13.119999885559082,13.18000030517578,12.890000343322754,13.050000190734863,8001900.0,,,,,
2024-12-13,13.140000343322754,13.425000190734863,13.050000190734863,13.145000457763672,11340700.0,,,,,
2024-12-16,12.850000381469728,13.079999923706056,12.670000076293944,13.039999961853027,7638900.0,,,,,
2024-12-17,12.989999771118164,13.225000381469728,12.739999771118164,12.81999969482422,8620900.0,,,,,
2024-12-18,11.90999984741211,12.880000114440918,11.68000030517578,12.850000381469728,14389700.0,,,,,
2024-12-19,12.100000381469728,12.270000457763672,11.739999771118164,12.130000114440918,8135400.0,,,,,
2024-12-20,12.18000030517578,12.34000015258789,11.970000267028809,12.1899995803833,10169600.0,,,,,
2024-12-23,12.140000343322754,12.15999984741211,11.829999923706056,11.979999542236328,5054700.0,,,,,
2024-12-24,12.119999885559082,12.289999961853027,12.079999923706056,12.1899995803833,1387800.0,,,,,
2024-12-26,12.18000030517578,12.25,11.989999771118164,12.06999969482422,4300600.0,,,,,
2024-12-27,12.079999923706056,12.225000381469728,12.020000457763672,12.140000343322754,4036100.0,,,,,
2024-12-30,11.779999732971191,12.0,11.760000228881836,12.0,5383700.0,,,,,
2024-12-31,11.850000381469728,11.975000381469728,11.760000228881836,11.850000381469728,6379100.0,,,,,
2025-01-02,11.8100004196167,12.0649995803833,11.670000076293944,11.739999771118164,4605200.0,,,,,
2025-01-03,11.460000038146973,11.880000114440918,11.43000030517578,11.829999923706056,4875400.0,,,,,
2025-01-06,11.399999618530272,11.829999923706056,11.369999885559082,11.65999984741211,9802200.0,,,,,
2025-01-07,11.239999771118164,11.65999984741211,11.149999618530272,11.600000381469728,10532600.0,,,,,
2025-01-08,11.050000190734863,11.18000030517578,10.81999969482422,11.010000228881836,8679300.0,,,,,
2025-01-10,11.15999984741211,11.288999557495115,11.024999618530272,11.119999885559082,5541300.0,,,,,
2025-01-13,11.550000190734863,11.55500030517578,11.0,11.039999961853027,7337300.0,,,,,
2025-01-14,11.40999984741211,11.63599967956543,11.145000457763672,11.56999969482422,9844600.0,,,,,
2025-01-15,11.920000076293944,11.93000030517578,11.609999656677246,11.609999656677246,6449800.0,,,,,
2025-01-16,11.989999771118164,12.109999656677246,11.649999618530272,11.899999618530272,5746100.0,,,,,
2025-01-17,11.989999771118164,12.145000457763672,11.899999618530272,12.109999656677246,4340900.0,,,,,
2025-01-21,11.40999984741211,12.06999969482422,10.899999618530272,12.020000457763672,26210600.0,,,,,
2025-01-22,12.079999923706056,12.170000076293944,11.470000267028809,11.619999885559082,11091900.0,,,,,
2025-01-23,12.199999809265137,12.350000381469728,12.0,12.15999984741211,8466100.0,,,,,
2025-01-24,12.789999961853027,12.869999885559082,12.501999855041504,12.600000381469728,8162400.0,,,,,
2025-01-27,13.140000343322754,13.170000076293944,12.75,12.850000381469728,6129200.0,,,,,
2025-01-28,13.300000190734863,13.380000114440918,13.039999961853027,13.130000114440918,6388700.0,,,,,
2025-01-29,13.3100004196167,13.390000343322754,13.210000038146973,13.239999771118164,6090000.0,,,,,
2025-01-30,14.0,14.128999710083008,13.5,13.510000228881836,7292600.0,,,,,
2025-01-31,13.649999618530272,14.09000015258789,13.574999809265137,13.970000267028809,5662100.0,,,,,
2025-02-03,13.8100004196167,13.859999656677246,13.145000457763672,13.239999771118164,4632800.0,,,,,
2025-02-04,14.0,14.140000343322754,13.670000076293944,13.739999771118164,5011600.0,,,,,
2025-02-05,13.949999809265137,14.05500030517578,13.770000457763672,13.899999618530272,6876200.0,,,,,
2025-02-06,14.149999618530272,14.324999809265137,13.920000076293944,14.0600004196167,4038100.0,,,,,
2025-02-07,13.93000030517578,14.3100004196167,13.774999618530272,14.170000076293944,3675000.0,,,,,
2025-02-10,14.140000343322754,14.204999923706056,13.9399995803833,14.109999656677246,3206000.0,,,,,
2025-02-11,14.25,14.364999771118164,13.989999771118164,14.164999961853027,4690500.0,,,,,
2025-02-12,14.31999969482422,14.329999923706056,14.010000228881836,14.09000015258789,5765200.0,,,,,
2025-02-13,14.34000015258789,14.44499969482422,14.164999961853027,14.300000190734863,2749900.0,,,,,
2025-02-14,14.739999771118164,15.050000190734863,14.510000228881836,14.579999923706056,8523500.0,,,,,
2025-02-18,15.020000457763672,15.18000030517578,14.720000267028809,14.720000267028809,8251900.0,,,,,
2025-02-19,14.829999923706056,15.265000343322754,14.539999961853027,15.265000343322754,4988100.0,,,,,
2025-02-20,15.050000190734863,15.425000190734863,14.845000267028809,14.93000030517578,6970500.0,,,,,
2025-02-21,14.649999618530272,15.0600004196167,14.630000114440918,15.029999732971191,4774100.0,,,,,
2025-02-24,14.5600004196167,14.9399995803833,14.539999961853027,14.59000015258789,4632500.0,,,,,
2025-02-25,14.720000267028809,14.854999542236328,14.484999656677246,14.640000343322754,4062400.0,,,,,
2025-02-26,14.68000030517578,15.024999618530272,14.609999656677246,14.800000190734863,5243900.0,,,,,
2025-02-27,14.5,14.899999618530272,14.385000228881836,14.68000030517578,4804000.0,,,,,
2025-02-28,14.149999618530272,14.5,14.0,14.18000030517578,7664100.0,,,,,
2025-03-03,14.010000228881836,14.460000038146973,13.93000030517578,14.3100004196167,4039600.0,,,,,
2025-03-04,14.0600004196167,14.239999771118164,13.654999732971191,13.890000343322754,5533400.0,,,,,
2025-03-05,14.350000381469728,14.385000228881836,14.0600004196167,14.18000030517578,3740000.0,,,,,
2025-03-06,14.550000190734863,14.670000076293944,14.279999732971191,14.324999809265137,4034800.0,,,,,
2025-03-07,15.43000030517578,15.43000030517578,14.529999732971191,14.550000190734863,8505400.0,,,,,
2025-03-10,15.149999618530272,15.470000267028809,14.994999885559082,15.270000457763672,10472300.0,,,,,
2025-03-11,14.960000038146973,15.18000030517578,14.68000030517578,15.130000114440918,7044400.0,,,,,
2025-03-12,14.140000343322754,15.010000228881836,13.460000038146973,14.779999732971191,28559900.0,,,,,
2025-03-13,13.890000343322754,14.204999923706056,13.675000190734863,14.029999732971191,17141600.0,,,,,
2025-03-14,14.670000076293944,14.770000457763672,14.06999969482422,14.109999656677246,22948200.0,,,,,
2025-03-17,15.460000038146973,15.5649995803833,14.800000190734863,14.890000343322754,8634600.0,,,,,
2025-03-18,15.270000457763672,15.800000190734863,15.260000228881836,15.800000190734863,6271600.0,,,,,
2025-03-19,15.6899995803833,15.859999656677246,15.289999961853027,15.359999656677246,7128300.0,,,,,
2025-03-20,15.210000038146973,15.539999961853027,15.15999984741211,15.510000228881836,6088500.0,,,,,
2025-03-21,15.130000114440918,15.3100004196167,15.039999961853027,15.100000381469728,7426600.0,,,,,
2025-03-24,14.739999771118164,15.170000076293944,14.739999771118164,15.06999969482422,4837900.0,,,,,
2025-03-25,14.649999618530272,15.100000381469728,14.489999771118164,14.93000030517578,10813500.0,,,,,
2025-03-26,14.859999656677246,14.880000114440918,14.479999542236328,14.770000457763672,5454100.0,,,,,
2025-03-27,14.670000076293944,15.029999732971191,14.640000343322754,14.800000190734863,4632300.0,,,,,
2025-03-28,14.800000190734863,15.119999885559082,14.25,14.579999923706056,14670000.0,,,,,
2025-03-31,13.75,14.359999656677246,13.729999542236328,14.289999961853027,8417700.0,,,,,
2025-04-01,14.149999618530272,14.21500015258789,13.895000457763672,14.100000381469728,5871400.0,,,,,
2025-04-02,14.029999732971191,14.1899995803833,13.80500030517578,14.079999923706056,6880800.0,,,,,
2025-04-03,14.229999542236328,14.385000228881836,13.789999961853027,14.020000457763672,13911200.0,,,,,
2025-04-04,12.989999771118164,13.739999771118164,12.8100004196167,13.630000114440918,9470400.0,,,,,
2025-04-07,12.760000228881836,13.380000114440918,12.199999809265137,12.600000381469728,8891700.0,,,,,
2025-04-08,12.6899995803833,13.380000114440918,12.609999656677246,13.300000190734863,10922600.0,,,,,
2025-04-09,13.40999984741211,13.53499984741211,12.229999542236328,12.510000228881836,10403400.0,,,,,
2025-04-10,12.920000076293944,13.420000076293944,12.510000228881836,13.15999984741211,5939300.0,,,,,
2025-04-11,13.460000038146973,13.524999618530272,12.789999961853027,13.039999961853027,8959300.0,,,,,
2025-04-14,13.729999542236328,13.895000457763672,13.574999809265137,13.710000038146973,6299400.0,,,,,
2025-04-15,13.729999542236328,13.96500015258789,13.69499969482422,13.84000015258789,5412000.0,,,,,
2025-04-16,13.670000076293944,13.890000343322754,13.5600004196167,13.739999771118164,5084400.0,,,,,
2025-04-17,13.960000038146973,14.045000076293944,13.720000267028809,13.75,6450500.0,,,,,
2025-04-21,13.890000343322754,14.029999732971191,13.720000267028809,13.869999885559082,2611400.0,,,,,
2025-04-22,14.479999542236328,14.520000457763672,14.029999732971191,14.039999961853027,6207700.0,,,,,
2025-04-23,15.0600004196167,15.210000038146973,14.739999771118164,14.899999618530272,8355200.0,,,,,
2025-04-24,15.5600004196167,15.609999656677246,14.90999984741211,15.25,19055500.0,,,,,
2025-04-25,15.960000038146973,16.024999618530273,15.520000457763672,15.56999969482422,8927600.0,,,,,
2025-04-28,16.209999084472656,16.290000915527344,15.904999732971191,16.049999237060547,6100700.0,,,,,
2025-04-29,16.15999984741211,16.399999618530273,16.139999389648438,16.260000228881836,3812400.0,,,,,
2025-04-30,16.100000381469727,16.108999252319336,15.720000267028809,15.859999656677246,4571000.0,,,,,
2025-05-01,15.970000267028809,16.290000915527344,15.81999969482422,16.2549991607666,2339100.0,,,,,
2025-05-02,16.18000030517578,16.260000228881836,15.989999771118164,16.170000076293945,3511300.0,,,,,
2025-05-05,15.890000343322754,16.239999771118164,15.845000267028809,16.110000610351562,3231000.0,,,,,
2025-05-06,15.789999961853027,16.110000610351562,15.760000228881836,15.84000015258789,3526600.0,,,,,
2025-05-07,15.84000015258789,15.869999885559082,15.510000228881836,15.869999885559082,4685800.0,,,,,
2025-05-08,17.59000015258789,17.649999618530273,16.170000076293945,16.18000030517578,12102200.0,,,,,
2025-05-09,17.8700008392334,17.969999313354492,17.604999542236328,17.719999313354492,10195600.0,,,,,
2025-05-12,17.899999618530273,18.09000015258789,17.639999389648438,17.950000762939453,10277100.0,,,,,
2025-05-13,18.530000686645508,18.69499969482422,18.184999465942383,18.38999938964844,17081100.0,,,,,
2025-05-14,18.90999984741211,19.09499931335449,18.32999992370605,18.530000686645508,15427700.0,,,,,
2025-05-15,18.59000015258789,18.940000534057617,18.530000686645508,18.8700008392334,10472500.0,,,,,
2025-05-16,18.770000457763672,18.780000686645508,18.43000030517578,18.530000686645508,5280900.0,,,,,
2025-05-19,18.6299991607666,18.665000915527344,18.40999984741211,18.520000457763672,7076500.0,,,,,
2025-05-20,18.559999465942383,18.854999542236328,18.299999237060547,18.3700008392334,10055000.0,,,,,
2025-05-21,18.649999618530277,19.84499931335449,18.46999931335449,18.88999938964844,11789100.0,,,,,
2025-05-22,18.690000534057617,19.09499931335449,18.559999465942383,18.684999465942383,9755500.0,,,,,
2025-05-23,18.63999938964844,18.81999969482422,18.040000915527344,18.290000915527344,7237500.0,,,,,
2025-05-27,19.25,19.26000022888184,18.82999992370605,19.0,6065900.0,,,,,
2025-05-28,19.459999084472656,19.690000534057617,19.290000915527344,19.459999084472656,6872400.0,,,,,
2025-05-29,19.25,19.690000534057617,19.190000534057617,19.59000015258789,9409400.0,,,,,
2025-05-30,19.36000061035156,19.38999938964844,19.020000457763672,19.209999084472656,6325000.0,,,,,
2025-06-02,19.489999771118164,19.51000022888184,19.200000762939453,19.440000534057617,4960600.0,,,,,
2025-06-03,19.31999969482422,19.479999542236328,19.07999992370605,19.25,5618600.0,,,,,
2025-06-04,19.57999992370605,20.34000015258789,19.424999237060547,19.959999084472656,6507800.0,,,,,
2025-06-05,19.780000686645508,19.924999237060547,19.61000061035156,19.670000076293945,5704200.0,,,,,
2025-06-06,19.709999084472656,19.84000015258789,19.475000381469727,19.799999237060547,7237400.0,,,,,
2025-06-09,19.5,19.864999771118164,19.38999938964844,19.700000762939453,6975700.0,,,,,
2025-06-10,19.959999084472656,20.19499969482422,19.790000915527344,20.049999237060547,4918300.0,,,,,
2025-06-11,20.6200008392334,20.63999938964844,19.739999771118164,19.90999984741211,6460900.0,,,,,
2025-06-12,19.729999542236328,20.06999969482422,19.59499931335449,19.76000022888184,8666100.0,,,,,
2025-06-13,19.63999938964844,19.809999465942383,19.530000686645508,19.670000076293945,5148400.0,,,,,
2025-06-16,20.030000686645508,20.309999465942383,19.850000381469727,19.875,4933700.0,,,,,
2025-06-17,19.90999984741211,20.149999618530277,19.71199989318848,20.030000686645508,5162300.0,,,,,
2025-06-18,19.850000381469727,20.030000686645508,19.70499992370605,19.90999984741211,3858500.0,,,,,
2025-06-20,19.530000686645508,19.86000061035156,19.405000686645508,19.825000762939453,4514200.0,,,,,
2025-06-23,19.25,19.364999771118164,18.979999542236328,19.049999237060547,6336200.0,,,,,
2025-06-24,19.40999984741211,19.725000381469727,19.334999084472656,19.51000022888184,4911100.0,,,,,
2025-06-25,19.270000457763672,19.540000915527344,19.21500015258789,19.440000534057617,6348300.0,,,,,
2025-06-26,19.354999542236328,19.600000381469727,19.200000762939453,19.399999618530277,6713600.0,,,,,
2025-06-27,19.700000762939453,19.815000534057617,19.399999618530277,19.399999618530277,7096600.0,,,,,
2025-06-30,20.200000762939453,20.229999542236328,19.700000762939453,19.75,4061700.0,,,,,
2025-07-01,19.799999237060547,20.209999084472656,19.729999542236328,20.125,3683100.0,,,,,
2025-07-02,19.649999618530277,19.86000061035156,19.475000381469727,19.739999771118164,5349600.0,,,,,
2025-07-03,19.799999237060547,19.96500015258789,19.670000076293945,19.71999931335449,3379300.0,,,,,
2025-07-07,19.479999542236328,19.690000534057617,19.415000915527344,19.670000076293945,5483600.0,,,,,
2025-07-08,19.32999992370605,19.665000915527344,19.28499984741211,19.53499984741211,4112400.0,,,,,
2025-07-09,19.190000534057617,19.46699905395508,19.18000030517578,19.354999542236328,3932000.0,,,,,
2025-07-10,18.61000061035156,18.90999984741211,18.31999969482422,18.84000015258789,7245300.0,,,,,
2025-07-11,18.26000022888184,18.584999084472656,18.21999931335449,18.440000534057617,5343500.0,,,,,
2025-07-14,17.959999084472656,18.31999969482422,17.905000686645508,18.229999542236328,3505000.0,,,,,
2025-07-15,18.21999931335449,18.31999969482422,18.020000457763672,18.170000076293945,6255400.0,,,,,
