Date,Close,High,Low,Open,Volume,"('Close', 'CRF')","('High', 'CRF')","('Low', 'CRF')","('Open', 'CRF')","('Volume', 'CRF')"
2024-06-03,5.935485363006592,5.989514036987543,5.89689297035653,5.935485363006592,893418.0,,,,,
2024-06-04,5.981794834136963,5.997231864021254,5.935484495294134,5.950921525178425,606390.0,,,,,
2024-06-05,6.020387649536133,6.020387649536133,5.943203245432536,5.950921948626429,808758.0,,,,,
2024-06-06,6.043543338775635,6.043543338775635,5.981795215303811,5.981795215303811,597516.0,,,,,
2024-06-07,6.004950523376465,6.051261615590662,5.997232195709953,6.04354328792415,513978.0,,,,,
2024-06-10,5.966357707977295,6.004950094362769,5.950921429152133,5.997231767247681,719406.0,,,,,
2024-06-11,5.989513397216797,6.043543191641775,5.974076366724665,5.99723210016538,715632.0,,,,,
2024-06-12,5.997232437133789,6.058979436356605,5.966358374414796,6.058979436356605,683604.0,,,,,
2024-06-13,5.997232437133789,5.997232437133789,5.958639671032518,5.974076702392015,974202.0,,,,,
2024-06-14,5.961246490478516,6.031655361503461,5.945600032417639,5.984715987320833,581910.0,,,,,
2024-06-17,5.976891040802002,5.992537113370883,5.945598134668494,5.945598134668494,538356.0,,,,,
2024-06-18,5.984715461730957,5.992538499825363,5.96124596694978,5.976892423636552,477768.0,,,,,
2024-06-20,5.961246490478516,5.984715987320833,5.929954335352753,5.969069529259956,614754.0,,,,,
2024-06-21,6.00036096572876,6.016007419931314,5.953421603121096,5.976891474673878,380562.0,,,,,
2024-06-24,6.031655311584473,6.055124047236568,6.000362395721706,6.023831892369786,610674.0,,,,,
2024-06-25,6.078593254089356,6.078593254089356,6.023831228115172,6.0473003416772935,466242.0,,,,,
2024-06-26,6.070770263671875,6.070770263671875,6.047300767957416,6.05512380636291,335070.0,,,,,
2024-06-27,6.055123805999756,6.141178369948962,6.0238316523796565,6.047300767594731,717468.0,,,,,
2024-06-28,6.141178131103516,6.164648006401744,6.062946989099912,6.07859344579941,636684.0,,,,,
2024-07-01,6.156825065612793,6.164648484818672,6.125533291279238,6.141178607699028,632910.0,,,,,
2024-07-02,6.164647579193115,6.180294034808318,6.141177705521344,6.141177705521344,466344.0,,,,,
2024-07-03,6.172470569610596,6.172470569610596,6.149001076616004,6.15682411411489,293964.0,,,,,
2024-07-05,6.180294513702393,6.195940970529995,6.149001600047186,6.172471095039608,680238.0,,,,,
2024-07-08,6.164647579193115,6.219409983597355,6.164647579193115,6.164647579193115,625566.0,,,,,
2024-07-09,6.149001598358154,6.19594096882807,6.117709445707473,6.16464805518146,1122510.0,,,,,
2024-07-10,6.149001598358154,6.180294512004765,6.149001598358154,6.149001598358154,795498.0,,,,,
2024-07-11,6.086416244506836,6.172470801724438,5.969068775121064,6.164647763931368,1542852.0,,,,,
2024-07-12,6.117709159851074,6.133355615943282,6.094239665961736,6.1020627037588655,1989714.0,,,,,
2024-07-15,6.120880126953125,6.144666340658067,6.081237722866552,6.136737474214254,896172.0,,,,,
2024-07-16,6.136737823486328,6.144666690381412,6.081238068979861,6.105023898412073,717876.0,,,,,
2024-07-17,6.160523891448975,6.168452372528229,6.105023752641175,6.112952619346941,874140.0,,,,,
2024-07-18,6.120880126953125,6.1684521687365095,6.105023550944995,6.144666340658067,479604.0,,,,,
2024-07-19,6.136737823486328,6.136737823486328,6.097095417143509,6.105023898412073,302124.0,,,,,
2024-07-22,6.184309005737305,6.2080952174796735,6.112951913016069,6.136736967879036,549372.0,,,,,
2024-07-23,6.200167179107666,6.216024527176599,6.160524001748593,6.216024527176599,307122.0,,,,,
2024-07-24,6.136737823486328,6.184309867977272,6.105023898412073,6.176381386708709,524382.0,,,,,
2024-07-25,6.128808498382568,6.1922378823039885,6.081237231694439,6.1367369785595125,520812.0,,,,,
2024-07-26,6.184309005737305,6.192237871526917,6.120879621926279,6.192237871526917,340680.0,,,,,
2024-07-29,6.184309005737305,6.2080952174796735,6.17638052557416,6.200166351690061,366690.0,,,,,
2024-07-30,6.160523891448975,6.2080959348040325,6.144666543663956,6.184309720313248,464304.0,,,,,
2024-07-31,6.22395133972168,6.22395133972168,6.1763804592536165,6.1922378050361,777138.0,,,,,
2024-08-01,6.160523891448975,6.255666821279554,6.144666543663956,6.223952125709516,670752.0,,,,,
2024-08-02,6.073308944702148,6.136737563415639,5.9781660166319135,6.128809082483079,1004394.0,,,,,
2024-08-05,5.637235641479492,5.748235911207411,5.169448349767281,5.454877890229418,2980032.0,,,,,
2024-08-06,5.843379497528076,5.914736596813991,5.692736432437201,5.803737093065349,1019898.0,,,,,
2024-08-07,5.8671650886535645,5.986094225366579,5.835450395112436,5.962308398023976,739398.0,,,,,
2024-08-08,5.922665596008301,5.95438029360689,5.851308490477814,5.867165839277109,457062.0,,,,,
2024-08-09,5.970237255096436,5.994023469565553,5.922665211784712,5.98609460286701,526524.0,,,,,
2024-08-12,6.04952335357666,6.073309182933868,5.978166251131555,5.9940235992452005,591600.0,,,,,
2024-08-13,6.128808498382568,6.1367369785595125,6.057451405537141,6.089165711871384,741336.0,,,,,
2024-08-14,6.168452262878418,6.184309610381559,6.1208802203689965,6.14466643443696,1904238.0,,,,,
2024-08-15,6.155594348907471,6.219882342564101,6.147558447413202,6.171666542747248,533970.0,,,,,
2024-08-16,6.123450756072998,6.171666949922147,6.099342268297158,6.123450756072998,633216.0,,,,,
2024-08-19,6.211847305297852,6.227919501373686,6.115414910545436,6.13148710662127,457674.0,,,,,
2024-08-20,6.171667098999023,6.227919196231381,6.155594903710661,6.211847000943019,482052.0,,,,,
2024-08-21,6.203810214996338,6.219882409007806,6.187738802687358,6.211846507427694,592008.0,,,,,
2024-08-22,6.203810214996338,6.252026797030743,6.1797029011072455,6.227918701439163,574872.0,,,,,
2024-08-23,6.227919578552246,6.260063971102259,6.203811088714087,6.235955481264099,393822.0,,,,,
2024-08-26,6.219883441925049,6.227919735690969,6.14755953399094,6.227919735690969,698292.0,,,,,
2024-08-27,6.211847305297852,6.24399169744952,6.187739597461042,6.219883207910121,390660.0,,,,,
2024-08-28,6.195775985717773,6.252027695715588,6.187739692131257,6.2118474003369055,464202.0,,,,,
2024-08-29,6.243990898132324,6.260063092150695,6.203810217660775,6.203810217660775,278562.0,,,,,
2024-08-30,6.292208194732666,6.308279218022335,6.2359553138546495,6.243991607202061,760512.0,,,,,
2024-09-03,6.219883441925049,6.292208522413086,6.219883441925049,6.284172228647166,594966.0,,,,,
2024-09-04,6.292208194732666,6.316315511369747,6.219883118011115,6.219883118011115,801516.0,,,,,
2024-09-05,6.292208194732666,6.348459903056816,6.292208194732666,6.292208194732666,671670.0,,,,,
2024-09-06,6.260064125061035,6.340423935858523,6.235955634629956,6.2841722246408045,625974.0,,,,,
2024-09-09,6.324350833892822,6.332387126503268,6.2680991307272205,6.292207617707304,533358.0,,,,,
2024-09-10,6.3564958572387695,6.364532150651526,6.292208245895762,6.308279269316107,715734.0,,,,,
2024-09-11,6.40471076965332,6.40471076965332,6.308278388968142,6.372567163893244,705126.0,,,,,
2024-09-12,6.3886399269104,6.40471134037131,6.372567731746946,6.396676219917763,438702.0,,,,,
2024-09-13,6.3564958572387695,6.412747566020313,6.348459954677305,6.388640249187211,2836008.0,,,,,
2024-09-16,6.400467872619629,6.424897163495801,6.335323360988904,6.335323360988904,780300.0,,,,,
2024-09-17,6.376039981842041,6.449327465400214,6.359753654352089,6.4411841036259165,552840.0,,,,,
2024-09-18,6.433041095733643,6.433041095733643,6.35975361265596,6.392325079246386,708186.0,,,,,
2024-09-19,6.42489767074585,6.449327359609369,6.416754705163768,6.4411839979686505,572934.0,,,,,
2024-09-20,6.400467872619629,6.424897163495801,6.400467872619629,6.416754198556613,305490.0,,,,,
2024-09-23,6.457470417022705,6.46561377877923,6.392325107205076,6.392325107205076,426666.0,,,,,
2024-09-24,6.457470417022705,6.473756744477113,6.449327451324823,6.473756744477113,386784.0,,,,,
2024-09-25,6.457470417022705,6.457470417022705,6.433041123870416,6.4411840895682975,350982.0,,,,,
2024-09-26,6.490042209625244,6.506328536903517,6.433041054297886,6.465613708854431,537234.0,,,,,
2024-09-27,6.490042209625244,6.514471502513334,6.473756674464249,6.481900036132704,484398.0,,,,,
2024-09-30,6.587759494781494,6.587759494781494,6.490041541176423,6.514470831548392,818652.0,,,,,
2024-10-01,6.530757904052734,6.595902421789305,6.530757904052734,6.595902421789305,579156.0,,,,,
2024-10-02,6.555187702178955,6.555187702178955,6.530758012548586,6.538901374444925,410550.0,,,,,
2024-10-03,6.579616069793701,6.59590160311855,6.514470768025555,6.514470768025555,553248.0,,,,,
2024-10-04,6.628474712371826,6.636618073685268,6.595902059235304,6.604045420548745,686358.0,,,,,
2024-10-07,6.628474712371826,6.644761038940088,6.612188385803566,6.628474712371826,562224.0,,,,,
2024-10-08,6.669191360473633,6.685477292530629,6.636618704242324,6.644761670270822,576300.0,,,,,
2024-10-09,6.7913360595703125,6.799479023949477,6.669190009648539,6.685475938406867,887094.0,,,,,
2024-10-10,6.783194541931152,6.799480474162992,6.734335953118306,6.758764851466066,953496.0,,,,,
2024-10-11,6.81576681137085,6.840196503287488,6.766909011772319,6.791337911571584,2499918.0,,,,,
2024-10-14,6.880910873413086,6.89719680364225,6.815765568261973,6.815765568261973,1480020.0,,,,,
2024-10-15,6.859475612640381,6.900697791439802,6.842985939132698,6.892453355679917,756636.0,,,,,
2024-10-16,6.859475612640381,6.884208919920034,6.785274086825595,6.8677200484002645,842418.0,,,,,
2024-10-17,6.859475612640381,6.884208919920034,6.82649706761293,6.884208919920034,599862.0,,,,,
2024-10-18,6.925430774688721,6.941919643527534,6.8677189317650935,6.884207800603906,734502.0,,,,,
2024-10-21,6.941920280456543,6.950164715632385,6.900697302589474,6.950164715632385,629340.0,,,,,
2024-10-22,6.950165748596191,6.958410986985334,6.925432439392692,6.933676875793858,536316.0,,,,,
2024-10-23,6.859475612640381,6.950165207987021,6.842985939132698,6.941920772227136,611898.0,,,,,
2024-10-24,6.917186737060547,6.917186737060547,6.85123125027492,6.917186737060547,603534.0,,,,,
2024-10-25,6.925430774688721,6.925430774688722,6.900696669442718,6.925430774688722,386886.0,,,,,
2024-10-28,6.950165748596191,6.9666554233865,6.908942764602383,6.950165748596191,687480.0,,,,,
2024-10-29,6.958409309387207,6.966653743800728,6.925430769745338,6.950164072985902,395352.0,,,,,
2024-10-30,6.958409309387207,6.983142612627771,6.93367520415886,6.966653743800728,560490.0,,,,,
2024-10-31,6.941920280456543,6.999632128675298,6.917186172941158,6.950164715632385,747252.0,,,,,
2024-11-01,6.950165748596191,6.983144296188834,6.933676875793858,6.950165748596191,721548.0,,,,,
2024-11-04,6.908941745758057,6.966654396031434,6.8924528753872965,6.950164723672816,1050702.0,,,,,
2024-11-05,6.908941745758057,6.958409960846055,6.900697310572676,6.900697310572676,613020.0,,,,,
2024-11-06,7.03261137008667,7.082078788044383,6.983143952128957,6.999632824118882,786216.0,,,,,
2024-11-07,7.131546497344971,7.164524242672052,7.024366419068051,7.024366419068051,921570.0,,,,,
2024-11-08,7.2799482345581055,7.321170413257077,7.148034856757661,7.148034856757661,1214616.0,,,,,
2024-11-11,7.42834997177124,7.502551500301224,7.304681826871859,7.337659571118124,1560702.0,,,,,
2024-11-12,7.510795593261719,7.543773336001525,7.428349632436388,7.428349632436388,1235730.0,,,,,
2024-11-13,7.560263156890869,7.626219445645466,7.519040175673775,7.535529047365444,920040.0,,,,,
2024-11-14,7.477817535400391,7.601486484690237,7.461328662956928,7.5437738271622,3232176.0,,,,,
2024-11-15,7.34770917892456,7.464472522094133,7.30600804288474,7.356050055164816,1056210.0,,,,,
2024-11-18,7.280989170074463,7.397751723154731,7.280989170074463,7.322690313686134,1174428.0,,,,,
2024-11-19,7.331029415130615,7.3393694804970036,7.189245870030811,7.239287073519542,697680.0,,,,,
2024-11-20,7.331029415130615,7.356050422520184,7.239287073519542,7.3393694804970036,809676.0,,,,,
2024-11-21,7.431112289428711,7.43945235531958,7.297668801303428,7.339369942048232,497862.0,,,,,
2024-11-22,7.514514923095703,7.539535935932757,7.439453507165706,7.456133641530021,669732.0,,,,,
2024-11-25,7.631276607513428,7.639617485025745,7.53953506778282,7.53953506778282,734298.0,,,,,
2024-11-26,7.639617443084717,7.672977707788887,7.622936499442147,7.63127656561819,388212.0,,,,,
2024-11-27,7.681319236755371,7.689659303638786,7.639618091047743,7.672978358581403,468792.0,,,,,
2024-11-29,7.756380558013916,7.773060691582937,7.68965921244729,7.714679412800821,699108.0,,,,,
2024-12-02,7.906503200531006,7.923183332004118,7.748039517665115,7.756379583401671,964002.0,,,,,
2024-12-03,7.981564521789551,7.989904587440778,7.881482111393956,7.881482111393956,1067430.0,,,,,
2024-12-04,8.03160572052002,8.07330686003301,7.989904581007028,8.006585523586484,743478.0,,,,,
2024-12-05,8.056626319885254,8.106668338832806,8.048286253824152,8.064967197236827,794886.0,,,,,
2024-12-06,8.048286437988281,8.131688723088685,8.048286437988281,8.0733074480346,879240.0,,,,,
2024-12-09,7.6896586418151855,8.04828635467944,7.6896586418151855,8.006586023851376,1514394.0,,,,,
2024-12-10,7.02244234085083,7.589575727082325,6.722195516498706,7.522853579555964,7889904.0,,,,,
2024-12-11,7.306009769439697,7.456133407886027,7.089164784336296,7.089164784336296,1946772.0,,,,,
2024-12-12,7.42277193069458,7.489494085062692,7.314349443959539,7.389411664801037,813654.0,,,,,
2024-12-13,7.414430618286133,7.4894928265140335,7.339369221348609,7.4894928265140335,1881696.0,,,,,
2024-12-16,7.375612735748291,7.417807494132337,7.358735160752163,7.358735160752163,624852.0,,,,,
2024-12-17,7.0296173095703125,7.384051299091955,6.995861339709046,7.375612511850064,1740018.0,,,,,
2024-12-18,7.071811676025391,7.240590714706456,7.012740161738268,7.105567647940354,904128.0,,,,,
2024-12-19,7.147761821746826,7.206834152085856,7.088689491407797,7.206834152085856,655146.0,,,,,
2024-12-20,7.20683479309082,7.308101888648743,6.995861814160776,6.995861814160776,710838.0,,,,,
2024-12-23,7.257468223571777,7.2912233742830175,7.130884766617144,7.198395888933366,721242.0,,,,,
2024-12-24,7.31654167175293,7.324980460715083,7.206835773457201,7.206835773457201,243576.0,,,,,
2024-12-26,7.31654167175293,7.324980460715083,7.265908117086142,7.265908117086142,370668.0,,,,,
2024-12-27,7.31654167175293,7.31654167175293,7.206835773457201,7.299664093828623,411570.0,,,,,
2024-12-30,7.232151031494141,7.299662146071351,7.198395063758711,7.265906178335921,577116.0,,,,,
2024-12-31,7.333417892456055,7.44312459134185,7.232151622758049,7.282784347160194,757656.0,,,,,
