Date,Close,High,Low,Open,Volume,"('Close', 'AIRE')","('High', 'AIRE')","('Low', 'AIRE')","('Open', 'AIRE')","('Volume', 'AIRE')"
2024-06-03,1.0199999809265137,1.090000033378601,0.9700000286102296,0.9900000095367432,326700.0,,,,,
2024-06-04,1.0700000524520874,1.118000030517578,0.9900000095367432,1.0,534800.0,,,,,
2024-06-05,1.0700000524520874,1.159999966621399,1.0499999523162842,1.090000033378601,411600.0,,,,,
2024-06-06,1.0499999523162842,1.1100000143051147,1.0299999713897705,1.059999942779541,166200.0,,,,,
2024-06-07,0.9819999933242798,1.0399999618530271,0.9800000190734864,1.0199999809265137,182800.0,,,,,
2024-06-10,1.0299999713897705,1.0399999618530271,0.959999978542328,1.0,159600.0,,,,,
2024-06-11,1.0399999618530271,1.0800000429153442,1.0099999904632568,1.0499999523162842,104800.0,,,,,
2024-06-12,1.0199999809265137,1.0700000524520874,1.0099999904632568,1.024999976158142,232500.0,,,,,
2024-06-13,1.0299999713897705,1.0700000524520874,1.0099999904632568,1.0700000524520874,120800.0,,,,,
2024-06-14,1.0299999713897705,1.0499999523162842,1.0,1.0499999523162842,111400.0,,,,,
2024-06-17,1.0099999904632568,1.0499999523162842,0.9929999709129332,1.0199999809265137,134700.0,,,,,
2024-06-18,0.9610000252723694,1.0399999618530271,0.959999978542328,1.0099999904632568,159800.0,,,,,
2024-06-20,0.9419999718666076,1.0099999904632568,0.9419999718666076,1.0,104000.0,,,,,
2024-06-21,0.9679999947547911,1.0199999809265137,0.9649999737739564,1.0,150100.0,,,,,
2024-06-24,0.949999988079071,1.0,0.949999988079071,0.9819999933242798,124500.0,,,,,
2024-06-25,0.9430000185966492,0.9890000224113464,0.9430000185966492,0.949999988079071,69700.0,,,,,
2024-06-26,0.9369999766349792,0.9580000042915344,0.9259999990463256,0.9290000200271606,106000.0,,,,,
2024-06-27,0.925000011920929,0.9449999928474426,0.9100000262260436,0.9100000262260436,73500.0,,,,,
2024-06-28,0.949999988079071,0.949999988079071,0.9300000071525574,0.949999988079071,107500.0,,,,,
2024-07-01,1.0800000429153442,1.1100000143051147,0.9480000138282776,0.9700000286102296,325300.0,,,,,
2024-07-02,1.1299999952316284,1.1799999475479126,1.0499999523162842,1.0800000429153442,465700.0,,,,,
2024-07-03,1.3200000524520874,1.350000023841858,1.1399999856948853,1.2000000476837158,618000.0,,,,,
2024-07-05,1.1399999856948853,1.350000023841858,1.1399999856948853,1.25,430100.0,,,,,
2024-07-08,1.2400000095367432,1.2899999618530271,1.0859999656677246,1.2699999809265137,307600.0,,,,,
2024-07-09,1.350000023841858,1.3799999952316284,1.1799999475479126,1.2899999618530271,476100.0,,,,,
2024-07-10,1.3899999856948853,1.4199999570846558,1.2999999523162842,1.3700000047683716,421600.0,,,,,
2024-07-11,1.3799999952316284,1.4700000286102295,1.3700000047683716,1.399999976158142,356100.0,,,,,
2024-07-12,1.3899999856948853,1.4299999475479126,1.3799999952316284,1.3899999856948853,184700.0,,,,,
2024-07-15,1.5099999904632568,1.5700000524520874,1.3700000047683716,1.3700000047683716,499600.0,,,,,
2024-07-16,1.4299999475479126,1.5499999523162842,1.38100004196167,1.5099999904632568,259900.0,,,,,
2024-07-17,1.4600000381469729,1.5490000247955322,1.3899999856948853,1.3899999856948853,200400.0,,,,,
2024-07-18,1.4800000190734863,1.5499999523162842,1.4199999570846558,1.4700000286102295,161900.0,,,,,
2024-07-19,1.4299999475479126,1.5,1.3799999952316284,1.5,78600.0,,,,,
2024-07-22,1.5099999904632568,1.5499999523162842,1.399999976158142,1.399999976158142,129700.0,,,,,
2024-07-23,1.5199999809265137,1.5299999713897705,1.4800000190734863,1.4900000095367432,162500.0,,,,,
2024-07-24,1.4199999570846558,1.4919999837875366,1.3899999856948853,1.4800000190734863,92400.0,,,,,
2024-07-25,1.4600000381469729,1.5,1.399999976158142,1.399999976158142,77300.0,,,,,
2024-07-26,1.5099999904632568,1.5399999618530271,1.440000057220459,1.440000057220459,116700.0,,,,,
2024-07-29,1.4600000381469729,1.5199999809265137,1.409999966621399,1.4900000095367432,31900.0,,,,,
2024-07-30,1.5,1.5,1.409999966621399,1.434000015258789,86000.0,,,,,
2024-07-31,1.4800000190734863,1.5,1.4450000524520874,1.4700000286102295,50700.0,,,,,
2024-08-01,1.5,1.5199999809265137,1.4600000381469729,1.4800000190734863,106700.0,,,,,
2024-08-02,1.5499999523162842,1.5499999523162842,1.4199999570846558,1.4800000190734863,139500.0,,,,,
2024-08-05,1.3600000143051147,1.4500000476837158,1.3200000524520874,1.4500000476837158,102100.0,,,,,
2024-08-06,1.440000057220459,1.5199999809265137,1.350000023841858,1.350000023841858,157900.0,,,,,
2024-08-07,1.350000023841858,1.5,1.3200000524520874,1.4500000476837158,101400.0,,,,,
2024-08-08,1.2999999523162842,1.350000023841858,1.2200000286102295,1.2599999904632568,66700.0,,,,,
2024-08-09,1.2899999618530271,1.3899999856948853,1.2899999618530271,1.3799999952316284,47000.0,,,,,
2024-08-12,1.2200000286102295,1.340000033378601,1.2100000381469729,1.2999999523162842,70600.0,,,,,
2024-08-13,1.190000057220459,1.25,1.159999966621399,1.2200000286102295,153100.0,,,,,
2024-08-14,1.149999976158142,1.190000057220459,1.1299999952316284,1.190000057220459,55300.0,,,,,
2024-08-15,1.284999966621399,1.2899999618530271,1.1399999856948853,1.1399999856948853,43900.0,,,,,
2024-08-16,1.2400000095367432,1.340000033378601,1.2400000095367432,1.340000033378601,31400.0,,,,,
2024-08-19,1.3240000009536743,1.340000033378601,1.2400000095367432,1.2599999904632568,73500.0,,,,,
2024-08-20,1.2300000190734863,1.309999942779541,1.2300000190734863,1.2300000190734863,57600.0,,,,,
2024-08-21,1.2400000095367432,1.2999999523162842,1.2200000286102295,1.2999999523162842,41000.0,,,,,
