Date,Close,High,Low,Open,Volume,"('Close', 'ZS')","('High', 'ZS')","('Low', 'ZS')","('Open', 'ZS')","('Volume', 'ZS')"
2024-08-05,165.22999572753906,168.6199951171875,155.97000122070312,156.50999450683594,2147800.0,,,,,
2024-08-06,165.75,168.6199951171875,164.16000366210938,168.6199951171875,1328800.0,,,,,
2024-08-07,166.1999969482422,174.77000427246094,166.05999755859375,171.13999938964844,1362100.0,,,,,
2024-08-08,171.7100067138672,173.5,168.02999877929688,168.42999267578125,1305500.0,,,,,
2024-08-09,174.36000061035156,174.97999572753906,171.11000061035156,171.7100067138672,895900.0,,,,,
2024-08-12,172.5500030517578,175.82000732421875,171.8000030517578,175.0,787500.0,,,,,
2024-08-13,178.49000549316406,180.2700042724609,173.0919952392578,174.33999633789062,1572600.0,,,,,
2024-08-14,183.97999572753903,184.1999969482422,179.0,179.4499969482422,1514300.0,,,,,
2024-08-15,190.33999633789065,191.6199951171875,184.97999572753903,186.80999755859372,1583700.0,,,,,
2024-08-16,192.8999938964844,193.156005859375,188.3800048828125,189.8000030517578,1699700.0,,,,,
2024-08-19,195.5,196.6000061035156,192.6100006103516,193.1999969482422,1462100.0,,,,,
2024-08-20,197.1499938964844,199.552001953125,195.0800018310547,196.3800048828125,1429100.0,,,,,
2024-08-21,200.47000122070312,200.6000061035156,195.8000030517578,197.2700042724609,1133600.0,,,,,
2024-08-22,197.77999877929688,202.63999938964844,197.42999267578125,200.5,1175500.0,,,,,
2024-08-23,199.42999267578125,199.97999572753903,196.27999877929688,199.5500030517578,937200.0,,,,,
2024-08-26,197.82000732421875,201.9499969482422,197.55999755859372,200.1000061035156,1173000.0,,,,,
2024-08-27,197.22000122070312,198.40499877929688,195.00999450683597,196.0,678200.0,,,,,
2024-08-28,193.97000122070312,197.5399932861328,193.22000122070312,196.44000244140625,905000.0,,,,,
2024-08-29,197.25,200.9250030517578,195.8000030517578,195.94000244140625,1182700.0,,,,,
2024-08-30,199.97999572753903,200.41000366210935,197.57000732421875,198.5,1435000.0,,,,,
2024-09-03,193.19000244140625,200.75,190.47000122070312,199.9900054931641,4816300.0,,,,,
2024-09-04,157.1300048828125,163.47999572753906,156.0,158.74000549316406,10904800.0,,,,,
2024-09-05,162.25,163.49000549316406,155.8800048828125,156.74000549316406,4742700.0,,,,,
2024-09-06,156.77999877929688,164.8800048828125,155.27999877929688,163.27000427246094,3611300.0,,,,,
2024-09-09,159.16000366210938,161.1999969482422,157.2050018310547,158.0,2381400.0,,,,,
2024-09-10,155.89999389648438,160.19000244140625,153.4499969482422,160.0,2478900.0,,,,,
2024-09-11,161.7100067138672,162.22999572753906,154.6649932861328,155.7100067138672,2635600.0,,,,,
2024-09-12,166.7100067138672,168.72000122070312,162.0,162.97999572753906,2851500.0,,,,,
2024-09-13,170.05999755859375,171.77999877929688,166.97999572753906,167.22000122070312,1992200.0,,,,,
2024-09-16,171.77999877929688,172.38999938964844,168.74000549316406,170.0,1297300.0,,,,,
2024-09-17,170.32000732421875,173.47000122070312,169.5500030517578,172.41000366210938,1692400.0,,,,,
2024-09-18,168.52000427246094,171.22000122070312,166.13999938964844,170.0,1473400.0,,,,,
2024-09-19,172.5800018310547,174.77499389648438,169.3800048828125,172.77999877929688,1632100.0,,,,,
2024-09-20,172.7100067138672,173.6300048828125,169.72000122070312,171.5399932861328,2181600.0,,,,,
2024-09-23,174.7899932861328,174.89999389648438,171.64500427246094,173.0,1536400.0,,,,,
2024-09-24,174.14999389648438,175.69000244140625,171.97000122070312,175.0,696400.0,,,,,
2024-09-25,171.75,174.08999633789062,171.3000030517578,173.88999938964844,1341100.0,,,,,
2024-09-26,170.92999267578125,174.5399932861328,169.33999633789062,174.5399932861328,1401500.0,,,,,
2024-09-27,171.77000427246094,173.8300018310547,171.3000030517578,171.3300018310547,953300.0,,,,,
2024-09-30,170.94000244140625,172.7100067138672,169.30999755859375,170.0,1181400.0,,,,,
2024-10-01,166.99000549316406,171.39999389648438,165.4199981689453,170.64999389648438,1393300.0,,,,,
2024-10-02,169.69000244140625,170.1300048828125,165.9199981689453,166.77999877929688,1257600.0,,,,,
2024-10-03,169.6300048828125,170.91000366210938,167.00100708007812,167.58999633789062,1491500.0,,,,,
2024-10-04,173.92999267578125,176.55999755859375,171.66000366210938,174.8800048828125,1747900.0,,,,,
2024-10-07,172.1300048828125,173.82000732421875,169.94000244140625,173.38999938964844,2047000.0,,,,,
2024-10-08,176.92999267578125,177.39999389648438,172.81300354003906,172.97000122070312,1765900.0,,,,,
2024-10-09,185.97000122070312,186.4199981689453,177.03900146484375,177.3800048828125,2669600.0,,,,,
2024-10-10,195.5,196.19000244140625,185.0989990234375,185.57000732421875,3374400.0,,,,,
2024-10-11,198.25999450683597,203.02999877929688,195.3000030517578,195.3300018310547,2827700.0,,,,,
2024-10-14,196.7400054931641,199.406005859375,195.08999633789065,199.2899932861328,1245100.0,,,,,
2024-10-15,195.16000366210935,198.5850067138672,194.2700042724609,196.3800048828125,1389300.0,,,,,
2024-10-16,191.5500030517578,195.75,190.41000366210935,195.1999969482422,1397000.0,,,,,
2024-10-17,188.75999450683597,193.22000122070312,188.6699981689453,192.94000244140625,1128200.0,,,,,
2024-10-18,190.00999450683597,191.6100006103516,187.5399932861328,189.2899932861328,1131100.0,,,,,
2024-10-21,187.9600067138672,192.25,186.83999633789065,188.55999755859372,1562100.0,,,,,
2024-10-22,186.16000366210935,188.30999755859372,185.42999267578125,186.3300018310547,907800.0,,,,,
2024-10-23,181.00999450683597,186.6199951171875,180.77999877929688,185.5,1079300.0,,,,,
2024-10-24,183.92999267578125,185.4600067138672,182.0,182.50999450683597,1085300.0,,,,,
2024-10-25,184.9600067138672,188.6300048828125,183.8600006103516,185.3800048828125,926800.0,,,,,
2024-10-28,187.0,188.55999755859372,185.5,186.6499938964844,905100.0,,,,,
2024-10-29,189.8500061035156,190.44000244140625,185.02999877929688,186.97999572753903,1294600.0,,,,,
2024-10-30,186.77999877929688,192.1000061035156,186.22000122070312,189.32000732421875,708500.0,,,,,
2024-10-31,180.7899932861328,187.0,180.6499938964844,186.5,1786600.0,,,,,
2024-11-01,182.58999633789065,183.93800354003903,179.6300048828125,181.1499938964844,1239000.0,,,,,
2024-11-04,184.8999938964844,186.1999969482422,180.4199981689453,181.94000244140625,832900.0,,,,,
2024-11-05,186.91000366210935,188.02999877929688,183.69000244140625,185.8500061035156,992100.0,,,,,
2024-11-06,193.02999877929688,196.1529998779297,190.8500061035156,192.3300018310547,1745600.0,,,,,
2024-11-07,196.7100067138672,197.7100067138672,192.8999938964844,193.58999633789065,1876000.0,,,,,
2024-11-08,195.72999572753903,197.1000061035156,192.5,196.6499938964844,1062300.0,,,,,
2024-11-11,199.5399932861328,200.42999267578125,195.0500030517578,196.75,1712100.0,,,,,
2024-11-12,209.0399932861328,209.30999755859372,199.5399932861328,200.0,2260900.0,,,,,
2024-11-13,209.8500061035156,217.83999633789065,208.5399932861328,210.0,2711200.0,,,,,
2024-11-14,208.5,210.4600067138672,205.6699981689453,209.8500061035156,1165200.0,,,,,
2024-11-15,201.47000122070312,205.53500366210935,198.3300018310547,204.6699981689453,1347400.0,,,,,
2024-11-18,202.8500061035156,204.6300048828125,200.6699981689453,203.2700042724609,1131300.0,,,,,
2024-11-19,204.3600006103516,204.97000122070312,198.67999267578125,199.6300048828125,1096200.0,,,,,
2024-11-20,200.94000244140625,205.9900054931641,198.83999633789065,204.0,1212300.0,,,,,
2024-11-21,207.3000030517578,210.7100067138672,202.3500061035156,202.42999267578125,1836300.0,,,,,
2024-11-22,210.9600067138672,212.97999572753903,207.5399932861328,210.0,2035700.0,,,,,
2024-11-25,210.4199981689453,216.3000030517578,208.75,214.16000366210935,1758200.0,,,,,
2024-11-26,210.3000030517578,211.9900054931641,207.81500244140625,210.69000244140625,1277400.0,,,,,
2024-11-27,204.9600067138672,209.55999755859372,202.25,209.55999755859372,1559100.0,,,,,
2024-11-29,206.58999633789065,207.8500061035156,204.4750061035156,206.0,943500.0,,,,,
2024-12-02,208.50999450683597,212.34500122070312,206.1699981689453,207.5500030517578,5485600.0,,,,,
2024-12-03,198.63999938964844,202.73399353027344,194.63999938964844,195.8999938964844,7979700.0,,,,,
2024-12-04,206.3600006103516,208.68499755859372,196.3000030517578,201.0,3586100.0,,,,,
2024-12-05,205.6100006103516,212.0,202.5500030517578,205.6300048828125,2577500.0,,,,,
2024-12-06,211.9900054931641,215.14100646972656,206.2700042724609,207.47999572753903,2458500.0,,,,,
2024-12-09,206.1300048828125,216.6999969482422,204.7400054931641,213.66000366210935,2027000.0,,,,,
2024-12-10,201.38999938964844,207.0500030517578,200.1499938964844,205.27999877929688,1806500.0,,,,,
2024-12-11,207.9199981689453,209.3699951171875,204.0,204.5500030517578,1543400.0,,,,,
2024-12-12,206.3600006103516,209.38999938964844,205.1100006103516,207.6199951171875,937500.0,,,,,
2024-12-13,198.5399932861328,206.77999877929688,197.4600067138672,206.3600006103516,1888000.0,,,,,
2024-12-16,204.41000366210935,204.6499938964844,197.8600006103516,200.0,1484700.0,,,,,
2024-12-17,200.4499969482422,202.5,198.0,201.75999450683597,2355800.0,,,,,
2024-12-18,185.69000244140625,200.8000030517578,185.5,200.0,4302200.0,,,,,
2024-12-19,183.2100067138672,190.8000030517578,182.55999755859372,190.1100006103516,2708300.0,,,,,
2024-12-20,187.3800048828125,188.6699981689453,179.11000061035156,180.83999633789065,3264800.0,,,,,
2024-12-23,185.94000244140625,188.05999755859372,184.31500244140625,187.82000732421875,1265600.0,,,,,
2024-12-24,187.25999450683597,187.58999633789065,184.67999267578125,185.97999572753903,654200.0,,,,,
2024-12-26,187.6300048828125,188.5,185.8699951171875,186.0,806500.0,,,,,
2024-12-27,184.55999755859372,185.92999267578125,181.25999450683597,185.25999450683597,1256100.0,,,,,
2024-12-30,183.1300048828125,184.40499877929688,180.10000610351562,181.52999877929688,1032400.0,,,,,
2024-12-31,180.41000366210935,184.1999969482422,179.72300720214844,184.1150054931641,920800.0,,,,,
2025-01-02,181.66000366210935,184.47999572753903,180.17999267578125,184.0500030517578,855100.0,,,,,
2025-01-03,185.83999633789065,186.57000732421875,182.6199951171875,182.6199951171875,1051900.0,,,,,
2025-01-06,188.7100067138672,190.25,185.15499877929688,187.0,1155800.0,,,,,
2025-01-07,183.8999938964844,190.5749969482422,182.0200042724609,188.8999938964844,2198600.0,,,,,
2025-01-08,187.27999877929688,190.0,181.8800048828125,181.8800048828125,1686800.0,,,,,
2025-01-10,189.97999572753903,192.6150054931641,183.3600006103516,183.77999877929688,2212000.0,,,,,
2025-01-13,186.4900054931641,189.19000244140625,185.30999755859372,187.8699951171875,1357000.0,,,,,
2025-01-14,184.69000244140625,189.1000061035156,183.3329925537109,187.8000030517578,1121200.0,,,,,
2025-01-15,189.9900054931641,191.13999938964844,186.1999969482422,187.22999572753903,1710800.0,,,,,
2025-01-16,187.5500030517578,193.13499450683597,187.50999450683597,190.8699951171875,1962100.0,,,,,
2025-01-17,187.5800018310547,192.80999755859372,187.0500030517578,192.80999755859372,1304400.0,,,,,
2025-01-21,191.80999755859372,192.22999572753903,188.3999938964844,190.0200042724609,1203600.0,,,,,
2025-01-22,192.92999267578125,194.1300048828125,190.6999969482422,193.32000732421875,1194300.0,,,,,
2025-01-23,192.6999969482422,193.1100006103516,188.97999572753903,191.2100067138672,1049200.0,,,,,
2025-01-24,193.47000122070312,196.9499969482422,193.3249969482422,193.6199951171875,1183700.0,,,,,
2025-01-27,191.2400054931641,198.0,188.17999267578125,188.2899932861328,1725400.0,,,,,
2025-01-28,204.67999267578125,205.57000732421875,189.1999969482422,191.7400054931641,2830700.0,,,,,
2025-01-29,201.6300048828125,204.0,199.9199981689453,203.8699951171875,1758700.0,,,,,
2025-01-30,202.8300018310547,205.0,199.5749969482422,200.0,804500.0,,,,,
2025-01-31,202.58999633789065,208.1300048828125,200.7539978027344,204.8600006103516,1105500.0,,,,,
2025-02-03,200.0,202.3699951171875,196.9600067138672,198.8800048828125,1149300.0,,,,,
2025-02-04,203.72999572753903,203.8600006103516,198.1999969482422,199.05999755859372,1073900.0,,,,,
2025-02-05,204.9900054931641,205.31500244140625,201.16000366210935,203.16000366210935,1244200.0,,,,,
2025-02-06,204.22999572753903,205.6199951171875,201.72999572753903,204.97999572753903,1268200.0,,,,,
2025-02-07,205.52999877929688,210.22999572753903,204.4199981689453,207.0200042724609,1479900.0,,,,,
2025-02-10,212.52999877929688,212.69000244140625,207.47999572753903,209.2899932861328,1356400.0,,,,,
2025-02-11,209.2400054931641,211.30099487304688,207.05999755859372,210.0,1682400.0,,,,,
2025-02-12,211.13999938964844,211.3699951171875,204.63999938964844,206.7700042724609,1368100.0,,,,,
2025-02-13,214.83999633789065,215.0,207.6300048828125,212.58999633789065,2100700.0,,,,,
2025-02-14,212.6999969482422,215.0,210.2700042724609,214.5,1761900.0,,,,,
2025-02-18,216.8699951171875,217.1000061035156,210.72000122070312,213.25999450683597,1924500.0,,,,,
2025-02-19,214.6699981689453,215.88999938964844,210.31500244140625,214.7700042724609,1613900.0,,,,,
2025-02-20,206.97000122070312,212.97000122070312,201.3370056152344,212.6999969482422,2558500.0,,,,,
2025-02-21,198.55999755859372,207.3000030517578,196.9499969482422,207.3000030517578,1989600.0,,,,,
2025-02-24,197.0500030517578,200.97999572753903,190.7550048828125,200.08999633789065,1312000.0,,,,,
2025-02-25,193.0399932861328,195.6100006103516,189.0200042724609,194.5399932861328,1491400.0,,,,,
2025-02-26,195.82000732421875,198.1999969482422,194.3350067138672,194.8000030517578,1018600.0,,,,,
2025-02-27,192.02999877929688,199.9900054931641,191.6699981689453,197.8000030517578,1188200.0,,,,,
2025-02-28,196.22999572753903,196.50900268554688,191.0,191.72999572753903,2542800.0,,,,,
2025-03-03,188.7899932861328,199.6999969482422,187.3999938964844,198.3999938964844,1812800.0,,,,,
2025-03-04,193.82000732421875,196.7539978027344,183.8350067138672,187.1499938964844,2558600.0,,,,,
2025-03-05,196.4499969482422,197.30999755859372,189.55999755859372,191.4199981689453,3504700.0,,,,,
2025-03-06,202.16000366210935,211.22000122070312,199.1199951171875,200.7100067138672,6523500.0,,,,,
2025-03-07,208.75999450683597,209.13999938964844,198.0,204.9250030517578,4346500.0,,,,,
2025-03-10,194.69000244140625,204.6000061035156,192.7400054931641,203.47000122070312,3057300.0,,,,,
2025-03-11,199.3600006103516,204.4149932861328,195.1999969482422,196.40499877929688,2431700.0,,,,,
2025-03-12,197.7899932861328,203.97000122070312,195.16000366210935,202.94000244140625,2217000.0,,,,,
2025-03-13,189.5800018310547,196.4949951171875,186.6699981689453,196.17999267578125,2491900.0,,,,,
2025-03-14,197.80999755859372,198.0,192.0,192.7700042724609,1581000.0,,,,,
2025-03-17,202.6499938964844,204.4600067138672,196.66000366210935,197.7100067138672,1850800.0,,,,,
2025-03-18,201.58999633789065,202.927001953125,196.75,199.6999969482422,1611400.0,,,,,
2025-03-19,203.9499969482422,206.6699981689453,199.5659942626953,199.5659942626953,1925100.0,,,,,
2025-03-20,203.5500030517578,205.38999938964844,200.8999938964844,202.6100006103516,952300.0,,,,,
2025-03-21,205.1999969482422,206.5,197.22999572753903,200.52999877929688,1826400.0,,,,,
2025-03-24,209.8699951171875,210.17999267578125,206.6000061035156,208.0,1573800.0,,,,,
2025-03-25,215.72999572753903,216.38999938964844,211.1999969482422,211.67999267578125,2311600.0,,,,,
2025-03-26,211.5500030517578,216.0,209.6300048828125,215.25,1675700.0,,,,,
2025-03-27,209.4499969482422,212.0,205.1199951171875,210.3500061035156,1624800.0,,,,,
2025-03-28,207.13999938964844,209.88299560546875,203.5039978027344,208.5200042724609,2428400.0,,,,,
2025-03-31,198.4199981689453,203.4949951171875,192.20599365234372,202.32000732421875,3491000.0,,,,,
2025-04-01,201.07000732421875,201.6699981689453,195.7169952392578,200.0,1911000.0,,,,,
2025-04-02,207.0399932861328,208.16000366210935,198.0,198.0399932861328,1717400.0,,,,,
2025-04-03,192.2100067138672,202.82000732421875,188.66000366210935,202.82000732421875,3898100.0,,,,,
2025-04-04,174.6699981689453,186.33999633789065,172.85000610351562,184.57000732421875,5710500.0,,,,,
2025-04-07,180.05499267578125,186.2350006103516,164.77999877929688,166.8800048828125,5738300.0,,,,,
2025-04-08,177.0399932861328,189.21499633789065,174.7899932861328,186.5800018310547,2975300.0,,,,,
2025-04-09,202.1199951171875,203.16000366210935,177.27499389648438,177.75,4509500.0,,,,,
2025-04-10,195.3600006103516,198.8300018310547,189.26800537109372,195.6300048828125,3911100.0,,,,,
2025-04-11,198.0800018310547,199.13999938964844,190.75999450683597,195.1750030517578,2313800.0,,,,,
2025-04-14,199.44000244140625,202.4750061035156,196.2899932861328,202.0,1745900.0,,,,,
2025-04-15,204.63999938964844,205.0,199.2749938964844,199.67999267578125,1771200.0,,,,,
2025-04-16,202.8699951171875,206.7949981689453,199.3999938964844,203.1199951171875,1664800.0,,,,,
2025-04-17,201.08999633789065,203.0,199.1000061035156,202.8699951171875,1785100.0,,,,,
2025-04-21,193.6999969482422,199.2899932861328,191.4600067138672,198.8800048828125,1581700.0,,,,,
2025-04-22,196.5200042724609,198.6929931640625,194.3500061035156,196.9499969482422,1445700.0,,,,,
2025-04-23,200.58999633789065,207.22999572753903,199.52999877929688,202.0,2186000.0,,,,,
2025-04-24,210.13999938964844,212.35499572753903,201.69700622558597,202.2400054931641,2642900.0,,,,,
2025-04-25,215.5800018310547,217.1499938964844,209.375,209.8999938964844,2885000.0,,,,,
2025-04-28,219.8600006103516,221.5,216.42999267578125,219.33999633789065,2910800.0,,,,,
2025-04-29,223.8500061035156,224.6999969482422,219.8800048828125,220.7400054931641,2386600.0,,,,,
2025-04-30,226.1699981689453,226.6000061035156,217.75999450683597,218.9199981689453,2247000.0,,,,,
2025-05-01,227.05999755859372,230.7899932861328,226.5449981689453,228.5,3165000.0,,,,,
2025-05-02,230.47000122070312,231.92999267578125,228.8300018310547,230.9199981689453,1748100.0,,,,,
2025-05-05,232.97999572753903,235.6699981689453,227.94000244140625,228.66000366210935,2214500.0,,,,,
2025-05-06,233.1000061035156,235.0,228.67999267578125,229.6000061035156,1992700.0,,,,,
2025-05-07,233.5399932861328,235.0,230.0500030517578,232.5,1657500.0,,,,,
2025-05-08,233.1499938964844,234.5399932861328,230.6450042724609,233.94000244140625,2185300.0,,,,,
2025-05-09,233.05999755859372,235.0,227.69000244140625,233.33999633789065,2579600.0,,,,,
2025-05-12,241.47999572753903,241.7400054931641,236.6199951171875,237.25999450683597,2553400.0,,,,,
2025-05-13,245.0,247.27999877929688,240.0200042724609,240.0200042724609,2870700.0,,,,,
2025-05-14,244.4499969482422,247.0,243.47000122070312,244.22000122070312,2692900.0,,,,,
2025-05-15,245.9199981689453,246.5,241.5800018310547,243.42999267578125,3097700.0,,,,,
2025-05-16,251.5,253.58999633789065,246.67999267578125,247.7700042724609,3083700.0,,,,,
2025-05-19,252.57000732421875,253.72000122070312,247.3000030517578,248.47999572753903,2046900.0,,,,,
2025-05-20,251.9499969482422,252.27999877929688,248.9499969482422,250.7899932861328,1985100.0,,,,,
2025-05-21,248.72000122070312,253.94000244140625,247.7100067138672,249.60499572753903,2566700.0,,,,,
2025-05-22,252.82000732421875,254.58999633789065,247.6999969482422,249.1000061035156,2173300.0,,,,,
2025-05-23,254.1000061035156,255.86700439453125,248.6100006103516,249.8999938964844,2004000.0,,,,,
2025-05-27,257.29998779296875,259.3999938964844,256.1400146484375,257.70001220703125,1758700.0,,,,,
2025-05-28,253.6499938964844,256.0,252.5,256.0,2223400.0,,,,,
2025-05-29,251.1100006103516,255.16000366210935,248.7400054931641,255.0,4203600.0,,,,,
2025-05-30,275.70001220703125,276.489990234375,262.6099853515625,262.8299865722656,9946300.0,,,,,
2025-06-02,293.17999267578125,293.5299987792969,276.3500061035156,276.6199951171875,5827300.0,,,,,
2025-06-03,295.0299987792969,298.0,290.2200012207031,292.7200012207031,4123600.0,,,,,
2025-06-04,296.8500061035156,303.4200134277344,294.125,295.4800109863281,3231500.0,,,,,
2025-06-05,300.8800048828125,303.7269897460937,298.3299865722656,299.3099975585937,2503900.0,,,,,
2025-06-06,303.0299987792969,306.7749938964844,302.1019897460937,302.6300048828125,3016200.0,,,,,
2025-06-09,299.8999938964844,305.5,299.5899963378906,303.6050109863281,2294100.0,,,,,
2025-06-10,297.9700012207031,303.9599914550781,296.2049865722656,300.0,1637000.0,,,,,
2025-06-11,299.8599853515625,302.9800109863281,296.2200012207031,297.3999938964844,2007400.0,,,,,
2025-06-12,301.42999267578125,306.489990234375,300.1000061035156,300.1000061035156,1827400.0,,,,,
2025-06-13,301.95001220703125,305.6099853515625,300.5,301.95001220703125,2066600.0,,,,,
2025-06-16,305.0199890136719,309.1849975585937,303.54998779296875,304.0599975585937,2567400.0,,,,,
2025-06-17,307.3099975585937,307.989990234375,299.5199890136719,303.135009765625,2885300.0,,,,,
2025-06-18,305.4100036621094,308.6600036621094,302.385009765625,306.32501220703125,2019900.0,,,,,
2025-06-20,302.94000244140625,308.3999938964844,300.260009765625,305.489990234375,3365500.0,,,,,
2025-06-23,310.4599914550781,311.71099853515625,298.42999267578125,302.4599914550781,3054900.0,,,,,
2025-06-24,308.4599914550781,314.6400146484375,306.3500061035156,311.8800048828125,2257100.0,,,,,
2025-06-25,311.9800109863281,316.44000244140625,310.9129943847656,310.92999267578125,2047200.0,,,,,
2025-06-26,313.8500061035156,317.17999267578125,311.6619873046875,314.3299865722656,1878600.0,,,,,
2025-06-27,315.32000732421875,317.260009765625,312.54998779296875,314.7049865722656,2548900.0,,,,,
2025-06-30,313.94000244140625,314.3299865722656,306.1099853515625,306.5849914550781,2523100.0,,,,,
2025-07-01,307.32000732421875,316.82000732421875,301.8500061035156,314.5,4228500.0,,,,,
2025-07-02,309.3299865722656,312.4549865722656,305.5299987792969,307.0799865722656,1632800.0,,,,,
2025-07-03,314.7699890136719,316.45001220703125,308.1050109863281,310.489990234375,1367900.0,,,,,
2025-07-07,315.45001220703125,316.0150146484375,309.677001953125,312.8599853515625,1733400.0,,,,,
2025-07-08,312.44000244140625,318.4599914550781,307.1600036621094,316.7799987792969,1815300.0,,,,,
2025-07-09,316.5,317.2799987792969,311.5,315.0,1681500.0,,,,,
2025-07-10,296.17999267578125,316.0,296.0599975585937,315.94000244140625,3561200.0,,,,,
2025-07-11,289.739990234375,298.70001220703125,289.0,297.3900146484375,2273500.0,,,,,
2025-07-14,291.1400146484375,295.0,286.70001220703125,288.20001220703125,1780600.0,,,,,
2025-07-15,288.8999938964844,292.1700134277344,287.3299865722656,291.6000061035156,1534800.0,,,,,
2025-07-16,287.760009765625,291.6499938964844,284.5400085449219,289.82501220703125,1666100.0,,,,,
2025-07-17,286.2900085449219,289.04998779296875,285.5400085449219,287.5899963378906,2163300.0,,,,,
2025-07-18,288.7200012207031,289.6700134277344,284.6099853515625,286.635009765625,1819100.0,,,,,
2025-07-21,288.42999267578125,293.6499938964844,285.79998779296875,290.2149963378906,1348300.0,,,,,
2025-07-22,285.7099914550781,289.239990234375,283.4700012207031,288.489990234375,1160100.0,,,,,
2025-07-23,283.3699951171875,286.3099975585937,280.0,285.07501220703125,1249100.0,,,,,
2025-07-24,284.29998779296875,286.3349914550781,281.19000244140625,283.6000061035156,1036700.0,,,,,
2025-07-25,286.1849975585937,289.3099975585937,283.989990234375,284.2449951171875,1005400.0,,,,,
