Date,Close,High,Low,Open,Volume,"('Close', 'CAG')","('High', 'CAG')","('Low', 'CAG')","('Open', 'CAG')","('Volume', 'CAG')"
2024-06-03,27.723194122314453,28.1428193728442,27.583319631671426,27.9749692726323,3125900.0,,,,,
2024-06-04,27.97496795654297,28.049567799949727,27.53669409885333,27.67656858291593,3364500.0,,,,,
2024-06-05,27.76049423217773,27.919019125186164,27.452769649114387,27.881718313372133,3538100.0,,,,,
2024-06-06,27.5460205078125,27.79779387870982,27.37817040814719,27.723194032036425,2307600.0,,,,,
2024-06-07,27.7138671875,27.76049320053481,27.42479302108632,27.43411822369328,3590300.0,,,,,
2024-06-10,27.312894821166992,27.69521924448666,26.92124519501019,27.64859323030098,6969900.0,,,,,
2024-06-11,27.26626968383789,27.340869530333457,26.949219891581585,27.256944480700867,6146800.0,,,,,
2024-06-12,26.781368255615234,27.294243727119262,26.688119786796808,27.266268119313416,3136800.0,,,,,
2024-06-13,26.64149475097656,26.82799525265518,26.473644655185925,26.77204403499124,3597900.0,,,,,
2024-06-14,26.427021026611328,26.90259571608451,26.380396789420104,26.57622071994401,3821400.0,,,,,
2024-06-17,26.762720108032227,26.86529378128855,26.277820235654925,26.371070484742955,3961800.0,,,,,
2024-06-18,26.7347412109375,26.8279914485543,26.52026690943909,26.622840570077265,4192100.0,,,,,
2024-06-20,26.576217651367188,26.893267407741707,26.55756724720388,26.63216708525668,4144000.0,,,,,
2024-06-21,26.87461853027344,27.11706846236827,26.604194768944943,26.73474404830349,6242900.0,,,,,
2024-06-24,27.35951805114746,27.52736813884538,26.921244205514405,26.94921803439705,4154900.0,,,,,
2024-06-25,27.107744216918945,27.527369456246102,27.107744216918945,27.30356992147182,3920200.0,,,,,
2024-06-26,26.56689453125,26.762720233110127,26.510945092975923,26.650819577961403,5625400.0,,,,,
2024-06-27,26.427021026611328,26.66014576976873,26.26849613012027,26.613521532577508,4188000.0,,,,,
2024-06-28,26.501619338989254,26.55756877609971,26.287145014565407,26.436344699260307,7264800.0,,,,,
2024-07-01,26.389720916748047,26.93057026413226,26.389720916748047,26.669471683147204,5532700.0,,,,,
2024-07-02,26.417695999145508,26.520271455969155,26.28714671126134,26.427021202365896,3658400.0,,,,,
2024-07-03,26.2311954498291,26.482970600573516,26.18457121240265,26.43634636314706,2236500.0,,,,,
2024-07-05,26.33376884460449,26.39904348333091,26.091318916048863,26.14727013090052,4825600.0,,,,,
2024-07-08,26.48297119140625,26.734746347767743,26.39904613928575,26.576221446940213,4549500.0,,,,,
2024-07-09,26.800020217895508,26.94921991099411,26.41769578200526,26.45499659458023,5227800.0,,,,,
2024-07-10,26.865293502807617,27.06111920172264,26.75339462794236,26.85596830013542,5967100.0,,,,,
2024-07-11,26.464317321777344,26.566892767302985,25.606418284600466,26.11929373362821,13581000.0,,,,,
2024-07-12,26.43634414672852,26.69744270018724,26.31511829382225,26.43634414672852,5285300.0,,,,,
2024-07-15,26.669469833374023,26.762720082372645,26.315119242899367,26.445670302937668,4524300.0,,,,,
2024-07-16,27.03314208984375,27.08909152416389,26.576217855928267,26.66946809886214,3834400.0,,,,,
2024-07-17,28.086870193481445,28.11484402470979,27.15437120905591,27.17301983700792,5186200.0,,,,,
2024-07-18,28.05889129638672,28.590415370661965,27.816441375408445,27.946990648781185,3489000.0,,,,,
2024-07-19,27.62994384765625,28.180118385214023,27.490069357121367,28.180118385214023,3385900.0,,,,,
2024-07-22,27.65791702270508,27.74184206535891,27.42479229946677,27.639266617981896,2793900.0,,,,,
2024-07-23,27.29424476623535,27.62061975532684,26.95854457418689,27.564668537585028,2887500.0,,,,,
2024-07-24,27.84441947937012,27.891043715870627,27.182344293739103,27.32221878184124,3717500.0,,,,,
2024-07-25,27.536693572998047,28.39459264509316,27.396817313006032,27.956317017172506,4406600.0,,,,,
2024-07-26,27.919017791748047,27.956316823180043,27.45276833794477,27.508717774393023,3518800.0,,,,,
2024-07-29,28.12416648864746,28.319992181175436,27.629941434743998,27.93766599848753,2706300.0,,,,,
2024-07-30,28.329317092895508,28.48784198427757,27.937667465869275,27.95631787158495,3773900.0,,,,,
2024-07-31,28.273366928100582,28.55311767084808,27.993617963953632,28.25471652286398,4646000.0,,,,,
2024-08-01,28.53751564025879,28.641289000204104,28.01865243927546,28.320536614347333,3487700.0,,,,,
2024-08-02,29.15071678161621,29.207319612047502,28.594117184155827,28.848832620153942,3767500.0,,,,,
2024-08-05,28.31110191345215,29.59411142989209,28.18846034530161,29.103548756033103,4565800.0,,,,,
2024-08-06,28.235631942749023,28.7356269414041,28.216763731645,28.44317686677833,3181300.0,,,,,
2024-08-07,28.0941219329834,28.688456144943007,28.0658196183676,28.29223273717943,3630100.0,,,,,
2024-08-08,28.584686279296875,28.707327858228084,27.91488094598797,27.952615570709447,3057800.0,,,,,
2024-08-09,28.44317626953125,28.556383734406623,28.179028517108065,28.50921320763705,2136000.0,,,,,
2024-08-12,28.141292572021484,28.735626824405163,28.065821527284328,28.584684734930843,6488500.0,,,,,
2024-08-13,28.64128875732422,28.801664948892604,28.23563122574703,28.26393174231277,4637100.0,,,,,
2024-08-14,29.07524871826172,29.301661862540836,28.66015705406415,28.67902526593034,6505800.0,,,,,
2024-08-15,28.462045669555664,29.169587406320183,28.35827230569793,29.05637993671432,6635000.0,,,,,
2024-08-16,28.69789123535156,28.7639281723514,28.27336549839321,28.443175793176557,3694200.0,,,,,
2024-08-19,29.3299617767334,29.452601545069797,28.754493957576564,28.76392806273653,3481900.0,,,,,
2024-08-20,29.028078079223636,29.367696873624773,28.999775763285367,29.245057103302173,5456800.0,,,,,
2024-08-21,28.999774932861328,29.24505626585437,28.877135166050586,29.103548288958415,4075900.0,,,,,
2024-08-22,28.75449562072754,29.075248017232266,28.45261143563408,29.075248017232266,8340800.0,,,,,
2024-08-23,28.8960018157959,28.999775172751416,28.735625627488087,28.924304131157832,5976100.0,,,,,
2024-08-26,29.282793045043945,29.33939587662199,28.87713552009621,28.980907078094035,4631000.0,,,,,
2024-08-27,29.49977302551269,29.537507648002112,29.131850109854,29.348830936811765,4328700.0,,,,,
2024-08-28,29.75448989868164,29.924298407066622,29.26392718724488,29.26392718724488,2998000.0,,,,,
2024-08-29,29.282793045043945,29.933730106620395,29.18845379283282,29.792222127989497,2860400.0,,,,,
2024-08-30,29.433734893798828,29.499771830007823,29.254490495966152,29.32996153725809,5061800.0,,,,,
2024-09-03,30.11297416687012,30.443160646206,29.471469418302476,29.52807224924328,5793800.0,,,,,
2024-09-04,30.57523536682129,30.66957282121716,30.197878351751392,30.197878351751392,4664100.0,,,,,
2024-09-05,30.68844223022461,30.95259359058589,30.55636834941564,30.72617865295384,4180800.0,,,,,
2024-09-06,30.886558532714844,30.990328303429973,30.660143581282817,30.660143581282817,4177800.0,,,,,
2024-09-09,30.97146415710449,31.150706780583427,30.565806578776304,30.88655899887897,4487100.0,,,,,
2024-09-10,30.933727264404297,31.35825304912153,30.867690319975345,31.07523346014766,3422300.0,,,,,
2024-09-11,29.68844985961914,30.99976173477356,29.452602620126022,30.792215012421767,9431700.0,,,,,
2024-09-12,29.952598571777344,30.065806035268192,29.62241208591493,29.62241208591493,3826700.0,,,,,
2024-09-13,30.235614776611328,30.254482987241392,29.839391350237985,29.92429649870168,4352300.0,,,,,
2024-09-16,30.754478454589844,31.084666747668024,30.44316197118024,30.45259427727127,4280900.0,,,,,
2024-09-17,30.716747283935547,31.08466841991397,30.6412744361741,30.735615495875912,3093800.0,,,,,
2024-09-18,30.877120971679688,31.169572851862007,30.48089932634561,30.603537303000422,3520200.0,,,,,
2024-09-19,30.556367874145508,30.886556169775567,30.386557573248517,30.886556169775567,3698100.0,,,,,
2024-09-20,30.47146415710449,30.89598992931708,30.47146415710449,30.86768941075073,20169300.0,,,,,
2024-09-23,30.480899810791016,30.56580496453252,30.27335307970214,30.377126445246574,4975200.0,,,,,
2024-09-24,30.49032974243164,30.73561287802131,30.39599228950832,30.46202922630328,3514000.0,,,,,
2024-09-25,30.4620304107666,30.745046379284297,30.28278420500221,30.54693556119624,2848800.0,,,,,
2024-09-26,30.650707244873047,30.679007760552658,30.34881948307045,30.462028743275084,3002600.0,,,,,
2024-09-27,30.6318416595459,30.9714622717742,30.59410523624422,30.71674681260297,2687900.0,,,,,
2024-09-30,30.67900848388672,30.763913631670498,30.39599252418851,30.707309000233582,3776300.0,,,,,
2024-10-01,30.8676872253418,31.03749752220439,30.56580305286234,30.82995080409606,5993400.0,,,,,
2024-10-02,28.377140045166016,28.87713684526976,27.71676704875517,28.38657415075722,20128700.0,,,,,
2024-10-03,27.68846702575684,28.282801293641675,27.59412776753196,28.21676435269577,8150800.0,,,,,
2024-10-04,27.83940887451172,27.943182237584278,27.490354161958727,27.575259313677787,5340700.0,,,,,
2024-10-07,27.452621459960938,28.07525808322965,27.40545092827585,27.933750086918,4411000.0,,,,,
2024-10-08,27.546958923339844,27.67903280468141,27.367714513396518,27.556391229688515,3568500.0,,,,,
2024-10-09,27.650728225708008,27.839406725937906,27.499786145272704,27.603559500336303,4233800.0,,,,,
2024-10-10,27.773372650146484,28.112991466406463,27.584694130490718,27.90544653428249,4119500.0,,,,,
2024-10-11,27.707334518432617,27.980916380878043,27.631863473685087,27.896011230615617,2714400.0,,,,,
2024-10-14,27.782804489135746,27.81110500521473,27.490352627594664,27.707333447305817,2587700.0,,,,,
2024-10-15,27.905447006225582,28.405443832209222,27.79223953264319,27.905447006225582,4562500.0,,,,,
2024-10-16,28.03751945495605,28.20732975693666,27.79223810758093,27.86771095234711,5139600.0,,,,,
2024-10-17,28.59412002563477,28.745062121365446,28.08469090238665,28.179030162061256,6727400.0,,,,,
2024-10-18,28.603551864624023,28.66015469619416,28.358270528658004,28.55638313821084,5561800.0,,,,,
2024-10-21,27.83940887451172,28.641289863318587,27.707334993780588,28.63185575764184,5261700.0,,,,,
2024-10-22,27.81110572814941,27.924313193522853,27.650729535170488,27.89601087733659,3714000.0,,,,,
2024-10-23,27.782804489135746,27.86770963611585,27.58469187972496,27.716765753084434,2612200.0,,,,,
2024-10-24,27.68846702575684,27.94318248315249,27.622430084810933,27.86771143644693,2695100.0,,,,,
2024-10-25,27.76393699645996,27.839408040240613,27.62242901429269,27.78280520724803,2474900.0,,,,,
2024-10-28,28.075258255004883,28.21676625218233,27.82997688685712,27.88657972585374,2426900.0,,,,,
2024-10-29,27.76393699645996,28.16959453154532,27.754502891065925,27.914879084021265,3171600.0,,,,,
2024-10-30,27.76393699645996,27.78280520724803,27.509221548935905,27.71676646948979,4141600.0,,,,,
2024-10-31,27.630273818969727,28.031266109841766,27.620726166683667,27.83076905389151,3818100.0,,,,,
2024-11-01,27.65891456604004,27.888052754599347,27.592082822005462,27.783032222985774,3411000.0,,,,,
2024-11-04,27.467966079711918,27.821220092531988,27.458418427875102,27.658913653362973,3061500.0,,,,,
2024-11-05,27.76393699645996,27.83076874068176,27.229281221657125,27.391587666636543,3403200.0,,,,,
2024-11-06,27.592084884643555,28.126740697916645,27.525253135612992,28.09809956034845,5172800.0,,,,,
2024-11-07,27.028783798217773,27.59208252185068,26.7805503080551,27.563441386735114,5644800.0,,,,,
2024-11-08,27.15290260314941,27.277018442970142,26.799646746534467,27.03833259475231,2912200.0,,,,,
2024-11-11,26.48457908630371,27.219731868870227,26.45593613155741,27.19108891412393,6425300.0,,,,,
2024-11-12,26.42729759216309,26.723267536149653,26.22680053131324,26.67553109458129,6136900.0,,,,,
2024-11-13,26.38910484313965,26.53231779829376,26.2840843159959,26.417747798376144,3318400.0,,,,,
2024-11-14,26.207706451416016,26.685078140359632,26.18861114681144,26.341369941591115,5639300.0,,,,,
2024-11-15,25.491647720336918,26.264989310204008,25.02382188464678,26.264989310204008,10673900.0,,,,,
2024-11-18,25.40572166442871,25.806713952764543,25.35798340330036,25.644407506985075,5860900.0,,,,,
2024-11-19,25.28160285949707,25.52028869122426,25.167034680043912,25.300698163082057,5088700.0,,,,,
2024-11-20,25.892641067504883,25.93082985547606,25.24341528273872,25.300699375209717,6515400.0,,,,,
2024-11-21,25.94037628173828,26.255441506980915,25.73033340525265,25.959471585335624,4379600.0,,,,,
2024-11-22,26.17906379699707,26.274538500094657,25.959473254592567,26.102684398724698,4677100.0,,,,,
2024-11-25,26.207706451416016,26.704171623935736,26.207706451416016,26.226799934992115,8288800.0,,,,,
2024-11-26,26.245895385742188,26.49412888389853,26.150420683216133,26.293633647519457,5294400.0,,,,,
2024-11-27,26.207706451416016,26.43684464358553,26.159968189904568,26.350917593893406,4042200.0,,,,,
