Date,Close,High,Low,Open,Volume,"('Close', 'DGNX')","('High', 'DGNX')","('Low', 'DGNX')","('Open', 'DGNX')","('Volume', 'DGNX')"
2025-04-04,12.111249923706056,12.75,11.532500267028809,12.37125015258789,235200.0,,,,,
2025-04-07,11.987500190734863,12.425000190734863,11.375,11.756250381469728,250400.0,,,,,
2025-04-08,11.875,12.49250030517578,11.798250198364258,12.479999542236328,304800.0,,,,,
2025-04-09,11.946249961853027,12.522375106811523,11.25,11.824999809265137,295200.0,,,,,
2025-04-10,13.0,13.726750373840332,11.626250267028809,11.626250267028809,373600.0,,,,,
2025-04-11,13.392499923706056,14.5625,12.5,13.0625,260000.0,,,,,
2025-04-14,14.8725004196167,15.092499732971191,13.875,14.342499732971191,348800.0,,,,,
2025-04-15,17.251249313354492,19.375,14.899999618530272,16.03499984741211,679200.0,,,,,
2025-04-16,15.125,18.75,13.9375,18.25,445600.0,,,,,
2025-04-17,14.387499809265137,16.787500381469727,13.314249992370604,16.787500381469727,386400.0,,,,,
2025-04-21,13.0625,14.894124984741213,12.526249885559082,14.623749732971191,191200.0,,,,,
2025-04-22,12.9375,14.748749732971191,12.5,14.748749732971191,232800.0,,,,,
2025-04-23,11.625,13.5,11.25,13.5,663200.0,,,,,
2025-04-24,12.625,12.6875,11.375,11.646249771118164,211200.0,,,,,
2025-04-25,11.587499618530272,12.515000343322754,11.5,12.515000343322754,248000.0,,,,,
2025-04-28,11.5625,12.323749542236328,10.157500267028809,11.5,269600.0,,,,,
2025-04-29,11.276249885559082,11.5,10.5,11.03125,256800.0,,,,,
2025-04-30,11.098750114440918,11.625,10.292499542236328,11.498749732971191,158400.0,,,,,
2025-05-01,11.274999618530272,11.274999618530272,10.548749923706056,10.548749923706056,207200.0,,,,,
2025-05-02,11.256250381469728,11.5625,10.858124732971191,11.024999618530272,222400.0,,,,,
2025-05-05,10.606249809265137,11.246874809265137,10.3774995803833,10.875,148800.0,,,,,
2025-05-06,9.515000343322754,10.25112533569336,8.75,10.013750076293944,215200.0,,,,,
2025-05-07,6.877500057220459,9.0,6.875,8.8125,319200.0,,,,,
2025-05-08,7.18874979019165,8.123624801635742,7.131249904632568,7.514999866485596,218400.0,,,,,
2025-05-09,8.203749656677246,8.993749618530273,7.289999961853027,7.703750133514404,332800.0,,,,,
2025-05-12,9.145000457763672,10.125,8.4375,9.84375,339200.0,,,,,
2025-05-13,9.625,10.373749732971191,9.444375038146973,10.125,412800.0,,,,,
2025-05-14,10.5,10.5,9.917499542236328,9.917499542236328,506400.0,,,,,
2025-05-15,11.024999618530272,11.625,10.875,11.332500457763672,404000.0,,,,,
2025-05-16,11.35124969482422,11.875,10.954999923706056,11.875,335200.0,,,,,
2025-05-19,11.638750076293944,12.586999893188477,11.199999809265137,12.138750076293944,544000.0,,,,,
2025-05-20,11.0,12.0,10.625,12.0,416000.0,,,,,
2025-05-21,8.306249618530273,10.511249542236328,7.637499809265137,10.103750228881836,584800.0,,,,,
2025-05-22,8.098750114440918,9.5625,7.375,9.001250267028809,604800.0,,,,,
2025-05-23,7.12624979019165,8.4375,6.875,8.125,698400.0,,,,,
2025-05-27,7.576250076293945,8.567500114440918,7.324999809265137,8.012499809265137,584000.0,,,,,
2025-05-28,7.6875,8.375,7.137499809265137,7.908750057220459,378400.0,,,,,
2025-05-29,7.276249885559082,8.0,7.25124979019165,7.8125,252800.0,,,,,
2025-05-30,6.726250171661377,7.591875076293945,6.726250171661377,7.522500038146973,363200.0,,,,,
2025-06-02,5.708749771118164,7.0,5.625,6.81374979019165,529600.0,,,,,
2025-06-03,5.747499942779541,5.914374828338623,4.87624979019165,5.760000228881836,623200.0,,,,,
2025-06-04,5.735000133514404,5.875,5.375,5.375,207200.0,,,,,
2025-06-05,5.3125,5.869999885559082,5.197500228881836,5.625,305600.0,,,,,
2025-06-06,7.875,8.4399995803833,5.578125,5.612500190734863,919200.0,,,,,
2025-06-09,8.037500381469727,9.2475004196167,7.550000190734863,9.2475004196167,648000.0,,,,,
2025-06-10,7.101250171661377,8.873749732971191,6.75,8.873749732971191,615200.0,,,,,
2025-06-11,7.121250152587891,7.768750190734863,6.5,7.583749771118164,448000.0,,,,,
2025-06-12,6.556250095367432,6.75,6.25,6.625,234400.0,,,,,
2025-06-13,6.236249923706055,6.5625,5.806250095367432,6.275000095367432,218400.0,,,,,
2025-06-16,5.764999866485596,6.440000057220459,5.650000095367432,6.023749828338623,436000.0,,,,,
2025-06-17,5.978750228881836,6.425000190734863,5.53125,5.75,282400.0,,,,,
2025-06-18,5.81374979019165,6.039999961853027,5.683750152587891,5.837500095367432,200000.0,,,,,
2025-06-20,5.625,5.778124809265137,5.25,5.697500228881836,323200.0,,,,,
2025-06-23,5.291250228881836,5.536749839782715,5.138750076293945,5.138750076293945,163200.0,,,,,
2025-06-24,5.820000171661377,5.9375,5.110000133514404,5.208749771118164,300000.0,,,,,
2025-06-25,6.323750019073486,6.9375,6.130000114440918,6.25,442400.0,,,,,
2025-06-26,5.746250152587891,6.393750190734863,5.539999961853027,6.25,231200.0,,,,,
2025-06-27,6.412499904632568,6.625,5.316249847412109,5.6875,449600.0,,,,,
2025-06-30,6.429999828338623,6.549874782562256,5.893750190734863,6.349999904632568,198400.0,,,,,
2025-07-01,6.074999809265137,6.488749980926514,5.800000190734863,6.488749980926514,144800.0,,,,,
2025-07-02,5.918749809265137,6.09375,5.625,6.09375,113600.0,,,,,
2025-07-03,5.513750076293945,6.0,5.50124979019165,5.87375020980835,186400.0,,,,,
2025-07-07,5.913750171661377,5.931250095367432,5.5625,5.5625,140800.0,,,,,
2025-07-08,6.418749809265137,7.0,5.875,5.913750171661377,327200.0,,,,,
2025-07-09,6.8125,6.898749828338623,6.418749809265137,6.625,285600.0,,,,,
2025-07-10,7.877500057220459,8.912500381469727,6.837500095367432,7.098750114440918,908000.0,,,,,
2025-07-11,8.3125,8.912500381469727,7.5,8.452500343322754,503200.0,,,,,
2025-07-14,7.75,8.0,7.25,7.287499904632568,449600.0,,,,,
2025-07-15,7.40500020980835,7.744999885559082,7.375,7.6875,216000.0,,,,,
2025-07-16,8.232500076293945,8.529999732971191,7.070000171661377,7.617499828338623,1040000.0,,,,,
2025-07-17,8.28125,8.5625,7.90625,8.225000381469727,265600.0,,,,,
2025-07-18,7.682499885559082,8.5625,7.400000095367432,8.5625,248000.0,,,,,
2025-07-21,7.139999866485596,7.991125106811523,7.063624858856201,7.56374979019165,241600.0,,,,,
2025-07-22,7.008749961853027,7.461249828338623,6.981249809265137,7.202499866485596,212800.0,,,,,
2025-07-23,7.433750152587891,7.5,7.0625,7.3125,184000.0,,,,,
2025-07-24,7.037499904632568,7.434875011444092,6.960000038146973,7.431250095367432,219200.0,,,,,
2025-07-25,6.403749942779541,7.034999847412109,6.019999980926514,6.901249885559082,352800.0,,,,,
2025-07-28,6.752500057220459,7.372499942779541,6.484375,6.875,610400.0,,,,,
2025-07-29,6.635000228881836,7.65500020980835,6.512499809265137,6.75,580000.0,,,,,
2025-07-30,6.985000133514404,7.0,6.537499904632568,6.81374979019165,605600.0,,,,,
2025-07-31,6.625,7.017499923706055,6.253125190734863,6.886250019073486,432000.0,,,,,
2025-08-01,6.976250171661377,7.211249828338623,6.375,6.482500076293945,378400.0,,,,,
2025-08-04,6.573750019073486,7.295499801635742,6.5,6.761250019073486,408000.0,,,,,
2025-08-05,6.309999942779541,6.75,5.728750228881836,6.574999809265137,388000.0,,,,,
2025-08-06,5.849999904632568,6.213500022888184,5.8125,6.057499885559082,388800.0,,,,,
2025-08-07,5.8125,5.916250228881836,5.637499809265137,5.875,244000.0,,,,,
2025-08-08,5.512499809265137,6.0,5.41825008392334,5.650000095367432,224800.0,,,,,
2025-08-11,5.768750190734863,6.0,5.5625,5.577499866485596,167200.0,,,,,
2025-08-12,6.432499885559082,6.613749980926514,5.855000019073486,5.855000019073486,256800.0,,,,,
2025-08-13,7.125,7.4375,6.375,6.5625,292800.0,,,,,
2025-08-14,6.867499828338623,7.375,6.637499809265137,6.75,195200.0,,,,,
2025-08-15,6.599999904632568,6.81374979019165,6.25,6.81374979019165,160800.0,,,,,
2025-08-18,6.966249942779541,6.987500190734863,6.255000114440918,6.8125,265600.0,,,,,
2025-08-19,7.0,7.262499809265137,6.716249942779541,6.788750171661377,203200.0,,,,,
2025-08-20,6.962500095367432,7.125,6.75,6.951250076293945,212800.0,,,,,
2025-08-21,7.121250152587891,7.6875,6.778749942779541,6.787499904632568,353600.0,,,,,
2025-08-22,7.236249923706055,7.40625,6.9375,6.948750019073486,206400.0,,,,,
2025-08-25,7.258749961853027,7.387499809265137,7.086249828338623,7.125,163200.0,,,,,
2025-08-26,7.6875,8.25,7.261250019073486,7.387499809265137,382400.0,,,,,
2025-08-27,7.306250095367432,8.0,7.18874979019165,7.862500190734863,191200.0,,,,,
2025-08-28,7.841249942779541,7.841249942779541,7.309999942779541,7.31374979019165,153600.0,,,,,
2025-08-29,7.5625,8.032625198364258,7.224999904632568,7.601250171661377,229600.0,,,,,
2025-09-02,7.53125,7.875,7.175000190734863,7.488749980926514,271200.0,,,,,
2025-09-03,7.239999771118164,7.875,7.170000076293945,7.875,254400.0,,,,,
2025-09-04,7.992499828338623,8.276249885559082,7.25,7.5625,241600.0,,,,,
2025-09-05,8.148750305175781,8.243749618530273,7.637499809265137,7.75124979019165,182400.0,,,,,
2025-09-08,8.067500114440918,8.131250381469727,7.788750171661377,7.788750171661377,136000.0,,,,,
2025-09-09,8.0,8.319999694824219,7.059999942779541,8.0,314400.0,,,,,
2025-09-10,10.56999969482422,14.59000015258789,7.650000095367432,8.319999694824219,1772100.0,,,,,
2025-09-11,8.800000190734863,10.300000190734863,8.125,10.300000190734863,682800.0,,,,,
2025-09-12,9.399999618530272,9.779000282287598,8.484999656677246,9.050000190734863,351200.0,,,,,
2025-09-15,10.5,10.5,9.0,9.390000343322754,450800.0,,,,,
2025-09-16,10.0,10.8100004196167,10.0,10.5,358200.0,,,,,
2025-09-17,10.460000038146973,11.399999618530272,10.050000190734863,10.5,592700.0,,,,,
2025-09-18,11.279999732971191,11.5,10.510000228881836,10.510000228881836,520400.0,,,,,
2025-09-19,13.600000381469728,13.75,11.420000076293944,11.5,909300.0,,,,,
2025-09-22,17.75,19.542999267578125,15.699999809265137,17.0,1454600.0,,,,,
2025-09-23,15.199999809265137,16.760000228881836,14.600000381469728,15.25,755100.0,,,,,
2025-09-24,15.75,16.5,14.899999618530272,15.90999984741211,439200.0,,,,,
2025-09-25,13.199999809265137,16.399999618530273,11.5,16.06999969482422,954600.0,,,,,
2025-09-26,14.130000114440918,14.75,13.300000190734863,14.399999618530272,490600.0,,,,,
2025-09-29,14.989999771118164,15.350000381469728,14.699999809265137,15.199999809265137,592600.0,,,,,
2025-09-30,14.380000114440918,15.149999618530272,13.449999809265137,15.079999923706056,444600.0,,,,,
2025-10-01,14.5600004196167,14.859999656677246,13.5,14.65999984741211,347900.0,,,,,
2025-10-02,15.800000190734863,16.636999130249023,14.880000114440918,15.199999809265137,679200.0,,,,,
2025-10-03,16.469999313354492,17.5,16.0,17.0,597000.0,,,,,
2025-10-06,19.799999237060547,20.0,17.0,18.25,865000.0,,,,,
2025-10-07,24.200000762939453,25.13999938964844,21.200000762939453,23.350000381469727,1380100.0,,,,,
2025-10-08,30.989999771118164,31.65900039672852,27.149999618530277,30.48600006103516,1846400.0,,,,,
2025-10-09,31.38999938964844,39.85499954223633,22.5,39.77999877929688,3907000.0,,,,,
2025-10-10,24.93000030517578,28.584999084472656,22.950000762939453,28.309999465942383,1557200.0,,,,,
2025-10-13,25.700000762939453,27.63500022888184,22.51000022888184,27.190000534057617,1208400.0,,,,,
2025-10-14,23.299999237060547,24.200000762939453,22.229999542236328,23.40999984741211,686300.0,,,,,
2025-10-15,20.43000030517578,24.11000061035156,19.38999938964844,23.5,1008400.0,,,,,
2025-10-16,16.670000076293945,20.299999237060547,15.65999984741211,19.82999992370605,956800.0,,,,,
2025-10-17,14.800000190734863,16.290000915527344,13.859999656677246,15.800000190734863,910700.0,,,,,
2025-10-20,,,,,,14.680000305175781,17.700000762939453,13.800000190734863,17.670000076293945,1325300.0
2025-10-21,,,,,,15.199999809265137,15.23900032043457,13.899999618530273,15.029999732971191,814000.0
2025-10-22,,,,,,13.319999694824219,15.0,12.779999732971191,15.0,515900.0
2025-10-23,,,,,,14.319999694824219,14.743000030517578,13.0,13.5,595700.0
2025-10-24,,,,,,14.0,15.180000305175781,13.34000015258789,15.0,513500.0
2025-10-27,,,,,,15.760000228881836,15.880000114440918,14.329999923706055,15.0,980500.0
2025-10-28,,,,,,14.899999618530273,16.270000457763672,14.630000114440918,16.149999618530273,646200.0
2025-10-29,,,,,,15.800000190734863,15.979999542236328,15.119999885559082,15.979999542236328,568500.0
2025-10-30,,,,,,18.270000457763672,18.489999771118164,15.5600004196167,16.0,1082700.0
2025-10-31,,,,,,20.889999389648438,21.899999618530273,19.299999237060547,21.540000915527344,1333300.0
2025-11-03,,,,,,23.6299991607666,24.5,21.0,23.860000610351562,1473100.0
2025-11-04,,,,,,18.25,22.06999969482422,17.510000228881836,21.270000457763672,1134500.0
2025-11-05,,,,,,20.0,20.0,18.200000762939453,19.0,658100.0
2025-11-06,,,,,,19.079999923706055,21.149999618530273,17.559999465942383,20.989999771118164,655600.0
2025-11-07,,,,,,17.110000610351562,18.010000228881836,16.1299991607666,17.93000030517578,596400.0
2025-11-10,,,,,,17.479999542236328,19.5,16.559999465942383,19.5,853000.0
2025-11-11,,,,,,16.350000381469727,18.0,15.600000381469727,18.0,517700.0
2025-11-12,,,,,,14.0,16.649999618530273,13.5,16.440000534057617,1083700.0
2025-11-13,,,,,,13.5,14.550000190734863,13.020000457763672,14.5,543400.0
2025-11-14,,,,,,10.529999732971191,13.149999618530273,10.350000381469727,13.119999885559082,1538400.0
2025-11-17,,,,,,13.59000015258789,14.600000381469727,11.640000343322754,11.640000343322754,1501100.0
2025-11-18,,,,,,16.200000762939453,18.059999465942383,14.149999618530273,16.200000762939453,2953200.0
2025-11-19,,,,,,13.460000038146973,16.170000076293945,13.0,16.09000015258789,1285500.0
2025-11-20,,,,,,11.899999618530273,13.991999626159668,11.0649995803833,13.880000114440918,1020800.0
2025-11-21,,,,,,12.119999885559082,12.6899995803833,10.600000381469727,11.449999809265137,659100.0
2025-11-24,,,,,,11.800000190734863,12.699999809265137,10.880000114440918,12.649999618530273,1109100.0
2025-11-25,,,,,,11.380000114440918,11.600000381469727,11.119999885559082,11.449999809265137,357800.0
2025-11-26,,,,,,11.479999542236328,11.59000015258789,10.550000190734863,11.0,600800.0
2025-11-28,,,,,,11.550000190734863,11.550000190734863,11.0,11.109999656677246,199700.0
2025-12-01,,,,,,10.6899995803833,11.420000076293945,10.579999923706055,11.199999809265137,461000.0
2025-12-02,,,,,,10.5,10.949999809265137,10.140000343322754,10.630000114440918,578100.0
2025-12-03,,,,,,10.0,10.539999961853027,9.300000190734863,10.149999618530273,607900.0
2025-12-04,,,,,,9.15999984741211,10.449999809265137,9.010000228881836,9.65999984741211,843500.0
2025-12-05,,,,,,8.699999809265137,9.300000190734863,8.4399995803833,9.0,636400.0
2025-12-08,,,,,,7.929999828338623,8.913999557495117,7.670000076293945,8.699999809265137,744300.0
2025-12-09,,,,,,9.579999923706055,11.199999809265137,8.09000015258789,8.09000015258789,2887600.0
2025-12-10,,,,,,8.479999542236328,9.779999732971191,8.300000190734863,9.720000267028809,880900.0
2025-12-11,,,,,,8.5,8.819999694824219,8.253000259399414,8.630000114440918,399900.0
2025-12-12,,,,,,8.010000228881836,8.850000381469727,7.869999885559082,8.579999923706055,547400.0
2025-12-15,,,,,,7.139999866485596,8.010000228881836,6.854000091552734,7.960000038146973,818100.0
2025-12-16,,,,,,6.599999904632568,7.0,6.5,6.900000095367432,343700.0
2025-12-17,,,,,,6.449999809265137,6.980000019073486,6.150000095367432,6.610000133514404,384400.0
2025-12-18,,,,,,6.199999809265137,6.730000019073486,5.949999809265137,6.449999809265137,405400.0
2025-12-19,,,,,,6.980000019073486,7.230000019073486,5.949999809265137,6.309999942779541,792500.0
2025-12-22,,,,,,6.989999771118164,7.190000057220459,6.551000118255615,7.170000076293945,381700.0
2025-12-23,,,,,,7.045000076293945,7.320000171661377,6.900000095367432,7.070000171661377,169244.0
