Date,Close,High,Low,Open,Volume,"('Close', 'ABUS')","('High', 'ABUS')","('Low', 'ABUS')","('Open', 'ABUS')","('Volume', 'ABUS')"
2024-08-02,3.740000009536743,3.819999933242798,3.650000095367432,3.690000057220459,649900.0,,,,,
2024-08-05,3.619999885559082,3.630000114440918,3.299999952316284,3.3399999141693115,1436200.0,,,,,
2024-08-06,3.619999885559082,3.690000057220459,3.5,3.569999933242798,626000.0,,,,,
2024-08-07,3.509999990463257,3.670000076293945,3.4800000190734863,3.670000076293945,682900.0,,,,,
2024-08-08,3.5999999046325684,3.619999885559082,3.4800000190734863,3.559999942779541,606400.0,,,,,
2024-08-09,3.650000095367432,3.670000076293945,3.549999952316284,3.609999895095825,1142300.0,,,,,
2024-08-12,3.619999885559082,3.670000076293945,3.5799999237060547,3.660000085830689,559900.0,,,,,
2024-08-13,3.7799999713897705,3.950000047683716,3.640000104904175,3.660000085830689,1203400.0,,,,,
2024-08-14,3.680000066757202,3.799999952316284,3.680000066757202,3.799999952316284,422400.0,,,,,
2024-08-15,3.75,3.819999933242798,3.7200000286102295,3.759999990463257,766800.0,,,,,
2024-08-16,3.7100000381469727,3.7699999809265137,3.700000047683716,3.75,378500.0,,,,,
2024-08-19,3.7799999713897705,3.799999952316284,3.680000066757202,3.7200000286102295,488400.0,,,,,
2024-08-20,3.829999923706055,3.849999904632568,3.759999990463257,3.759999990463257,1102900.0,,,,,
2024-08-21,3.869999885559082,3.940000057220459,3.799999952316284,3.849999904632568,1065600.0,,,,,
2024-08-22,3.809999942779541,3.920000076293945,3.7799999713897705,3.920000076293945,664100.0,,,,,
2024-08-23,3.890000104904175,3.930000066757202,3.839999914169312,3.849999904632568,960300.0,,,,,
2024-08-26,3.869999885559082,3.940000057220459,3.869999885559082,3.940000057220459,769400.0,,,,,
2024-08-27,3.869999885559082,3.900000095367432,3.809999942779541,3.869999885559082,467600.0,,,,,
2024-08-28,3.849999904632568,3.920000076293945,3.829999923706055,3.869999885559082,564800.0,,,,,
2024-08-29,3.829999923706055,3.890000104904175,3.819999933242798,3.849999904632568,455300.0,,,,,
2024-08-30,3.869999885559082,3.900000095367432,3.7899999618530273,3.839999914169312,2486000.0,,,,,
2024-09-03,3.990000009536743,4.050000190734863,3.839999914169312,3.890000104904175,2192200.0,,,,,
2024-09-04,4.090000152587891,4.190000057220459,3.930000066757202,3.9600000381469727,1436200.0,,,,,
2024-09-05,4.510000228881836,4.519999980926514,4.170000076293945,4.179999828338623,3255100.0,,,,,
2024-09-06,4.550000190734863,4.559999942779541,4.389999866485596,4.53000020980835,1579900.0,,,,,
2024-09-09,4.489999771118164,4.71999979019165,4.440000057220459,4.579999923706055,1730400.0,,,,,
2024-09-10,4.559999942779541,4.599999904632568,4.360000133514404,4.489999771118164,1634600.0,,,,,
2024-09-11,4.559999942779541,4.610000133514404,4.46999979019165,4.539999961853027,1094400.0,,,,,
2024-09-12,4.309999942779541,4.610000133514404,4.25,4.599999904632568,1609100.0,,,,,
2024-09-13,4.46999979019165,4.489999771118164,4.329999923706055,4.340000152587891,1071900.0,,,,,
2024-09-16,4.260000228881836,4.539999961853027,4.239999771118164,4.489999771118164,1160900.0,,,,,
2024-09-17,4.079999923706055,4.320000171661377,4.079999923706055,4.269999980926514,1606400.0,,,,,
2024-09-18,4.130000114440918,4.21999979019165,4.070000171661377,4.070000171661377,1227400.0,,,,,
2024-09-19,4.139999866485596,4.239999771118164,4.110000133514404,4.210000038146973,1298100.0,,,,,
2024-09-20,4.019999980926514,4.179999828338623,4.010000228881836,4.150000095367432,7512000.0,,,,,
2024-09-23,4.039999961853027,4.110000133514404,4.0,4.050000190734863,1503700.0,,,,,
2024-09-24,4.019999980926514,4.059999942779541,3.950000047683716,4.050000190734863,781800.0,,,,,
2024-09-25,3.910000085830689,4.03000020980835,3.890000104904175,4.010000228881836,792400.0,,,,,
2024-09-26,3.9600000381469727,4.010000228881836,3.930000066757202,3.940000057220459,894900.0,,,,,
2024-09-27,3.829999923706055,3.9600000381469727,3.7899999618530273,3.9600000381469727,950100.0,,,,,
2024-09-30,3.849999904632568,3.900000095367432,3.7899999618530273,3.7899999618530273,670100.0,,,,,
2024-10-01,3.829999923706055,3.839999914169312,3.650000095367432,3.809999942779541,1210600.0,,,,,
2024-10-02,3.900000095367432,3.910000085830689,3.75,3.7899999618530273,931800.0,,,,,
2024-10-03,3.849999904632568,3.9800000190734863,3.809999942779541,3.900000095367432,719700.0,,,,,
2024-10-04,3.839999914169312,3.920000076293945,3.809999942779541,3.910000085830689,636900.0,,,,,
2024-10-07,3.7300000190734863,3.839999914169312,3.700000047683716,3.829999923706055,662500.0,,,,,
2024-10-08,3.7699999809265137,3.799999952316284,3.7100000381469727,3.7200000286102295,387200.0,,,,,
2024-10-09,3.759999990463257,3.7799999713897705,3.700000047683716,3.7699999809265137,660000.0,,,,,
2024-10-10,3.7899999618530273,3.799999952316284,3.680000066757202,3.700000047683716,647100.0,,,,,
2024-10-11,3.880000114440918,3.900000095367432,3.7899999618530273,3.7899999618530273,443800.0,,,,,
2024-10-14,3.859999895095825,3.900000095367432,3.829999923706055,3.880000114440918,423300.0,,,,,
2024-10-15,4.110000133514404,4.119999885559082,3.890000104904175,3.910000085830689,1173700.0,,,,,
2024-10-16,4.199999809265137,4.349999904632568,4.099999904632568,4.150000095367432,3353800.0,,,,,
2024-10-17,4.119999885559082,4.210000038146973,4.079999923706055,4.199999809265137,901000.0,,,,,
2024-10-18,4.150000095367432,4.190000057220459,4.110000133514404,4.119999885559082,876500.0,,,,,
2024-10-21,4.070000171661377,4.150000095367432,3.9800000190734863,4.150000095367432,787600.0,,,,,
2024-10-22,4.03000020980835,4.079999923706055,3.910000085830689,4.059999942779541,945100.0,,,,,
2024-10-23,4.059999942779541,4.119999885559082,3.9600000381469727,4.03000020980835,917700.0,,,,,
2024-10-24,4.050000190734863,4.079999923706055,4.010000228881836,4.039999961853027,395800.0,,,,,
2024-10-25,3.9700000286102295,4.090000152587891,3.950000047683716,4.050000190734863,504400.0,,,,,
2024-10-28,4.050000190734863,4.099999904632568,4.010000228881836,4.010000228881836,487400.0,,,,,
2024-10-29,4.039999961853027,4.050000190734863,3.9700000286102295,4.050000190734863,544800.0,,,,,
2024-10-30,3.940000057220459,4.03000020980835,3.930000066757202,4.010000228881836,436000.0,,,,,
2024-10-31,3.849999904632568,3.9600000381469727,3.829999923706055,3.940000057220459,724400.0,,,,,
2024-11-01,3.9600000381469727,3.990000009536743,3.799999952316284,3.849999904632568,554200.0,,,,,
2024-11-04,3.869999885559082,3.9600000381469727,3.859999895095825,3.9600000381469727,944700.0,,,,,
2024-11-05,3.9600000381469727,3.9600000381469727,3.799999952316284,3.859999895095825,652200.0,,,,,
2024-11-06,3.920000076293945,3.9600000381469727,3.5999999046325684,3.849999904632568,1546200.0,,,,,
2024-11-07,3.7300000190734863,3.920000076293945,3.700000047683716,3.920000076293945,1054200.0,,,,,
2024-11-08,3.75,3.7899999618530273,3.700000047683716,3.75,915600.0,,,,,
2024-11-11,3.7300000190734863,3.839999914169312,3.7300000190734863,3.75,829900.0,,,,,
2024-11-12,3.640000104904175,3.75,3.609999895095825,3.7300000190734863,778900.0,,,,,
2024-11-13,3.650000095367432,3.759999990463257,3.650000095367432,3.650000095367432,652400.0,,,,,
2024-11-14,3.630000114440918,3.809999942779541,3.630000114440918,3.660000085830689,1140600.0,,,,,
2024-11-15,3.640000104904175,3.680000066757202,3.4200000762939453,3.680000066757202,1791200.0,,,,,
2024-11-18,3.5199999809265137,3.680000066757202,3.490000009536743,3.640000104904175,1063700.0,,,,,
2024-11-19,3.490000009536743,3.5199999809265137,3.4200000762939453,3.509999990463257,910500.0,,,,,
2024-11-20,3.440000057220459,3.539999961853028,3.4200000762939453,3.5299999713897705,626500.0,,,,,
2024-11-21,3.4600000381469727,3.559999942779541,3.430000066757202,3.440000057220459,922700.0,,,,,
2024-11-22,3.509999990463257,3.5299999713897705,3.450000047683716,3.470000028610229,717400.0,,,,,
2024-11-25,3.4200000762939453,3.5799999237060547,3.4100000858306885,3.5199999809265137,2395700.0,,,,,
2024-11-26,3.4100000858306885,3.470000028610229,3.390000104904175,3.4200000762939453,608600.0,,,,,
2024-11-27,3.470000028610229,3.5,3.390000104904175,3.450000047683716,483200.0,,,,,
2024-11-29,3.4600000381469727,3.509999990463257,3.4600000381469727,3.470000028610229,315400.0,,,,,
2024-12-02,3.4600000381469727,3.5199999809265137,3.450000047683716,3.470000028610229,875500.0,,,,,
2024-12-03,3.4100000858306885,3.4800000190734863,3.369999885559082,3.470000028610229,559000.0,,,,,
2024-12-04,3.740000009536743,3.75,3.359999895095825,3.4100000858306885,1304300.0,,,,,
2024-12-05,3.630000114440918,3.7899999618530273,3.609999895095825,3.7899999618530273,788300.0,,,,,
2024-12-06,3.680000066757202,3.7300000190734863,3.5899999141693115,3.5899999141693115,483200.0,,,,,
2024-12-09,3.680000066757202,3.7300000190734863,3.650000095367432,3.690000057220459,489700.0,,,,,
2024-12-10,3.759999990463257,3.7899999618530273,3.670000076293945,3.7100000381469727,706800.0,,,,,
2024-12-11,3.640000104904175,3.7799999713897705,3.630000114440918,3.759999990463257,639400.0,,,,,
2024-12-12,3.559999942779541,3.75,3.559999942779541,3.640000104904175,661400.0,,,,,
2024-12-13,3.4800000190734863,3.5799999237060547,3.440000057220459,3.539999961853028,565600.0,,,,,
2024-12-16,3.549999952316284,3.609999895095825,3.440000057220459,3.450000047683716,545000.0,,,,,
2024-12-17,3.4600000381469727,3.5899999141693115,3.430000066757202,3.490000009536743,1187800.0,,,,,
2024-12-18,3.190000057220459,3.4600000381469727,3.130000114440918,3.4600000381469727,992800.0,,,,,
2024-12-19,3.2100000381469727,3.259999990463257,3.140000104904175,3.2100000381469727,754500.0,,,,,
2024-12-20,3.2100000381469727,3.259999990463257,3.1600000858306885,3.180000066757202,2993700.0,,,,,
2024-12-23,3.190000057220459,3.25,3.150000095367432,3.190000057220459,722300.0,,,,,
2024-12-24,3.180000066757202,3.2100000381469727,3.109999895095825,3.2100000381469727,370800.0,,,,,
2024-12-26,3.190000057220459,3.2100000381469727,3.140000104904175,3.150000095367432,787000.0,,,,,
2024-12-27,3.2100000381469727,3.220000028610229,3.119999885559082,3.1600000858306885,831200.0,,,,,
2024-12-30,3.200000047683716,3.25,3.130000114440918,3.200000047683716,1178000.0,,,,,
2024-12-31,3.2699999809265137,3.289999961853028,3.2100000381469727,3.240000009536743,727300.0,,,,,
2025-01-02,3.289999961853028,3.380000114440918,3.2799999713897705,3.299999952316284,551900.0,,,,,
2025-01-03,3.4200000762939453,3.450000047683716,3.289999961853028,3.289999961853028,629400.0,,,,,
2025-01-06,3.2699999809265137,3.4200000762939453,3.2699999809265137,3.4200000762939453,629000.0,,,,,
2025-01-07,3.4100000858306885,3.539999961853028,3.25,3.2699999809265137,1595400.0,,,,,
2025-01-08,3.3499999046325684,3.380000114440918,3.220000028610229,3.369999885559082,920300.0,,,,,
2025-01-10,3.289999961853028,3.3299999237060547,3.240000009536743,3.3299999237060547,836500.0,,,,,
2025-01-13,3.3499999046325684,3.359999895095825,3.130000114440918,3.25,1059300.0,,,,,
2025-01-14,3.180000066757202,3.380000114440918,3.180000066757202,3.380000114440918,751100.0,,,,,
2025-01-15,3.2799999713897705,3.369999885559082,3.220000028610229,3.2699999809265137,716200.0,,,,,
2025-01-16,3.220000028610229,3.299999952316284,3.1600000858306885,3.299999952316284,721300.0,,,,,
2025-01-17,3.200000047683716,3.240000009536743,3.1700000762939453,3.2300000190734863,610700.0,,,,,
2025-01-21,3.2100000381469727,3.25,3.1600000858306885,3.190000057220459,481100.0,,,,,
2025-01-22,3.220000028610229,3.259999990463257,3.180000066757202,3.2300000190734863,377800.0,,,,,
2025-01-23,3.3399999141693115,3.359999895095825,3.1700000762939453,3.180000066757202,876900.0,,,,,
2025-01-24,3.319999933242798,3.390000104904175,3.2799999713897705,3.309999942779541,412200.0,,,,,
2025-01-27,3.430000066757202,3.450000047683716,3.319999933242798,3.319999933242798,956200.0,,,,,
2025-01-28,3.3499999046325684,3.440000057220459,3.3399999141693115,3.4200000762939453,392900.0,,,,,
2025-01-29,3.380000114440918,3.440000057220459,3.3299999237060547,3.3499999046325684,568000.0,,,,,
2025-01-30,3.299999952316284,3.4100000858306885,3.2799999713897705,3.390000104904175,366600.0,,,,,
2025-01-31,3.3299999237060547,3.359999895095825,3.25,3.2799999713897705,701700.0,,,,,
2025-02-03,3.2799999713897705,3.299999952316284,3.1700000762939453,3.2799999713897705,720100.0,,,,,
2025-02-04,3.359999895095825,3.369999885559082,3.25,3.2699999809265137,695200.0,,,,,
2025-02-05,3.5899999141693115,3.5999999046325684,3.3499999046325684,3.3499999046325684,1125700.0,,,,,
2025-02-06,3.4100000858306885,3.619999885559082,3.4100000858306885,3.569999933242798,1134900.0,,,,,
2025-02-07,3.430000066757202,3.450000047683716,3.3299999237060547,3.4100000858306885,734900.0,,,,,
2025-02-10,3.3299999237060547,3.470000028610229,3.319999933242798,3.440000057220459,399000.0,,,,,
2025-02-11,3.309999942779541,3.3399999141693115,3.259999990463257,3.309999942779541,363300.0,,,,,
2025-02-12,3.309999942779541,3.319999933242798,3.2699999809265137,3.2699999809265137,317900.0,,,,,
2025-02-13,3.299999952316284,3.359999895095825,3.2799999713897705,3.3299999237060547,492000.0,,,,,
2025-02-14,3.289999961853028,3.359999895095825,3.240000009536743,3.299999952316284,426800.0,,,,,
2025-02-18,3.359999895095825,3.440000057220459,3.299999952316284,3.309999942779541,1030900.0,,,,,
2025-02-19,3.390000104904175,3.4200000762939453,3.319999933242798,3.3299999237060547,630500.0,,,,,
2025-02-20,3.440000057220459,3.450000047683716,3.369999885559082,3.400000095367432,499700.0,,,,,
2025-02-21,3.4200000762939453,3.5199999809265137,3.400000095367432,3.4600000381469727,960000.0,,,,,
2025-02-24,3.3399999141693115,3.430000066757202,3.3399999141693115,3.4200000762939453,578600.0,,,,,
2025-02-25,3.450000047683716,3.700000047683716,3.400000095367432,3.400000095367432,3532100.0,,,,,
2025-02-26,3.440000057220459,3.559999942779541,3.369999885559082,3.5,1387500.0,,,,,
2025-02-27,3.369999885559082,3.5,3.2699999809265137,3.5,1390000.0,,,,,
2025-02-28,3.450000047683716,3.490000009536743,3.3299999237060547,3.369999885559082,1002500.0,,,,,
2025-03-03,3.4200000762939453,3.5199999809265137,3.380000114440918,3.430000066757202,1310800.0,,,,,
2025-03-04,3.390000104904175,3.569999933242798,3.3499999046325684,3.400000095367432,1088200.0,,,,,
2025-03-05,3.4600000381469727,3.4800000190734863,3.319999933242798,3.390000104904175,862300.0,,,,,
2025-03-06,3.369999885559082,3.549999952316284,3.369999885559082,3.4100000858306885,1314000.0,,,,,
2025-03-07,3.309999942779541,3.4200000762939453,3.259999990463257,3.4200000762939453,1191900.0,,,,,
2025-03-10,3.109999895095825,3.319999933242798,3.0899999141693115,3.289999961853028,1050600.0,,,,,
2025-03-11,3.059999942779541,3.180000066757202,3.0199999809265137,3.119999885559082,804800.0,,,,,
2025-03-12,3.190000057220459,3.200000047683716,3.0199999809265137,3.059999942779541,785500.0,,,,,
2025-03-13,3.319999933242798,3.509999990463257,3.1700000762939453,3.200000047683716,1316000.0,,,,,
2025-03-14,3.299999952316284,3.4100000858306885,3.289999961853028,3.3399999141693115,707400.0,,,,,
2025-03-17,3.2799999713897705,3.309999942779541,3.2100000381469727,3.289999961853028,556200.0,,,,,
2025-03-18,3.200000047683716,3.2699999809265137,3.1600000858306885,3.200000047683716,557900.0,,,,,
2025-03-19,3.309999942779541,3.319999933242798,3.200000047683716,3.200000047683716,594700.0,,,,,
2025-03-20,3.309999942779541,3.359999895095825,3.25,3.309999942779541,834200.0,,,,,
2025-03-21,3.2799999713897705,3.3399999141693115,3.259999990463257,3.299999952316284,1840200.0,,,,,
2025-03-24,3.390000104904175,3.400000095367432,3.2799999713897705,3.2799999713897705,749600.0,,,,,
2025-03-25,3.369999885559082,3.400000095367432,3.309999942779541,3.369999885559082,680700.0,,,,,
2025-03-26,3.3499999046325684,3.450000047683716,3.319999933242798,3.369999885559082,653300.0,,,,,
2025-03-27,3.2699999809265137,3.390000104904175,3.200000047683716,3.3499999046325684,1448100.0,,,,,
2025-03-28,3.5,3.539999961853028,3.259999990463257,3.2699999809265137,1444500.0,,,,,
2025-03-31,3.490000009536743,3.539999961853028,3.3499999046325684,3.440000057220459,1395600.0,,,,,
2025-04-01,3.4800000190734863,3.5999999046325684,3.4100000858306885,3.4600000381469727,1358900.0,,,,,
2025-04-02,3.509999990463257,3.609999895095825,3.470000028610229,3.5,1316400.0,,,,,
2025-04-03,3.509999990463257,3.539999961853028,3.369999885559082,3.400000095367432,1770600.0,,,,,
2025-04-04,3.2300000190734863,3.4600000381469727,3.180000066757202,3.4100000858306885,1537500.0,,,,,
2025-04-07,3.009999990463257,3.140000104904175,2.890000104904175,3.140000104904175,1852400.0,,,,,
2025-04-08,2.880000114440918,3.190000057220459,2.8399999141693115,3.049999952316284,1215400.0,,,,,
2025-04-09,3.1700000762939453,3.2300000190734863,2.7100000381469727,2.8499999046325684,2695700.0,,,,,
2025-04-10,3.119999885559082,3.140000104904175,3.0,3.0899999141693115,1482700.0,,,,,
2025-04-11,3.140000104904175,3.190000057220459,3.039999961853028,3.119999885559082,912100.0,,,,,
2025-04-14,3.2799999713897705,3.309999942779541,3.150000095367432,3.180000066757202,1245000.0,,,,,
2025-04-15,3.1600000858306885,3.3399999141693115,3.150000095367432,3.2699999809265137,1054300.0,,,,,
2025-04-16,3.059999942779541,3.1700000762939453,3.0,3.150000095367432,1123200.0,,,,,
2025-04-17,3.150000095367432,3.1600000858306885,3.0,3.049999952316284,744800.0,,,,,
2025-04-21,3.2100000381469727,3.319999933242798,3.0899999141693115,3.0999999046325684,1014500.0,,,,,
2025-04-22,3.190000057220459,3.2699999809265137,3.140000104904175,3.25,652900.0,,,,,
2025-04-23,3.240000009536743,3.319999933242798,3.220000028610229,3.2699999809265137,544000.0,,,,,
2025-04-24,3.3399999141693115,3.3499999046325684,3.2300000190734863,3.25,774800.0,,,,,
2025-04-25,3.289999961853028,3.3499999046325684,3.259999990463257,3.299999952316284,536900.0,,,,,
2025-04-28,3.3399999141693115,3.369999885559082,3.309999942779541,3.309999942779541,625400.0,,,,,
2025-04-29,3.4100000858306885,3.4600000381469727,3.3299999237060547,3.3399999141693115,950000.0,,,,,
2025-04-30,3.549999952316284,3.619999885559082,3.359999895095825,3.359999895095825,1144200.0,,,,,
2025-05-01,3.609999895095825,3.619999885559082,3.509999990463257,3.559999942779541,1002500.0,,,,,
2025-05-02,3.5899999141693115,3.7300000190734863,3.5799999237060547,3.619999885559082,866100.0,,,,,
2025-05-05,3.509999990463257,3.660000085830689,3.359999895095825,3.5999999046325684,1079000.0,,,,,
2025-05-06,3.319999933242798,3.490000009536743,3.319999933242798,3.470000028610229,821100.0,,,,,
2025-05-07,3.289999961853028,3.4600000381469727,3.259999990463257,3.390000104904175,1106300.0,,,,,
2025-05-08,3.299999952316284,3.359999895095825,3.109999895095825,3.2799999713897705,928900.0,,,,,
2025-05-09,3.2300000190734863,3.369999885559082,3.220000028610229,3.289999961853028,640200.0,,,,,
2025-05-12,3.3499999046325684,3.369999885559082,3.25,3.299999952316284,834100.0,,,,,
2025-05-13,3.190000057220459,3.4200000762939453,3.1700000762939453,3.369999885559082,643500.0,,,,,
2025-05-14,3.1600000858306885,3.2300000190734863,3.140000104904175,3.150000095367432,806000.0,,,,,
2025-05-15,3.119999885559082,3.150000095367432,2.940000057220459,3.130000114440918,950400.0,,,,,
2025-05-16,3.0799999237060547,3.150000095367432,3.049999952316284,3.0999999046325684,1052600.0,,,,,
2025-05-19,3.130000114440918,3.1600000858306885,3.039999961853028,3.059999942779541,611500.0,,,,,
2025-05-20,3.2100000381469727,3.2300000190734863,3.0799999237060547,3.119999885559082,756300.0,,,,,
2025-05-21,3.1700000762939453,3.25,3.109999895095825,3.1700000762939453,1102700.0,,,,,
2025-05-22,3.220000028610229,3.240000009536743,3.109999895095825,3.150000095367432,779800.0,,,,,
2025-05-23,3.220000028610229,3.240000009536743,3.140000104904175,3.1600000858306885,532500.0,,,,,
2025-05-27,3.450000047683716,3.4600000381469727,3.240000009536743,3.240000009536743,1119900.0,,,,,
2025-05-28,3.4100000858306885,3.539999961853028,3.400000095367432,3.450000047683716,727900.0,,,,,
2025-05-29,3.440000057220459,3.5299999713897705,3.380000114440918,3.4200000762939453,877800.0,,,,,
2025-05-30,3.359999895095825,3.430000066757202,3.3299999237060547,3.4200000762939453,636000.0,,,,,
2025-06-02,3.359999895095825,3.430000066757202,3.3299999237060547,3.369999885559082,551400.0,,,,,
2025-06-03,3.450000047683716,3.4800000190734863,3.309999942779541,3.359999895095825,458100.0,,,,,
2025-06-04,3.4100000858306885,3.4800000190734863,3.359999895095825,3.4600000381469727,530300.0,,,,,
2025-06-05,3.400000095367432,3.4100000858306885,3.309999942779541,3.400000095367432,685500.0,,,,,
2025-06-06,3.4800000190734863,3.539999961853028,3.440000057220459,3.450000047683716,557500.0,,,,,
2025-06-09,3.509999990463257,3.5199999809265137,3.450000047683716,3.509999990463257,471500.0,,,,,
2025-06-10,3.549999952316284,3.619999885559082,3.4800000190734863,3.5199999809265137,491700.0,,,,,
2025-06-11,3.5,3.5999999046325684,3.5,3.5799999237060547,471200.0,,,,,
2025-06-12,3.5799999237060547,3.5899999141693115,3.4600000381469727,3.5,541700.0,,,,,
2025-06-13,3.5299999713897705,3.5999999046325684,3.490000009536743,3.5299999713897705,515400.0,,,,,
2025-06-16,3.5799999237060547,3.650000095367432,3.5,3.539999961853028,752200.0,,,,,
2025-06-17,3.450000047683716,3.569999933242798,3.450000047683716,3.549999952316284,686500.0,,,,,
2025-06-18,3.470000028610229,3.539999961853028,3.430000066757202,3.450000047683716,444300.0,,,,,
2025-06-20,3.430000066757202,3.539999961853028,3.369999885559082,3.5199999809265137,1018100.0,,,,,
2025-06-23,3.4100000858306885,3.490000009536743,3.289999961853028,3.4200000762939453,1070900.0,,,,,
2025-06-24,3.369999885559082,3.4800000190734863,3.359999895095825,3.430000066757202,1807500.0,,,,,
2025-06-25,3.3399999141693115,3.400000095367432,3.2799999713897705,3.359999895095825,618300.0,,,,,
2025-06-26,3.200000047683716,3.3499999046325684,3.119999885559082,3.319999933242798,1713900.0,,,,,
2025-06-27,3.130000114440918,3.220000028610229,3.119999885559082,3.190000057220459,1839200.0,,,,,
2025-06-30,3.0899999141693115,3.119999885559082,3.039999961853028,3.119999885559082,1126100.0,,,,,
2025-07-01,3.180000066757202,3.2300000190734863,3.059999942779541,3.069999933242798,892800.0,,,,,
2025-07-02,3.190000057220459,3.2799999713897705,3.150000095367432,3.180000066757202,599700.0,,,,,
2025-07-03,3.240000009536743,3.2799999713897705,3.190000057220459,3.200000047683716,354300.0,,,,,
2025-07-07,3.140000104904175,3.240000009536743,3.109999895095825,3.220000028610229,609000.0,,,,,
2025-07-08,3.180000066757202,3.2300000190734863,3.119999885559082,3.150000095367432,544000.0,,,,,
2025-07-09,3.3399999141693115,3.359999895095825,3.2100000381469727,3.2300000190734863,1167900.0,,,,,
2025-07-10,3.2799999713897705,3.3399999141693115,3.240000009536743,3.319999933242798,860000.0,,,,,
2025-07-11,3.1700000762939453,3.259999990463257,3.0999999046325684,3.25,1124400.0,,,,,
