Price,Close,High,Low,Open,Volume
Ticker,ENGN,ENGN,ENGN,ENGN,ENGN
Date,,,,,
2024-08-05,8.050000190734863,8.319999694824219,7.460000038146973,8.010000228881836,66500
2024-08-06,7.75,8.5,7.510000228881836,7.929999828338623,222000
2024-08-07,7.03000020980835,7.820000171661377,6.855000019073486,7.820000171661377,144500
2024-08-08,7.099999904632568,7.427999973297119,6.610000133514404,7.070000171661377,52200
2024-08-09,6.610000133514404,7.099999904632568,6.369999885559082,7.019999980926514,275400
2024-08-12,6.599999904632568,7.0,6.409999847412109,6.650000095367432,75300
2024-08-13,6.110000133514404,6.800000190734863,6.0,6.610000133514404,217300
2024-08-14,5.449999809265137,6.679999828338623,5.099999904632568,6.079999923706055,152400
2024-08-15,5.900000095367432,6.199999809265137,5.510000228881836,5.510000228881836,62500
2024-08-16,6.090000152587891,6.21999979019165,5.5,5.889999866485596,10900
2024-08-19,5.309999942779541,6.199999809265137,5.010000228881836,6.019999980926514,78100
2024-08-20,5.260000228881836,5.619999885559082,4.938000202178955,5.489999771118164,403600
2024-08-21,6.150000095367432,6.150000095367432,5.230000019073486,5.230000019073486,53900
2024-08-22,6.059999942779541,6.53000020980835,5.449999809265137,6.090000152587891,72000
2024-08-23,6.420000076293945,7.0,5.940000057220459,6.21999979019165,43200
2024-08-26,6.480000019073486,7.0,6.114999771118164,6.5,37800
2024-08-27,6.53000020980835,6.809999942779541,6.130000114440918,6.489999771118164,42200
2024-08-28,6.519999980926514,7.269999980926514,6.045000076293945,6.949999809265137,68400
2024-08-29,6.579999923706055,7.415999889373779,6.5,6.849999904632568,25700
2024-08-30,6.980000019073486,6.980000019073486,6.340000152587891,6.559999942779541,42600
2024-09-03,6.71999979019165,7.070000171661377,6.71999979019165,7.0,50800
2024-09-04,6.610000133514404,6.980000019073486,6.465000152587891,6.769999980926514,52400
2024-09-05,6.53000020980835,6.849999904632568,6.460000038146973,6.715000152587891,24200
2024-09-06,6.610000133514404,6.929999828338623,6.409999847412109,6.929999828338623,59100
2024-09-09,6.579999923706055,6.96999979019165,6.480000019073486,6.53000020980835,111300
2024-09-10,6.5,6.989999771118164,6.179999828338623,6.614999771118164,9500
2024-09-11,6.699999809265137,6.96999979019165,6.420000076293945,6.420000076293945,61400
2024-09-12,6.650000095367432,7.0,6.369999885559082,6.699999809265137,73400
2024-09-13,6.690000057220459,7.0,6.420000076293945,6.590000152587891,159000
2024-09-16,6.789999961853027,7.0,6.320000171661377,6.639999866485596,36300
2024-09-17,6.940000057220459,7.433000087738037,6.610000133514404,6.71999979019165,158900
2024-09-18,7.269999980926514,7.849999904632568,6.699999809265137,6.860000133514404,117300
2024-09-19,7.159999847412109,7.414999961853027,6.875999927520752,7.380000114440918,61600
2024-09-20,7.210000038146973,7.650000095367432,7.059999942779541,7.079999923706055,57000
2024-09-23,6.409999847412109,7.425000190734863,6.2820000648498535,7.425000190734863,49100
2024-09-24,6.199999809265137,7.538000106811523,5.945000171661377,6.949999809265137,57900
2024-09-25,6.25,6.599999904632568,6.0,6.199999809265137,108200
2024-09-26,5.5,6.489999771118164,4.420000076293945,6.110000133514404,2301600
2024-09-27,6.050000190734863,6.489999771118164,5.010000228881836,5.519999980926514,432600
2024-09-30,6.599999904632568,6.670000076293945,5.840000152587891,6.289999961853027,531900
2024-10-01,6.510000228881836,7.0,6.21999979019165,6.710000038146973,1798300
2024-10-02,6.460000038146973,6.690000057220459,6.070000171661377,6.670000076293945,46900
2024-10-03,6.5,6.599999904632568,6.400000095367432,6.445000171661377,115100
2024-10-04,6.630000114440918,7.0,6.428999900817871,6.619999885559082,106800
2024-10-07,6.690000057220459,6.960000038146973,6.420000076293945,6.630000114440918,104900
2024-10-08,7.099999904632568,7.159999847412109,6.349999904632568,6.730000019073486,37100
2024-10-09,6.920000076293945,7.440000057220459,6.679999828338623,7.159999847412109,25300
2024-10-10,6.860000133514404,7.150000095367432,6.659999847412109,6.900000095367432,41300
2024-10-11,7.190000057220459,7.27400016784668,6.677999973297119,6.860000133514404,39100
2024-10-14,7.71999979019165,7.71999979019165,7.079999923706055,7.260000228881836,132300
2024-10-15,8.399999618530273,8.4399995803833,7.75,7.849999904632568,62700
2024-10-16,8.579999923706055,8.609999656677246,8.140000343322754,8.430000305175781,530900
2024-10-17,9.300000190734863,11.0,8.545999526977539,8.680000305175781,521900
2024-10-18,9.020000457763672,9.6899995803833,8.8100004196167,9.199999809265137,110300
2024-10-21,9.829999923706055,10.350000381469727,9.010000228881836,9.09000015258789,472300
2024-10-22,9.050000190734863,10.0600004196167,8.843000411987305,9.720000267028809,128100
2024-10-23,9.34000015258789,9.479999542236328,8.75,9.1899995803833,30800
2024-10-24,8.899999618530273,9.460000038146973,8.699999809265137,9.270000457763672,21300
2024-10-25,9.069999694824219,9.854000091552734,8.598999977111816,9.5,135900
2024-10-28,8.84000015258789,9.300000190734863,8.8100004196167,9.020000457763672,29600
2024-10-29,9.0,9.300000190734863,8.789999961853027,8.789999961853027,30700
2024-10-30,8.680000305175781,9.25,8.5,8.979999542236328,19300
2024-10-31,8.850000381469727,8.989999771118164,8.640000343322754,8.670000076293945,49500
2024-11-01,8.890000343322754,8.95199966430664,8.619999885559082,8.84000015258789,59900
2024-11-04,8.520000457763672,9.25,8.5,9.25,75100
2024-11-05,8.880000114440918,8.920000076293945,8.53600025177002,8.6899995803833,34400
2024-11-06,8.770000457763672,9.059000015258789,8.510000228881836,8.850000381469727,49000
2024-11-07,8.399999618530273,8.920999526977539,8.380000114440918,8.859999656677246,63600
2024-11-08,7.900000095367432,8.800000190734863,7.820000171661377,8.40999984741211,156600
2024-11-11,8.25,8.420000076293945,7.900000095367432,8.0,362500
2024-11-12,8.520000457763672,8.520000457763672,8.1899995803833,8.34000015258789,97500
2024-11-13,8.119999885559082,8.604999542236328,8.100000381469727,8.460000038146973,63200
2024-11-14,7.929999828338623,8.539999961853027,7.800000190734863,8.100000381469727,44800
2024-11-15,7.630000114440918,8.149999618530273,7.59499979019165,8.0,65400
2024-11-18,7.659999847412109,8.085000038146973,7.659999847412109,7.849999904632568,29600
2024-11-19,7.519999980926514,8.0,7.400000095367432,7.670000076293945,40900
2024-11-20,7.5,7.802999973297119,7.300000190734863,7.5,62400
2024-11-21,7.670000076293945,7.96999979019165,7.434999942779541,7.510000228881836,58900
2024-11-22,7.679999828338623,7.875,7.539999961853027,7.78000020980835,8200
2024-11-25,8.289999961853027,8.449999809265137,7.679999828338623,7.679999828338623,30300
2024-11-26,8.600000381469727,8.800000190734863,8.3100004196167,8.3100004196167,30400
2024-11-27,8.609999656677246,9.149999618530273,8.199999809265137,9.010000228881836,80000
2024-11-29,8.649999618530273,8.699999809265137,8.562000274658203,8.699999809265137,39600
2024-12-02,8.649999618530273,9.600000381469727,8.180000305175781,9.359999656677246,165900
2024-12-03,8.350000381469727,8.78499984741211,8.0,8.510000228881836,1250000
2024-12-04,8.569999694824219,8.890000343322754,8.399999618530273,8.649999618530273,251900
2024-12-05,8.640000343322754,8.8100004196167,8.354000091552734,8.649999618530273,407200
2024-12-06,8.649999618530273,8.649999618530273,8.319999694824219,8.520000457763672,98100
2024-12-09,8.09000015258789,8.649999618530273,8.09000015258789,8.640000343322754,33400
2024-12-10,7.920000076293945,8.399999618530273,7.584000110626221,8.149999618530273,35000
2024-12-11,7.5,7.920000076293945,7.5,7.909999847412109,52800
2024-12-12,6.590000152587891,7.96999979019165,6.289999961853027,7.300000190734863,130000
2024-12-13,6.079999923706055,6.750999927520752,6.0,6.510000228881836,964400
2024-12-16,6.300000190734863,6.501999855041504,5.75,6.28000020980835,89500
2024-12-17,6.289999961853027,6.550000190734863,6.0,6.170000076293945,90300
2024-12-18,5.929999828338623,6.318999767303467,5.679999828338623,6.239999771118164,101800
2024-12-19,5.960000038146973,6.199999809265137,5.690000057220459,6.110000133514404,57400
2024-12-20,5.829999923706055,6.539999961853027,5.599999904632568,6.539999961853027,99200
2024-12-23,5.960000038146973,6.519999980926514,5.880000114440918,6.489999771118164,131100
2024-12-24,6.320000171661377,6.320000171661377,6.03000020980835,6.099999904632568,30000
2024-12-26,6.139999866485596,6.639999866485596,5.75,6.510000228881836,188100
2024-12-27,6.420000076293945,6.679999828338623,5.949999809265137,6.179999828338623,67700
2024-12-30,6.75,7.5,6.429999828338623,6.650000095367432,232100
2024-12-31,6.650000095367432,7.5,6.079999923706055,7.320000171661377,154100
2025-01-02,7.059999942779541,7.389999866485596,6.755000114440918,6.769999980926514,99400
2025-01-03,7.980000019073486,8.425000190734863,7.239999771118164,7.400000095367432,139700
2025-01-06,7.489999771118164,8.0600004196167,7.039999961853027,7.860000133514404,204200
2025-01-07,7.760000228881836,7.940000057220459,7.0,7.440000057220459,60500
2025-01-08,8.100000381469727,8.4399995803833,7.369999885559082,7.789999961853027,139800
2025-01-10,7.610000133514404,8.140000343322754,7.0,8.100000381469727,135100
2025-01-13,8.0600004196167,8.140000343322754,7.28000020980835,7.409999847412109,122200
2025-01-14,7.579999923706055,8.399999618530273,7.349999904632568,8.149999618530273,65800
2025-01-15,7.429999828338623,7.989999771118164,7.010000228881836,7.449999809265137,116800
2025-01-16,7.010000228881836,7.900000095367432,6.840000152587891,7.389999866485596,74000
2025-01-17,7.139999866485596,7.329999923706055,6.318999767303467,7.019999980926514,39700
2025-01-21,6.96999979019165,7.699999809265137,6.75,7.199999809265137,60500
2025-01-22,6.949999809265137,7.480000019073486,6.78000020980835,6.880000114440918,28100
2025-01-23,7.289999961853027,7.46999979019165,6.869999885559082,6.869999885559082,19300
2025-01-24,7.159999847412109,7.510000228881836,6.860000133514404,7.199999809265137,35700
2025-01-27,6.769999980926514,7.718999862670898,6.349999904632568,6.989999771118164,2102800
2025-01-28,6.929999828338623,7.590000152587891,6.855000019073486,6.900000095367432,47100
2025-01-29,7.389999866485596,7.485000133514404,6.760000228881836,6.869999885559082,15000
2025-01-30,7.099999904632568,7.695000171661377,6.849999904632568,7.25,44600
2025-01-31,6.699999809265137,7.400000095367432,6.550000190734863,7.099999904632568,155900
2025-02-03,6.690000057220459,6.885000228881836,6.199999809265137,6.46999979019165,51200
2025-02-04,6.78000020980835,7.309999942779541,6.394999980926514,7.059999942779541,85200
2025-02-05,6.900000095367432,7.079999923706055,6.704999923706055,6.760000228881836,34400
2025-02-06,6.349999904632568,7.179999828338623,6.059999942779541,6.929999828338623,223800
2025-02-07,6.300000190734863,6.679999828338623,6.050000190734863,6.361000061035156,46000
2025-02-10,6.369999885559082,6.599999904632568,6.010000228881836,6.110000133514404,44800
2025-02-11,6.320000171661377,6.53000020980835,6.114999771118164,6.489999771118164,34300
2025-02-12,6.349999904632568,6.679999828338623,6.119999885559082,6.309999942779541,24400
2025-02-13,6.25,6.650000095367432,6.059999942779541,6.320000171661377,75000
2025-02-14,5.900000095367432,6.590000152587891,5.506999969482422,6.110000133514404,112800
2025-02-18,5.96999979019165,6.710000038146973,5.96999979019165,6.050000190734863,78000
2025-02-19,6.590000152587891,6.889999866485596,6.019999980926514,6.119999885559082,189700
2025-02-20,6.119999885559082,7.0,6.0,6.860000133514404,110000
2025-02-21,6.289999961853027,6.690000057220459,5.935999870300293,6.21999979019165,83700
2025-02-24,6.099999904632568,6.400000095367432,5.829999923706055,6.389999866485596,68200
2025-02-25,5.619999885559082,6.159999847412109,5.599999904632568,6.099999904632568,36400
2025-02-26,5.539999961853027,5.920000076293945,5.420000076293945,5.619999885559082,19900
2025-02-27,5.840000152587891,6.21999979019165,5.599999904632568,5.599999904632568,34100
2025-02-28,6.010000228881836,6.050000190734863,5.607999801635742,5.809999942779541,31100
2025-03-03,5.840000152587891,6.130000114440918,5.760000228881836,6.0,18800
2025-03-04,5.789999961853027,6.0,5.610000133514404,5.949999809265137,16600
2025-03-05,5.650000095367432,5.789999961853027,5.422999858856201,5.660999774932861,30700
2025-03-06,5.309999942779541,5.980000019073486,5.139999866485596,5.650000095367432,29100
2025-03-07,5.25,5.820000171661377,5.150000095367432,5.320000171661377,41800
2025-03-10,5.239999771118164,5.570000171661377,4.78000020980835,5.190000057220459,27500
2025-03-11,5.150000095367432,5.480000019073486,4.860000133514404,5.349999904632568,53300
2025-03-12,5.289999961853027,5.550000190734863,4.849999904632568,5.239999771118164,19400
2025-03-13,5.349999904632568,5.360000133514404,4.920000076293945,5.170000076293945,20300
2025-03-14,5.400000095367432,5.599999904632568,5.110000133514404,5.360000133514404,23400
2025-03-17,5.130000114440918,5.489999771118164,5.0,5.440000057220459,25100
2025-03-18,5.150000095367432,5.150000095367432,4.900000095367432,5.03000020980835,15800
2025-03-19,5.400000095367432,5.460000038146973,5.085999965667725,5.210000038146973,21700
2025-03-20,5.210000038146973,5.5,4.900000095367432,5.300000190734863,11200
2025-03-21,4.960000038146973,5.329999923706055,4.670000076293945,4.942999839782715,79500
2025-03-24,4.630000114440918,5.059999942779541,4.599999904632568,4.940000057220459,17900
2025-03-25,4.929999828338623,4.929999828338623,4.590000152587891,4.590000152587891,12300
2025-03-26,4.659999847412109,5.0,4.199999809265137,4.679999828338623,61000
2025-03-27,4.75,4.829999923706055,4.493000030517578,4.734000205993652,17400
2025-03-28,4.300000190734863,4.829999923706055,4.21999979019165,4.758999824523926,33700
2025-03-31,4.480000019073486,4.489999771118164,4.341000080108643,4.3470001220703125,3600
2025-04-01,4.329999923706055,4.599999904632568,4.0,4.5,31400
2025-04-02,4.440000057220459,4.599999904632568,4.300000190734863,4.300000190734863,7100
2025-04-03,4.5,4.610000133514404,4.25,4.4029998779296875,27300
2025-04-04,4.5,4.6579999923706055,4.300000190734863,4.409999847412109,70500
2025-04-07,4.679999828338623,4.800000190734863,4.420000076293945,4.420000076293945,35800
2025-04-08,4.119999885559082,4.800000190734863,4.010000228881836,4.670000076293945,99000
