Date,Close,High,Low,Open,Volume,"('Close', 'OVV')","('High', 'OVV')","('Low', 'OVV')","('Open', 'OVV')","('Volume', 'OVV')"
2024-06-03,46.30265045166016,49.37481792328185,46.1590897227092,49.24082985674149,3688000.0,,,,,
2024-06-04,45.470008850097656,45.766699350730576,45.03933391972589,45.65185294602487,2331700.0,,,,,
2024-06-05,45.57528305053711,45.9581092406144,45.40301163009244,45.58485571328466,2729400.0,,,,,
2024-06-06,46.2930793762207,46.31222105079709,45.508288973094366,45.51786163583312,2413400.0,,,,,
2024-06-07,45.58485794067383,46.1782352784765,45.56571626514455,45.97725316177095,2204300.0,,,,,
2024-06-10,46.43663787841797,46.71418667008535,45.34558803630587,45.70926888307594,2181900.0,,,,,
2024-06-11,46.5132064819336,46.666336238588215,45.56571725353978,46.18780529267984,2122500.0,,,,,
2024-06-12,46.2930793762207,47.36499124709175,46.04424490852989,47.01087574378024,2609500.0,,,,,
2024-06-13,44.81921005249024,46.27394091221651,44.42681117280058,46.27394091221651,2619100.0,,,,,
2024-06-14,44.12567901611328,44.93479440566641,43.8848709082039,44.92516002366356,2893200.0,,,,,
2024-06-17,43.95229721069336,44.20273602802431,43.69222401128805,44.17384023068155,6121400.0,,,,,
2024-06-18,44.25089645385742,44.7228819606973,44.00045763913675,44.16420538829255,8299700.0,,,,,
2024-06-20,44.896263122558594,45.22376228823991,44.038986867391614,44.28942567670555,2965400.0,,,,,
2024-06-21,44.35684967041016,45.07927394411208,44.01971981245854,45.031113060753256,9994800.0,,,,,
2024-06-24,45.47420120239258,45.63795262283077,44.539868263144186,44.61692494524919,3653000.0,,,,,
2024-06-25,44.95405197143555,45.27192041038853,44.46280509011889,45.27192041038853,2445900.0,,,,,
2024-06-26,44.27979278564453,44.91552599656304,43.54773413401725,44.91552599656304,3382900.0,,,,,
2024-06-27,44.85773468017578,44.905895567549,44.356853367725925,44.568765681496295,2682900.0,,,,,
2024-06-28,45.14670181274414,45.84023032046046,44.89626300409104,45.41640938487828,7576300.0,,,,,
2024-07-01,45.2141227722168,45.78242997535244,44.722875916698015,45.60904786765413,2580500.0,,,,,
2024-07-02,45.16596603393555,45.98471576746642,44.88662775986831,45.66684731605751,2043900.0,,,,,
2024-07-03,46.05213928222656,46.51449036232549,45.2333895924024,45.27191976768726,1560700.0,,,,,
2024-07-05,44.80957412719727,46.16773173812234,44.713248677291816,46.10993646817907,3700900.0,,,,,
2024-07-08,45.002220153808594,45.07927683724013,44.40501340362369,44.59766062386269,1758800.0,,,,,
2024-07-09,44.76141357421875,45.37788176046314,44.40501491856353,44.54950125728216,1279600.0,,,,,
2024-07-10,45.599422454833984,45.61868754397459,44.501338094899936,44.501338094899936,2039600.0,,,,,
2024-07-11,46.38927459716797,46.67824359698183,45.503102507813416,45.705380440239104,2628500.0,,,,,
2024-07-12,46.4663314819336,47.246547355640224,46.33147586262784,47.10206470375821,2148100.0,,,,,
2024-07-15,47.09243392944336,47.52588926717061,46.59155261411856,46.909421086598606,3291800.0,,,,,
2024-07-16,46.6782455444336,46.99611402959869,46.3989072407019,46.75530590730041,1763400.0,,,,,
2024-07-17,46.6878776550293,47.74743187180428,46.64934747547089,46.803464519264345,3250700.0,,,,,
2024-07-18,46.04250717163086,47.01537393612861,45.94618540310868,46.78419654745946,1692500.0,,,,,
2024-07-19,45.50309753417969,45.975079324917175,45.18522909702034,45.792066502408325,2053400.0,,,,,
2024-07-22,45.06000900268555,45.39714253617541,44.6265573766041,45.19486094630554,2618700.0,,,,,
2024-07-23,44.58802795410156,44.99258379180351,44.32795476939034,44.79993658004261,2399000.0,,,,,
2024-07-24,43.96192932128906,45.05038304069753,43.96192932128906,44.72288385408084,2121300.0,,,,,
2024-07-25,44.16420364379883,44.55912877700805,43.88486904307033,43.94266063487073,2485200.0,,,,,
2024-07-26,44.35684967041016,44.54949687828531,43.67295557317124,44.212367020333694,3239600.0,,,,,
2024-07-29,43.74038314819336,44.674719752252784,43.23950185913264,44.51096833350216,2875100.0,,,,,
2024-07-30,44.28942489624024,44.42427684306678,42.38222520303639,43.69222184267701,3880300.0,,,,,
2024-07-31,44.73251724243164,46.57229122249083,44.183474995857566,45.859501210016646,5993900.0,,,,,
2024-08-01,42.844573974609375,45.06964199929399,42.70972203513269,44.52059986031619,2944300.0,,,,,
2024-08-02,40.06084060668945,42.218483065707126,39.55032854751047,42.218483065707126,4623500.0,,,,,
2024-08-05,38.45223617553711,38.96275185320976,37.556433411645216,38.56782671073095,4533700.0,,,,,
2024-08-06,39.29988098144531,39.65627593875514,38.22106172787936,38.4618698266314,4139000.0,,,,,
2024-08-07,39.415470123291016,40.561719091393066,39.36730923563871,40.243850618895465,2871300.0,,,,,
2024-08-08,40.91810989379883,40.93737498178186,39.69480436517516,39.82002559984493,2622100.0,,,,,
2024-08-09,40.9277458190918,41.19744971214968,40.475025420510384,40.97590670364642,1845600.0,,,,,
2024-08-12,41.50568389892578,41.82354867742895,41.16855403165879,41.16855403165879,2723600.0,,,,,
2024-08-13,40.9277458190918,41.15891953472999,40.16679135003282,41.07222847275568,2812200.0,,,,,
2024-08-14,40.9277458190918,41.17818462343983,40.667672633168856,41.09149356146552,1631500.0,,,,,
2024-08-15,42.22811126708984,42.28590653758921,41.351569873937386,41.46715674049589,1825600.0,,,,,
2024-08-16,41.61164093017578,42.16068311101952,41.524949866124665,41.524949866124665,1717100.0,,,,,
2024-08-19,42.01620101928711,42.63266923721808,41.73686638421493,41.84281887368897,1591400.0,,,,,
2024-08-20,41.03369903564453,42.11252197621955,40.90848146843138,41.82354931479836,1612400.0,,,,,
2024-08-21,41.13002395629883,41.58274068283335,40.71583373294769,41.39009714359652,3606800.0,,,,,
2024-08-22,41.0433349609375,41.41899502558471,40.87958353501119,41.26487798176944,1510500.0,,,,,
2024-08-23,41.73685836791992,41.89097539280179,41.28413799976206,41.41898993722873,2181900.0,,,,,
2024-08-26,42.33406066894531,43.027585432044695,41.9102361018094,42.54596927807363,2192000.0,,,,,
2024-08-27,41.65017318725586,42.29553717172613,41.39973068996872,42.04509834887922,1510300.0,,,,,
2024-08-28,41.582740783691406,41.74649220176786,41.168554233775644,41.284141092486095,1793800.0,,,,,
2024-08-29,42.20884323120117,42.44965132981572,41.51531473137051,41.94877004376468,1384000.0,,,,,
2024-08-30,41.25524520874024,41.9006091491453,40.72546445235997,41.698331228221925,2964300.0,,,,,
2024-09-03,39.791133880615234,40.49429312903623,39.59848665549327,40.43649785916758,2630300.0,,,,,
2024-09-04,39.31914520263672,40.542450758235645,39.19392396520568,40.022304394543525,3262200.0,,,,,
2024-09-05,39.31914520263672,40.09936474817491,39.03017622539884,39.99340859915171,3093900.0,,,,,
2024-09-06,38.80863571166992,39.84892483139512,38.47150215455035,39.37694299564392,3696300.0,,,,,
2024-09-09,38.80863571166992,39.29988263706568,38.587092692417706,38.82790080131448,5092800.0,,,,,
2024-09-10,37.20003509521485,38.81826585753922,36.9207004855113,38.76047426388198,3287200.0,,,,,
2024-09-11,37.29635620117188,37.46973831084407,36.41981494646895,37.00738356875844,2945800.0,,,,,
2024-09-12,37.34452438354492,37.87430152248807,36.83401233549211,37.32525929265458,4232400.0,,,,,
2024-09-13,37.6745719909668,38.2764321704846,37.567789569758425,37.72310844521767,1885600.0,,,,,
2024-09-16,38.01433181762695,38.40263086746269,37.626032767791216,37.956085849223335,2450000.0,,,,,
2024-09-17,38.76180648803711,39.06273844773396,37.82989317832951,38.06286965420925,2091000.0,,,,,
2024-09-18,38.78121948242188,39.56751967016032,38.422045276873526,38.63560641642152,2213800.0,,,,,
2024-09-19,39.19864273071289,39.84903941620127,39.13069094873931,39.732551176117184,2509000.0,,,,,
2024-09-20,39.33454513549805,39.57723112199315,38.655023632692895,39.28600867881788,14714400.0,,,,,
2024-09-23,40.014068603515625,40.28587573674925,39.286010608273166,39.44132949913445,5982700.0,,,,,
2024-09-24,39.50927734375,40.80036480099524,39.480152508739536,40.712997702152016,4045800.0,,,,,
2024-09-25,37.70369720458984,39.50928164170461,37.66486655574782,39.41220501959954,3753100.0,,,,,
2024-09-26,35.91752624511719,37.0630044053982,35.83015914126205,36.927100844533385,5613500.0,,,,,
2024-09-27,37.24744415283203,37.51925497568244,36.441728603657374,36.62616862019272,5628600.0,,,,,
2024-09-30,37.18920516967773,37.65516186029856,36.65529299002351,36.88827318688122,2838100.0,,,,,
2024-10-01,39.15010452270508,39.23746792154245,36.5485104908466,36.75236582765559,10905400.0,,,,,
2024-10-02,40.05289459228516,40.285874774559794,39.24717902240303,40.023773458161216,5105300.0,,,,,
2024-10-03,41.693450927734375,41.92642738822539,39.92669733945221,40.38294445086965,4478800.0,,,,,
2024-10-04,42.25648498535156,42.57683228170235,41.57696715023377,41.90701655409415,2993900.0,,,,,
2024-10-07,42.217655181884766,42.73214828024337,42.01379614205535,42.37297406269647,3084300.0,,,,,
2024-10-08,40.61592483520508,41.42164034483223,39.994649333060266,41.3051521139536,3129000.0,,,,,
2024-10-09,40.85861206054688,41.06246739659897,39.907283455876254,40.023771690321134,2821800.0,,,,,
2024-10-10,41.52842330932617,41.69345169973255,40.73241359890378,40.9848090893855,1600100.0,,,,,
2024-10-11,41.8681869506836,42.02350583214969,41.23720191173708,41.23720191173708,3060900.0,,,,,
2024-10-14,41.295448303222656,41.59637655614991,40.91685875722109,41.23720233341693,1855100.0,,,,,
2024-10-15,39.85874938964844,40.44119429988463,39.73255163462931,39.98494344157314,2631900.0,,,,,
2024-10-16,39.8975715637207,40.51885075093214,39.86845043261957,40.12084591247602,1890500.0,,,,,
2024-10-17,40.10143661499024,40.14997307514823,39.56752444396868,39.7616739876952,1425800.0,,,,,
2024-10-18,39.59664535522461,40.18879973846628,39.26659227455355,40.082017314852976,2459500.0,,,,,
2024-10-21,38.82975769042969,40.0917240747498,38.79092704399664,40.01406648497796,2406100.0,,,,,
2024-10-22,39.23746871948242,39.52869486723966,38.71326980032685,39.17922645240641,2008000.0,,,,,
2024-10-23,38.48029327392578,39.21806082037523,38.130824825933374,38.97537480961324,1874000.0,,,,,
2024-10-24,38.64531707763672,39.00449129385935,38.334679317158624,38.82005128079242,1321700.0,,,,,
2024-10-25,39.20835113525391,39.43162181981007,38.820055741584575,39.04332642614073,3056400.0,,,,,
2024-10-28,37.99491882324219,38.47058500328618,37.839599934408426,37.92696704082082,2821700.0,,,,,
2024-10-29,37.645450592041016,38.22789920549692,37.33481281276897,37.99491901949567,2224300.0,,,,,
2024-10-30,38.14052963256836,38.54824030284102,37.64544815798677,37.92696478446695,1684600.0,,,,,
2024-10-31,38.053165435791016,38.61619502863086,38.024040597767,38.42204919164128,1661600.0,,,,,
2024-11-01,37.82018661499024,38.61619642534074,37.61633125692124,38.52882931429765,2066900.0,,,,,
2024-11-04,38.78121948242188,39.26659143163093,38.10169801291039,38.25701688853352,1969400.0,,,,,
2024-11-05,38.78121948242188,39.07244191132849,38.48028754079839,39.06273610170571,2293800.0,,,,,
2024-11-06,40.74212646484375,41.06247005608839,39.43161985585813,39.43161985585813,2655600.0,,,,,
2024-11-07,40.33440780639648,40.81977975040389,40.05289119012962,40.72270684284003,2960700.0,,,,,
2024-11-08,41.907012939453125,42.71273216458851,40.907147894226746,41.77110938415177,4205700.0,,,,,
2024-11-11,41.44105529785156,41.800233203092105,41.08188109570508,41.55754723078614,2871700.0,,,,,
2024-11-12,40.74212646484375,42.081750505458686,40.6353440333974,41.72257626585274,5680500.0,,,,,
2024-11-13,40.97510147094727,41.22749697309798,39.68401393580323,40.8683190433523,2973700.0,,,,,
2024-11-14,43.41167068481445,43.431086008210734,41.48959810571412,41.48959810571412,5704700.0,,,,,
