Date,Close,High,Low,Open,Volume,"('Close', 'RXST')","('High', 'RXST')","('Low', 'RXST')","('Open', 'RXST')","('Volume', 'RXST')"
2024-06-03,56.54999923706055,59.310001373291016,56.33000183105469,58.720001220703125,502000.0,,,,,
2024-06-04,57.02999877929688,57.45000076293945,55.27999877929688,56.54999923706055,336400.0,,,,,
2024-06-05,58.59000015258789,59.470001220703125,56.41999816894531,57.0,375300.0,,,,,
2024-06-06,58.709999084472656,59.04999923706055,57.130001068115234,58.20000076293945,310700.0,,,,,
2024-06-07,57.220001220703125,58.7869987487793,56.97999954223633,57.65999984741211,242100.0,,,,,
2024-06-10,58.95000076293945,59.77000045776367,56.400001525878906,56.7599983215332,482300.0,,,,,
2024-06-11,57.52000045776367,58.77299880981445,57.130001068115234,58.52999877929688,481100.0,,,,,
2024-06-12,58.08000183105469,60.04999923706055,57.77000045776367,59.0,395400.0,,,,,
2024-06-13,59.34000015258789,59.40499877929688,57.400001525878906,58.08000183105469,340900.0,,,,,
2024-06-14,57.88999938964844,59.02999877929688,57.2400016784668,59.02999877929688,398300.0,,,,,
2024-06-17,56.11000061035156,58.93999862670898,55.41999816894531,57.90999984741211,743000.0,,,,,
2024-06-18,57.06999969482422,57.63999938964844,55.11000061035156,55.7599983215332,305600.0,,,,,
2024-06-20,55.959999084472656,57.33000183105469,55.24700164794922,57.06999969482422,252500.0,,,,,
2024-06-21,56.7400016784668,56.790000915527344,53.720001220703125,55.91999816894531,747900.0,,,,,
2024-06-24,55.77000045776367,57.13999938964844,55.220001220703125,56.810001373291016,517700.0,,,,,
2024-06-25,56.16999816894531,57.47999954223633,55.66999816894531,56.09999847412109,244300.0,,,,,
2024-06-26,57.130001068115234,57.18999862670898,55.34999847412109,55.7599983215332,466700.0,,,,,
2024-06-27,59.09999847412109,59.400001525878906,56.59000015258789,57.150001525878906,459100.0,,,,,
2024-06-28,60.16999816894531,60.810001373291016,58.68299865722656,59.68999862670898,1396800.0,,,,,
2024-07-01,56.79999923706055,59.66999816894531,56.7400016784668,59.66999816894531,410800.0,,,,,
2024-07-02,57.040000915527344,57.470001220703125,55.82500076293945,56.5,281900.0,,,,,
2024-07-03,56.9900016784668,57.59000015258789,54.83000183105469,56.90999984741211,180300.0,,,,,
2024-07-05,56.95000076293945,57.130001068115234,55.66999816894531,56.83000183105469,246800.0,,,,,
2024-07-08,56.95000076293945,57.47999954223633,56.54999923706055,57.31999969482422,325800.0,,,,,
2024-07-09,56.9900016784668,57.83000183105469,56.68000030517578,57.060001373291016,387200.0,,,,,
2024-07-10,51.11000061035156,55.88999938964844,45.630001068115234,55.88999938964844,1667200.0,,,,,
2024-07-11,49.77999877929688,52.400001525878906,49.29999923706055,52.400001525878906,1264100.0,,,,,
2024-07-12,47.720001220703125,51.29999923706055,45.5,50.38999938964844,1202000.0,,,,,
2024-07-15,48.63999938964844,49.185001373291016,47.45000076293945,48.95000076293945,672900.0,,,,,
2024-07-16,49.43000030517578,50.2400016784668,49.02999877929688,49.66999816894531,766000.0,,,,,
2024-07-17,47.220001220703125,49.93999862670898,46.27000045776367,48.88999938964844,704700.0,,,,,
2024-07-18,46.040000915527344,48.17499923706055,45.09999847412109,47.369998931884766,525700.0,,,,,
2024-07-19,46.77000045776367,48.18000030517578,46.08000183105469,46.56999969482422,617800.0,,,,,
2024-07-22,47.40999984741211,48.02000045776367,46.380001068115234,46.97999954223633,441600.0,,,,,
2024-07-23,48.47999954223633,49.209999084472656,46.5099983215332,47.150001525878906,588700.0,,,,,
2024-07-24,47.834999084472656,48.869998931884766,47.59999847412109,48.150001525878906,578700.0,,,,,
2024-07-25,45.29999923706055,48.15999984741211,44.78499984741211,47.9900016784668,846800.0,,,,,
2024-07-26,44.5,46.38999938964844,43.63999938964844,46.38999938964844,695200.0,,,,,
2024-07-29,44.720001220703125,46.150001525878906,44.0,45.02999877929688,661000.0,,,,,
2024-07-30,45.0099983215332,45.56999969482422,44.220001220703125,44.77999877929688,623400.0,,,,,
2024-07-31,45.77000045776367,47.09000015258789,44.93600082397461,45.59000015258789,524400.0,,,,,
2024-08-01,44.400001525878906,46.630001068115234,42.88999938964844,45.77000045776367,887200.0,,,,,
2024-08-02,41.77000045776367,42.89500045776367,41.0,41.66999816894531,1061800.0,,,,,
2024-08-05,40.77999877929688,41.68000030517578,37.54999923706055,38.0,1006600.0,,,,,
2024-08-06,47.84999847412109,50.59999847412109,46.33000183105469,50.40999984741211,1447500.0,,,,,
2024-08-07,46.2400016784668,49.060001373291016,46.04999923706055,47.54999923706055,994400.0,,,,,
2024-08-08,49.34999847412109,49.59999847412109,46.604000091552734,47.470001220703125,433700.0,,,,,
2024-08-09,50.72999954223633,50.93000030517578,48.84999847412109,49.560001373291016,638300.0,,,,,
2024-08-12,52.15999984741211,52.435001373291016,50.41999816894531,50.81999969482422,534400.0,,,,,
2024-08-13,50.630001068115234,52.70500183105469,50.400001525878906,52.70000076293945,769800.0,,,,,
2024-08-14,51.09999847412109,51.27999877929688,49.459999084472656,50.0,379000.0,,,,,
2024-08-15,50.7400016784668,52.25,50.55500030517578,52.0,443200.0,,,,,
2024-08-16,52.790000915527344,52.83000183105469,50.29999923706055,50.66999816894531,513100.0,,,,,
2024-08-19,52.83000183105469,53.040000915527344,51.7400016784668,52.9900016784668,339600.0,,,,,
2024-08-20,53.790000915527344,55.10699844360352,53.667999267578125,53.88999938964844,415600.0,,,,,
2024-08-21,53.66999816894531,54.22999954223633,52.54999923706055,53.869998931884766,316900.0,,,,,
2024-08-22,54.33000183105469,55.2400016784668,53.68999862670898,53.95000076293945,388400.0,,,,,
2024-08-23,56.45000076293945,56.68000030517578,54.0,54.0,375900.0,,,,,
2024-08-26,55.86000061035156,58.22999954223633,55.70100021362305,58.22999954223633,324300.0,,,,,
2024-08-27,56.560001373291016,57.375,55.41999816894531,55.41999816894531,284100.0,,,,,
2024-08-28,54.43999862670898,56.630001068115234,53.88199996948242,56.52000045776367,321900.0,,,,,
2024-08-29,55.470001220703125,56.52000045776367,54.93000030517578,55.0,235400.0,,,,,
2024-08-30,56.38999938964844,56.93000030517578,55.119998931884766,56.060001373291016,426700.0,,,,,
2024-09-03,53.18999862670898,57.26300048828125,52.744998931884766,56.29999923706055,457200.0,,,,,
2024-09-04,53.880001068115234,55.14500045776367,51.7599983215332,52.75,384300.0,,,,,
2024-09-05,53.5,54.2400016784668,52.38999938964844,54.0,360600.0,,,,,
2024-09-06,52.95000076293945,53.5099983215332,50.755001068115234,53.310001373291016,375600.0,,,,,
2024-09-09,53.54999923706055,54.65999984741211,53.0,53.0,425800.0,,,,,
2024-09-10,53.459999084472656,53.90999984741211,52.63999938964844,53.709999084472656,362500.0,,,,,
2024-09-11,54.540000915527344,55.290000915527344,53.04999923706055,53.18000030517578,608200.0,,,,,
2024-09-12,54.540000915527344,55.65999984741211,54.27000045776367,54.709999084472656,339600.0,,,,,
2024-09-13,54.959999084472656,55.84999847412109,54.83000183105469,54.83000183105469,378200.0,,,,,
2024-09-16,55.540000915527344,55.65999984741211,54.53799819946289,54.959999084472656,337700.0,,,,,
2024-09-17,56.13999938964844,57.52999877929688,55.45000076293945,55.959999084472656,344800.0,,,,,
2024-09-18,54.15999984741211,56.415000915527344,54.060001373291016,55.75,508800.0,,,,,
2024-09-19,53.56999969482422,56.33000183105469,52.47999954223633,55.58000183105469,456200.0,,,,,
2024-09-20,52.97999954223633,53.665000915527344,52.77000045776367,53.58000183105469,1364900.0,,,,,
2024-09-23,51.560001373291016,53.6150016784668,51.470001220703125,53.2400016784668,328200.0,,,,,
2024-09-24,48.88999938964844,51.880001068115234,48.70000076293945,51.33000183105469,774800.0,,,,,
2024-09-25,48.91999816894531,49.709999084472656,48.25,48.869998931884766,463300.0,,,,,
2024-09-26,48.900001525878906,50.0,48.65999984741211,49.52999877929688,392600.0,,,,,
2024-09-27,48.540000915527344,49.7400016784668,48.25,48.93999862670898,258500.0,,,,,
2024-09-30,49.43000030517578,49.88999938964844,47.73600006103516,48.52999877929688,436600.0,,,,,
2024-10-01,47.150001525878906,49.5099983215332,47.150001525878906,49.45000076293945,442100.0,,,,,
2024-10-02,47.560001373291016,48.16999816894531,46.52000045776367,46.68999862670898,243100.0,,,,,
2024-10-03,47.84999847412109,49.09000015258789,46.95000076293945,47.4900016784668,412600.0,,,,,
2024-10-04,48.900001525878906,49.32500076293945,47.38999938964844,48.650001525878906,467500.0,,,,,
2024-10-07,48.2400016784668,49.0099983215332,47.869998931884766,48.720001220703125,428900.0,,,,,
2024-10-08,49.25,49.58000183105469,48.02000045776367,48.68000030517578,386700.0,,,,,
2024-10-09,49.34000015258789,50.560001373291016,49.0099983215332,49.43999862670898,328600.0,,,,,
