Date,Close,High,Low,Open,Volume,"('Close', 'SES')","('High', 'SES')","('Low', 'SES')","('Open', 'SES')","('Volume', 'SES')"
2024-06-03,1.309999942779541,1.3200000524520874,1.2200000286102295,1.2699999809265137,966300.0,,,,,
2024-06-04,1.25,1.2979999780654907,1.2000000476837158,1.2799999713897705,581900.0,,,,,
2024-06-05,1.2799999713897705,1.2999999523162842,1.2300000190734863,1.25,462800.0,,,,,
2024-06-06,1.25,1.2799999713897705,1.2400000095367432,1.25,285700.0,,,,,
2024-06-07,1.2400000095367432,1.2799999713897705,1.2300000190734863,1.2400000095367432,302400.0,,,,,
2024-06-10,1.25,1.309999942779541,1.225000023841858,1.25,646200.0,,,,,
2024-06-11,1.2999999523162842,1.2999999523162842,1.2350000143051147,1.25,251500.0,,,,,
2024-06-12,1.340000033378601,1.3799999952316284,1.3200000524520874,1.3300000429153442,584600.0,,,,,
2024-06-13,1.2699999809265137,1.3899999856948853,1.25,1.3600000143051147,734100.0,,,,,
2024-06-14,1.2000000476837158,1.281000018119812,1.1749999523162842,1.25,783900.0,,,,,
2024-06-17,1.2599999904632568,1.2899999618530271,1.2000000476837158,1.2000000476837158,380800.0,,,,,
2024-06-18,1.2300000190734863,1.2799999713897705,1.2300000190734863,1.2400000095367432,970900.0,,,,,
2024-06-20,1.149999976158142,1.2599999904632568,1.149999976158142,1.2300000190734863,1121800.0,,,,,
2024-06-21,1.2300000190734863,1.309999942779541,1.1740000247955322,1.190000057220459,2079300.0,,,,,
2024-06-24,1.3200000524520874,1.3700000047683716,1.2300000190734863,1.2599999904632568,1447800.0,,,,,
2024-06-25,1.309999942779541,1.3550000190734863,1.2799999713897705,1.2899999618530271,1136000.0,,,,,
2024-06-26,1.2799999713897705,1.3799999952316284,1.25,1.340000033378601,859800.0,,,,,
2024-06-27,1.2699999809265137,1.350000023841858,1.2200000286102295,1.3200000524520874,2024900.0,,,,,
2024-06-28,1.25,1.3250000476837158,1.2100000381469729,1.2699999809265137,1878300.0,,,,,
2024-07-01,1.1299999952316284,1.2549999952316284,1.1299999952316284,1.2400000095367432,1012600.0,,,,,
2024-07-02,1.100000023841858,1.1699999570846558,1.100000023841858,1.149999976158142,489000.0,,,,,
2024-07-03,1.090000033378601,1.1200000047683716,1.0700000524520874,1.1200000047683716,316800.0,,,,,
2024-07-05,1.1100000143051147,1.1100000143051147,1.090000033378601,1.100000023841858,310000.0,,,,,
2024-07-08,1.1299999952316284,1.1799999475479126,1.1100000143051147,1.1100000143051147,332000.0,,,,,
2024-07-09,1.100000023841858,1.149999976158142,1.090000033378601,1.1399999856948853,364900.0,,,,,
2024-07-10,1.1699999570846558,1.1699999570846558,1.090000033378601,1.1100000143051147,316700.0,,,,,
2024-07-11,1.350000023841858,1.3600000143051147,1.190000057220459,1.190000057220459,991900.0,,,,,
2024-07-12,1.2999999523162842,1.3600000143051147,1.25,1.3200000524520874,790800.0,,,,,
2024-07-15,1.2999999523162842,1.3250000476837158,1.25,1.3200000524520874,578800.0,,,,,
2024-07-16,1.350000023841858,1.3700000047683716,1.2899999618530271,1.309999942779541,1083400.0,,,,,
2024-07-17,1.3300000429153442,1.350000023841858,1.2400000095367432,1.2999999523162842,619100.0,,,,,
2024-07-18,1.340000033378601,1.4199999570846558,1.309999942779541,1.3300000429153442,832400.0,,,,,
2024-07-19,1.2400000095367432,1.350000023841858,1.2100000381469729,1.350000023841858,593800.0,,,,,
2024-07-22,1.2300000190734863,1.2699999809265137,1.2000000476837158,1.2400000095367432,359500.0,,,,,
2024-07-23,1.25,1.2599999904632568,1.2300000190734863,1.2300000190734863,274500.0,,,,,
2024-07-24,1.2000000476837158,1.25,1.190000057220459,1.25,302900.0,,,,,
2024-07-25,1.2100000381469729,1.2599999904632568,1.190000057220459,1.2100000381469729,369000.0,,,,,
2024-07-26,1.2400000095367432,1.25,1.2200000286102295,1.2400000095367432,182700.0,,,,,
2024-07-29,1.2999999523162842,1.350000023841858,1.190000057220459,1.25,861300.0,,,,,
2024-07-30,1.1799999475479126,1.2799999713897705,1.1699999570846558,1.2699999809265137,471000.0,,,,,
2024-07-31,1.2300000190734863,1.2400000095367432,1.2200000286102295,1.2200000286102295,344000.0,,,,,
2024-08-01,1.1100000143051147,1.2300000190734863,1.100000023841858,1.2200000286102295,616700.0,,,,,
2024-08-02,1.059999942779541,1.0800000429153442,0.9929999709129332,1.0499999523162842,570800.0,,,,,
2024-08-05,0.9929999709129332,1.0099999904632568,0.959999978542328,0.9710000157356262,533000.0,,,,,
2024-08-06,0.9369999766349792,1.0230000019073486,0.8500000238418579,1.0099999904632568,860300.0,,,,,
2024-08-07,0.9340000152587892,0.9900000095367432,0.9340000152587892,0.9850000143051147,330300.0,,,,,
2024-08-08,0.9190000295639038,0.9679999947547911,0.8759999871253967,0.9399999976158142,531500.0,,,,,
2024-08-09,0.8299999833106995,0.9459999799728394,0.8299999833106995,0.9399999976158142,437800.0,,,,,
2024-08-12,0.8700000047683716,0.8970000147819519,0.8109999895095825,0.8109999895095825,518300.0,,,,,
2024-08-13,0.9900000095367432,0.9950000047683716,0.8870000243186951,0.8870000243186951,424000.0,,,,,
2024-08-14,0.9020000100135804,1.0099999904632568,0.9010000228881836,0.9900000095367432,468800.0,,,,,
2024-08-15,1.0199999809265137,1.0299999713897705,0.9449999928474426,0.949999988079071,318100.0,,,,,
2024-08-16,1.0199999809265137,1.0449999570846558,0.9800000190734864,1.0,333100.0,,,,,
2024-08-19,0.996999979019165,1.0299999713897705,0.9800000190734864,1.0299999713897705,310200.0,,,,,
2024-08-20,1.0,1.0499999523162842,0.9869999885559082,1.0,203400.0,,,,,
2024-08-21,1.0700000524520874,1.0800000429153442,1.0149999856948853,1.0299999713897705,184900.0,,,,,
2024-08-22,1.0099999904632568,1.059999942779541,1.0099999904632568,1.059999942779541,199300.0,,,,,
2024-08-23,1.0700000524520874,1.0800000429153442,1.0199999809265137,1.059999942779541,446600.0,,,,,
2024-08-26,1.0700000524520874,1.100000023841858,1.0499999523162842,1.059999942779541,261300.0,,,,,
2024-08-27,1.059999942779541,1.0700000524520874,1.0299999713897705,1.059999942779541,294400.0,,,,,
2024-08-28,1.0299999713897705,1.0800000429153442,1.0199999809265137,1.0499999523162842,249900.0,,,,,
2024-08-29,1.059999942779541,1.0700000524520874,1.0199999809265137,1.0299999713897705,331200.0,,,,,
2024-08-30,1.0700000524520874,1.0800000429153442,1.0499999523162842,1.0700000524520874,358300.0,,,,,
2024-09-03,1.0299999713897705,1.059999942779541,1.0,1.059999942779541,410400.0,,,,,
2024-09-04,1.0099999904632568,1.0399999618530271,0.9829999804496764,1.0299999713897705,230200.0,,,,,
2024-09-05,1.0299999713897705,1.059999942779541,0.9950000047683716,1.0199999809265137,269700.0,,,,,
2024-09-06,0.9900000095367432,1.0299999713897705,0.9860000014305116,1.0099999904632568,238900.0,,,,,
2024-09-09,1.0299999713897705,1.0700000524520874,1.0,1.0,375200.0,,,,,
2024-09-10,1.0099999904632568,1.0299999713897705,0.9900000095367432,0.9900000095367432,241800.0,,,,,
2024-09-11,1.0099999904632568,1.0399999618530271,0.9950000047683716,1.0099999904632568,523600.0,,,,,
2024-09-12,1.0399999618530271,1.0499999523162842,0.9900000095367432,1.0299999713897705,279500.0,,,,,
2024-09-13,1.059999942779541,1.059999942779541,1.0299999713897705,1.0399999618530271,483400.0,,,,,
2024-09-16,1.0199999809265137,1.059999942779541,1.0099999904632568,1.059999942779541,414500.0,,,,,
2024-09-17,0.9810000061988832,1.2999999523162842,0.8999999761581421,1.2599999904632568,42664900.0,,,,,
2024-09-18,0.8489999771118164,0.9589999914169312,0.8159999847412109,0.949999988079071,10568100.0,,,,,
2024-09-19,0.8500000238418579,0.9390000104904176,0.8500000238418579,0.8809999823570251,5690100.0,,,,,
2024-09-20,0.7609999775886536,0.8610000014305115,0.7609999775886536,0.8270000219345093,3503300.0,,,,,
2024-09-23,0.6589999794960022,0.7680000066757202,0.6570000052452087,0.7609999775886536,5841400.0,,,,,
2024-09-24,0.6600000262260437,0.7229999899864197,0.6510000228881836,0.6850000023841858,5002100.0,,,,,
2024-09-25,0.7229999899864197,0.734000027179718,0.621999979019165,0.6589999794960022,6965800.0,,,,,
2024-09-26,0.7599999904632568,0.7749999761581421,0.7129999995231628,0.7289999723434448,3144400.0,,,,,
2024-09-27,0.7580000162124634,0.7940000295639038,0.7269999980926514,0.7599999904632568,7205800.0,,,,,
2024-09-30,0.6399999856948853,0.7630000114440918,0.6259999871253967,0.7630000114440918,3040100.0,,,,,
2024-10-01,0.5989999771118164,0.6639999747276306,0.5899999737739563,0.6420000195503235,3742800.0,,,,,
2024-10-02,0.5960000157356262,0.6100000143051147,0.5669999718666077,0.5669999718666077,2509300.0,,,,,
2024-10-03,0.5950000286102295,0.6000000238418579,0.5809999704360962,0.5899999737739563,1033500.0,,,,,
2024-10-04,0.6159999966621399,0.6290000081062317,0.5830000042915344,0.5950000286102295,2441800.0,,,,,
2024-10-07,0.597000002861023,0.6190000176429749,0.5929999947547913,0.6140000224113464,1155400.0,,,,,
2024-10-08,0.597000002861023,0.609000027179718,0.5920000076293945,0.597000002861023,747200.0,,,,,
2024-10-09,0.5870000123977661,0.6039999723434448,0.5820000171661377,0.5820000171661377,1231700.0,,,,,
2024-10-10,0.5659999847412109,0.5889999866485596,0.5540000200271606,0.5889999866485596,1608300.0,,,,,
