Date,Close,High,Low,Open,Volume,"('Close', 'SW')","('High', 'SW')","('Low', 'SW')","('Open', 'SW')","('Volume', 'SW')"
2024-06-03,48.05259323120117,48.05259323120117,48.05259323120117,48.05259323120117,0.0,,,,,
2024-06-04,48.05259323120117,48.05259323120117,48.05259323120117,48.05259323120117,0.0,,,,,
2024-06-05,48.05259323120117,48.05259323120117,48.05259323120117,48.05259323120117,0.0,,,,,
2024-06-06,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,200.0,,,,,
2024-06-07,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,0.0,,,,,
2024-06-10,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,0.0,,,,,
2024-06-11,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,0.0,,,,,
2024-06-12,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,0.0,,,,,
2024-06-13,45.1717414855957,45.1717414855957,45.1717414855957,45.1717414855957,0.0,,,,,
2024-06-14,43.02070236206055,43.02070236206055,43.02070236206055,43.02070236206055,2800.0,,,,,
2024-06-17,43.02070236206055,43.02070236206055,43.02070236206055,43.02070236206055,0.0,,,,,
2024-06-18,43.88496017456055,43.88496017456055,43.88496017456055,43.88496017456055,133400.0,,,,,
2024-06-20,46.247257232666016,46.247257232666016,46.247257232666016,46.247257232666016,142300.0,,,,,
2024-06-21,45.57505798339844,45.57505798339844,45.13332841425459,45.13332841425459,5500.0,,,,,
2024-06-24,44.25947570800781,44.25947570800781,44.25947570800781,44.25947570800781,200.0,,,,,
2024-06-25,44.25947570800781,44.25947570800781,44.25947570800781,44.25947570800781,0.0,,,,,
2024-06-26,44.2210578918457,44.2210578918457,44.2210578918457,44.2210578918457,100.0,,,,,
2024-06-27,44.35549545288086,44.35549545288086,44.35549545288086,44.35549545288086,200.0,,,,,
2024-06-28,44.26906967163086,45.18133976609253,44.26906967163086,45.18133976609253,12300.0,,,,,
2024-07-01,44.26906967163086,44.26906967163086,44.26906967163086,44.26906967163086,900.0,,,,,
2024-07-02,44.26906967163086,44.26906967163086,44.26906967163086,44.26906967163086,0.0,,,,,
2024-07-03,43.36640548706055,44.26907071604367,43.36640548706055,44.26907071604367,300.0,,,,,
2024-07-05,43.36640548706055,43.36640548706055,43.36640548706055,43.36640548706055,0.0,,,,,
2024-07-08,44.38431167602539,45.70950048152301,43.11673754534593,45.51744668120725,67456700.0,,,,,
2024-07-09,43.04951858520508,43.990596140052965,42.55977186324669,42.98229535832385,13739300.0,,,,,
2024-07-10,44.00979995727539,44.403516094002526,42.63659409091681,43.251175020130745,9427800.0,,,,,
2024-07-11,45.00849151611328,45.056504963698856,43.54885999772628,43.67369789200175,12526300.0,,,,,
2024-07-12,47.13072204589844,47.35158683993692,44.99889122741809,45.04690467600188,41461200.0,,,,,
2024-07-15,46.90024948120117,47.46681693132131,46.343283254931066,46.4297089223457,8170700.0,,,,,
2024-07-16,47.30356979370117,47.481223583217776,46.09361403703323,46.49693140152544,7455000.0,,,,,
2024-07-17,45.9495735168457,47.14032691502058,45.92556862229352,46.67939117923432,8435100.0,,,,,
2024-07-18,44.96047592163086,45.45982381169728,44.413114586271554,44.9988881431416,10475500.0,,,,,
2024-07-19,44.68199157714844,45.04690034504608,44.47073169105271,44.96047468062798,3633800.0,,,,,
2024-07-22,46.0936164855957,46.112822598714345,44.53795795490047,44.6627921953844,3955400.0,,,,,
2024-07-23,47.15952682495117,47.53403683206291,45.8055271344443,46.18003714155604,5854600.0,,,,,
2024-07-24,46.9194564819336,47.293966493436,46.295270687302136,46.37209513232374,5061400.0,,,,,
2024-07-25,45.7959213256836,46.58335354612033,45.69029321192978,46.496927879819175,5094100.0,,,,,
2024-07-26,46.87144088745117,47.21713988463284,45.81512679595795,45.824731682741074,4084100.0,,,,,
2024-07-29,45.66148376464844,46.63137223753412,45.632676429300346,46.52574045700288,11100400.0,,,,,
2024-07-30,44.8836555480957,45.68068900410758,44.26907098793374,45.26776677710695,4676200.0,,,,,
2024-07-31,43.05911636352539,43.92337306063278,41.46504574912047,41.570677530232615,11198900.0,,,,,
2024-08-01,41.59948348999024,43.31839194006218,41.21536860104764,43.020702717972114,7035100.0,,,,,
