Date,Close,High,Low,Open,Volume,"('Close', 'ARAY')","('High', 'ARAY')","('Low', 'ARAY')","('Open', 'ARAY')","('Volume', 'ARAY')"
2024-07-23,2.0299999713897705,2.0299999713897705,1.8899999856948853,1.919999957084656,588500.0,,,,,
2024-07-24,1.940000057220459,2.049999952316284,1.919999957084656,2.0299999713897705,247000.0,,,,,
2024-07-25,1.870000004768372,1.9600000381469729,1.8600000143051147,1.9299999475479128,460400.0,,,,,
2024-07-26,1.919999957084656,1.940000057220459,1.850000023841858,1.9299999475479128,329300.0,,,,,
2024-07-29,1.8200000524520876,1.950000047683716,1.809999942779541,1.919999957084656,489000.0,,,,,
2024-07-30,1.909999966621399,1.909999966621399,1.809999942779541,1.809999942779541,374800.0,,,,,
2024-07-31,1.840000033378601,1.919999957084656,1.830000042915344,1.909999966621399,358200.0,,,,,
2024-08-01,1.690000057220459,1.850000023841858,1.6699999570846558,1.840000033378601,685400.0,,,,,
2024-08-02,1.600000023841858,1.6799999475479126,1.5499999523162842,1.6399999856948853,960500.0,,,,,
2024-08-05,1.4700000286102295,1.590000033378601,1.4700000286102295,1.5099999904632568,1233200.0,,,,,
2024-08-06,1.5,1.5800000429153442,1.4600000381469729,1.4900000095367432,662300.0,,,,,
2024-08-07,1.5,1.5800000429153442,1.4800000190734863,1.5199999809265137,754500.0,,,,,
2024-08-08,1.5199999809265137,1.5299999713897705,1.4900000095367432,1.5,263400.0,,,,,
2024-08-09,1.5199999809265137,1.559999942779541,1.4800000190734863,1.5099999904632568,292900.0,,,,,
2024-08-12,1.409999966621399,1.5299999713897705,1.399999976158142,1.5,856700.0,,,,,
2024-08-13,1.4500000476837158,1.4700000286102295,1.4299999475479126,1.440000057220459,456600.0,,,,,
2024-08-14,1.4299999475479126,1.5099999904632568,1.4199999570846558,1.4600000381469729,982200.0,,,,,
2024-08-15,2.1700000762939453,2.1700000762939453,1.7699999809265137,1.7699999809265137,14709600.0,,,,,
2024-08-16,2.289999961853028,2.380000114440918,2.109999895095825,2.180000066757202,2959100.0,,,,,
2024-08-19,2.3499999046325684,2.359999895095825,2.130000114440918,2.1600000858306885,1981700.0,,,,,
2024-08-20,2.2699999809265137,2.3499999046325684,2.2300000190734863,2.319999933242798,621700.0,,,,,
2024-08-21,2.490000009536743,2.490000009536743,2.2699999809265137,2.319999933242798,1380900.0,,,,,
2024-08-22,2.2699999809265137,2.490000009536743,2.2699999809265137,2.490000009536743,668000.0,,,,,
2024-08-23,2.2799999713897705,2.4100000858306885,2.2699999809265137,2.2799999713897705,754800.0,,,,,
2024-08-26,2.2300000190734863,2.309999942779541,2.190000057220459,2.309999942779541,817900.0,,,,,
2024-08-27,2.3399999141693115,2.359999895095825,2.190000057220459,2.190000057220459,830400.0,,,,,
2024-08-28,2.220000028610229,2.3399999141693115,2.190000057220459,2.3299999237060547,406500.0,,,,,
2024-08-29,2.180000066757202,2.2300000190734863,2.1600000858306885,2.200000047683716,549000.0,,,,,
2024-08-30,2.180000066757202,2.240000009536743,2.119999885559082,2.190000057220459,541400.0,,,,,
2024-09-03,2.109999895095825,2.2300000190734863,2.109999895095825,2.140000104904175,680200.0,,,,,
2024-09-04,2.0199999809265137,2.109999895095825,2.009999990463257,2.109999895095825,804300.0,,,,,
2024-09-05,1.9900000095367432,2.0899999141693115,1.9800000190734863,2.009999990463257,348200.0,,,,,
2024-09-06,1.919999957084656,2.039999961853028,1.909999966621399,1.9800000190734863,623700.0,,,,,
2024-09-09,2.009999990463257,2.0199999809265137,1.899999976158142,1.919999957084656,518800.0,,,,,
2024-09-10,2.0299999713897705,2.0299999713897705,1.950000047683716,2.0,396500.0,,,,,
2024-09-11,1.9700000286102293,2.0199999809265137,1.919999957084656,2.0,358400.0,,,,,
2024-09-12,2.119999885559082,2.119999885559082,1.9600000381469729,1.9600000381469729,397000.0,,,,,
2024-09-13,2.190000057220459,2.2100000381469727,2.119999885559082,2.1600000858306885,540200.0,,,,,
2024-09-16,2.180000066757202,2.2300000190734863,2.1600000858306885,2.220000028610229,528800.0,,,,,
2024-09-17,1.899999976158142,2.130000114440918,1.840000033378601,2.130000114440918,1408200.0,,,,,
2024-09-18,1.909999966621399,2.009999990463257,1.8600000143051147,1.909999966621399,1060100.0,,,,,
2024-09-19,1.899999976158142,1.9900000095367432,1.8899999856948853,1.9900000095367432,488300.0,,,,,
2024-09-20,1.7300000190734863,1.899999976158142,1.7100000381469729,1.899999976158142,2248800.0,,,,,
2024-09-23,1.7699999809265137,1.8200000524520876,1.7100000381469729,1.75,863600.0,,,,,
2024-09-24,1.7699999809265137,1.870000004768372,1.7400000095367432,1.75,794800.0,,,,,
2024-09-25,1.7000000476837158,1.7899999618530271,1.690000057220459,1.7799999713897705,456400.0,,,,,
2024-09-26,1.75,1.7699999809265137,1.7200000286102295,1.75,466100.0,,,,,
2024-09-27,1.7899999618530271,1.809999942779541,1.7599999904632568,1.7699999809265137,725400.0,,,,,
2024-09-30,1.7999999523162842,1.840000033378601,1.75,1.7799999713897705,465000.0,,,,,
2024-10-01,1.7200000286102295,1.809999942779541,1.690000057220459,1.7999999523162842,477500.0,,,,,
2024-10-02,1.7699999809265137,1.7799999713897705,1.7000000476837158,1.7200000286102295,522100.0,,,,,
2024-10-03,1.7699999809265137,1.809999942779541,1.75,1.7599999904632568,358400.0,,,,,
2024-10-04,1.909999966621399,1.9299999475479128,1.7699999809265137,1.7999999523162842,684100.0,,,,,
2024-10-07,1.8799999952316284,1.950000047683716,1.809999942779541,1.9299999475479128,639300.0,,,,,
2024-10-08,1.840000033378601,1.8899999856948853,1.809999942779541,1.8899999856948853,473000.0,,,,,
2024-10-09,1.7599999904632568,1.840000033378601,1.75,1.830000042915344,499400.0,,,,,
2024-10-10,1.7899999618530271,1.809999942779541,1.7300000190734863,1.7400000095367432,514000.0,,,,,
2024-10-11,1.830000042915344,1.840000033378601,1.7799999713897705,1.7799999713897705,215700.0,,,,,
2024-10-14,1.7999999523162842,1.850000023841858,1.7899999618530271,1.840000033378601,224300.0,,,,,
2024-10-15,1.870000004768372,1.899999976158142,1.75,1.7999999523162842,787200.0,,,,,
2024-10-16,1.899999976158142,1.909999966621399,1.850000023841858,1.899999976158142,639100.0,,,,,
2024-10-17,1.830000042915344,1.919999957084656,1.8200000524520876,1.899999976158142,727200.0,,,,,
2024-10-18,1.8899999856948853,1.919999957084656,1.8200000524520876,1.830000042915344,514500.0,,,,,
2024-10-21,1.850000023841858,1.909999966621399,1.840000033378601,1.8899999856948853,354400.0,,,,,
2024-10-22,1.7699999809265137,1.850000023841858,1.7599999904632568,1.809999942779541,513500.0,,,,,
2024-10-23,1.75,1.7899999618530271,1.7000000476837158,1.7599999904632568,782600.0,,,,,
2024-10-24,1.75,1.7899999618530271,1.7200000286102295,1.7300000190734863,395300.0,,,,,
2024-10-25,1.75,1.7799999713897705,1.7300000190734863,1.75,300900.0,,,,,
2024-10-28,1.870000004768372,1.870000004768372,1.7799999713897705,1.7799999713897705,643200.0,,,,,
2024-10-29,1.8600000143051147,1.8799999952316284,1.830000042915344,1.8600000143051147,326900.0,,,,,
2024-10-30,1.8799999952316284,1.899999976158142,1.809999942779541,1.850000023841858,410700.0,,,,,
2024-10-31,1.7300000190734863,1.870000004768372,1.7300000190734863,1.870000004768372,506800.0,,,,,
2024-11-01,1.75,1.809999942779541,1.7400000095367432,1.75,459900.0,,,,,
2024-11-04,1.7999999523162842,1.8200000524520876,1.7300000190734863,1.75,377500.0,,,,,
2024-11-05,1.919999957084656,1.940000057220459,1.7699999809265137,1.7799999713897705,843500.0,,,,,
2024-11-06,2.0299999713897705,2.0299999713897705,1.8899999856948853,1.9800000190734863,1393200.0,,,,,
2024-11-07,2.0899999141693115,2.0899999141693115,1.809999942779541,1.899999976158142,1646200.0,,,,,
2024-11-08,2.150000095367432,2.150000095367432,2.0199999809265137,2.049999952316284,772700.0,,,,,
2024-11-11,1.9800000190734863,2.119999885559082,1.9299999475479128,2.119999885559082,648900.0,,,,,
2024-11-12,1.909999966621399,1.9700000286102293,1.8600000143051147,1.940000057220459,471900.0,,,,,
2024-11-13,1.809999942779541,1.950000047683716,1.809999942779541,1.8799999952316284,703800.0,,,,,
2024-11-14,1.7400000095367432,1.840000033378601,1.7400000095367432,1.7999999523162842,736300.0,,,,,
2024-11-15,1.7000000476837158,1.830000042915344,1.7000000476837158,1.7599999904632568,639600.0,,,,,
2024-11-18,1.7000000476837158,1.75,1.690000057220459,1.7100000381469729,426100.0,,,,,
2024-11-19,1.840000033378601,1.840000033378601,1.6699999570846558,1.6699999570846558,737800.0,,,,,
2024-11-20,1.830000042915344,1.870000004768372,1.7699999809265137,1.840000033378601,590200.0,,,,,
2024-11-21,1.8899999856948853,1.899999976158142,1.809999942779541,1.809999942779541,729600.0,,,,,
2024-11-22,1.9299999475479128,1.9600000381469729,1.870000004768372,1.8899999856948853,638800.0,,,,,
2024-11-25,2.0299999713897705,2.049999952316284,1.9299999475479128,1.9600000381469729,843700.0,,,,,
2024-11-26,1.9600000381469729,2.039999961853028,1.950000047683716,2.0199999809265137,492200.0,,,,,
2024-11-27,2.109999895095825,2.119999885559082,1.9600000381469729,1.9700000286102293,630100.0,,,,,
2024-11-29,2.2300000190734863,2.25,1.919999957084656,1.919999957084656,1159200.0,,,,,
2024-12-02,2.150000095367432,2.25,2.0999999046325684,2.25,802900.0,,,,,
2024-12-03,2.0999999046325684,2.140000104904175,2.0299999713897705,2.130000114440918,638000.0,,,,,
2024-12-04,2.0299999713897705,2.0999999046325684,2.0,2.0799999237060547,634700.0,,,,,
2024-12-05,1.909999966621399,2.0199999809265137,1.899999976158142,1.9800000190734863,725100.0,,,,,
2024-12-06,2.009999990463257,2.0199999809265137,1.919999957084656,1.940000057220459,536200.0,,,,,
2024-12-09,2.0899999141693115,2.0999999046325684,2.0,2.0,680300.0,,,,,
2024-12-10,2.069999933242798,2.119999885559082,2.039999961853028,2.069999933242798,747200.0,,,,,
2024-12-11,2.0299999713897705,2.0999999046325684,2.009999990463257,2.0899999141693115,586100.0,,,,,
2024-12-12,1.919999957084656,2.0,1.919999957084656,2.0,869900.0,,,,,
2024-12-13,1.919999957084656,1.940000057220459,1.870000004768372,1.919999957084656,555200.0,,,,,
2024-12-16,1.950000047683716,1.9800000190734863,1.899999976158142,1.909999966621399,394900.0,,,,,
2024-12-17,1.909999966621399,1.950000047683716,1.899999976158142,1.940000057220459,287600.0,,,,,
2024-12-18,1.7899999618530271,1.9299999475479128,1.75,1.9299999475479128,869700.0,,,,,
2024-12-19,1.7899999618530271,1.850000023841858,1.7599999904632568,1.830000042915344,406500.0,,,,,
2024-12-20,1.850000023841858,1.8899999856948853,1.7799999713897705,1.7799999713897705,699700.0,,,,,
2024-12-23,1.870000004768372,1.870000004768372,1.8200000524520876,1.840000033378601,512600.0,,,,,
2024-12-24,1.940000057220459,1.940000057220459,1.850000023841858,1.8600000143051147,188800.0,,,,,
2024-12-26,1.9800000190734863,1.9900000095367432,1.899999976158142,1.919999957084656,239100.0,,,,,
2024-12-27,1.830000042915344,1.9800000190734863,1.7999999523162842,1.9700000286102293,725700.0,,,,,
2024-12-30,1.7899999618530271,1.8799999952316284,1.7599999904632568,1.7899999618530271,907800.0,,,,,
2024-12-31,1.9800000190734863,2.0999999046325684,1.809999942779541,1.809999942779541,1173300.0,,,,,
2025-01-02,1.950000047683716,2.059999942779541,1.8799999952316284,1.909999966621399,560900.0,,,,,
2025-01-03,2.069999933242798,2.0799999237060547,1.940000057220459,1.9600000381469729,352400.0,,,,,
2025-01-06,2.190000057220459,2.2100000381469727,2.119999885559082,2.150000095367432,1062100.0,,,,,
2025-01-07,2.190000057220459,2.289999961853028,2.119999885559082,2.2300000190734863,688100.0,,,,,
2025-01-08,2.130000114440918,2.1700000762939453,2.069999933242798,2.150000095367432,413700.0,,,,,
2025-01-10,2.140000104904175,2.1700000762939453,2.039999961853028,2.119999885559082,560800.0,,,,,
2025-01-13,2.240000009536743,2.25,2.069999933242798,2.140000104904175,1348900.0,,,,,
2025-01-14,2.200000047683716,2.289999961853028,2.109999895095825,2.2699999809265137,622400.0,,,,,
2025-01-15,2.299999952316284,2.319999933242798,2.180000066757202,2.25,1247800.0,,,,,
2025-01-16,2.299999952316284,2.3399999141693115,2.200000047683716,2.309999942779541,417500.0,,,,,
2025-01-17,2.240000009536743,2.309999942779541,2.220000028610229,2.309999942779541,379600.0,,,,,
2025-01-21,2.240000009536743,2.3299999237060547,2.200000047683716,2.220000028610229,882900.0,,,,,
2025-01-22,2.2799999713897705,2.319999933242798,2.180000066757202,2.220000028610229,551500.0,,,,,
2025-01-23,2.289999961853028,2.3399999141693115,2.220000028610229,2.259999990463257,528300.0,,,,,
2025-01-24,2.2799999713897705,2.289999961853028,2.200000047683716,2.2300000190734863,839200.0,,,,,
2025-01-27,2.220000028610229,2.3399999141693115,2.200000047683716,2.2799999713897705,409000.0,,,,,
2025-01-28,2.259999990463257,2.289999961853028,2.200000047683716,2.2300000190734863,354000.0,,,,,
2025-01-29,2.220000028610229,2.259999990463257,2.190000057220459,2.25,313000.0,,,,,
2025-01-30,2.319999933242798,2.369999885559082,2.2100000381469727,2.240000009536743,557600.0,,,,,
2025-01-31,2.2300000190734863,2.3299999237060547,2.220000028610229,2.3299999237060547,509100.0,,,,,
2025-02-03,2.190000057220459,2.25,2.150000095367432,2.220000028610229,527500.0,,,,,
2025-02-04,2.3299999237060547,2.3499999046325684,2.190000057220459,2.200000047683716,736800.0,,,,,
2025-02-05,2.490000009536743,2.5,2.2799999713897705,2.319999933242798,1593100.0,,,,,
2025-02-06,2.690000057220459,2.950000047683716,2.569999933242798,2.5999999046325684,2995400.0,,,,,
2025-02-07,2.430000066757202,2.690000057220459,2.4200000762939453,2.680000066757202,1112600.0,,,,,
2025-02-10,2.450000047683716,2.549999952316284,2.369999885559082,2.5,913300.0,,,,,
2025-02-11,2.289999961853028,2.470000028610229,2.2799999713897705,2.400000095367432,1215900.0,,,,,
2025-02-12,2.2300000190734863,2.2699999809265137,2.190000057220459,2.220000028610229,1006900.0,,,,,
2025-02-13,2.2799999713897705,2.2799999713897705,2.190000057220459,2.25,766200.0,,,,,
2025-02-14,2.2300000190734863,2.3299999237060547,2.220000028610229,2.299999952316284,547900.0,,,,,
2025-02-18,2.2300000190734863,2.289999961853028,2.220000028610229,2.2300000190734863,619200.0,,,,,
2025-02-19,2.25,2.319999933242798,2.1700000762939453,2.2699999809265137,801500.0,,,,,
2025-02-20,2.1600000858306885,2.220000028610229,2.130000114440918,2.200000047683716,1068100.0,,,,,
2025-02-21,2.109999895095825,2.200000047683716,2.069999933242798,2.200000047683716,765100.0,,,,,
2025-02-24,2.059999942779541,2.130000114440918,2.049999952316284,2.119999885559082,842100.0,,,,,
2025-02-25,2.0199999809265137,2.0899999141693115,1.9900000095367432,2.069999933242798,574200.0,,,,,
2025-02-26,2.049999952316284,2.130000114440918,2.009999990463257,2.0299999713897705,524500.0,,,,,
2025-02-27,2.0,2.049999952316284,1.9600000381469729,2.039999961853028,547800.0,,,,,
2025-02-28,2.009999990463257,2.009999990463257,1.9299999475479128,1.9900000095367432,683400.0,,,,,
2025-03-03,1.919999957084656,2.0199999809265137,1.899999976158142,2.009999990463257,739300.0,,,,,
2025-03-04,1.850000023841858,1.909999966621399,1.7999999523162842,1.8799999952316284,829700.0,,,,,
2025-03-05,1.909999966621399,1.940000057220459,1.830000042915344,1.840000033378601,439100.0,,,,,
2025-03-06,1.830000042915344,1.940000057220459,1.809999942779541,1.919999957084656,494000.0,,,,,
2025-03-07,1.8600000143051147,1.8899999856948853,1.7999999523162842,1.850000023841858,499300.0,,,,,
2025-03-10,1.7899999618530271,1.8600000143051147,1.7599999904632568,1.830000042915344,607300.0,,,,,
2025-03-11,1.8200000524520876,1.850000023841858,1.75,1.7899999618530271,358700.0,,,,,
2025-03-12,1.8200000524520876,1.850000023841858,1.7799999713897705,1.830000042915344,261000.0,,,,,
2025-03-13,1.7400000095367432,1.8200000524520876,1.7300000190734863,1.8200000524520876,354300.0,,,,,
2025-03-14,1.830000042915344,1.850000023841858,1.7400000095367432,1.7400000095367432,437600.0,,,,,
2025-03-17,1.870000004768372,1.8899999856948853,1.8200000524520876,1.830000042915344,222600.0,,,,,
2025-03-18,1.8200000524520876,1.8600000143051147,1.7999999523162842,1.850000023841858,291700.0,,,,,
2025-03-19,1.870000004768372,1.8899999856948853,1.809999942779541,1.8200000524520876,259900.0,,,,,
2025-03-20,1.850000023841858,1.870000004768372,1.830000042915344,1.8600000143051147,317800.0,,,,,
2025-03-21,1.8600000143051147,1.870000004768372,1.7899999618530271,1.8200000524520876,708700.0,,,,,
2025-03-24,1.899999976158142,1.9299999475479128,1.870000004768372,1.870000004768372,303600.0,,,,,
2025-03-25,1.899999976158142,1.9299999475479128,1.870000004768372,1.899999976158142,247500.0,,,,,
2025-03-26,1.870000004768372,1.909999966621399,1.850000023841858,1.909999966621399,280200.0,,,,,
2025-03-27,1.8899999856948853,1.909999966621399,1.830000042915344,1.8799999952316284,375300.0,,,,,
2025-03-28,1.8200000524520876,1.899999976158142,1.7799999713897705,1.899999976158142,366100.0,,,,,
2025-03-31,1.7899999618530271,1.8200000524520876,1.75,1.7899999618530271,366000.0,,,,,
2025-04-01,1.7799999713897705,1.8200000524520876,1.7599999904632568,1.7599999904632568,670700.0,,,,,
2025-04-02,1.8200000524520876,1.850000023841858,1.7599999904632568,1.7699999809265137,715500.0,,,,,
2025-04-03,1.690000057220459,1.8200000524520876,1.6699999570846558,1.7599999904632568,1232100.0,,,,,
2025-04-04,1.5700000524520874,1.659999966621399,1.5499999523162842,1.6200000047683716,999600.0,,,,,
2025-04-07,1.5700000524520874,1.659999966621399,1.4299999475479126,1.5299999713897705,1006700.0,,,,,
2025-04-08,1.5299999713897705,1.649999976158142,1.5099999904632568,1.649999976158142,774300.0,,,,,
2025-04-09,1.590000033378601,1.649999976158142,1.4600000381469729,1.5499999523162842,649200.0,,,,,
2025-04-10,1.4800000190734863,1.5499999523162842,1.440000057220459,1.5299999713897705,525000.0,,,,,
2025-04-11,1.4600000381469729,1.4800000190734863,1.409999966621399,1.4700000286102295,473300.0,,,,,
2025-04-14,1.5099999904632568,1.5199999809265137,1.4500000476837158,1.4800000190734863,678100.0,,,,,
2025-04-15,1.5,1.5499999523162842,1.4600000381469729,1.5299999713897705,639500.0,,,,,
2025-04-16,1.4600000381469729,1.5,1.4199999570846558,1.4900000095367432,593500.0,,,,,
2025-04-17,1.4800000190734863,1.5,1.4299999475479126,1.4500000476837158,549900.0,,,,,
2025-04-21,1.4500000476837158,1.4800000190734863,1.4299999475479126,1.4500000476837158,400000.0,,,,,
2025-04-22,1.5199999809265137,1.5299999713897705,1.4600000381469729,1.4800000190734863,333000.0,,,,,
2025-04-23,1.5299999713897705,1.6299999952316284,1.5299999713897705,1.590000033378601,424400.0,,,,,
2025-04-24,1.5399999618530271,1.5700000524520874,1.5299999713897705,1.5399999618530271,382500.0,,,,,
2025-04-25,1.5800000429153442,1.590000033378601,1.5299999713897705,1.5399999618530271,494900.0,,,,,
2025-04-28,1.6100000143051147,1.6200000047683716,1.559999942779541,1.5800000429153442,361300.0,,,,,
2025-04-29,1.6200000047683716,1.649999976158142,1.590000033378601,1.6200000047683716,405200.0,,,,,
2025-04-30,1.5499999523162842,1.6100000143051147,1.5199999809265137,1.590000033378601,874700.0,,,,,
2025-05-01,1.350000023841858,1.559999942779541,1.340000033378601,1.5399999618530271,2353500.0,,,,,
2025-05-02,1.3700000047683716,1.399999976158142,1.3600000143051147,1.3899999856948853,704100.0,,,,,
2025-05-05,1.309999942779541,1.3700000047683716,1.2999999523162842,1.3600000143051147,957200.0,,,,,
2025-05-06,1.2999999523162842,1.3300000429153442,1.2799999713897705,1.309999942779541,1069600.0,,,,,
2025-05-07,1.3600000143051147,1.3799999952316284,1.2799999713897705,1.309999942779541,754400.0,,,,,
2025-05-08,1.4900000095367432,1.5399999618530271,1.3799999952316284,1.3899999856948853,823600.0,,,,,
2025-05-09,1.5099999904632568,1.5399999618530271,1.4800000190734863,1.4900000095367432,572100.0,,,,,
2025-05-12,1.659999966621399,1.7100000381469729,1.600000023841858,1.600000023841858,1158700.0,,,,,
2025-05-13,1.659999966621399,1.6799999475479126,1.6200000047683716,1.6799999475479126,612100.0,,,,,
2025-05-14,1.590000033378601,1.6799999475479126,1.5800000429153442,1.649999976158142,1325800.0,,,,,
2025-05-15,1.590000033378601,1.600000023841858,1.559999942779541,1.5800000429153442,312500.0,,,,,
2025-05-16,1.6200000047683716,1.6399999856948853,1.600000023841858,1.6100000143051147,456100.0,,,,,
2025-05-19,1.6200000047683716,1.6299999952316284,1.559999942779541,1.559999942779541,625400.0,,,,,
2025-05-20,1.7400000095367432,1.75,1.6299999952316284,1.6299999952316284,800400.0,,,,,
2025-05-21,1.6200000047683716,1.7699999809265137,1.600000023841858,1.7699999809265137,681500.0,,,,,
2025-05-22,1.5800000429153442,1.6200000047683716,1.5700000524520874,1.6200000047683716,375300.0,,,,,
2025-05-23,1.5700000524520874,1.5800000429153442,1.5299999713897705,1.5299999713897705,519900.0,,,,,
2025-05-27,1.6399999856948853,1.649999976158142,1.5700000524520874,1.5700000524520874,606000.0,,,,,
2025-05-28,1.590000033378601,1.649999976158142,1.590000033378601,1.6399999856948853,470500.0,,,,,
2025-05-29,1.5800000429153442,1.6399999856948853,1.5800000429153442,1.6100000143051147,567000.0,,,,,
2025-05-30,1.5299999713897705,1.6100000143051147,1.5299999713897705,1.5700000524520874,543400.0,,,,,
2025-06-02,1.5499999523162842,1.5700000524520874,1.4900000095367432,1.5099999904632568,959000.0,,,,,
2025-06-03,1.5700000524520874,1.5700000524520874,1.5,1.5499999523162842,770100.0,,,,,
2025-06-04,1.590000033378601,1.600000023841858,1.5499999523162842,1.559999942779541,801100.0,,,,,
2025-06-05,1.5199999809265137,1.600000023841858,1.5199999809265137,1.5700000524520874,445400.0,,,,,
2025-06-06,1.2899999618530271,1.2999999523162842,1.1399999856948853,1.2300000190734863,7530200.0,,,,,
2025-06-09,1.2799999713897705,1.3300000429153442,1.2599999904632568,1.2999999523162842,1367100.0,,,,,
2025-06-10,1.2799999713897705,1.2899999618530271,1.2400000095367432,1.2799999713897705,1159900.0,,,,,
2025-06-11,1.25,1.309999942779541,1.25,1.2799999713897705,921100.0,,,,,
2025-06-12,1.25,1.2799999713897705,1.2400000095367432,1.2699999809265137,1040400.0,,,,,
2025-06-13,1.2200000286102295,1.2599999904632568,1.2100000381469729,1.2300000190734863,808600.0,,,,,
2025-06-16,1.2300000190734863,1.2300000190734863,1.2100000381469729,1.2200000286102295,493900.0,,,,,
2025-06-17,1.2300000190734863,1.2899999618530271,1.2300000190734863,1.2699999809265137,1024600.0,,,,,
2025-06-18,1.2300000190734863,1.2599999904632568,1.2100000381469729,1.2200000286102295,765000.0,,,,,
2025-06-20,1.2200000286102295,1.2599999904632568,1.2200000286102295,1.2400000095367432,610800.0,,,,,
2025-06-23,1.25,1.25,1.2200000286102295,1.2200000286102295,367600.0,,,,,
2025-06-24,1.309999942779541,1.3200000524520874,1.2400000095367432,1.2400000095367432,909300.0,,,,,
2025-06-25,1.340000033378601,1.3700000047683716,1.2799999713897705,1.3200000524520874,1510100.0,,,,,
2025-06-26,1.3200000524520874,1.3799999952316284,1.309999942779541,1.3600000143051147,1050000.0,,,,,
2025-06-27,1.3799999952316284,1.409999966621399,1.3200000524520874,1.3300000429153442,2194400.0,,,,,
2025-06-30,1.3700000047683716,1.3899999856948853,1.350000023841858,1.3799999952316284,806500.0,,,,,
2025-07-01,1.3600000143051147,1.3799999952316284,1.340000033378601,1.3600000143051147,835700.0,,,,,
2025-07-02,1.3899999856948853,1.409999966621399,1.350000023841858,1.350000023841858,974000.0,,,,,
2025-07-03,1.4199999570846558,1.4299999475479126,1.399999976158142,1.409999966621399,486900.0,,,,,
2025-07-07,1.340000033378601,1.4299999475479126,1.340000033378601,1.4299999475479126,765600.0,,,,,
2025-07-08,1.3799999952316284,1.399999976158142,1.350000023841858,1.350000023841858,655500.0,,,,,
