Date,Close,High,Low,Open,Volume,"('Close', 'SEE')","('High', 'SEE')","('Low', 'SEE')","('Open', 'SEE')","('Volume', 'SEE')"
2024-06-03,38.17111206054688,38.34479283863796,37.37025028593031,37.82375050436472,1786600.0,,,,,
2024-06-04,38.65356063842773,38.788644879855816,37.91059362980379,37.91059362980379,1714300.0,,,,,
2024-06-05,38.286903381347656,38.82724406450583,38.229008553619,38.634264986180064,1262600.0,,,,,
2024-06-06,38.24830627441406,39.69564381969675,38.08427645271816,39.13600854952103,1591400.0,,,,,
2024-06-07,37.32200622558594,37.99743106080357,37.30270795249181,37.87199412607634,1398400.0,,,,,
2024-06-10,37.16762924194336,37.4088521702939,36.386065629010496,36.88780976167199,1104400.0,,,,,
2024-06-11,36.79132080078125,37.17727526444288,36.45360650421146,36.84921194590719,1427900.0,,,,,
2024-06-12,37.04219436645508,38.15182137141962,36.94570666201033,37.80445974618655,902000.0,,,,,
2024-06-13,36.723777770996094,37.109732225129406,36.27992481162691,36.97464798214427,727500.0,,,,,
2024-06-14,35.51129150390625,36.51037881039313,34.91959772814515,36.51037881039313,1515800.0,,,,,
2024-06-17,35.501590728759766,35.51129268946117,34.7353023429718,35.26879547491988,1444200.0,,,,,
2024-06-18,35.38519287109375,36.02538536529953,35.32699220790638,35.58888964192881,930600.0,,,,,
2024-06-20,34.871097564697266,35.57918893380092,34.580101669207394,35.36579021700869,1280000.0,,,,,
2024-06-21,34.90019607543945,35.45308938742946,34.71589953818064,34.94869477469561,2325200.0,,,,,
2024-06-24,35.41429138183594,35.637392074131576,34.68679974235504,34.91959869508301,928000.0,,,,,
2024-06-25,34.686798095703125,35.559789501723074,34.483101334369685,35.24939337963013,758800.0,,,,,
2024-06-26,34.42490768432617,34.74500209717056,34.29880809128372,34.60920424322361,734600.0,,,,,
2024-06-27,34.12420654296875,34.424904405362746,33.862309120925005,34.24060416380586,955300.0,,,,,
2024-06-28,33.74591064453125,34.33760439412371,33.41611431034268,34.066005018771406,2778600.0,,,,,
2024-07-01,33.09601593017578,34.172704061263914,33.05721919138116,33.833209470476454,1196000.0,,,,,
2024-07-02,33.09601593017578,33.34821508351521,32.82442025754581,33.066917451026434,988600.0,,,,,
2024-07-03,33.58101272583008,33.76531297423146,33.00871916015789,33.14451700621336,476200.0,,,,,
2024-07-05,32.76622009277344,33.47431146438115,32.65952073399999,33.36761580582129,1741400.0,,,,,
2024-07-08,33.5228157043457,33.61981310843921,32.89232147709657,33.066919764635905,940100.0,,,,,
2024-07-09,32.9990234375,33.678016420206895,32.9893214761992,33.48401789654577,1115000.0,,,,,
2024-07-10,33.59071350097656,33.64891046139584,33.125119316554034,33.26091715781723,804600.0,,,,,
2024-07-11,34.25030899047852,34.521904695233395,33.804111289534696,34.13390765968589,2208700.0,,,,,
2024-07-12,34.77409362792969,34.938993632050696,34.3084994931032,34.62859754216637,1049500.0,,,,,
2024-07-15,34.52190017700195,35.278490227061624,34.483099738482615,34.72559692890825,876400.0,,,,,
2024-07-16,35.705291748046875,35.89928656248031,34.57040284249895,34.8517005037269,895600.0,,,,,
2024-07-17,35.74408721923828,36.19998315740933,35.25909279998016,35.375494124756024,1136800.0,,,,,
2024-07-18,35.297889709472656,36.17088105686651,35.26879123129733,35.365788625357354,993500.0,,,,,
2024-07-19,34.21150588989258,34.95839772017616,33.39671513869355,34.10480652839297,1671300.0,,,,,
2024-07-22,34.97779846191406,34.987496722097845,33.8235093887161,34.444301646462705,1406400.0,,,,,
2024-07-23,34.84199523925781,35.32698962978343,34.696499142228255,35.01659351586412,853800.0,,,,,
2024-07-24,34.77409362792969,35.317288635333895,34.550996669588656,34.909895154940685,776500.0,,,,,
2024-07-25,35.37549591064453,36.05448517171283,34.5898035797047,34.69650294936228,1152200.0,,,,,
2024-07-26,36.55887985229492,36.71407792634791,35.40459440778923,35.811987964598075,1206800.0,,,,,
2024-07-29,36.67527770996094,36.694677929907165,36.12238439224108,36.58797857030972,1011200.0,,,,,
2024-07-30,36.6558837890625,36.8886790679942,36.13208886114482,36.66558205059538,1769500.0,,,,,
2024-07-31,36.90807342529297,37.55796785113272,36.35518010043644,36.723776883745344,1024100.0,,,,,
2024-08-01,36.30668258666992,36.95657333353652,36.18058300137724,36.80137526710466,1405400.0,,,,,
2024-08-02,35.25909423828125,35.734390416636714,34.45400539358246,35.66649149118793,1100100.0,,,,,
2024-08-05,33.7750129699707,34.05631063708974,33.338517227926346,33.9981099714125,1118700.0,,,,,
2024-08-06,33.794410705566406,34.45400340052551,33.61011416146837,33.784712445440704,1399300.0,,,,,
2024-08-07,33.34822082519531,34.3570065115986,33.04752292143026,34.08541079220704,2213400.0,,,,,
2024-08-08,34.492801666259766,37.51916556390783,34.337603612539695,35.97688328622126,3697800.0,,,,,
2024-08-09,32.12602996826172,33.59071521720894,31.126942627739236,33.0669203453915,5738600.0,,,,,
2024-08-12,31.30154037475586,32.79532407945807,31.09784360599113,32.261827256197435,3672300.0,,,,,
2024-08-13,31.70893096923828,31.980530335930016,31.28213725045618,31.524634438444213,3070800.0,,,,,
2024-08-14,31.476137161254883,31.84473393968944,31.25304018226422,31.31123714187089,1654700.0,,,,,
2024-08-15,31.641036987304688,32.07753273380102,31.33064083428819,31.71863787566582,2322000.0,,,,,
2024-08-16,32.15513229370117,32.17452881477609,31.35003976117918,31.466437388698,1909600.0,,,,,
2024-08-19,32.73712539672852,32.74682365764079,32.164831797340106,32.281229429357445,1119600.0,,,,,
2024-08-20,32.620723724365234,33.05721941563416,32.39762674887524,32.591621544804944,1490700.0,,,,,
2024-08-21,33.19301986694336,33.202718127418194,32.56252562987744,32.78562262293715,1189800.0,,,,,
2024-08-22,33.54221725463867,33.69741532746776,33.05722281452103,33.13482000082861,946800.0,,,,,
2024-08-23,33.83320999145508,34.201803067067644,33.61981127383779,33.75560911224385,1017900.0,,,,,
2024-08-26,33.9011116027832,34.02721119140836,33.74591353224989,33.949610306034764,1098400.0,,,,,
2024-08-27,33.59071350097656,33.97870680455517,33.484014139923005,33.813810483082335,1343600.0,,,,,
2024-08-28,33.3967170715332,33.79441236000335,33.07661896850866,33.551915142638286,1080300.0,,,,,
2024-08-29,33.551910400390625,33.716806708789655,33.15421516813097,33.648907793541426,1100800.0,,,,,
2024-08-30,33.9011116027832,34.07570989465992,33.48401609443481,33.55191501902977,1116300.0,,,,,
2024-09-03,34.075706481933594,34.085404741527064,33.2124170697882,33.57131187816262,1965900.0,,,,,
2024-09-04,33.290016174316406,34.26970695957819,33.037820707938224,33.7944108072865,1760600.0,,,,,
2024-09-05,33.22211456298828,33.910805684855944,33.09601498990113,33.48401196853234,940600.0,,,,,
2024-09-06,32.76622009277344,33.54221408377536,32.64982247420858,33.04751772950096,1631200.0,,,,,
2024-09-09,32.31032943725586,32.81472407565837,32.27152899579095,32.77592363419346,1456700.0,,,,,
2024-09-10,32.03873062133789,32.41702568186524,31.7768331870773,32.34912675819181,1130200.0,,,,,
2024-09-11,31.932031631469727,32.05813121986814,31.272442608049555,31.980534034847945,1771200.0,,,,,
2024-09-12,32.20362854003906,32.47522421693454,31.83503176409978,32.24242897965658,1551200.0,,,,,
2024-09-13,32.45735549926758,32.58421933258199,32.106046282045405,32.2036315552783,1991100.0,,,,,
2024-09-16,33.120948791503906,33.30636603919716,32.535429653600744,32.535429653600744,1158100.0,,,,,
2024-09-17,33.75525665283203,33.96994869203443,33.12094129480988,33.238048073996126,2782200.0,,,,,
2024-09-18,33.96018981933594,34.40908799657428,33.53080943971308,33.921154224104974,1495500.0,,,,,
2024-09-19,34.74088668823242,34.98485359958978,34.27247066514305,34.27247066514305,2058600.0,,,,,
2024-09-20,34.243194580078125,34.7799210209918,34.087055911400704,34.7799210209918,5922400.0,,,,,
2024-09-23,34.55547332763672,34.67257640326387,34.05778246424158,34.25295301607362,1561800.0,,,,,
2024-09-24,34.75064468383789,34.79943731769842,34.32126057153083,34.77016248190997,2374400.0,,,,,
2024-09-25,34.3017463684082,34.91654025351307,34.2724678100894,34.8091942258359,1138000.0,,,,,
2024-09-26,35.72651290893555,35.736269946831435,34.692091927919144,34.692091927919144,1512300.0,,,,,
2024-09-27,35.785064697265625,36.56576179011161,35.60941194627887,36.07782796840269,1157600.0,,,,,
2024-09-30,35.42399215698242,35.83385847343352,35.08243999547264,35.74603024295396,1124800.0,,,,,
2024-10-01,35.63868713378906,35.68747977191046,35.05316430841328,35.3947202205424,1688000.0,,,,,
2024-10-02,34.74088668823242,35.638686857800124,34.711611850114224,35.55085862080589,914800.0,,,,,
2024-10-03,34.145606994628906,34.63354076651613,33.99922537400704,34.39933091804899,1079800.0,,,,,
2024-10-04,34.57498550415039,34.71160635726897,34.09680879559632,34.35053642793572,1164300.0,,,,,
2024-10-07,34.02850341796875,34.55547283473366,33.833329146281045,34.37981636247869,1059000.0,,,,,
2024-10-08,34.067535400390625,34.34077711816364,33.433220015401325,33.83332555470004,1001200.0,,,,,
2024-10-09,33.80405044555664,34.22367377880966,33.667429587779225,33.979706897738794,657200.0,,,,,
2024-10-10,33.64791488647461,33.76501795782414,33.189255916616275,33.55032961412325,1133400.0,,,,,
2024-10-11,34.27246856689453,34.311504163755366,33.75525993772645,33.75525993772645,844600.0,,,,,
2024-10-14,34.623779296875,34.6335400567907,33.97970688008805,34.14560629490243,714600.0,,,,,
2024-10-15,34.145606994628906,34.877507652459734,34.09681063932878,34.39933091804899,781000.0,,,,,
2024-10-16,34.448123931884766,34.5749877563182,34.09681101661634,34.12608957464824,709100.0,,,,,
2024-10-17,35.785064697265625,35.93144633283416,35.12147812456995,35.84361809602096,2954600.0,,,,,
2024-10-18,36.22420120239258,36.331547224925416,35.83385642902853,35.83385642902853,1328000.0,,,,,
2024-10-21,35.5020637512207,36.17541104408669,35.42399255762727,35.98023678274253,915200.0,,,,,
2024-10-22,35.19954299926758,35.472784727989215,34.82871227983153,35.42399209395169,746000.0,,,,,
2024-10-23,35.443511962890625,35.56061503595034,35.17027021820477,35.365444488397344,1002200.0,,,,,
2024-10-24,35.43375396728516,35.648442308321314,35.07268027425987,35.3752005710174,766100.0,,,,,
2024-10-25,35.180023193359375,35.658199913971494,35.06292013382465,35.648439154137435,925600.0,,,,,
2024-10-28,35.77530288696289,35.92168450300655,35.47278261770426,35.531336008649546,690500.0,,,,,
2024-10-29,34.90678024291992,35.47278144614115,34.818952020722264,35.30688576123391,835800.0,,,,,
2024-10-30,35.697235107421875,35.74602773812718,34.79943506736002,34.80919210444544,865700.0,,,,,
2024-10-31,35.30689239501953,36.06806798198993,35.17027151762892,35.84361886589968,1250700.0,,,,,
2024-11-01,35.70699691772461,35.81434295320948,35.23858089958667,35.32640913565251,1282600.0,,,,,
2024-11-04,35.394718170166016,36.59503486708983,35.18978686834378,35.70699550322069,1513600.0,,,,,
2024-11-05,35.53133773803711,35.83385802202006,35.14098922468099,35.23857821433968,981500.0,,,,,
2024-11-06,36.20468521118164,37.03417487590276,35.75578702423478,36.89755401227887,2331600.0,,,,,
2024-11-07,34.711612701416016,37.91245746568058,34.477406545447245,37.64897647087565,2336200.0,,,,,
2024-11-08,34.54571533203125,35.287373087308865,33.813814615019055,34.94582090842567,1886200.0,,,,,
2024-11-11,35.00436782836914,35.150749449306815,34.6237800810983,34.80919357466533,1689300.0,,,,,
2024-11-12,34.72136688232422,35.189782828126354,34.633538659821376,34.9458159570228,2158900.0,,,,,
2024-11-13,34.8189582824707,35.29713134948764,34.33102445421034,34.78968344401978,2238900.0,,,,,
2024-11-14,34.770164489746094,35.10195963085258,34.47740494703791,34.770164489746094,1338400.0,,,,,
2024-11-15,34.99460983276367,35.13123068982406,34.516433110413175,34.67257176457349,868800.0,,,,,
2024-11-18,34.116329193115234,34.877508425525654,34.008983165298424,34.75064459968403,1473800.0,,,,,
2024-11-19,33.98946762084961,34.1358455157501,33.589358362593096,33.901639394853646,1279100.0,,,,,
2024-11-20,34.21392059326172,34.47740530119753,33.940675124306296,33.989471484125204,2530700.0,,,,,
2024-11-21,34.67257308959961,34.682333849842166,33.84308715566863,34.008982853399104,1328400.0,,,,,
2024-11-22,35.03364562988281,35.365440737225185,34.57498670197564,34.70185052254045,1142100.0,,,,,
2024-11-25,35.72651290893555,36.04854727645159,35.34592514612594,35.34592514612594,942200.0,,,,,
2024-11-26,35.08243942260742,35.58989099902098,34.857990331188994,35.47278421186756,965800.0,,,,,
2024-11-27,35.36544418334961,35.89240986889272,35.2776159486525,35.2776159486525,628500.0,,,,,
2024-11-29,35.71675109863281,35.83385788577799,35.26785291582754,35.433752336296884,708600.0,,,,,
2024-12-02,35.72651290893555,35.941204969039184,35.287371750832385,35.580131282021355,1042900.0,,,,,
2024-12-03,35.76554489135742,36.17540744907368,35.32640377763355,35.73626633534981,1120600.0,,,,,
2024-12-04,36.39986038208008,36.71213771323714,35.502063985663376,35.58013145713293,1216200.0,,,,,
2024-12-05,35.55085754394531,36.34131165295002,35.27761580274644,36.34131165295002,1765300.0,,,,,
2024-12-06,35.796173095703125,36.05130142877733,35.45273542793767,35.82560954060021,1266000.0,,,,,
2024-12-09,36.53211212158203,37.20917651869741,36.14942338655205,36.443799048637445,1646200.0,,,,,
2024-12-10,36.14942169189453,36.72836208890437,35.87467158592018,36.26717120257076,1266100.0,,,,,
2024-12-11,35.433109283447266,36.50267710047326,35.3742326514605,36.30642540370715,1605600.0,,,,,
2024-12-12,35.66860580444336,35.73729333197913,35.23685509662002,35.403670337199394,762900.0,,,,,
2024-12-13,35.28591537475586,35.482167048160804,34.981728837008056,35.44291596484195,744300.0,,,,,
2024-12-16,35.158355712890625,35.70785591822762,35.11910462874101,35.32516720574238,1825700.0,,,,,
2024-12-17,34.8737907409668,35.413480043353985,34.56960045556813,34.80510321574603,1670400.0,,,,,
2024-12-18,33.676658630371094,35.285915626009604,33.64722218926701,34.99153998540074,1794500.0,,,,,
2024-12-19,33.333221435546875,34.08878796017998,33.21546818323746,33.66684816404475,1652700.0,,,,,
2024-12-20,32.96034240722656,33.60797029828343,32.940716865898864,33.29396912341884,3319500.0,,,,,
2024-12-23,33.293968200683594,33.32340464026468,32.646340327575594,32.85240289102151,1378400.0,,,,,
2024-12-24,33.392093658447266,33.45097028343815,33.07809247820786,33.40190830087374,449600.0,,,,,
2024-12-26,33.64722442626953,33.7060973123918,33.13697153513548,33.293972136777526,977100.0,,,,,
2024-12-27,33.6177864074707,34.00047890788692,33.31359982772146,33.41172380637802,886200.0,,,,,
2024-12-30,32.99959182739258,33.568717524466635,32.60708850699117,33.47059356596082,1207700.0,,,,,
2024-12-31,33.19584655761719,33.53928418733847,32.930907353322446,33.07809330469324,859000.0,,,,,
2025-01-02,32.66596984863281,33.63740990506797,32.567842132757285,33.401910873345955,1044400.0,,,,,
2025-01-03,33.08790969848633,33.27434674403197,32.508969275467145,32.72484276420693,1101800.0,,,,,
2025-01-06,33.34303283691406,33.85328570836785,33.12715561428645,33.23509422560026,1336200.0,,,,,
2025-01-07,33.57853698730469,33.94160017773027,33.3920961989105,33.607973430444986,1000000.0,,,,,
2025-01-08,33.04865646362305,33.5589093238915,32.764091720613635,33.2252825976848,1139800.0,,,,,
2025-01-10,32.43046569824219,32.72484134700412,32.04777698053274,32.558029851875155,1138300.0,,,,,
2025-01-13,33.02903366088867,33.03884456106602,32.21459419133984,32.27346707878332,884600.0,,,,,
2025-01-14,33.333221435546875,33.450970944666885,33.00940560648009,33.195846384375294,843300.0,,,,,
2025-01-15,33.83366012573242,34.17710150161188,33.63740844568551,33.961224279241335,776600.0,,,,,
2025-01-16,34.04953384399414,34.088784924602,33.578532106267,33.81403110353603,1162900.0,,,,,
2025-01-17,33.8729133605957,34.26541300241553,33.8729133605957,34.15747812756812,773500.0,,,,,
2025-01-21,34.795291900634766,34.962107151544366,33.990663319797214,33.990663319797214,1298100.0,,,,,
2025-01-22,34.51072692871094,34.9326667604931,34.43222849706225,34.58922910354935,1067900.0,,,,,
2025-01-23,34.60885238647461,34.805104067561,34.30466209363123,34.54997575919185,984000.0,,,,,
2025-01-24,34.775665283203125,35.05041914506785,34.35372546198658,34.5794173374007,715000.0,,,,,
2025-01-27,34.98173522949219,35.2761109217985,34.756043330761,34.91304769272705,922000.0,,,,,
