Date,Close,High,Low,Open,Volume,"('Close', 'HII')","('High', 'HII')","('Low', 'HII')","('Open', 'HII')","('Volume', 'HII')"
2024-06-03,242.9444122314453,248.10641526765696,242.40104504928044,247.6018536817988,196500.0,,,,,
2024-06-04,243.02200317382807,244.43863672217384,241.47921074015963,241.9158587680835,202200.0,,,,,
2024-06-05,244.08932495117188,244.4677423811072,241.00376972333672,242.9637703575437,188600.0,,,,,
2024-06-06,243.1869659423828,245.88440621405675,242.99289356145573,243.53627550015,221900.0,,,,,
2024-06-07,241.8091583251953,243.0414321753816,241.20756054369085,242.76974858591964,217300.0,,,,,
2024-06-10,240.5768585205078,241.67330533079655,240.14022525808176,241.65389513083588,170300.0,,,,,
2024-06-11,237.2875213623047,239.12139281987743,236.6762259412325,238.98555103804404,255900.0,,,,,
2024-06-12,236.06494140625,239.44160552006943,234.9296890045096,237.8212017600308,222700.0,,,,,
2024-06-13,233.1249237060547,235.80296866048005,232.03818940898023,234.95879523518997,281200.0,,,,,
2024-06-14,231.37838745117188,232.930862881711,227.62330594902627,231.26194105978945,303000.0,,,,,
2024-06-17,234.8423614501953,236.1716714122589,231.019366440791,231.2231365224078,313100.0,,,,,
2024-06-18,238.62652587890625,238.92733214000967,234.50273957715837,234.5803655665744,269800.0,,,,,
2024-06-20,240.0140686035156,241.1493209486576,236.47246978676435,237.66593792309664,306400.0,,,,,
2024-06-21,241.5180511474609,242.25547587717557,236.947918867969,240.08199247631157,877700.0,,,,,
2024-06-24,243.7400360107422,245.9135193953004,241.33368945309712,242.1584526728313,338400.0,,,,,
2024-06-25,244.050537109375,244.5162782557103,241.51804649235797,243.50716997104317,239300.0,,,,,
2024-06-26,242.1487274169922,244.49685805769704,241.41130273164768,243.51685770939983,209300.0,,,,,
2024-06-27,240.5574493408203,243.37133612127363,240.11111837934317,243.01231404587853,387000.0,,,,,
2024-06-28,239.01466369628903,243.05112644497345,238.1996129890482,241.6150678019558,367500.0,,,,,
2024-07-01,239.46099853515625,241.7121079220032,238.4130846406109,240.59626573126164,170900.0,,,,,
2024-07-02,240.13052368164065,241.40161793247904,237.2487232905992,238.8788396316461,192500.0,,,,,
2024-07-03,238.81089782714844,241.64417995868527,238.81089782714844,239.84912883173072,118200.0,,,,,
2024-07-05,235.8514862060547,238.49069594912,234.65800321582992,238.49069594912,309200.0,,,,,
2024-07-08,235.78355407714844,239.0437717134039,235.7738563802636,236.4918708964912,201300.0,,,,,
2024-07-09,234.74533081054688,236.48218097692748,233.85265408152475,235.85149012885415,333600.0,,,,,
2024-07-10,239.3542633056641,239.6162491806564,235.2207791271963,235.3566209131841,194100.0,,,,,
2024-07-11,244.2251892089844,244.6909303643243,240.09170499334812,240.09170499334812,195100.0,,,,,
2024-07-12,243.48776245117188,246.57331793735975,243.39072625869727,246.57331793735975,228700.0,,,,,
2024-07-15,247.93174743652344,249.98879920668136,243.72062251061664,244.3998462379734,270400.0,,,,,
2024-07-16,259.51715087890625,261.05992861277366,248.65946133766693,248.65946133766693,449900.0,,,,,
2024-07-17,259.2066650390625,260.8464492809015,258.2848656738306,260.1866505833076,266900.0,,,,,
2024-07-18,259.2746276855469,263.1461563633739,258.7118650367105,258.7118650367105,240700.0,,,,,
2024-07-19,255.5971527099609,260.6815294310246,254.9761447625972,260.6815294310246,367500.0,,,,,
2024-07-22,258.2266845703125,258.3042957640424,255.05377551630832,256.3442948009844,208700.0,,,,,
2024-07-23,258.77001953125,263.3401367822346,258.5856596564006,259.2842787581227,282400.0,,,,,
2024-07-24,257.4212951660156,260.27398748068185,255.9949490086825,259.44925387246826,329800.0,,,,,
2024-07-25,265.814453125,267.8326698381874,259.9926365610909,259.9926365610909,316800.0,,,,,
2024-07-26,267.8326110839844,269.42392147578784,265.2807106454726,266.3868697633775,297100.0,,,,,
2024-07-29,269.12310791015625,270.4330223082814,268.0945895498587,268.77381319667467,309200.0,,,,,
2024-07-30,271.4519348144531,272.5192442605085,268.4828104621067,269.74419232269565,307500.0,,,,,
2024-07-31,271.6653747558594,274.45013891209874,269.06494087983555,271.15111548252554,301900.0,,,,,
2024-08-01,259.0708312988281,277.3222234495165,253.0258345751245,274.7897475142841,623600.0,,,,,
2024-08-02,255.5292205810547,260.9726044851068,252.96760725353255,257.8288332297735,344800.0,,,,,
2024-08-05,248.4265899658203,253.2295999988048,245.1954803169,250.95909531761,392700.0,,,,,
2024-08-06,248.9311370849609,252.92880894183523,248.2713383788769,249.00877788055163,316000.0,,,,,
2024-08-07,245.9135284423828,251.5315895900995,245.7388662504976,249.8238472945321,306800.0,,,,,
2024-08-08,248.9408721923828,251.5315935744789,246.3501656159318,246.3501656159318,200900.0,,,,,
2024-08-09,251.72560119628903,253.39452288446464,249.4744920147897,249.4744920147897,185000.0,,,,,
2024-08-12,255.89796447753903,257.4407423543202,250.44483794533463,252.14286782127056,374700.0,,,,,
2024-08-13,254.9664459228516,257.90646210509414,252.78326470995984,257.13023174058213,176900.0,,,,,
2024-08-14,258.7118225097656,260.176989112617,254.68507208895025,254.7820786732457,298600.0,,,,,
2024-08-15,261.62274169921875,263.0199800627236,257.85796219818013,260.58451062429805,278200.0,,,,,
2024-08-16,262.5348205566406,263.4274824988182,260.2157827850098,261.8944171922316,208500.0,,,,,
2024-08-19,262.8550109863281,264.8635448003127,261.03083706510296,262.1758168231059,185600.0,,,,,
2024-08-20,267.056396484375,267.30865502585925,260.8561486284867,262.54446568462805,305900.0,,,,,
2024-08-21,263.3789978027344,267.7453604591308,260.85620456789144,267.7453604591308,226500.0,,,,,
2024-08-22,264.0290222167969,264.80528205164387,260.91435920980155,263.47597224786927,177000.0,,,,,
2024-08-23,266.3578491210937,267.2699361836942,264.0388110588051,264.8926823183709,157100.0,,,,,
2024-08-26,268.6185913085937,269.7344334722025,266.0472951199419,267.61918072918235,126400.0,,,,,
2024-08-27,268.6865234375,270.42337355666484,266.4451265758503,268.5409839551764,184500.0,,,,,
2024-08-28,271.7332763671875,272.2475356460539,269.0067279777444,269.0067279777444,214800.0,,,,,
2024-08-29,274.45977783203125,276.9534626081055,270.442740486252,273.7417633872804,187600.0,,,,,
2024-08-30,275.6392822265625,277.3061819947406,272.19830062458993,274.62552967811024,384000.0,,,,,
2024-09-03,268.50390625,275.82450408842533,267.53885114966414,275.2201435749262,211000.0,,,,,
2024-09-04,267.3536376953125,269.9953202039582,265.9791905325576,268.06523976834364,252400.0,,,,,
2024-09-05,264.097900390625,267.6656090560211,262.66496846557254,267.6656090560211,280600.0,,,,,
2024-09-06,262.4212341308594,269.2544701635259,261.50493604167417,264.6144951372696,203900.0,,,,,
2024-09-09,260.98834228515625,263.95169038260457,260.73491898101366,262.77221150175603,287400.0,,,,,
2024-09-10,254.2915802001953,261.8753890727115,253.3167974158204,261.7779048446721,473300.0,,,,,
2024-09-11,251.12350463867188,254.80818191131576,247.12690464865227,254.4377597400543,374600.0,,,,,
2024-09-12,251.7668914794922,253.27779286678992,249.27144997969185,251.05528935140495,322200.0,,,,,
2024-09-13,254.9544219970703,255.4125710896145,250.5191722857673,252.5174650682204,350600.0,,,,,
2024-09-16,258.5221252441406,260.8518702997048,255.4905651654538,258.0054915756695,360700.0,,,,,
2024-09-17,258.71710205078125,261.4952389324163,255.77326875489285,256.06569169063977,387400.0,,,,,
2024-09-18,262.2360534667969,263.7957118685649,258.2881950964553,261.2125434442668,373200.0,,,,,
2024-09-19,261.2710266113281,265.5015802950738,261.0468158632644,265.1409154271521,360200.0,,,,,
2024-09-20,260.7641296386719,263.2595709712362,259.72110500998093,261.2320062960232,2262400.0,,,,,
2024-09-23,261.3685302734375,263.52279204202654,260.86162415282,261.1150772131288,272900.0,,,,,
2024-09-24,250.8311004638672,260.5301708265391,249.8563177290454,260.5301708265391,563500.0,,,,,
2024-09-25,250.5386657714844,255.49057907857772,250.1292736523688,252.38101955153573,390100.0,,,,,
2024-09-26,253.79440307617188,254.3695510328765,250.57763214670564,250.7823281790882,398000.0,,,,,
2024-09-27,256.4361267089844,257.2939403606764,250.09028095440888,253.77495886880504,233400.0,,,,,
2024-09-30,257.71307373046875,258.4636457547791,254.9056945905926,256.4361106804293,245900.0,,,,,
2024-10-01,257.97625732421875,260.7933938434347,253.04385882680452,257.527865573911,349300.0,,,,,
2024-10-02,254.92514038085935,260.07199143075235,254.57423291627805,258.4538784578432,239000.0,,,,,
2024-10-03,250.9578094482422,254.44751830600453,250.37293389860437,254.44751830600453,275700.0,,,,,
2024-10-04,251.786376953125,253.0730973457834,249.39817702148844,252.30301062999416,247600.0,,,,,
2024-10-07,249.9148101806641,252.35176709443448,249.21296539957785,250.6946244938669,184900.0,,,,,
2024-10-08,251.40621948242188,252.8781509359016,248.9400203456429,251.4939463590652,267900.0,,,,,
2024-10-09,251.5718994140625,253.238799205149,249.92454406318632,250.7141156492772,167900.0,,,,,
2024-10-10,246.47381591796875,247.3413719410503,241.0247692262504,242.84762302117747,351600.0,,,,,
2024-10-11,252.84890747070312,253.05360351525465,246.65901629061855,246.65901629061855,227800.0,,,,,
2024-10-14,254.2622833251953,255.27606553276365,251.45490474916195,253.19977388807217,179700.0,,,,,
2024-10-15,252.79039001464844,255.91946396845148,249.6905881005707,254.8471970254664,302400.0,,,,,
2024-10-16,254.0868682861328,255.13962053842604,252.5954519090461,252.7124210761889,246700.0,,,,,
2024-10-17,255.266357421875,255.3638416477901,252.0203439097672,254.67175421540847,170300.0,,,,,
2024-10-18,254.93492126464844,256.28012616575626,254.33056074339885,256.28012616575626,205200.0,,,,,
2024-10-21,254.6522216796875,256.8162404521445,253.21928992835777,256.1923949964129,185700.0,,,,,
2024-10-22,250.6263732910156,254.11611212134747,249.0569873756377,254.11611212134747,175700.0,,,,,
2024-10-23,249.54437255859372,250.782335885051,246.688266371566,250.5191552639008,196100.0,,,,,
2024-10-24,248.27716064453125,251.0650398729869,247.64355781379305,248.7158099022734,172400.0,,,,,
2024-10-25,247.42909240722656,251.95208350153757,246.18137175183068,250.75309008152152,274100.0,,,,,
2024-10-28,248.72555541992188,249.5833689491129,246.8344746163891,247.78975749044048,241000.0,,,,,
2024-10-29,247.36085510253903,251.6109083125422,246.8637212751456,248.4818641432944,320200.0,,,,,
2024-10-30,244.1733245849609,251.61090649318365,243.8126448705937,249.2909337747856,726900.0,,,,,
2024-10-31,180.2958221435547,211.80079256737403,179.64270461859985,209.5782891099884,2606200.0,,,,,
2024-11-01,184.4581298828125,186.729375404578,180.34454561578715,180.45177230991357,1492500.0,,,,,
2024-11-04,186.2224884033203,188.27928058297496,183.54183586402655,184.4288917286084,849600.0,,,,,
2024-11-05,188.3670196533203,189.03960724126256,183.151926110581,186.18350098865488,624400.0,,,,,
2024-11-06,198.08560180664065,204.2559632955841,194.96628522342277,200.8052390334544,963200.0,,,,,
2024-11-07,192.83151245117188,199.26506906643692,191.82747262983813,198.14407495988405,795800.0,,,,,
2024-11-08,197.54946899414065,198.15382951899068,194.01100297180025,194.01100297180025,431700.0,,,,,
2024-11-11,201.41937255859372,202.98877344468423,199.25535357593472,200.59080123789812,505200.0,,,,,
2024-11-12,199.4405670166016,202.9400337021215,198.84594891308384,202.17970430732905,477500.0,,,,,
2024-11-13,198.8556671142578,202.24790668266243,197.06207054926256,198.86540958643596,420900.0,,,,,
2024-11-14,190.404296875,199.11885614884375,189.75119428415528,198.62170747781065,541100.0,,,,,
2024-11-15,188.67893981933597,191.8567409876409,187.41171931581576,190.0826293079119,493400.0,,,,,
2024-11-18,191.34983825683597,192.11991001014937,187.86011456513089,189.10783517429883,520300.0,,,,,
2024-11-19,186.7781219482422,191.9737157523962,186.58316837447745,191.5448089657112,584100.0,,,,,
2024-11-20,185.4524078369141,187.4897001009464,184.30217139563388,186.9048394079916,521700.0,,,,,
2024-11-21,190.3750762939453,190.66751409719345,185.2087246832434,187.060805980474,564200.0,,,,,
2024-11-22,193.9330291748047,195.70714095625848,190.5310468258484,191.05742297724404,659000.0,,,,,
2024-11-25,193.86480712890625,197.23754727189663,193.04597827644164,195.18075497842943,939600.0,,,,,
2024-11-26,192.98748779296875,194.43017699552095,191.53507099140555,193.02648743304024,573800.0,,,,,
2024-11-27,194.3424072265625,196.36995687186004,193.44560899625824,193.44560899625824,595600.0,,,,,
2024-11-29,194.24429321289065,196.3543731069438,193.2432321235045,194.51909194716796,271700.0,,,,,
2024-12-02,191.2214813232422,194.34243102195632,190.9466826045387,194.34243102195632,537800.0,,,,,
2024-12-03,188.306640625,191.34907430470844,187.12892967574123,191.2803671364265,471300.0,,,,,
2024-12-04,189.3175048828125,191.20186031558265,186.96208305496,187.95332020389492,558700.0,,,,,
2024-12-05,185.37217712402344,190.13209526610703,185.09737840542675,189.64138112926915,685100.0,,,,,
2024-12-06,184.45944213867188,187.78648340719175,184.2729683695,186.47137310674717,608900.0,,,,,
2024-12-09,189.66102600097656,190.47561331720175,184.3907606268704,184.4103784113038,824400.0,,,,,
2024-12-10,187.43316650390625,189.82785387484165,185.02867024143345,189.4941718576869,536100.0,,,,,
2024-12-11,187.9631500244141,188.76791343384843,184.26316118330504,187.7079690851193,696100.0,,,,,
2024-12-12,187.30560302734372,189.8278660516881,186.4713829555374,187.55096011018,511100.0,,,,,
2024-12-13,188.57164001464844,189.778792675676,186.76581546921716,186.76581546921716,523700.0,,,,,
2024-12-16,194.58778381347656,195.47106325055117,188.52254942590275,188.5716238336084,752800.0,,,,,
2024-12-17,189.8965606689453,194.3031640011008,189.61193808544337,192.801579951446,481100.0,,,,,
2024-12-18,190.82891845703125,202.2919936571925,190.62281192765047,192.35994418817813,988200.0,,,,,
2024-12-19,184.12576293945312,191.85942269263376,183.90984751661964,190.8190961210691,716200.0,,,,,
2024-12-20,186.9130096435547,194.263912722616,186.84431745237453,187.58038864942876,2470400.0,,,,,
2024-12-23,186.87376403808597,190.0339643256077,185.077748472787,186.6676575082879,606800.0,,,,,
2024-12-24,188.88568115234372,188.8954900433633,186.275078502141,186.471361150376,142000.0,,,,,
2024-12-26,188.26739501953125,190.7307746932254,188.12017178738384,188.54219374905065,359500.0,,,,,
2024-12-27,186.8835601806641,188.83660773301003,185.5782588487432,187.01115064161613,332400.0,,,,,
2024-12-30,184.9109039306641,186.75597889484632,182.89897298223647,184.76368070493115,366100.0,,,,,
2024-12-31,185.46051025390625,187.2859675224676,183.85096841310863,185.38199419150052,342700.0,,,,,
2025-01-02,184.12576293945312,187.44299536716088,183.6154160331733,186.31434384318453,328600.0,,,,,
2025-01-03,184.5870361328125,185.4310650683279,183.81169939096307,184.37112070916385,403700.0,,,,,
2025-01-06,183.232666015625,186.7756228820685,182.84010067421727,185.77456179344853,493000.0,,,,,
2025-01-07,185.5390167236328,187.5509476644615,183.86076779922064,184.3809235822837,469800.0,,,,,
2025-01-08,186.1376953125,187.2074485673585,182.79102120928192,185.4605073881964,342100.0,,,,,
2025-01-10,186.49099731445312,186.86392986029009,183.53688874432189,184.51831697883057,370200.0,,,,,
2025-01-13,191.5159149169922,192.24217723896717,185.52919638891987,187.01116268338427,464000.0,,,,,
2025-01-14,193.7633819580078,193.8811635372102,189.5530611428553,191.50610884976427,429500.0,,,,,
2025-01-15,195.00979614257807,196.727295631712,193.03713069191943,196.64877957230277,346300.0,,,,,
2025-01-16,197.28672790527344,198.5625877346293,192.9978759021665,194.50928392284288,411100.0,,,,,
2025-01-17,198.78829956054688,200.2800747276401,196.85488466597536,198.73922515184773,640700.0,,,,,
2025-01-21,204.7357482910156,205.35405288203347,200.7020775754464,200.98668517940624,549100.0,,,,,
2025-01-22,201.3596343994141,203.82301394199632,201.05539403473972,203.6561729347687,590100.0,,,,,
2025-01-23,200.3487548828125,203.3224811713576,196.15805221851525,202.49808506620585,482200.0,,,,,
2025-01-24,198.95513916015625,200.40764879983604,198.09147749447305,199.92675853404987,337900.0,,,,,
2025-01-27,199.2201385498047,202.76309535702217,197.89520433773816,199.5734533413286,414300.0,,,,,
2025-01-28,192.13421630859372,199.4262211550208,190.19097755475943,199.4262211550208,495100.0,,,,,
2025-01-29,189.3076934814453,193.38061470593308,188.37533964425725,191.68274803607216,559700.0,,,,,
2025-01-30,191.8692321777344,192.17347255392036,187.3350382350252,189.68065126723545,469300.0,,,,,
2025-01-31,193.59654235839844,194.5387201218633,190.62281578759237,192.48753855527696,388500.0,,,,,
2025-02-03,192.90956115722656,194.22467160037615,188.0514936415798,191.42760968550505,549600.0,,,,,
2025-02-04,192.1243896484375,193.87133074285725,191.1429613942508,192.0164319414607,395500.0,,,,,
2025-02-05,191.94775390625,194.19521818489997,190.5148619602885,193.6946951294996,645700.0,,,,,
2025-02-06,156.7831573486328,171.74993762761028,155.92931959369977,168.0106985244684,2389500.0,,,,,
2025-02-07,165.36085510253906,166.80355586182597,158.95212967812878,159.0110129784414,1683000.0,,,,,
2025-02-10,165.14492797851562,169.78707918746383,164.38922406878726,166.09691453384198,801300.0,,,,,
2025-02-11,164.6542205810547,165.08605140419664,162.47544868277046,164.38923076223458,567300.0,,,,,
2025-02-12,160.45370483398438,164.8014246537518,159.83540026419834,163.1329996773802,721300.0,,,,,
2025-02-13,157.8332977294922,162.6520990366409,157.70570726536624,161.93566061008588,787100.0,,,,,
2025-02-14,158.2749481201172,160.35557135009407,156.44949086019545,158.97175383563243,848000.0,,,,,
2025-02-18,166.55819702148438,168.27569648089474,161.63142295051898,161.93566331583517,1212100.0,,,,,
2025-02-19,170.5428009033203,171.27887213271924,167.6672081799232,167.82424030295942,1098800.0,,,,,
2025-02-20,174.58627319335938,176.54912972034094,170.55260243139597,171.10219986288573,903800.0,,,,,
2025-02-21,167.12741088867188,174.9788369255666,167.0390859398544,174.23295684320803,830200.0,,,,,
2025-02-24,165.67491149902344,169.52210869770195,165.62583708818008,168.4817970796164,820600.0,,,,,
2025-02-25,172.2210235595703,172.64304549046562,165.69453174624906,165.86137275019158,1143000.0,,,,,
2025-02-26,169.97357177734375,173.35949645918015,168.88418575184082,172.5252764036895,727900.0,,,,,
2025-02-27,171.04331970214844,172.6136109427146,169.37489461867634,170.39557344225935,769500.0,,,,,
2025-02-28,173.66441345214844,173.8325569308473,169.68826766805276,171.2708176087588,2520900.0,,,,,
2025-03-03,170.79605102539062,177.0075500037522,168.9959151042792,176.68114849827427,1292300.0,,,,,
2025-03-04,170.42019653320312,173.7336387156228,165.87037685630168,168.194744209302,921700.0,,,,,
2025-03-05,191.4779052734375,193.1197980880443,179.03515283522745,184.46526168205,1782600.0,,,,,
2025-03-06,191.814208984375,193.28795846020492,185.34556727695252,189.81625812866403,1177900.0,,,,,
2025-03-07,193.8319549560547,195.68154829720345,188.4117463608449,189.81625225157413,929100.0,,,,,
2025-03-10,194.88040161132807,202.041418648924,191.04272757944932,191.2306570943344,1039600.0,,,,,
2025-03-11,192.88243103027344,194.7518104835832,188.27328320644847,194.7518104835832,946900.0,,,,,
2025-03-12,189.63821411132807,193.713275015886,185.95879824679847,192.2494110062541,498700.0,,,,,
2025-03-13,193.37696838378903,195.9782797507896,189.47996670483468,189.47996670483468,755100.0,,,,,
2025-03-14,194.01988220214844,196.01783297277208,192.7043907983332,194.2572541237116,790800.0,,,,,
2025-03-17,204.8702087402344,206.52198716635476,194.46497811000003,194.46497811000003,1200800.0,,,,,
2025-03-18,206.29449462890625,207.70888598918825,202.20954837491152,204.1877282414752,681700.0,,,,,
2025-03-19,205.1669158935547,208.9452466512757,204.454785032501,205.81971886619465,518800.0,,,,,
2025-03-20,199.50933837890625,204.15805807706596,198.58947688697512,204.01958608919955,651200.0,,,,,
2025-03-21,199.2719573974609,201.2995948537542,196.838789431446,199.32141491440763,1446100.0,,,,,
2025-03-24,203.6437225341797,204.4745544428213,199.044460454193,200.08299279383783,525500.0,,,,,
2025-03-25,203.9998016357422,205.37463605883107,201.9820647838181,203.24809870900867,557400.0,,,,,
2025-03-26,201.0523223876953,204.88998120775645,200.23137590168105,204.11849223869532,438200.0,,,,,
2025-03-27,200.93360900878903,202.64474541810097,198.55979926373243,201.34904005187252,350500.0,,,,,
2025-03-28,203.0799560546875,203.58438649664063,200.5874451514472,200.6566736000377,560200.0,,,,,
2025-03-31,201.81390380859372,204.42510063474785,200.0829964213848,201.78423231791248,666700.0,,,,,
2025-04-01,199.99398803710935,203.0502724088297,198.66861110528643,202.1897689682501,549800.0,,,,,
2025-04-02,202.69419860839844,203.18874358925217,196.77944486323605,197.8179923414919,500100.0,,,,,
2025-04-03,197.04649353027344,204.67236830219687,195.0781991716184,200.29070723514144,690700.0,,,,,
2025-04-04,182.93218994140625,193.79239376475695,182.58601750160247,192.0219293299599,855800.0,,,,,
2025-04-07,181.31007385253903,188.02600297334791,175.48433473000586,179.30222248874625,826300.0,,,,,
2025-04-08,185.4939117431641,193.5352173963163,182.44752815641465,190.88446372952257,822800.0,,,,,
2025-04-09,197.8971099853516,200.33026269973277,180.795737077772,180.88476663937263,1009100.0,,,,,
2025-04-10,198.69827270507807,201.54685649389623,193.1890497186456,194.7122415493076,836700.0,,,,,
2025-04-11,213.38626098632807,216.3930876491372,205.0976827743136,206.3835026659526,1474100.0,,,,,
2025-04-14,217.55032348632807,219.0537443809067,211.08168209175057,214.32589580109973,1152000.0,,,,,
2025-04-15,215.6018218994141,219.0933081964888,215.03804847899224,216.27441090975,722800.0,,,,,
2025-04-16,213.247802734375,216.12604306565132,211.31906522657096,213.88081970900507,614800.0,,,,,
2025-04-17,217.08546447753903,217.98553998105103,211.24983963534189,211.714713133098,793500.0,,,,,
2025-04-21,215.48313903808597,219.12298284233145,213.0104141409686,215.93812705977416,478000.0,,,,,
2025-04-22,214.85011291503903,217.2140372122824,209.18263191814123,212.88181854755385,871300.0,,,,,
2025-04-23,215.5523681640625,218.83615408205705,213.10932984296895,216.61070166766325,793400.0,,,,,
2025-04-24,219.4790496826172,219.82523719544136,214.64240052304447,217.37229839206697,824400.0,,,,,
2025-04-25,223.5837860107422,223.92007297127796,219.9340416838218,219.9340416838218,570300.0,,,,,
2025-04-28,225.85870361328125,229.8150635445509,223.0694626174248,229.46887601363863,679100.0,,,,,
2025-04-29,227.85665893554688,229.31062244589987,224.5728879768484,224.5728879768484,503800.0,,,,,
