Date,Close,High,Low,Open,Volume,"('Close', 'BLND')","('High', 'BLND')","('Low', 'BLND')","('Open', 'BLND')","('Volume', 'BLND')"
2024-06-03,2.819999933242798,2.8399999141693115,2.720000028610229,2.799999952316284,2625900.0,,,,,
2024-06-04,2.799999952316284,2.8299999237060547,2.740000009536743,2.809999942779541,1467200.0,,,,,
2024-06-05,2.799999952316284,2.907999992370605,2.7300000190734863,2.809999942779541,1922000.0,,,,,
2024-06-06,2.75,2.799999952316284,2.680000066757202,2.7699999809265137,1055700.0,,,,,
2024-06-07,2.6600000858306885,2.75,2.5799999237060547,2.700000047683716,769300.0,,,,,
2024-06-10,2.640000104904175,2.734999895095825,2.6050000190734863,2.609999895095825,976300.0,,,,,
2024-06-11,2.4800000190734863,2.619999885559082,2.450000047683716,2.619999885559082,1291900.0,,,,,
2024-06-12,2.640000104904175,2.740000009536743,2.5510001182556152,2.5899999141693115,1742500.0,,,,,
2024-06-13,2.539999961853028,2.690000057220459,2.5,2.6600000858306885,878100.0,,,,,
2024-06-14,2.450000047683716,2.494999885559082,2.369999885559082,2.4800000190734863,2135800.0,,,,,
2024-06-17,2.369999885559082,2.4800000190734863,2.315000057220459,2.4800000190734863,1789700.0,,,,,
2024-06-18,2.3399999141693115,2.440000057220459,2.319999933242798,2.380000114440918,1175100.0,,,,,
2024-06-20,2.3399999141693115,2.380000114440918,2.289999961853028,2.3299999237060547,2031800.0,,,,,
2024-06-21,2.289999961853028,2.440000057220459,2.259999990463257,2.430000066757202,1869400.0,,,,,
2024-06-24,2.240000009536743,2.315000057220459,2.174999952316284,2.289999961853028,1731700.0,,,,,
2024-06-25,2.119999885559082,2.240000009536743,2.109999895095825,2.2300000190734863,2073900.0,,,,,
2024-06-26,2.319999933242798,2.3499999046325684,2.0799999237060547,2.0999999046325684,2191600.0,,,,,
2024-06-27,2.299999952316284,2.470000028610229,2.2039999961853027,2.319999933242798,2776400.0,,,,,
2024-06-28,2.359999895095825,2.369999885559082,2.2249999046325684,2.319999933242798,34828800.0,,,,,
2024-07-01,2.4100000858306885,2.4100000858306885,2.319999933242798,2.359999895095825,2208400.0,,,,,
2024-07-02,2.430000066757202,2.5,2.369999885559082,2.400000095367432,1605300.0,,,,,
2024-07-03,2.430000066757202,2.5299999713897705,2.400000095367432,2.470000028610229,910200.0,,,,,
2024-07-05,2.3499999046325684,2.4100000858306885,2.325000047683716,2.400000095367432,1335000.0,,,,,
2024-07-08,2.359999895095825,2.390000104904175,2.2699999809265137,2.319999933242798,1050000.0,,,,,
2024-07-09,2.390000104904175,2.476999998092652,2.359999895095825,2.380000114440918,1689400.0,,,,,
2024-07-10,2.3299999237060547,2.4100000858306885,2.2850000858306885,2.4100000858306885,1496900.0,,,,,
2024-07-11,2.4600000381469727,2.5,2.359999895095825,2.430000066757202,1812900.0,,,,,
2024-07-12,2.799999952316284,2.799999952316284,2.4800000190734863,2.5,2846200.0,,,,,
2024-07-15,2.9100000858306885,3.0,2.700000047683716,2.799999952316284,3203900.0,,,,,
2024-07-16,3.220000028610229,3.2300000190734863,2.9100000858306885,2.990000009536743,2437000.0,,,,,
2024-07-17,3.2100000381469727,3.289999961853028,3.0450000762939453,3.2300000190734863,2741000.0,,,,,
2024-07-18,3.140000104904175,3.3949999809265137,3.065000057220459,3.180000066757202,2432900.0,,,,,
2024-07-19,3.119999885559082,3.244999885559082,3.059999942779541,3.130000114440918,1425500.0,,,,,
2024-07-22,3.299999952316284,3.309999942779541,3.0299999713897705,3.0999999046325684,1461400.0,,,,,
2024-07-23,3.2699999809265137,3.3499999046325684,3.200000047683716,3.2799999713897705,1474000.0,,,,,
2024-07-24,2.930000066757202,3.244999885559082,2.9100000858306885,3.240000009536743,1567600.0,,,,,
2024-07-25,3.119999885559082,3.1549999713897705,2.859999895095825,2.950000047683716,1339100.0,,,,,
2024-07-26,3.059999942779541,3.2249999046325684,3.0199999809265137,3.200000047683716,2200500.0,,,,,
2024-07-29,2.9200000762939453,3.0999999046325684,2.869999885559082,3.0799999237060547,2106300.0,,,,,
2024-07-30,2.799999952316284,2.9800000190734863,2.680000066757202,2.9600000381469727,2022300.0,,,,,
2024-07-31,2.7699999809265137,2.9100000858306885,2.759999990463257,2.819999933242798,1584700.0,,,,,
2024-08-01,2.5799999237060547,2.7699999809265137,2.484999895095825,2.7699999809265137,2673700.0,,,,,
2024-08-02,2.609999895095825,2.734999895095825,2.400000095367432,2.4200000762939453,2259200.0,,,,,
2024-08-05,2.759999990463257,2.869999885559082,2.369999885559082,2.4100000858306885,3700600.0,,,,,
2024-08-06,2.740000009536743,2.819999933242798,2.619999885559082,2.720000028610229,1667400.0,,,,,
2024-08-07,2.6700000762939453,2.859999895095825,2.609999895095825,2.799999952316284,1921600.0,,,,,
2024-08-08,2.690000057220459,2.75,2.5899999141693115,2.720000028610229,2171800.0,,,,,
2024-08-09,3.299999952316284,4.139999866485596,3.180000066757202,3.309999942779541,17895500.0,,,,,
2024-08-12,3.660000085830689,3.9149999618530273,3.483999967575073,3.5899999141693115,5725700.0,,,,,
2024-08-13,3.759999990463257,3.920000076293945,3.565000057220459,3.670000076293945,3226200.0,,,,,
2024-08-14,3.569999933242798,3.838000059127808,3.5199999809265137,3.7699999809265137,4074900.0,,,,,
2024-08-15,4.019999980926514,4.215000152587891,3.7100000381469727,3.7100000381469727,5684300.0,,,,,
2024-08-16,3.950000047683716,4.170000076293945,3.8350000381469727,4.0,3567400.0,,,,,
2024-08-19,3.9700000286102295,4.050000190734863,3.829999923706055,3.9700000286102295,2778000.0,,,,,
2024-08-20,3.900000095367432,4.019999980926514,3.839999914169312,3.940000057220459,1611400.0,,,,,
2024-08-21,4.099999904632568,4.119999885559082,3.880000114440918,3.940000057220459,2923500.0,,,,,
2024-08-22,3.4800000190734863,3.950000047683716,3.4200000762939453,3.920000076293945,6098700.0,,,,,
2024-08-23,3.740000009536743,3.829999923706055,3.4600000381469727,3.5199999809265137,5740800.0,,,,,
2024-08-26,3.700000047683716,3.805000066757202,3.609999895095825,3.75,2517800.0,,,,,
2024-08-27,4.0,4.014999866485596,3.660000085830689,3.690000057220459,4552300.0,,,,,
2024-08-28,3.7799999713897705,4.0,3.674999952316284,3.920000076293945,3018000.0,,,,,
2024-08-29,3.740000009536743,3.880000114440918,3.7300000190734863,3.849999904632568,3206200.0,,,,,
2024-08-30,3.670000076293945,3.839999914169312,3.5799999237060547,3.7799999713897705,6890500.0,,,,,
2024-09-03,3.5,3.660000085830689,3.450000047683716,3.609999895095825,2229700.0,,,,,
2024-09-04,3.390000104904175,3.619999885559082,3.3550000190734863,3.4600000381469727,3538800.0,,,,,
2024-09-05,3.2799999713897705,3.450000047683716,3.2300000190734863,3.390000104904175,3077300.0,,,,,
2024-09-06,3.359999895095825,3.4600000381469727,3.2699999809265137,3.2699999809265137,4303600.0,,,,,
2024-09-09,3.5,3.615000009536743,3.311000108718872,3.3399999141693115,3036700.0,,,,,
2024-09-10,3.380000114440918,3.5,3.315000057220459,3.490000009536743,2821200.0,,,,,
2024-09-11,3.309999942779541,3.414999961853028,3.259999990463257,3.369999885559082,1328700.0,,,,,
2024-09-12,3.400000095367432,3.470000028610229,3.2809998989105225,3.4100000858306885,1847800.0,,,,,
2024-09-13,3.910000085830689,3.910000085830689,3.430000066757202,3.470000028610229,4504700.0,,,,,
2024-09-16,3.740000009536743,3.9600000381469727,3.684999942779541,3.930000066757202,2277700.0,,,,,
2024-09-17,3.9800000190734863,4.056000232696533,3.759999990463257,3.819999933242798,3814900.0,,,,,
2024-09-18,3.910000085830689,4.090000152587891,3.839999914169312,3.990000009536743,3999900.0,,,,,
2024-09-19,3.9800000190734863,4.099999904632568,3.839999914169312,4.099999904632568,2681500.0,,,,,
2024-09-20,3.9600000381469727,3.990000009536743,3.849999904632568,3.950000047683716,6241500.0,,,,,
2024-09-23,3.859999895095825,3.9800000190734863,3.7200000286102295,3.9800000190734863,2461500.0,,,,,
2024-09-24,3.900000095367432,3.990000009536743,3.7699999809265137,3.890000104904175,2037200.0,,,,,
2024-09-25,3.930000066757202,3.950000047683716,3.809999942779541,3.849999904632568,2008900.0,,,,,
2024-09-26,4.03000020980835,4.25,3.890000104904175,4.010000228881836,4505700.0,,,,,
2024-09-27,3.910000085830689,4.050000190734863,3.839999914169312,4.050000190734863,2257300.0,,,,,
2024-09-30,3.75,3.910000085830689,3.650000095367432,3.799999952316284,2138400.0,,,,,
2024-10-01,3.5799999237060547,3.7899999618530273,3.5799999237060547,3.7799999713897705,1502000.0,,,,,
2024-10-02,3.7100000381469727,3.740000009536743,3.5,3.5199999809265137,1360700.0,,,,,
2024-10-03,3.650000095367432,3.744999885559082,3.619999885559082,3.650000095367432,801200.0,,,,,
2024-10-04,3.619999885559082,3.75,3.509999990463257,3.7100000381469727,1274500.0,,,,,
2024-10-07,3.5199999809265137,3.650000095367432,3.470000028610229,3.619999885559082,1201900.0,,,,,
2024-10-08,3.539999961853028,3.634999990463257,3.4800000190734863,3.5,801000.0,,,,,
2024-10-09,3.5,3.5450000762939453,3.444999933242798,3.539999961853028,1031900.0,,,,,
2024-10-10,3.5199999809265137,3.549999952316284,3.380000114440918,3.440000057220459,1141300.0,,,,,
2024-10-11,3.640000104904175,3.650000095367432,3.494999885559082,3.509999990463257,930200.0,,,,,
2024-10-14,3.700000047683716,3.7100000381469727,3.5799999237060547,3.630000114440918,690000.0,,,,,
2024-10-15,3.900000095367432,3.933000087738037,3.714999914169312,3.740000009536743,1233100.0,,,,,
2024-10-16,3.920000076293945,3.9700000286102295,3.809999942779541,3.9700000286102295,1114900.0,,,,,
2024-10-17,3.630000114440918,3.930000066757202,3.571000099182129,3.930000066757202,1675600.0,,,,,
2024-10-18,3.5999999046325684,3.684999942779541,3.569999933242798,3.640000104904175,1485700.0,,,,,
2024-10-21,3.3299999237060547,3.5899999141693115,3.319999933242798,3.569999933242798,2225700.0,,,,,
2024-10-22,3.450000047683716,3.470000028610229,3.299999952316284,3.3499999046325684,1293500.0,,,,,
2024-10-23,3.319999933242798,3.470000028610229,3.200000047683716,3.430000066757202,1747900.0,,,,,
2024-10-24,3.450000047683716,3.539999961853028,3.3299999237060547,3.369999885559082,1770100.0,,,,,
2024-10-25,3.3499999046325684,3.5350000858306885,3.289999961853028,3.4800000190734863,1791200.0,,,,,
2024-10-28,3.440000057220459,3.490000009536743,3.371000051498413,3.4200000762939453,1795700.0,,,,,
2024-10-29,3.470000028610229,3.490000009536743,3.3299999237060547,3.400000095367432,1023200.0,,,,,
2024-10-30,3.4800000190734863,3.5799999237060547,3.450000047683716,3.450000047683716,1577600.0,,,,,
2024-10-31,3.630000114440918,3.640000104904175,3.400000095367432,3.470000028610229,2609500.0,,,,,
2024-11-01,3.630000114440918,3.740000009536743,3.569999933242798,3.670000076293945,1197500.0,,,,,
2024-11-04,3.609999895095825,3.7699999809265137,3.5199999809265137,3.5899999141693115,1342900.0,,,,,
2024-11-05,3.799999952316284,3.799999952316284,3.619999885559082,3.619999885559082,1383500.0,,,,,
2024-11-06,3.859999895095825,3.944999933242798,3.750999927520752,3.849999904632568,3417400.0,,,,,
2024-11-07,4.440000057220459,4.449999809265137,3.700000047683716,3.869999885559082,6862100.0,,,,,
2024-11-08,4.75,4.75,4.400000095367432,4.46999979019165,3524900.0,,,,,
2024-11-11,4.75,4.840000152587891,4.539999961853027,4.78000020980835,3140600.0,,,,,
2024-11-12,4.550000190734863,4.715000152587891,4.485000133514404,4.710000038146973,2078900.0,,,,,
2024-11-13,4.360000133514404,4.75,4.340000152587891,4.590000152587891,2675100.0,,,,,
2024-11-14,4.380000114440918,4.519999980926514,4.269999980926514,4.360000133514404,2286400.0,,,,,
2024-11-15,4.320000171661377,4.400000095367432,4.070000171661377,4.400000095367432,2817700.0,,,,,
2024-11-18,4.53000020980835,4.610000133514404,4.321000099182129,4.329999923706055,1627200.0,,,,,
2024-11-19,4.96999979019165,4.980000019073486,4.40399980545044,4.429999828338623,3155600.0,,,,,
2024-11-20,5.070000171661377,5.105000019073486,4.840000152587891,4.909999847412109,3650000.0,,,,,
2024-11-21,5.210000038146973,5.289999961853027,4.940000057220459,5.050000190734863,6011700.0,,,,,
2024-11-22,5.199999809265137,5.25,5.065000057220459,5.179999828338623,3273300.0,,,,,
2024-11-25,5.28000020980835,5.400000095367432,5.090000152587891,5.28000020980835,2924800.0,,,,,
2024-11-26,5.179999828338623,5.307000160217285,5.059999942779541,5.159999847412109,4872300.0,,,,,
2024-11-27,5.190000057220459,5.289999961853027,5.105000019073486,5.230000019073486,3349200.0,,,,,
2024-11-29,5.110000133514404,5.309999942779541,5.110000133514404,5.260000228881836,1502400.0,,,,,
2024-12-02,5.119999885559082,5.210000038146973,4.96999979019165,5.119999885559082,4488400.0,,,,,
2024-12-03,5.289999961853027,5.380000114440918,5.070000171661377,5.070000171661377,3028100.0,,,,,
2024-12-04,5.199999809265137,5.329999923706055,5.119999885559082,5.300000190734863,2936300.0,,,,,
2024-12-05,5.130000114440918,5.328999996185303,5.099999904632568,5.230000019073486,3013100.0,,,,,
2024-12-06,5.349999904632568,5.525000095367432,5.142000198364258,5.199999809265137,4542000.0,,,,,
2024-12-09,5.119999885559082,5.40500020980835,5.050000190734863,5.400000095367432,3047600.0,,,,,
2024-12-10,5.090000152587891,5.199999809265137,5.019999980926514,5.070000171661377,2300500.0,,,,,
2024-12-11,5.179999828338623,5.300000190734863,5.025000095367432,5.179999828338623,3318200.0,,,,,
2024-12-12,5.079999923706055,5.239999771118164,5.03000020980835,5.119999885559082,2487500.0,,,,,
2024-12-13,4.920000076293945,5.170000076293945,4.880000114440918,5.079999923706055,2933200.0,,,,,
2024-12-16,5.059999942779541,5.144999980926514,4.870999813079834,4.929999828338623,2902000.0,,,,,
2024-12-17,5.039999961853027,5.1579999923706055,4.985000133514404,5.050000190734863,2394900.0,,,,,
2024-12-18,4.699999809265137,5.340000152587891,4.630000114440918,5.329999923706055,3521600.0,,,,,
2024-12-19,4.429999828338623,4.829999923706055,4.420000076293945,4.739999771118164,3452100.0,,,,,
2024-12-20,4.400000095367432,4.550000190734863,4.260000228881836,4.320000171661377,5655300.0,,,,,
2024-12-23,4.409999847412109,4.514999866485596,4.239999771118164,4.369999885559082,3004700.0,,,,,
2024-12-24,4.5,4.539999961853027,4.360000133514404,4.440000057220459,1989700.0,,,,,
2024-12-26,4.400000095367432,4.53000020980835,4.389999866485596,4.480000019073486,3251200.0,,,,,
2024-12-27,4.289999961853027,4.389999866485596,4.170000076293945,4.360000133514404,4257100.0,,,,,
2024-12-30,4.300000190734863,4.380000114440918,4.15500020980835,4.260000228881836,2418800.0,,,,,
2024-12-31,4.210000038146973,4.340000152587891,4.199999809265137,4.329999923706055,4083600.0,,,,,
2025-01-02,3.839999914169312,4.320000171661377,3.795000076293945,4.300000190734863,4898000.0,,,,,
2025-01-03,3.799999952316284,3.869999885559082,3.5999999046325684,3.7899999618530273,4028600.0,,,,,
2025-01-06,3.7200000286102295,3.940000057220459,3.680000066757202,3.859999895095825,4279300.0,,,,,
2025-01-07,3.7300000190734863,3.9049999713897705,3.6549999713897705,3.759999990463257,4815100.0,,,,,
2025-01-08,3.75,3.7699999809265137,3.625,3.680000066757202,3015200.0,,,,,
2025-01-10,3.359999895095825,3.640000104904175,3.345000028610229,3.630000114440918,5673700.0,,,,,
2025-01-13,3.309999942779541,3.3499999046325684,3.2300000190734863,3.25,3807000.0,,,,,
2025-01-14,3.440000057220459,3.5,3.3350000381469727,3.3499999046325684,3085700.0,,,,,
2025-01-15,3.7200000286102295,3.75,3.4600000381469727,3.569999933242798,5023100.0,,,,,
2025-01-16,3.5899999141693115,3.740000009536743,3.569999933242798,3.740000009536743,2127900.0,,,,,
2025-01-17,3.5999999046325684,3.690000057220459,3.5799999237060547,3.650000095367432,2545700.0,,,,,
2025-01-21,3.7699999809265137,3.805000066757202,3.539999961853028,3.660000085830689,2780300.0,,,,,
2025-01-22,3.7799999713897705,3.839999914169312,3.684999942779541,3.7899999618530273,2428300.0,,,,,
2025-01-23,3.7200000286102295,3.759999990463257,3.6050000190734863,3.7200000286102295,1849400.0,,,,,
2025-01-24,3.700000047683716,3.809999942779541,3.690000057220459,3.7100000381469727,1641400.0,,,,,
2025-01-27,3.829999923706055,3.940000057220459,3.609999895095825,3.650000095367432,2228800.0,,,,,
2025-01-28,3.920000076293945,3.954999923706055,3.6449999809265137,3.819999933242798,1769600.0,,,,,
2025-01-29,3.890000104904175,3.9670000076293945,3.829999923706055,3.930000066757202,1917900.0,,,,,
2025-01-30,3.9600000381469727,4.059999942779541,3.900000095367432,3.940000057220459,1538400.0,,,,,
2025-01-31,3.849999904632568,3.9769999980926514,3.759999990463257,3.950000047683716,2574000.0,,,,,
2025-02-03,3.7699999809265137,3.7899999618530273,3.5899999141693115,3.650000095367432,1611400.0,,,,,
2025-02-04,4.039999961853027,4.21999979019165,3.819999933242798,3.950000047683716,3863800.0,,,,,
2025-02-05,4.050000190734863,4.059999942779541,3.910000085830689,4.059999942779541,2216200.0,,,,,
2025-02-06,3.950000047683716,4.085999965667725,3.901000022888184,4.079999923706055,1265600.0,,,,,
2025-02-07,3.910000085830689,4.070000171661377,3.890000104904175,3.950000047683716,1452900.0,,,,,
2025-02-10,3.9800000190734863,4.0,3.884999990463257,3.900000095367432,3407800.0,,,,,
2025-02-11,3.930000066757202,4.0,3.869999885559082,3.930000066757202,1220400.0,,,,,
2025-02-12,3.900000095367432,3.920000076293945,3.7699999809265137,3.839999914169312,2092500.0,,,,,
2025-02-13,3.890000104904175,3.9600000381469727,3.7699999809265137,3.950000047683716,2366300.0,,,,,
2025-02-14,3.75,3.8949999809265137,3.740000009536743,3.890000104904175,2191400.0,,,,,
2025-02-18,3.990000009536743,4.078999996185303,3.740000009536743,3.7699999809265137,3419400.0,,,,,
2025-02-19,3.990000009536743,4.059999942779541,3.910000085830689,3.930000066757202,2237100.0,,,,,
2025-02-20,3.940000057220459,3.9800000190734863,3.839999914169312,3.930000066757202,1932300.0,,,,,
2025-02-21,3.7799999713897705,4.0,3.7300000190734863,4.0,4863000.0,,,,,
2025-02-24,3.559999942779541,3.839999914169312,3.5199999809265137,3.839999914169312,4290900.0,,,,,
