Date,Close,High,Low,Open,Volume,"('Close', 'CIEN')","('High', 'CIEN')","('Low', 'CIEN')","('Open', 'CIEN')","('Volume', 'CIEN')"
2024-06-03,47.91999816894531,48.83000183105469,47.470001220703125,48.83000183105469,2608000.0,,,,,
2024-06-04,47.09000015258789,47.880001068115234,46.81999969482422,47.720001220703125,1525600.0,,,,,
2024-06-05,48.2400016784668,48.7400016784668,47.220001220703125,47.5,3588500.0,,,,,
2024-06-06,48.560001373291016,53.58000183105469,48.470001220703125,52.58000183105469,5779000.0,,,,,
2024-06-07,45.75,47.84000015258789,45.619998931884766,47.630001068115234,2792100.0,,,,,
2024-06-10,45.83000183105469,46.08000183105469,44.68999862670898,45.02000045776367,1828400.0,,,,,
2024-06-11,45.91999816894531,46.40999984741211,45.7599983215332,45.88999938964844,1461500.0,,,,,
2024-06-12,48.77999877929688,48.810001373291016,47.459999084472656,48.40999984741211,2248100.0,,,,,
2024-06-13,48.34000015258789,49.06999969482422,47.77999877929688,48.84999847412109,1405600.0,,,,,
2024-06-14,46.70000076293945,48.040000915527344,46.47999954223633,48.0,931300.0,,,,,
2024-06-17,47.060001373291016,47.13999938964844,45.900001525878906,46.04999923706055,1583400.0,,,,,
2024-06-18,46.58000183105469,47.150001525878906,46.040000915527344,46.970001220703125,1444000.0,,,,,
2024-06-20,46.959999084472656,47.040000915527344,46.40999984741211,46.540000915527344,1279900.0,,,,,
2024-06-21,48.45000076293945,48.5,46.61000061035156,46.83000183105469,5600100.0,,,,,
2024-06-24,47.11000061035156,48.56999969482422,47.04999923706055,48.209999084472656,1662500.0,,,,,
2024-06-25,47.36000061035156,47.470001220703125,46.83000183105469,47.16999816894531,1064000.0,,,,,
2024-06-26,47.65999984741211,47.84000015258789,47.04999923706055,47.06999969482422,1123300.0,,,,,
2024-06-27,48.150001525878906,48.54999923706055,47.59000015258789,47.79999923706055,1052800.0,,,,,
2024-06-28,48.18000030517578,48.91999816894531,47.970001220703125,48.20000076293945,1929800.0,,,,,
2024-07-01,47.7400016784668,48.290000915527344,47.18000030517578,48.290000915527344,1203500.0,,,,,
2024-07-02,47.25,48.02999877929688,47.130001068115234,47.59999847412109,1011200.0,,,,,
2024-07-03,46.95000076293945,47.59000015258789,46.52999877929688,47.369998931884766,577300.0,,,,,
2024-07-05,46.77000045776367,46.77000045776367,46.25,46.59000015258789,1179200.0,,,,,
2024-07-08,48.09999847412109,48.68999862670898,47.290000915527344,47.720001220703125,1695500.0,,,,,
2024-07-09,46.72999954223633,48.150001525878906,46.630001068115234,47.900001525878906,1384400.0,,,,,
2024-07-10,47.34000015258789,47.41999816894531,46.52000045776367,46.90999984741211,804600.0,,,,,
2024-07-11,47.91999816894531,48.31999969482422,47.470001220703125,47.790000915527344,611300.0,,,,,
2024-07-12,48.7599983215332,49.2400016784668,48.0,48.13999938964844,1058000.0,,,,,
2024-07-15,48.91999816894531,49.16999816894531,48.02000045776367,48.810001373291016,628800.0,,,,,
2024-07-16,51.66999816894531,52.06999969482422,48.869998931884766,49.2599983215332,2263500.0,,,,,
2024-07-17,50.41999816894531,51.4900016784668,50.36000061035156,50.95000076293945,1016100.0,,,,,
2024-07-18,49.650001525878906,50.83000183105469,49.52999877929688,50.43000030517578,970700.0,,,,,
2024-07-19,49.38999938964844,49.720001220703125,49.06999969482422,49.52999877929688,842300.0,,,,,
2024-07-22,50.470001220703125,50.65999984741211,49.18000030517578,49.68999862670898,974900.0,,,,,
2024-07-23,51.27000045776367,51.40999984741211,49.900001525878906,50.18999862670898,1143700.0,,,,,
2024-07-24,49.630001068115234,51.25,49.61000061035156,50.93000030517578,1248000.0,,,,,
2024-07-25,49.83000183105469,50.63999938964844,49.369998931884766,49.68999862670898,996700.0,,,,,
2024-07-26,50.15999984741211,50.72999954223633,49.7599983215332,50.45000076293945,748800.0,,,,,
2024-07-29,50.130001068115234,50.84999847412109,49.68000030517578,50.25,725400.0,,,,,
2024-07-30,51.47999954223633,51.68999862670898,50.25,50.43999862670898,1529500.0,,,,,
2024-07-31,52.7400016784668,53.619998931884766,52.220001220703125,52.540000915527344,2186000.0,,,,,
2024-08-01,51.290000915527344,53.56999969482422,50.33000183105469,52.75,1278500.0,,,,,
2024-08-02,48.119998931884766,50.18999862670898,47.95000076293945,49.43999862670898,1933200.0,,,,,
2024-08-05,45.77000045776367,46.90999984741211,44.88999938964844,45.52999877929688,1443900.0,,,,,
2024-08-06,46.709999084472656,47.70000076293945,45.630001068115234,45.95000076293945,1451500.0,,,,,
2024-08-07,46.540000915527344,48.43000030517578,46.5099983215332,47.90999984741211,1366600.0,,,,,
2024-08-08,48.58000183105469,48.83000183105469,47.130001068115234,47.130001068115234,1038400.0,,,,,
2024-08-09,48.810001373291016,48.84999847412109,47.959999084472656,48.34999847412109,747200.0,,,,,
2024-08-12,48.5,49.130001068115234,48.36000061035156,49.0099983215332,880700.0,,,,,
2024-08-13,49.68000030517578,49.77000045776367,48.70000076293945,48.77999877929688,1271100.0,,,,,
2024-08-14,50.02999877929688,50.130001068115234,49.2599983215332,49.68000030517578,900200.0,,,,,
2024-08-15,54.310001373291016,54.7400016784668,51.59999847412109,52.41999816894531,3474900.0,,,,,
2024-08-16,53.79999923706055,54.47999954223633,53.400001525878906,54.310001373291016,1236500.0,,,,,
2024-08-19,53.93999862670898,53.970001220703125,53.400001525878906,53.83000183105469,682900.0,,,,,
2024-08-20,54.59999847412109,54.61000061035156,53.68999862670898,54.02000045776367,933600.0,,,,,
2024-08-21,54.79999923706055,55.470001220703125,54.400001525878906,54.61000061035156,880400.0,,,,,
2024-08-22,54.29999923706055,55.41999816894531,54.2599983215332,54.90999984741211,728700.0,,,,,
2024-08-23,56.540000915527344,56.720001220703125,54.619998931884766,55.040000915527344,1311900.0,,,,,
2024-08-26,56.790000915527344,57.5,56.59999847412109,57.5,1685600.0,,,,,
2024-08-27,57.02000045776367,57.150001525878906,55.79999923706055,56.31999969482422,1160500.0,,,,,
2024-08-28,57.0,57.5099983215332,56.13999938964844,57.04999923706055,1596500.0,,,,,
2024-08-29,56.7400016784668,58.18999862670898,56.720001220703125,57.290000915527344,1428900.0,,,,,
2024-08-30,57.650001525878906,58.04999923706055,56.0,57.150001525878906,2967800.0,,,,,
2024-09-03,55.34999847412109,58.25,55.20000076293945,57.84000015258789,4872800.0,,,,,
2024-09-04,54.93000030517578,59.2400016784668,54.619998931884766,58.20000076293945,4792000.0,,,,,
2024-09-05,52.43000030517578,55.31999969482422,52.060001373291016,54.0099983215332,3240200.0,,,,,
2024-09-06,51.15999984741211,53.209999084472656,50.66999816894531,52.459999084472656,2440700.0,,,,,
2024-09-09,51.470001220703125,52.16999816894531,51.25,51.5,1546300.0,,,,,
2024-09-10,52.810001373291016,53.52000045776367,51.41999816894531,51.41999816894531,2075800.0,,,,,
2024-09-11,53.29999923706055,53.380001068115234,51.84999847412109,52.470001220703125,1490600.0,,,,,
2024-09-12,54.52999877929688,54.70000076293945,53.150001525878906,53.5,1330800.0,,,,,
2024-09-13,56.16999816894531,56.20000076293945,54.880001068115234,54.880001068115234,1409600.0,,,,,
2024-09-16,56.29999923706055,56.65999984741211,55.630001068115234,56.2400016784668,1944000.0,,,,,
2024-09-17,56.43999862670898,57.20000076293945,55.93000030517578,56.83000183105469,1637100.0,,,,,
2024-09-18,56.40999984741211,57.400001525878906,56.0,56.63999938964844,1341600.0,,,,,
2024-09-19,57.97999954223633,58.18999862670898,57.400001525878906,57.77999877929688,1383200.0,,,,,
2024-09-20,58.72999954223633,58.9900016784668,57.61000061035156,57.900001525878906,4556100.0,,,,,
2024-09-23,61.68000030517578,62.09000015258789,60.0,60.400001525878906,3429700.0,,,,,
2024-09-24,60.52999877929688,61.68999862670898,60.34000015258789,61.61000061035156,2103800.0,,,,,
2024-09-25,61.41999816894531,61.58000183105469,60.400001525878906,60.5,1446800.0,,,,,
2024-09-26,62.459999084472656,63.060001373291016,61.810001373291016,61.880001068115234,2108000.0,,,,,
2024-09-27,61.810001373291016,62.81999969482422,61.34000015258789,62.5099983215332,1887600.0,,,,,
2024-09-30,61.59000015258789,61.93000030517578,60.7400016784668,61.34999847412109,1170300.0,,,,,
2024-10-01,61.45000076293945,61.59000015258789,59.59999847412109,61.4900016784668,1728500.0,,,,,
2024-10-02,66.0199966430664,66.30000305175781,62.20000076293945,62.5,4516900.0,,,,,
