Date,Close,High,Low,Open,Volume,"('Close', 'TBLA')","('High', 'TBLA')","('Low', 'TBLA')","('Open', 'TBLA')","('Volume', 'TBLA')"
2024-07-11,3.200000047683716,3.289999961853028,3.1700000762939453,3.25,457500.0,,,,,
2024-07-12,3.25,3.289999961853028,3.2100000381469727,3.25,439300.0,,,,,
2024-07-15,3.289999961853028,3.3499999046325684,3.240000009536743,3.259999990463257,379800.0,,,,,
2024-07-16,3.4600000381469727,4.199999809265137,3.319999933242798,3.319999933242798,10017000.0,,,,,
2024-07-17,3.470000028610229,3.4800000190734863,3.309999942779541,3.4200000762939453,1498500.0,,,,,
2024-07-18,3.380000114440918,3.569999933242798,3.3510000705718994,3.490000009536743,1152800.0,,,,,
2024-07-19,3.3499999046325684,3.430000066757202,3.3399999141693115,3.380000114440918,508500.0,,,,,
2024-07-22,3.4200000762939453,3.450000047683716,3.3399999141693115,3.400000095367432,749900.0,,,,,
2024-07-23,3.4100000858306885,3.4749999046325684,3.390000104904175,3.4200000762939453,722100.0,,,,,
2024-07-24,3.2799999713897705,3.400000095367432,3.25,3.400000095367432,701900.0,,,,,
2024-07-25,3.2799999713897705,3.367000102996826,3.200000047683716,3.2799999713897705,637900.0,,,,,
2024-07-26,3.4600000381469727,3.4749999046325684,3.309999942779541,3.309999942779541,978700.0,,,,,
2024-07-29,3.450000047683716,3.539999961853028,3.440000057220459,3.5,498500.0,,,,,
2024-07-30,3.470000028610229,3.490000009536743,3.401000022888184,3.450000047683716,434700.0,,,,,
2024-07-31,3.470000028610229,3.5299999713897705,3.450000047683716,3.470000028610229,434000.0,,,,,
2024-08-01,3.299999952316284,3.559999942779541,3.265000104904175,3.5199999809265137,636100.0,,,,,
2024-08-02,3.190000057220459,3.240000009536743,3.0799999237060547,3.200000047683716,906600.0,,,,,
2024-08-05,2.950000047683716,3.0850000381469727,2.869999885559082,2.970000028610229,1226100.0,,,,,
2024-08-06,2.9100000858306885,3.0,2.880000114440918,3.0,1146300.0,,,,,
2024-08-07,3.140000104904175,3.680000066757202,3.0299999713897705,3.3299999237060547,2236600.0,,,,,
2024-08-08,3.0899999141693115,3.140000104904175,2.9200000762939453,3.109999895095825,1258400.0,,,,,
2024-08-09,3.140000104904175,3.140000104904175,3.039999961853028,3.0999999046325684,589100.0,,,,,
2024-08-12,3.180000066757202,3.220000028610229,3.130000114440918,3.130000114440918,697700.0,,,,,
2024-08-13,3.259999990463257,3.299999952316284,3.2149999141693115,3.220000028610229,391300.0,,,,,
2024-08-14,3.289999961853028,3.299999952316284,3.2300000190734863,3.2799999713897705,550000.0,,,,,
2024-08-15,3.2300000190734863,3.3350000381469727,3.2249999046325684,3.319999933242798,416200.0,,,,,
2024-08-16,3.25,3.319999933242798,2.900000095367432,2.9800000190734863,2391600.0,,,,,
2024-08-19,3.309999942779541,3.319999933242798,3.200000047683716,3.220000028610229,321900.0,,,,,
2024-08-20,3.2699999809265137,3.3499999046325684,3.25,3.309999942779541,363500.0,,,,,
2024-08-21,3.289999961853028,3.315000057220459,3.259999990463257,3.2799999713897705,304200.0,,,,,
2024-08-22,3.2699999809265137,3.299999952316284,3.25,3.259999990463257,352800.0,,,,,
2024-08-23,3.380000114440918,3.440000057220459,3.25,3.25,766600.0,,,,,
2024-08-26,3.430000066757202,3.484999895095825,3.369999885559082,3.369999885559082,666200.0,,,,,
2024-08-27,3.509999990463257,3.5199999809265137,3.380000114440918,3.4200000762939453,527600.0,,,,,
2024-08-28,3.509999990463257,3.565000057220459,3.490000009536743,3.490000009536743,944400.0,,,,,
2024-08-29,3.509999990463257,3.619999885559082,3.490000009536743,3.509999990463257,798400.0,,,,,
2024-08-30,3.5,3.5380001068115234,3.4200000762939453,3.5299999713897705,443300.0,,,,,
2024-09-03,3.2799999713897705,3.470000028610229,3.190000057220459,3.4200000762939453,1971500.0,,,,,
2024-09-04,3.25,3.359999895095825,3.240000009536743,3.259999990463257,519500.0,,,,,
2024-09-05,3.25,3.3299999237060547,3.244999885559082,3.2699999809265137,433200.0,,,,,
2024-09-06,3.150000095367432,3.275000095367432,3.140000104904175,3.25,456500.0,,,,,
2024-09-09,3.200000047683716,3.259999990463257,3.119999885559082,3.119999885559082,651800.0,,,,,
2024-09-10,3.190000057220459,3.2100000381469727,3.140000104904175,3.190000057220459,392300.0,,,,,
2024-09-11,3.220000028610229,3.2300000190734863,3.1600000858306885,3.180000066757202,350100.0,,,,,
2024-09-12,3.309999942779541,3.359999895095825,3.2149999141693115,3.220000028610229,778800.0,,,,,
2024-09-13,3.359999895095825,3.430000066757202,3.319999933242798,3.380000114440918,664400.0,,,,,
2024-09-16,3.240000009536743,3.424999952316284,3.2100000381469727,3.390000104904175,612500.0,,,,,
2024-09-17,3.2300000190734863,3.345000028610229,3.190000057220459,3.240000009536743,600800.0,,,,,
2024-09-18,3.190000057220459,3.305000066757202,3.190000057220459,3.240000009536743,598100.0,,,,,
2024-09-19,3.259999990463257,3.289999961853028,3.234999895095825,3.2699999809265137,581800.0,,,,,
2024-09-20,3.25,3.289999961853028,3.2149999141693115,3.2799999713897705,709400.0,,,,,
2024-09-23,3.190000057220459,3.2699999809265137,3.1700000762939453,3.25,438500.0,,,,,
2024-09-24,3.190000057220459,3.240000009536743,3.1700000762939453,3.240000009536743,451100.0,,,,,
2024-09-25,3.2100000381469727,3.2249999046325684,3.1600000858306885,3.200000047683716,492100.0,,,,,
2024-09-26,3.2699999809265137,3.299999952316284,3.211999893188477,3.25,763000.0,,,,,
2024-09-27,3.2799999713897705,3.365000009536743,3.240000009536743,3.2699999809265137,656400.0,,,,,
2024-09-30,3.359999895095825,3.369999885559082,3.259999990463257,3.259999990463257,1350300.0,,,,,
2024-10-01,3.190000057220459,3.390000104904175,3.1600000858306885,3.369999885559082,778300.0,,,,,
2024-10-02,3.1600000858306885,3.200000047683716,3.1600000858306885,3.1600000858306885,881500.0,,,,,
2024-10-03,3.140000104904175,3.1700000762939453,3.119999885559082,3.150000095367432,439700.0,,,,,
2024-10-04,3.2799999713897705,3.289999961853028,3.130000114440918,3.130000114440918,600900.0,,,,,
2024-10-07,3.200000047683716,3.365000009536743,3.140000104904175,3.299999952316284,776100.0,,,,,
2024-10-08,3.240000009536743,3.2699999809265137,3.190000057220459,3.200000047683716,1532200.0,,,,,
2024-10-09,3.2799999713897705,3.3399999141693115,3.2300000190734863,3.2300000190734863,555500.0,,,,,
2024-10-10,3.289999961853028,3.289999961853028,3.2100000381469727,3.25,325500.0,,,,,
2024-10-11,3.3399999141693115,3.359999895095825,3.240000009536743,3.2699999809265137,368700.0,,,,,
2024-10-14,3.309999942779541,3.359999895095825,3.25,3.299999952316284,778400.0,,,,,
2024-10-15,3.630000114440918,3.7300000190734863,3.309999942779541,3.309999942779541,2253700.0,,,,,
2024-10-16,3.630000114440918,3.724999904632568,3.609999895095825,3.630000114440918,614100.0,,,,,
2024-10-17,3.5899999141693115,3.690000057220459,3.5850000381469727,3.630000114440918,471300.0,,,,,
2024-10-18,3.660000085830689,3.700000047683716,3.539999961853028,3.640000104904175,641200.0,,,,,
2024-10-21,3.759999990463257,3.7899999618530273,3.660000085830689,3.670000076293945,807000.0,,,,,
2024-10-22,3.7100000381469727,3.759999990463257,3.670000076293945,3.670000076293945,867800.0,,,,,
2024-10-23,3.660000085830689,3.734999895095825,3.5999999046325684,3.700000047683716,475400.0,,,,,
2024-10-24,3.609999895095825,3.724999904632568,3.609999895095825,3.670000076293945,413400.0,,,,,
2024-10-25,3.660000085830689,3.670000076293945,3.5910000801086426,3.619999885559082,318200.0,,,,,
2024-10-28,3.569999933242798,3.7200000286102295,3.559999942779541,3.650000095367432,629900.0,,,,,
2024-10-29,3.5,3.5899999141693115,3.470000028610229,3.549999952316284,826100.0,,,,,
2024-10-30,3.5199999809265137,3.569999933242798,3.4649999141693115,3.509999990463257,1279100.0,,,,,
2024-10-31,3.319999933242798,3.5199999809265137,3.299999952316284,3.509999990463257,699900.0,,,,,
2024-11-01,3.3399999141693115,3.380000114440918,3.309999942779541,3.3399999141693115,587300.0,,,,,
2024-11-04,3.2699999809265137,3.3359999656677246,3.259999990463257,3.309999942779541,433800.0,,,,,
2024-11-05,3.2799999713897705,3.299999952316284,3.220000028610229,3.2699999809265137,483500.0,,,,,
2024-11-06,3.3399999141693115,3.400000095367432,3.2699999809265137,3.400000095367432,1021100.0,,,,,
2024-11-07,3.319999933242798,3.369999885559082,2.984999895095825,3.309999942779541,1597100.0,,,,,
2024-11-08,3.240000009536743,3.345000028610229,3.220000028610229,3.319999933242798,1111700.0,,,,,
2024-11-11,3.4200000762939453,3.4200000762939453,3.2300000190734863,3.2699999809265137,1347000.0,,,,,
2024-11-12,3.3399999141693115,3.450000047683716,3.311000108718872,3.390000104904175,635900.0,,,,,
2024-11-13,3.259999990463257,3.3399999141693115,3.240000009536743,3.3399999141693115,551500.0,,,,,
2024-11-14,3.200000047683716,3.240000009536743,3.174999952316284,3.240000009536743,769300.0,,,,,
2024-11-15,3.140000104904175,3.180000066757202,3.0999999046325684,3.180000066757202,855000.0,,,,,
2024-11-18,3.130000114440918,3.164999961853028,2.900000095367432,2.900000095367432,1226800.0,,,,,
2024-11-19,3.150000095367432,3.2850000858306885,3.069999933242798,3.069999933242798,2865100.0,,,,,
2024-11-20,3.299999952316284,3.299999952316284,3.140000104904175,3.140000104904175,1115500.0,,,,,
2024-11-21,3.609999895095825,3.670000076293945,3.4800000190734863,3.5,2953300.0,,,,,
2024-11-22,3.5299999713897705,3.5899999141693115,3.5,3.549999952316284,704400.0,,,,,
2024-11-25,3.470000028610229,3.5999999046325684,3.4600000381469727,3.5299999713897705,1911000.0,,,,,
2024-11-26,3.5799999237060547,3.595000028610229,3.4110000133514404,3.450000047683716,1387500.0,,,,,
2024-11-27,3.549999952316284,3.6549999713897705,3.430000066757202,3.4600000381469727,1394500.0,,,,,
2024-11-29,3.559999942779541,3.5999999046325684,3.509999990463257,3.539999961853028,323800.0,,,,,
2024-12-02,3.75,3.776999950408936,3.470000028610229,3.490000009536743,1967600.0,,,,,
2024-12-03,3.9700000286102295,4.070000171661377,3.7200000286102295,3.75,2927600.0,,,,,
2024-12-04,3.9700000286102295,4.039999961853027,3.920000076293945,4.0,1894700.0,,,,,
2024-12-05,3.930000066757202,3.990000009536743,3.880000114440918,3.9800000190734863,1051800.0,,,,,
2024-12-06,4.03000020980835,4.050000190734863,3.950000047683716,4.0,2449700.0,,,,,
2024-12-09,4.010000228881836,4.179999828338623,3.984999895095825,4.144999980926514,1433200.0,,,,,
2024-12-10,4.079999923706055,4.105000019073486,3.990000009536743,4.050000190734863,1893000.0,,,,,
2024-12-11,4.260000228881836,4.300000190734863,4.110000133514404,4.119999885559082,2436500.0,,,,,
2024-12-12,4.019999980926514,4.190000057220459,3.9600000381469727,4.159999847412109,2343000.0,,,,,
2024-12-13,4.010000228881836,4.050000190734863,3.921000003814697,4.0,770000.0,,,,,
2024-12-16,4.050000190734863,4.099999904632568,4.001999855041504,4.039999961853027,588600.0,,,,,
2024-12-17,3.950000047683716,4.019000053405762,3.910000085830689,3.9800000190734863,722000.0,,,,,
2024-12-18,3.859999895095825,3.990000009536743,3.7899999618530273,3.950000047683716,1959700.0,,,,,
2024-12-19,3.849999904632568,3.9700000286102295,3.819999933242798,3.859999895095825,672000.0,,,,,
2024-12-20,3.839999914169312,3.950000047683716,3.7699999809265137,3.849999904632568,1307700.0,,,,,
2024-12-23,3.839999914169312,3.890000104904175,3.799999952316284,3.839999914169312,799200.0,,,,,
2024-12-24,3.849999904632568,3.877000093460083,3.799999952316284,3.829999923706055,574200.0,,,,,
2024-12-26,3.880000114440918,3.900000095367432,3.799999952316284,3.859999895095825,542500.0,,,,,
2024-12-27,3.809999942779541,3.869999885559082,3.75,3.869999885559082,928100.0,,,,,
2024-12-30,3.690000057220459,3.760999917984009,3.6449999809265137,3.75,931100.0,,,,,
2024-12-31,3.650000095367432,3.7300000190734863,3.634999990463257,3.690000057220459,645200.0,,,,,
2025-01-02,3.7300000190734863,3.839999914169312,3.650000095367432,3.650000095367432,612600.0,,,,,
2025-01-03,3.7899999618530273,3.849999904632568,3.75,3.75,511900.0,,,,,
2025-01-06,3.829999923706055,3.984999895095825,3.819999933242798,3.920000076293945,597800.0,,,,,
2025-01-07,3.7300000190734863,3.900000095367432,3.7200000286102295,3.849999904632568,575300.0,,,,,
2025-01-08,3.640000104904175,3.7699999809265137,3.619999885559082,3.700000047683716,808300.0,,,,,
2025-01-10,3.539999961853028,3.619999885559082,3.509999990463257,3.5999999046325684,550700.0,,,,,
2025-01-13,3.490000009536743,3.5299999713897705,3.430000066757202,3.5299999713897705,549900.0,,,,,
2025-01-14,3.4800000190734863,3.569999933242798,3.440000057220459,3.5,714800.0,,,,,
2025-01-15,3.5799999237060547,3.619999885559082,3.5,3.549999952316284,630500.0,,,,,
2025-01-16,3.549999952316284,3.615000009536743,3.5,3.569999933242798,936200.0,,,,,
2025-01-17,3.5799999237060547,3.6649999618530273,3.575000047683716,3.609999895095825,420800.0,,,,,
2025-01-21,3.630000114440918,3.724999904632568,3.565000057220459,3.5999999046325684,579800.0,,,,,
2025-01-22,3.630000114440918,3.75,3.630000114440918,3.640000104904175,405700.0,,,,,
2025-01-23,3.5899999141693115,3.670000076293945,3.515000104904175,3.670000076293945,924800.0,,,,,
2025-01-24,3.640000104904175,3.670000076293945,3.539999961853028,3.569999933242798,806600.0,,,,,
2025-01-27,3.569999933242798,3.6549999713897705,3.5199999809265137,3.650000095367432,717200.0,,,,,
2025-01-28,3.670000076293945,3.690000057220459,3.539999961853028,3.539999961853028,442300.0,,,,,
2025-01-29,3.809999942779541,3.809999942779541,3.690000057220459,3.690000057220459,664800.0,,,,,
2025-01-30,3.839999914169312,3.920000076293945,3.7899999618530273,3.839999914169312,847900.0,,,,,
2025-01-31,3.809999942779541,3.910000085830689,3.765000104904175,3.849999904632568,774800.0,,,,,
2025-02-03,3.7699999809265137,3.799999952316284,3.6449999809265137,3.7200000286102295,609100.0,,,,,
2025-02-04,3.900000095367432,3.910000085830689,3.783999919891357,3.799999952316284,575800.0,,,,,
2025-02-05,3.869999885559082,3.9049999713897705,3.849999904632568,3.900000095367432,541500.0,,,,,
2025-02-06,3.910000085830689,3.920000076293945,3.819999933242798,3.869999885559082,360400.0,,,,,
2025-02-07,3.940000057220459,3.950000047683716,3.884999990463257,3.930000066757202,394900.0,,,,,
2025-02-10,3.950000047683716,3.990000009536743,3.950000047683716,3.9600000381469727,411800.0,,,,,
2025-02-11,3.880000114440918,3.950000047683716,3.809999942779541,3.950000047683716,882700.0,,,,,
2025-02-12,3.9600000381469727,3.974999904632568,3.819999933242798,3.819999933242798,343700.0,,,,,
2025-02-13,4.0,4.0,3.910000085830689,3.9600000381469727,616900.0,,,,,
2025-02-14,3.950000047683716,4.010000228881836,3.920000076293945,4.0,652000.0,,,,,
2025-02-18,3.900000095367432,3.9790000915527344,3.8450000286102295,3.849999904632568,1516300.0,,,,,
2025-02-19,3.839999914169312,3.880000114440918,3.7799999713897705,3.869999885559082,701100.0,,,,,
2025-02-20,3.740000009536743,3.869999885559082,3.700000047683716,3.859999895095825,988500.0,,,,,
2025-02-21,3.7100000381469727,3.809999942779541,3.680000066757202,3.809999942779541,764400.0,,,,,
2025-02-24,3.640000104904175,3.75,3.5999999046325684,3.7300000190734863,1845000.0,,,,,
2025-02-25,3.700000047683716,3.759999990463257,3.630000114440918,3.630000114440918,2586800.0,,,,,
2025-02-26,3.0899999141693115,3.5339999198913574,2.950000047683716,3.450000047683716,8877300.0,,,,,
2025-02-27,2.819999933242798,3.119999885559082,2.819999933242798,3.0999999046325684,5027800.0,,,,,
2025-02-28,2.7300000190734863,2.8499999046325684,2.690000057220459,2.799999952316284,8024900.0,,,,,
2025-03-03,2.809999942779541,2.9549999237060547,2.75,2.8499999046325684,10621100.0,,,,,
2025-03-04,2.8299999237060547,2.9800000190734863,2.75,2.789999961853028,5141300.0,,,,,
2025-03-05,3.0299999713897705,3.0999999046325684,2.8550000190734863,2.900000095367432,4220200.0,,,,,
2025-03-06,2.8499999046325684,3.039999961853028,2.8399999141693115,2.9800000190734863,2639000.0,,,,,
2025-03-07,2.8399999141693115,2.8949999809265137,2.75,2.869999885559082,2662400.0,,,,,
2025-03-10,2.869999885559082,2.900000095367432,2.759999990463257,2.819999933242798,2809700.0,,,,,
2025-03-11,2.890000104904175,3.0,2.859999895095825,2.869999885559082,2726000.0,,,,,
2025-03-12,3.009999990463257,3.0799999237060547,2.930000066757202,2.940000057220459,1984500.0,,,,,
2025-03-13,2.9600000381469727,3.056999921798706,2.930000066757202,3.009999990463257,2060900.0,,,,,
2025-03-14,2.950000047683716,3.0450000762939453,2.950000047683716,3.0,2321400.0,,,,,
2025-03-17,2.9600000381469727,2.999000072479248,2.944999933242798,2.950000047683716,1598400.0,,,,,
2025-03-18,2.930000066757202,3.069999933242798,2.914999961853028,2.930000066757202,3733300.0,,,,,
2025-03-19,2.940000057220459,3.005000114440918,2.940000057220459,2.950000047683716,1782100.0,,,,,
2025-03-20,2.9800000190734863,3.0299999713897705,2.900000095367432,2.950000047683716,1533900.0,,,,,
2025-03-21,2.9200000762939453,2.984999895095825,2.900000095367432,2.9200000762939453,2630600.0,,,,,
2025-03-24,2.9600000381469727,3.0,2.940999984741211,2.9600000381469727,1139500.0,,,,,
2025-03-25,2.990000009536743,3.0460000038146973,2.9600000381469727,2.9800000190734863,1658300.0,,,,,
2025-03-26,3.009999990463257,3.0899999141693115,3.0,3.009999990463257,1914500.0,,,,,
2025-03-27,3.0299999713897705,3.1050000190734863,3.0299999713897705,3.039999961853028,1872300.0,,,,,
2025-03-28,2.9600000381469727,3.075000047683716,2.914999961853028,3.039999961853028,1841800.0,,,,,
2025-03-31,2.950000047683716,3.009999990463257,2.880000114440918,2.900000095367432,1963800.0,,,,,
2025-04-01,3.0,3.039999961853028,2.950000047683716,2.9600000381469727,2237700.0,,,,,
2025-04-02,3.069999933242798,3.0999999046325684,2.970000028610229,3.0,2124100.0,,,,,
2025-04-03,2.8499999046325684,2.9800000190734863,2.8299999237060547,2.950000047683716,1973000.0,,,,,
2025-04-04,2.6600000858306885,2.765000104904175,2.619999885559082,2.740000009536743,2879400.0,,,,,
2025-04-07,2.609999895095825,2.7799999713897705,2.5,2.630000114440918,2530100.0,,,,,
2025-04-08,2.539999961853028,2.75,2.505000114440918,2.700000047683716,1829500.0,,,,,
2025-04-09,2.7699999809265137,2.815000057220459,2.5199999809265137,2.5199999809265137,2618400.0,,,,,
2025-04-10,2.690000057220459,2.740000009536743,2.6449999809265137,2.7100000381469727,2206100.0,,,,,
2025-04-11,2.7100000381469727,2.7300000190734863,2.650000095367432,2.700000047683716,1926200.0,,,,,
2025-04-14,2.75,2.808000087738037,2.7100000381469727,2.759999990463257,1602900.0,,,,,
2025-04-15,2.759999990463257,2.805000066757202,2.739000082015991,2.75,1462300.0,,,,,
2025-04-16,2.75,2.799999952316284,2.7249999046325684,2.7300000190734863,1631500.0,,,,,
2025-04-17,2.7799999713897705,2.8299999237060547,2.740000009536743,2.759999990463257,1872300.0,,,,,
2025-04-21,2.759999990463257,2.789999961853028,2.75,2.759999990463257,1211100.0,,,,,
2025-04-22,2.859999895095825,2.880000114440918,2.7799999713897705,2.789999961853028,1563700.0,,,,,
2025-04-23,2.9200000762939453,2.9649999141693115,2.880000114440918,2.9100000858306885,1419100.0,,,,,
2025-04-24,2.9600000381469727,2.992000102996826,2.9049999713897705,2.9200000762939453,1541600.0,,,,,
2025-04-25,2.990000009536743,3.0199999809265137,2.9600000381469727,2.970000028610229,1610100.0,,,,,
2025-04-28,3.009999990463257,3.049999952316284,2.9800000190734863,3.0,1590600.0,,,,,
2025-04-29,2.990000009536743,3.0450000762939453,2.9749999046325684,3.0,1571900.0,,,,,
2025-04-30,2.950000047683716,2.970000028610229,2.900000095367432,2.970000028610229,1619900.0,,,,,
2025-05-01,3.0299999713897705,3.065000057220459,2.944999933242798,2.970000028610229,1506100.0,,,,,
2025-05-02,3.0899999141693115,3.1549999713897705,3.049999952316284,3.049999952316284,1694200.0,,,,,
2025-05-05,3.109999895095825,3.1449999809265137,3.0799999237060547,3.0799999237060547,1171800.0,,,,,
2025-05-06,3.0899999141693115,3.125,3.039999961853028,3.0999999046325684,1326500.0,,,,,
2025-05-07,3.059999942779541,3.430000066757202,2.9100000858306885,3.240000009536743,4060000.0,,,,,
2025-05-08,3.3399999141693115,3.414999961853028,3.0899999141693115,3.0899999141693115,4184600.0,,,,,
2025-05-09,3.3399999141693115,3.4600000381469727,3.309999942779541,3.309999942779541,2403500.0,,,,,
2025-05-12,3.400000095367432,3.4200000762939453,3.25,3.359999895095825,1859100.0,,,,,
2025-05-13,3.400000095367432,3.450000047683716,3.390000104904175,3.400000095367432,1594200.0,,,,,
2025-05-14,3.440000057220459,3.450000047683716,3.369999885559082,3.380000114440918,1659200.0,,,,,
2025-05-15,3.390000104904175,3.430000066757202,3.359999895095825,3.430000066757202,1431800.0,,,,,
2025-05-16,3.4100000858306885,3.440000057220459,3.259999990463257,3.259999990463257,2784200.0,,,,,
2025-05-19,3.400000095367432,3.4200000762939453,3.359999895095825,3.390000104904175,2171000.0,,,,,
2025-05-20,3.490000009536743,3.5,3.380000114440918,3.380000114440918,1591300.0,,,,,
2025-05-21,3.359999895095825,3.484999895095825,3.3550000190734863,3.4600000381469727,1989900.0,,,,,
2025-05-22,3.4600000381469727,3.4800000190734863,3.3399999141693115,3.3399999141693115,1811900.0,,,,,
2025-05-23,3.4600000381469727,3.490000009536743,3.430000066757202,3.430000066757202,1320800.0,,,,,
2025-05-27,3.5,3.555000066757202,3.4600000381469727,3.4600000381469727,2608000.0,,,,,
2025-05-28,3.650000095367432,3.6549999713897705,3.484999895095825,3.5,2251400.0,,,,,
2025-05-29,3.660000085830689,3.740000009536743,3.640000104904175,3.650000095367432,2669100.0,,,,,
2025-05-30,3.700000047683716,3.740000009536743,3.630000114440918,3.650000095367432,1862600.0,,,,,
2025-06-02,3.640000104904175,3.7200000286102295,3.630000114440918,3.670000076293945,1598200.0,,,,,
2025-06-03,3.559999942779541,3.625,3.549999952316284,3.619999885559082,1468600.0,,,,,
2025-06-04,3.5799999237060547,3.630000114440918,3.569999933242798,3.5799999237060547,791300.0,,,,,
2025-06-05,3.559999942779541,3.7200000286102295,3.5299999713897705,3.5999999046325684,2198900.0,,,,,
2025-06-06,3.640000104904175,3.650000095367432,3.559999942779541,3.609999895095825,809700.0,,,,,
2025-06-09,3.609999895095825,3.680000066757202,3.609999895095825,3.630000114440918,978600.0,,,,,
2025-06-10,3.559999942779541,3.619999885559082,3.470000028610229,3.609999895095825,3111300.0,,,,,
2025-06-11,3.569999933242798,3.619999885559082,3.539999961853028,3.5999999046325684,1796400.0,,,,,
2025-06-12,3.559999942779541,3.569999933242798,3.5199999809265137,3.559999942779541,929800.0,,,,,
2025-06-13,3.4800000190734863,3.619999885559082,3.470000028610229,3.549999952316284,918400.0,,,,,
2025-06-16,3.559999942779541,3.5799999237060547,3.470000028610229,3.470000028610229,1425900.0,,,,,
2025-06-17,3.680000066757202,3.7699999809265137,3.5899999141693115,3.619999885559082,3931200.0,,,,,
2025-06-18,3.650000095367432,3.681999921798706,3.630000114440918,3.681999921798706,1145500.0,,,,,
2025-06-20,3.5199999809265137,3.670000076293945,3.5199999809265137,3.660000085830689,1525800.0,,,,,
2025-06-23,3.630000114440918,3.660000085830689,3.430000066757202,3.490000009536743,1479300.0,,,,,
2025-06-24,3.670000076293945,3.684999942779541,3.5999999046325684,3.660000085830689,1675600.0,,,,,
2025-06-25,3.569999933242798,3.7100000381469727,3.565000057220459,3.670000076293945,1794000.0,,,,,
2025-06-26,3.670000076293945,3.680000066757202,3.575000047683716,3.5999999046325684,1390600.0,,,,,
2025-06-27,3.630000114440918,3.670000076293945,3.575000047683716,3.660000085830689,1251000.0,,,,,
2025-06-30,3.660000085830689,3.7200000286102295,3.630000114440918,3.640000104904175,2346600.0,,,,,
2025-07-01,3.680000066757202,3.759999990463257,3.630000114440918,3.670000076293945,1526700.0,,,,,
2025-07-02,3.630000114440918,3.690000057220459,3.615000009536743,3.660000085830689,1614600.0,,,,,
2025-07-03,3.690000057220459,3.7200000286102295,3.619999885559082,3.630000114440918,699500.0,,,,,
2025-07-07,3.680000066757202,3.694999933242798,3.625,3.670000076293945,1126900.0,,,,,
2025-07-08,3.670000076293945,3.704999923706055,3.630000114440918,3.650000095367432,842300.0,,,,,
2025-07-09,3.759999990463257,3.7799999713897705,3.660000085830689,3.7100000381469727,1025500.0,,,,,
2025-07-10,3.680000066757202,3.785000085830689,3.6449999809265137,3.7799999713897705,1043000.0,,,,,
2025-07-11,3.630000114440918,3.700000047683716,3.625,3.660000085830689,812800.0,,,,,
2025-07-14,3.630000114440918,3.680000066757202,3.5899999141693115,3.609999895095825,742400.0,,,,,
2025-07-15,3.625,3.690000057220459,3.619999885559082,3.640000104904175,835000.0,,,,,
