Date,Close,High,Low,Open,Volume,"('Close', 'HOLO')","('High', 'HOLO')","('Low', 'HOLO')","('Open', 'HOLO')","('Volume', 'HOLO')"
2024-09-03,313.6000061035156,344.0,300.79998779296875,320.0,40543.0,,,,,
2024-09-04,280.0,308.0,272.0,298.3999938964844,46578.0,,,,,
2024-09-05,260.79998779296875,274.3999938964844,251.1999969482422,274.3999938964844,36524.0,,,,,
2024-09-06,236.8000030517578,262.3999938964844,232.0,260.0,39513.0,,,,,
2024-09-09,246.3999938964844,261.6000061035156,224.0,236.0,47343.0,,,,,
2024-09-10,237.6000061035156,256.79998779296875,228.0,247.1999969482422,31467.0,,,,,
2024-09-11,229.6000061035156,239.1999969482422,224.8000030517578,239.1999969482422,33187.0,,,,,
2024-09-12,210.3999938964844,231.1999969482422,200.8000030517578,230.3999938964844,54346.0,,,,,
2024-09-13,191.1999969482422,208.0,188.0,208.0,48250.0,,,,,
2024-09-16,188.0,216.8000030517578,180.0,188.0,80291.0,,,,,
2024-09-17,175.1999969482422,188.0,169.60000610351562,184.8000030517578,54588.0,,,,,
2024-09-18,161.60000610351562,177.60000610351562,160.0,177.60000610351562,56607.0,,,,,
2024-09-19,185.6000061035156,225.6000061035156,160.0,162.39999389648438,150243.0,,,,,
2024-09-20,196.0,251.1999969482422,186.3999938964844,212.0,109117.0,,,,,
2024-09-23,185.6000061035156,200.8000030517578,178.39999389648438,194.3999938964844,25988.0,,,,,
2024-09-24,184.0,196.0,179.1999969482422,189.6000061035156,27592.0,,,,,
2024-09-25,192.8000030517578,196.0,182.3999938964844,184.0,42330.0,,,,,
2024-09-26,230.3999938964844,242.3999938964844,205.6000061035156,223.1999969482422,138837.0,,,,,
2024-09-27,224.8000030517578,246.3999938964844,210.3999938964844,226.3999938964844,60566.0,,,,,
2024-09-30,288.0,295.20001220703125,225.6000061035156,228.0,177685.0,,,,,
2024-10-01,312.79998779296875,375.2000122070313,268.0,359.20001220703125,233390.0,,,,,
2024-10-02,275.20001220703125,308.0,273.6000061035156,293.6000061035156,83258.0,,,,,
2024-10-03,211.1999969482422,232.0,209.6000061035156,224.0,58615.0,,,,,
2024-10-04,198.3999938964844,218.3999938964844,186.3999938964844,216.8000030517578,52728.0,,,,,
2024-10-07,224.0,232.0,199.1999969482422,199.1999969482422,70051.0,,,,,
2024-10-08,207.1999969482422,218.3999938964844,200.0,216.0,47039.0,,,,,
2024-10-09,262.79998779296875,327.6000061035156,180.0,232.0,958843.0,,,,,
2024-10-10,230.0,266.3999938964844,204.0,264.0,151125.0,,,,,
2024-10-11,214.8000030517578,228.8000030517578,208.8000030517578,228.8000030517578,59148.0,,,,,
2024-10-14,212.3999938964844,215.1999969482422,193.0,208.3999938964844,50855.0,,,,,
2024-10-15,226.3999938964844,240.3999938964844,202.0,204.3999938964844,79455.0,,,,,
2024-10-16,208.8000030517578,226.3999938964844,205.1999969482422,222.0,40903.0,,,,,
2024-10-17,186.3999938964844,208.3999938964844,183.32000732421875,206.8000030517578,54800.0,,,,,
2024-10-18,186.0,196.0,180.0,187.1999969482422,49423.0,,,,,
2024-10-21,178.8000030517578,191.55999755859372,171.1999969482422,185.1999969482422,50793.0,,,,,
2024-10-22,173.60000610351562,195.6000061035156,166.8000030517578,171.60000610351562,70185.0,,,,,
2024-10-23,166.0,171.1999969482422,161.60000610351562,168.0,45658.0,,,,,
2024-10-24,152.0,166.8000030517578,149.1999969482422,166.8000030517578,61788.0,,,,,
2024-10-25,143.0,162.0,142.0,154.0,67095.0,,,,,
2024-10-28,134.8000030517578,146.0,127.1999969482422,142.8000030517578,75980.0,,,,,
2024-10-29,133.60000610351562,140.8000030517578,130.39999389648438,134.8000030517578,47593.0,,,,,
2024-10-30,114.0,127.5999984741211,112.4000015258789,127.5999984741211,86975.0,,,,,
2024-10-31,99.5999984741211,110.8000030517578,96.0,110.8000030517578,70955.0,,,,,
2024-11-01,127.1999969482422,139.1999969482422,98.0,98.8000030517578,735880.0,,,,,
2024-11-04,106.0,123.1999969482422,105.1999969482422,122.4000015258789,89183.0,,,,,
2024-11-05,110.0,119.1999969482422,100.0,104.8000030517578,87250.0,,,,,
2024-11-06,103.1999969482422,110.0,98.4000015258789,110.0,56823.0,,,,,
2024-11-07,120.4000015258789,123.5999984741211,102.4000015258789,104.4000015258789,100913.0,,,,,
2024-11-08,112.4000015258789,121.5999984741211,108.0,120.4000015258789,51938.0,,,,,
2024-11-11,119.5999984741211,121.55999755859376,108.0,112.8000030517578,60098.0,,,,,
2024-11-12,110.0,118.8000030517578,108.4000015258789,118.0,61978.0,,,,,
2024-11-13,102.4000015258789,110.76000213623048,98.5999984741211,109.5999984741211,61465.0,,,,,
2024-11-14,104.4000015258789,115.1999969482422,99.1999969482422,102.0,89018.0,,,,,
2024-11-15,96.8000030517578,103.5999984741211,96.0,102.8000030517578,56638.0,,,,,
2024-11-18,90.0,97.5999984741211,87.19999694824219,96.8000030517578,85233.0,,,,,
2024-11-19,92.4000015258789,94.0,86.12000274658203,89.5999984741211,91113.0,,,,,
2024-11-20,86.4000015258789,93.12000274658205,84.0,92.4000015258789,66403.0,,,,,
2024-11-21,82.0,85.27999877929688,80.4000015258789,85.19999694824219,57363.0,,,,,
2024-11-22,85.5999984741211,88.80000305175781,78.4000015258789,81.5999984741211,102208.0,,,,,
2024-11-25,81.5999984741211,85.80000305175781,80.80000305175781,84.4000015258789,65130.0,,,,,
2024-11-26,79.5999984741211,81.5999984741211,78.0,81.5999984741211,49195.0,,,,,
2024-11-27,82.4000015258789,86.4000015258789,78.80000305175781,78.80000305175781,69435.0,,,,,
2024-11-29,82.80000305175781,87.5999984741211,80.80000305175781,81.5999984741211,48103.0,,,,,
2024-12-02,76.80000305175781,82.4000015258789,74.4000015258789,82.0,107310.0,,,,,
2024-12-03,73.5999984741211,75.5999984741211,72.0,75.5999984741211,70088.0,,,,,
2024-12-04,72.0,76.80000305175781,70.80000305175781,72.80000305175781,69583.0,,,,,
2024-12-05,69.19999694824219,72.0,68.0,71.5999984741211,77485.0,,,,,
2024-12-06,70.80000305175781,71.4000015258789,65.5999984741211,68.80000305175781,101720.0,,,,,
2024-12-09,70.0,82.63999938964844,68.4000015258789,72.80000305175781,190493.0,,,,,
2024-12-10,66.4000015258789,70.5999984741211,62.79999923706055,70.4000015258789,104623.0,,,,,
2024-12-11,62.79999923706055,66.0,61.59999847412109,65.19999694824219,65563.0,,,,,
2024-12-12,60.0,63.59999847412109,58.20000076293945,62.400001525878906,89943.0,,,,,
2024-12-13,56.79999923706055,60.040000915527344,55.59999847412109,60.0,105635.0,,,,,
2024-12-16,53.59999847412109,55.08000183105469,51.20000076293945,54.400001525878906,131263.0,,,,,
2024-12-17,56.0,64.0,53.20000076293945,56.0,252610.0,,,,,
2024-12-18,51.59999847412109,55.59999847412109,50.400001525878906,55.59999847412109,120508.0,,,,,
2024-12-19,55.20000076293945,58.59999847412109,51.59999847412109,52.0,173390.0,,,,,
2024-12-20,52.79999923706055,54.79999923706055,51.59999847412109,54.79999923706055,91228.0,,,,,
2024-12-23,52.0,58.400001525878906,51.59999847412109,54.0,140853.0,,,,,
2024-12-24,54.0,54.0,49.20000076293945,52.79999923706055,81100.0,,,,,
2024-12-26,58.400001525878906,62.400001525878906,52.79999923706055,54.400001525878906,301975.0,,,,,
2024-12-27,96.0,96.0,66.4000015258789,68.0,1416183.0,,,,,
2024-12-30,256.3999938964844,312.3999938964844,136.8000030517578,180.3999938964844,5546155.0,,,,,
2024-12-31,197.1999969482422,370.0,164.0,275.6000061035156,4005183.0,,,,,
2025-01-02,232.0,264.0,220.8000030517578,253.1999969482422,1556808.0,,,,,
2025-01-03,181.6000061035156,216.3999938964844,180.0,216.3999938964844,744238.0,,,,,
2025-01-06,156.8000030517578,188.0,134.0,177.60000610351562,855920.0,,,,,
2025-01-07,120.8000030517578,153.60000610351562,118.4000015258789,135.1999969482422,545755.0,,,,,
2025-01-08,84.80000305175781,109.1999969482422,84.4000015258789,108.0,698788.0,,,,,
2025-01-10,88.80000305175781,110.0,84.80000305175781,108.8000030517578,689978.0,,,,,
2025-01-13,87.19999694824219,101.5999984741211,76.4000015258789,94.0,525893.0,,,,,
2025-01-14,77.19999694824219,91.5999984741211,73.19999694824219,89.19999694824219,396108.0,,,,,
2025-01-15,75.5999984741211,88.80000305175781,71.19999694824219,82.80000305175781,559070.0,,,,,
2025-01-16,72.80000305175781,100.0,70.0,82.0,1667018.0,,,,,
2025-01-17,68.0,75.5999984741211,66.80000305175781,75.19999694824219,473335.0,,,,,
2025-01-21,66.80000305175781,70.4000015258789,61.20000076293945,68.80000305175781,468990.0,,,,,
2025-01-22,66.4000015258789,75.4000015258789,66.0,67.19999694824219,606203.0,,,,,
2025-01-23,64.4000015258789,67.5999984741211,62.400001525878906,66.4000015258789,315298.0,,,,,
2025-01-24,62.0,71.19999694824219,61.20000076293945,63.63999938964844,388328.0,,,,,
2025-01-27,67.19999694824219,103.5999984741211,66.0,103.1999969482422,5138663.0,,,,,
2025-01-28,78.0,81.5999984741211,69.5999984741211,75.5999984741211,1908783.0,,,,,
2025-01-29,67.5999984741211,73.5999984741211,66.0,72.4000015258789,717855.0,,,,,
2025-01-30,63.59999847412109,67.87999725341797,62.0,63.59999847412109,443583.0,,,,,
2025-01-31,60.400001525878906,64.04000091552734,58.0,64.0,482113.0,,,,,
2025-02-03,57.59999847412109,60.0,54.79999923706055,55.59999847412109,264213.0,,,,,
2025-02-04,63.59999847412109,65.5999984741211,60.0,60.79999923706055,534633.0,,,,,
2025-02-05,58.400001525878906,62.79999923706055,58.400001525878906,62.0,339623.0,,,,,
2025-02-06,58.400001525878906,61.20000076293945,56.0,60.0,379670.0,,,,,
2025-02-07,55.59999847412109,58.400001525878906,54.0,58.0,380078.0,,,,,
2025-02-10,52.79999923706055,56.400001525878906,51.20000076293945,56.0,421878.0,,,,,
2025-02-11,50.400001525878906,52.79999923706055,49.59999847412109,52.040000915527344,387748.0,,,,,
2025-02-12,51.20000076293945,54.79999923706055,48.0,49.20000076293945,563865.0,,,,,
2025-02-13,56.0,58.79999923706055,51.63999938964844,56.79999923706055,704683.0,,,,,
2025-02-14,52.0,54.400001525878906,50.400001525878906,54.20000076293945,406533.0,,,,,
2025-02-18,49.20000076293945,51.59999847412109,48.79999923706055,51.59999847412109,346440.0,,,,,
2025-02-19,45.59999847412109,49.20000076293945,44.79999923706055,48.79999923706055,493470.0,,,,,
2025-02-20,47.59999847412109,52.0,42.400001525878906,46.0,914515.0,,,,,
2025-02-21,62.79999923706055,72.4000015258789,53.59999847412109,56.79999923706055,4770250.0,,,,,
2025-02-24,49.59999847412109,60.0,46.79999923706055,59.79999923706055,1692385.0,,,,,
2025-02-25,46.0,48.0,42.400001525878906,47.0,644355.0,,,,,
2025-02-26,44.400001525878906,50.400001525878906,43.20000076293945,44.79999923706055,639868.0,,,,,
2025-02-27,41.20000076293945,45.59999847412109,40.400001525878906,45.20000076293945,532338.0,,,,,
2025-02-28,38.79999923706055,40.79999923706055,36.720001220703125,39.040000915527344,415590.0,,,,,
2025-03-03,38.20000076293945,50.400001525878906,37.84000015258789,50.20000076293945,1681675.0,,,,,
2025-03-04,42.79999923706055,44.0,36.91999816894531,38.15999984741211,528085.0,,,,,
2025-03-05,42.0,43.400001525878906,40.0,42.400001525878906,339825.0,,,,,
2025-03-06,42.79999923706055,46.0,41.20000076293945,41.59999847412109,419815.0,,,,,
2025-03-07,42.0,45.20000076293945,40.0,44.79999923706055,366708.0,,,,,
2025-03-10,38.08000183105469,40.79999923706055,36.720001220703125,40.59999847412109,465988.0,,,,,
2025-03-11,41.20000076293945,41.20000076293945,36.880001068115234,39.0,252668.0,,,,,
2025-03-12,39.0,41.20000076293945,38.0,41.20000076293945,280785.0,,,,,
2025-03-13,35.720001220703125,38.400001525878906,35.599998474121094,38.08000183105469,327200.0,,,,,
2025-03-14,36.27999877929688,38.79999923706055,35.20000076293945,37.0,534680.0,,,,,
2025-03-17,33.79999923706055,36.31999969482422,33.20000076293945,35.91999816894531,458063.0,,,,,
2025-03-18,29.600000381469727,32.400001525878906,29.31999969482422,32.400001525878906,443053.0,,,,,
2025-03-19,31.520000457763672,32.400001525878906,30.0,30.799999237060547,327743.0,,,,,
2025-03-20,30.239999771118164,31.8799991607666,29.440000534057617,31.600000381469727,214300.0,,,,,
2025-03-21,40.0,48.400001525878906,26.920000076293945,29.040000915527344,3549530.0,,,,,
2025-03-24,44.400001525878906,47.59999847412109,32.0,42.0,1929378.0,,,,,
2025-03-25,39.0,43.59999847412109,36.79999923706055,38.79999923706055,1127903.0,,,,,
2025-03-26,34.52000045776367,38.79999923706055,34.20000076293945,38.400001525878906,583560.0,,,,,
2025-03-27,35.400001525878906,38.79999923706055,32.040000915527344,34.20000076293945,720635.0,,,,,
2025-03-28,32.400001525878906,34.400001525878906,31.200000762939453,34.0,445695.0,,,,,
2025-03-31,32.91999816894531,36.79999923706055,29.0,30.799999237060547,840968.0,,,,,
2025-04-01,31.559999465942383,36.560001373291016,30.600000381469727,33.84000015258789,478783.0,,,,,
2025-04-02,28.920000076293945,31.920000076293945,28.399999618530277,30.399999618530277,436678.0,,,,,
2025-04-03,28.239999771118164,30.76000022888184,26.920000076293945,27.200000762939453,267955.0,,,,,
2025-04-04,26.520000457763672,28.1200008392334,24.799999237060547,28.0,406315.0,,,,,
2025-04-07,24.8799991607666,28.799999237060547,24.799999237060547,26.0,346180.0,,,,,
2025-04-08,21.600000381469727,25.959999084472656,17.600000381469727,25.600000381469727,524513.0,,,,,
2025-04-09,23.84000015258789,24.0,20.440000534057617,21.600000381469727,436523.0,,,,,
2025-04-10,21.280000686645508,24.399999618530277,21.200000762939453,24.399999618530277,294033.0,,,,,
2025-04-11,24.76000022888184,25.200000762939453,20.799999237060547,21.200000762939453,404383.0,,,,,
2025-04-14,19.07999992370605,21.600000381469727,18.84000015258789,19.559999465942383,1119278.0,,,,,
2025-04-15,15.359999656677246,18.399999618530277,15.31999969482422,18.280000686645508,616905.0,,,,,
2025-04-16,19.1200008392334,21.399999618530277,14.399999618530272,14.520000457763672,2318790.0,,,,,
2025-04-17,15.359999656677246,19.440000534057617,15.359999656677246,19.200000762939453,722025.0,,,,,
2025-04-21,12.199999809265137,14.642000198364258,11.210000038146973,14.300000190734863,2125200.0,,,,,
2025-04-22,12.670000076293944,16.579999923706055,12.300000190734863,16.56999969482422,5110700.0,,,,,
2025-04-23,11.579999923706056,12.699999809265137,11.574999809265137,12.479999542236328,1487800.0,,,,,
2025-04-24,14.649999618530272,15.23799991607666,11.029999732971191,11.654999732971191,2733700.0,,,,,
2025-04-25,12.329999923706056,14.300000190734863,12.300000190734863,13.789999961853027,1158900.0,,,,,
2025-04-28,11.4399995803833,12.75,11.079999923706056,12.510000228881836,1187200.0,,,,,
2025-04-29,11.140000343322754,11.539999961853027,11.0,11.40999984741211,684200.0,,,,,
2025-04-30,10.09000015258789,10.760000228881836,9.800000190734863,10.760000228881836,909100.0,,,,,
2025-05-01,9.539999961853027,10.782999992370604,9.40999984741211,10.039999961853027,1063000.0,,,,,
2025-05-02,8.850000381469727,9.630000114440918,8.529999732971191,9.5,1162800.0,,,,,
2025-05-05,8.069999694824219,8.689000129699707,8.0,8.451000213623047,875400.0,,,,,
2025-05-06,7.769999980926514,8.84000015258789,7.5,7.760000228881836,1453300.0,,,,,
2025-05-07,8.069999694824219,8.430000305175781,7.409999847412109,7.739999771118164,1102600.0,,,,,
2025-05-08,7.760000228881836,8.8100004196167,7.650000095367432,8.09000015258789,1372800.0,,,,,
2025-05-09,7.599999904632568,8.239999771118164,7.449999809265137,7.744999885559082,989200.0,,,,,
2025-05-12,7.489999771118164,8.435999870300293,7.309999942779541,7.820000171661377,2099000.0,,,,,
2025-05-13,7.0,7.5,6.889999866485596,7.489999771118164,1493200.0,,,,,
2025-05-14,6.579999923706055,7.199999809265137,6.380000114440918,6.920000076293945,1145800.0,,,,,
2025-05-15,6.889999866485596,6.889999866485596,6.199999809265137,6.449999809265137,1396100.0,,,,,
2025-05-16,6.800000190734863,7.150000095367432,6.610000133514404,6.760000228881836,1126200.0,,,,,
2025-05-19,6.889999866485596,7.190000057220459,6.364999771118164,6.519999980926514,1031200.0,,,,,
2025-05-20,6.480000019073486,7.150000095367432,6.400000095367432,7.010000228881836,3168500.0,,,,,
2025-05-21,5.940000057220459,6.650000095367432,5.699999809265137,6.28000020980835,1510700.0,,,,,
2025-05-22,5.869999885559082,6.400000095367432,5.71999979019165,5.835000038146973,1465800.0,,,,,
2025-05-23,5.400000095367432,6.019999980926514,5.369999885559082,5.78000020980835,1364200.0,,,,,
2025-05-27,6.039999961853027,7.170000076293945,5.71999979019165,6.980000019073486,16976700.0,,,,,
2025-05-28,10.399999618530272,11.81999969482422,5.71999979019165,5.730000019073486,54449100.0,,,,,
2025-05-29,6.71999979019165,10.0,6.559999942779541,8.9399995803833,11102400.0,,,,,
2025-05-30,5.980000019073486,7.800000190734863,5.730000019073486,7.739999771118164,8736600.0,,,,,
2025-06-02,5.480000019073486,5.860000133514404,5.199999809265137,5.829999923706055,3546900.0,,,,,
2025-06-03,5.320000171661377,7.630000114440918,5.059999942779541,5.400000095367432,20263600.0,,,,,
2025-06-04,5.670000076293945,5.880000114440918,5.260000228881836,5.409999847412109,4744800.0,,,,,
2025-06-05,5.199999809265137,5.519999980926514,5.110000133514404,5.46999979019165,3801300.0,,,,,
2025-06-06,4.670000076293945,5.03000020980835,4.630000114440918,4.75,2548200.0,,,,,
2025-06-09,4.849999904632568,5.21999979019165,4.670000076293945,4.829999923706055,2631000.0,,,,,
2025-06-10,4.829999923706055,5.0,4.579999923706055,4.949999809265137,2705700.0,,,,,
2025-06-11,4.880000114440918,5.179999828338623,4.679999828338623,4.75,2425700.0,,,,,
2025-06-12,4.75,4.820000171661377,4.599999904632568,4.739999771118164,1185000.0,,,,,
2025-06-13,4.25,4.585000038146973,4.21999979019165,4.550000190734863,2299600.0,,,,,
2025-06-16,4.460000038146973,4.46999979019165,4.159999847412109,4.320000171661377,1547800.0,,,,,
2025-06-17,4.300000190734863,4.539999961853027,4.239999771118164,4.369999885559082,1188900.0,,,,,
2025-06-18,4.389999866485596,4.409999847412109,4.21999979019165,4.300000190734863,713100.0,,,,,
2025-06-20,4.789999961853027,5.090000152587891,4.539999961853027,4.650000095367432,4239300.0,,,,,
2025-06-23,4.519999980926514,4.75,4.400000095367432,4.610000133514404,1054600.0,,,,,
2025-06-24,4.769999980926514,4.96999979019165,4.53000020980835,4.59499979019165,1244400.0,,,,,
2025-06-25,4.929999828338623,5.21999979019165,4.800000190734863,4.849999904632568,2334000.0,,,,,
2025-06-26,4.989999771118164,5.039999961853027,4.699999809265137,4.980000019073486,993000.0,,,,,
2025-06-27,4.820000171661377,5.079999923706055,4.71999979019165,5.0,908700.0,,,,,
2025-06-30,4.880000114440918,5.170000076293945,4.650000095367432,4.78000020980835,1371200.0,,,,,
2025-07-01,4.795000076293945,4.980000019073486,4.710000038146973,4.820000171661377,789200.0,,,,,
2025-07-02,4.96999979019165,5.079999923706055,4.730000019073486,4.78000020980835,1298900.0,,,,,
2025-07-03,5.079999923706055,5.420000076293945,4.949999809265137,5.119999885559082,1809300.0,,,,,
2025-07-07,4.980000019073486,5.130000114440918,4.840000152587891,5.130000114440918,949500.0,,,,,
2025-07-08,5.199999809265137,5.369999885559082,4.900000095367432,4.980000019073486,1455400.0,,,,,
2025-07-09,5.849999904632568,6.199999809265137,5.210000038146973,5.269999980926514,3962700.0,,,,,
2025-07-10,6.039999961853027,6.099999904632568,5.480000019073486,6.03000020980835,2976600.0,,,,,
2025-07-11,6.909999847412109,9.989999771118164,6.309999942779541,9.649999618530272,52506100.0,,,,,
2025-07-14,5.880000114440918,7.389999866485596,5.849999904632568,6.824999809265137,6229000.0,,,,,
2025-07-15,6.010000228881836,6.300000190734863,5.360000133514404,5.710000038146973,4071400.0,,,,,
2025-07-16,5.599999904632568,5.949999809265137,5.400000095367432,5.949999809265137,2750500.0,,,,,
2025-07-17,5.880000114440918,6.199999809265137,5.489999771118164,5.519999980926514,4060900.0,,,,,
2025-07-18,5.409999847412109,5.869999885559082,5.400000095367432,5.739999771118164,1801900.0,,,,,
2025-07-21,5.190000057220459,5.909999847412109,5.070000171661377,5.409999847412109,3758700.0,,,,,
2025-07-22,5.46999979019165,5.589000225067139,5.079999923706055,5.150000095367432,1560000.0,,,,,
2025-07-23,5.400000095367432,5.590000152587891,5.300000190734863,5.420000076293945,942600.0,,,,,
2025-07-24,5.269999980926514,5.389999866485596,5.199999809265137,5.349999904632568,708700.0,,,,,
2025-07-25,5.119999885559082,5.241000175476074,5.09499979019165,5.179999828338623,617700.0,,,,,
2025-07-28,5.139999866485596,5.265999794006348,5.059999942779541,5.210000038146973,638600.0,,,,,
2025-07-29,4.670000076293945,5.139999866485596,4.659999847412109,5.139999866485596,1345300.0,,,,,
2025-07-30,4.659999847412109,4.840000152587891,4.539999961853027,4.679999828338623,735100.0,,,,,
2025-07-31,4.570000171661377,4.840000152587891,4.539999961853027,4.690000057220459,761700.0,,,,,
2025-08-01,4.320000171661377,4.501999855041504,4.269999980926514,4.5,914800.0,,,,,
2025-08-04,4.679999828338623,4.706999778747559,4.300000190734863,4.360000133514404,949900.0,,,,,
2025-08-05,4.460000038146973,4.690000057220459,4.414999961853027,4.650000095367432,636400.0,,,,,
2025-08-06,4.380000114440918,4.550000190734863,4.349999904632568,4.449999809265137,507800.0,,,,,
2025-08-07,4.559999942779541,4.619999885559082,4.349999904632568,4.400000095367432,789700.0,,,,,
2025-08-08,4.590000152587891,4.789999961853027,4.539999961853027,4.650000095367432,627300.0,,,,,
2025-08-11,4.440000057220459,4.96999979019165,4.440000057220459,4.670000076293945,1370100.0,,,,,
2025-08-12,5.25,5.260000228881836,4.420000076293945,4.46999979019165,1656900.0,,,,,
2025-08-13,4.940000057220459,5.670000076293945,4.760000228881836,5.159999847412109,3128200.0,,,,,
2025-08-14,4.739999771118164,4.880000114440918,4.590000152587891,4.800000190734863,994300.0,,,,,
2025-08-15,4.78000020980835,4.879000186920166,4.679999828338623,4.840000152587891,555900.0,,,,,
2025-08-18,4.760000228881836,4.949999809265137,4.613999843597412,4.760000228881836,699900.0,,,,,
2025-08-19,4.460000038146973,4.787000179290772,4.434999942779541,4.730000019073486,716000.0,,,,,
