Date,Close,High,Low,Open,Volume,"('Close', 'ITRG')","('High', 'ITRG')","('Low', 'ITRG')","('Open', 'ITRG')","('Volume', 'ITRG')"
2024-06-28,0.9240000247955322,0.949999988079071,0.9049999713897704,0.9449999928474426,28600.0,,,,,
2024-07-01,0.9100000262260436,0.949999988079071,0.8949999809265137,0.949999988079071,38300.0,,,,,
2024-07-02,0.9100000262260436,0.9200000166893004,0.8999999761581421,0.9100000262260436,29400.0,,,,,
2024-07-03,0.9290000200271606,0.9480000138282776,0.912999987602234,0.9409999847412108,34300.0,,,,,
2024-07-05,0.9570000171661376,0.9890000224113464,0.930999994277954,0.930999994277954,43200.0,,,,,
2024-07-08,0.9380000233650208,0.959999978542328,0.8700000047683716,0.949999988079071,205100.0,,,,,
2024-07-09,0.8999999761581421,0.9399999976158142,0.8999999761581421,0.9200000166893004,38600.0,,,,,
2024-07-10,0.9449999928474426,0.959999978542328,0.9300000071525574,0.9300000071525574,65200.0,,,,,
2024-07-11,0.9649999737739564,1.0,0.949999988079071,0.949999988079071,145800.0,,,,,
2024-07-12,1.0099999904632568,1.0199999809265137,0.949999988079071,0.975000023841858,115400.0,,,,,
2024-07-15,1.0099999904632568,1.059999942779541,1.0,1.0199999809265137,164400.0,,,,,
2024-07-16,1.059999942779541,1.0800000429153442,1.0,1.059999942779541,236900.0,,,,,
2024-07-17,1.0399999618530271,1.100000023841858,1.0,1.0800000429153442,274100.0,,,,,
2024-07-18,0.99099999666214,1.0499999523162842,0.959999978542328,1.0399999618530271,132800.0,,,,,
2024-07-19,0.9869999885559082,1.0099999904632568,0.9660000205039978,0.9660000205039978,124100.0,,,,,
2024-07-22,1.0099999904632568,1.0099999904632568,0.949999988079071,0.9950000047683716,98700.0,,,,,
2024-07-23,1.0399999618530271,1.0399999618530271,1.0,1.0199999809265137,102100.0,,,,,
2024-07-24,1.0499999523162842,1.100000023841858,1.0199999809265137,1.0499999523162842,78500.0,,,,,
2024-07-25,1.0099999904632568,1.0299999713897705,0.9710000157356262,1.0199999809265137,136400.0,,,,,
2024-07-26,1.0800000429153442,1.090000033378601,1.0080000162124634,1.0499999523162842,139300.0,,,,,
2024-07-29,0.8899999856948853,1.0,0.8799999952316284,0.9900000095367432,950000.0,,,,,
2024-07-30,0.9200000166893004,0.9200000166893004,0.8799999952316284,0.9200000166893004,345600.0,,,,,
2024-07-31,0.9279999732971193,0.9300000071525574,0.8999999761581421,0.9300000071525574,181000.0,,,,,
2024-08-01,0.890999972820282,0.9279999732971193,0.8709999918937683,0.9279999732971193,252900.0,,,,,
2024-08-02,0.8700000047683716,0.9210000038146972,0.8199999928474426,0.9089999794960022,291100.0,,,,,
2024-08-05,0.8299999833106995,0.8399999737739563,0.7900000214576721,0.8090000152587891,236400.0,,,,,
2024-08-06,0.8100000023841858,0.8500000238418579,0.8100000023841858,0.8299999833106995,43700.0,,,,,
2024-08-07,0.8090000152587891,0.8600000143051147,0.8090000152587891,0.8539999723434448,62100.0,,,,,
2024-08-08,0.8199999928474426,0.8500000238418579,0.8009999990463257,0.8339999914169312,109900.0,,,,,
2024-08-09,0.8169999718666077,0.8529999852180481,0.8009999990463257,0.8230000138282776,76500.0,,,,,
2024-08-12,0.8799999952316284,0.8799999952316284,0.8100000023841858,0.8299999833106995,118700.0,,,,,
2024-08-13,0.8820000290870667,0.8989999890327454,0.8460000157356262,0.8600000143051147,85300.0,,,,,
2024-08-14,0.8450000286102295,0.8899999856948853,0.8199999928474426,0.8899999856948853,66000.0,,,,,
2024-08-15,0.8880000114440918,0.8899999856948853,0.8600000143051147,0.8600000143051147,85000.0,,,,,
2024-08-16,0.9300000071525574,0.9300000071525574,0.8500000238418579,0.8730000257492065,144100.0,,,,,
2024-08-19,0.9570000171661376,0.9570000171661376,0.9039999842643738,0.925000011920929,309700.0,,,,,
2024-08-20,0.9449999928474426,0.9700000286102296,0.9100000262260436,0.9629999995231628,101600.0,,,,,
2024-08-21,0.953000009059906,0.9589999914169312,0.9200000166893004,0.9449999928474426,125600.0,,,,,
2024-08-22,0.9449999928474426,0.949999988079071,0.9049999713897704,0.9430000185966492,91600.0,,,,,
2024-08-23,0.9729999899864196,0.9890000224113464,0.949999988079071,0.949999988079071,88000.0,,,,,
2024-08-26,0.9900000095367432,1.0,0.949999988079071,1.0,125100.0,,,,,
2024-08-27,0.9800000190734864,1.0,0.949999988079071,0.959999978542328,141700.0,,,,,
2024-08-28,0.9589999914169312,0.9700000286102296,0.9419999718666076,0.9670000076293944,101700.0,,,,,
2024-08-29,0.9649999737739564,0.9900000095367432,0.9300000071525574,0.9409999847412108,111400.0,,,,,
2024-08-30,0.9570000171661376,0.9769999980926514,0.9300000071525574,0.962000012397766,58600.0,,,,,
2024-09-03,0.9100000262260436,0.9570000171661376,0.8920000195503235,0.9570000171661376,168500.0,,,,,
2024-09-04,0.9200000166893004,0.9660000205039978,0.8999999761581421,0.8999999761581421,71600.0,,,,,
2024-09-05,0.9430000185966492,0.9580000042915344,0.9039999842643738,0.9200000166893004,72800.0,,,,,
2024-09-06,0.8999999761581421,0.9399999976158142,0.8899999856948853,0.9200000166893004,86200.0,,,,,
2024-09-09,0.878000020980835,0.8899999856948853,0.8500000238418579,0.8500000238418579,119800.0,,,,,
2024-09-10,0.8849999904632568,0.8980000019073486,0.8690000176429749,0.8889999985694885,102700.0,,,,,
2024-09-11,0.8970000147819519,0.8999999761581421,0.8650000095367432,0.875,86000.0,,,,,
2024-09-12,0.9549999833106996,0.9700000286102296,0.8939999938011169,0.8939999938011169,100100.0,,,,,
2024-09-13,0.949999988079071,1.0,0.9449999928474426,0.959999978542328,142400.0,,,,,
2024-09-16,0.9700000286102296,0.9900000095367432,0.9300000071525574,0.9900000095367432,82200.0,,,,,
2024-09-17,0.9399999976158142,0.959999978542328,0.9020000100135804,0.959999978542328,230600.0,,,,,
2024-09-18,0.9200000166893004,0.975000023841858,0.9100000262260436,0.959999978542328,117400.0,,,,,
2024-09-19,0.9539999961853028,0.959999978542328,0.9200000166893004,0.9449999928474426,97600.0,,,,,
2024-09-20,0.9520000219345092,1.0199999809265137,0.930999994277954,0.949999988079071,202500.0,,,,,
2024-09-23,0.9629999995231628,0.9980000257492064,0.949999988079071,0.9509999752044678,142300.0,,,,,
2024-09-24,0.9940000176429749,1.0199999809265137,0.9430000185966492,0.959999978542328,175200.0,,,,,
2024-09-25,1.0099999904632568,1.0399999618530271,0.99099999666214,1.0099999904632568,146700.0,,,,,
2024-09-26,1.0199999809265137,1.0399999618530271,0.9900000095367432,1.0399999618530271,100600.0,,,,,
2024-09-27,0.9700000286102296,1.0399999618530271,0.959999978542328,1.0399999618530271,174800.0,,,,,
2024-09-30,0.9800000190734864,0.9900000095367432,0.949999988079071,0.9800000190734864,76200.0,,,,,
2024-10-01,0.9829999804496764,1.0,0.959999978542328,0.9800000190734864,64100.0,,,,,
2024-10-02,1.0,1.0010000467300415,0.9700000286102296,0.9700000286102296,69600.0,,,,,
2024-10-03,0.9860000014305116,1.0199999809265137,0.9700000286102296,1.0099999904632568,86400.0,,,,,
2024-10-04,1.0099999904632568,1.027999997138977,0.9789999723434448,0.9789999723434448,103000.0,,,,,
2024-10-07,0.9700000286102296,1.0199999809265137,0.959999978542328,1.0,71600.0,,,,,
2024-10-08,0.959999978542328,1.0399999618530271,0.949999988079071,1.0,136800.0,,,,,
2024-10-09,0.9399999976158142,0.9570000171661376,0.9350000023841858,0.949999988079071,62200.0,,,,,
2024-10-10,0.9900000095367432,0.9900000095367432,0.9259999990463256,0.9330000281333924,151000.0,,,,,
2024-10-11,0.996999979019165,0.9980000257492064,0.9520000219345092,0.959999978542328,56200.0,,,,,
2024-10-14,1.024999976158142,1.0299999713897705,0.9980000257492064,0.9980000257492064,51800.0,,,,,
2024-10-15,1.0080000162124634,1.0099999904632568,0.949999988079071,1.0099999904632568,140300.0,,,,,
2024-10-16,1.0099999904632568,1.0399999618530271,0.9900000095367432,0.9900000095367432,153800.0,,,,,
2024-10-17,1.0499999523162842,1.0700000524520874,1.0099999904632568,1.0299999713897705,257300.0,,,,,
2024-10-18,1.100000023841858,1.149999976158142,1.0800000429153442,1.100000023841858,648100.0,,,,,
2024-10-21,1.100000023841858,1.190000057220459,1.100000023841858,1.190000057220459,1097400.0,,,,,
2024-10-22,1.2599999904632568,1.2799999713897705,1.1200000047683716,1.159999966621399,668800.0,,,,,
2024-10-23,1.2400000095367432,1.2799999713897705,1.190000057220459,1.2799999713897705,665600.0,,,,,
2024-10-24,1.2000000476837158,1.2599999904632568,1.190000057220459,1.2599999904632568,229200.0,,,,,
2024-10-25,1.2100000381469729,1.256999969482422,1.2000000476837158,1.2000000476837158,234600.0,,,,,
2024-10-28,1.2100000381469729,1.2400000095367432,1.1799999475479126,1.2400000095367432,294600.0,,,,,
2024-10-29,1.2300000190734863,1.2799999713897705,1.1799999475479126,1.25,307800.0,,,,,
2024-10-30,1.190000057220459,1.25,1.1749999523162842,1.25,192000.0,,,,,
2024-10-31,1.1299999952316284,1.1699999570846558,1.090000033378601,1.1699999570846558,393500.0,,,,,
2024-11-01,1.1100000143051147,1.149999976158142,1.100000023841858,1.149999976158142,197700.0,,,,,
2024-11-04,1.0800000429153442,1.1100000143051147,1.059999942779541,1.1100000143051147,325000.0,,,,,
2024-11-05,1.0800000429153442,1.100000023841858,1.059999942779541,1.090000033378601,347400.0,,,,,
2024-11-06,1.0700000524520874,1.0700000524520874,1.0199999809265137,1.0399999618530271,289700.0,,,,,
2024-11-07,1.090000033378601,1.100000023841858,1.0499999523162842,1.0800000429153442,146800.0,,,,,
2024-11-08,1.0199999809265137,1.0800000429153442,1.0199999809265137,1.0800000429153442,260400.0,,,,,
2024-11-11,1.0,1.0099999904632568,0.9399999976158142,1.0099999904632568,284600.0,,,,,
2024-11-12,0.9900000095367432,1.0099999904632568,0.9549999833106996,0.9900000095367432,124700.0,,,,,
2024-11-13,0.9319999814033508,1.008999943733215,0.9100000262260436,1.0,311300.0,,,,,
2024-11-14,0.8999999761581421,0.9300000071525574,0.8899999856948853,0.921999990940094,465700.0,,,,,
2024-11-15,0.9100000262260436,0.949999988079071,0.8999999761581421,0.8999999761581421,145400.0,,,,,
2024-11-18,0.9900000095367432,0.9900000095367432,0.9470000267028807,0.9470000267028807,191400.0,,,,,
2024-11-19,0.9700000286102296,1.0,0.9399999976158142,0.9900000095367432,209400.0,,,,,
2024-11-20,0.9700000286102296,0.9900000095367432,0.949999988079071,0.9900000095367432,142100.0,,,,,
2024-11-21,0.9330000281333924,0.9670000076293944,0.9200000166893004,0.949999988079071,178000.0,,,,,
2024-11-22,0.930999994277954,0.9739999771118164,0.9200000166893004,0.9739999771118164,264600.0,,,,,
2024-11-25,0.8980000019073486,0.9229999780654908,0.8899999856948853,0.9200000166893004,148300.0,,,,,
2024-11-26,0.9100000262260436,0.9200000166893004,0.8809999823570251,0.8980000019073486,183000.0,,,,,
2024-11-27,0.8999999761581421,0.9330000281333924,0.8809999823570251,0.9100000262260436,184400.0,,,,,
2024-11-29,0.9319999814033508,0.9459999799728394,0.8949999809265137,0.9459999799728394,412800.0,,,,,
2024-12-02,0.9179999828338624,0.975000023841858,0.8980000019073486,0.949999988079071,502200.0,,,,,
2024-12-03,0.902999997138977,0.9490000009536744,0.8949999809265137,0.9490000009536744,388900.0,,,,,
2024-12-04,0.8939999938011169,0.9179999828338624,0.8889999985694885,0.8949999809265137,311000.0,,,,,
2024-12-05,0.9169999957084656,0.9300000071525574,0.8820000290870667,0.9100000262260436,795400.0,,,,,
2024-12-06,0.9300000071525574,0.9350000023841858,0.8899999856948853,0.925000011920929,488700.0,,,,,
2024-12-09,0.9729999899864196,1.0099999904632568,0.9449999928474426,0.9700000286102296,421300.0,,,,,
2024-12-10,0.9950000047683716,0.9950000047683716,0.959999978542328,0.9900000095367432,313900.0,,,,,
2024-12-11,1.0,1.0099999904632568,0.9800000190734864,0.9959999918937684,264200.0,,,,,
2024-12-12,0.9769999980926514,1.0099999904632568,0.9700000286102296,0.9929999709129332,279800.0,,,,,
2024-12-13,0.9399999976158142,0.9700000286102296,0.9200000166893004,0.9700000286102296,346100.0,,,,,
2024-12-16,0.944000005722046,0.944000005722046,0.9100000262260436,0.9340000152587892,197900.0,,,,,
2024-12-17,0.921999990940094,0.9300000071525574,0.8970000147819519,0.9290000200271606,212700.0,,,,,
2024-12-18,0.8759999871253967,0.9300000071525574,0.8510000109672546,0.9300000071525574,487300.0,,,,,
2024-12-19,0.8809999823570251,0.9100000262260436,0.8610000014305115,0.8619999885559082,279600.0,,,,,
2024-12-20,0.8999999761581421,0.9200000166893004,0.8759999871253967,0.8799999952316284,259800.0,,,,,
2024-12-23,0.8849999904632568,0.9100000262260436,0.8700000047683716,0.8999999761581421,148500.0,,,,,
2024-12-24,0.8999999761581421,0.8999999761581421,0.8709999918937683,0.8880000114440918,56000.0,,,,,
2024-12-26,0.8899999856948853,0.9100000262260436,0.8679999709129333,0.8679999709129333,90700.0,,,,,
2024-12-27,0.8830000162124634,0.912999987602234,0.8730000257492065,0.9089999794960022,116800.0,,,,,
2024-12-30,0.8700000047683716,0.9100000262260436,0.8600000143051147,0.8799999952316284,243700.0,,,,,
2024-12-31,0.8700000047683716,0.8899999856948853,0.8569999933242798,0.8650000095367432,185100.0,,,,,
2025-01-02,0.8999999761581421,0.9100000262260436,0.8799999952316284,0.8799999952316284,170600.0,,,,,
2025-01-03,0.8999999761581421,0.9100000262260436,0.8799999952316284,0.8809999823570251,120300.0,,,,,
2025-01-06,0.8930000066757202,0.9290000200271606,0.8830000162124634,0.8999999761581421,485200.0,,,,,
2025-01-07,0.8849999904632568,0.9100000262260436,0.8809999823570251,0.8880000114440918,236600.0,,,,,
2025-01-08,0.8840000033378601,0.8999999761581421,0.8799999952316284,0.8999999761581421,159900.0,,,,,
2025-01-10,0.8700000047683716,0.8889999985694885,0.8500000238418579,0.8889999985694885,426200.0,,,,,
2025-01-13,0.8339999914169312,0.8700000047683716,0.8199999928474426,0.8600000143051147,317800.0,,,,,
2025-01-14,0.8209999799728394,0.8489999771118164,0.8199999928474426,0.8199999928474426,129500.0,,,,,
2025-01-15,0.8199999928474426,0.8379999995231628,0.800000011920929,0.8270000219345093,343300.0,,,,,
2025-01-16,0.8009999990463257,0.828000009059906,0.800000011920929,0.8199999928474426,256300.0,,,,,
2025-01-17,0.7979999780654907,0.8100000023841858,0.7910000085830688,0.800000011920929,247500.0,,,,,
2025-01-21,0.8240000009536743,0.8429999947547913,0.7900000214576721,0.800000011920929,608900.0,,,,,
2025-01-22,0.828000009059906,0.8349999785423279,0.8199999928474426,0.8199999928474426,453900.0,,,,,
2025-01-23,0.9300000071525574,0.9649999737739564,0.8849999904632568,0.8849999904632568,1673100.0,,,,,
2025-01-24,0.949999988079071,0.9800000190734864,0.9399999976158142,0.959999978542328,699800.0,,,,,
2025-01-27,0.953000009059906,0.9649999737739564,0.9200000166893004,0.9649999737739564,363200.0,,,,,
2025-01-28,1.0099999904632568,1.0299999713897705,0.9350000023841858,0.9399999976158142,390300.0,,,,,
2025-01-29,1.059999942779541,1.0679999589920044,1.0199999809265137,1.059999942779541,646600.0,,,,,
2025-01-30,1.034999966621399,1.0700000524520874,1.0099999904632568,1.0700000524520874,700300.0,,,,,
2025-01-31,1.0499999523162842,1.0700000524520874,1.0399999618530271,1.0499999523162842,387000.0,,,,,
2025-02-03,1.059999942779541,1.0770000219345093,1.0299999713897705,1.0499999523162842,362200.0,,,,,
2025-02-04,1.1200000047683716,1.1200000047683716,1.0549999475479126,1.059999942779541,452600.0,,,,,
2025-02-05,1.159999966621399,1.159999966621399,1.1100000143051147,1.1200000047683716,455500.0,,,,,
2025-02-06,1.1299999952316284,1.1699999570846558,1.1100000143051147,1.1699999570846558,467300.0,,,,,
2025-02-07,1.1200000047683716,1.149999976158142,1.1100000143051147,1.149999976158142,228900.0,,,,,
2025-02-10,1.1699999570846558,1.2000000476837158,1.1200000047683716,1.1699999570846558,844200.0,,,,,
2025-02-11,1.1549999713897705,1.1699999570846558,1.1299999952316284,1.1699999570846558,289600.0,,,,,
2025-02-12,1.2400000095367432,1.2400000095367432,1.1399999856948853,1.1699999570846558,510200.0,,,,,
2025-02-13,1.2699999809265137,1.2699999809265137,1.1950000524520874,1.2300000190734863,475800.0,,,,,
2025-02-14,1.2000000476837158,1.2699999809265137,1.1799999475479126,1.2699999809265137,413400.0,,,,,
2025-02-18,1.25,1.25,1.2039999961853027,1.2200000286102295,331600.0,,,,,
2025-02-19,1.1799999475479126,1.25,1.1410000324249268,1.25,416500.0,,,,,
2025-02-20,1.2100000381469729,1.2200000286102295,1.190000057220459,1.190000057220459,253600.0,,,,,
2025-02-21,1.149999976158142,1.2000000476837158,1.1200000047683716,1.2000000476837158,477600.0,,,,,
2025-02-24,1.1200000047683716,1.162999987602234,1.0800000429153442,1.149999976158142,429500.0,,,,,
2025-02-25,1.100000023841858,1.1100000143051147,1.0499999523162842,1.090000033378601,568700.0,,,,,
2025-02-26,1.1299999952316284,1.1299999952316284,1.090000033378601,1.1100000143051147,146900.0,,,,,
2025-02-27,1.0700000524520874,1.159999966621399,1.0499999523162842,1.1200000047683716,180400.0,,,,,
2025-02-28,1.090000033378601,1.090000033378601,1.0499999523162842,1.0499999523162842,251900.0,,,,,
2025-03-03,1.059999942779541,1.1100000143051147,1.0399999618530271,1.090000033378601,295400.0,,,,,
2025-03-04,1.0549999475479126,1.0700000524520874,1.024999976158142,1.0700000524520874,360000.0,,,,,
2025-03-05,1.100000023841858,1.1050000190734863,1.0499999523162842,1.059999942779541,572400.0,,,,,
2025-03-06,1.0850000381469729,1.125,1.0499999523162842,1.1200000047683716,412400.0,,,,,
2025-03-07,1.100000023841858,1.1269999742507937,1.059999942779541,1.090000033378601,215600.0,,,,,
2025-03-10,1.0700000524520874,1.100000023841858,1.0299999713897705,1.100000023841858,258400.0,,,,,
2025-03-11,1.0850000381469729,1.100000023841858,1.0499999523162842,1.100000023841858,279400.0,,,,,
2025-03-12,1.1699999570846558,1.1799999475479126,1.0800000429153442,1.100000023841858,377700.0,,,,,
2025-03-13,1.2699999809265137,1.2699999809265137,1.1699999570846558,1.1799999475479126,779500.0,,,,,
2025-03-14,1.2300000190734863,1.2899999618530271,1.215000033378601,1.2799999713897705,534000.0,,,,,
2025-03-17,1.2999999523162842,1.3300000429153442,1.2200000286102295,1.25,488900.0,,,,,
2025-03-18,1.25,1.3300000429153442,1.2300000190734863,1.3300000429153442,741900.0,,,,,
2025-03-19,1.2200000286102295,1.2899999618530271,1.1699999570846558,1.2300000190734863,531400.0,,,,,
2025-03-20,1.2400000095367432,1.2400000095367432,1.190000057220459,1.190000057220459,171200.0,,,,,
2025-03-21,1.2300000190734863,1.2400000095367432,1.1759999990463257,1.2100000381469729,418900.0,,,,,
2025-03-24,1.2599999904632568,1.2699999809265137,1.2200000286102295,1.2400000095367432,523700.0,,,,,
2025-03-25,1.350000023841858,1.350000023841858,1.2400000095367432,1.25,624200.0,,,,,
2025-03-26,1.340000033378601,1.3600000143051147,1.2899999618530271,1.3600000143051147,603000.0,,,,,
2025-03-27,1.3200000524520874,1.3700000047683716,1.2999999523162842,1.3600000143051147,1034100.0,,,,,
2025-03-28,1.2400000095367432,1.3799999952316284,1.2350000143051147,1.3799999952316284,793500.0,,,,,
2025-03-31,1.2400000095367432,1.25,1.1699999570846558,1.2400000095367432,730300.0,,,,,
2025-04-01,1.2200000286102295,1.2599999904632568,1.190000057220459,1.25,197100.0,,,,,
2025-04-02,1.2200000286102295,1.25,1.190000057220459,1.2200000286102295,249300.0,,,,,
2025-04-03,1.159999966621399,1.2100000381469729,1.1299999952316284,1.1399999856948853,710600.0,,,,,
2025-04-04,1.159999966621399,1.159999966621399,1.0499999523162842,1.1399999856948853,1591500.0,,,,,
2025-04-07,1.1200000047683716,1.190000057220459,1.090000033378601,1.1200000047683716,746200.0,,,,,
2025-04-08,1.1399999856948853,1.1950000524520874,1.1100000143051147,1.190000057220459,620800.0,,,,,
2025-04-09,1.2599999904632568,1.2699999809265137,1.1549999713897705,1.1799999475479126,1085000.0,,,,,
2025-04-10,1.350000023841858,1.350000023841858,1.2599999904632568,1.2899999618530271,1040300.0,,,,,
2025-04-11,1.5499999523162842,1.600000023841858,1.3700000047683716,1.4199999570846558,2588000.0,,,,,
2025-04-14,1.690000057220459,1.690000057220459,1.5299999713897705,1.5800000429153442,1747900.0,,,,,
2025-04-15,1.7100000381469729,1.7300000190734863,1.6130000352859497,1.7200000286102295,1214900.0,,,,,
2025-04-16,1.7999999523162842,1.875,1.7109999656677246,1.7599999904632568,1155100.0,,,,,
2025-04-17,1.690000057220459,1.7979999780654907,1.6399999856948853,1.7899999618530271,1686100.0,,,,,
2025-04-21,1.870000004768372,1.870000004768372,1.7100000381469729,1.7400000095367432,2373700.0,,,,,
2025-04-22,1.7899999618530271,1.8799999952316284,1.7549999952316284,1.8799999952316284,1734500.0,,,,,
2025-04-23,1.6699999570846558,1.7450000047683716,1.6100000143051147,1.7000000476837158,1493100.0,,,,,
2025-04-24,1.7699999809265137,1.7699999809265137,1.649999976158142,1.7300000190734863,1010200.0,,,,,
2025-04-25,1.7300000190734863,1.7400000095367432,1.6799999475479126,1.7400000095367432,591700.0,,,,,
2025-04-28,1.7699999809265137,1.774999976158142,1.6699999570846558,1.6799999475479126,620900.0,,,,,
2025-04-29,1.7100000381469729,1.7899999618530271,1.684999942779541,1.75,1205500.0,,,,,
2025-04-30,1.690000057220459,1.7999999523162842,1.659999966621399,1.7000000476837158,2481400.0,,,,,
2025-05-01,1.659999966621399,1.7100000381469729,1.6100000143051147,1.7000000476837158,1308700.0,,,,,
2025-05-02,1.6699999570846558,1.7100000381469729,1.6349999904632568,1.690000057220459,1122600.0,,,,,
2025-05-05,1.7100000381469729,1.758999943733215,1.659999966621399,1.75,1412100.0,,,,,
2025-05-06,1.899999976158142,1.9450000524520876,1.7200000286102295,1.75,3494900.0,,,,,
2025-05-07,1.809999942779541,1.8899999856948853,1.7799999713897705,1.8799999952316284,1497600.0,,,,,
2025-05-08,1.7300000190734863,1.830000042915344,1.7100000381469729,1.830000042915344,1039900.0,,,,,
2025-05-09,1.7200000286102295,1.7599999904632568,1.6699999570846558,1.7300000190734863,1425600.0,,,,,
2025-05-12,1.600000023841858,1.6399999856948853,1.5420000553131104,1.6399999856948853,1408800.0,,,,,
2025-05-13,1.6100000143051147,1.6449999809265137,1.5800000429153442,1.6399999856948853,522900.0,,,,,
2025-05-14,1.5299999713897705,1.590000033378601,1.5199999809265137,1.590000033378601,1096300.0,,,,,
2025-05-15,1.4800000190734863,1.5399999618530271,1.4800000190734863,1.5199999809265137,1182800.0,,,,,
2025-05-16,1.4900000095367432,1.4900000095367432,1.4299999475479126,1.4700000286102295,816700.0,,,,,
2025-05-19,1.6799999475479126,1.6799999475479126,1.4800000190734863,1.4800000190734863,1210800.0,,,,,
2025-05-20,1.5800000429153442,1.6699999570846558,1.5499999523162842,1.6699999570846558,1212800.0,,,,,
2025-05-21,1.559999942779541,1.6200000047683716,1.5299999713897705,1.600000023841858,1047700.0,,,,,
2025-05-22,1.5199999809265137,1.5700000524520874,1.4900000095367432,1.559999942779541,576800.0,,,,,
2025-05-23,1.6799999475479126,1.690000057220459,1.5549999475479126,1.5700000524520874,1396900.0,,,,,
2025-05-27,1.6699999570846558,1.6990000009536743,1.5800000429153442,1.649999976158142,1407000.0,,,,,
2025-05-28,1.6399999856948853,1.6799999475479126,1.625,1.6799999475479126,616000.0,,,,,
2025-05-29,1.6299999952316284,1.659999966621399,1.5499999523162842,1.659999966621399,423200.0,,,,,
2025-05-30,1.6200000047683716,1.6399999856948853,1.5950000286102295,1.6100000143051147,426800.0,,,,,
2025-06-02,1.6699999570846558,1.7799999713897705,1.649999976158142,1.649999976158142,2323700.0,,,,,
2025-06-03,1.7100000381469729,1.7200000286102295,1.6449999809265137,1.6799999475479126,990700.0,,,,,
2025-06-04,1.75,1.7649999856948853,1.659999966621399,1.7300000190734863,1077800.0,,,,,
2025-06-05,1.8799999952316284,1.899999976158142,1.7899999618530271,1.7899999618530271,2080100.0,,,,,
2025-06-06,1.75,1.8899999856948853,1.725000023841858,1.8899999856948853,1570800.0,,,,,
2025-06-09,1.6799999475479126,1.7690000534057615,1.659999966621399,1.7599999904632568,1611500.0,,,,,
2025-06-10,1.649999976158142,1.7000000476837158,1.6299999952316284,1.7000000476837158,652200.0,,,,,
2025-06-11,1.6299999952316284,1.6699999570846558,1.6100000143051147,1.6299999952316284,1121900.0,,,,,
2025-06-12,1.6799999475479126,1.7300000190734863,1.649999976158142,1.649999976158142,1202400.0,,,,,
2025-06-13,1.659999966621399,1.7100000381469729,1.600000023841858,1.7000000476837158,658000.0,,,,,
2025-06-16,1.6399999856948853,1.6799999475479126,1.600000023841858,1.649999976158142,671600.0,,,,,
2025-06-17,1.5800000429153442,1.6449999809265137,1.559999942779541,1.6399999856948853,1194500.0,,,,,
2025-06-18,1.590000033378601,1.6200000047683716,1.5199999809265137,1.590000033378601,684800.0,,,,,
2025-06-20,1.600000023841858,1.6699999570846558,1.5499999523162842,1.5700000524520874,1470600.0,,,,,
2025-06-23,1.690000057220459,1.7400000095367432,1.6200000047683716,1.6399999856948853,2576800.0,,,,,
2025-06-24,1.6200000047683716,1.7050000429153442,1.559999942779541,1.7000000476837158,1631100.0,,,,,
2025-06-25,1.600000023841858,1.6299999952316284,1.565000057220459,1.6299999952316284,771400.0,,,,,
2025-06-26,1.5299999713897705,1.6299999952316284,1.5099999904632568,1.6299999952316284,1930700.0,,,,,
2025-06-27,1.440000057220459,1.503000020980835,1.409999966621399,1.5,1873000.0,,,,,
