Date,Close,High,Low,Open,Volume,"('Close', 'LDI')","('High', 'LDI')","('Low', 'LDI')","('Open', 'LDI')","('Volume', 'LDI')"
2024-07-01,1.6100000143051147,1.6799999475479126,1.5800000429153442,1.6399999856948853,373800.0,,,,,
2024-07-02,1.559999942779541,1.6200000047683716,1.5499999523162842,1.590000033378601,174600.0,,,,,
2024-07-03,1.6100000143051147,1.6200000047683716,1.559999942779541,1.5800000429153442,224100.0,,,,,
2024-07-05,1.5299999713897705,1.6050000190734863,1.5199999809265137,1.559999942779541,214600.0,,,,,
2024-07-08,1.600000023841858,1.6549999713897705,1.559000015258789,1.5700000524520874,454000.0,,,,,
2024-07-09,1.659999966621399,1.690000057220459,1.559999942779541,1.590000033378601,321100.0,,,,,
2024-07-10,1.7400000095367432,1.7599999904632568,1.590000033378601,1.659999966621399,472200.0,,,,,
2024-07-11,1.9700000286102293,1.995000004768372,1.830000042915344,1.850000023841858,879400.0,,,,,
2024-07-12,1.940000057220459,2.049999952316284,1.7949999570846558,2.0,746800.0,,,,,
2024-07-15,1.950000047683716,1.9700000286102293,1.870000004768372,1.899999976158142,207100.0,,,,,
2024-07-16,2.0,2.0799999237060547,1.950000047683716,1.9900000095367432,500500.0,,,,,
2024-07-17,2.0799999237060547,2.1449999809265137,1.9900000095367432,1.9900000095367432,642600.0,,,,,
2024-07-18,1.9900000095367432,2.1700000762939453,1.9700000286102293,2.059999942779541,473700.0,,,,,
2024-07-19,1.919999957084656,1.9850000143051147,1.909999966621399,1.9700000286102293,108600.0,,,,,
2024-07-22,1.9700000286102293,1.9800000190734863,1.8899999856948853,1.940000057220459,107600.0,,,,,
2024-07-23,2.0199999809265137,2.039999961853028,1.940000057220459,1.950000047683716,169800.0,,,,,
2024-07-24,1.8899999856948853,2.055999994277954,1.8799999952316284,2.009999990463257,210400.0,,,,,
2024-07-25,2.069999933242798,2.0899999141693115,1.899999976158142,1.909999966621399,339800.0,,,,,
2024-07-26,1.940000057220459,2.130000114440918,1.940000057220459,2.0899999141693115,349200.0,,,,,
2024-07-29,2.0199999809265137,2.049999952316284,1.9299999475479128,1.940000057220459,339100.0,,,,,
2024-07-30,1.950000047683716,2.069999933242798,1.940000057220459,2.009999990463257,320800.0,,,,,
2024-07-31,2.0199999809265137,2.109999895095825,1.950000047683716,1.950000047683716,438100.0,,,,,
2024-08-01,1.950000047683716,2.059999942779541,1.909999966621399,2.059999942779541,431900.0,,,,,
2024-08-02,2.1700000762939453,2.190000057220459,1.899999976158142,2.0,1170600.0,,,,,
2024-08-05,2.2100000381469727,2.319999933242798,1.9450000524520876,1.9600000381469729,932700.0,,,,,
2024-08-06,2.069999933242798,2.25,2.0199999809265137,2.25,1092700.0,,,,,
2024-08-07,2.299999952316284,2.490000009536743,2.0999999046325684,2.2300000190734863,1529800.0,,,,,
2024-08-08,2.299999952316284,2.430000066757202,2.25,2.4200000762939453,699700.0,,,,,
2024-08-09,2.400000095367432,2.400000095367432,2.244999885559082,2.319999933242798,376600.0,,,,,
2024-08-12,2.319999933242798,2.400000095367432,2.240000009536743,2.380000114440918,359800.0,,,,,
2024-08-13,2.430000066757202,2.489000082015991,2.2799999713897705,2.2799999713897705,382700.0,,,,,
2024-08-14,2.539999961853028,2.569999933242798,2.441999912261963,2.470000028610229,543100.0,,,,,
2024-08-15,2.740000009536743,2.7850000858306885,2.490000009536743,2.5799999237060547,830700.0,,,,,
2024-08-16,2.809999942779541,3.1449999809265137,2.650000095367432,2.740000009536743,2518000.0,,,,,
2024-08-19,2.7300000190734863,2.859999895095825,2.6449999809265137,2.8299999237060547,906900.0,,,,,
2024-08-20,2.759999990463257,2.7799999713897705,2.5899999141693115,2.690000057220459,951400.0,,,,,
2024-08-21,2.8299999237060547,2.83899998664856,2.690000057220459,2.700000047683716,1396400.0,,,,,
2024-08-22,2.819999933242798,2.9200000762939453,2.759999990463257,2.8399999141693115,685900.0,,,,,
2024-08-23,3.0799999237060547,3.134999990463257,2.859999895095825,2.9100000858306885,1917600.0,,,,,
2024-08-26,3.059999942779541,3.150000095367432,3.0299999713897705,3.140000104904175,788600.0,,,,,
2024-08-27,2.990000009536743,3.059999942779541,2.9100000858306885,3.0199999809265137,1123700.0,,,,,
2024-08-28,2.8499999046325684,3.0199999809265137,2.8299999237060547,3.0,595800.0,,,,,
2024-08-29,2.630000114440918,2.869999885559082,2.5899999141693115,2.8299999237060547,1129300.0,,,,,
2024-08-30,2.619999885559082,2.720000028610229,2.470000028610229,2.6700000762939453,1251300.0,,,,,
2024-09-03,2.650000095367432,2.7699999809265137,2.5850000381469727,2.609999895095825,703900.0,,,,,
2024-09-04,2.619999885559082,2.720000028610229,2.5899999141693115,2.640000104904175,390500.0,,,,,
2024-09-05,2.539999961853028,2.630000114440918,2.539999961853028,2.619999885559082,398500.0,,,,,
2024-09-06,2.4100000858306885,2.549999952316284,2.390000104904175,2.549999952316284,997800.0,,,,,
2024-09-09,2.549999952316284,2.5789999961853027,2.390000104904175,2.450000047683716,591100.0,,,,,
2024-09-10,2.4100000858306885,2.5299999713897705,2.400000095367432,2.509999990463257,654000.0,,,,,
2024-09-11,2.3299999237060547,2.4800000190734863,2.259999990463257,2.4100000858306885,1150600.0,,,,,
2024-09-12,2.2799999713897705,2.369999885559082,2.2100000381469727,2.359999895095825,1177900.0,,,,,
2024-09-13,2.6700000762939453,2.680000066757202,2.3399999141693115,2.3399999141693115,1294300.0,,,,,
2024-09-16,2.900000095367432,2.914999961853028,2.6600000858306885,2.700000047683716,1155400.0,,,,,
2024-09-17,3.190000057220459,3.190000057220459,2.880000114440918,2.900000095367432,1633600.0,,,,,
2024-09-18,3.0,3.2249999046325684,2.970000028610229,3.200000047683716,1658700.0,,,,,
2024-09-19,2.8399999141693115,3.0999999046325684,2.8399999141693115,3.0999999046325684,971100.0,,,,,
2024-09-20,2.8299999237060547,2.878000020980835,2.7950000762939453,2.8399999141693115,869200.0,,,,,
2024-09-23,2.7100000381469727,2.8399999141693115,2.7100000381469727,2.819999933242798,464400.0,,,,,
2024-09-24,2.740000009536743,2.740000009536743,2.650000095367432,2.7100000381469727,442700.0,,,,,
2024-09-25,2.650000095367432,2.7799999713897705,2.650000095367432,2.700000047683716,595100.0,,,,,
2024-09-26,2.789999961853028,2.859999895095825,2.650000095367432,2.740000009536743,677000.0,,,,,
2024-09-27,2.690000057220459,2.8399999141693115,2.690000057220459,2.8299999237060547,366100.0,,,,,
2024-09-30,2.7300000190734863,2.789999961853028,2.650000095367432,2.690000057220459,531900.0,,,,,
2024-10-01,2.690000057220459,2.740000009536743,2.615000009536743,2.720000028610229,442100.0,,,,,
2024-10-02,2.7300000190734863,2.7300000190734863,2.630000114440918,2.650000095367432,366400.0,,,,,
2024-10-03,2.640000104904175,2.700000047683716,2.609999895095825,2.6700000762939453,578600.0,,,,,
2024-10-04,2.4200000762939453,2.700000047683716,2.369999885559082,2.700000047683716,1204900.0,,,,,
2024-10-07,2.2699999809265137,2.4600000381469727,2.240000009536743,2.440000057220459,1036000.0,,,,,
2024-10-08,2.119999885559082,2.2799999713897705,2.061000108718872,2.25,1178800.0,,,,,
2024-10-09,2.1700000762939453,2.2100000381469727,2.059999942779541,2.0999999046325684,1367600.0,,,,,
2024-10-10,2.039999961853028,2.150000095367432,2.0299999713897705,2.119999885559082,945500.0,,,,,
2024-10-11,2.130000114440918,2.140000104904175,1.995000004768372,2.039999961853028,1045700.0,,,,,
2024-10-14,2.0199999809265137,2.140000104904175,2.015000104904175,2.140000104904175,755200.0,,,,,
2024-10-15,2.039999961853028,2.119999885559082,2.0299999713897705,2.039999961853028,683800.0,,,,,
2024-10-16,2.2100000381469727,2.2249999046325684,2.049999952316284,2.069999933242798,772000.0,,,,,
2024-10-17,2.140000104904175,2.309999942779541,2.109999895095825,2.220000028610229,623500.0,,,,,
2024-10-18,2.130000114440918,2.180000066757202,2.125,2.130000114440918,378600.0,,,,,
2024-10-21,2.109999895095825,2.130000114440918,2.039999961853028,2.130000114440918,1194700.0,,,,,
2024-10-22,2.109999895095825,2.134999990463257,2.049999952316284,2.0999999046325684,304700.0,,,,,
2024-10-23,2.0899999141693115,2.134999990463257,2.039999961853028,2.0899999141693115,1477300.0,,,,,
2024-10-24,2.109999895095825,2.119999885559082,2.059999942779541,2.0999999046325684,351800.0,,,,,
2024-10-25,2.0799999237060547,2.1449999809265137,2.059999942779541,2.109999895095825,297900.0,,,,,
2024-10-28,2.1700000762939453,2.200000047683716,2.0799999237060547,2.0799999237060547,378100.0,,,,,
2024-10-29,2.1700000762939453,2.2100000381469727,2.1540000438690186,2.1700000762939453,290100.0,,,,,
2024-10-30,2.140000104904175,2.25,2.140000104904175,2.1700000762939453,252400.0,,,,,
2024-10-31,2.119999885559082,2.1700000762939453,2.059999942779541,2.1600000858306885,655000.0,,,,,
2024-11-01,2.069999933242798,2.1600000858306885,2.059999942779541,2.130000114440918,808200.0,,,,,
2024-11-04,2.0799999237060547,2.150000095367432,2.0450000762939453,2.150000095367432,786300.0,,,,,
2024-11-05,2.150000095367432,2.1700000762939453,2.0350000858306885,2.0799999237060547,1074000.0,,,,,
2024-11-06,2.569999933242798,2.5799999237060547,2.190999984741211,2.509999990463257,3027900.0,,,,,
2024-11-07,2.7300000190734863,2.7799999713897705,2.5799999237060547,2.609999895095825,1355300.0,,,,,
2024-11-08,2.650000095367432,2.7300000190734863,2.5799999237060547,2.6600000858306885,1318200.0,,,,,
2024-11-11,2.809999942779541,2.900000095367432,2.7049999237060547,2.740000009536743,1228400.0,,,,,
2024-11-12,2.7699999809265137,2.859999895095825,2.6600000858306885,2.720000028610229,1294900.0,,,,,
2024-11-13,2.5899999141693115,2.799999952316284,2.559999942779541,2.7699999809265137,1081700.0,,,,,
2024-11-14,2.549999952316284,2.619999885559082,2.4649999141693115,2.619999885559082,1267600.0,,,,,
2024-11-15,2.4200000762939453,2.568000078201294,2.4200000762939453,2.5299999713897705,632200.0,,,,,
2024-11-18,2.369999885559082,2.450000047683716,2.3499999046325684,2.4200000762939453,572600.0,,,,,
2024-11-19,2.319999933242798,2.384999990463257,2.305000066757202,2.359999895095825,777900.0,,,,,
2024-11-20,2.2699999809265137,2.315000057220459,2.220000028610229,2.299999952316284,945700.0,,,,,
2024-11-21,2.3299999237060547,2.369999885559082,2.265000104904175,2.2799999713897705,859200.0,,,,,
2024-11-22,2.3399999141693115,2.4049999713897705,2.325999975204468,2.3299999237060547,574000.0,,,,,
2024-11-25,2.4200000762939453,2.505000114440918,2.400000095367432,2.400000095367432,1016400.0,,,,,
2024-11-26,2.309999942779541,2.390000104904175,2.309999942779541,2.359999895095825,359300.0,,,,,
2024-11-27,2.299999952316284,2.345999956130981,2.244999885559082,2.3299999237060547,592300.0,,,,,
2024-11-29,2.25,2.315000057220459,2.25,2.289999961853028,236400.0,,,,,
2024-12-02,2.259999990463257,2.305000066757202,2.2100000381469727,2.25,764600.0,,,,,
2024-12-03,2.2100000381469727,2.240000009536743,2.1600000858306885,2.220000028610229,1274900.0,,,,,
2024-12-04,2.2799999713897705,2.3350000381469727,2.234999895095825,2.25,1628300.0,,,,,
2024-12-05,2.2699999809265137,2.369999885559082,2.240000009536743,2.299999952316284,634700.0,,,,,
2024-12-06,2.25,2.305000066757202,2.2049999237060547,2.299999952316284,531700.0,,,,,
2024-12-09,2.190000057220459,2.309999942779541,2.164999961853028,2.25,865100.0,,,,,
2024-12-10,2.140000104904175,2.220000028610229,2.130000114440918,2.1600000858306885,560600.0,,,,,
2024-12-11,2.130000114440918,2.180000066757202,2.0999999046325684,2.140000104904175,471700.0,,,,,
2024-12-12,2.0999999046325684,2.1700000762939453,2.0850000381469727,2.109999895095825,542400.0,,,,,
2024-12-13,2.069999933242798,2.109999895095825,2.049999952316284,2.0899999141693115,945800.0,,,,,
2024-12-16,2.119999885559082,2.150000095367432,2.049999952316284,2.0899999141693115,1128500.0,,,,,
2024-12-17,2.130000114440918,2.240000009536743,2.109999895095825,2.119999885559082,969000.0,,,,,
2024-12-18,1.9700000286102293,2.1700000762939453,1.950000047683716,2.049999952316284,1370500.0,,,,,
2024-12-19,1.850000023841858,2.009999990463257,1.830000042915344,1.9900000095367432,1143800.0,,,,,
2024-12-20,1.940000057220459,1.9700000286102293,1.850000023841858,1.8799999952316284,1146900.0,,,,,
2024-12-23,1.8899999856948853,1.940000057220459,1.8550000190734863,1.919999957084656,453000.0,,,,,
2024-12-24,1.8899999856948853,1.899999976158142,1.830000042915344,1.8899999856948853,320700.0,,,,,
2024-12-26,1.909999966621399,1.924999952316284,1.840999960899353,1.8899999856948853,541000.0,,,,,
2024-12-27,1.9299999475479128,1.9459999799728396,1.830000042915344,1.919999957084656,1109500.0,,,,,
2024-12-30,2.009999990463257,2.069999933242798,1.899999976158142,1.940000057220459,1195400.0,,,,,
2024-12-31,2.039999961853028,2.0850000381469727,1.9600000381469729,2.009999990463257,795700.0,,,,,
2025-01-02,1.950000047683716,2.0799999237060547,1.919999957084656,2.059999942779541,1715000.0,,,,,
2025-01-03,1.8799999952316284,1.9900000095367432,1.870000004768372,1.9900000095367432,926000.0,,,,,
2025-01-06,1.850000023841858,1.8799999952316284,1.75,1.850000023841858,1183400.0,,,,,
2025-01-07,1.75,1.899999976158142,1.7400000095367432,1.8600000143051147,966400.0,,,,,
2025-01-08,1.6699999570846558,1.75,1.6699999570846558,1.75,656000.0,,,,,
2025-01-10,1.659999966621399,1.6699999570846558,1.5800000429153442,1.6699999570846558,893800.0,,,,,
2025-01-13,1.6299999952316284,1.649999976158142,1.5700000524520874,1.649999976158142,518500.0,,,,,
2025-01-14,1.6799999475479126,1.7300000190734863,1.6299999952316284,1.6299999952316284,601900.0,,,,,
2025-01-15,1.809999942779541,1.8200000524520876,1.7200000286102295,1.7400000095367432,868700.0,,,,,
2025-01-16,1.7899999618530271,1.7999999523162842,1.7000000476837158,1.7899999618530271,445100.0,,,,,
2025-01-17,1.7799999713897705,1.8650000095367432,1.7699999809265137,1.809999942779541,749000.0,,,,,
2025-01-21,1.7999999523162842,1.7999999523162842,1.7200000286102295,1.7799999713897705,494700.0,,,,,
2025-01-22,1.7599999904632568,1.7999999523162842,1.75,1.7799999713897705,251700.0,,,,,
2025-01-23,1.7799999713897705,1.7999999523162842,1.684999942779541,1.7200000286102295,543800.0,,,,,
2025-01-24,1.7400000095367432,1.7899999618530271,1.7350000143051147,1.7799999713897705,253300.0,,,,,
2025-01-27,1.7999999523162842,1.8600000143051147,1.75,1.75,734100.0,,,,,
2025-01-28,1.7599999904632568,1.7899999618530271,1.7400000095367432,1.7899999618530271,274300.0,,,,,
2025-01-29,1.75,1.7799999713897705,1.7000000476837158,1.7799999713897705,779900.0,,,,,
2025-01-30,1.75,1.7960000038146973,1.7300000190734863,1.7799999713897705,422800.0,,,,,
2025-01-31,1.690000057220459,1.7649999856948853,1.649999976158142,1.7300000190734863,583700.0,,,,,
2025-02-03,1.6200000047683716,1.6799999475479126,1.6100000143051147,1.649999976158142,611200.0,,,,,
2025-02-04,1.6299999952316284,1.6699999570846558,1.5750000476837158,1.600000023841858,598100.0,,,,,
2025-02-05,1.6799999475479126,1.6799999475479126,1.5950000286102295,1.6399999856948853,1039100.0,,,,,
2025-02-06,1.7400000095367432,1.7599999904632568,1.6799999475479126,1.690000057220459,398200.0,,,,,
2025-02-07,1.649999976158142,1.7400000095367432,1.6299999952316284,1.7000000476837158,598100.0,,,,,
2025-02-10,1.659999966621399,1.6799999475479126,1.6399999856948853,1.659999966621399,387800.0,,,,,
2025-02-11,1.6399999856948853,1.6699999570846558,1.600000023841858,1.6299999952316284,604000.0,,,,,
2025-02-12,1.6200000047683716,1.6299999952316284,1.5399999618530271,1.600000023841858,1828800.0,,,,,
2025-02-13,1.6100000143051147,1.6200000047683716,1.5800000429153442,1.6200000047683716,539000.0,,,,,
2025-02-14,1.649999976158142,1.659999966621399,1.600000023841858,1.600000023841858,625000.0,,,,,
2025-02-18,1.7000000476837158,1.7200000286102295,1.6399999856948853,1.6799999475479126,618800.0,,,,,
2025-02-19,1.659999966621399,1.7050000429153442,1.6399999856948853,1.690000057220459,511600.0,,,,,
2025-02-20,1.600000023841858,1.649999976158142,1.590000033378601,1.6399999856948853,495300.0,,,,,
2025-02-21,1.6100000143051147,1.6649999618530271,1.5800000429153442,1.6100000143051147,997300.0,,,,,
2025-02-24,1.559999942779541,1.6200000047683716,1.5299999713897705,1.6200000047683716,551200.0,,,,,
2025-02-25,1.6200000047683716,1.6200000047683716,1.565000057220459,1.590000033378601,551000.0,,,,,
2025-02-26,1.600000023841858,1.6399999856948853,1.5549999475479126,1.6100000143051147,2076300.0,,,,,
2025-02-27,1.5800000429153442,1.6549999713897705,1.5700000524520874,1.6200000047683716,537500.0,,,,,
2025-02-28,1.6399999856948853,1.6399999856948853,1.559999942779541,1.559999942779541,474200.0,,,,,
2025-03-03,1.649999976158142,1.684000015258789,1.6200000047683716,1.6399999856948853,713200.0,,,,,
2025-03-04,1.6399999856948853,1.6699999570846558,1.5700000524520874,1.649999976158142,629800.0,,,,,
2025-03-05,1.7300000190734863,1.7549999952316284,1.6200000047683716,1.649999976158142,742500.0,,,,,
2025-03-06,1.7899999618530271,1.7999999523162842,1.6749999523162842,1.7300000190734863,678300.0,,,,,
2025-03-07,1.7999999523162842,1.870000004768372,1.7400000095367432,1.7599999904632568,1491000.0,,,,,
2025-03-10,1.7000000476837158,1.909999966621399,1.649999976158142,1.830000042915344,2037800.0,,,,,
2025-03-11,1.6100000143051147,1.7300000190734863,1.590999960899353,1.7000000476837158,1918900.0,,,,,
2025-03-12,1.4700000286102295,1.5299999713897705,1.2699999809265137,1.4199999570846558,6973200.0,,,,,
2025-03-13,1.3700000047683716,1.4500000476837158,1.350000023841858,1.4500000476837158,1024300.0,,,,,
2025-03-14,1.3799999952316284,1.399999976158142,1.3300000429153442,1.3600000143051147,1106900.0,,,,,
2025-03-17,1.5,1.5099999904632568,1.4049999713897705,1.4199999570846558,1520000.0,,,,,
2025-03-18,1.4199999570846558,1.4800000190734863,1.409999966621399,1.4500000476837158,678600.0,,,,,
2025-03-19,1.4199999570846558,1.4800000190734863,1.3799999952316284,1.4199999570846558,1057500.0,,,,,
2025-03-20,1.409999966621399,1.4900000095367432,1.3799999952316284,1.409999966621399,868300.0,,,,,
2025-03-21,1.4199999570846558,1.4900000095367432,1.3799999952316284,1.3799999952316284,2620000.0,,,,,
2025-03-24,1.3799999952316284,1.4450000524520874,1.3799999952316284,1.4199999570846558,1183200.0,,,,,
2025-03-25,1.2899999618530271,1.4299999475479126,1.2899999618530271,1.3799999952316284,1489200.0,,,,,
2025-03-26,1.2599999904632568,1.2999999523162842,1.2300000190734863,1.2899999618530271,1377500.0,,,,,
2025-03-27,1.2300000190734863,1.284999966621399,1.2000000476837158,1.2799999713897705,850000.0,,,,,
2025-03-28,1.190000057220459,1.2200000286102295,1.159999966621399,1.2100000381469729,1233600.0,,,,,
2025-03-31,1.190000057220459,1.2139999866485596,1.1410000324249268,1.190000057220459,930800.0,,,,,
2025-04-01,1.1399999856948853,1.2300000190734863,1.1399999856948853,1.2000000476837158,1147400.0,,,,,
2025-04-02,1.2200000286102295,1.2400000095367432,1.1299999952316284,1.1299999952316284,1129600.0,,,,,
2025-04-03,1.25,1.2649999856948853,1.149999976158142,1.159999966621399,1231100.0,,,,,
2025-04-04,1.4500000476837158,1.4600000381469729,1.2000000476837158,1.2000000476837158,2732000.0,,,,,
2025-04-07,1.3200000524520874,1.5390000343322754,1.2899999618530271,1.3799999952316284,1572200.0,,,,,
2025-04-08,1.190000057220459,1.340000033378601,1.190000057220459,1.3200000524520874,979400.0,,,,,
2025-04-09,1.159999966621399,1.25,1.1100000143051147,1.190000057220459,2207000.0,,,,,
2025-04-10,1.059999942779541,1.1699999570846558,1.0299999713897705,1.1299999952316284,2419300.0,,,,,
2025-04-11,1.100000023841858,1.1100000143051147,1.0099999904632568,1.0700000524520874,691000.0,,,,,
2025-04-14,1.1100000143051147,1.1399999856948853,1.0399999618530271,1.1200000047683716,934800.0,,,,,
2025-04-15,1.1200000047683716,1.149999976158142,1.090000033378601,1.090000033378601,455500.0,,,,,
2025-04-16,1.0700000524520874,1.14900004863739,1.0499999523162842,1.100000023841858,567700.0,,,,,
2025-04-17,1.100000023841858,1.1200000047683716,1.0499999523162842,1.0499999523162842,480900.0,,,,,
2025-04-21,1.100000023841858,1.1399999856948853,1.090000033378601,1.1399999856948853,795800.0,,,,,
2025-04-22,1.1200000047683716,1.1299999952316284,1.0800000429153442,1.1100000143051147,555500.0,,,,,
2025-04-23,1.090000033378601,1.2300000190734863,1.0800000429153442,1.159999966621399,819800.0,,,,,
2025-04-24,1.090000033378601,1.1100000143051147,1.0800000429153442,1.1100000143051147,416900.0,,,,,
2025-04-25,1.0499999523162842,1.1139999628067017,1.0499999523162842,1.100000023841858,592400.0,,,,,
2025-04-28,1.0800000429153442,1.0850000381469729,1.0499999523162842,1.059999942779541,400000.0,,,,,
2025-04-29,1.0700000524520874,1.0800000429153442,1.0399999618530271,1.059999942779541,729800.0,,,,,
2025-04-30,1.1100000143051147,1.1200000047683716,1.0199999809265137,1.0499999523162842,814900.0,,,,,
2025-05-01,1.1399999856948853,1.2100000381469729,1.100000023841858,1.1100000143051147,1340900.0,,,,,
2025-05-02,1.149999976158142,1.1749999523162842,1.1200000047683716,1.159999966621399,410400.0,,,,,
2025-05-05,1.0800000429153442,1.1649999618530271,1.0800000429153442,1.1399999856948853,446500.0,,,,,
2025-05-06,1.0199999809265137,1.100000023841858,1.0199999809265137,1.090000033378601,1021900.0,,,,,
2025-05-07,1.1299999952316284,1.2100000381469729,1.0399999618530271,1.0499999523162842,1796600.0,,,,,
2025-05-08,1.1399999856948853,1.1799999475479126,1.1100000143051147,1.1299999952316284,759400.0,,,,,
2025-05-09,1.1299999952316284,1.1699999570846558,1.1200000047683716,1.1399999856948853,945000.0,,,,,
2025-05-12,1.1200000047683716,1.2000000476837158,1.1100000143051147,1.1699999570846558,992400.0,,,,,
2025-05-13,1.2000000476837158,1.2100000381469729,1.090000033378601,1.1100000143051147,1261200.0,,,,,
2025-05-14,1.2100000381469729,1.2400000095367432,1.184999942779541,1.2100000381469729,866700.0,,,,,
2025-05-15,1.2200000286102295,1.2899999618530271,1.2100000381469729,1.2300000190734863,965900.0,,,,,
2025-05-16,1.2300000190734863,1.2649999856948853,1.215000033378601,1.2200000286102295,616700.0,,,,,
2025-05-19,1.2300000190734863,1.25,1.1799999475479126,1.1799999475479126,335900.0,,,,,
2025-05-20,1.2899999618530271,1.3350000381469729,1.2200000286102295,1.2200000286102295,545400.0,,,,,
2025-05-21,1.190000057220459,1.3070000410079956,1.190000057220459,1.2699999809265137,454100.0,,,,,
2025-05-22,1.190000057220459,1.2400000095367432,1.1699999570846558,1.2000000476837158,510300.0,,,,,
2025-05-23,1.2000000476837158,1.2200000286102295,1.1699999570846558,1.1699999570846558,563700.0,,,,,
2025-05-27,1.2599999904632568,1.3200000524520874,1.2100000381469729,1.2100000381469729,703500.0,,,,,
2025-05-28,1.2699999809265137,1.2899999618530271,1.2400000095367432,1.2599999904632568,366600.0,,,,,
2025-05-29,1.3300000429153442,1.3600000143051147,1.2799999713897705,1.2799999713897705,777000.0,,,,,
2025-05-30,1.309999942779541,1.3550000190734863,1.2899999618530271,1.3300000429153442,369300.0,,,,,
2025-06-02,1.2599999904632568,1.340000033378601,1.2400000095367432,1.2999999523162842,345600.0,,,,,
2025-06-03,1.2000000476837158,1.2710000276565552,1.2000000476837158,1.2599999904632568,365600.0,,,,,
2025-06-04,1.2699999809265137,1.2899999618530271,1.190000057220459,1.2000000476837158,502800.0,,,,,
2025-06-05,1.2599999904632568,1.3300000429153442,1.2400000095367432,1.2599999904632568,462800.0,,,,,
2025-06-06,1.2999999523162842,1.309999942779541,1.2599999904632568,1.2599999904632568,489700.0,,,,,
2025-06-09,1.2999999523162842,1.3350000381469729,1.2799999713897705,1.3200000524520874,533100.0,,,,,
2025-06-10,1.3700000047683716,1.440000057220459,1.309999942779541,1.3200000524520874,876600.0,,,,,
2025-06-11,1.5299999713897705,1.5499999523162842,1.3799999952316284,1.3899999856948853,1407100.0,,,,,
2025-06-12,1.440000057220459,1.5399999618530271,1.4199999570846558,1.5199999809265137,798100.0,,,,,
2025-06-13,1.340000033378601,1.409999966621399,1.340000033378601,1.409999966621399,710100.0,,,,,
2025-06-16,1.409999966621399,1.4500000476837158,1.3200000524520874,1.3200000524520874,519200.0,,,,,
2025-06-17,1.340000033378601,1.4570000171661377,1.3350000381469729,1.4299999475479126,1007000.0,,,,,
2025-06-18,1.4199999570846558,1.4700000286102295,1.350000023841858,1.3799999952316284,788700.0,,,,,
2025-06-20,1.409999966621399,1.440000057220459,1.3700000047683716,1.409999966621399,1373200.0,,,,,
2025-06-23,1.350000023841858,1.399999976158142,1.3250000476837158,1.399999976158142,963000.0,,,,,
2025-06-24,1.3799999952316284,1.4500000476837158,1.3700000047683716,1.3799999952316284,1035900.0,,,,,
2025-06-25,1.2999999523162842,1.440000057220459,1.2799999713897705,1.399999976158142,1480400.0,,,,,
2025-06-26,1.2999999523162842,1.350000023841858,1.2599999904632568,1.3300000429153442,1349100.0,,,,,
2025-06-27,1.309999942779541,1.3200000524520874,1.2599999904632568,1.3200000524520874,10866100.0,,,,,
2025-06-30,1.2699999809265137,1.2999999523162842,1.2200000286102295,1.2899999618530271,1097100.0,,,,,
2025-07-01,1.2899999618530271,1.2999999523162842,1.2400000095367432,1.25,638500.0,,,,,
2025-07-02,1.3200000524520874,1.340000033378601,1.2899999618530271,1.2999999523162842,574900.0,,,,,
