Date,Close,High,Low,Open,Volume,"('Close', 'NXT')","('High', 'NXT')","('Low', 'NXT')","('Open', 'NXT')","('Volume', 'NXT')"
2024-06-03,54.27999877929688,57.470001220703125,54.02000045776367,55.970001220703125,2301000.0,,,,,
2024-06-04,53.79999923706055,55.7400016784668,53.665000915527344,54.18000030517578,2181900.0,,,,,
2024-06-05,56.31999969482422,56.59999847412109,54.02999877929688,54.290000915527344,2704000.0,,,,,
2024-06-06,55.810001373291016,56.869998931884766,55.20000076293945,56.22999954223633,1639500.0,,,,,
2024-06-07,55.650001525878906,56.310001373291016,53.400001525878906,54.59000015258789,3909100.0,,,,,
2024-06-10,58.060001373291016,59.619998931884766,56.0,57.86000061035156,6779800.0,,,,,
2024-06-11,58.91999816894531,59.119998931884766,57.5,57.75,3955000.0,,,,,
2024-06-12,60.27999877929688,62.26499938964844,60.13999938964844,60.34999847412109,4349400.0,,,,,
2024-06-13,60.52999877929688,62.310001373291016,59.27999877929688,60.81999969482422,3080700.0,,,,,
2024-06-14,59.25,60.369998931884766,58.5,59.38999938964844,2270600.0,,,,,
2024-06-17,57.84000015258789,60.41999816894531,56.369998931884766,59.2400016784668,3611100.0,,,,,
2024-06-18,57.97999954223633,58.790000915527344,57.310001373291016,57.77999877929688,2846800.0,,,,,
2024-06-20,56.70000076293945,58.0,56.290000915527344,57.52999877929688,3218400.0,,,,,
2024-06-21,54.790000915527344,57.11000061035156,53.88999938964844,56.88999938964844,21236500.0,,,,,
2024-06-24,51.83000183105469,54.91999816894531,51.810001373291016,54.34000015258789,3806700.0,,,,,
2024-06-25,49.63999938964844,51.69499969482422,48.790000915527344,51.69499969482422,4211700.0,,,,,
2024-06-26,46.59000015258789,49.540000915527344,46.3849983215332,49.27999877929688,5156800.0,,,,,
2024-06-27,49.130001068115234,49.52000045776367,46.25,46.400001525878906,5730500.0,,,,,
2024-06-28,46.880001068115234,50.220001220703125,46.47999954223633,49.29999923706055,8626100.0,,,,,
2024-07-01,46.119998931884766,47.36000061035156,46.060001373291016,46.959999084472656,3673400.0,,,,,
2024-07-02,45.31999969482422,47.29999923706055,44.52000045776367,46.0099983215332,3852000.0,,,,,
2024-07-03,47.369998931884766,47.84999847412109,46.09000015258789,46.45000076293945,3608100.0,,,,,
2024-07-05,46.20000076293945,48.13999938964844,46.15999984741211,47.369998931884766,2411200.0,,,,,
2024-07-08,47.97999954223633,48.41299819946289,46.7599983215332,46.90999984741211,3058800.0,,,,,
2024-07-09,48.31999969482422,48.66999816894531,47.619998931884766,47.9900016784668,2715400.0,,,,,
2024-07-10,48.52000045776367,49.41999816894531,47.650001525878906,49.02999877929688,2084800.0,,,,,
2024-07-11,51.220001220703125,51.28499984741211,49.2599983215332,50.0,3028500.0,,,,,
2024-07-12,51.7599983215332,53.400001525878906,51.59000015258789,51.65999984741211,3402200.0,,,,,
2024-07-15,47.77000045776367,49.9900016784668,47.25,49.18999862670898,3644300.0,,,,,
2024-07-16,48.09000015258789,49.40999984741211,47.525001525878906,48.52000045776367,3003500.0,,,,,
2024-07-17,47.15999984741211,48.560001373291016,46.68000030517578,47.27000045776367,3026900.0,,,,,
2024-07-18,47.369998931884766,49.459999084472656,47.04999923706055,47.20000076293945,2748300.0,,,,,
2024-07-19,47.86000061035156,48.68999862670898,46.81999969482422,47.45000076293945,2271200.0,,,,,
2024-07-22,47.41999816894531,49.459999084472656,47.02999877929688,49.08000183105469,2912700.0,,,,,
2024-07-23,47.13999938964844,47.619998931884766,46.540000915527344,47.27000045776367,2198400.0,,,,,
2024-07-24,46.810001373291016,48.57500076293945,46.66999816894531,47.0,2373700.0,,,,,
2024-07-25,46.34999847412109,47.31999969482422,45.619998931884766,46.5099983215332,2176200.0,,,,,
2024-07-26,47.27999877929688,48.25,46.47499847412109,47.09999847412109,1671300.0,,,,,
2024-07-29,46.880001068115234,47.470001220703125,45.5,47.220001220703125,2400300.0,,,,,
2024-07-30,46.880001068115234,48.29999923706055,45.95000076293945,47.20000076293945,2581300.0,,,,,
2024-07-31,49.13999938964844,50.08000183105469,47.27000045776367,47.93999862670898,2585200.0,,,,,
2024-08-01,46.83000183105469,49.93999862670898,46.209999084472656,49.84000015258789,3863100.0,,,,,
2024-08-02,41.97999954223633,43.84000015258789,38.84999847412109,43.400001525878906,8965100.0,,,,,
2024-08-05,39.810001373291016,41.27999877929688,38.130001068115234,39.060001373291016,5169000.0,,,,,
2024-08-06,40.040000915527344,40.70000076293945,39.119998931884766,40.34000015258789,3358800.0,,,,,
2024-08-07,39.83000183105469,42.27000045776367,39.59999847412109,41.060001373291016,4327900.0,,,,,
2024-08-08,40.18999862670898,40.970001220703125,39.334999084472656,40.13999938964844,3078800.0,,,,,
2024-08-09,39.77999877929688,40.58000183105469,38.29999923706055,40.0,3399900.0,,,,,
2024-08-12,38.97999954223633,39.970001220703125,38.790000915527344,39.59999847412109,2223300.0,,,,,
2024-08-13,39.11000061035156,39.56999969482422,38.54999923706055,39.459999084472656,3453900.0,,,,,
2024-08-14,38.2599983215332,39.209999084472656,37.970001220703125,39.09000015258789,3080400.0,,,,,
2024-08-15,38.900001525878906,39.540000915527344,38.27000045776367,39.130001068115234,3327700.0,,,,,
2024-08-16,38.93999862670898,39.38999938964844,38.29999923706055,38.58000183105469,2729800.0,,,,,
2024-08-19,40.27999877929688,40.540000915527344,39.04999923706055,39.08000183105469,2664700.0,,,,,
2024-08-20,39.59999847412109,40.810001373291016,38.869998931884766,40.04999923706055,2209300.0,,,,,
2024-08-21,40.08000183105469,40.20000076293945,39.209999084472656,40.0,1375300.0,,,,,
2024-08-22,39.43999862670898,40.77999877929688,39.27000045776367,40.43000030517578,1148000.0,,,,,
2024-08-23,42.11000061035156,42.22499847412109,39.72999954223633,39.84000015258789,1977600.0,,,,,
2024-08-26,42.209999084472656,43.4900016784668,42.040000915527344,42.5099983215332,2748800.0,,,,,
2024-08-27,41.130001068115234,42.380001068115234,41.11000061035156,41.70000076293945,2114800.0,,,,,
2024-08-28,40.2400016784668,41.5,39.7599983215332,41.06999969482422,1796600.0,,,,,
2024-08-29,40.56999969482422,41.22999954223633,40.11000061035156,40.27000045776367,1735300.0,,,,,
2024-08-30,40.66999816894531,41.209999084472656,40.130001068115234,40.83000183105469,2174700.0,,,,,
2024-09-03,37.22999954223633,40.56999969482422,37.130001068115234,40.13999938964844,4011000.0,,,,,
2024-09-04,37.459999084472656,37.93000030517578,36.680999755859375,37.11000061035156,2190000.0,,,,,
2024-09-05,36.040000915527344,37.52999877929688,36.0,37.470001220703125,2047600.0,,,,,
2024-09-06,34.599998474121094,36.27000045776367,34.18000030517578,35.86000061035156,4255600.0,,,,,
2024-09-09,33.790000915527344,35.150001525878906,33.71500015258789,35.04999923706055,4567500.0,,,,,
2024-09-10,33.08000183105469,33.88999938964844,32.650001525878906,33.79999923706055,4286500.0,,,,,
2024-09-11,35.790000915527344,36.18000030517578,34.58000183105469,34.779998779296875,5980400.0,,,,,
2024-09-12,35.83000183105469,36.16999816894531,34.56999969482422,35.900001525878906,2815200.0,,,,,
2024-09-13,37.66999816894531,37.68999862670898,36.22999954223633,36.27999877929688,2972900.0,,,,,
2024-09-16,37.02000045776367,38.41999816894531,36.709999084472656,37.4900016784668,2978100.0,,,,,
2024-09-17,37.34000015258789,38.119998931884766,36.83000183105469,37.400001525878906,2632600.0,,,,,
2024-09-18,36.84000015258789,38.83000183105469,36.70500183105469,37.34000015258789,3572000.0,,,,,
2024-09-19,36.459999084472656,38.4900016784668,36.15999984741211,38.4900016784668,3730700.0,,,,,
2024-09-20,36.65999984741211,36.95000076293945,35.86000061035156,36.36000061035156,11221100.0,,,,,
2024-09-23,36.84999847412109,37.709999084472656,36.540000915527344,36.84999847412109,2214500.0,,,,,
2024-09-24,36.72999954223633,37.5,36.220001220703125,37.43999862670898,1972300.0,,,,,
2024-09-25,36.40999984741211,37.18000030517578,36.24100112915039,36.75,1992400.0,,,,,
2024-09-26,37.560001373291016,38.709999084472656,37.34999847412109,37.68999862670898,1993300.0,,,,,
2024-09-27,38.900001525878906,39.09000015258789,38.08000183105469,38.150001525878906,1949800.0,,,,,
2024-09-30,37.47999954223633,38.470001220703125,37.17499923706055,38.220001220703125,1975000.0,,,,,
2024-10-01,38.02999877929688,38.63999938964844,35.90999984741211,37.2400016784668,4746100.0,,,,,
2024-10-02,36.119998931884766,37.63999938964844,35.93000030517578,37.43000030517578,2569300.0,,,,,
2024-10-03,36.36000061035156,36.67499923706055,35.689998626708984,35.939998626708984,1664400.0,,,,,
