Date,Close,High,Low,Open,Volume,"('Close', 'COP')","('High', 'COP')","('Low', 'COP')","('Open', 'COP')","('Volume', 'COP')"
2024-06-03,109.52071380615234,111.98293171426256,108.6454679271983,111.81942666148704,7129500.0,,,,,
2024-06-04,107.9818115234375,108.6839321901949,107.04886711898877,108.4915741834604,7683600.0,,,,,
2024-06-05,107.94334411621094,108.15493498513804,107.04886545660956,107.77983174123946,5119100.0,,,,,
2024-06-06,107.91449737548828,108.10686274140195,107.27971001294412,107.50092101125936,5355200.0,,,,,
2024-06-07,107.72213745117188,108.4819641226807,106.90460483989902,107.69328448128984,4375700.0,,,,,
2024-06-10,108.97248077392578,109.64574116165306,107.69327869925608,108.08761482978552,5307300.0,,,,,
2024-06-11,109.28987121582033,109.30911142011378,108.34730666910176,108.8666821152068,4181900.0,,,,,
2024-06-12,107.90486907958984,110.5786849080378,107.29892743666235,110.12663553569108,8650100.0,,,,,
2024-06-13,106.65453338623048,107.88564235270412,105.88508661319032,107.72213729827926,5939300.0,,,,,
2024-06-14,105.21182250976562,106.9334539172762,104.95213845229205,106.9334539172762,5690400.0,,,,,
2024-06-17,105.3561019897461,105.70235231568702,104.33659121780256,104.74054748540414,5754200.0,,,,,
2024-06-18,105.23106384277344,106.9526879307581,104.84634046558604,105.86585117784271,5690200.0,,,,,
2024-06-20,107.07772827148438,107.57786353001822,105.08679266384104,105.41380276788468,5442400.0,,,,,
2024-06-21,107.08733367919922,107.97219959579786,106.50063955271948,107.5586232739272,27096700.0,,,,,
2024-06-24,110.77104949951172,111.55972908819864,107.63557134872514,107.96258143618635,8802700.0,,,,,
2024-06-25,110.59793090820312,110.66525695008144,109.318736112515,110.32862674068984,4956400.0,,,,,
2024-06-26,109.27063751220705,110.79990353236366,108.45310494770892,110.79990353236366,5366500.0,,,,,
2024-06-27,109.6168975830078,109.96314790863788,108.78974484266804,109.64575055381223,3846500.0,,,,,
2024-06-28,110.01123046875,111.15578052980544,109.29949697082758,110.99227547479416,7191800.0,,,,,
2024-07-01,109.99199676513672,111.04998057032596,109.30911624235104,110.64602431819722,3925100.0,,,,,
2024-07-02,109.76116180419922,111.19424884132704,109.00133516357762,110.97303051791044,3836700.0,,,,,
2024-07-03,110.38632202148438,111.24233495412388,109.3571912875776,109.69382880245284,2326200.0,,,,,
2024-07-05,108.25112915039062,110.33824372767398,107.85678567481804,110.15549847431224,4188300.0,,,,,
2024-07-08,107.94334411621094,108.33768022528926,107.0680983217893,107.6932728409494,4199600.0,,,,,
2024-07-09,106.94306182861328,108.33767564174708,106.43330653606075,106.6737576995657,3460400.0,,,,,
2024-07-10,108.23189544677734,108.32807446138072,106.26019996444865,106.55835711111564,3867700.0,,,,,
2024-07-11,109.63612365722656,110.0112269304176,107.6836611485686,108.23188957384689,5839100.0,,,,,
2024-07-12,108.81858825683594,110.2228223039074,108.5396640002413,110.03046429011212,4505900.0,,,,,
2024-07-15,110.19397735595705,110.7999117477033,108.70317695758033,109.65536900773812,5118100.0,,,,,
2024-07-16,110.79029846191406,111.01150945904013,108.82821576807248,109.37644421649966,4633700.0,,,,,
2024-07-17,111.64629364013672,112.91587557680592,111.11729810902968,111.3288963214725,6484000.0,,,,,
2024-07-18,112.1560516357422,113.87768300577144,110.94417560527704,111.85789451365476,5957100.0,,,,,
2024-07-19,109.9823760986328,112.83893749458854,109.86696422032394,112.68505254418064,7559100.0,,,,,
2024-07-22,108.02991485595705,109.32834986852134,107.8183166258525,109.26102382603248,5172800.0,,,,,
2024-07-23,106.59681701660156,107.77021992858168,105.86584338753424,107.57785458514948,5714300.0,,,,,
2024-07-24,106.85651397705078,108.12609604524984,106.2890526557898,107.45283560680656,4808000.0,,,,,
2024-07-25,106.7891845703125,107.76060946203678,106.23133603146186,106.76033160071474,5492100.0,,,,,
2024-07-26,106.62567138671876,107.27969888701962,105.73119270745414,106.9045956348752,5198800.0,,,,,
2024-07-29,104.95214080810548,107.0392554309798,104.24039998366932,106.99116225652206,4629500.0,,,,,
2024-07-30,105.71196746826172,106.05821043999998,104.77901565249816,105.00022664383064,9794200.0,,,,,
2024-07-31,106.9526824951172,108.1068525680211,106.85650349020544,107.34702595463932,7554600.0,,,,,
2024-08-01,104.25001525878906,108.37615847700424,103.79796585657614,108.15494015792572,9704600.0,,,,,
2024-08-02,101.73008728027344,103.95186128850148,100.00846319963836,103.6056109843098,7445100.0,,,,,
2024-08-05,100.57592010498048,101.28765354900403,98.36376629557144,100.02769170358609,8475000.0,,,,,
2024-08-06,101.75894165039062,102.38410884394077,100.13348933598996,100.5759186237584,8424900.0,,,,,
2024-08-07,102.84577941894533,104.2981066066539,102.37449715887637,103.1535566370702,7735400.0,,,,,
2024-08-08,104.13459777832033,104.49046817997198,102.8361628243838,103.1439400530057,5392900.0,,,,,
2024-08-09,104.46160888671876,104.93289113432738,102.9996616357874,104.13459147348904,5776200.0,,,,,
2024-08-12,106.59288787841795,106.7866447243302,104.89755427979276,105.0622420555172,5906900.0,,,,,
2024-08-13,104.95567321777344,105.96318660088122,104.49067158930376,105.58537000609924,5866800.0,,,,,
2024-08-14,105.91475677490234,106.4088200991812,104.84911999736588,105.12037218898594,6388000.0,,,,,
2024-08-15,107.75540924072266,107.89103534042356,106.25382506266088,106.25382506266088,6307000.0,,,,,
2024-08-16,107.70696258544922,107.9007120346523,106.42819700393288,106.87382664995413,3819100.0,,,,,
2024-08-19,108.24947357177734,109.22792534950706,107.6488458078996,107.74572053842168,4335600.0,,,,,
2024-08-20,106.41851043701172,108.3172831809788,105.44974838043252,108.0847823568988,6783300.0,,,,,
2024-08-21,106.1957015991211,107.71665776519328,105.4981917207319,107.34852344545004,4011900.0,,,,,
2024-08-22,106.5347671508789,107.0675818603916,105.99226275106432,106.17632252039108,3644500.0,,,,,
2024-08-23,107.92009735107422,108.00728239069149,106.82539146875892,107.36790326029389,4024200.0,,,,,
2024-08-26,110.01261901855467,111.43670045327453,109.41199126153737,109.48948661042895,6253900.0,,,,,
2024-08-27,108.9179229736328,110.1095036062412,108.55947833658873,110.1095036062412,3521700.0,,,,,
2024-08-28,108.64666748046876,108.69510114926184,107.18383468726569,108.54010306162871,4506400.0,,,,,
2024-08-29,110.79732513427734,111.54326870658944,108.56916932579936,109.45074639323654,5270200.0,,,,,
2024-08-30,110.23544311523438,110.47763364653832,108.8985540432212,109.5863742651962,5559500.0,,,,,
2024-09-03,106.41851043701172,108.41416529949107,105.79850331208648,108.40447560942626,6369900.0,,,,,
2024-09-04,105.1688003540039,107.7166491442664,105.05255364428804,106.88351323298778,6251500.0,,,,,
2024-09-05,104.0934829711914,105.97288377932604,103.93848488110412,105.80819599889952,5582400.0,,,,,
2024-09-06,102.7081527709961,105.22694009924366,102.41752858078394,104.3647424367984,5229900.0,,,,,
2024-09-09,102.30127716064452,103.3378523209069,102.24315379928706,102.73722454403068,6477000.0,,,,,
2024-09-10,100.75125122070312,102.436895085089,100.01499000766825,102.25283532513107,5611500.0,,,,,
2024-09-11,99.36592864990234,100.79001012446852,98.13560403065678,100.55750928915208,6803100.0,,,,,
2024-09-12,99.68561553955078,100.4412487492816,98.95904400849147,99.51123807645384,6775900.0,,,,,
2024-09-13,100.26687622070312,101.10970189899504,99.83093623704038,100.0924987490244,5441600.0,,,,,
2024-09-16,102.25283813476562,102.3884642315424,101.18719395856525,101.6812646774338,9325300.0,,,,,
2024-09-17,104.90724182128906,105.11068096202936,102.010645401604,102.21408454234432,8661300.0,,,,,
2024-09-18,105.2269515991211,106.49602770119704,104.15162497836076,104.1613072786783,7424100.0,,,,,
2024-09-19,107.09664916992188,107.8716543867582,105.9535096383504,107.04820811027736,7990700.0,,,,,
2024-09-20,106.43789672851562,108.24947716166731,106.30227062307333,107.68760074957848,33515100.0,,,,,
2024-09-23,106.26350402832033,107.47445650419756,104.13222323613596,106.660692597053,8197600.0,,,,,
2024-09-24,105.50788116455078,107.98790971208098,105.3819373644831,107.86196591201328,7787400.0,,,,,
2024-09-25,102.4272232055664,105.42069463805124,102.38847183345764,105.11069105224956,6561400.0,,,,,
2024-09-26,99.11405181884766,100.9643910472508,98.97842571102495,99.78250005816564,9524000.0,,,,,
2024-09-27,101.44876861572266,101.56501533780695,99.39499029643652,99.4240519769576,5489500.0,,,,,
2024-09-30,101.99127197265624,102.28190355699546,100.62532126482564,101.1387639915658,6584000.0,,,,,
2024-10-01,105.95350646972656,106.25382033555108,100.8481264043034,101.27438406501,8067600.0,,,,,
2024-10-02,106.9125747680664,108.1525889438345,105.19786189136562,107.80383403301629,7559900.0,,,,,
2024-10-03,108.9082260131836,108.99541843953858,106.55413397654722,107.24195413328393,7397400.0,,,,,
2024-10-04,110.96200561523438,111.04919065164567,108.54979019063975,110.02230524821742,7585100.0,,,,,
2024-10-07,111.13638305664062,112.45390002997569,110.86513086643656,111.34951188924892,4899800.0,,,,,
2024-10-08,107.3388442993164,109.39261523371611,106.71883714277293,109.2182377589965,5579800.0,,,,,
2024-10-09,107.50352478027344,108.03633946772644,106.12788445708784,106.47663938283458,4217200.0,,,,,
2024-10-10,108.36573028564452,109.3054307155204,107.3000934421722,108.1526014387364,3946400.0,,,,,
2024-10-11,107.03852081298828,108.2107220501239,106.82539197149669,107.29040102484818,6820300.0,,,,,
2024-10-14,106.05038452148438,106.98039521768727,105.49819043964304,106.27319565761144,5174000.0,,,,,
2024-10-15,101.92345428466795,103.78347564482426,101.83626924797372,102.6887771902784,6395700.0,,,,,
2024-10-16,101.87503051757812,102.68878717008094,101.75877639961976,102.34003220727442,4602900.0,,,,,
2024-10-17,102.83409118652344,102.92127622170068,101.66189001460036,102.03001692601718,5093400.0,,,,,
2024-10-18,102.36908721923828,102.82440657940693,101.42938681907202,102.62096742953612,4326600.0,,,,,
2024-10-21,101.71031951904295,103.5025277268834,101.41969535594497,103.31846797424156,4387000.0,,,,,
2024-10-22,101.7200164794922,102.5047113843351,101.48751565418095,102.47564970505468,4710800.0,,,,,
2024-10-23,101.24532318115234,101.77813787014966,100.42187692283444,101.32281852737906,4541300.0,,,,,
2024-10-24,101.10968780517578,101.88469293377696,100.21842119023704,101.72000517544429,3504600.0,,,,,
2024-10-25,101.29376220703124,102.13658788979164,100.99344832296332,101.7781432541438,3823100.0,,,,,
2024-10-28,100.03437042236328,100.12155545834004,98.32934716071786,98.61997872944266,4438900.0,,,,,
2024-10-29,99.1237335205078,100.51875324975488,98.96873543451812,99.74374064660252,3809400.0,,,,,
2024-10-30,99.76313018798828,100.19907020224602,99.17218468088504,99.64687606835416,6413100.0,,,,,
2024-10-31,106.11820220947266,107.193528740762,102.6887834598294,103.6284838872686,11969400.0,,,,,
2024-11-01,104.47129821777344,106.5735175296356,103.34753805845854,106.08913649400186,7428000.0,,,,,
2024-11-04,105.45943450927734,106.6316356712264,105.3238084172216,105.59506060133307,5441700.0,,,,,
2024-11-05,105.79850006103516,106.5831949376099,105.18818264492896,105.77912807256874,6003100.0,,,,,
2024-11-06,110.08042907714844,111.2816993406784,107.91040415471775,108.50134959648403,7733600.0,,,,,
2024-11-07,108.88885498046876,110.42918307927388,108.36572259094972,110.3516877331386,5442000.0,,,,,
2024-11-08,108.85958862304688,109.25956022853042,107.8547920724942,108.38158013100778,5314000.0,,,,,
2024-11-11,109.30834197998048,109.99121126797198,108.23525103782664,108.79130387025316,3820200.0,,,,,
2024-11-12,107.9328384399414,110.0692554771372,107.76699981914348,109.7083060294738,5175700.0,,,,,
2024-11-13,109.0839614868164,109.70830121998158,106.82072809341348,107.71821552949883,5961600.0,,,,,
2024-11-14,110.15704345703124,110.2545951435174,108.62545890677715,109.835116193182,4389900.0,,,,,
2024-11-15,109.57173919677734,111.2789199670351,109.14250279287153,109.92293126493348,4124000.0,,,,,
2024-11-18,110.97650146484376,111.65937075891212,109.99121224678755,110.61555201356926,5089000.0,,,,,
2024-11-19,110.32288360595705,111.34719493512952,109.5034404967924,109.86438992881016,5100000.0,,,,,
2024-11-20,110.65457153320312,111.20086695539403,109.883900523917,110.13754087395574,4092700.0,,,,,
2024-11-21,109.1620101928711,112.55685669779191,108.77179598331132,111.47401580155416,12535500.0,,,,,
2024-11-22,109.01567840576172,109.97170284241533,108.41084601173868,109.42539997459173,7516200.0,,,,,
2024-11-25,103.50392150878906,109.22053839793278,102.95762608764502,109.1620088721579,23447400.0,,,,,
2024-11-26,104.16728973388672,104.72334259058046,102.33329253558678,104.01120850812714,12073700.0,,,,,
2024-11-27,104.76235961914062,106.32320901376411,104.48921190542112,104.73309485591597,6237600.0,,,,,
2024-11-29,105.68911743164062,105.8647134629726,104.73310038316896,105.113557210602,3918700.0,,,,,
2024-12-02,103.5429458618164,106.07932708279634,102.95762826354674,105.68911286971088,5939700.0,,,,,
2024-12-03,103.45515441894533,105.0355112335017,103.12346972374192,104.41117145246656,5862600.0,,,,,
2024-12-04,100.97730255126952,103.51368383941434,100.31394060427314,103.34784521334456,7291000.0,,,,,
2024-12-05,101.88453674316406,103.27954742134897,101.46505779957792,102.50887645788995,7074700.0,,,,,
2024-12-06,100.69439697265624,102.03087082025596,99.89446116746733,101.89429695908105,5365600.0,,,,,
2024-12-09,100.6358642578125,102.47961876801004,100.36270910139469,101.66992558617046,6526500.0,,,,,
2024-12-10,99.85543823242188,101.5918836906089,99.60179787388483,101.0943603757486,5860800.0,,,,,
2024-12-11,99.6895980834961,100.20662875215808,99.20183217831053,99.8554367050071,8195500.0,,,,,
2024-12-12,98.44091796875,100.1090764613893,98.40189580344232,99.87494346954315,5908600.0,,,,,
2024-12-13,98.54822540283205,99.75789027020332,98.11899644469403,98.57749761056829,6887800.0,,,,,
2024-12-16,97.13370513916016,99.00672448817754,96.99713127679746,98.65553242989712,7441800.0,,,,,
2024-12-17,95.8557586669922,96.83129048648162,94.38270353560236,96.35327453617546,8737800.0,,,,,
2024-12-18,93.50473022460938,96.09964862608608,93.4071785240938,95.60212527792368,8466500.0,,,,,
2024-12-19,92.85111236572266,94.61682245351231,92.77306803938409,94.61682245351231,9951200.0,,,,,
2024-12-20,92.79258728027344,94.02175198666788,91.92436457570344,92.4413952376702,29542200.0,,,,,
2024-12-23,94.0217514038086,94.50951729965414,92.2657986443948,93.09499917878884,7892300.0,,,,,
2024-12-24,94.73389434814452,94.811938678936,93.5047221876887,94.13881935061448,2677400.0,,,,,
