Date,Close,High,Low,Open,Volume,"('Close', 'NMZ')","('High', 'NMZ')","('Low', 'NMZ')","('Open', 'NMZ')","('Volume', 'NMZ')"
2024-06-03,9.330132484436035,9.375204898803366,9.3030880041742,9.330132484436035,324600.0,,,,,
2024-06-04,9.420275688171388,9.537465825958902,9.38421725036761,9.46534895035135,313000.0,,,,,
2024-06-05,9.52845287322998,9.52845287322998,9.402248745977328,9.474365635750598,348800.0,,,,,
2024-06-06,9.62761402130127,9.636627987540964,9.52845265535457,9.555497133177008,353700.0,,,,,
2024-06-07,9.59155559539795,9.600569561654709,9.510423881179277,9.555497151267552,184600.0,,,,,
2024-06-10,9.62761402130127,9.654657639422588,9.573525925357512,9.600569543478832,193100.0,,,,,
2024-06-11,9.690717697143556,9.690717697143556,9.627615624452606,9.663674074519042,284800.0,,,,,
2024-06-12,9.62761402130127,9.816921067552736,9.600569543478832,9.753818145668168,385500.0,,,,,
2024-06-13,9.78086280822754,9.789876774637484,9.663672647886894,9.69973109263008,278500.0,,,,,
2024-06-14,9.858863830566406,9.858863830566406,9.79537556315897,9.831654696672189,204200.0,,,,,
2024-06-17,9.759095191955566,9.840723448248552,9.750025193486865,9.813513452842448,243500.0,,,,,
2024-06-18,9.858863830566406,9.867933830185404,9.79537556315897,9.813514697434194,222300.0,,,,,
2024-06-20,9.822585105895996,9.849794240922735,9.75002683584949,9.849794240922735,250500.0,,,,,
2024-06-21,9.713746070861816,9.795374327207636,9.686536940400764,9.795374327207636,270900.0,,,,,
2024-06-24,9.740955352783203,9.759095350014402,9.704676223283482,9.731885354167604,297500.0,,,,,
2024-06-25,9.768166542053224,9.795375676261614,9.71374740867366,9.795375676261614,267600.0,,,,,
2024-06-26,9.795373916625977,9.795373916625977,9.740954793022237,9.75002479111663,151500.0,,,,,
2024-06-27,9.795373916625977,9.840723042135323,9.759094789211025,9.804443914720371,287700.0,,,,,
2024-06-28,9.786306381225586,9.922352927026695,9.786306381225586,9.840725518523737,395300.0,,,,,
2024-07-01,9.813514709472656,9.867933842290624,9.750026441987336,9.786305575545056,515000.0,,,,,
2024-07-02,9.786306381225586,9.922352927026695,9.777236380848754,9.858864654314557,430200.0,,,,,
2024-07-03,9.786306381225586,9.886073790482213,9.7500272446811,9.831655518146905,303600.0,,,,,
2024-07-05,9.759095191955566,9.877002577160695,9.731885196549465,9.840723448248552,632800.0,,,,,
2024-07-08,9.713746070861816,9.768165196746583,9.704676072387246,9.759095198272012,466100.0,,,,,
2024-07-09,9.695606231689451,9.731885361215449,9.650257968503968,9.722816227555956,519900.0,,,,,
2024-07-10,9.713746070861816,9.795374327207636,9.686536940400764,9.731885202848298,931800.0,,,,,
2024-07-11,9.822585105895996,9.849794240922735,9.777235970876228,9.777235970876228,478300.0,,,,,
2024-07-12,9.858863830566406,9.886072964460626,9.831654696672189,9.831654696672189,555500.0,,,,,
2024-07-15,9.846086502075195,9.882587251461388,9.809585752689005,9.873461846553212,437000.0,,,,,
2024-07-16,9.846086502075195,9.90083806127774,9.782210408210988,9.873461846553212,601200.0,,,,,
2024-07-17,9.827837944030762,9.891714046874204,9.782211783322603,9.836962479975089,465700.0,,,,,
2024-07-18,9.782212257385254,9.83696295669105,9.75483603748568,9.83696295669105,292000.0,,,,,
2024-07-19,9.736584663391112,9.763960009020408,9.690958507177928,9.75483460372846,261700.0,,,,,
2024-07-22,9.736584663391112,9.809586165233592,9.71833385280722,9.7913353546497,703500.0,,,,,
2024-07-23,9.75483512878418,9.773085940350429,9.71833437589828,9.763960534567303,542300.0,,,,,
2024-07-24,9.700084686279297,9.74571084613224,9.681833874239471,9.718334628072505,521700.0,,,,,
2024-07-25,9.709210395812988,9.75483568684558,9.672709640838928,9.736585744481872,678000.0,,,,,
2024-07-26,9.71833324432373,9.763959397680177,9.700083305129048,9.71833324432373,754900.0,,,,,
2024-07-29,9.727459907531738,9.76396066088987,9.709209965975974,9.745710719334106,505300.0,,,,,
2024-07-30,9.736584663391112,9.763960009020408,9.70920931776182,9.74571006868306,450400.0,,,,,
2024-07-31,9.782212257385254,9.809587607038152,9.736586094465974,9.763961444118872,584000.0,,,,,
2024-08-01,9.827837944030762,9.891714046874204,9.809587131648843,9.855213292357003,915000.0,,,,,
2024-08-02,9.909963607788086,9.919089013628003,9.836962101561944,9.873462854675015,933200.0,,,,,
2024-08-05,9.782212257385254,9.818713013671344,9.727460687832783,9.782212257385254,592000.0,,,,,
2024-08-06,9.909963607788086,9.909963607788086,9.818712160128708,9.85521291324178,808500.0,,,,,
2024-08-07,9.95559024810791,10.037717164144922,9.919089493229976,9.946464841826764,566300.0,,,,,
2024-08-08,9.919087409973145,10.001214308761451,9.900837471490442,10.001214308761451,382900.0,,,,,
2024-08-09,9.992090225219728,10.001215630790568,9.88258796910938,9.964714878753783,595400.0,,,,,
2024-08-12,10.055967330932615,10.055967330932615,9.94646420308425,10.019465708152104,395300.0,,,,,
2024-08-13,10.119845390319824,10.119845390319824,10.055969278575557,10.119845390319824,342500.0,,,,,
2024-08-14,10.119845390319824,10.156346149923229,10.09247003817896,10.128970797782364,178600.0,,,,,
2024-08-15,10.024374008178713,10.116172654498254,9.960115481029094,10.106992614774944,739000.0,,,,,
2024-08-16,10.106992721557615,10.106992721557615,10.0243741140885,10.06109339791291,407600.0,,,,,
2024-08-19,10.1528902053833,10.1528902053833,10.079450775585755,10.10699089005607,377200.0,,,,,
2024-08-20,10.226330757141112,10.226330757141112,10.1528921884561,10.18043143284878,349400.0,,,,,
2024-08-21,10.281407356262209,10.308946595593332,10.226328877599958,10.281407356262209,335100.0,,,,,
2024-08-22,10.281407356262209,10.29976743278738,10.23550804040591,10.281407356262209,270200.0,,,,,
2024-08-23,10.32730770111084,10.35484694318592,10.281408380681224,10.308947622756303,266500.0,,,,,
2024-08-26,10.336487770080566,10.382387090642474,10.32730773087684,10.364027012235022,268200.0,,,,,
2024-08-27,10.400745391845703,10.400745391845703,10.32730683549648,10.345666912312112,182300.0,,,,,
2024-08-28,10.409927368164062,10.409927368164062,10.345668838260298,10.400747328047292,192100.0,,,,,
2024-08-29,10.483366012573242,10.483366012573242,10.400747401849689,10.409927442031597,370200.0,,,,,
2024-08-30,10.501723289489746,10.51090332798631,10.44664480942367,10.483364087953271,326000.0,,,,,
2024-09-03,10.584342956542969,10.602703035394766,10.53844363487022,10.54762367429612,429100.0,,,,,
2024-09-04,10.722040176391602,10.74039937851071,10.584342220943205,10.611882337306897,654900.0,,,,,
2024-09-05,10.630241394042969,10.78629854947618,10.621061355380622,10.75875930894581,365300.0,,,,,
2024-09-06,10.621063232421877,10.722041924640129,10.593523987024543,10.676142598673362,260000.0,,,,,
2024-09-09,10.639422416687012,10.694500902841655,10.60270313409833,10.657781620252976,319200.0,,,,,
2024-09-10,10.786297798156738,10.813837036768865,10.66695993022872,10.694499168840846,310100.0,,,,,
2024-09-11,10.813838005065918,10.878097401523627,10.749579484064895,10.786298763987864,607300.0,,,,,
2024-09-12,10.850556373596191,10.923994927273654,10.823017134831296,10.832197172905136,341900.0,,,,,
2024-09-13,10.856097221374512,10.957642029534735,10.846865635076531,10.939179737311298,312700.0,,,,,
2024-09-16,10.791478157043455,10.828403625829946,10.754552688256968,10.800709744333234,404300.0,,,,,
2024-09-17,10.76378345489502,10.83763438683746,10.708395696124466,10.809940507452184,344200.0,,,,,
2024-09-18,10.653006553649902,10.79147682440642,10.597617917123788,10.78224611862916,542000.0,,,,,
2024-09-19,10.653006553649902,10.708395190176017,10.588387211346529,10.699163604026245,447700.0,,,,,
2024-09-20,10.616080284118652,10.689931206969682,10.579154822693138,10.680699621520192,243100.0,,,,,
2024-09-23,10.616080284118652,10.662237330993657,10.569923237243648,10.662237330993657,318500.0,,,,,
2024-09-24,10.616080284118652,10.634543455017631,10.597617113219671,10.616080284118652,214200.0,,,,,
2024-09-25,10.64377498626709,10.662238158599186,10.597617935809364,10.653006572433137,202100.0,,,,,
2024-09-26,10.64377498626709,10.699163622890865,10.616081108141458,10.689932036724816,269500.0,,,,,
2024-09-27,10.71762466430664,10.736087834484437,10.66223691451808,10.680699204323464,334500.0,,,,,
2024-09-30,10.76378345489502,10.791477334280296,10.745321162095689,10.745321162095689,327200.0,,,,,
2024-10-01,10.837632179260254,10.893020807120944,10.773012847066424,10.828400594554743,405000.0,,,,,
2024-10-02,10.819172859191896,10.83763515329692,10.78224739060923,10.809941271953074,235700.0,,,,,
2024-10-03,10.819172859191896,10.8284035660581,10.773015803370413,10.78224739060923,167900.0,,,,,
2024-10-04,10.76378345489502,10.782246628066906,10.680700936366636,10.782246628066906,304300.0,,,,,
2024-10-07,10.699163436889648,10.754551192178011,10.680700264878528,10.736088900539391,250700.0,,,,,
2024-10-08,10.726856231689451,10.74531940183677,10.680699186693568,10.708393941914544,270700.0,,,,,
2024-10-09,10.71762466430664,10.782244879556508,10.671468499606975,10.736087834484437,182400.0,,,,,
2024-10-10,10.662239074707031,10.754552303181596,10.653007487747798,10.708396129130607,214900.0,,,,,
2024-10-11,10.671470642089844,10.736089989940757,10.653007468205248,10.689932935601853,195800.0,,,,,
2024-10-14,10.653006553649902,10.689932017876474,10.61608108942333,10.643774967500132,336700.0,,,,,
2024-10-15,10.695714950561523,10.723568125882936,10.640007714482222,10.67714557672293,404500.0,,,,,
2024-10-16,10.71428394317627,10.732853317888736,10.667861391831629,10.732853317888736,307600.0,,,,,
2024-10-17,10.686429977416992,10.723567838663,10.658575917405145,10.714283151992383,309000.0,,,,,
2024-10-18,10.686429977416992,10.742136326567776,10.677145290746376,10.704998465321768,276100.0,,,,,
2024-10-21,10.63072395324707,10.695715881904924,10.602870775500309,10.695715881904924,282200.0,,,,,
2024-10-22,10.575017929077148,10.649293662353337,10.55644855303981,10.640008974334668,223800.0,,,,,
2024-10-23,10.380043029785156,10.547162972801049,10.361473655318663,10.547162972801049,391800.0,,,,,
2024-10-24,10.30576992034912,10.407898849544978,10.277915851574742,10.380045666207332,382600.0,,,,,
2024-10-25,10.194355964660645,10.370761534643435,10.185072160006378,10.305770474879662,551800.0,,,,,
2024-10-28,10.259345054626465,10.287198231711129,10.212922502527668,10.222207190034736,328000.0,,,,,
2024-10-29,10.240774154663086,10.250058840787574,10.129360577478442,10.212920981726024,471900.0,,,,,
2024-10-30,10.259345054626465,10.30576760672526,10.240775679612332,10.259345054626465,342600.0,,,,,
2024-10-31,10.35218906402588,10.35218906402588,10.2500601598232,10.259344847142494,351000.0,,,,,
2024-11-01,10.25006103515625,10.398612503204854,10.231492544368471,10.380044012417075,386600.0,,,,,
2024-11-04,10.31505012512207,10.370757357795354,10.277912265152024,10.277912265152024,253400.0,,,,,
