Date,Close,High,Low,Open,Volume,"('Close', 'RRC')","('High', 'RRC')","('Low', 'RRC')","('Open', 'RRC')","('Volume', 'RRC')"
2024-06-03,36.293575286865234,36.924424451022574,35.554298217588794,36.815996545903474,2404500.0,,,,,
2024-06-04,35.16987609863281,35.840154301421826,34.80516711657806,35.67258287064569,2663900.0,,,,,
2024-06-05,36.057010650634766,36.34286160825845,35.071307839105,35.21916100473977,2238300.0,,,,,
2024-06-06,35.85986328125,36.56956662880855,35.5444387356335,36.28371571945165,1522200.0,,,,,
2024-06-07,35.781005859375,36.22457280906851,35.475440440819554,35.52472482186167,1535400.0,,,,,
2024-06-10,36.91456604003906,36.99342029899066,35.889434352567186,35.948577866898866,2473600.0,,,,,
2024-06-11,37.18070983886719,37.229994225536096,36.41185911823301,36.67799931843434,1612800.0,,,,,
2024-06-12,36.51042938232422,37.61441536774884,36.32314346040288,37.60455999509072,3134700.0,,,,,
2024-06-13,35.82044219970703,36.51043495599044,35.3473052765819,36.33300813979877,1545000.0,,,,,
2024-06-14,34.82268524169922,36.04765511825037,34.6349898551959,35.74141170699909,1501800.0,,,,,
2024-06-17,33.87431716918945,34.85231369117156,33.68661805016723,34.84243657522719,2365800.0,,,,,
2024-06-18,33.824928283691406,34.160806794613386,33.61747113837657,33.90395652649167,2040700.0,,,,,
2024-06-20,33.64710998535156,33.92371448749213,33.37050171475729,33.716261110886705,2484200.0,,,,,
2024-06-21,33.064266204833984,33.82493244877765,32.827173910331034,33.587840154274694,6354400.0,,,,,
2024-06-24,34.39789581298828,34.654746085004206,33.084020637827265,33.32110913827637,3616100.0,,,,,
2024-06-25,34.04225540161133,34.34849876216842,33.805166928269934,34.23983164169805,2291200.0,,,,,
2024-06-26,33.14329147338867,33.92371565231514,32.96547321063444,33.92371565231514,2932900.0,,,,,
2024-06-27,33.1136589050293,33.508807699479675,32.77778035709671,33.469295457952526,2880400.0,,,,,
2024-06-28,33.12353515625,33.42977857290741,32.72838637214311,33.38038544595081,3266800.0,,,,,
2024-07-01,33.014862060546875,33.43964965896641,32.55056222876181,33.222319185869296,1675300.0,,,,,
2024-07-02,33.736019134521484,33.785412257298006,32.995110987512554,33.26183460419651,1753700.0,,,,,
2024-07-03,34.01262283325195,34.29910821442247,33.78541145908508,33.90395570463875,992600.0,,,,,
2024-07-05,33.24207305908203,34.06200926851809,33.143283066801686,33.81503994049653,2790200.0,,,,,
2024-07-08,33.54832077026367,33.79529015832825,33.24208114087402,33.498927646341514,1719500.0,,,,,
2024-07-09,33.00498962402344,33.459412404012056,32.975354502684056,33.35074526782915,1133300.0,,,,,
2024-07-10,33.084022521972656,33.35074615805445,32.7481439868299,33.12353476199523,1008100.0,,,,,
2024-07-11,33.67674255371094,33.775528791718166,32.99510846717285,33.251954947063695,1307200.0,,,,,
2024-07-12,34.39789581298828,34.4769278254405,33.77553190451529,33.97310816719206,2516800.0,,,,,
2024-07-15,34.41765213012695,34.78316574867906,34.229956762428,34.575712378834915,2154400.0,,,,,
2024-07-16,34.141048431396484,34.65474519376346,33.923714171196,34.26946979564798,2243000.0,,,,,
2024-07-17,33.1136589050293,34.66462649648015,33.04450777178913,34.06202053385515,2733200.0,,,,,
2024-07-18,32.36286163330078,33.37049702316011,32.27395251747633,33.271710791556586,2138400.0,,,,,
2024-07-19,32.422142028808594,32.48141604053479,31.87881011090716,32.12577950708544,1955300.0,,,,,
2024-07-22,33.212440490722656,33.22232137605545,32.58019949375348,32.67898950481341,2468300.0,,,,,
2024-07-23,32.688865661621094,33.26183263512628,32.619714540136904,33.024744152452925,2908200.0,,,,,
2024-07-24,31.40462875366211,33.91383867781586,31.365112746560357,33.58783727190715,4844500.0,,,,,
2024-07-25,31.197172164916992,31.661473923357025,30.80202153175241,31.49353466873372,2742200.0,,,,,
2024-07-26,31.394746780395508,31.52317002286719,30.88105004205527,31.286079655377872,2286700.0,,,,,
2024-07-29,31.00947570800781,31.38487023237414,30.584688059806027,31.16753596535356,1821500.0,,,,,
2024-07-30,31.00947570800781,31.37499123076167,30.78226432360166,30.89093145711195,1523600.0,,,,,
2024-07-31,30.85141372680664,31.79977521789044,30.85141372680664,31.48365660508929,1988600.0,,,,,
2024-08-01,30.663721084594727,31.157659876156675,30.258689542025127,30.95020460390264,2395500.0,,,,,
2024-08-02,28.57929992675781,30.485904040083195,28.50026979230932,30.238934634403268,2484900.0,,,,,
2024-08-05,27.996450424194336,28.22366181259014,26.959179731620853,27.660571900380138,4488900.0,,,,,
2024-08-06,28.114994049072266,28.539781695243068,27.71984340759717,28.114994049072266,2738400.0,,,,,
2024-08-07,28.35208320617676,29.14238440238117,28.263174086075427,28.737354803798077,2142900.0,,,,,
2024-08-08,29.270811080932617,29.37947821476944,28.520025798397743,28.57929792402378,1364200.0,,,,,
2024-08-09,29.45850944519043,29.53753957705587,28.994207656009344,29.18190492577488,1532200.0,,,,,
2024-08-12,29.79438591003418,30.12038541689504,29.6363256572669,29.6363256572669,1319100.0,,,,,
2024-08-13,29.537538528442383,29.784507917282586,29.152266884804284,29.557296531764056,2024600.0,,,,,
2024-08-14,29.59680938720703,29.81414364598803,29.221416761299487,29.725234519073407,1603500.0,,,,,
2024-08-15,30.15990257263184,30.24881170373317,29.339964273540467,29.339964273540467,2193900.0,,,,,
2024-08-16,30.14014434814453,30.34759772970801,29.873416956797005,29.952447085615503,1201200.0,,,,,
2024-08-19,30.86129379272461,31.03911204949507,30.238931778254845,30.26856689823202,1147200.0,,,,,
2024-08-20,30.45626640319824,30.97984221073309,30.130266869811976,30.871175071528665,1632600.0,,,,,
2024-08-21,30.28832626342773,30.782265050351512,30.04135686996585,30.732871925349908,1141500.0,,,,,
2024-08-22,29.79438591003418,30.446384923755904,29.675841662572143,30.367354797372265,1815000.0,,,,,
2024-08-23,30.18953514099121,30.505655631856023,29.94256577197473,30.041353896426678,1751200.0,,,,,
2024-08-26,29.92280960083008,30.762503946599587,29.91293059997992,30.466141458001733,1091300.0,,,,,
2024-08-27,29.38935661315918,29.853658375448763,29.3202054873104,29.735114126629952,1364600.0,,,,,
2024-08-28,29.270811080932617,29.389357216411597,29.02384169255941,29.221417956948734,1985900.0,,,,,
2024-08-29,29.63632583618164,29.804265091289075,29.073235946770485,29.36959845144156,1172000.0,,,,,
2024-08-30,29.51778030395508,29.76474969094483,29.24117579643177,29.57705431347598,1597000.0,,,,,
2024-09-03,28.559539794921875,29.15226670125172,28.154510150512305,29.07323657268953,1730000.0,,,,,
2024-09-04,27.80875015258789,28.786748612950984,27.79887115186987,28.450870125445267,2002600.0,,,,,
2024-09-05,27.996450424194336,28.13475268074362,27.67045090216608,28.0952385578268,1874300.0,,,,,
2024-09-06,27.848268508911133,28.23354014833944,27.660571247859984,27.937177638660263,2257800.0,,,,,
2024-09-09,27.56178474426269,28.045844543579936,27.542026739990074,27.759361018534918,1989200.0,,,,,
2024-09-10,27.769237518310547,27.80875163906807,27.216024753890625,27.68032839132259,1819800.0,,,,,
2024-09-11,28.776870727539062,29.03371910348204,27.660569982312666,27.887781354952946,2260000.0,,,,,
2024-09-12,28.63857078552246,28.934935189721585,28.07548086703917,28.66820779121046,1637000.0,,,,,
2024-09-13,28.757442474365234,29.41124568470325,28.638568304557943,29.015001601080336,1617600.0,,,,,
2024-09-16,29.24284553527832,29.322094362361412,28.777257022904195,28.8267887207318,1768900.0,,,,,
2024-09-17,29.252748489379883,29.82730289159856,29.24284215096084,29.39143344836481,1745600.0,,,,,
2024-09-18,29.70842742919922,30.04523536304928,29.16359206591042,29.16359206591042,1507100.0,,,,,
2024-09-19,30.223546981811523,30.599978394539157,29.66880525641891,30.302795799724755,2085700.0,,,,,
2024-09-20,30.32261085510254,30.560357327491328,29.718337390213737,30.12448785005805,3204300.0,,,,,
2024-09-23,31.22406578063965,31.689652368961585,30.471201034596707,30.550449855788543,2208100.0,,,,,
2024-09-24,30.80801010131836,31.53115585679477,30.78819742294999,31.37265820872983,1481200.0,,,,,
2024-09-25,30.193830490112305,31.035850431715776,30.074958198027705,30.84763376490065,1758400.0,,,,,
2024-09-26,29.88673973083496,30.49101316242678,29.609367916944752,29.876833392184498,3021300.0,,,,,
2024-09-27,30.451387405395508,30.82782071137468,30.11457945349451,30.44148106687596,2893600.0,,,,,
2024-09-30,30.471200942993164,30.88725772535979,30.084863177024484,30.243360818931684,1844700.0,,,,,
2024-10-01,30.590072631835938,30.87735078307861,30.045237234608585,30.4712003474493,2533700.0,,,,,
2024-10-02,31.06556701660156,31.560872603527272,30.847631349112092,31.22406465326252,1797000.0,,,,,
2024-10-03,32.40289306640625,32.49204823002256,30.907071742268105,31.12500553697409,2583000.0,,,,,
2024-10-04,32.006649017333984,32.89819682401427,31.947210985335907,32.7297947350091,2293300.0,,,,,
2024-10-07,31.82834243774414,32.22458469428229,31.80852975808489,32.09580794482057,1925200.0,,,,,
2024-10-08,31.3231258392334,31.432091782461278,30.966505215547286,31.392468318407733,1932300.0,,,,,
2024-10-09,30.49101448059082,31.05566258199123,30.40185931832329,30.857539579298702,1853000.0,,,,,
2024-10-10,30.887256622314453,31.045754258561384,30.35232568290041,30.64951016794405,1752000.0,,,,,
2024-10-11,31.125003814697266,31.37265661338536,30.62969821732108,30.649510894681946,2344300.0,,,,,
2024-10-14,30.29289054870605,30.897163987886117,30.074956763981884,30.84763229401181,1777300.0,,,,,
2024-10-15,29.619274139404297,30.015518236663844,29.322091538819866,29.71833563607941,4128700.0,,,,,
2024-10-16,29.49049568176269,29.95608226247427,29.480589343095527,29.69852312545056,1530600.0,,,,,
2024-10-17,29.58955764770508,30.01551888049538,29.44096445478465,29.936270059343588,2896400.0,,,,,
2024-10-18,29.51030921936035,29.559839024699155,28.717819107852776,29.381528702373927,1972700.0,,,,,
2024-10-21,29.668806076049805,30.065050176562604,29.520212885096708,29.748054896152365,2231100.0,,,,,
2024-10-22,29.619274139404297,30.035330913887044,29.549931658563988,29.72824197469101,2588000.0,,,,,
2024-10-23,30.6594181060791,31.09528568377961,29.41124773842918,31.09528568377961,5924500.0,,,,,
2024-10-24,31.14481735229492,31.263689640861617,30.045238291127724,30.92688167418772,3717300.0,,,,,
2024-10-25,31.03584861755371,31.56087323032057,30.649510856700136,31.273595077266748,2973800.0,,,,,
2024-10-28,30.689136505126957,30.83772781683813,30.084864918909364,30.362234863585947,2095200.0,,,,,
2024-10-29,30.708948135375977,31.00613074865161,30.500920683971227,30.8971647981524,2383700.0,,,,,
2024-10-30,31.194345474243164,31.481623620085006,30.758476030991105,30.84763118732541,2141500.0,,,,,
2024-10-31,29.74805450439453,31.214158601704938,29.738148165832055,31.07547364071205,2606700.0,,,,,
2024-11-01,29.54002571105957,30.35232659355665,29.203217751569422,30.035331311552028,2567900.0,,,,,
2024-11-04,30.2730770111084,30.609884962121377,29.53011862906933,29.67870992758897,1928300.0,,,,,
2024-11-05,30.49101448059082,30.68913559384236,30.26317246066213,30.302797816977023,1350400.0,,,,,
2024-11-06,32.51185989379883,32.650544859788795,31.154723582334576,31.471718869992184,2523800.0,,,,,
2024-11-07,32.44252014160156,32.77932813544829,32.19486731609315,32.4920499509268,1157900.0,,,,,
2024-11-08,32.71988296508789,32.799133665840046,32.29391989574856,32.41279594687679,1407300.0,,,,,
2024-11-11,34.13645935058594,34.23552273299768,33.08641394919299,33.27462870745283,3014400.0,,,,,
2024-11-12,33.76993179321289,34.21570753399726,33.67087219698586,33.938333862575114,2528300.0,,,,,
2024-11-13,33.59162521362305,33.948245845708605,33.31425529039285,33.799652656045694,1883800.0,,,,,
2024-11-14,33.31425476074219,33.77983944177903,32.90810433152016,33.71049696207393,1833700.0,,,,,
2024-11-15,33.126033782958984,33.73030715783861,33.04678686007457,33.30434408305072,1889700.0,,,,,
2024-11-18,33.928436279296875,34.205806227958334,33.264728536747775,33.43313064018305,1315700.0,,,,,
2024-11-19,34.0175895690918,34.08693205243225,33.363786312680446,33.47275415189599,1742200.0,,,,,
2024-11-20,34.829891204833984,35.543132510103305,34.09683722120918,34.09683722120918,3164000.0,,,,,
2024-11-21,35.23604202270508,36.13749811320749,34.889329595158785,35.553037321856564,3594000.0,,,,,
2024-11-22,35.3846321105957,35.60256399779538,34.6614864118222,34.87941829902188,1855900.0,,,,,
2024-11-25,35.49359893798828,36.39505492367236,35.49359893798828,35.96909183142676,3999000.0,,,,,
