Price,Close,High,Low,Open,Volume
Ticker,FISV,FISV,FISV,FISV,FISV
Date,,,,,
2024-08-05,154.77000427246094,159.6699981689453,154.1699981689453,157.4600067138672,3614800
2024-08-06,157.33999633789062,159.38999938964844,154.63999938964844,155.49000549316406,2760900
2024-08-07,156.22000122070312,160.83999633789062,155.9600067138672,159.00999450683594,2318100
2024-08-08,160.14999389648438,160.44000244140625,156.41000366210938,156.88999938964844,1787100
2024-08-09,161.58999633789062,161.77000427246094,159.33999633789062,159.9499969482422,1576000
2024-08-12,161.10000610351562,162.9199981689453,160.49000549316406,162.0,2529900
2024-08-13,162.4600067138672,162.57000732421875,160.85000610351562,161.25,2203900
2024-08-14,164.02999877929688,164.35000610351562,162.02000427246094,162.25,1447600
2024-08-15,165.72000122070312,165.97999572753906,164.16000366210938,165.0,1902800
2024-08-16,167.32000732421875,167.42999267578125,165.0500030517578,165.47000122070312,3799300
2024-08-19,167.91000366210938,168.41000366210938,167.1300048828125,167.6300048828125,1370000
2024-08-20,168.0399932861328,169.77000427246094,167.02999877929688,169.75,1789900
2024-08-21,168.3300018310547,168.41000366210938,166.6999969482422,167.41000366210938,1819800
2024-08-22,168.7899932861328,169.2100067138672,168.05999755859375,168.3800048828125,1934100
2024-08-23,169.80999755859375,169.97000122070312,168.44000244140625,169.36000061035156,2427400
2024-08-26,169.85000610351562,171.1199951171875,169.57000732421875,170.0500030517578,1518900
2024-08-27,170.1699981689453,170.66000366210938,169.0,169.8300018310547,2005000
2024-08-28,171.8300018310547,172.60000610351562,169.8800048828125,170.39999389648438,1994300
2024-08-29,172.9499969482422,173.49000549316406,171.7100067138672,172.44000244140625,1999800
2024-08-30,174.60000610351562,174.80999755859375,172.7899932861328,173.30999755859375,2373600
2024-09-03,173.91000366210938,175.47000122070312,173.11000061035156,174.42999267578125,1972000
2024-09-04,173.6199951171875,174.58999633789062,172.6999969482422,174.1300048828125,2098100
2024-09-05,172.50999450683594,174.02999877929688,171.22999572753906,173.97999572753906,1893200
2024-09-06,170.02000427246094,173.50999450683594,169.86000061035156,172.50999450683594,2443900
2024-09-09,172.44000244140625,173.02000427246094,170.6699981689453,171.27000427246094,2245600
2024-09-10,172.39999389648438,173.4499969482422,170.80999755859375,172.85000610351562,1597500
2024-09-11,171.02000427246094,171.6699981689453,167.66000366210938,171.47999572753906,2275400
2024-09-12,173.6300048828125,173.8800048828125,171.35000610351562,171.5,2127500
2024-09-13,174.88999938964844,175.47999572753906,173.85000610351562,174.0,1844200
2024-09-16,175.35000610351562,176.47999572753906,174.60000610351562,175.55999755859375,1584400
2024-09-17,175.3000030517578,176.33999633789062,174.42999267578125,175.47000122070312,1568500
2024-09-18,175.22999572753906,176.75999450683594,174.61000061035156,175.61000061035156,1774900
2024-09-19,178.77999877929688,178.88999938964844,175.7100067138672,176.8800048828125,3140800
2024-09-20,177.61000061035156,178.25,176.1699981689453,178.17999267578125,6021100
2024-09-23,179.30999755859375,179.52999877929688,177.64999389648438,179.0,1822100
2024-09-24,177.35000610351562,178.9499969482422,176.00999450683594,178.22999572753906,2329300
2024-09-25,176.8000030517578,178.41000366210938,174.2100067138672,177.50999450683594,2311400
2024-09-26,177.39999389648438,177.7899932861328,175.97999572753906,177.14999389648438,2585000
2024-09-27,178.3800048828125,179.38999938964844,176.91000366210938,177.39999389648438,2950200
2024-09-30,179.64999389648438,179.9499969482422,177.52000427246094,178.0800018310547,2140800
2024-10-01,181.30999755859375,181.8800048828125,179.0,180.24000549316406,2140300
2024-10-02,182.4499969482422,182.55999755859375,180.61000061035156,181.6300048828125,2296500
2024-10-03,183.36000061035156,183.55999755859375,181.8699951171875,182.30999755859375,1974200
2024-10-04,185.4199981689453,185.50999450683594,182.8699951171875,184.47000122070312,1859500
2024-10-07,184.97999572753906,186.25999450683594,183.94000244140625,185.4199981689453,2579500
2024-10-08,187.94000244140625,188.85000610351562,185.72000122070312,186.63999938964844,2393800
2024-10-09,187.74000549316406,188.4199981689453,187.14999389648438,188.17999267578125,2426200
2024-10-10,187.99000549316406,188.52000427246094,187.1300048828125,187.6699981689453,1853600
2024-10-11,190.35000610351562,191.22999572753906,188.42999267578125,188.85000610351562,1970500
2024-10-14,193.22999572753906,193.38999938964844,190.60000610351562,191.22000122070312,2200800
2024-10-15,194.02000427246094,195.8300018310547,193.2899932861328,194.22999572753906,3223500
2024-10-16,197.6999969482422,197.88999938964844,193.02000427246094,193.9600067138672,2611700
2024-10-17,195.74000549316406,198.86000061035156,195.52000427246094,198.47000122070312,3687200
2024-10-18,197.2899932861328,198.32000732421875,195.52999877929688,197.1199951171875,3463300
2024-10-21,197.1699981689453,197.6699981689453,195.64999389648438,196.8800048828125,3012000
2024-10-22,199.6699981689453,199.8699951171875,188.94000244140625,191.92999267578125,4479200
2024-10-23,202.36000061035156,203.0,199.5800018310547,199.75,3577100
2024-10-24,203.2899932861328,204.5,202.00999450683594,202.52000427246094,2032800
2024-10-25,199.52000427246094,203.6999969482422,199.22999572753906,203.42999267578125,2436500
2024-10-28,201.4199981689453,201.72000122070312,200.00999450683594,200.44000244140625,1993600
2024-10-29,200.91000366210938,202.66000366210938,200.63999938964844,201.50999450683594,1915400
2024-10-30,199.80999755859375,202.3699951171875,199.0399932861328,201.22000122070312,2719100
2024-10-31,197.89999389648438,201.6199951171875,197.88999938964844,199.8300018310547,2261300
2024-11-01,202.0500030517578,202.8800048828125,197.94000244140625,198.27999877929688,4239700
2024-11-04,200.82000732421875,202.9600067138672,200.3000030517578,202.4499969482422,2026600
2024-11-05,203.02000427246094,203.32000732421875,198.35000610351562,200.2899932861328,2719000
2024-11-06,211.1999969482422,211.97999572753906,204.8800048828125,210.30999755859375,3808900
2024-11-07,208.8699951171875,210.94000244140625,207.8000030517578,210.35000610351562,2084900
2024-11-08,210.6999969482422,212.83999633789062,209.17999267578125,210.3800048828125,1761500
2024-11-11,214.86000061035156,215.4499969482422,212.55999755859375,212.55999755859375,2353200
2024-11-12,214.05999755859375,215.25,213.5,214.47000122070312,1806000
2024-11-13,213.17999267578125,215.5,213.1300048828125,213.97000122070312,2096800
2024-11-14,210.85000610351562,214.4499969482422,210.11000061035156,213.10000610351562,2283500
2024-11-15,210.9199981689453,211.24000549316406,208.88999938964844,210.47000122070312,2279300
2024-11-18,212.74000549316406,213.27999877929688,210.57000732421875,211.00999450683594,1748900
2024-11-19,215.1199951171875,216.92999267578125,211.64999389648438,212.0399932861328,2609500
2024-11-20,217.94000244140625,218.17999267578125,215.05999755859375,217.22000122070312,2827800
2024-11-21,217.41000366210938,219.11000061035156,217.2100067138672,218.3300018310547,2832300
2024-11-22,221.55999755859375,222.0500030517578,217.14999389648438,217.14999389648438,2876600
2024-11-25,221.75999450683594,223.22000122070312,219.77999877929688,221.14999389648438,4340600
2024-11-26,222.4499969482422,223.22999572753906,221.00999450683594,222.0,1868400
2024-11-27,220.58999633789062,222.25999450683594,219.3699951171875,219.8800048828125,2234400
2024-11-29,220.9600067138672,222.35000610351562,220.6999969482422,221.10000610351562,1543400
2024-12-02,218.50999450683594,222.19000244140625,217.74000549316406,222.0,2512700
2024-12-03,215.3800048828125,220.1300048828125,214.91000366210938,219.36000061035156,3949100
2024-12-04,215.85000610351562,216.3800048828125,213.24000549316406,215.27999877929688,3801500
2024-12-05,204.0,208.0,200.7100067138672,203.0,7613800
2024-12-06,207.27999877929688,207.55999755859375,204.69000244140625,205.2899932861328,3642600
2024-12-09,202.88999938964844,207.57000732421875,202.72000122070312,207.05999755859375,3985400
2024-12-10,201.5399932861328,203.27999877929688,200.52000427246094,203.27999877929688,3582100
2024-12-11,203.9600067138672,205.0399932861328,201.64999389648438,202.5,2720200
2024-12-12,204.85000610351562,205.22000122070312,203.17999267578125,204.36000061035156,2316300
2024-12-13,204.66000366210938,206.85000610351562,203.86000061035156,206.1699981689453,2536100
2024-12-16,203.3800048828125,206.25,202.92999267578125,205.6999969482422,3181300
2024-12-17,204.14999389648438,204.7100067138672,201.9499969482422,202.6999969482422,3547000
2024-12-18,201.75999450683594,208.27999877929688,201.61000061035156,205.16000366210938,3396400
2024-12-19,202.25999450683594,205.63999938964844,201.99000549316406,203.50999450683594,3310500
2024-12-20,206.0500030517578,206.67999267578125,201.4499969482422,201.52000427246094,6792100
2024-12-23,206.7100067138672,206.85000610351562,203.5800018310547,204.63999938964844,1586300
2024-12-24,209.4499969482422,209.4499969482422,206.27999877929688,206.27999877929688,795800
2024-12-26,210.2899932861328,210.42999267578125,208.3800048828125,208.3800048828125,1202700
2024-12-27,207.9499969482422,209.36000061035156,206.1999969482422,208.67999267578125,1426800
2024-12-30,206.27000427246094,207.41000366210938,204.14999389648438,206.1699981689453,1912700
2024-12-31,205.4199981689453,207.25999450683594,204.8000030517578,206.77000427246094,1416800
2025-01-02,205.97999572753906,207.85000610351562,204.50999450683594,207.0,2002400
2025-01-03,208.57000732421875,208.75,205.58999633789062,207.47999572753906,1579900
2025-01-06,205.6300048828125,208.99000549316406,205.39999389648438,208.57000732421875,1823700
2025-01-07,203.82000732421875,207.3300018310547,203.4600067138672,206.25999450683594,2711200
2025-01-08,205.22999572753906,205.74000549316406,203.72999572753906,204.02999877929688,2490900
2025-01-10,200.50999450683594,204.25999450683594,199.5800018310547,203.83999633789062,3114300
2025-01-13,201.52999877929688,201.7100067138672,199.52000427246094,199.5800018310547,1918100
2025-01-14,204.47000122070312,205.41000366210938,203.14999389648438,204.0500030517578,2680300
2025-01-15,204.25,207.00999450683594,203.3300018310547,206.75999450683594,3322800
2025-01-16,206.25999450683594,207.27999877929688,204.3000030517578,204.72000122070312,2530900
2025-01-17,208.5800018310547,209.30999755859375,206.00999450683594,207.8000030517578,2598100
2025-01-21,208.97999572753906,210.77999877929688,208.6699981689453,210.0,2014200
2025-01-22,209.4499969482422,209.86000061035156,207.6199951171875,208.97999572753906,1805500
2025-01-23,206.49000549316406,208.99000549316406,204.72000122070312,207.36000061035156,3297900
2025-01-24,208.83999633789062,209.42999267578125,206.50999450683594,206.89999389648438,1979600
2025-01-27,213.1300048828125,213.22999572753906,207.47999572753906,207.61000061035156,2836300
2025-01-28,211.72000122070312,213.88999938964844,210.8300018310547,212.72999572753906,2419700
2025-01-29,212.50999450683594,220.25999450683594,211.3699951171875,211.82000732421875,4113500
2025-01-30,215.91000366210938,218.02999877929688,214.02000427246094,214.0399932861328,2501800
2025-01-31,216.0399932861328,217.52000427246094,215.39999389648438,215.80999755859375,2180500
2025-02-03,216.6199951171875,217.47000122070312,212.27000427246094,214.41000366210938,2025300
2025-02-04,214.22000122070312,219.97000122070312,213.11000061035156,218.52999877929688,3168900
2025-02-05,229.52999877929688,231.61000061035156,221.6999969482422,224.41000366210938,5443300
2025-02-06,231.24000549316406,232.25,228.27000427246094,229.5,2734100
2025-02-07,230.05999755859375,233.25999450683594,229.7899932861328,231.5399932861328,2737000
2025-02-10,230.64999389648438,231.5,229.02999877929688,229.67999267578125,2907400
2025-02-11,229.88999938964844,230.58999633789062,228.3699951171875,229.64999389648438,2787900
2025-02-12,227.72999572753906,229.63999938964844,226.35000610351562,228.64999389648438,2721500
2025-02-13,229.8699951171875,230.75,227.2899932861328,228.92999267578125,2189100
2025-02-14,230.60000610351562,232.64999389648438,230.0,230.9499969482422,2111000
2025-02-18,236.27999877929688,236.92999267578125,230.94000244140625,231.47000122070312,5087100
2025-02-19,236.33999633789062,237.1300048828125,234.36000061035156,236.0,2849900
2025-02-20,234.42999267578125,238.0,234.02000427246094,237.02000427246094,3688300
2025-02-21,232.33999633789062,235.24000549316406,231.24000549316406,234.2100067138672,4404400
2025-02-24,232.08999633789062,233.3300018310547,225.88999938964844,230.6999969482422,3779400
2025-02-25,232.3800048828125,233.0,229.05999755859375,230.0,4307500
2025-02-26,229.7100067138672,234.9499969482422,229.42999267578125,231.89999389648438,4558400
2025-02-27,231.5800018310547,234.94000244140625,230.0,231.14999389648438,2938100
2025-02-28,235.69000244140625,235.86000061035156,231.3699951171875,232.5,3161400
2025-03-03,237.7899932861328,238.58999633789062,234.8000030517578,235.47000122070312,4041300
2025-03-04,223.9199981689453,235.6999969482422,222.9499969482422,235.69000244140625,4323400
2025-03-05,225.9600067138672,226.80999755859375,222.9600067138672,224.14999389648438,2415700
2025-03-06,219.9499969482422,224.3300018310547,218.00999450683594,223.0,3058500
