Date,Close,High,Low,Open,Volume,"('Close', 'MA')","('High', 'MA')","('Low', 'MA')","('Open', 'MA')","('Volume', 'MA')"
2024-08-28,468.4818420410156,473.05943589877774,465.5724558573962,471.6593487220069,1445300.0,,,,,
2024-08-29,477.4185485839844,478.5306971416023,471.13308045042766,471.13308045042766,1893400.0,,,,,
2024-08-30,479.940673828125,482.3237886056922,476.2766231152229,478.45122330427694,2982100.0,,,,,
2024-09-03,478.7292785644531,483.267145343502,476.66392039377104,479.07682309927054,2063700.0,,,,,
2024-09-04,479.7421569824219,482.75084619457857,477.7959195763166,478.69952330709,2156300.0,,,,,
2024-09-05,474.0027465820313,480.75494084823794,469.7826365292584,479.7421253446345,2293500.0,,,,,
2024-09-06,472.7714538574219,477.0610786669049,471.3713667194816,473.754481512656,2116200.0,,,,,
2024-09-09,483.664306640625,485.7693918941614,476.1972054897328,477.12065755422685,2343600.0,,,,,
2024-09-10,484.5877685546875,484.8955859157754,478.9377836191841,483.6742558388619,2234100.0,,,,,
2024-09-11,484.7466430664063,485.67009514233087,474.47936749323407,483.0983141410956,2480000.0,,,,,
2024-09-12,488.6490173339844,489.41362138282216,479.6031017409736,483.5253338453357,2299100.0,,,,,
2024-09-13,489.8902282714844,493.35570401660016,487.9936877989123,489.6320774344626,2204700.0,,,,,
2024-09-16,494.2096252441406,494.8153509061864,489.9200305899696,491.81657100143593,1589200.0,,,,,
2024-09-17,497.4666137695313,498.2113391484807,494.3487126071988,495.09343798614816,2202800.0,,,,,
2024-09-18,491.2803955078125,498.2708618376966,490.56545800783,497.7545298721898,2193800.0,,,,,
2024-09-19,489.5426940917969,497.6055816740793,482.8302271495453,496.48352406122905,3517200.0,,,,,
2024-09-20,489.2745666503906,490.0590190920991,484.3097314802468,486.2063021515956,3470200.0,,,,,
2024-09-23,493.6436462402344,494.1897659882106,487.84469209023865,489.6916265325538,2191300.0,,,,,
2024-09-24,483.9820556640625,489.7809793862812,481.013093990778,489.2149809159047,4143700.0,,,,,
2024-09-25,486.00775146484375,486.4545684709468,480.1393123610853,481.3507334158824,3483200.0,,,,,
2024-09-26,487.8149108886719,490.1583288800946,485.5608865981879,487.546820694704,3073700.0,,,,,
2024-09-27,490.1682739257813,492.511661641401,486.94113098155833,487.5766141422714,2177200.0,,,,,
2024-09-30,490.3271179199219,491.5087511354679,486.6630670755732,488.3213353849112,2862400.0,,,,,
2024-10-01,492.8889770507813,494.52736658254776,489.6419554829516,493.7627928818431,3748100.0,,,,,
2024-10-02,492.0846862792969,492.4222914385969,486.2360958326991,489.47317809973686,1736500.0,,,,,
2024-10-03,491.4889526367188,493.59403815133936,489.532806134368,492.06486025181295,1382200.0,,,,,
2024-10-04,494.1997375488281,495.5402188908099,489.00650870931247,492.0747734104537,1935600.0,,,,,
2024-10-07,487.8447265625,495.0238896406709,487.2986067759337,493.8323169934973,1990500.0,,,,,
2024-10-08,493.5641784667969,494.0308741725751,488.073072125848,489.0362513355201,1750100.0,,,,,
2024-10-09,497.0939636230469,497.8893813511141,492.758855078329,495.5329252298927,1707500.0,,,,,
2024-10-10,495.1749572753906,497.8595451609243,493.0074182128952,497.1436570809981,1491000.0,,,,,
2024-10-11,499.3907775878906,500.0470108846356,493.633845295315,493.6736252856989,1919900.0,,,,,
2024-10-14,503.7655944824219,505.8834312334674,499.1819143653708,501.47871554357073,2127000.0,,,,,
2024-10-15,504.3323364257813,506.9671915888841,501.1207776612512,502.7315181631013,2885900.0,,,,,
2024-10-16,511.13323974609375,512.4556587442142,503.1093345782493,503.4573411747672,2956700.0,,,,,
2024-10-17,510.8250427246094,514.086273446308,508.5978185838233,513.3405579862467,2227400.0,,,,,
2024-10-18,513.3903198242188,515.0408100036467,509.6517899491046,511.6005541746365,2604600.0,,,,,
2024-10-21,512.0679321289062,515.856164462746,511.00403739388,514.0366016403005,2217500.0,,,,,
2024-10-22,510.08929443359375,511.6105224586501,507.58367099646415,508.2299516783502,1855800.0,,,,,
2024-10-23,510.7952270507813,511.7795618293048,508.97569452938274,509.7313322910835,1759700.0,,,,,
2024-10-24,507.7030029296875,510.40749608466575,506.54962595993686,508.9756895267845,1911900.0,,,,,
2024-10-25,504.4615783691406,511.7894707468043,502.7315282167395,509.5722295384372,1582200.0,,,,,
2024-10-28,505.3067321777344,507.94158741206286,503.24858056042257,504.5013619050384,2186400.0,,,,,
2024-10-29,503.38775634765625,508.4685800607592,502.8110830837933,504.6405680139741,2066300.0,,,,,
2024-10-30,510.7554321289063,513.4996747145551,504.1036478394239,509.59213301072174,3121000.0,,,,,
2024-10-31,496.7359924316406,524.8842940294849,496.17919396676655,518.2722591584346,5523300.0,,,,,
2024-11-01,505.1774597167969,507.6333504724834,495.6820284833681,497.5811207987017,3753700.0,,,,,
2024-11-04,502.6917419433594,507.086505004423,500.156321555633,506.23143252152335,2165100.0,,,,,
2024-11-05,502.671875,505.247075414783,500.73300266612296,502.6917498220397,2132900.0,,,,,
2024-11-06,518.1529541015625,520.0122665284954,512.9926005014783,517.8844771064339,3673700.0,,,,,
2024-11-07,514.9215087890625,521.0363999231491,513.6389000266429,520.9965895920326,2382300.0,,,,,
2024-11-08,521.76220703125,525.8189161590527,516.5621039339807,517.3674742099103,2215600.0,,,,,
2024-11-11,527.0916137695312,530.9793113562067,525.5007782580407,525.8288493946516,2213400.0,,,,,
2024-11-12,526.1470336914062,527.8671921184534,524.2877211534676,526.0774262927179,2577600.0,,,,,
2024-11-13,518.8987426757812,527.469495696266,513.4699113159179,526.9823045523982,2681500.0,,,,,
2024-11-14,517.4271240234375,519.3758882500164,514.6928340074703,517.6458380952048,2480400.0,,,,,
2024-11-15,518.9085693359375,520.400000158825,515.0407775038284,515.5677788574236,2408100.0,,,,,
2024-11-18,518.6500854492188,520.4994452492534,514.0465304281834,515.6274739259422,2493400.0,,,,,
2024-11-19,516.4924926757812,519.6642715286503,513.807904880615,515.8163846072878,2716000.0,,,,,
2024-11-20,509.6119995117188,519.5151230343002,508.0808188909616,518.5506934665038,2409400.0,,,,,
2024-11-21,512.1573486328125,517.1486901491567,508.6574683650876,510.29803629235744,3077300.0,,,,,
2024-11-22,517.8844604492188,518.7296410529468,513.2312032400527,513.9769187034411,3130400.0,,,,,
2024-11-25,523.5916748046875,525.2322731458977,518.0435952918475,518.6600485710519,4503900.0,,,,,
2024-11-26,525.4608764648438,527.6185233684403,522.060431256169,524.8842335870248,2326800.0,,,,,
2024-11-27,529.3386840820312,530.5715906392246,523.5718298090243,526.0276903404526,2086300.0,,,,,
2024-11-29,529.8955078125,532.7093580321703,527.0021582983366,529.9651152100448,1760600.0,,,,,
2024-12-02,528.3245239257812,531.7647800833217,523.2238248476306,529.8855623836904,2355100.0,,,,,
2024-12-03,523.174072265625,531.7647289058956,522.9553581941382,531.615561539715,2319400.0,,,,,
2024-12-04,518.1629028320312,523.2735541655894,515.2098379670174,520.6486211047952,2630000.0,,,,,
2024-12-05,521.7721557617188,524.4566828706777,519.1869724197677,521.6030832297185,2538600.0,,,,,
2024-12-06,525.5504150390625,527.9665257559071,519.5150841948428,519.9426204267311,2122700.0,,,,,
2024-12-09,519.833251953125,528.5531702974032,518.898619538308,525.9978448581005,2942000.0,,,,,
2024-12-10,525.9879760742188,526.634226458677,517.2481511734649,519.5251081107237,2003200.0,,,,,
2024-12-11,531.3968505859375,532.8286267010495,524.2578751757129,526.1668897670356,2181100.0,,,,,
2024-12-12,529.3684692382812,533.6837027778845,528.9309804033284,533.2263087774627,1860400.0,,,,,
2024-12-13,525.97802734375,531.6255724154596,525.8885147769307,531.1184761386174,1608200.0,,,,,
2024-12-16,527.2804565429688,531.9436660616976,525.9779427039963,528.960804382847,2923000.0,,,,,
2024-12-17,527.9765014648438,528.7421220947607,521.8715629638618,526.37571349909,4055800.0,,,,,
2024-12-18,516.9896240234375,534.0615192347915,516.7410522091747,527.2904254417324,3190300.0,,,,,
2024-12-19,520.2906494140625,526.1966572850145,519.2168022164002,521.1655663424998,3050500.0,,,,,
2024-12-20,525.0135498046875,529.0404012144143,516.4526900681805,519.8829933751628,7317100.0,,,,,
2024-12-23,525.938232421875,526.3757212616393,518.1529458652317,522.8261083157864,2270300.0,,,,,
2024-12-24,532.649658203125,532.6794552644207,524.8146696172977,526.2464457214712,955000.0,,,,,
2024-12-26,533.087158203125,534.6282913751439,529.8755689691651,530.581534796694,1109600.0,,,,,
2024-12-27,529.1597290039062,534.4890945263452,527.7677024677325,530.5616474367316,1541800.0,,,,,
2024-12-30,522.5476684570312,525.550435465697,518.3518052602013,523.9893971519559,2101600.0,,,,,
2024-12-31,523.5618286132812,526.1668562742433,522.5575888114456,524.6555202804726,1942600.0,,,,,
2025-01-02,519.4156494140625,527.5290061368573,514.7026771832877,526.1668375491238,2818800.0,,,,,
2025-01-03,518.381591796875,521.4639187176638,514.7226219590077,519.5449515864346,1627500.0,,,,,
2025-01-06,509.0054931640625,518.3816151751622,508.0907658349623,517.9938285611538,2920800.0,,,,,
2025-01-07,508.478515625,513.3803750408678,508.1603364088289,510.7454894395487,2211800.0,,,,,
2025-01-08,513.4500122070312,514.4940017880324,508.6078073205071,509.11487323599016,2456700.0,,,,,
2025-01-10,502.5265502929688,511.5779390823088,501.22208624242165,509.9448899972015,2815500.0,,,,,
2025-01-13,502.7655029296875,504.0002265621997,497.7967066459864,498.872106198826,2885500.0,,,,,
2025-01-14,506.8580322265625,507.2264862542208,502.0684641345756,504.91633267973486,2704800.0,,,,,
2025-01-15,520.13134765625,521.5453601105972,511.547965083936,513.3801766141175,3024800.0,,,,,
2025-01-16,520.9180908203125,524.8811671846328,518.5083254871432,521.3960326760513,3275600.0,,,,,
2025-01-17,522.4714965820312,525.8869213292937,518.7971663874434,522.3520111103314,2374800.0,,,,,
2025-01-21,525.817138671875,527.7289667307789,524.6719988210988,525.4188133039742,2706900.0,,,,,
2025-01-22,524.94091796875,528.0476616305522,523.4373216192647,525.7574425021103,2037600.0,,,,,
2025-01-23,531.9509887695312,532.0804414851718,526.4345405814782,526.80296422571,2196500.0,,,,,
2025-01-24,531.22412109375,533.7832129361533,529.889846452761,530.7262447222923,2472900.0,,,,,
2025-01-27,545.3140258789062,545.6625150152405,529.4018563275245,531.3137452795305,3074600.0,,,,,
2025-01-28,545.03515625,549.20736228708,540.3551066369637,544.2186317833921,2727800.0,,,,,
2025-01-29,546.4691162109375,548.2714263206122,544.1788969607984,544.6767733532602,2549000.0,,,,,
2025-01-30,563.6060180664062,574.4895882210099,552.1747960600119,552.6427706753475,6005200.0,,,,,
2025-01-31,553.0709228515625,563.1379682076608,552.2843000865392,561.4253027113806,4505100.0,,,,,
2025-02-03,561.5547485351562,562.600276717234,548.7294488693339,550.2927879048269,3195500.0,,,,,
2025-02-04,556.7352905273438,569.5705577166557,555.211820464204,568.455319528655,2638900.0,,,,,
2025-02-05,563.884765625,564.4623191990618,557.4223404290478,558.9657449342881,2404700.0,,,,,
2025-02-06,564.7510375976562,567.3300636631276,562.1421705566188,563.7254439873151,1738400.0,,,,,
2025-02-07,560.3599243164062,567.6289080697223,559.3940732106004,565.6473695941564,2008300.0,,,,,
2025-02-10,563.0882568359375,564.8607260417652,558.6173363635226,562.849285881428,2357700.0,,,,,
2025-02-11,562.3016357421875,564.0242686912788,556.844868901439,562.5903821838024,1847800.0,,,,,
2025-02-12,562.2020263671875,562.3514136028192,557.0639684796625,559.6230605588905,1722200.0,,,,,
2025-02-13,563.9047241210938,564.9801540829874,559.0852541833599,563.1977178059365,1709500.0,,,,,
2025-02-14,562.3612670898438,566.8222194401873,561.733938068587,563.6059578818741,1927400.0,,,,,
2025-02-18,566.1949462890625,566.2148807919957,559.135093454538,562.5007425503723,2064100.0,,,,,
2025-02-19,566.0855102539062,568.276178737252,564.2433917428725,565.0797901245567,2459100.0,,,,,
2025-02-20,560.8876342773438,566.0854344236183,556.6655915950377,565.7369452739207,2181900.0,,,,,
2025-02-21,555.14208984375,562.4011050472905,554.216047138634,559.045423356651,2256100.0,,,,,
2025-02-24,556.6257934570312,559.0753671286798,554.4251579756587,556.0582070900911,1752500.0,,,,,
2025-02-25,561.6343994140625,563.6358111997029,550.3425375600932,560.051125950526,3609500.0,,,,,
2025-02-26,558.8861694335938,564.2731651081727,557.2232185705475,560.200570366095,2028000.0,,,,,
2025-02-27,562.4210815429688,572.2591236799066,561.6045569861544,563.167896113429,2436500.0,,,,,
2025-02-28,573.8622436523438,573.9817291158413,561.6045301851897,564.8905019832165,3205400.0,,,,,
2025-03-03,572.4781494140625,579.7570995270543,567.5790629406755,574.877947556803,3092600.0,,,,,
2025-03-04,552.7125244140625,570.7655278806423,549.6655232196288,568.0371748813301,3318100.0,,,,,
2025-03-05,555.9287719726562,558.6073494158802,548.9784369283642,550.233095171232,2795400.0,,,,,
2025-03-06,547.4848022460938,553.3198989661615,542.3765856090591,546.1704012798933,3133200.0,,,,,
2025-03-07,544.44775390625,548.0424067695831,534.00231721881,544.7464675778978,3161300.0,,,,,
2025-03-10,534.8386840820312,546.2300973738079,529.7603696345525,535.8643385330191,3893400.0,,,,,
2025-03-11,523.5667724609375,535.7647433843828,520.0318624301442,534.9183778755743,4582600.0,,,,,
2025-03-12,522.4117431640625,530.4474752391634,517.0545884473286,528.2568070095821,2810800.0,,,,,
2025-03-13,517.6221923828125,526.2852538535057,515.5112013197286,522.2723409176701,2375800.0,,,,,
2025-03-14,525.3989868164062,526.1656750934656,518.7373985991894,520.3803541436796,2369500.0,,,,,
2025-03-17,529.7305297851562,531.2141917538381,519.2651579860761,521.0276599151182,2544800.0,,,,,
2025-03-18,527.9381103515625,530.3279410690849,523.2779951507215,530.079002901673,2363300.0,,,,,
2025-03-19,533.8131103515625,535.3365804323581,527.3307503237304,529.3122885418762,2804300.0,,,,,
2025-03-20,534.1018676757812,538.1943969132744,530.2881176062524,531.3336458439874,2598600.0,,,,,
2025-03-21,533.414794921875,535.764756833774,528.5057411405216,533.1658567335147,5973400.0,,,,,
2025-03-24,541.3609008789062,543.1433372648481,535.953970536731,537.0592415444622,2758700.0,,,,,
2025-03-25,542.8445434570312,544.8559834640638,539.6979915025928,543.6312270275845,2138200.0,,,,,
2025-03-26,546.7379760742188,548.6896733661787,542.8047405109338,544.8161805375494,2681600.0,,,,,
2025-03-27,555.201904296875,559.4438210124973,545.4733798470053,546.7380053702254,2901200.0,,,,,
2025-03-28,538.3138427734375,556.2175173215489,537.7960927064777,551.8759894387839,2656400.0,,,,,
2025-03-31,545.7920532226562,549.0879927610061,528.7647036126302,529.8998156842822,4741800.0,,,,,
2025-04-01,546.1803588867188,548.8091607726969,541.6895041921541,544.4775997791345,2714900.0,,,,,
2025-04-02,545.05517578125,547.196068624407,539.3495316514717,540.5543536500734,2994600.0,,,,,
2025-04-03,528.2965698242188,537.6964775118488,524.7616599814254,526.1756117633587,3443500.0,,,,,
2025-04-04,487.6897888183594,518.6676711094148,486.2160942710199,517.4130129835785,6125100.0,,,,,
2025-04-07,483.4578552246094,500.0670338797258,463.6125105803046,476.4676819896315,6009400.0,,,,,
2025-04-08,477.8816528320313,503.422703705979,469.65672574259247,498.8721065388513,3555400.0,,,,,
2025-04-09,514.0548706054688,517.1266704795172,468.74608117061314,468.85577309089206,4698400.0,,,,,
2025-04-10,498.0078125,507.2730363304424,482.83839961851805,505.4778202695026,4105300.0,,,,,
2025-04-11,508.3900146484375,514.5335533187313,494.58694267010594,496.9306790847999,3736200.0,,,,,
2025-04-14,511.09283447265625,522.0235554285932,507.1433774071315,514.493710180395,3005500.0,,,,,
2025-04-15,515.9996948242188,519.8992366122822,512.0103663619324,512.0303324833867,2210700.0,,,,,
2025-04-16,512.0601806640625,520.3280413401787,508.5096810457664,514.6731857322981,2501000.0,,,,,
2025-04-17,515.9498291015625,522.5820510015774,507.7716937583861,509.58684547368114,3329800.0,,,,,
2025-04-21,507.961181640625,516.2689749006493,502.196603443044,515.6206847005507,3345600.0,,,,,
2025-04-22,525.9231567382812,527.389205716048,511.3820375819972,514.2443758577217,2384000.0,,,,,
2025-04-23,528.5960083007812,542.4888374708062,526.2123699172287,536.3053661331571,3051800.0,,,,,
2025-04-24,534.0314331054688,534.6098418574087,523.8686172390579,527.2794757527869,2209100.0,,,,,
2025-04-25,532.0567016601562,535.4875264702443,528.4663305001588,534.0314605832426,2006100.0,,,,,
2025-04-28,533.0640258789062,536.3253213341615,529.0846805283585,534.599956275483,1735400.0,,,,,
2025-04-29,538.2401733398438,539.0380268348796,531.9868816759973,532.9144540844321,2041500.0,,,,,
2025-04-30,546.5978393554688,547.6051545364303,528.1372120712131,537.0932959036822,3783500.0,,,,,
2025-05-01,545.171630859375,551.3551018288837,538.2900152708008,548.5326350443156,2839900.0,,,,,
2025-05-02,557.8975830078125,560.8795960600532,553.5092976943473,554.1476048076362,2632600.0,,,,,
2025-05-05,559.6229858398438,563.043827655022,554.3670261678016,556.3218190074696,2130900.0,,,,,
2025-05-06,557.4986572265625,564.2306488579359,554.6163528668843,554.9953439322139,2341700.0,,,,,
2025-05-07,564.819091796875,565.7166541421244,556.9999815351166,557.7779297733185,2493700.0,,,,,
2025-05-08,565.60693359375,572.3389247678028,565.487258620441,567.9307342580789,2004300.0,,,,,
2025-05-09,567.1229248046875,568.0604193885384,563.0936642700296,565.9360972024965,1528000.0,,,,,
2025-05-12,576.7272338867188,579.2404693024845,564.9187954291377,578.452598883557,3000300.0,,,,,
2025-05-13,575.0517578125,581.30498885476,574.263826473991,576.457969327557,2370200.0,,,,,
2025-05-14,571.7505493164062,577.0962345181783,570.7532172620913,576.7272265278672,2237500.0,,,,,
2025-05-15,580.6467895507812,581.4845144677698,572.1196118479401,572.5983118005049,2034200.0,,,,,
2025-05-16,581.723876953125,582.7311312075187,578.8814440402759,578.8814440402759,2225900.0,,,,,
2025-05-19,584.8455200195312,586.8801165663295,578.9313476674105,579.4699459873623,1875500.0,,,,,
2025-05-20,579.5596313476562,582.4319526125412,575.3109869403339,579.6892893880539,1964300.0,,,,,
2025-05-21,568.0205078125,577.455291483766,565.5870150300763,574.9220898393064,2505300.0,,,,,
2025-05-22,568.618896484375,571.6307978127467,565.4174387636642,567.1428036912368,1869900.0,,,,,
2025-05-23,562.0764770507812,566.035856516238,561.009324332484,562.9840225346152,1948800.0,,,,,
2025-05-27,573.0171508789062,573.0271339395646,564.9786565176801,565.3077931578009,2655200.0,,,,,
2025-05-28,574.3834838867188,577.2957374361368,571.4114537187327,573.0470929661066,1702900.0,,,,,
2025-05-29,576.2385864257812,577.0364399541199,571.4114721399999,574.3436310326946,1347800.0,,,,,
2025-05-30,584.0376586914062,584.0376586914062,574.9719439089419,575.2412430575192,4581100.0,,,,,
2025-06-02,579.6693725585938,580.2678083818515,573.2466118441623,578.9513226174739,2089100.0,,,,,
2025-06-03,580.4173583984375,580.9759228362899,571.9101468670458,578.3229852457843,2116900.0,,,,,
2025-06-04,582.5715942382812,585.2843082840507,580.6666558721492,582.6114656075474,1530200.0,,,,,
2025-06-05,583.8781127929688,585.1247779302118,581.0756119993391,584.7457868587043,1480000.0,,,,,
2025-06-06,588.5455932617188,589.5827966951673,584.476461392728,586.3414674842824,1528600.0,,,,,
2025-06-09,582.7711181640625,588.425974467662,578.4526528665151,587.1693262063455,1936000.0,,,,,
2025-06-10,587.9671630859375,588.2962997336922,581.6041792150664,583.0902552242463,2133700.0,,,,,
2025-06-11,589.1639404296875,593.1233804222784,586.0323031038542,588.7450780023062,2238100.0,,,,,
2025-06-12,587.7078857421875,589.0941310902879,583.0004466035301,587.8574490329389,1984000.0,,,,,
2025-06-13,560.5305786132812,573.7052964428947,551.0359577245412,571.3316412207097,5905400.0,,,,,
2025-06-16,567.15283203125,573.4659613104479,561.138951081897,562.3955992758181,3108200.0,,,,,
2025-06-17,567.9307861328125,569.765843139375,562.4953139213422,563.2133638267828,2246600.0,,,,,
2025-06-18,537.292724609375,569.5564558801628,532.7349094222978,569.3569772775845,6966800.0,,,,,
2025-06-20,531.5480346679688,536.9037637910734,525.9231281562508,535.4974915089057,8202800.0,,,,,
2025-06-23,540.9030151367188,541.6809633575494,526.1624790322381,530.0021830912021,3681100.0,,,,,
2025-06-24,556.0425415039062,562.6149253228938,551.0159492446054,555.6934387790577,4503200.0,,,,,
2025-06-25,548.2334594726562,556.9900035281244,547.1563237762655,554.516639435683,2889200.0,,,,,
2025-06-26,544.3538208007812,547.4455259035502,540.6238085566924,544.0745994716534,3764100.0,,,,,
2025-06-27,548.851806640625,555.2147902859655,544.0945130612636,545.3112898725781,3837500.0,,,,,
2025-06-30,560.4407958984375,561.1289574739678,550.4276036501528,551.0259785539532,5054600.0,,,,,
2025-07-01,563.1036987304688,564.7991755844074,555.5538869413094,557.8278334948488,3827000.0,,,,,
2025-07-02,560.0219116210938,564.4799566613117,555.9029253890305,561.4381060863932,2502300.0,,,,,
2025-07-03,567.7213134765625,568.1401759132888,559.2439906472864,559.2839228894738,1528700.0,,,,,
2025-07-07,563.6123046875,569.2272892125933,558.8550111487097,569.1474856013057,2478300.0,,,,,
2025-07-08,560.939453125,565.1082938821321,558.924822860007,563.0737583688718,3083800.0,,,,,
2025-07-09,564.3649291992188,564.6745180487219,558.5126698094194,561.2590441357063,2454300.0,,,,,
2025-07-10,562.7770385742188,565.3136677315309,560.2703381665459,564.904235121903,2577200.0,,,,,
2025-07-11,549.45458984375,560.0805758163694,545.1302818067645,559.0818942991236,3221400.0,,,,,
2025-07-14,552.2908935546875,558.3329047770043,547.0677475680941,549.7741965282959,2500900.0,,,,,
2025-07-15,549.6343383789062,554.1284051507213,547.9266320166129,552.3807125172377,2449100.0,,,,,
2025-07-16,554.78759765625,554.78759765625,548.7755151818793,551.6916482589371,2424200.0,,,,,
