Date,Close,High,Low,Open,Volume,"('Close', 'WMT')","('High', 'WMT')","('Low', 'WMT')","('Open', 'WMT')","('Volume', 'WMT')"
2024-06-03,64.99913787841797,65.01888513709018,64.34737286279136,64.69300639639985,11578700.0,,,,,
2024-06-04,65.76942443847656,65.8089264993102,65.00903048661011,65.16703119569696,14780800.0,,,,,
2024-06-05,66.25330352783203,66.31256037907718,65.45340761136727,65.73979186727058,14982700.0,,,,,
2024-06-06,66.31256103515625,66.59894529389297,65.93729526579584,66.22367952453256,13256000.0,,,,,
2024-06-07,65.05839538574219,66.72732148804516,64.82139058058425,66.55944339831858,20213200.0,,,,,
2024-06-10,66.12493896484375,66.49032739628169,65.44354156419531,66.3520739431426,21659500.0,,,,,
2024-06-11,65.89779663085938,66.12492402358954,65.52253088491948,66.11504662652628,13367500.0,,,,,
2024-06-12,65.4830322265625,66.10518019162085,65.07814933693028,66.0162986819353,11704700.0,,,,,
2024-06-13,65.8681640625,65.92742091029386,65.12751750617093,65.47315859318827,11196600.0,,,,,
2024-06-14,66.18417358398438,66.27305508939197,65.47315921195585,65.71016400263203,12590100.0,,,,,
2024-06-17,66.57919311523438,66.59894791137022,65.58179440354277,66.08542869129894,12103000.0,,,,,
2024-06-18,66.7569351196289,67.02357207385306,66.4606810456801,66.78655977359922,12093500.0,,,,,
2024-06-20,67.16183471679688,67.28033334897198,66.46069018418956,66.51006210284696,13860800.0,,,,,
2024-06-21,67.0630874633789,67.69510532127883,66.98408334757963,67.40872105219181,25883000.0,,,,,
2024-06-24,68.04073333740234,68.17898676160424,67.05320457353365,67.20133539496327,12470400.0,,,,,
2024-06-25,66.57919311523438,66.7470712111531,65.72004783950493,66.33231090326666,20869200.0,,,,,
2024-06-26,67.43834686279297,67.74447839892993,66.37181388404531,66.5594467787085,14177500.0,,,,,
2024-06-27,67.03345489501953,67.7247296030331,66.8260747428896,67.43834533554497,12899200.0,,,,,
2024-06-28,66.86557006835938,67.25070567414518,66.48043446257357,67.02357828316707,18816700.0,,,,,
2024-07-01,66.6384506225586,67.38896712963874,66.41131567025325,67.04333353634561,8666000.0,,,,,
2024-07-02,67.22108459472656,67.23096199223927,66.42118868387213,66.5989441678672,9436500.0,,,,,
2024-07-03,67.38896179199219,67.39883918937457,66.77669877072452,66.96432411550978,6287500.0,,,,,
2024-07-05,69.1665267944336,69.27515557889723,67.2507182694362,67.30997512821041,21586100.0,,,,,
2024-07-08,68.8110122680664,69.26527464617085,68.48512593130212,69.02826982590926,12077700.0,,,,,
2024-07-09,69.02827453613281,69.37390815890053,68.80113956445808,69.02827453613281,9758400.0,,,,,
2024-07-10,69.53191375732422,69.56153841896896,68.85051640250458,69.22577467375072,10803400.0,,,,,
2024-07-11,68.92951202392578,69.57139970507639,68.39624557733018,69.30477024890193,15624800.0,,,,,
2024-07-12,68.37649536132812,69.15664405576166,68.30736864330223,69.02826801778419,12145300.0,,,,,
2024-07-15,68.74188232421875,69.09739330506126,68.43575079847821,68.43575079847821,10171100.0,,,,,
2024-07-16,69.11713409423828,69.36401627813537,68.71225123045517,68.94925601740738,9836800.0,,,,,
2024-07-17,70.14417266845703,70.21329938625054,69.07763970743113,69.30477465689388,13533800.0,,,,,
2024-07-18,69.9367904663086,70.30217884065445,69.55165483070614,69.79853703477166,10682700.0,,,,,
2024-07-19,69.86766815185547,70.4404367095883,69.76891677085781,70.31205313346865,11665500.0,,,,,
2024-07-22,69.50228118896484,70.37131144187418,69.35415788153492,69.97629837548335,12666100.0,,,,,
2024-07-23,69.76891326904297,69.81828518994003,69.2356467973242,69.59115777847005,9263600.0,,,,,
2024-07-24,69.71952819824219,69.95653298850051,69.46276861381857,69.64052409007392,22490800.0,,,,,
2024-07-25,69.14676666259766,69.88741329903367,69.07763994456685,69.71953520299417,18821200.0,,,,,
2024-07-26,68.90975952148438,69.36402187238195,67.97161016071173,69.35415200888743,16789300.0,,,,,
2024-07-29,68.75175476074219,69.02826160716674,68.26786024525272,68.97888215562814,10315300.0,,,,,
2024-07-30,68.3271255493164,68.97889069165106,68.11974538883504,68.68263654849801,12522500.0,,,,,
2024-07-31,67.78398132324219,68.38637453925192,67.43834772411711,68.31724781942691,22908800.0,,,,,
2024-08-01,68.91963195800781,68.92950935503826,67.66546623376534,68.05060937548869,17275500.0,,,,,
2024-08-02,67.60621643066406,69.36401637703824,66.89519453454724,68.73199858810025,23578700.0,,,,,
2024-08-05,66.74706268310547,67.72472154224342,66.07555038522744,67.2507044407602,20770500.0,,,,,
2024-08-06,66.89519500732422,67.77409498672287,66.83594569364453,66.99394637487251,14815100.0,,,,,
2024-08-07,66.07555389404297,67.16183403874595,65.97679498923182,67.0235806131063,18499200.0,,,,,
2024-08-08,66.81620025634766,67.07295231212723,65.83854134848717,66.00641943132304,12489800.0,,,,,
2024-08-09,67.10258483886719,67.36922185745995,66.4903217510197,67.00383345704476,13805600.0,,,,,
2024-08-12,67.84323120117188,68.35675043915296,67.22109071764406,67.48772020079957,17385300.0,,,,,
2024-08-13,67.28034210205078,67.7543592951603,66.3026905881815,67.5766037895252,26557900.0,,,,,
2024-08-14,67.80372619628906,67.93210221881884,67.00382280196052,67.0729495116683,22928600.0,,,,,
2024-08-15,72.26736450195312,73.51165301346556,71.87235143893754,73.1956440699026,49567500.0,,,,,
2024-08-16,72.74073028564453,72.89918887943338,71.81971048748132,71.99797262763296,19872100.0,,,,,
2024-08-19,73.00813293457031,73.26562439158151,72.63179752300266,72.68131772633174,13709300.0,,,,,
2024-08-20,73.8202133178711,74.02818456850063,73.00813186296058,73.03784096223306,14434000.0,,,,,
2024-08-21,74.51345825195312,74.85017904064416,73.86973333252956,74.57288401214734,14832000.0,,,,,
2024-08-22,74.85017395019531,75.48399327386092,74.42432588375851,74.6422026929665,16511100.0,,,,,
2024-08-23,74.96900177001953,75.07794016215432,74.28566987611762,74.86996892873013,12299100.0,,,,,
2024-08-26,75.29582977294922,75.4740919399254,74.84027258083734,75.16708781291415,9508200.0,,,,,
2024-08-27,75.39485931396484,75.71176897956582,75.03833499569845,75.71176897956582,11557800.0,,,,,
2024-08-28,75.34534454345703,75.69196329986687,75.07794753442501,75.54341024548488,9814300.0,,,,,
2024-08-29,75.68206024169922,75.73158044669893,74.93930250103834,75.25621216815809,11856800.0,,,,,
2024-08-30,76.48423767089844,76.721918013449,75.48398854390379,75.70186533945925,23230000.0,,,,,
2024-09-03,76.42481994628906,77.05863929681614,76.05839762047592,76.58327856178215,22666100.0,,,,,
2024-09-04,76.494140625,76.73182853867971,75.98907080880592,76.58327548156048,18442800.0,,,,,
2024-09-05,76.21684265136719,76.70210890041479,75.65234710084022,76.5040432024384,13082900.0,,,,,
2024-09-06,75.89994049072266,76.57337450830546,75.56322725979265,76.157431968078,14548600.0,,,,,
2024-09-09,76.59317779541016,76.72192731150821,75.75138716524577,76.10791150014032,22260200.0,,,,,
2024-09-10,78.0489730834961,78.13810793234346,76.53374865458603,76.60307240114656,17686300.0,,,,,
2024-09-11,78.07868957519531,78.15791888040222,76.82095646685592,77.62313240383922,19518800.0,,,,,
2024-09-12,78.89078521728516,79.13837114996949,77.86082683063154,78.22724917534161,14877700.0,,,,,
2024-09-13,79.82170104980469,79.91083591216128,78.92049220793113,79.04923416942083,12994100.0,,,,,
2024-09-16,79.78208923339844,80.23764644686516,79.36614667619705,80.05938427153269,15346400.0,,,,,
2024-09-17,77.84101104736328,79.48498516834833,77.50429782589266,78.98981333273441,21065900.0,,,,,
2024-09-18,78.26686096191406,78.64319640146016,77.52410319109131,77.88062752554406,15684900.0,,,,,
2024-09-19,77.28641510009766,78.3262713419474,76.74172310027969,78.28666424716246,21525700.0,,,,,
2024-09-20,78.29656982421875,78.84126187677761,77.35574633967826,77.47459030270639,39534300.0,,,,,
2024-09-23,79.55431365966797,79.6632520744469,78.30647844402405,78.30647844402405,12147300.0,,,,,
2024-09-24,79.89102172851562,80.12870964849273,79.4651736498765,79.70286156985361,14651100.0,,,,,
2024-09-25,80.61397552490234,80.81204123483387,79.90092687999281,80.10889814213768,14163800.0,,,,,
2024-09-26,79.14826965332031,80.41590842785517,78.49464671582963,80.25745735889986,17061100.0,,,,,
2024-09-27,79.00961303710938,79.51469040046132,78.83135088273353,79.12845699193402,11899100.0,,,,,
2024-09-30,79.97025299072266,80.15842070970857,79.08884771082452,79.11855681261751,18997000.0,,,,,
2024-10-01,80.48522186279297,80.7427133170035,79.66324240881512,79.90092275962063,16054200.0,,,,,
2024-10-02,79.6533432006836,80.20793324863791,79.34633907495498,80.20793324863791,16618300.0,,,,,
2024-10-03,79.6533432006836,79.80189626516356,79.0789420477465,79.5246012411864,11640400.0,,,,,
2024-10-04,80.1584243774414,80.32678099912017,79.07894577665944,79.27701905721365,11583400.0,,,,,
2024-10-07,78.33618927001953,80.15842570262824,78.21735285544547,79.91083976463467,16791600.0,,,,,
2024-10-08,78.94029235839844,79.04923076563078,78.30647301944067,78.85116505560242,15270000.0,,,,,
2024-10-09,79.62362670898438,79.72265955753878,78.97990185979774,79.04922560935802,12413000.0,,,,,
2024-10-10,78.84125518798828,79.5443982425415,78.69270213573684,79.53449269086552,10812700.0,,,,,
2024-10-11,79.3265151977539,79.35622429472195,78.60356865245988,78.93037627482984,9570700.0,,,,,
2024-10-14,79.51469421386719,79.73257103030029,78.98981327739973,79.27701384854133,9914500.0,,,,,
2024-10-15,80.86155700683594,81.02991360661962,79.73256589953512,79.89101694764855,13276200.0,,,,,
2024-10-16,80.43571472167969,80.87146835775295,79.84151002613056,80.74271884397349,11123300.0,,,,,
2024-10-17,80.10889434814453,80.71300455726404,79.87121399633884,80.4852222014804,9424700.0,,,,,
2024-10-18,80.52484893798828,80.90118440352711,79.88113153672651,80.08910282023432,12324100.0,,,,,
2024-10-21,80.02967071533203,80.76253048187907,79.94054341048648,80.44562080511264,9750400.0,,,,,
2024-10-22,81.22798156738281,81.43596037963837,80.04947778036102,80.32677278907202,12240100.0,,,,,
2024-10-23,82.46591186523438,82.5352356180467,81.01011305617548,81.09924035733889,13058200.0,,,,,
2024-10-24,82.2381362915039,82.5154313001672,81.78257912645388,82.15890698739373,11645900.0,,,,,
2024-10-25,81.7132568359375,82.49562922764498,81.64393308253165,82.39658881787452,8959400.0,,,,,
2024-10-28,81.95094299316406,82.27775823478827,81.67364795992764,81.95094299316406,7990200.0,,,,,
2024-10-29,80.91107177734375,82.05987401813665,80.88136267727536,81.8717063100738,9682400.0,,,,,
2024-10-30,80.60407257080078,81.03982621356282,80.51494526517551,80.81204383964918,9268800.0,,,,,
2024-10-31,81.15865325927734,81.64392705300256,80.43570667796735,80.50503042625353,15539000.0,,,,,
2024-11-01,81.39635467529297,81.7330679212498,80.75262973103786,81.7330679212498,12181800.0,,,,,
2024-11-04,81.6538314819336,82.1093962131033,81.20817985865678,81.40624556773037,11731000.0,,,,,
2024-11-05,82.87195587158203,82.9610831721924,81.71325562931314,81.88161223428096,10612500.0,,,,,
2024-11-06,82.63428497314453,84.714005338392,81.26760576156687,84.3178663269822,19974000.0,,,,,
2024-11-07,83.04031372070312,83.57510019954482,82.61446564805449,82.91157176598514,12665800.0,,,,,
2024-11-08,84.01084899902344,84.59514809347849,83.41664435301364,83.46615699934328,14396500.0,,,,,
2024-11-11,83.3968276977539,84.58524446637657,83.307700406861,84.12967979385223,10433200.0,,,,,
2024-11-12,84.16930389404297,84.70409036662221,83.68403762577975,83.68403762577975,12860200.0,,,,,
2024-11-13,84.67438507080078,84.96158564614869,83.95143085620461,84.16930767582873,12802600.0,,,,,
2024-11-14,83.65432739257812,84.93187157826237,83.525577885389,84.20891740593974,15740700.0,,,,,
2024-11-15,83.43645477294922,83.96133571275364,83.12945065096308,83.71374979354607,17370600.0,,,,,
2024-11-18,83.26809692382812,84.03065821913717,82.8521543991141,84.00094911818938,25093800.0,,,,,
2024-11-19,85.76376342773438,87.43744670869162,85.08043140849166,85.39734109218008,36340900.0,,,,,
2024-11-20,86.33816528320312,86.35796883296376,85.08043209102199,85.76376411574653,18183200.0,,,,,
2024-11-21,87.53646850585938,87.78405440106901,86.09056778452177,86.60554312204016,18729200.0,,,,,
2024-11-22,89.56668090820312,90.0321436263013,88.07125990139718,88.54662817146321,23990600.0,,,,,
2024-11-25,88.63575744628906,90.0717527289958,88.20000381866605,89.62610110490681,25078600.0,,,,,
2024-11-26,90.42827606201172,90.992771639024,88.9724696908426,89.02198989552114,16657000.0,,,,,
2024-11-27,90.9927749633789,91.35920484650909,90.4282793657432,91.11161892551584,14358900.0,,,,,
2024-11-29,91.6067886352539,91.74543614332514,90.93335464359826,91.369108272235,11041200.0,,,,,
2024-12-02,91.74543762207033,92.09205639783517,91.06209806718915,91.92369978613831,17173000.0,,,,,
2024-12-03,92.60704040527344,92.68626215798538,91.36911079494205,91.8840861883219,17775200.0,,,,,
2024-12-04,93.53795623779295,93.6072799921888,92.15148114987642,92.5476125717254,17312600.0,,,,,
2024-12-05,94.37975311279295,94.67685167513234,93.42901655728414,93.97370858848998,21932300.0,,,,,
2024-12-06,94.77588653564452,95.25125482346246,94.4094642120966,94.61743547685364,18803500.0,,,,,
2024-12-09,92.9239501953125,95.01357598452884,92.69616782221892,94.73628096039594,20931100.0,,,,,
2024-12-10,93.63699340820312,94.3203253762483,92.8645190285988,93.14182159230724,13164500.0,,,,,
2024-12-11,94.04303741455078,94.76599164444482,93.58748021648006,93.62709487140658,19682100.0,,,,,
2024-12-12,93.18143463134766,94.79569968978304,93.18143463134766,94.7560850352982,14298600.0,,,,,
2024-12-13,93.54669189453124,93.97348347079472,92.34572201073466,93.1000528932507,11495900.0,,,,,
2024-12-16,94.16207122802734,94.99579941090748,93.39781282125752,93.71542463937324,16742000.0,,,,,
2024-12-17,94.7079620361328,94.777439384353,93.61617189018864,94.43005264325208,23560800.0,,,,,
2024-12-18,92.85192108154295,95.18438356943958,92.43504941966108,94.62855721108474,24665600.0,,,,,
2024-12-19,92.70303344726562,93.86430087357208,92.66333102596508,93.77497610499276,16606500.0,,,,,
2024-12-20,91.55168914794922,93.0504234214808,90.94624045375642,92.31594753289684,49350600.0,,,,,
2024-12-23,89.67579650878906,90.81721659247674,88.24654710185452,90.81721659247674,26205400.0,,,,,
2024-12-24,91.9884033203125,91.9884033203125,89.67578843612637,89.6956434326435,8992400.0,,,,,
2024-12-26,92.09759521484376,92.18691999354932,91.48221897361722,91.84946073293258,10994000.0,,,,,
2024-12-27,90.97602081298828,91.66086676400782,90.3507171359088,91.44250723058089,11384400.0,,,,,
2024-12-30,89.89415740966797,90.39042636027284,89.45743830994745,90.05296710864388,9790200.0,,,,,
2024-12-31,89.67579650878906,90.26139779936126,89.38795961307908,89.8941560553596,11267700.0,,,,,
2025-01-02,89.32839965820312,89.9239208080987,88.85197819480932,89.30855223460692,14820400.0,,,,,
2025-01-03,90.10257720947266,90.6187010885066,89.46735364486334,89.47728114281536,10834600.0,,,,,
2025-01-06,90.74773406982422,91.7799743213788,89.99340319898383,90.15221288651344,14519900.0,,,,,
2025-01-07,90.13235473632812,91.2539272909989,89.77504052434871,91.01571276803767,11238000.0,,,,,
2025-01-08,91.11497497558594,91.1645973231468,90.14228457934868,90.43012145606724,13453600.0,,,,,
2025-01-10,92.30601501464844,92.88168875363615,91.51198174897831,91.79981861847216,18140900.0,,,,,
2025-01-13,90.84699249267578,91.74027811438836,90.42020089410548,91.43259378953417,18617100.0,,,,,
2025-01-14,90.11251068115234,91.29363312448828,89.89415114650576,91.17452585855484,13549200.0,,,,,
2025-01-15,90.6584014892578,91.04549820847848,90.13235765250784,90.39041960783406,17348200.0,,,,,
2025-01-16,90.61870574951172,91.03556981539148,89.44751082218582,90.81721028398896,13267700.0,,,,,
2025-01-17,91.25393676757812,91.5715485920475,90.37057864413322,91.38296396823458,15868200.0,,,,,
2025-01-21,92.38542938232422,93.53676940656128,91.62117096012688,91.7899081578938,23247500.0,,,,,
2025-01-22,92.53430938720705,93.29856021881788,91.82960083242509,93.07027317576042,15567100.0,,,,,
2025-01-23,93.10997772216795,93.10997772216795,91.63109837548632,92.26632202395884,14198400.0,,,,,
2025-01-24,94.05289459228516,94.3010290701028,92.76259227864814,92.84199712894096,14973800.0,,,,,
2025-01-27,96.67318725585938,96.73273710314852,94.1124378079475,95.18438049392869,18880600.0,,,,,
