Price,Close,High,Low,Open,Volume
Ticker,DSACU,DSACU,DSACU,DSACU,DSACU
Date,,,,,
2025-12-09,10.050000190734863,10.074999809265137,10.039999961853027,10.039999961853027,8196100
2025-12-10,10.050000190734863,10.0600004196167,10.050000190734863,10.050000190734863,593900
2025-12-11,10.050000190734863,10.0600004196167,10.050000190734863,10.0600004196167,556800
2025-12-12,10.039999961853027,10.079999923706055,10.029999732971191,10.0600004196167,556600
2025-12-15,10.039999961853027,10.050000190734863,10.039999961853027,10.050000190734863,154900
2025-12-16,10.039999961853027,10.050000190734863,10.039999961853027,10.045000076293945,89500
2025-12-17,10.039999961853027,10.04699993133545,10.039999961853027,10.039999961853027,21900
2025-12-18,10.039999961853027,10.045000076293945,10.03499984741211,10.045000076293945,594900
2025-12-19,10.039999961853027,10.053000450134277,10.039999961853027,10.053000450134277,1500
2025-12-22,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,115600
2025-12-23,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,6964
