Date,Close,High,Low,Open,Volume,"('Close', 'TMQ')","('High', 'TMQ')","('Low', 'TMQ')","('Open', 'TMQ')","('Volume', 'TMQ')"
2024-06-03,0.4900000095367431,0.5099999904632568,0.4900000095367431,0.4900000095367431,245000.0,,,,,
2024-06-04,0.4900000095367431,0.5,0.4799999892711639,0.4900000095367431,171600.0,,,,,
2024-06-05,0.4799999892711639,0.5,0.4799999892711639,0.4799999892711639,137100.0,,,,,
2024-06-06,0.5,0.5,0.4799999892711639,0.4799999892711639,80100.0,,,,,
2024-06-07,0.4900000095367431,0.5,0.4900000095367431,0.5,97900.0,,,,,
2024-06-10,0.4799999892711639,0.5,0.4799999892711639,0.4900000095367431,100600.0,,,,,
2024-06-11,0.4799999892711639,0.5,0.4799999892711639,0.4799999892711639,58400.0,,,,,
2024-06-12,0.4900000095367431,0.4900000095367431,0.4600000083446502,0.4699999988079071,118600.0,,,,,
2024-06-13,0.4699999988079071,0.4799999892711639,0.4600000083446502,0.4699999988079071,129000.0,,,,,
2024-06-14,0.449999988079071,0.4799999892711639,0.449999988079071,0.4600000083446502,94500.0,,,,,
2024-06-17,0.4600000083446502,0.4600000083446502,0.4199999868869781,0.449999988079071,65500.0,,,,,
2024-06-18,0.449999988079071,0.4600000083446502,0.449999988079071,0.449999988079071,52800.0,,,,,
2024-06-20,0.449999988079071,0.4699999988079071,0.4399999976158142,0.4399999976158142,124700.0,,,,,
2024-06-21,0.5099999904632568,0.5099999904632568,0.4399999976158142,0.4399999976158142,169700.0,,,,,
2024-06-24,0.4900000095367431,0.5099999904632568,0.4699999988079071,0.5,67600.0,,,,,
2024-06-25,0.4600000083446502,0.5,0.4600000083446502,0.5,39700.0,,,,,
2024-06-26,0.449999988079071,0.4699999988079071,0.4300000071525574,0.4600000083446502,31300.0,,,,,
2024-06-27,0.4399999976158142,0.4699999988079071,0.4399999976158142,0.4600000083446502,51400.0,,,,,
2024-06-28,0.5099999904632568,0.5199999809265137,0.449999988079071,0.449999988079071,283900.0,,,,,
2024-07-01,0.5099999904632568,0.5299999713897705,0.4900000095367431,0.5099999904632568,128200.0,,,,,
2024-07-02,0.5,0.5099999904632568,0.4900000095367431,0.5099999904632568,117500.0,,,,,
2024-07-03,0.5099999904632568,0.5099999904632568,0.4799999892711639,0.5,30900.0,,,,,
2024-07-05,0.4900000095367431,0.5199999809265137,0.4900000095367431,0.5199999809265137,155800.0,,,,,
2024-07-08,0.5099999904632568,0.5099999904632568,0.4900000095367431,0.4900000095367431,80400.0,,,,,
2024-07-09,0.5199999809265137,0.5199999809265137,0.5,0.5099999904632568,99700.0,,,,,
2024-07-10,0.5199999809265137,0.5299999713897705,0.5099999904632568,0.5099999904632568,39200.0,,,,,
2024-07-11,0.5199999809265137,0.5400000214576721,0.5099999904632568,0.5299999713897705,221700.0,,,,,
2024-07-12,0.550000011920929,0.5699999928474426,0.5299999713897705,0.5299999713897705,170000.0,,,,,
2024-07-15,0.5799999833106995,0.6100000143051147,0.5699999928474426,0.6000000238418579,694300.0,,,,,
2024-07-16,0.6700000166893005,0.6700000166893005,0.5799999833106995,0.5799999833106995,959200.0,,,,,
2024-07-17,0.6399999856948853,0.6800000071525574,0.6299999952316284,0.6800000071525574,212800.0,,,,,
2024-07-18,0.6800000071525574,0.6800000071525574,0.6200000047683716,0.6399999856948853,354600.0,,,,,
2024-07-19,0.6800000071525574,0.6800000071525574,0.6499999761581421,0.6800000071525574,577300.0,,,,,
2024-07-22,0.6600000262260437,0.6800000071525574,0.6299999952316284,0.6700000166893005,404600.0,,,,,
2024-07-23,0.6399999856948853,0.6600000262260437,0.6299999952316284,0.6399999856948853,1693900.0,,,,,
