Date,Close,High,Low,Open,Volume,"('Close', 'BP')","('High', 'BP')","('Low', 'BP')","('Open', 'BP')","('Volume', 'BP')"
2024-06-03,33.77204513549805,34.61634608692104,33.716375657420265,34.6070660709302,7013500.0,,,,,
2024-06-04,32.99269104003906,33.08546996674717,32.742183690780166,33.011247533238524,14236100.0,,,,,
2024-06-05,32.779296875,33.085470166415824,32.686514408442775,33.085470166415824,5522100.0,,,,,
2024-06-06,32.89063262939453,32.9926915739987,32.723627727185765,32.83496314889519,7633100.0,,,,,
2024-06-07,32.71434783935547,33.057637661516615,32.59373594006678,32.79785029078801,9836900.0,,,,,
2024-06-10,33.32669448852539,33.5308123572121,32.90918581426823,33.01124474861158,10584600.0,,,,,
2024-06-11,33.09474563598633,33.28030702416288,32.946297233302914,33.13185862147946,5439900.0,,,,,
2024-06-12,32.99269104003906,33.67926359197307,32.87207560388718,33.66998711501793,8880500.0,,,,,
2024-06-13,32.64939880371094,32.91846262621723,32.46384096405452,32.872073166303124,5188000.0,,,,,
2024-06-14,32.37105941772461,32.61229027894236,32.204054525893554,32.538064309555665,7014300.0,,,,,
2024-06-17,32.575172424316406,32.686507822462985,32.22260620101567,32.50094646602636,5230500.0,,,,,
2024-06-18,32.8349609375,33.066911781691765,32.77001498426942,32.91846338298059,6023200.0,,,,,
2024-06-20,33.131858825683594,33.326696691789735,32.918464466716514,32.98341042208523,5149000.0,,,,,
2024-06-21,32.94629669189453,33.22464053922986,32.89990723043499,33.13185807702174,6500500.0,,,,,
2024-06-24,33.63287353515625,33.71637598343579,33.15041533835104,33.15041533835104,5293000.0,,,,,
2024-06-25,33.47514343261719,33.52153288791601,33.3174150374549,33.52153288791601,3767100.0,,,,,
2024-06-26,33.14113998413086,33.29886486995189,33.01124806891607,33.26175188295074,6383100.0,,,,,
2024-06-27,33.37308883666992,33.54937020538877,33.19680392866204,33.49370072823538,4268500.0,,,,,
2024-06-28,33.49370193481445,33.642150339948834,33.28030757363935,33.54009493709139,5322000.0,,,,,
2024-07-01,33.79988098144531,33.948329396330735,33.521540645946324,33.63287607228804,5982100.0,,,,,
2024-07-02,34.106048583984375,34.25449697403968,33.939047242049845,34.189551024596035,7291000.0,,,,,
2024-07-03,34.3008918762207,34.412227290122075,34.17099997012093,34.208109415228726,3536700.0,,,,,
2024-07-05,34.37511444091797,34.690567730953326,34.22666604203598,34.690567730953326,4845300.0,,,,,
2024-07-08,33.91120910644531,34.161716416245085,33.78131721379846,33.957598562492244,4226300.0,,,,,
2024-07-09,32.28755569458008,32.649398432803935,32.14838731641876,32.28755569458008,13463300.0,,,,,
2024-07-10,32.380340576171875,32.60301141361148,32.269001618162925,32.48239597874636,7657300.0,,,,,
2024-07-11,32.519508361816406,32.55662134713129,32.20405506521804,32.34322699050432,8519100.0,,,,,
2024-07-12,32.64939880371094,32.91846262621723,32.5844528519734,32.91846262621723,7897500.0,,,,,
2024-07-15,32.50094985961914,32.65867826781049,32.24116605705559,32.48239336810905,8696000.0,,,,,
2024-07-16,32.37105941772461,32.37105941772461,31.89788125039597,31.99994018865817,8226700.0,,,,,
2024-07-17,32.86279296875,32.97413191907395,32.51023024392419,32.51023024392419,7683400.0,,,,,
2024-07-18,33.02052307128906,33.24319744406185,32.90918765454721,33.131858488030915,5479100.0,,,,,
2024-07-19,32.82568359375,33.039077940053765,32.667955183436575,32.77929413399508,5153400.0,,,,,
2024-07-22,32.779296875,32.946298236224585,32.66795791513133,32.82568633863401,4811000.0,,,,,
2024-07-23,32.42673110961914,32.556623025628895,32.26900268354353,32.52879005485231,5203500.0,,,,,
2024-07-24,32.14838790893555,32.732901478706054,32.12055140135913,32.57517660602514,7232000.0,,,,,
2024-07-25,32.6401252746582,32.77001718986175,32.12983409094888,32.29683899315036,5355300.0,,,,,
2024-07-26,32.70507049560547,32.86279537786023,32.436006654864705,32.66795750944347,7135500.0,,,,,
2024-07-29,32.436004638671875,32.8627933351386,32.22261029043851,32.83496036689175,12769000.0,,,,,
2024-07-30,32.296836853027344,32.79784798714348,32.08344250086345,32.56589714271025,13968300.0,,,,,
2024-07-31,32.8349609375,32.99268935198068,32.630843062038764,32.88135039848055,9430600.0,,,,,
2024-08-01,32.25044631958008,32.89990944152905,32.04633196758244,32.85351997695183,8320400.0,,,,,
2024-08-02,31.61954116821289,32.064886369827136,31.443256259312697,31.9349909224784,11411600.0,,,,,
2024-08-05,30.608234405517575,30.886574705676438,30.357727073587924,30.617510881831,10021000.0,,,,,
2024-08-06,30.56184196472168,30.80307282474736,30.16288622946222,30.1814427217172,8457700.0,,,,,
2024-08-07,30.663898468017575,30.988631747764984,30.636065501489327,30.71028792532757,8244700.0,,,,,
2024-08-08,31.0814151763916,31.220587107822485,30.79379483643609,30.849464316866293,5262900.0,,,,,
2024-08-09,31.30731964111328,31.420277083526106,30.95904317051925,31.062585697361907,5443000.0,,,,,
2024-08-12,31.674428939819336,31.806209044364863,31.51440767662938,31.63677645545246,5847200.0,,,,,
2024-08-13,31.73090362548828,31.80620859315374,31.49558098764146,31.63677600664495,5524600.0,,,,,
2024-08-14,31.72149085998535,31.79679223349421,31.6085370043529,31.78738090833248,5685300.0,,,,,
2024-08-15,32.1168327331543,32.20154902673901,31.96622638797464,32.098006491164526,4664700.0,,,,,
2024-08-16,32.107421875,32.16389701105306,31.94740061112636,31.966226853390232,5158400.0,,,,,
2024-08-19,32.13565826416016,32.5121759141483,32.116832022586905,32.26743836443448,4399700.0,,,,,
2024-08-20,31.420278549194336,31.86268265169776,31.40145230791401,31.72149122820285,7044800.0,,,,,
2024-08-21,31.552059173583984,31.80620804899908,31.514406690395436,31.74972932421625,4645200.0,,,,,
2024-08-22,31.53323554992676,31.64618941813159,31.420281681721924,31.476756820454977,5308200.0,,,,,
2024-08-23,32.107421875,32.116833200762656,31.693251726671917,31.79679426375393,5224600.0,,,,,
2024-08-26,32.37097930908203,32.55923812483712,32.22978789031939,32.38039422477582,3711200.0,,,,,
2024-08-27,32.361568450927734,32.493348546635694,32.16389471662749,32.4839336308061,4024700.0,,,,,
2024-08-28,32.22037506103516,32.239201302903574,31.92857369818244,31.99446734009113,4091200.0,,,,,
2024-08-29,32.44628143310547,32.47451899623997,32.13565387567418,32.29567511182489,4664900.0,,,,,
2024-08-30,31.96622657775879,32.003879061961875,31.7214926119158,31.843861390206555,5680300.0,,,,,
2024-09-03,30.94021797180176,31.12847679142316,30.7896116342523,31.062586743166417,9499500.0,,,,,
2024-09-04,30.507225036621094,30.99669652871704,30.441334988717628,30.78961146916998,7381400.0,,,,,
2024-09-05,30.45074844360352,30.8366774329186,30.41309954983852,30.827266107161982,7130100.0,,,,,
2024-09-06,30.02716827392578,30.488400429333197,29.90480129202963,30.384857894011585,10259000.0,,,,,
2024-09-09,29.93303680419922,30.16835942623025,29.914212358917272,30.01775309175992,8008000.0,,,,,
2024-09-10,29.32120132446289,29.85773666993625,28.86938227515577,29.848323548654527,12806600.0,,,,,
2024-09-11,29.452980041503903,29.60358637498388,29.15176557917485,29.5847601344566,8232600.0,,,,,
2024-09-12,29.72595596313477,29.82008537868408,29.387090785304952,29.481220200854263,8157100.0,,,,,
