Date,Close,High,Low,Open,Volume,"('Close', 'INHD')","('High', 'INHD')","('Low', 'INHD')","('Open', 'INHD')","('Volume', 'INHD')"
2024-07-08,5.5,6.340000152587891,5.190000057220459,6.340000152587891,10180.0,,,,,
2024-07-09,5.800000190734863,5.989999771118164,5.5,5.599999904632568,7940.0,,,,,
2024-07-10,6.5,6.699999809265137,5.989999771118164,6.0,14820.0,,,,,
2024-07-11,6.800000190734863,6.880000114440918,6.449999809265137,6.699999809265137,5140.0,,,,,
2024-07-12,7.130000114440918,7.199999809265137,6.849999904632568,6.849999904632568,5770.0,,,,,
2024-07-15,7.079999923706055,7.199999809265137,7.0,7.090000152587891,4190.0,,,,,
2024-07-16,7.25,7.25,7.0,7.0,1260.0,,,,,
2024-07-17,7.099999904632568,7.199999809265137,7.0,7.039999961853027,2080.0,,,,,
2024-07-18,7.170000076293945,7.199999809265137,6.900000095367432,7.190000057220459,1930.0,,,,,
2024-07-19,7.010000228881836,7.170000076293945,6.849999904632568,7.170000076293945,1130.0,,,,,
2024-07-22,7.099999904632568,7.099999904632568,6.949999809265137,7.0,970.0,,,,,
2024-07-23,7.25,7.380000114440918,7.099999904632568,7.099999904632568,10610.0,,,,,
2024-07-24,7.25,7.489999771118164,7.0,7.25,16520.0,,,,,
2024-07-25,7.5,7.5,7.010000228881836,7.489999771118164,2250.0,,,,,
2024-07-26,7.210000038146973,7.449999809265137,7.099999904632568,7.210000038146973,2010.0,,,,,
2024-07-29,7.380000114440918,7.5,7.019999980926514,7.400000095367432,1900.0,,,,,
2024-07-30,7.0,7.380000114440918,6.909999847412109,7.380000114440918,3970.0,,,,,
2024-07-31,6.989999771118164,7.300000190734863,6.699999809265137,7.0,3420.0,,,,,
2024-08-01,6.510000228881836,7.199999809265137,6.5,6.900000095367432,3510.0,,,,,
2024-08-02,6.210000038146973,6.699999809265137,5.650000095367432,6.329999923706055,530.0,,,,,
2024-08-05,6.440000057220459,6.53000020980835,5.559999942779541,5.559999942779541,1230.0,,,,,
2024-08-06,6.010000228881836,6.340000152587891,5.900000095367432,5.900000095367432,1310.0,,,,,
2024-08-07,6.300000190734863,6.400000095367432,6.010000228881836,6.400000095367432,770.0,,,,,
2024-08-08,5.71999979019165,6.400000095367432,5.599999904632568,6.400000095367432,3030.0,,,,,
2024-08-09,5.800000190734863,6.099999904632568,5.5,6.010000228881836,1740.0,,,,,
2024-08-12,5.320000171661377,5.800000190734863,5.110000133514404,5.800000190734863,7040.0,,,,,
2024-08-13,5.28000020980835,5.659999847412109,4.809999942779541,5.659999847412109,4650.0,,,,,
2024-08-14,5.199999809265137,5.260000228881836,4.949999809265137,5.260000228881836,480.0,,,,,
2024-08-15,4.110000133514404,5.199999809265137,3.4600000381469727,5.199999809265137,8000.0,,,,,
2024-08-16,4.03000020980835,4.309999942779541,3.940000057220459,3.940000057220459,3370.0,,,,,
2024-08-19,4.5,4.5,3.849999904632568,3.849999904632568,1530.0,,,,,
2024-08-20,4.559999942779541,4.559999942779541,3.809999942779541,3.809999942779541,340.0,,,,,
2024-08-21,4.5,4.75,4.099999904632568,4.320000171661377,1870.0,,,,,
2024-08-22,4.679999828338623,5.0,4.5,4.5,870.0,,,,,
2024-08-23,4.909999847412109,4.909999847412109,4.510000228881836,4.659999847412109,480.0,,,,,
2024-08-26,4.610000133514404,5.0,4.5,4.909999847412109,3520.0,,,,,
2024-08-27,4.610000133514404,4.880000114440918,4.599999904632568,4.599999904632568,700.0,,,,,
2024-08-28,4.619999885559082,4.619999885559082,4.5,4.619999885559082,1000.0,,,,,
2024-08-29,4.429999828338623,4.800000190734863,4.420000076293945,4.800000190734863,730.0,,,,,
2024-08-30,4.599999904632568,4.619999885559082,4.0,4.440000057220459,490.0,,,,,
2024-09-03,4.0,4.619999885559082,4.0,4.619999885559082,660.0,,,,,
2024-09-04,4.489999771118164,4.659999847412109,4.010000228881836,4.659999847412109,1240.0,,,,,
2024-09-05,4.309999942779541,4.710000038146973,4.269999980926514,4.659999847412109,1690.0,,,,,
2024-09-06,4.420000076293945,4.550000190734863,4.300000190734863,4.300000190734863,760.0,,,,,
2024-09-09,5.0,5.090000152587891,4.400000095367432,4.590000152587891,2890.0,,,,,
2024-09-10,5.739999771118164,5.75,4.900000095367432,4.900000095367432,6360.0,,,,,
2024-09-11,5.820000171661377,5.820000171661377,5.0,5.71999979019165,810.0,,,,,
2024-09-12,5.800000190734863,6.110000133514404,5.050000190734863,5.519999980926514,1920.0,,,,,
2024-09-13,5.630000114440918,6.300000190734863,5.0,5.550000190734863,3940.0,,,,,
2024-09-16,5.599999904632568,6.300000190734863,4.409999847412109,4.409999847412109,1440.0,,,,,
2024-09-17,6.239999771118164,6.300000190734863,5.639999866485596,5.880000114440918,1330.0,,,,,
2024-09-18,5.5,6.239999771118164,5.340000152587891,5.670000076293945,630.0,,,,,
2024-09-19,5.059999942779541,5.800000190734863,5.050000190734863,5.5,2000.0,,,,,
2024-09-20,5.849999904632568,5.849999904632568,4.519999980926514,5.150000095367432,11940.0,,,,,
2024-09-23,5.559999942779541,5.800000190734863,5.170000076293945,5.78000020980835,500.0,,,,,
2024-09-24,5.800000190734863,6.179999828338623,5.150000095367432,5.559999942779541,3380.0,,,,,
2024-09-25,5.5,5.929999828338623,5.5,5.929999828338623,880.0,,,,,
2024-09-26,5.5,5.699999809265137,5.5,5.5,1090.0,,,,,
2024-09-27,5.300000190734863,5.489999771118164,5.300000190734863,5.489999771118164,860.0,,,,,
2024-09-30,5.599999904632568,5.800000190734863,5.550000190734863,5.550000190734863,1350.0,,,,,
2024-10-01,5.320000171661377,5.699999809265137,5.039999961853027,5.039999961853027,1160.0,,,,,
2024-10-02,5.449999809265137,5.449999809265137,5.190000057220459,5.190000057220459,300.0,,,,,
2024-10-03,5.210000038146973,5.400000095367432,5.079999923706055,5.079999923706055,90.0,,,,,
2024-10-04,5.5,5.699999809265137,4.800000190734863,5.070000171661377,840.0,,,,,
2024-10-07,5.5,5.5,4.949999809265137,5.210000038146973,1470.0,,,,,
2024-10-08,5.599999904632568,5.820000171661377,3.940000057220459,5.210000038146973,60070.0,,,,,
2024-10-09,6.800000190734863,7.989999771118164,5.710000038146973,5.880000114440918,131380.0,,,,,
2024-10-10,4.820000171661377,5.5,4.510000228881836,5.150000095367432,95200.0,,,,,
2024-10-11,3.650000095367432,4.5,3.3499999046325684,4.5,257500.0,,,,,
2024-10-14,3.690000057220459,3.96399998664856,3.5999999046325684,3.619999885559082,78000.0,,,,,
2024-10-15,4.360000133514404,4.769999980926514,3.640000104904175,3.640000104904175,367100.0,,,,,
2024-10-16,4.579999923706055,4.710000038146973,4.010000228881836,4.199999809265137,60000.0,,,,,
2024-10-17,4.119999885559082,4.610000133514404,4.03000020980835,4.349999904632568,56700.0,,,,,
2024-10-18,5.840000152587891,6.78000020980835,4.119999885559082,4.119999885559082,402100.0,,,,,
2024-10-21,5.269999980926514,5.599999904632568,4.900000095367432,4.900000095367432,84800.0,,,,,
2024-10-22,5.090000152587891,5.300000190734863,5.03000020980835,5.110000133514404,14800.0,,,,,
2024-10-23,4.389999866485596,5.216000080108643,4.380000114440918,5.099999904632568,53000.0,,,,,
2024-10-24,3.950000047683716,5.0,3.650000095367432,4.059999942779541,169500.0,,,,,
2024-10-25,4.699999809265137,5.5,3.890000104904175,3.890000104904175,418200.0,,,,,
2024-10-28,4.010000228881836,4.599999904632568,4.0,4.449999809265137,75000.0,,,,,
2024-10-29,3.930000066757202,4.354000091552734,3.920000076293945,4.0,28800.0,,,,,
2024-10-30,3.859999895095825,4.130000114440918,3.8519999980926514,4.0,8700.0,,,,,
2024-10-31,4.039999961853027,4.130000114440918,3.6010000705718994,3.950000047683716,66500.0,,,,,
2024-11-01,4.53000020980835,4.663000106811523,3.9600000381469727,4.150000095367432,255100.0,,,,,
2024-11-04,4.099999904632568,4.453999996185303,4.03000020980835,4.369999885559082,49600.0,,,,,
2024-11-05,4.303999900817871,5.0,4.110000133514404,4.28000020980835,77600.0,,,,,
2024-11-06,5.480000019073486,5.690000057220459,4.400000095367432,4.590000152587891,116100.0,,,,,
2024-11-07,5.130000114440918,5.400000095367432,5.007999897003174,5.300000190734863,14900.0,,,,,
2024-11-08,5.03000020980835,5.329999923706055,4.880000114440918,5.329999923706055,31500.0,,,,,
2024-11-11,5.099999904632568,5.260000228881836,4.900000095367432,5.260000228881836,35700.0,,,,,
2024-11-12,4.710000038146973,5.179999828338623,4.400000095367432,4.829999923706055,47700.0,,,,,
2024-11-13,5.099999904632568,8.989999771118164,3.0,4.880000114440918,934200.0,,,,,
2024-11-14,4.75,5.099999904632568,3.9579999446868896,4.25,150100.0,,,,,
2024-11-15,4.630000114440918,4.849999904632568,4.360000133514404,4.679999828338623,36200.0,,,,,
2024-11-18,4.710000038146973,4.940000057220459,4.410999774932861,4.570000171661377,79400.0,,,,,
2024-11-19,5.070000171661377,5.199999809265137,4.739999771118164,4.800000190734863,55300.0,,,,,
2024-11-20,4.960000038146973,5.5,4.811999797821045,5.03000020980835,53600.0,,,,,
2024-11-21,5.059999942779541,5.190000057220459,4.75,4.949999809265137,44500.0,,,,,
2024-11-22,4.960000038146973,5.144000053405762,4.673999786376953,4.673999786376953,4000.0,,,,,
2024-11-25,4.690000057220459,4.900000095367432,4.630000114440918,4.849999904632568,12300.0,,,,,
2024-11-26,5.260000228881836,5.539999961853027,4.519999980926514,4.610000133514404,41700.0,,,,,
2024-11-27,4.886000156402588,5.182000160217285,4.809999942779541,4.989999771118164,15300.0,,,,,
2024-11-29,4.909999847412109,5.335999965667725,4.813000202178955,5.335999965667725,8400.0,,,,,
2024-12-02,5.130000114440918,5.889999866485596,4.920000076293945,5.382999897003174,73100.0,,,,,
2024-12-03,5.03000020980835,5.142000198364258,4.949999809265137,5.099999904632568,15700.0,,,,,
2024-12-04,4.980000019073486,5.239999771118164,4.929999828338623,4.929999828338623,26800.0,,,,,
2024-12-05,4.96999979019165,5.130000114440918,4.679999828338623,5.0,71100.0,,,,,
2024-12-06,4.909999847412109,5.050000190734863,4.699999809265137,4.849999904632568,59200.0,,,,,
2024-12-09,4.869999885559082,5.079999923706055,4.679999828338623,4.829999923706055,37900.0,,,,,
2024-12-10,4.730000019073486,4.909999847412109,4.579999923706055,4.889999866485596,17800.0,,,,,
2024-12-11,4.679999828338623,4.900000095367432,4.400000095367432,4.900000095367432,20000.0,,,,,
2024-12-12,4.880000114440918,5.0,4.440000057220459,4.440000057220459,22000.0,,,,,
2024-12-13,5.130000114440918,5.836999893188477,4.590000152587891,4.724999904632568,106600.0,,,,,
2024-12-16,4.949999809265137,5.059999942779541,4.8420000076293945,4.980000019073486,11900.0,,,,,
2024-12-17,4.630000114440918,5.119999885559082,4.630000114440918,5.03000020980835,14500.0,,,,,
2024-12-18,4.5,4.860000133514404,4.489999771118164,4.696000099182129,19700.0,,,,,
2024-12-19,4.449999809265137,4.75,4.429999828338623,4.630000114440918,45600.0,,,,,
2024-12-20,4.679999828338623,4.699999809265137,4.401999950408936,4.5329999923706055,14700.0,,,,,
2024-12-23,4.699999809265137,4.699999809265137,4.5,4.5,10500.0,,,,,
2024-12-24,4.590000152587891,5.099999904632568,4.590000152587891,4.747000217437744,13800.0,,,,,
2024-12-26,4.960000038146973,5.0,4.679999828338623,5.0,39000.0,,,,,
2024-12-27,5.039999961853027,5.090000152587891,4.889999866485596,4.889999866485596,14400.0,,,,,
2024-12-30,4.760000228881836,4.920000076293945,4.710000038146973,4.710000038146973,12300.0,,,,,
2024-12-31,4.704999923706055,4.820000171661377,4.610000133514404,4.730000019073486,16400.0,,,,,
2025-01-02,4.989999771118164,5.0,4.710000038146973,4.710000038146973,10700.0,,,,,
2025-01-03,5.0,5.0,4.889999866485596,4.889999866485596,4000.0,,,,,
2025-01-06,5.110000133514404,5.300000190734863,5.039999961853027,5.070000171661377,20600.0,,,,,
2025-01-07,5.050000190734863,5.099999904632568,4.809999942779541,5.099999904632568,5700.0,,,,,
2025-01-08,4.949999809265137,5.079999923706055,4.949999809265137,5.050000190734863,15700.0,,,,,
2025-01-10,5.03000020980835,5.03000020980835,4.949999809265137,4.949999809265137,900.0,,,,,
2025-01-13,5.150000095367432,5.189000129699707,5.03000020980835,5.03000020980835,21900.0,,,,,
2025-01-14,5.300000190734863,5.599999904632568,5.190000057220459,5.199999809265137,14100.0,,,,,
2025-01-15,5.260000228881836,5.369999885559082,5.21999979019165,5.21999979019165,13000.0,,,,,
2025-01-16,5.150000095367432,5.28000020980835,5.070000171661377,5.070000171661377,10200.0,,,,,
2025-01-17,5.139999866485596,5.199999809265137,5.074999809265137,5.190000057220459,8600.0,,,,,
2025-01-21,5.199999809265137,5.324999809265137,5.195000171661377,5.289999961853027,13900.0,,,,,
2025-01-22,5.079999923706055,5.244999885559082,5.079999923706055,5.244999885559082,9800.0,,,,,
2025-01-23,5.210000038146973,5.230000019073486,5.090000152587891,5.199999809265137,15900.0,,,,,
2025-01-24,4.949999809265137,5.550000190734863,4.949999809265137,5.28000020980835,55400.0,,,,,
2025-01-27,3.690000057220459,5.010000228881836,3.5799999237060547,4.900000095367432,74400.0,,,,,
2025-01-28,4.699999809265137,5.300000190734863,4.0,4.0,132200.0,,,,,
2025-01-29,5.0,5.0,4.599999904632568,4.650000095367432,15200.0,,,,,
2025-01-30,4.861999988555908,4.980000019073486,4.75,4.980000019073486,34900.0,,,,,
2025-01-31,4.599999904632568,4.885000228881836,4.599999904632568,4.885000228881836,31500.0,,,,,
2025-02-03,4.644999980926514,4.695000171661377,4.599999904632568,4.599999904632568,5700.0,,,,,
2025-02-04,4.619999885559082,4.769000053405762,4.619999885559082,4.769000053405762,4700.0,,,,,
2025-02-05,4.739999771118164,4.744999885559082,4.728000164031982,4.744999885559082,2900.0,,,,,
2025-02-06,4.650000095367432,4.75,4.610000133514404,4.630000114440918,5400.0,,,,,
2025-02-07,4.619999885559082,4.670000076293945,4.550000190734863,4.670000076293945,2700.0,,,,,
2025-02-10,4.829999923706055,5.010000228881836,4.619999885559082,4.619999885559082,84100.0,,,,,
2025-02-11,4.840000152587891,4.96999979019165,4.760000228881836,4.96999979019165,15300.0,,,,,
2025-02-12,4.78000020980835,4.875,4.550000190734863,4.875,7700.0,,,,,
2025-02-13,4.75,4.800000190734863,4.630000114440918,4.695000171661377,5700.0,,,,,
2025-02-14,4.690000057220459,4.860000133514404,4.639999866485596,4.639999866485596,2800.0,,,,,
2025-02-18,4.5,4.829999923706055,4.5,4.829999923706055,18400.0,,,,,
2025-02-19,4.46999979019165,4.702000141143799,4.46999979019165,4.702000141143799,4200.0,,,,,
2025-02-20,4.650000095367432,4.71999979019165,4.489999771118164,4.570000171661377,4700.0,,,,,
2025-02-21,4.630000114440918,4.630000114440918,4.619999885559082,4.630000114440918,1400.0,,,,,
2025-02-24,4.659999847412109,4.699999809265137,4.619999885559082,4.630000114440918,3300.0,,,,,
2025-02-25,4.650000095367432,4.75,4.619999885559082,4.675000190734863,4100.0,,,,,
2025-02-26,4.590000152587891,4.65500020980835,4.559999942779541,4.570000171661377,5800.0,,,,,
2025-02-27,4.570000171661377,4.619999885559082,4.570000171661377,4.619999885559082,1300.0,,,,,
2025-02-28,4.675000190734863,4.730000019073486,4.675000190734863,4.730000019073486,700.0,,,,,
2025-03-03,4.559999942779541,4.630000114440918,4.545000076293945,4.599999904632568,7200.0,,,,,
2025-03-04,4.5,4.585000038146973,4.389999866485596,4.559999942779541,5000.0,,,,,
2025-03-05,4.679999828338623,4.710000038146973,4.40500020980835,4.550000190734863,4300.0,,,,,
2025-03-06,4.550000190734863,4.602000236511231,4.550000190734863,4.602000236511231,1200.0,,,,,
2025-03-07,4.5,4.5,4.385000228881836,4.385000228881836,2100.0,,,,,
2025-03-10,4.510000228881836,4.760000228881836,4.510000228881836,4.519999980926514,4400.0,,,,,
2025-03-11,4.699999809265137,4.840000152587891,4.605000019073486,4.75,2600.0,,,,,
2025-03-12,4.539999961853027,4.800000190734863,4.519999980926514,4.639999866485596,9100.0,,,,,
2025-03-13,4.829999923706055,4.840000152587891,4.400000095367432,4.840000152587891,8000.0,,,,,
2025-03-14,4.760000228881836,4.760000228881836,4.5,4.570000171661377,4600.0,,,,,
2025-03-17,4.400000095367432,4.659999847412109,4.400000095367432,4.53000020980835,12400.0,,,,,
2025-03-18,4.460000038146973,4.739999771118164,4.449999809265137,4.599999904632568,4500.0,,,,,
2025-03-19,4.460000038146973,4.78000020980835,4.460000038146973,4.480999946594238,7100.0,,,,,
2025-03-20,4.559999942779541,4.659999847412109,4.550000190734863,4.659999847412109,9400.0,,,,,
2025-03-21,4.320000171661377,4.5,4.320000171661377,4.5,22500.0,,,,,
2025-03-24,4.329999923706055,4.460000038146973,4.329999923706055,4.349999904632568,4500.0,,,,,
2025-03-25,4.409999847412109,4.579999923706055,4.360000133514404,4.36899995803833,16500.0,,,,,
2025-03-26,4.400000095367432,4.5,4.400000095367432,4.409999847412109,1700.0,,,,,
2025-03-27,4.5,4.5,4.5,4.5,400.0,,,,,
2025-03-28,4.736999988555908,4.809999942779541,4.570000171661377,4.664999961853027,1400.0,,,,,
2025-03-31,4.75,4.760000228881836,4.590000152587891,4.590000152587891,2500.0,,,,,
2025-04-01,4.840000152587891,4.840000152587891,4.300000190734863,4.300000190734863,5700.0,,,,,
2025-04-02,4.860000133514404,4.989999771118164,4.599999904632568,4.619999885559082,26700.0,,,,,
2025-04-03,5.179999828338623,5.28000020980835,4.599999904632568,4.599999904632568,76700.0,,,,,
2025-04-04,5.400000095367432,5.5,4.889999866485596,5.0,75600.0,,,,,
2025-04-07,5.449999809265137,5.539999961853027,5.269999980926514,5.389999866485596,25700.0,,,,,
2025-04-08,5.699999809265137,5.800000190734863,5.449999809265137,5.449999809265137,14400.0,,,,,
2025-04-09,5.389999866485596,5.559999942779541,5.255000114440918,5.559999942779541,19900.0,,,,,
2025-04-10,5.289999961853027,5.309999942779541,5.186999797821045,5.269999980926514,11700.0,,,,,
2025-04-11,5.300000190734863,5.400000095367432,5.300000190734863,5.380000114440918,7600.0,,,,,
2025-04-14,5.394000053405762,5.5,5.21999979019165,5.21999979019165,5500.0,,,,,
2025-04-15,5.610000133514404,5.610000133514404,5.5,5.5,2200.0,,,,,
2025-04-16,5.849999904632568,5.849999904632568,5.690000057220459,5.698999881744385,6600.0,,,,,
2025-04-17,6.22599983215332,6.309999942779541,5.849999904632568,5.849999904632568,8600.0,,,,,
2025-04-21,8.5600004196167,8.579999923706055,6.820000171661377,6.96999979019165,134100.0,,,,,
2025-04-22,7.210000038146973,10.225000381469728,7.079999923706055,8.170000076293945,306100.0,,,,,
2025-04-23,7.269999980926514,7.309999942779541,6.760000228881836,7.300000190734863,50300.0,,,,,
2025-04-24,7.75,7.809999942779541,7.025000095367432,7.025000095367432,4100.0,,,,,
2025-04-25,8.729999542236328,8.760000228881836,7.2270002365112305,7.96999979019165,155300.0,,,,,
2025-04-28,7.400000095367432,9.300000190734863,7.070000171661377,8.800000190734863,220300.0,,,,,
2025-04-29,6.760000228881836,7.570000171661377,6.559999942779541,7.25,74100.0,,,,,
2025-04-30,6.480000019073486,7.5,6.360000133514404,6.949999809265137,32500.0,,,,,
2025-05-01,6.639999866485596,6.775000095367432,5.539999961853027,6.159999847412109,17800.0,,,,,
2025-05-02,7.170000076293945,7.25,6.630000114440918,6.699999809265137,7200.0,,,,,
2025-05-05,6.815000057220459,7.170000076293945,6.7230000495910645,7.010000228881836,7800.0,,,,,
2025-05-06,6.5,6.900000095367432,6.5,6.789000034332275,34500.0,,,,,
2025-05-07,6.0,6.743000030517578,6.0,6.599999904632568,54800.0,,,,,
2025-05-08,5.663000106811523,6.389999866485596,5.663000106811523,6.389999866485596,50300.0,,,,,
2025-05-09,5.400000095367432,5.875,5.099999904632568,5.699999809265137,74000.0,,,,,
2025-05-12,2.359999895095825,19.780000686645508,2.2100000381469727,6.289999961853027,28519200.0,,,,,
2025-05-13,3.3399999141693115,3.509999990463257,2.944999933242798,3.309999942779541,13473600.0,,,,,
2025-05-14,1.899999976158142,3.5,1.2949999570846558,3.009999990463257,5785100.0,,,,,
2025-05-15,1.75,1.899999976158142,1.5199999809265137,1.899999976158142,1018300.0,,,,,
2025-05-16,1.6799999475479126,1.8899999856948853,1.6699999570846558,1.8899999856948853,518200.0,,,,,
2025-05-19,1.4500000476837158,1.690000057220459,1.440000057220459,1.6200000047683716,427700.0,,,,,
2025-05-20,1.4500000476837158,1.5219999551773071,1.3799999952316284,1.4500000476837158,273500.0,,,,,
2025-05-21,1.409999966621399,1.565000057220459,1.350000023841858,1.409999966621399,447800.0,,,,,
2025-05-22,1.25,1.440000057220459,1.159999966621399,1.3899999856948853,434800.0,,,,,
2025-05-23,1.3200000524520874,1.399999976158142,1.2400000095367432,1.2799999713897705,232700.0,,,,,
2025-05-27,1.2899999618530271,1.3700000047683716,1.2699999809265137,1.340000033378601,177300.0,,,,,
2025-05-28,1.1699999570846558,1.309999942779541,1.1100000143051147,1.309999942779541,332300.0,,,,,
2025-05-29,1.1100000143051147,1.2000000476837158,1.1100000143051147,1.1799999475479126,175200.0,,,,,
2025-05-30,1.25,1.2899999618530271,1.1299999952316284,1.190000057220459,2144000.0,,,,,
2025-06-02,1.5,1.534999966621399,1.2899999618530271,1.3200000524520874,1566600.0,,,,,
2025-06-03,1.350000023841858,1.440000057220459,1.3200000524520874,1.3899999856948853,403200.0,,,,,
2025-06-04,1.3799999952316284,1.4199999570846558,1.350000023841858,1.350000023841858,229500.0,,,,,
2025-06-05,1.2999999523162842,1.340000033378601,1.2200000286102295,1.340000033378601,311700.0,,,,,
2025-06-06,1.3200000524520874,1.3600000143051147,1.2419999837875366,1.2999999523162842,156500.0,,,,,
2025-06-09,1.3200000524520874,1.399999976158142,1.309999942779541,1.309999942779541,155200.0,,,,,
2025-06-10,1.2999999523162842,1.3600000143051147,1.2549999952316284,1.3300000429153442,93600.0,,,,,
2025-06-11,1.25,1.3200000524520874,1.2400000095367432,1.2999999523162842,111100.0,,,,,
2025-06-12,1.2000000476837158,1.3799999952316284,1.1399999856948853,1.2999999523162842,494000.0,,,,,
2025-06-13,1.1699999570846558,1.2799999713897705,1.149999976158142,1.2000000476837158,201300.0,,,,,
2025-06-16,1.190000057220459,1.2000000476837158,1.1399999856948853,1.1699999570846558,124100.0,,,,,
2025-06-17,1.409999966621399,1.440000057220459,1.159999966621399,1.190000057220459,761500.0,,,,,
2025-06-18,1.649999976158142,1.6699999570846558,1.2999999523162842,1.2999999523162842,1299200.0,,,,,
2025-06-20,1.4500000476837158,1.6399999856948853,1.4299999475479126,1.6299999952316284,421300.0,,,,,
2025-06-23,1.3899999856948853,1.4950000047683716,1.3700000047683716,1.440000057220459,84700.0,,,,,
2025-06-24,1.409999966621399,1.4299999475479126,1.340000033378601,1.350000023841858,83300.0,,,,,
2025-06-25,1.4249999523162842,1.440000057220459,1.340999960899353,1.399999976158142,62200.0,,,,,
2025-06-26,1.440000057220459,1.4800000190734863,1.36899995803833,1.4600000381469729,66600.0,,,,,
2025-06-27,1.399999976158142,1.440000057220459,1.3700000047683716,1.399999976158142,37300.0,,,,,
2025-06-30,1.3899999856948853,1.4299999475479126,1.2999999523162842,1.4299999475479126,48500.0,,,,,
2025-07-01,1.4299999475479126,1.4900000095367432,1.3739999532699585,1.3899999856948853,80000.0,,,,,
2025-07-02,1.4600000381469729,1.5149999856948853,1.409999966621399,1.4500000476837158,34900.0,,,,,
2025-07-03,1.1799999475479126,1.5,1.1799999475479126,1.4600000381469729,10686500.0,,,,,
2025-07-07,1.350000023841858,1.4700000286102295,1.2899999618530271,1.4299999475479126,3751700.0,,,,,
2025-07-08,1.4199999570846558,1.5110000371932983,1.2710000276565552,1.3700000047683716,595400.0,,,,,
2025-07-09,1.4500000476837158,1.5,1.3700000047683716,1.3700000047683716,205900.0,,,,,
2025-07-10,1.4299999475479126,1.4900000095367432,1.409999966621399,1.4700000286102295,120300.0,,,,,
2025-07-11,1.5099999904632568,1.600000023841858,1.409999966621399,1.4600000381469729,304100.0,,,,,
2025-07-14,1.5,1.559999942779541,1.4800000190734863,1.5,195300.0,,,,,
2025-07-15,1.440000057220459,1.5199999809265137,1.4199999570846558,1.5199999809265137,120500.0,,,,,
2025-07-16,1.4600000381469729,1.4900000095367432,1.399999976158142,1.4900000095367432,66400.0,,,,,
2025-07-17,1.4700000286102295,1.4900000095367432,1.399999976158142,1.4700000286102295,85400.0,,,,,
2025-07-18,1.4600000381469729,1.5099999904632568,1.437999963760376,1.5099999904632568,68500.0,,,,,
2025-07-21,1.4600000381469729,1.5,1.4500000476837158,1.4500000476837158,50200.0,,,,,
2025-07-22,1.440000057220459,1.5,1.4199999570846558,1.5,48600.0,,,,,
2025-07-23,1.440000057220459,1.5,1.4199999570846558,1.4700000286102295,49200.0,,,,,
2025-07-24,1.4199999570846558,1.4700000286102295,1.2999999523162842,1.409999966621399,112100.0,,,,,
2025-07-25,1.409999966621399,1.4550000429153442,1.3899999856948853,1.409999966621399,21700.0,,,,,
2025-07-28,1.3600000143051147,1.4199999570846558,1.350000023841858,1.4199999570846558,91700.0,,,,,
2025-07-29,1.309999942779541,1.4190000295639038,1.309999942779541,1.409999966621399,91600.0,,,,,
2025-07-30,1.2899999618530271,1.3569999933242798,1.149999976158142,1.309999942779541,83200.0,,,,,
2025-07-31,1.2300000190734863,1.2699999809265137,1.2000000476837158,1.2669999599456787,129800.0,,,,,
