Date,Close,High,Low,Open,Volume,"('Close', 'ABOS')","('High', 'ABOS')","('Low', 'ABOS')","('Open', 'ABOS')","('Volume', 'ABOS')"
2024-08-05,2.8299999237060547,2.8350000381469727,2.611999988555908,2.630000114440918,341100.0,,,,,
2024-08-06,2.869999885559082,2.950000047683716,2.75,2.859999895095825,197400.0,,,,,
2024-08-07,2.6600000858306885,2.940000057220459,2.6449999809265137,2.9200000762939453,176100.0,,,,,
2024-08-08,2.740000009536743,2.7699999809265137,2.650000095367432,2.700000047683716,135600.0,,,,,
2024-08-09,2.640000104904175,2.75,2.6050000190734863,2.7300000190734863,113200.0,,,,,
2024-08-12,2.559999942779541,2.6600000858306885,2.5199999809265137,2.6600000858306885,178400.0,,,,,
2024-08-13,2.7699999809265137,2.7799999713897705,2.470999956130981,2.5,214500.0,,,,,
2024-08-14,2.515000104904175,2.8289999961853027,2.4100000858306885,2.7799999713897705,250800.0,,,,,
2024-08-15,2.575000047683716,2.690000057220459,2.539999961853028,2.609999895095825,141600.0,,,,,
2024-08-16,2.569999933242798,2.619999885559082,2.5,2.619999885559082,129800.0,,,,,
2024-08-19,2.8299999237060547,2.8499999046325684,2.565000057220459,2.5899999141693115,159600.0,,,,,
2024-08-20,2.8299999237060547,3.0999999046325684,2.720000028610229,2.859999895095825,262600.0,,,,,
2024-08-21,2.8499999046325684,2.890000104904175,2.759999990463257,2.890000104904175,119700.0,,,,,
2024-08-22,2.809999942779541,2.890000104904175,2.7690000534057617,2.869999885559082,109600.0,,,,,
2024-08-23,2.9100000858306885,2.950000047683716,2.809999942779541,2.8499999046325684,174900.0,,,,,
2024-08-26,2.940000057220459,3.009999990463257,2.900000095367432,3.0,127800.0,,,,,
2024-08-27,2.809999942779541,2.95199990272522,2.75,2.950000047683716,154200.0,,,,,
2024-08-28,2.7699999809265137,2.8299999237060547,2.7249999046325684,2.7799999713897705,105000.0,,,,,
2024-08-29,2.809999942779541,2.9200000762939453,2.759999990463257,2.799999952316284,128400.0,,,,,
2024-08-30,2.740000009536743,2.845000028610229,2.625,2.799999952316284,232300.0,,,,,
2024-09-03,2.450000047683716,2.809999942779541,2.444999933242798,2.700000047683716,257600.0,,,,,
2024-09-04,2.400000095367432,2.5299999713897705,2.380000114440918,2.450000047683716,241000.0,,,,,
2024-09-05,2.2699999809265137,2.4200000762939453,2.2699999809265137,2.369999885559082,287900.0,,,,,
2024-09-06,2.220000028610229,2.2699999809265137,2.151000022888184,2.259999990463257,324800.0,,,,,
2024-09-09,2.440000057220459,2.444999933242798,2.2300000190734863,2.2300000190734863,193500.0,,,,,
2024-09-10,2.509999990463257,2.539999961853028,2.380000114440918,2.4100000858306885,119300.0,,,,,
2024-09-11,2.470000028610229,2.549000024795532,2.4200000762939453,2.470000028610229,115900.0,,,,,
2024-09-12,2.450000047683716,2.5299999713897705,2.4200000762939453,2.5,67400.0,,,,,
2024-09-13,2.5999999046325684,2.5999999046325684,2.5,2.509999990463257,117000.0,,,,,
2024-09-16,2.539999961853028,2.650000095367432,2.5199999809265137,2.619999885559082,121400.0,,,,,
2024-09-17,2.4800000190734863,2.630000114440918,2.470000028610229,2.559999942779541,135200.0,,,,,
2024-09-18,2.440000057220459,2.539999961853028,2.440000057220459,2.490000009536743,132300.0,,,,,
2024-09-19,2.5799999237060547,2.6600000858306885,2.5,2.549999952316284,222600.0,,,,,
2024-09-20,2.5,2.559999942779541,2.490000009536743,2.549999952316284,360400.0,,,,,
2024-09-23,2.369999885559082,2.509999990463257,2.359999895095825,2.509999990463257,154600.0,,,,,
2024-09-24,2.440000057220459,2.490000009536743,2.369999885559082,2.390000104904175,87700.0,,,,,
2024-09-25,2.3399999141693115,2.427000045776367,2.3299999237060547,2.4100000858306885,100100.0,,,,,
2024-09-26,2.430000066757202,2.5199999809265137,2.361000061035156,2.450000047683716,190900.0,,,,,
2024-09-27,2.4800000190734863,2.549999952316284,2.470000028610229,2.490000009536743,135200.0,,,,,
2024-09-30,2.4800000190734863,2.549999952316284,2.430000066757202,2.4800000190734863,89500.0,,,,,
2024-10-01,2.450000047683716,2.490000009536743,2.390000104904175,2.470000028610229,185600.0,,,,,
2024-10-02,2.5,2.5199999809265137,2.3499999046325684,2.440000057220459,309200.0,,,,,
2024-10-03,2.390000104904175,2.509999990463257,2.390000104904175,2.5,119200.0,,,,,
2024-10-04,2.369999885559082,2.4200000762939453,2.309999942779541,2.4200000762939453,175400.0,,,,,
2024-10-07,2.380000114440918,2.4200000762939453,2.3299999237060547,2.380000114440918,137600.0,,,,,
2024-10-08,2.359999895095825,2.430000066757202,2.3299999237060547,2.400000095367432,81700.0,,,,,
2024-10-09,2.289999961853028,2.4100000858306885,2.2699999809265137,2.400000095367432,122600.0,,,,,
2024-10-10,2.25,2.319999933242798,2.2100000381469727,2.2699999809265137,117100.0,,,,,
2024-10-11,2.3499999046325684,2.3550000190734863,2.220000028610229,2.25,196200.0,,,,,
2024-10-14,2.3499999046325684,2.4200000762939453,2.3299999237060547,2.369999885559082,77100.0,,,,,
2024-10-15,2.3299999237060547,2.4100000858306885,2.289999961853028,2.359999895095825,102100.0,,,,,
2024-10-16,2.390000104904175,2.4200000762939453,2.322999954223633,2.359999895095825,113100.0,,,,,
2024-10-17,2.6600000858306885,2.6600000858306885,2.380000114440918,2.400000095367432,1004500.0,,,,,
2024-10-18,2.859999895095825,2.884999990463257,2.6700000762939453,2.700000047683716,289700.0,,,,,
2024-10-21,2.700000047683716,2.950000047683716,2.640000104904175,2.8499999046325684,180900.0,,,,,
2024-10-22,2.799999952316284,2.819999933242798,2.640000104904175,2.690000057220459,164900.0,,,,,
2024-10-23,2.690000057220459,2.8499999046325684,2.5999999046325684,2.789999961853028,121400.0,,,,,
2024-10-24,2.740000009536743,2.75,2.680000066757202,2.7100000381469727,65900.0,,,,,
2024-10-25,2.900000095367432,3.0299999713897705,2.75,2.75,299200.0,,,,,
2024-10-28,2.890000104904175,3.140000104904175,2.869999885559082,3.0,273900.0,,,,,
2024-10-29,2.9049999713897705,2.950000047683716,2.75,2.950000047683716,201900.0,,,,,
2024-10-30,3.0299999713897705,3.140000104904175,2.8399999141693115,2.900000095367432,244600.0,,,,,
2024-10-31,2.880000114440918,3.039999961853028,2.8499999046325684,3.039999961853028,158100.0,,,,,
2024-11-01,2.845000028610229,2.940000057220459,2.789999961853028,2.890000104904175,104400.0,,,,,
2024-11-04,2.950000047683716,3.049999952316284,2.789999961853028,2.8399999141693115,198600.0,,,,,
2024-11-05,3.0,3.0199999809265137,2.950000047683716,2.9600000381469727,106300.0,,,,,
2024-11-06,3.2300000190734863,3.2950000762939453,2.8499999046325684,3.0199999809265137,392800.0,,,,,
2024-11-07,3.1700000762939453,3.289999961853028,3.1600000858306885,3.2300000190734863,179500.0,,,,,
2024-11-08,3.2699999809265137,3.289999961853028,3.150000095367432,3.190000057220459,160400.0,,,,,
2024-11-11,3.220000028610229,3.359999895095825,3.109999895095825,3.359999895095825,190200.0,,,,,
2024-11-12,2.674999952316284,3.200000047683716,2.549999952316284,3.200000047683716,431000.0,,,,,
2024-11-13,2.5299999713897705,2.73799991607666,2.5199999809265137,2.7300000190734863,182100.0,,,,,
2024-11-14,2.609999895095825,2.6600000858306885,2.4100000858306885,2.569999933242798,202900.0,,,,,
2024-11-15,2.400000095367432,2.619999885559082,2.369999885559082,2.619999885559082,296500.0,,,,,
2024-11-18,2.240000009536743,2.4549999237060547,2.240000009536743,2.400000095367432,225000.0,,,,,
2024-11-19,2.390000104904175,2.390000104904175,2.2300000190734863,2.2300000190734863,146600.0,,,,,
2024-11-20,2.369999885559082,2.450000047683716,2.319999933242798,2.4200000762939453,180500.0,,,,,
2024-11-21,2.309999942779541,2.400000095367432,2.25,2.400000095367432,129000.0,,,,,
2024-11-22,2.369999885559082,2.380000114440918,2.259999990463257,2.299999952316284,182100.0,,,,,
2024-11-25,2.359999895095825,2.470000028610229,2.309999942779541,2.400000095367432,179900.0,,,,,
2024-11-26,2.200000047683716,2.380000114440918,2.200000047683716,2.359999895095825,322600.0,,,,,
2024-11-27,2.259999990463257,2.2920000553131104,2.180000066757202,2.200000047683716,305000.0,,,,,
2024-11-29,2.2699999809265137,2.309999942779541,2.240000009536743,2.289999961853028,99300.0,,,,,
2024-12-02,2.3499999046325684,2.4100000858306885,2.2300000190734863,2.2699999809265137,381700.0,,,,,
2024-12-03,2.2799999713897705,2.4100000858306885,2.234999895095825,2.3499999046325684,227200.0,,,,,
2024-12-04,2.259999990463257,2.3499999046325684,2.240000009536743,2.2799999713897705,196300.0,,,,,
2024-12-05,2.119999885559082,2.2699999809265137,2.109999895095825,2.25,293100.0,,,,,
2024-12-06,2.1600000858306885,2.184999942779541,2.119999885559082,2.119999885559082,367700.0,,,,,
2024-12-09,2.25,2.289999961853028,2.150000095367432,2.150000095367432,259000.0,,,,,
2024-12-10,2.1700000762939453,2.234999895095825,2.150000095367432,2.220000028610229,308700.0,,,,,
2024-12-11,2.180000066757202,2.240000009536743,2.049999952316284,2.150000095367432,429800.0,,,,,
2024-12-12,2.069999933242798,2.240000009536743,2.0510001182556152,2.150000095367432,340000.0,,,,,
2024-12-13,2.0299999713897705,2.0899999141693115,1.9450000524520876,2.0899999141693115,337000.0,,,,,
2024-12-16,1.9700000286102293,2.015000104904175,1.9229999780654907,1.9900000095367432,408900.0,,,,,
2024-12-17,1.9600000381469729,2.0299999713897705,1.909999966621399,1.9700000286102293,361400.0,,,,,
2024-12-18,1.7899999618530271,1.965000033378601,1.7599999904632568,1.950000047683716,355100.0,,,,,
2024-12-19,1.7999999523162842,1.870000004768372,1.715000033378601,1.840000033378601,366700.0,,,,,
2024-12-20,1.850000023841858,1.8600000143051147,1.75,1.7799999713897705,995300.0,,,,,
2024-12-23,1.7699999809265137,1.850000023841858,1.7580000162124634,1.850000023841858,781200.0,,,,,
2024-12-24,1.7899999618530271,1.830000042915344,1.7300000190734863,1.7999999523162842,363200.0,,,,,
2024-12-26,1.8899999856948853,1.899999976158142,1.7000000476837158,1.7799999713897705,678000.0,,,,,
2024-12-27,1.7799999713897705,1.899999976158142,1.75,1.899999976158142,332800.0,,,,,
2024-12-30,1.75,1.809999942779541,1.690000057220459,1.7899999618530271,275900.0,,,,,
2024-12-31,1.7200000286102295,1.7799999713897705,1.7000000476837158,1.7400000095367432,270400.0,,,,,
2025-01-02,1.850000023841858,1.9149999618530276,1.75,1.75,240200.0,,,,,
2025-01-03,1.899999976158142,1.930999994277954,1.7599999904632568,1.899999976158142,358800.0,,,,,
2025-01-06,1.850000023841858,1.950000047683716,1.840999960899353,1.909999966621399,208600.0,,,,,
2025-01-07,1.830000042915344,1.9390000104904173,1.8200000524520876,1.830000042915344,184500.0,,,,,
2025-01-08,1.7000000476837158,1.809999942779541,1.7000000476837158,1.809999942779541,230400.0,,,,,
2025-01-10,1.649999976158142,1.8799999952316284,1.649999976158142,1.870000004768372,359500.0,,,,,
2025-01-13,1.590000033378601,1.6399999856948853,1.565000057220459,1.6299999952316284,356600.0,,,,,
2025-01-14,1.559999942779541,1.625,1.5399999618530271,1.6100000143051147,270300.0,,,,,
2025-01-15,1.7100000381469729,1.7200000286102295,1.590000033378601,1.590000033378601,773100.0,,,,,
2025-01-16,1.6100000143051147,1.75,1.590000033378601,1.7400000095367432,305400.0,,,,,
2025-01-17,1.649999976158142,1.6950000524520874,1.5299999713897705,1.600000023841858,547100.0,,,,,
2025-01-21,1.6299999952316284,1.7300000190734863,1.5700000524520874,1.649999976158142,541600.0,,,,,
2025-01-22,1.75,1.809999942779541,1.5800000429153442,1.649999976158142,589700.0,,,,,
2025-01-23,1.7300000190734863,1.7699999809265137,1.6699999570846558,1.7200000286102295,335400.0,,,,,
2025-01-24,1.649999976158142,1.7380000352859497,1.6299999952316284,1.7300000190734863,169800.0,,,,,
2025-01-27,1.6200000047683716,1.7280000448226929,1.5750000476837158,1.6200000047683716,206100.0,,,,,
2025-01-28,1.600000023841858,1.6299999952316284,1.559999942779541,1.6299999952316284,122800.0,,,,,
2025-01-29,1.5700000524520874,1.6030000448226929,1.5700000524520874,1.600000023841858,129700.0,,,,,
2025-01-30,1.559999942779541,1.600000023841858,1.5299999713897705,1.590000033378601,205500.0,,,,,
2025-01-31,1.5,1.6200000047683716,1.5,1.590000033378601,284600.0,,,,,
2025-02-03,1.5,1.5399999618530271,1.4639999866485596,1.5,256700.0,,,,,
2025-02-04,1.4800000190734863,1.5299999713897705,1.4500000476837158,1.4800000190734863,192500.0,,,,,
2025-02-05,1.5399999618530271,1.5499999523162842,1.4600000381469729,1.4900000095367432,355600.0,,,,,
2025-02-06,1.4700000286102295,1.5399999618530271,1.465000033378601,1.5199999809265137,181300.0,,,,,
2025-02-07,1.399999976158142,1.4900000095367432,1.3899999856948853,1.4500000476837158,341300.0,,,,,
2025-02-10,1.3899999856948853,1.4299999475479126,1.3799999952316284,1.399999976158142,265900.0,,,,,
2025-02-11,1.3300000429153442,1.3799999952316284,1.309999942779541,1.3799999952316284,413100.0,,,,,
2025-02-12,1.3700000047683716,1.3899999856948853,1.281999945640564,1.3200000524520874,207300.0,,,,,
2025-02-13,1.4600000381469729,1.4600000381469729,1.36899995803833,1.3799999952316284,188200.0,,,,,
2025-02-14,1.4500000476837158,1.5049999952316284,1.4299999475479126,1.440000057220459,162100.0,,,,,
2025-02-18,1.4500000476837158,1.5199999809265137,1.4199999570846558,1.4500000476837158,170700.0,,,,,
2025-02-19,1.399999976158142,1.465000033378601,1.3899999856948853,1.4500000476837158,256700.0,,,,,
2025-02-20,1.3799999952316284,1.4199999570846558,1.3609999418258667,1.4199999570846558,142700.0,,,,,
2025-02-21,1.3899999856948853,1.4299999475479126,1.3609999418258667,1.399999976158142,402200.0,,,,,
2025-02-24,1.3899999856948853,1.430999994277954,1.3450000286102295,1.399999976158142,236100.0,,,,,
2025-02-25,1.340000033378601,1.3899999856948853,1.309999942779541,1.3700000047683716,316800.0,,,,,
2025-02-26,1.2999999523162842,1.350000023841858,1.2699999809265137,1.340000033378601,234700.0,,,,,
2025-02-27,1.2599999904632568,1.2999999523162842,1.25,1.2799999713897705,226700.0,,,,,
2025-02-28,1.2799999713897705,1.2999999523162842,1.2350000143051147,1.25,197700.0,,,,,
2025-03-03,1.149999976158142,1.2910000085830688,1.149999976158142,1.2799999713897705,196400.0,,,,,
2025-03-04,1.2100000381469729,1.2100000381469729,1.100000023841858,1.1200000047683716,179800.0,,,,,
2025-03-05,1.2300000190734863,1.2649999856948853,1.1799999475479126,1.190000057220459,203300.0,,,,,
2025-03-06,1.2400000095367432,1.2649999856948853,1.2009999752044678,1.2300000190734863,111800.0,,,,,
2025-03-07,1.25,1.2699999809265137,1.2100000381469729,1.2400000095367432,109600.0,,,,,
2025-03-10,1.2000000476837158,1.309999942779541,1.2000000476837158,1.2300000190734863,276200.0,,,,,
2025-03-11,1.2699999809265137,1.2899999618530271,1.190000057220459,1.2000000476837158,125500.0,,,,,
2025-03-12,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.2999999523162842,103500.0,,,,,
2025-03-13,1.2200000286102295,1.2999999523162842,1.2000000476837158,1.2799999713897705,152000.0,,,,,
2025-03-14,1.2599999904632568,1.2799999713897705,1.2100000381469729,1.2200000286102295,155000.0,,,,,
2025-03-17,1.2799999713897705,1.3300000429153442,1.2400000095367432,1.309999942779541,146300.0,,,,,
2025-03-18,1.2599999904632568,1.350000023841858,1.2350000143051147,1.2999999523162842,178800.0,,,,,
2025-03-19,1.2699999809265137,1.4800000190734863,1.2300000190734863,1.2899999618530271,491400.0,,,,,
2025-03-20,1.1799999475479126,1.2699999809265137,1.159999966621399,1.2599999904632568,230700.0,,,,,
2025-03-21,1.2000000476837158,1.2300000190734863,1.1299999952316284,1.1799999475479126,294600.0,,,,,
2025-03-24,1.2400000095367432,1.2599999904632568,1.2039999961853027,1.2200000286102295,144600.0,,,,,
2025-03-25,1.190000057220459,1.25,1.149999976158142,1.2400000095367432,186800.0,,,,,
2025-03-26,1.159999966621399,1.2200000286102295,1.1399999856948853,1.2100000381469729,135300.0,,,,,
2025-03-27,1.2300000190734863,1.2799999713897705,1.1749999523162842,1.25,378700.0,,,,,
2025-03-28,1.190000057220459,1.2450000047683716,1.149999976158142,1.2400000095367432,118800.0,,,,,
2025-03-31,1.100000023841858,1.1799999475479126,1.059999942779541,1.1799999475479126,392500.0,,,,,
2025-04-01,1.0750000476837158,1.1299999952316284,1.059999942779541,1.100000023841858,234700.0,,,,,
2025-04-02,1.0800000429153442,1.1100000143051147,1.0499999523162842,1.100000023841858,201600.0,,,,,
2025-04-03,0.9879999756813048,1.0549999475479126,0.9800000190734864,1.0499999523162842,320500.0,,,,,
2025-04-04,0.977999985218048,0.9869999885559082,0.9020000100135804,0.959999978542328,451400.0,,,,,
2025-04-07,1.0499999523162842,1.059999942779541,0.9340000152587892,0.9700000286102296,309500.0,,,,,
2025-04-08,0.9739999771118164,1.1100000143051147,0.959999978542328,1.1100000143051147,195000.0,,,,,
2025-04-09,1.059999942779541,1.1699999570846558,0.949999988079071,0.949999988079071,294100.0,,,,,
2025-04-10,1.0199999809265137,1.0299999713897705,0.959999978542328,1.0,171700.0,,,,,
2025-04-11,1.1100000143051147,1.1200000047683716,0.9950000047683716,1.0099999904632568,177400.0,,,,,
2025-04-14,1.100000023841858,1.149999976158142,1.059999942779541,1.1299999952316284,172600.0,,,,,
2025-04-15,1.0499999523162842,1.1100000143051147,1.0199999809265137,1.1100000143051147,203800.0,,,,,
2025-04-16,0.9800000190734864,1.0800000429153442,0.9700000286102296,1.0499999523162842,188600.0,,,,,
2025-04-17,0.9010000228881836,1.0199999809265137,0.8690000176429749,0.9800000190734864,487200.0,,,,,
2025-04-21,1.059999942779541,1.0700000524520874,0.8550000190734863,0.8700000047683716,387900.0,,,,,
2025-04-22,0.9819999933242798,1.1299999952316284,0.959999978542328,1.090000033378601,298900.0,,,,,
2025-04-23,1.0199999809265137,1.0700000524520874,0.9509999752044678,0.9819999933242798,356400.0,,,,,
2025-04-24,1.100000023841858,1.100000023841858,0.996999979019165,1.0399999618530271,298900.0,,,,,
2025-04-25,1.0800000429153442,1.1039999723434448,1.059999942779541,1.100000023841858,146000.0,,,,,
2025-04-28,1.0299999713897705,1.097000002861023,1.0099999904632568,1.090000033378601,135300.0,,,,,
2025-04-29,1.0499999523162842,1.0800000429153442,1.0099999904632568,1.0299999713897705,125300.0,,,,,
2025-04-30,1.1299999952316284,1.1549999713897705,1.0,1.0399999618530271,336400.0,,,,,
2025-05-01,1.0700000524520874,1.149999976158142,1.0499999523162842,1.1399999856948853,136200.0,,,,,
2025-05-02,1.0800000429153442,1.1150000095367432,1.0399999618530271,1.090000033378601,125700.0,,,,,
2025-05-05,1.0399999618530271,1.13100004196167,1.0399999618530271,1.100000023841858,123500.0,,,,,
2025-05-06,1.0,1.0390000343322754,0.9649999737739564,1.0299999713897705,195800.0,,,,,
2025-05-07,0.9959999918937684,1.0099999904632568,0.9629999995231628,0.9900000095367432,114100.0,,,,,
2025-05-08,1.0,1.0099999904632568,0.9589999914169312,0.9800000190734864,125600.0,,,,,
2025-05-09,0.9800000190734864,1.0199999809265137,0.9800000190734864,1.0199999809265137,129700.0,,,,,
2025-05-12,1.0499999523162842,1.0499999523162842,0.9800000190734864,0.9800000190734864,169400.0,,,,,
2025-05-13,1.0499999523162842,1.0549999475479126,0.9800000190734864,1.0499999523162842,312300.0,,,,,
2025-05-14,0.9800000190734864,1.0700000524520874,0.972000002861023,1.0499999523162842,155500.0,,,,,
2025-05-15,1.0099999904632568,1.0199999809265137,0.9710000157356262,0.9879999756813048,92200.0,,,,,
2025-05-16,1.0700000524520874,1.090000033378601,0.9959999918937684,1.0,165400.0,,,,,
2025-05-19,1.0700000524520874,1.0700000524520874,1.0099999904632568,1.0399999618530271,97600.0,,,,,
2025-05-20,1.059999942779541,1.0800000429153442,1.0299999713897705,1.0700000524520874,112400.0,,,,,
2025-05-21,1.0399999618530271,1.090000033378601,1.0299999713897705,1.0399999618530271,249700.0,,,,,
2025-05-22,1.0299999713897705,1.090000033378601,1.0,1.059999942779541,455600.0,,,,,
2025-05-23,1.0199999809265137,1.0399999618530271,0.9900000095367432,1.0199999809265137,329400.0,,,,,
2025-05-27,1.0199999809265137,1.0399999618530271,0.99099999666214,1.0199999809265137,348500.0,,,,,
2025-05-28,1.0199999809265137,1.059999942779541,0.9900000095367432,1.0299999713897705,337600.0,,,,,
2025-05-29,1.0499999523162842,1.0499999523162842,1.0099999904632568,1.0199999809265137,248200.0,,,,,
2025-05-30,1.0199999809265137,1.0499999523162842,1.0099999904632568,1.0399999618530271,135900.0,,,,,
2025-06-02,1.0,1.034999966621399,1.0,1.0299999713897705,109400.0,,,,,
2025-06-03,1.0399999618530271,1.059999942779541,1.0,1.0,336200.0,,,,,
2025-06-04,1.0700000524520874,1.0700000524520874,1.0,1.0299999713897705,246600.0,,,,,
2025-06-05,1.0700000524520874,1.090000033378601,1.0299999713897705,1.090000033378601,174500.0,,,,,
2025-06-06,1.2000000476837158,1.2100000381469729,1.059999942779541,1.090000033378601,383400.0,,,,,
2025-06-09,1.2699999809265137,1.2799999713897705,1.190000057220459,1.2100000381469729,461300.0,,,,,
2025-06-10,1.1799999475479126,1.2799999713897705,1.1699999570846558,1.2799999713897705,265600.0,,,,,
2025-06-11,1.1399999856948853,1.2000000476837158,1.100000023841858,1.1799999475479126,229600.0,,,,,
2025-06-12,1.1399999856948853,1.1549999713897705,1.100000023841858,1.149999976158142,171700.0,,,,,
2025-06-13,1.0700000524520874,1.1200000047683716,1.059999942779541,1.100000023841858,199300.0,,,,,
2025-06-16,1.1399999856948853,1.159999966621399,1.0499999523162842,1.090000033378601,189100.0,,,,,
2025-06-17,1.2200000286102295,1.25,1.149999976158142,1.2200000286102295,547100.0,,,,,
2025-06-18,1.2200000286102295,1.309999942779541,1.1799999475479126,1.2899999618530271,532000.0,,,,,
2025-06-20,1.2000000476837158,1.2200000286102295,1.149999976158142,1.2200000286102295,382900.0,,,,,
2025-06-23,1.2300000190734863,1.2599999904632568,1.149999976158142,1.2200000286102295,567200.0,,,,,
2025-06-24,1.2599999904632568,1.2799999713897705,1.1950000524520874,1.2400000095367432,277000.0,,,,,
2025-06-25,1.2300000190734863,1.2599999904632568,1.2100000381469729,1.2599999904632568,335800.0,,,,,
2025-06-26,1.2100000381469729,1.2630000114440918,1.2100000381469729,1.2300000190734863,215300.0,,,,,
2025-06-27,1.1200000047683716,1.2200000286102295,1.1200000047683716,1.2100000381469729,5676000.0,,,,,
2025-06-30,1.159999966621399,1.1799999475479126,1.1299999952316284,1.1399999856948853,349000.0,,,,,
2025-07-01,1.1100000143051147,1.1649999618530271,1.100000023841858,1.159999966621399,198900.0,,,,,
2025-07-02,1.1299999952316284,1.156000018119812,1.100000023841858,1.1100000143051147,167200.0,,,,,
2025-07-03,1.159999966621399,1.1699999570846558,1.1299999952316284,1.149999976158142,94000.0,,,,,
2025-07-07,1.159999966621399,1.1799999475479126,1.1399999856948853,1.159999966621399,165400.0,,,,,
2025-07-08,1.2100000381469729,1.2450000047683716,1.149999976158142,1.149999976158142,377800.0,,,,,
2025-07-09,1.25,1.2699999809265137,1.2300000190734863,1.2300000190734863,204800.0,,,,,
