Date,Close,High,Low,Open,Volume,"('Close', 'PTLO')","('High', 'PTLO')","('Low', 'PTLO')","('Open', 'PTLO')","('Volume', 'PTLO')"
2024-06-03,10.09000015258789,10.170000076293944,10.0,10.149999618530272,804400.0,,,,,
2024-06-04,10.010000228881836,10.045000076293944,9.850000381469728,10.020000457763672,1008000.0,,,,,
2024-06-05,10.100000381469728,10.170000076293944,9.850000381469728,10.010000228881836,1131200.0,,,,,
2024-06-06,10.06999969482422,10.390000343322754,10.020000457763672,10.130000114440918,1220300.0,,,,,
2024-06-07,10.020000457763672,10.359999656677246,9.979999542236328,10.0,770600.0,,,,,
2024-06-10,9.800000190734863,10.039999961853027,9.744999885559082,9.949999809265137,1162400.0,,,,,
2024-06-11,9.93000030517578,9.960000038146973,9.56999969482422,9.729999542236328,1200000.0,,,,,
2024-06-12,10.229999542236328,10.454999923706056,10.050000190734863,10.15999984741211,1216400.0,,,,,
2024-06-13,10.59000015258789,10.609999656677246,10.06999969482422,10.140000343322754,1216900.0,,,,,
2024-06-14,10.15999984741211,10.5600004196167,10.085000038146973,10.40999984741211,1107100.0,,,,,
2024-06-17,10.15999984741211,10.329999923706056,10.0,10.039999961853027,871300.0,,,,,
2024-06-18,9.960000038146973,10.222000122070312,9.9399995803833,10.0,1277200.0,,,,,
2024-06-20,9.770000457763672,10.0,9.75,9.960000038146973,1207500.0,,,,,
2024-06-21,9.699999809265137,9.805999755859377,9.550000190734863,9.789999961853027,1669100.0,,,,,
2024-06-24,9.93000030517578,10.015000343322754,9.664999961853027,9.75,1390600.0,,,,,
2024-06-25,9.800000190734863,9.949999809265137,9.670000076293944,9.949999809265137,936900.0,,,,,
2024-06-26,9.949999809265137,10.03499984741211,9.75,9.770000457763672,871600.0,,,,,
2024-06-27,9.899999618530272,10.0,9.80500030517578,9.989999771118164,610800.0,,,,,
2024-06-28,9.720000267028809,9.982000350952148,9.59000015258789,9.920000076293944,2218500.0,,,,,
2024-07-01,9.4399995803833,9.8149995803833,9.357000350952148,9.699999809265137,1529200.0,,,,,
2024-07-02,9.399999618530272,9.529999732971191,9.18000030517578,9.43000030517578,1110100.0,,,,,
2024-07-03,9.56999969482422,9.649999618530272,9.354999542236328,9.449999809265137,760700.0,,,,,
2024-07-05,9.489999771118164,9.600000381469728,9.420000076293944,9.56999969482422,618600.0,,,,,
2024-07-08,9.5600004196167,9.670000076293944,9.489999771118164,9.529999732971191,867000.0,,,,,
2024-07-09,9.140000343322754,9.579999923706056,9.0600004196167,9.579999923706056,1176200.0,,,,,
2024-07-10,8.949999809265137,9.239999771118164,8.895000457763672,9.15999984741211,1240300.0,,,,,
2024-07-11,9.369999885559082,9.380000114440918,9.029999732971191,9.0600004196167,1332400.0,,,,,
2024-07-12,9.489999771118164,9.579999923706056,9.239999771118164,9.529999732971191,863400.0,,,,,
2024-07-15,9.539999961853027,9.779999732971191,9.470000267028809,9.56999969482422,667000.0,,,,,
2024-07-16,9.880000114440918,9.899999618530272,9.5,9.579999923706056,1360400.0,,,,,
2024-07-17,9.800000190734863,10.130000114440918,9.704999923706056,9.789999961853027,1160400.0,,,,,
2024-07-18,9.579999923706056,9.890999794006348,9.510000228881836,9.789999961853027,876000.0,,,,,
2024-07-19,9.75,9.770000457763672,9.510000228881836,9.619999885559082,521700.0,,,,,
2024-07-22,9.829999923706056,9.829999923706056,9.460000038146973,9.760000228881836,738100.0,,,,,
2024-07-23,9.869999885559082,10.039999961853027,9.8100004196167,9.8100004196167,772800.0,,,,,
2024-07-24,9.1899995803833,9.859999656677246,9.1899995803833,9.859999656677246,1310500.0,,,,,
2024-07-25,9.68000030517578,9.720000267028809,9.145000457763672,9.199999809265137,881500.0,,,,,
2024-07-26,9.710000038146973,9.90999984741211,9.550000190734863,9.90999984741211,721400.0,,,,,
2024-07-29,9.949999809265137,10.0600004196167,9.550000190734863,9.760000228881836,1051900.0,,,,,
2024-07-30,10.3100004196167,10.380000114440918,9.890000343322754,10.0,1539200.0,,,,,
2024-07-31,10.359999656677246,10.59000015258789,10.140000343322754,10.380000114440918,1057400.0,,,,,
2024-08-01,9.989999771118164,10.390000343322754,9.800000190734863,10.34000015258789,867200.0,,,,,
2024-08-02,9.329999923706056,9.649999618530272,9.232000350952148,9.649999618530272,1241800.0,,,,,
2024-08-05,8.880000114440918,9.170000076293944,8.65999984741211,9.0,1926100.0,,,,,
2024-08-06,9.670000076293944,9.789999961853027,9.270000457763672,9.279999732971191,1960800.0,,,,,
2024-08-07,9.899999618530272,9.979999542236328,9.510000228881836,9.859999656677246,1342900.0,,,,,
2024-08-08,10.289999961853027,10.329999923706056,9.9399995803833,9.960000038146973,1699300.0,,,,,
2024-08-09,10.710000038146973,10.739999771118164,10.239999771118164,10.289999961853027,1929600.0,,,,,
2024-08-12,10.779999732971191,11.029999732971191,10.600000381469728,10.779999732971191,2174300.0,,,,,
2024-08-13,11.050000190734863,11.140000343322754,10.664999961853027,10.789999961853027,2108300.0,,,,,
2024-08-14,10.960000038146973,11.130000114440918,10.699999809265137,11.130000114440918,1581000.0,,,,,
2024-08-15,11.859999656677246,11.90999984741211,11.1899995803833,11.199999809265137,2625000.0,,,,,
2024-08-16,12.0600004196167,12.460000038146973,11.859999656677246,12.300000190734863,2597000.0,,,,,
2024-08-19,12.079999923706056,12.300000190734863,11.994999885559082,12.15999984741211,1208600.0,,,,,
2024-08-20,12.210000038146973,12.220000267028809,11.890000343322754,11.970000267028809,1196000.0,,,,,
2024-08-21,12.130000114440918,12.43000030517578,12.024999618530272,12.329999923706056,888600.0,,,,,
2024-08-22,12.109999656677246,12.18000030517578,11.979999542236328,12.140000343322754,477600.0,,,,,
2024-08-23,12.270000457763672,12.390000343322754,12.06999969482422,12.130000114440918,800100.0,,,,,
2024-08-26,12.210000038146973,12.550000190734863,12.164999961853027,12.34000015258789,903600.0,,,,,
2024-08-27,12.65999984741211,12.729999542236328,12.029999732971191,12.18000030517578,1102800.0,,,,,
2024-08-28,12.229999542236328,12.619999885559082,12.109999656677246,12.539999961853027,672200.0,,,,,
2024-08-29,12.270000457763672,12.420000076293944,12.15999984741211,12.229999542236328,642700.0,,,,,
2024-08-30,12.3100004196167,12.359999656677246,12.140000343322754,12.350000381469728,486400.0,,,,,
2024-09-03,11.979999542236328,12.3100004196167,11.760000228881836,12.270000457763672,853100.0,,,,,
2024-09-04,11.970000267028809,12.270000457763672,11.710000038146973,11.859999656677246,568100.0,,,,,
2024-09-05,11.949999809265137,12.199999809265137,11.925000190734863,11.9399995803833,448200.0,,,,,
2024-09-06,11.729999542236328,12.020000457763672,11.670000076293944,11.970000267028809,637200.0,,,,,
2024-09-09,12.109999656677246,12.3100004196167,11.760000228881836,11.779999732971191,765900.0,,,,,
2024-09-10,12.06999969482422,12.18000030517578,11.890000343322754,12.18000030517578,843200.0,,,,,
2024-09-11,12.039999961853027,12.079999923706056,11.56999969482422,12.0,942600.0,,,,,
2024-09-12,12.380000114440918,12.779999732971191,12.095000267028809,12.170000076293944,1228400.0,,,,,
