Date,Close,High,Low,Open,Volume,"('Close', 'NNE')","('High', 'NNE')","('Low', 'NNE')","('Open', 'NNE')","('Volume', 'NNE')"
2024-07-17,22.68000030517578,24.25,22.32999992370605,22.32999992370605,1009000.0,,,,,
2024-07-18,19.100000381469727,23.399999618530277,18.0,22.81999969482422,1799400.0,,,,,
2024-07-19,19.299999237060547,20.299999237060547,16.639999389648438,19.149999618530277,1739700.0,,,,,
2024-07-22,15.970000267028809,18.670000076293945,14.239999771118164,18.670000076293945,1865600.0,,,,,
2024-07-23,15.489999771118164,16.479999542236328,14.75,16.049999237060547,1101900.0,,,,,
2024-07-24,14.369999885559082,15.25,13.649999618530272,15.0,776900.0,,,,,
2024-07-25,13.720000267028809,14.239999771118164,12.25,13.6899995803833,1155000.0,,,,,
2024-07-26,16.06999969482422,16.790000915527344,13.899999618530272,14.279999732971191,2639300.0,,,,,
2024-07-29,13.770000457763672,16.84000015258789,13.359999656677246,16.68000030517578,1389500.0,,,,,
2024-07-30,12.75,15.989999771118164,12.510000228881836,14.15999984741211,1659600.0,,,,,
2024-07-31,11.8100004196167,13.25,11.579999923706056,12.850000381469728,1168400.0,,,,,
2024-08-01,9.859999656677246,11.739999771118164,9.600000381469728,11.229999542236328,1177600.0,,,,,
2024-08-02,9.619999885559082,9.81999969482422,8.460000038146973,9.390000343322754,928400.0,,,,,
2024-08-05,7.880000114440918,8.819999694824219,7.539999961853027,7.670000076293945,1148100.0,,,,,
2024-08-06,9.109999656677246,9.489999771118164,7.920000076293945,9.06999969482422,1543100.0,,,,,
2024-08-07,7.829999923706055,9.800000190734863,7.769999980926514,9.5,1151200.0,,,,,
2024-08-08,8.109999656677246,8.4399995803833,7.449999809265137,8.100000381469727,650800.0,,,,,
2024-08-09,8.84000015258789,9.0,7.619999885559082,8.109999656677246,999500.0,,,,,
2024-08-12,8.0600004196167,9.399999618530272,7.949999809265137,9.06999969482422,693400.0,,,,,
2024-08-13,6.650000095367432,8.229999542236328,6.302000045776367,8.229999542236328,2119500.0,,,,,
2024-08-14,7.949999809265137,8.960000038146973,6.659999847412109,6.849999904632568,4483000.0,,,,,
2024-08-15,8.390000343322754,8.75,7.199999809265137,7.960000038146973,2058300.0,,,,,
2024-08-16,8.699999809265137,9.239999771118164,7.78000020980835,8.170000076293945,1330900.0,,,,,
2024-08-19,11.06999969482422,11.449999809265137,8.40999984741211,8.800000190734863,2583900.0,,,,,
2024-08-20,10.90999984741211,13.75,9.640000343322754,11.739999771118164,6217800.0,,,,,
2024-08-21,11.199999809265137,11.399999618530272,10.260000228881836,11.010000228881836,1252800.0,,,,,
2024-08-22,10.4399995803833,12.387999534606934,10.128000259399414,11.479999542236328,1653400.0,,,,,
2024-08-23,10.199999809265137,10.600000381469728,9.5600004196167,10.600000381469728,820600.0,,,,,
2024-08-26,11.229999542236328,11.574999809265137,9.829999923706056,10.31999969482422,1539200.0,,,,,
2024-08-27,10.720000267028809,11.479999542236328,10.149999618530272,11.449999809265137,812400.0,,,,,
2024-08-28,10.100000381469728,11.449999809265137,9.75,10.93000030517578,1117500.0,,,,,
2024-08-29,10.739999771118164,11.539999961853027,10.020000457763672,10.020000457763672,1197900.0,,,,,
2024-08-30,10.119999885559082,11.229999542236328,10.039999961853027,11.0,600000.0,,,,,
2024-09-03,8.579999923706055,10.199999809265137,8.1899995803833,10.119999885559082,1811300.0,,,,,
2024-09-04,8.390000343322754,9.199999809265137,8.100000381469727,8.520000457763672,680800.0,,,,,
2024-09-05,7.300000190734863,8.460000038146973,7.159999847412109,8.300000190734863,1056000.0,,,,,
2024-09-06,7.0,7.453999996185303,6.519999980926514,7.400000095367432,1252800.0,,,,,
2024-09-09,7.400000095367432,8.430000305175781,7.010000228881836,7.099999904632568,1156700.0,,,,,
2024-09-10,8.789999961853027,9.350000381469728,7.869999885559082,8.699999809265137,3190800.0,,,,,
2024-09-11,10.850000381469728,11.6899995803833,8.710000038146973,8.930000305175781,3981100.0,,,,,
2024-09-12,11.699999809265137,13.449999809265137,10.970000267028809,11.100000381469728,4208900.0,,,,,
2024-09-13,15.229999542236328,16.209999084472656,12.0,12.399999618530272,4732800.0,,,,,
2024-09-16,14.149999618530272,16.31999969482422,12.12399959564209,16.15999984741211,3744900.0,,,,,
2024-09-17,12.390000343322754,14.510000228881836,11.550000190734863,14.43000030517578,2731500.0,,,,,
2024-09-18,10.960000038146973,12.479999542236328,10.630000114440918,12.329999923706056,2238700.0,,,,,
2024-09-19,10.59000015258789,11.869999885559082,10.350000381469728,11.68000030517578,1877900.0,,,,,
2024-09-20,13.020000457763672,13.3100004196167,11.050000190734863,11.25,6496000.0,,,,,
2024-09-23,14.170000076293944,15.390000343322754,12.050999641418455,13.489999771118164,7535400.0,,,,,
2024-09-24,13.779999732971191,15.25,13.329999923706056,14.470000267028809,5777600.0,,,,,
2024-09-25,12.640000343322754,14.34000015258789,12.359999656677246,13.479999542236328,3237100.0,,,,,
2024-09-26,15.079999923706056,15.140000343322754,13.0,13.130000114440918,4576300.0,,,,,
2024-09-27,14.989999771118164,17.709999084472656,14.300000190734863,16.260000228881836,7126300.0,,,,,
2024-09-30,14.40999984741211,15.220000267028809,13.609999656677246,14.43000030517578,2185500.0,,,,,
2024-10-01,16.540000915527344,17.010000228881836,13.609999656677246,14.1899995803833,5179600.0,,,,,
2024-10-02,17.579999923706055,18.07999992370605,15.031999588012695,16.5,4599800.0,,,,,
2024-10-03,16.889999389648438,18.059999465942383,16.0,18.010000228881836,3804200.0,,,,,
2024-10-04,19.38999938964844,19.959999084472656,16.399999618530273,16.799999237060547,5003500.0,,,,,
2024-10-07,18.63999938964844,20.51000022888184,18.040000915527344,19.76000022888184,3559700.0,,,,,
2024-10-08,16.68000030517578,18.511999130249023,15.199999809265137,18.5,4087600.0,,,,,
2024-10-09,16.6200008392334,17.600000381469727,15.739999771118164,17.100000381469727,2093300.0,,,,,
2024-10-10,17.690000534057617,18.3700008392334,15.739999771118164,16.1200008392334,2175600.0,,,,,
2024-10-11,17.940000534057617,18.25,16.639999389648438,17.209999084472656,1690500.0,,,,,
2024-10-14,17.59000015258789,19.299999237060547,16.850000381469727,18.450000762939453,2803500.0,,,,,
2024-10-15,15.5600004196167,17.90999984741211,15.15999984741211,17.674999237060547,3623100.0,,,,,
2024-10-16,21.450000762939453,21.59000015258789,15.729999542236328,17.049999237060547,12636800.0,,,,,
2024-10-17,18.729999542236328,19.940000534057617,17.649999618530273,19.56999969482422,7975500.0,,,,,
2024-10-18,20.3799991607666,22.850000381469727,19.15999984741211,19.25,8611600.0,,,,,
2024-10-21,27.36000061035156,27.799999237060547,21.170000076293945,21.82999992370605,12450100.0,,,,,
2024-10-22,23.549999237060547,25.950000762939453,22.59000015258789,25.8799991607666,8025200.0,,,,,
2024-10-23,19.8700008392334,24.420000076293945,19.3700008392334,22.530000686645508,7318500.0,,,,,
2024-10-24,18.38999938964844,19.82999992370605,17.850000381469727,18.190000534057617,8687300.0,,,,,
2024-10-25,19.18000030517578,20.799999237060547,18.6200008392334,19.399999618530277,6652300.0,,,,,
2024-10-28,21.770000457763672,22.489999771118164,19.26000022888184,19.959999084472656,8696100.0,,,,,
2024-10-29,20.899999618530277,21.68199920654297,19.600000381469727,21.399999618530277,5221900.0,,,,,
2024-10-30,20.34000015258789,23.600000381469727,20.06999969482422,21.989999771118164,7236300.0,,,,,
2024-10-31,19.559999465942383,20.86000061035156,18.670000076293945,20.68000030517578,3273400.0,,,,,
2024-11-01,19.26000022888184,21.09000015258789,18.88999938964844,20.200000762939453,3769200.0,,,,,
2024-11-04,16.799999237060547,18.0,16.579999923706055,17.940000534057617,3759700.0,,,,,
2024-11-05,17.889999389648438,18.18000030517578,16.850000381469727,17.469999313354492,2008000.0,,,,,
2024-11-06,19.049999237060547,19.479999542236328,18.200000762939453,19.18000030517578,2622500.0,,,,,
2024-11-07,21.700000762939453,21.899999618530277,19.309999465942383,19.5,4655000.0,,,,,
2024-11-08,22.81999969482422,24.0,21.6200008392334,22.26000022888184,6209300.0,,,,,
2024-11-11,21.600000381469727,23.75,20.600000381469727,23.739999771118164,4033100.0,,,,,
2024-11-12,23.21999931335449,24.950000762939453,21.700000762939453,22.0,6325300.0,,,,,
2024-11-13,23.09000015258789,26.780000686645508,22.940000534057617,24.0,7231800.0,,,,,
2024-11-14,22.63999938964844,25.200000762939453,22.25,25.0,3416200.0,,,,,
2024-11-15,21.700000762939453,22.31999969482422,19.5,21.5,3084500.0,,,,,
2024-11-18,22.690000534057617,23.59499931335449,20.8799991607666,21.959999084472656,3376200.0,,,,,
2024-11-19,25.26000022888184,25.26000022888184,22.030000686645508,22.549999237060547,4141800.0,,,,,
2024-11-20,23.145000457763672,25.309999465942383,23.0,24.100000381469727,3645700.0,,,,,
2024-11-21,29.25,31.0,23.600000381469727,24.030000686645508,10172000.0,,,,,
2024-11-22,33.599998474121094,33.81999969482422,27.25,31.600000381469727,10013200.0,,,,,
2024-11-25,25.90999984741211,30.06999969482422,24.670000076293945,29.979999542236328,13527300.0,,,,,
2024-11-26,26.020000457763672,28.649999618530277,25.167999267578125,27.309999465942383,5637800.0,,,,,
2024-11-27,26.770000457763672,27.31999969482422,25.32999992370605,26.489999771118164,4211300.0,,,,,
2024-11-29,27.61000061035156,29.649999618530277,27.049999237060547,27.299999237060547,4504700.0,,,,,
2024-12-02,28.0,29.030000686645508,27.07999992370605,29.0,3278900.0,,,,,
2024-12-03,26.6200008392334,28.790000915527344,25.700000762939453,27.893999099731445,2683900.0,,,,,
2024-12-04,26.5,29.450000762939453,25.399999618530277,27.899999618530277,6837900.0,,,,,
2024-12-05,25.459999084472656,27.34000015258789,24.770000457763672,26.5,4441600.0,,,,,
2024-12-06,26.584999084472656,27.350000381469727,25.399999618530277,26.209999084472656,4544700.0,,,,,
2024-12-09,25.25,27.190000534057617,24.200000762939453,26.979999542236328,3653800.0,,,,,
2024-12-10,23.350000381469727,24.825000762939453,22.43000030517578,24.799999237060547,4176000.0,,,,,
2024-12-11,24.100000381469727,24.3799991607666,22.020000457763672,23.850000381469727,3016600.0,,,,,
2024-12-12,23.100000381469727,25.799999237060547,23.006000518798828,25.530000686645508,4863900.0,,,,,
2024-12-13,24.940000534057617,24.979999542236328,22.718000411987305,23.34000015258789,3144700.0,,,,,
2024-12-16,26.31999969482422,26.399999618530277,23.600000381469727,24.700000762939453,3450100.0,,,,,
2024-12-17,25.75,27.170000076293945,24.5,26.38999938964844,3040800.0,,,,,
2024-12-18,23.729999542236328,27.350000381469727,23.25,26.399999618530277,4983300.0,,,,,
2024-12-19,24.40999984741211,25.38800048828125,23.25,24.18000030517578,3084900.0,,,,,
2024-12-20,25.190000534057617,26.450000762939453,22.299999237060547,23.75,5665300.0,,,,,
2024-12-23,27.239999771118164,28.25,24.51000022888184,25.26000022888184,4652300.0,,,,,
2024-12-24,28.57999992370605,29.399999618530277,26.280000686645508,27.649999618530277,3427400.0,,,,,
2024-12-26,28.46999931335449,29.940000534057617,27.799999237060547,28.290000915527344,2543100.0,,,,,
2024-12-27,26.920000076293945,29.0,26.06999969482422,28.049999237060547,3089300.0,,,,,
2024-12-30,24.82999992370605,26.149999618530277,23.81999969482422,26.049999237060547,3024500.0,,,,,
2024-12-31,24.895000457763672,25.36400032043457,23.34000015258789,25.36000061035156,2332300.0,,,,,
2025-01-02,23.93000030517578,25.200000762939453,23.36000061035156,25.200000762939453,2111500.0,,,,,
2025-01-03,27.01000022888184,27.3799991607666,23.6200008392334,24.0,4302200.0,,,,,
2025-01-06,32.560001373291016,32.650001525878906,27.530000686645508,28.040000915527344,8407800.0,,,,,
2025-01-07,30.239999771118164,33.400001525878906,29.36000061035156,32.33000183105469,5020100.0,,,,,
2025-01-08,26.84000015258789,28.61100006103516,25.100000381469727,28.049999237060547,4839100.0,,,,,
2025-01-10,25.65999984741211,26.799999237060547,24.729999542236328,26.420000076293945,3146600.0,,,,,
2025-01-13,20.38999938964844,24.983999252319336,19.209999084472656,24.940000534057617,7491600.0,,,,,
2025-01-14,21.3799991607666,22.1200008392334,20.57999992370605,21.850000381469727,3445500.0,,,,,
2025-01-15,22.850000381469727,23.5,22.100000381469727,22.479999542236328,4133000.0,,,,,
2025-01-16,23.40999984741211,24.489999771118164,22.38999938964844,23.5,3532200.0,,,,,
2025-01-17,24.709999084472656,26.0,23.57999992370605,23.96999931335449,3788900.0,,,,,
2025-01-21,32.18000030517578,32.29999923706055,26.32999992370605,26.6299991607666,10043300.0,,,,,
2025-01-22,36.45000076293945,37.369998931884766,31.0,31.5,11698400.0,,,,,
2025-01-23,42.7400016784668,46.51800155639648,35.400001525878906,35.4900016784668,18093600.0,,,,,
2025-01-24,44.5099983215332,48.04999923706055,41.54999923706055,43.220001220703125,12064800.0,,,,,
2025-01-27,33.2599983215332,38.04499816894531,31.799999237060547,35.97999954223633,12838300.0,,,,,
2025-01-28,34.790000915527344,36.400001525878906,31.549999237060547,35.9900016784668,6663100.0,,,,,
2025-01-29,36.540000915527344,40.68000030517578,34.691001892089844,34.7599983215332,9423400.0,,,,,
2025-01-30,40.0099983215332,41.97800064086914,36.79999923706055,37.869998931884766,8324900.0,,,,,
2025-01-31,38.619998931884766,43.43000030517578,38.43999862670898,41.5,7964200.0,,,,,
2025-02-03,38.09999847412109,40.44300079345703,34.27000045776367,34.75,7453600.0,,,,,
2025-02-04,37.06999969482422,40.88999938964844,36.369998931884766,39.59999847412109,5892500.0,,,,,
2025-02-05,35.36000061035156,40.45000076293945,34.75,37.0,10632300.0,,,,,
2025-02-06,33.560001373291016,37.5,32.619998931884766,36.08000183105469,6667500.0,,,,,
2025-02-07,35.28499984741211,37.79999923706055,33.88999938964844,34.0099983215332,7962300.0,,,,,
2025-02-10,35.11000061035156,37.20000076293945,34.41999816894531,36.0,5788100.0,,,,,
2025-02-11,32.20000076293945,34.7400016784668,31.790000915527344,34.555999755859375,4682200.0,,,,,
2025-02-12,34.619998931884766,34.790000915527344,30.229999542236328,31.0,5591100.0,,,,,
2025-02-13,33.72999954223633,35.9900016784668,32.61000061035156,35.56999969482422,4516000.0,,,,,
2025-02-14,32.4900016784668,35.20000076293945,31.63999938964844,33.72999954223633,4346500.0,,,,,
2025-02-18,31.5,35.0,31.350000381469727,33.0,3669700.0,,,,,
2025-02-19,31.479999542236328,32.24399948120117,30.399999618530277,31.479999542236328,2718400.0,,,,,
2025-02-20,30.6299991607666,31.479999542236328,28.770000457763672,31.3700008392334,3535200.0,,,,,
2025-02-21,28.940000534057617,31.399999618530277,28.479999542236328,31.25,2789900.0,,,,,
2025-02-24,26.65999984741211,28.65999984741211,26.299999237060547,28.07999992370605,3656900.0,,,,,
2025-02-25,25.5,26.6200008392334,24.030000686645508,26.049999237060547,3021200.0,,,,,
2025-02-26,29.63999938964844,30.299999237060547,26.75,27.165000915527344,5106900.0,,,,,
2025-02-27,27.549999237060547,31.850000381469727,27.420000076293945,31.799999237060547,4061500.0,,,,,
2025-02-28,28.790000915527344,29.63999938964844,26.040000915527344,26.520000457763672,3988000.0,,,,,
2025-03-03,27.200000762939453,30.86000061035156,26.920000076293945,30.479999542236328,2874800.0,,,,,
2025-03-04,28.6200008392334,29.80699920654297,26.200000762939453,26.38999938964844,3269300.0,,,,,
2025-03-05,28.770000457763672,29.01000022888184,27.22900009155273,28.600000381469727,1835100.0,,,,,
2025-03-06,26.96999931335449,28.440000534057617,26.309999465942383,27.950000762939453,1643400.0,,,,,
2025-03-07,26.979999542236328,27.5,25.440000534057617,26.540000915527344,1754400.0,,,,,
2025-03-10,25.229999542236328,26.709999084472656,24.43000030517578,25.90999984741211,2062200.0,,,,,
2025-03-11,27.530000686645508,28.114999771118164,24.850000381469727,25.0,2269400.0,,,,,
2025-03-12,27.780000686645508,29.81999969482422,27.600000381469727,29.51000022888184,1920700.0,,,,,
2025-03-13,28.31999969482422,28.989999771118164,26.559999465942383,27.940000534057617,1681000.0,,,,,
2025-03-14,30.26000022888184,30.559999465942383,28.57999992370605,29.5,2292800.0,,,,,
2025-03-17,30.61000061035156,31.73200035095215,29.799999237060547,30.25,2295300.0,,,,,
2025-03-18,30.1200008392334,30.190000534057617,28.229999542236328,30.0,1382600.0,,,,,
2025-03-19,31.26000022888184,32.279998779296875,29.559999465942383,30.299999237060547,2150200.0,,,,,
2025-03-20,30.920000076293945,31.989999771118164,29.75,30.200000762939453,1692100.0,,,,,
2025-03-21,30.190000534057617,30.575000762939453,29.51000022888184,30.06999969482422,4251600.0,,,,,
2025-03-24,32.93000030517578,33.08000183105469,30.6200008392334,31.07999992370605,3068600.0,,,,,
2025-03-25,31.6299991607666,33.29999923706055,30.77899932861328,32.459999084472656,1567700.0,,,,,
2025-03-26,29.32999992370605,31.084999084472656,28.399999618530277,31.030000686645508,1819700.0,,,,,
2025-03-27,28.25,29.43000030517578,27.815000534057617,28.200000762939453,1160300.0,,,,,
2025-03-28,26.770000457763672,28.1299991607666,25.559999465942383,27.5,1637000.0,,,,,
2025-03-31,26.459999084472656,26.549999237060547,25.0,25.0,1535000.0,,,,,
2025-04-01,25.959999084472656,27.09499931335449,25.25,26.459999084472656,1235100.0,,,,,
2025-04-02,24.5,26.80599975585937,24.299999237060547,25.299999237060547,2180900.0,,,,,
2025-04-03,23.46999931335449,23.655000686645508,23.01000022888184,23.5,1503100.0,,,,,
2025-04-04,21.450000762939453,22.51000022888184,19.06999969482422,22.1200008392334,2083200.0,,,,,
2025-04-07,23.06999969482422,23.68000030517578,19.21999931335449,19.21999931335449,2076000.0,,,,,
2025-04-08,22.6200008392334,24.799999237060547,21.59000015258789,24.799999237060547,1948400.0,,,,,
2025-04-09,24.739999771118164,25.56999969482422,21.309999465942383,22.059999465942383,2490300.0,,,,,
2025-04-10,22.75,24.13999938964844,22.30699920654297,23.649999618530277,1410300.0,,,,,
2025-04-11,23.270000457763672,23.450000762939453,22.36000061035156,22.75,727500.0,,,,,
2025-04-14,23.440000534057617,24.6299991607666,22.799999237060547,24.25,763700.0,,,,,
2025-04-15,22.149999618530277,23.81999969482422,22.024999618530277,23.44499969482422,1152900.0,,,,,
2025-04-16,20.520000457763672,21.989999771118164,20.5,21.6299991607666,1846100.0,,,,,
2025-04-17,19.86000061035156,20.93000030517578,19.489999771118164,20.700000762939453,1312500.0,,,,,
2025-04-21,18.520000457763672,19.5,17.260000228881836,19.350000381469727,2108200.0,,,,,
2025-04-22,19.190000534057617,19.86000061035156,18.809999465942383,18.899999618530277,1191900.0,,,,,
2025-04-23,20.520000457763672,21.459999084472656,20.1200008392334,20.90999984741211,1504400.0,,,,,
2025-04-24,23.049999237060547,23.3799991607666,20.239999771118164,20.239999771118164,2150500.0,,,,,
2025-04-25,22.920000076293945,23.23900032043457,22.26000022888184,22.82999992370605,1003100.0,,,,,
2025-04-28,23.86000061035156,24.649999618530277,22.94499969482422,23.459999084472656,1237600.0,,,,,
2025-04-29,23.270000457763672,24.350000381469727,22.96999931335449,24.049999237060547,1092900.0,,,,,
2025-04-30,22.75,22.959999084472656,21.82999992370605,22.959999084472656,994500.0,,,,,
2025-05-01,23.459999084472656,24.21999931335449,23.100000381469727,23.709999084472656,1437500.0,,,,,
2025-05-02,24.190000534057617,25.26000022888184,23.799999237060547,24.09000015258789,1608100.0,,,,,
2025-05-05,23.36000061035156,23.6299991607666,22.780000686645508,23.549999237060547,1045100.0,,,,,
2025-05-06,25.1200008392334,25.190000534057617,22.450000762939453,22.700000762939453,2569200.0,,,,,
2025-05-07,23.520000457763672,24.799999237060547,22.88999938964844,24.43000030517578,1758700.0,,,,,
2025-05-08,23.46999931335449,24.52899932861328,23.0,24.298999786376957,1214700.0,,,,,
2025-05-09,24.059999465942383,24.780000686645508,22.59000015258789,23.459999084472656,1745100.0,,,,,
2025-05-12,25.170000076293945,25.57999992370605,24.3700008392334,25.100000381469727,1901400.0,,,,,
2025-05-13,27.31999969482422,27.600000381469727,25.26000022888184,25.26000022888184,2952600.0,,,,,
2025-05-14,26.479999542236328,29.26000022888184,26.14299964904785,28.950000762939453,4138700.0,,,,,
2025-05-15,26.06999969482422,26.5,24.559999465942383,26.11000061035156,2120400.0,,,,,
2025-05-16,27.25,28.01000022888184,25.959999084472656,26.790000915527344,2597500.0,,,,,
2025-05-19,26.84000015258789,27.21999931335449,25.600000381469727,25.93000030517578,1338100.0,,,,,
2025-05-20,25.90999984741211,27.46999931335449,25.11000061035156,27.21999931335449,1854500.0,,,,,
2025-05-21,25.700000762939453,26.856000900268555,25.11000061035156,25.6299991607666,1486300.0,,,,,
2025-05-22,27.56999969482422,28.51000022888184,25.049999237060547,25.729999542236328,3533100.0,,,,,
2025-05-23,35.86000061035156,37.22999954223633,29.040000915527344,30.11000061035156,19940000.0,,,,,
2025-05-27,34.88999938964844,36.26300048828125,32.59000015258789,35.3849983215332,11847600.0,,,,,
2025-05-28,31.940000534057617,36.20000076293945,30.726999282836918,34.689998626708984,8444200.0,,,,,
2025-05-29,31.13999938964844,32.7400016784668,30.520000457763672,32.7400016784668,3622900.0,,,,,
2025-05-30,30.1299991607666,31.5,28.8799991607666,29.239999771118164,3420300.0,,,,,
2025-06-02,30.93000030517578,32.19599914550781,29.299999237060547,29.850000381469727,3369000.0,,,,,
2025-06-03,29.18000030517578,34.220001220703125,29.0,33.03499984741211,6044400.0,,,,,
2025-06-04,29.6299991607666,29.8700008392334,28.200000762939453,29.3700008392334,2776900.0,,,,,
2025-06-05,28.43000030517578,30.200000762939453,28.07999992370605,29.790000915527344,2129100.0,,,,,
2025-06-06,31.190000534057617,31.55900001525879,28.350000381469727,29.149999618530277,3244100.0,,,,,
2025-06-09,31.149999618530277,32.17399978637695,30.559999465942383,32.08000183105469,2501000.0,,,,,
2025-06-10,30.530000686645508,33.20000076293945,30.149999618530277,31.75,2679600.0,,,,,
2025-06-11,34.25,35.0,31.0,31.399999618530277,7589200.0,,,,,
2025-06-12,32.290000915527344,34.27000045776367,32.15999984741211,33.25,3244900.0,,,,,
2025-06-13,30.5,31.899999618530277,30.21999931335449,31.0,2915500.0,,,,,
2025-06-16,34.6150016784668,36.88999938964844,31.965999603271484,32.0,7506800.0,,,,,
2025-06-17,33.4900016784668,37.5,33.099998474121094,35.5,4382900.0,,,,,
2025-06-18,37.970001220703125,38.0,33.099998474121094,33.900001525878906,4290300.0,,,,,
2025-06-20,37.310001373291016,40.09999847412109,36.2400016784668,39.68000030517578,8748400.0,,,,,
2025-06-23,35.59000015258789,38.13999938964844,33.029998779296875,36.88999938964844,4479200.0,,,,,
2025-06-24,39.5,39.68000030517578,36.54999923706055,36.84999847412109,5099800.0,,,,,
2025-06-25,35.66999816894531,39.7400016784668,35.060001373291016,39.27000045776367,4880400.0,,,,,
2025-06-26,35.65999984741211,37.13999938964844,35.5,36.40999984741211,2370900.0,,,,,
2025-06-27,34.560001373291016,37.59000015258789,33.54999923706055,36.38999938964844,4513200.0,,,,,
2025-06-30,34.4900016784668,34.970001220703125,33.560001373291016,34.75,2419300.0,,,,,
2025-07-01,32.47999954223633,33.900001525878906,31.65999984741211,33.900001525878906,3191500.0,,,,,
2025-07-02,32.95000076293945,33.099998474121094,31.51000022888184,32.04999923706055,2191100.0,,,,,
2025-07-03,33.61000061035156,33.619998931884766,32.58000183105469,33.099998474121094,1517300.0,,,,,
2025-07-07,34.13999938964844,34.5099983215332,32.11000061035156,34.040000915527344,2032400.0,,,,,
2025-07-08,33.720001220703125,35.400001525878906,32.72100067138672,34.7599983215332,2184200.0,,,,,
2025-07-09,34.630001068115234,35.33000183105469,32.75,33.779998779296875,1900200.0,,,,,
2025-07-10,35.02000045776367,35.97999954223633,34.150001525878906,35.189998626708984,2007300.0,,,,,
2025-07-11,34.220001220703125,36.08000183105469,34.13999938964844,34.5,2149500.0,,,,,
2025-07-14,36.0,36.38999938964844,33.470001220703125,34.040000915527344,3923800.0,,,,,
2025-07-15,35.08000183105469,36.650001525878906,34.2400016784668,36.5,3127100.0,,,,,
2025-07-16,37.02000045776367,37.59000015258789,35.22999954223633,35.63999938964844,4540900.0,,,,,
2025-07-17,37.68000030517578,38.4900016784668,36.79999923706055,37.77000045776367,3170400.0,,,,,
2025-07-18,37.619998931884766,38.34000015258789,36.75,38.0,2807900.0,,,,,
2025-07-21,34.099998474121094,37.81999969482422,34.029998779296875,37.790000915527344,4251700.0,,,,,
2025-07-22,34.25,34.5,32.599998474121094,34.18000030517578,2375200.0,,,,,
2025-07-23,36.91999816894531,37.27999877929688,34.709999084472656,34.90999984741211,3524000.0,,,,,
2025-07-24,38.95000076293945,40.59000015258789,36.619998931884766,36.720001220703125,5595300.0,,,,,
2025-07-25,41.84999847412109,43.75,38.060001373291016,38.70000076293945,7367200.0,,,,,
2025-07-28,37.880001068115234,42.88999938964844,37.20000076293945,42.68000030517578,7890300.0,,,,,
