Date,Close,High,Low,Open,Volume,"('Close', 'LAZR')","('High', 'LAZR')","('Low', 'LAZR')","('Open', 'LAZR')","('Volume', 'LAZR')"
2024-07-02,21.0,21.899999618530277,21.0,21.299999237060547,195020.0,,,,,
2024-07-03,21.899999618530277,23.399999618530277,21.75,21.75,287280.0,,,,,
2024-07-05,22.799999237060547,22.950000762939453,21.600000381469727,22.049999237060547,258147.0,,,,,
2024-07-08,23.174999237060547,24.299999237060547,22.799999237060547,23.399999618530277,464727.0,,,,,
2024-07-09,22.950000762939453,23.850000381469727,22.649999618530277,23.549999237060547,272047.0,,,,,
2024-07-10,25.200000762939453,26.399999618530277,22.950000762939453,22.950000762939453,607800.0,,,,,
2024-07-11,26.100000381469727,26.700000762939453,25.350000381469727,25.649999618530277,556047.0,,,,,
2024-07-12,28.725000381469727,28.799999237060547,25.950000762939453,26.100000381469727,756020.0,,,,,
2024-07-15,29.475000381469727,29.700000762939453,28.049999237060547,29.399999618530277,632633.0,,,,,
2024-07-16,32.25,32.70000076293945,29.100000381469727,29.549999237060547,691653.0,,,,,
2024-07-17,28.049999237060547,31.950000762939453,26.399999618530277,30.75,940407.0,,,,,
2024-07-18,27.375,29.850000381469727,27.299999237060547,28.5,395833.0,,,,,
2024-07-19,25.049999237060547,27.075000762939453,24.975000381469727,27.0,346787.0,,,,,
2024-07-22,26.850000381469727,27.149999618530277,25.350000381469727,25.350000381469727,398360.0,,,,,
2024-07-23,25.950000762939453,27.299999237060547,25.799999237060547,26.700000762939453,283113.0,,,,,
2024-07-24,24.299999237060547,26.100000381469727,24.299999237060547,25.350000381469727,390687.0,,,,,
2024-07-25,25.049999237060547,26.399999618530277,24.299999237060547,24.450000762939453,392200.0,,,,,
2024-07-26,25.350000381469727,26.100000381469727,24.600000381469727,25.5,323993.0,,,,,
2024-07-29,24.149999618530277,26.100000381469727,23.700000762939453,25.5,384033.0,,,,,
2024-07-30,25.049999237060547,25.200000762939453,24.149999618530277,24.299999237060547,243873.0,,,,,
2024-07-31,24.899999618530277,26.700000762939453,24.75,25.350000381469727,520307.0,,,,,
2024-08-01,22.649999618530277,25.350000381469727,22.350000381469727,25.200000762939453,457773.0,,,,,
2024-08-02,21.600000381469727,22.424999237060547,21.450000762939453,21.899999618530277,292153.0,,,,,
2024-08-05,20.100000381469727,21.0,19.049999237060547,19.950000762939453,562860.0,,,,,
2024-08-06,21.075000762939453,21.899999618530277,20.850000381469727,21.75,454707.0,,,,,
2024-08-07,13.199999809265137,17.100000381469727,12.600000381469728,16.649999618530273,4159293.0,,,,,
2024-08-08,13.96500015258789,14.25,13.199999809265137,13.78499984741211,3789487.0,,,,,
2024-08-09,13.529999732971191,16.350000381469727,13.335000038146973,14.385000228881836,1854027.0,,,,,
2024-08-12,13.725000381469728,13.9350004196167,11.864999771118164,13.78499984741211,1972027.0,,,,,
2024-08-13,14.625,14.699999809265137,13.199999809265137,13.604999542236328,1577220.0,,,,,
2024-08-14,13.949999809265137,15.149999618530272,13.395000457763672,14.654999732971191,1026067.0,,,,,
2024-08-15,14.114999771118164,14.984999656677246,13.994999885559082,14.039999961853027,1237693.0,,,,,
2024-08-16,15.300000190734863,16.200000762939453,14.25,14.25,1451473.0,,,,,
2024-08-19,14.880000114440918,15.899999618530272,14.550000190734863,15.449999809265137,894407.0,,,,,
2024-08-20,14.864999771118164,15.300000190734863,14.550000190734863,15.0,639267.0,,,,,
2024-08-21,14.654999732971191,15.149999618530272,13.5,15.149999618530272,1196007.0,,,,,
2024-08-22,14.354999542236328,14.954999923706056,13.994999885559082,14.9399995803833,623973.0,,,,,
2024-08-23,15.0,15.300000190734863,14.34000015258789,14.475000381469728,688127.0,,,,,
2024-08-26,15.600000381469728,16.049999237060547,14.864999771118164,15.300000190734863,544227.0,,,,,
2024-08-27,15.600000381469728,16.350000381469727,14.729999542236328,16.049999237060547,465400.0,,,,,
2024-08-28,15.0,15.600000381469728,14.520000457763672,15.149999618530272,1082600.0,,,,,
2024-08-29,15.300000190734863,16.049999237060547,15.0,15.0,490173.0,,,,,
2024-08-30,15.300000190734863,15.899999618530272,15.0,15.300000190734863,344460.0,,,,,
2024-09-03,14.789999961853027,15.149999618530272,14.25,15.0,1728007.0,,,,,
2024-09-04,14.609999656677246,15.0,13.979999542236328,14.550000190734863,1275973.0,,,,,
2024-09-05,13.574999809265137,14.699999809265137,13.109999656677246,14.699999809265137,1616307.0,,,,,
2024-09-06,12.0,13.649999618530272,11.850000381469728,13.649999618530272,2682960.0,,,,,
2024-09-09,12.255000114440918,12.94499969482422,10.949999809265137,12.0,1957013.0,,,,,
2024-09-10,11.385000228881836,12.164999961853027,11.15999984741211,12.149999618530272,1526420.0,,,,,
2024-09-11,11.505000114440918,11.71500015258789,11.05500030517578,11.399999618530272,1082687.0,,,,,
2024-09-12,11.789999961853027,12.135000228881836,10.875,11.550000190734863,1658447.0,,,,,
2024-09-13,12.6899995803833,13.020000457763672,11.850000381469728,11.850000381469728,1972647.0,,,,,
2024-09-16,13.904999732971191,14.15999984741211,12.19499969482422,12.824999809265137,2068667.0,,,,,
2024-09-17,12.135000228881836,15.149999618530272,11.789999961853027,13.9350004196167,3095113.0,,,,,
2024-09-18,11.880000114440918,12.795000076293944,11.699999809265137,12.300000190734863,1737820.0,,,,,
2024-09-19,11.880000114440918,12.854999542236328,11.774999618530272,12.300000190734863,2780947.0,,,,,
2024-09-20,12.55500030517578,12.75,11.699999809265137,12.0,1649433.0,,,,,
2024-09-23,11.699999809265137,13.289999961853027,11.699999809265137,12.600000381469728,2433387.0,,,,,
2024-09-24,13.350000381469728,13.800000190734863,11.774999618530272,11.774999618530272,3276273.0,,,,,
2024-09-25,12.630000114440918,13.199999809265137,12.164999961853027,13.050000190734863,1558500.0,,,,,
2024-09-26,13.770000457763672,14.43000030517578,12.765000343322754,12.899999618530272,3229267.0,,,,,
2024-09-27,13.649999618530272,14.699999809265137,13.425000190734863,13.770000457763672,2183593.0,,,,,
2024-09-30,13.5,14.100000381469728,12.899999618530272,13.050000190734863,1936767.0,,,,,
2024-10-01,12.300000190734863,13.635000228881836,12.015000343322754,13.5,2059053.0,,,,,
2024-10-02,12.6899995803833,12.885000228881836,12.149999618530272,12.300000190734863,1311280.0,,,,,
2024-10-03,12.300000190734863,12.645000457763672,11.880000114440918,12.55500030517578,1519913.0,,,,,
2024-10-04,13.30500030517578,14.399999618530272,12.75,12.899999618530272,3466973.0,,,,,
2024-10-07,13.425000190734863,14.954999923706056,13.244999885559082,13.664999961853027,3818660.0,,,,,
2024-10-08,12.4350004196167,14.085000038146973,12.300000190734863,14.05500030517578,2421127.0,,,,,
2024-10-09,13.949999809265137,14.90999984741211,12.390000343322754,12.600000381469728,4221653.0,,,,,
2024-10-10,12.960000038146973,14.699999809265137,12.600000381469728,14.699999809265137,2385713.0,,,,,
2024-10-11,13.03499984741211,13.5,12.3149995803833,13.050000190734863,2414007.0,,,,,
2024-10-14,12.46500015258789,13.050000190734863,12.239999771118164,12.899999618530272,1609180.0,,,,,
2024-10-15,12.329999923706056,12.55500030517578,12.0,12.449999809265137,2037967.0,,,,,
2024-10-16,12.390000343322754,12.614999771118164,12.164999961853027,12.329999923706056,1237960.0,,,,,
2024-10-17,12.375,12.449999809265137,11.880000114440918,12.375,1413140.0,,,,,
2024-10-18,12.585000038146973,12.75,12.18000030517578,12.210000038146973,1358907.0,,,,,
2024-10-21,12.28499984741211,12.645000457763672,12.015000343322754,12.600000381469728,1007433.0,,,,,
2024-10-22,12.210000038146973,12.585000038146973,12.045000076293944,12.404999732971191,1674480.0,,,,,
2024-10-23,11.850000381469728,12.210000038146973,11.114999771118164,12.18000030517578,3746873.0,,,,,
2024-10-24,11.984999656677246,12.09000015258789,11.44499969482422,12.09000015258789,2391260.0,,,,,
2024-10-25,12.225000381469728,12.899999618530272,12.0,12.0,2619287.0,,,,,
2024-10-28,14.024999618530272,14.520000457763672,12.449999809265137,12.449999809265137,4441047.0,,,,,
2024-10-29,13.364999771118164,14.024999618530272,12.614999771118164,13.829999923706056,2719840.0,,,,,
2024-10-30,12.914999961853027,13.739999771118164,12.164999961853027,12.899999618530272,3355640.0,,,,,
2024-10-31,11.625,12.795000076293944,11.399999618530272,12.765000343322754,5319680.0,,,,,
2024-11-01,11.925000190734863,12.720000267028809,11.789999961853027,11.850000381469728,2566847.0,,,,,
2024-11-04,12.074999809265137,12.329999923706056,11.609999656677246,12.029999732971191,2183873.0,,,,,
2024-11-05,12.65999984741211,12.75,11.850000381469728,12.015000343322754,2510500.0,,,,,
2024-11-06,13.96500015258789,13.96500015258789,12.494999885559082,12.899999618530272,2516493.0,,,,,
2024-11-07,13.364999771118164,13.949999809265137,12.914999961853027,13.5,2935427.0,,,,,
2024-11-08,13.1850004196167,13.875,12.795000076293944,13.395000457763672,2327747.0,,,,,
2024-11-11,15.300000190734863,15.600000381469728,13.800000190734863,13.800000190734863,3319300.0,,,,,
2024-11-12,16.950000762939453,17.700000762939453,15.149999618530272,15.75,2320920.0,,,,,
2024-11-13,15.75,18.600000381469727,15.600000381469728,17.25,1538133.0,,,,,
2024-11-14,15.449999809265137,16.649999618530273,15.149999618530272,15.75,812960.0,,,,,
2024-11-15,14.699999809265137,15.600000381469728,14.5649995803833,15.0,1698620.0,,,,,
2024-11-18,12.975000381469728,13.335000038146973,12.300000190734863,13.199999809265137,4343740.0,,,,,
2024-11-19,12.0,12.824999809265137,12.0,12.600000381469728,3551527.0,,,,,
2024-11-20,11.385000228881836,12.029999732971191,11.265000343322754,12.0,6876660.0,,,,,
2024-11-21,10.859999656677246,11.270000457763672,9.510000228881836,10.84000015258789,2326600.0,,,,,
2024-11-22,8.949999809265137,10.890000343322754,8.800000190734863,10.890000343322754,5389100.0,,,,,
2024-11-25,9.600000381469728,9.91800022125244,8.710000038146973,9.109999656677246,4143200.0,,,,,
2024-11-26,8.6899995803833,9.5,8.630000114440918,9.5,2684900.0,,,,,
2024-11-27,9.0600004196167,9.18000030517578,8.704999923706055,8.859999656677246,1204100.0,,,,,
2024-11-29,8.880000114440918,9.449999809265137,8.75,9.25,1200300.0,,,,,
2024-12-02,8.449999809265137,8.899999618530273,8.100000381469727,8.899999618530273,2221200.0,,,,,
2024-12-03,8.020000457763672,8.359999656677246,7.900000095367432,8.329999923706055,1721400.0,,,,,
2024-12-04,8.170000076293945,8.399999618530273,7.849999904632568,8.020000457763672,1420300.0,,,,,
2024-12-05,7.53000020980835,8.479999542236328,7.449999809265137,8.350000381469727,2484900.0,,,,,
2024-12-06,7.809999942779541,8.430000305175781,7.440000057220459,7.579999923706055,2327200.0,,,,,
2024-12-09,7.840000152587891,8.725000381469727,7.760000228881836,8.0,3422600.0,,,,,
2024-12-10,7.644999980926514,7.769999980926514,7.019999980926514,7.769999980926514,2779100.0,,,,,
2024-12-11,7.489999771118164,7.730000019073486,7.269999980926514,7.670000076293945,1119900.0,,,,,
2024-12-12,6.929999828338623,7.369999885559082,6.860000133514404,7.369999885559082,2097100.0,,,,,
2024-12-13,6.420000076293945,6.880000114440918,6.339000225067139,6.860000133514404,2643200.0,,,,,
2024-12-16,6.070000171661377,6.570000171661377,6.03000020980835,6.400000095367432,2769900.0,,,,,
2024-12-17,6.199999809265137,6.28000020980835,5.579999923706055,6.019999980926514,3583600.0,,,,,
2024-12-18,5.670000076293945,6.320000171661377,5.550000190734863,6.199999809265137,2802000.0,,,,,
2024-12-19,5.489999771118164,5.820000171661377,5.389999866485596,5.78000020980835,1662300.0,,,,,
2024-12-20,5.300000190734863,5.550000190734863,5.210000038146973,5.329999923706055,2663900.0,,,,,
2024-12-23,5.039999961853027,5.380000114440918,4.989999771118164,5.309999942779541,2977700.0,,,,,
2024-12-24,5.179999828338623,5.300000190734863,4.929999828338623,5.0,1485500.0,,,,,
2024-12-26,5.480000019073486,5.5,4.985000133514404,5.090000152587891,2165700.0,,,,,
2024-12-27,5.840000152587891,6.51800012588501,5.539999961853027,6.28000020980835,6813200.0,,,,,
2024-12-30,5.460000038146973,5.670000076293945,5.150000095367432,5.650000095367432,3021600.0,,,,,
2024-12-31,5.380000114440918,6.340000152587891,5.320000171661377,5.46999979019165,3268300.0,,,,,
2025-01-02,6.139999866485596,6.250999927520752,5.330999851226807,5.380000114440918,3167600.0,,,,,
2025-01-03,6.659999847412109,7.050000190734863,6.116000175476074,6.239999771118164,4797800.0,,,,,
2025-01-06,8.479999542236328,8.6899995803833,6.809999942779541,7.0,7514800.0,,,,,
2025-01-07,8.84000015258789,10.399999618530272,8.550000190734863,9.119999885559082,10640100.0,,,,,
2025-01-08,7.829999923706055,8.380000114440918,7.510000228881836,8.260000228881836,3168600.0,,,,,
2025-01-10,7.400000095367432,8.079999923706055,7.301000118255615,7.5,2388100.0,,,,,
2025-01-13,6.800000190734863,6.929999828338623,6.5,6.920000076293945,2126300.0,,,,,
2025-01-14,5.949999809265137,7.139999866485596,5.730000019073486,7.059999942779541,3357700.0,,,,,
2025-01-15,7.46999979019165,7.730000019073486,6.230000019073486,6.25,4387700.0,,,,,
2025-01-16,6.900000095367432,7.440000057220459,6.869999885559082,7.440000057220459,1876100.0,,,,,
2025-01-17,6.71999979019165,7.320000171661377,6.510000228881836,7.090000152587891,1934900.0,,,,,
2025-01-21,6.489999771118164,6.8420000076293945,6.090000152587891,6.78000020980835,2424200.0,,,,,
2025-01-22,6.260000228881836,6.570000171661377,6.260000228881836,6.489999771118164,1109100.0,,,,,
2025-01-23,6.179999828338623,6.289999961853027,5.889999866485596,6.050000190734863,1818200.0,,,,,
2025-01-24,6.420000076293945,6.605000019073486,6.058000087738037,6.239999771118164,1419300.0,,,,,
2025-01-27,5.610000133514404,6.300000190734863,5.429999828338623,6.190000057220459,2916900.0,,,,,
2025-01-28,5.34499979019165,5.664000034332275,5.179999828338623,5.639999866485596,1845900.0,,,,,
2025-01-29,5.25,5.449999809265137,5.159999847412109,5.389999866485596,1002200.0,,,,,
2025-01-30,5.340000152587891,5.505000114440918,5.164999961853027,5.300000190734863,1413600.0,,,,,
2025-01-31,5.75,6.300000190734863,5.360000133514404,5.360000133514404,3501700.0,,,,,
2025-02-03,5.309999942779541,5.510000228881836,5.230000019073486,5.420000076293945,1759000.0,,,,,
2025-02-04,5.679999828338623,5.840000152587891,5.25,5.360000133514404,1567800.0,,,,,
2025-02-05,5.429999828338623,5.96999979019165,5.380000114440918,5.75,1258600.0,,,,,
2025-02-06,5.414999961853027,5.800000190734863,5.40500020980835,5.519999980926514,1399100.0,,,,,
2025-02-07,5.440000057220459,5.590000152587891,5.230000019073486,5.440000057220459,1443400.0,,,,,
2025-02-10,5.559999942779541,5.980000019073486,5.369999885559082,5.480000019073486,1475000.0,,,,,
2025-02-11,5.599999904632568,5.769999980926514,5.349999904632568,5.53000020980835,1148200.0,,,,,
2025-02-12,5.489999771118164,5.681000232696533,5.300000190734863,5.579999923706055,1103200.0,,,,,
2025-02-13,6.599999904632568,6.669000148773193,5.539999961853027,5.590000152587891,3169500.0,,,,,
2025-02-14,6.449999809265137,7.369999885559082,6.428999900817871,6.869999885559082,2197300.0,,,,,
2025-02-18,7.269999980926514,7.429999828338623,6.550000190734863,6.590000152587891,3021300.0,,,,,
2025-02-19,6.860000133514404,7.331999778747559,6.769999980926514,7.309999942779541,1432100.0,,,,,
2025-02-20,7.010000228881836,7.078000068664551,6.550000190734863,6.949999809265137,882800.0,,,,,
2025-02-21,6.15500020980835,7.159999847412109,6.099999904632568,7.099999904632568,1580700.0,,,,,
2025-02-24,5.539999961853027,6.159999847412109,5.539999961853027,6.159999847412109,1501400.0,,,,,
2025-02-25,5.204999923706055,5.690000057220459,5.110000133514404,5.5,1970700.0,,,,,
2025-02-26,5.315000057220459,5.550000190734863,5.215000152587891,5.300000190734863,952500.0,,,,,
2025-02-27,5.139999866485596,5.565000057220459,5.119999885559082,5.460000038146973,990900.0,,,,,
2025-02-28,5.199999809265137,5.275000095367432,4.925000190734863,5.099999904632568,967900.0,,,,,
2025-03-03,4.789999961853027,5.329999923706055,4.659999847412109,5.329999923706055,1671800.0,,,,,
2025-03-04,4.860000133514404,5.099999904632568,4.474999904632568,4.610000133514404,1593900.0,,,,,
2025-03-05,5.269999980926514,5.28000020980835,4.889999866485596,4.909999847412109,1544100.0,,,,,
2025-03-06,5.170000076293945,5.389999866485596,5.019999980926514,5.179999828338623,871600.0,,,,,
2025-03-07,4.989999771118164,5.110000133514404,4.630000114440918,5.059999942779541,1378800.0,,,,,
2025-03-10,4.659999847412109,4.900000095367432,4.559999942779541,4.869999885559082,953200.0,,,,,
2025-03-11,4.730000019073486,4.789999961853027,4.489999771118164,4.75,1180400.0,,,,,
2025-03-12,4.849999904632568,5.039999961853027,4.565000057220459,4.829999923706055,1169100.0,,,,,
2025-03-13,4.679999828338623,5.014999866485596,4.614999771118164,4.869999885559082,671700.0,,,,,
2025-03-14,5.050000190734863,5.059999942779541,4.699999809265137,4.699999809265137,701000.0,,,,,
2025-03-17,6.420000076293945,6.5,5.340000152587891,5.380000114440918,4810100.0,,,,,
2025-03-18,6.829999923706055,7.369999885559082,6.400000095367432,6.510000228881836,7179100.0,,,,,
2025-03-19,7.239999771118164,7.300000190734863,6.710000038146973,6.78000020980835,3036000.0,,,,,
2025-03-20,6.28000020980835,7.369999885559082,6.260000228881836,7.309999942779541,3547500.0,,,,,
2025-03-21,8.350000381469727,8.5,6.800000190734863,7.0,11727900.0,,,,,
2025-03-24,6.409999847412109,8.529999732971191,6.159999847412109,8.529999732971191,9172400.0,,,,,
2025-03-25,6.429999828338623,6.550000190734863,6.059999942779541,6.5,4041000.0,,,,,
2025-03-26,5.659999847412109,6.420000076293945,5.485000133514404,6.340000152587891,3561500.0,,,,,
2025-03-27,6.150000095367432,6.829999923706055,5.349999904632568,5.550000190734863,12113600.0,,,,,
2025-03-28,6.014999866485596,6.079999923706055,5.599999904632568,6.0,2732500.0,,,,,
2025-03-31,5.389999866485596,5.820000171661377,5.380000114440918,5.730000019073486,2512900.0,,,,,
2025-04-01,5.21999979019165,5.449999809265137,5.150000095367432,5.360000133514404,1748000.0,,,,,
2025-04-02,5.099999904632568,5.449999809265137,4.949999809265137,5.099999904632568,2161800.0,,,,,
2025-04-03,5.0,5.065000057220459,4.679999828338623,4.849999904632568,2058500.0,,,,,
2025-04-04,5.059999942779541,5.099999904632568,4.25,4.760000228881836,2531700.0,,,,,
2025-04-07,4.980000019073486,5.179999828338623,4.460000038146973,4.599999904632568,2114300.0,,,,,
2025-04-08,4.619999885559082,5.1579999923706055,4.534999847412109,5.130000114440918,2220700.0,,,,,
2025-04-09,4.849999904632568,4.940000057220459,4.389999866485596,4.519999980926514,2842900.0,,,,,
2025-04-10,4.519999980926514,4.671000003814697,4.364999771118164,4.670000076293945,1761000.0,,,,,
2025-04-11,4.420000076293945,4.53000020980835,4.300000190734863,4.489999771118164,1513000.0,,,,,
2025-04-14,4.014999866485596,4.51800012588501,3.920000076293945,4.510000228881836,3173200.0,,,,,
2025-04-15,3.690000057220459,4.039999961853027,3.630000114440918,4.025000095367432,2640700.0,,,,,
2025-04-16,3.3299999237060547,3.690000057220459,3.299999952316284,3.549999952316284,2828300.0,,,,,
2025-04-17,3.799999952316284,3.839999914169312,3.4100000858306885,3.4200000762939453,2360100.0,,,,,
2025-04-21,3.819999933242798,3.849999904632568,3.601999998092652,3.700000047683716,1287000.0,,,,,
2025-04-22,3.660000085830689,3.990000009536743,3.5799999237060547,3.875,1529900.0,,,,,
2025-04-23,3.630000114440918,3.890000104904175,3.609999895095825,3.799999952316284,1563300.0,,,,,
2025-04-24,3.849999904632568,3.8949999809265137,3.640000104904175,3.674999952316284,1383800.0,,,,,
2025-04-25,3.869999885559082,4.03000020980835,3.809999942779541,3.869999885559082,1928900.0,,,,,
2025-04-28,3.819999933242798,4.019999980926514,3.740000009536743,3.920000076293945,1460900.0,,,,,
2025-04-29,4.079999923706055,4.179999828338623,3.839999914169312,3.849999904632568,2198800.0,,,,,
2025-04-30,3.910000085830689,3.9700000286102295,3.759999990463257,3.884999990463257,1641100.0,,,,,
2025-05-01,3.940000057220459,4.010000228881836,3.849999904632568,3.900000095367432,1148400.0,,,,,
2025-05-02,3.950000047683716,4.099999904632568,3.930000066757202,3.990000009536743,1095000.0,,,,,
2025-05-05,3.859999895095825,4.03000020980835,3.7899999618530273,4.019999980926514,1298900.0,,,,,
2025-05-06,3.740000009536743,3.859999895095825,3.609999895095825,3.829999923706055,1437800.0,,,,,
2025-05-07,3.849999904632568,3.859999895095825,3.66100001335144,3.700000047683716,685400.0,,,,,
2025-05-08,3.9800000190734863,4.044000148773193,3.859999895095825,3.920000076293945,1210100.0,,,,,
2025-05-09,4.159999847412109,4.239999771118164,4.010000228881836,4.03000020980835,1912100.0,,,,,
2025-05-12,4.599999904632568,4.730000019073486,4.269999980926514,4.369999885559082,2739300.0,,,,,
2025-05-13,4.53000020980835,4.665999889373779,4.409999847412109,4.625,1607800.0,,,,,
2025-05-14,4.760000228881836,4.800000190734863,4.139999866485596,4.599999904632568,4033400.0,,,,,
2025-05-15,3.9600000381469727,4.159999847412109,3.829999923706055,3.910000085830689,4999600.0,,,,,
2025-05-16,4.71999979019165,4.820000171661377,3.910000085830689,4.005000114440918,4819700.0,,,,,
2025-05-19,4.539999961853027,4.769999980926514,4.429999828338623,4.489999771118164,1640100.0,,,,,
2025-05-20,4.170000076293945,4.590000152587891,4.099999904632568,4.570000171661377,1461700.0,,,,,
2025-05-21,3.9600000381469727,4.139999866485596,3.920000076293945,4.099999904632568,1867200.0,,,,,
2025-05-22,3.900000095367432,3.930000066757202,3.559999942779541,3.7899999618530273,3445300.0,,,,,
2025-05-23,3.630000114440918,3.819999933242798,3.5999999046325684,3.809999942779541,2431800.0,,,,,
2025-05-27,3.690000057220459,3.805000066757202,3.5799999237060547,3.6640000343322754,2243700.0,,,,,
2025-05-28,3.7200000286102295,3.759999990463257,3.680000066757202,3.700000047683716,1384000.0,,,,,
2025-05-29,3.740000009536743,3.880000114440918,3.700000047683716,3.7899999618530273,1427300.0,,,,,
2025-05-30,3.5899999141693115,3.7100000381469727,3.5299999713897705,3.700000047683716,1226000.0,,,,,
2025-06-02,3.5199999809265137,3.5999999046325684,3.4600000381469727,3.5999999046325684,1313900.0,,,,,
2025-06-03,3.434999942779541,3.571000099182129,3.369999885559082,3.5199999809265137,1739100.0,,,,,
2025-06-04,3.430000066757202,3.440000057220459,3.319999933242798,3.4100000858306885,1935500.0,,,,,
2025-06-05,3.319999933242798,3.430000066757202,3.25,3.430000066757202,2225700.0,,,,,
2025-06-06,3.369999885559082,3.369999885559082,3.25,3.319999933242798,1707600.0,,,,,
2025-06-09,3.3399999141693115,3.380000114440918,3.2799999713897705,3.309999942779541,1556200.0,,,,,
2025-06-10,3.4600000381469727,3.559999942779541,3.289999961853028,3.3499999046325684,2971400.0,,,,,
2025-06-11,3.2699999809265137,3.7100000381469727,3.2300000190734863,3.4600000381469727,9456400.0,,,,,
2025-06-12,3.134999990463257,3.259999990463257,3.049999952316284,3.25,3428300.0,,,,,
2025-06-13,2.9649999141693115,3.069999933242798,2.950000047683716,3.049999952316284,2476800.0,,,,,
2025-06-16,2.984999895095825,3.009999990463257,2.880000114440918,2.9600000381469727,2274900.0,,,,,
2025-06-17,2.890000104904175,3.039999961853028,2.869999885559082,2.9800000190734863,2047600.0,,,,,
2025-06-18,2.890000104904175,2.9200000762939453,2.7799999713897705,2.865000009536743,3068600.0,,,,,
2025-06-20,2.7100000381469727,2.9200000762939453,2.7100000381469727,2.9200000762939453,4949200.0,,,,,
2025-06-23,2.609999895095825,2.700000047683716,2.515000104904175,2.650000095367432,2860500.0,,,,,
2025-06-24,2.690000057220459,2.720000028610229,2.619999885559082,2.640000104904175,2728300.0,,,,,
2025-06-25,2.690000057220459,2.736999988555908,2.6600000858306885,2.7300000190734863,1063800.0,,,,,
2025-06-26,2.950000047683716,2.984999895095825,2.700000047683716,2.700000047683716,3697800.0,,,,,
2025-06-27,2.9100000858306885,3.049999952316284,2.900000095367432,3.005000114440918,5235000.0,,,,,
2025-06-30,2.869999885559082,3.039999961853028,2.8299999237060547,2.950000047683716,2426800.0,,,,,
2025-07-01,2.759999990463257,2.930000066757202,2.740000009536743,2.8399999141693115,1897500.0,,,,,
2025-07-02,2.8399999141693115,2.9100000858306885,2.7300000190734863,2.75,2101500.0,,,,,
2025-07-03,3.0299999713897705,3.0799999237060547,2.859999895095825,2.890000104904175,3877900.0,,,,,
2025-07-07,2.869999885559082,3.0,2.809999942779541,3.0,2436400.0,,,,,
2025-07-08,3.0199999809265137,3.0799999237060547,2.869999885559082,2.869999885559082,3751000.0,,,,,
2025-07-09,2.950000047683716,3.140000104904175,2.9100000858306885,3.0199999809265137,2344300.0,,,,,
2025-07-10,2.880000114440918,2.950000047683716,2.869999885559082,2.940000057220459,1418800.0,,,,,
2025-07-11,2.7699999809265137,2.8499999046325684,2.75,2.8499999046325684,2208300.0,,,,,
2025-07-14,2.7799999713897705,2.805000066757202,2.690000057220459,2.759999990463257,2189700.0,,,,,
2025-07-15,2.8499999046325684,2.970000028610229,2.819999933242798,2.8299999237060547,2491900.0,,,,,
2025-07-16,2.9100000858306885,2.940000057220459,2.759999990463257,2.859999895095825,2552800.0,,,,,
2025-07-17,3.259999990463257,3.5799999237060547,2.930000066757202,2.940000057220459,13434900.0,,,,,
2025-07-18,3.0999999046325684,3.490000009536743,3.0799999237060547,3.325000047683716,6148600.0,,,,,
2025-07-21,3.049999952316284,3.309999942779541,3.009999990463257,3.2049999237060547,3708700.0,,,,,
2025-07-22,3.470000028610229,3.494999885559082,2.9800000190734863,3.0799999237060547,6883100.0,,,,,
