Date,Close,High,Low,Open,Volume,"('Close', 'AIIO')","('High', 'AIIO')","('Low', 'AIIO')","('Open', 'AIIO')","('Volume', 'AIIO')"
2024-06-03,3.0,3.559999942779541,2.990000009536743,3.559999942779541,168600.0,,,,,
2024-06-04,2.630000114440918,3.3350000381469727,2.630000114440918,3.049999952316284,112000.0,,,,,
2024-06-05,2.0999999046325684,2.890000104904175,2.0,2.5899999141693115,177200.0,,,,,
2024-06-06,2.0,2.359999895095825,1.830000042915344,2.119999885559082,290900.0,,,,,
2024-06-07,2.0,2.1710000038146973,1.950000047683716,1.9800000190734863,171200.0,,,,,
2024-06-10,2.0,2.150000095367432,1.9700000286102293,2.0,136900.0,,,,,
2024-06-11,1.8899999856948853,2.059999942779541,1.840000033378601,2.059999942779541,141000.0,,,,,
2024-06-12,1.5,1.99399995803833,1.5,1.870000004768372,202700.0,,,,,
2024-06-13,1.659999966621399,2.200000047683716,1.5099999904632568,1.5099999904632568,1612800.0,,,,,
2024-06-14,1.4700000286102295,1.8200000524520876,1.4700000286102295,1.6200000047683716,236300.0,,,,,
2024-06-17,1.3200000524520874,1.5499999523162842,1.2899999618530271,1.5299999713897705,175400.0,,,,,
2024-06-18,1.3799999952316284,1.4600000381469729,1.2999999523162842,1.309999942779541,76600.0,,,,,
2024-06-20,1.350000023841858,1.4700000286102295,1.309999942779541,1.3600000143051147,50800.0,,,,,
2024-06-21,1.350000023841858,1.3700000047683716,1.2799999713897705,1.309999942779541,36600.0,,,,,
2024-06-24,1.3200000524520874,1.3899999856948853,1.2899999618530271,1.3200000524520874,50100.0,,,,,
2024-06-25,1.3300000429153442,1.350000023841858,1.2200000286102295,1.2999999523162842,66700.0,,,,,
2024-06-26,1.3300000429153442,1.399999976158142,1.2999999523162842,1.2999999523162842,58600.0,,,,,
2024-06-27,1.3200000524520874,1.4199999570846558,1.2899999618530271,1.3300000429153442,36000.0,,,,,
2024-06-28,1.2799999713897705,1.3799999952316284,1.2799999713897705,1.350000023841858,121700.0,,,,,
2024-07-01,1.2799999713897705,1.350000023841858,1.2699999809265137,1.2899999618530271,17100.0,,,,,
2024-07-02,1.2999999523162842,1.309999942779541,1.2699999809265137,1.2699999809265137,8700.0,,,,,
2024-07-03,1.309999942779541,1.340000033378601,1.256999969482422,1.319000005722046,14200.0,,,,,
2024-07-05,1.309999942779541,1.3300000429153442,1.2799999713897705,1.2999999523162842,12500.0,,,,,
2024-07-08,1.3200000524520874,1.350000023841858,1.2599999904632568,1.309999942779541,36300.0,,,,,
2024-07-09,1.2300000190734863,1.350000023841858,1.215000033378601,1.350000023841858,45700.0,,,,,
2024-07-10,1.100000023841858,1.2599999904632568,1.100000023841858,1.2100000381469729,35600.0,,,,,
2024-07-11,1.059999942779541,1.149999976158142,1.0399999618530271,1.149999976158142,96900.0,,,,,
2024-07-12,1.0499999523162842,1.100000023841858,1.0299999713897705,1.0399999618530271,64400.0,,,,,
2024-07-15,1.059999942779541,1.1959999799728394,1.0499999523162842,1.1699999570846558,56900.0,,,,,
2024-07-16,1.1200000047683716,1.159999966621399,1.100000023841858,1.1549999713897705,30000.0,,,,,
2024-07-17,1.149999976158142,1.1670000553131104,1.1299999952316284,1.149999976158142,27900.0,,,,,
2024-07-18,1.090000033378601,1.2100000381469729,1.090000033378601,1.1299999952316284,12200.0,,,,,
2024-07-19,1.149999976158142,1.25,1.100000023841858,1.1039999723434448,6800.0,,,,,
2024-07-22,1.059999942779541,1.2000000476837158,1.0499999523162842,1.1200000047683716,39100.0,,,,,
2024-07-23,1.0399999618530271,1.100000023841858,1.0299999713897705,1.100000023841858,19100.0,,,,,
2024-07-24,1.0299999713897705,1.100000023841858,1.0299999713897705,1.0399999618530271,15300.0,,,,,
2024-07-25,1.0399999618530271,1.090000033378601,1.0299999713897705,1.090000033378601,17700.0,,,,,
2024-07-26,1.059999942779541,1.100000023841858,1.0499999523162842,1.0800000429153442,39500.0,,,,,
2024-07-29,0.9900000095367432,1.090000033378601,0.9480000138282776,1.090000033378601,62500.0,,,,,
2024-07-30,0.949999988079071,1.0399999618530271,0.949999988079071,1.0299999713897705,19800.0,,,,,
2024-07-31,0.9399999976158142,1.0199999809265137,0.9319999814033508,1.0099999904632568,42400.0,,,,,
2024-08-01,0.8949999809265137,1.0199999809265137,0.8299999833106995,0.9900000095367432,43400.0,,,,,
2024-08-02,0.699999988079071,0.9390000104904176,0.6399999856948853,0.8230000138282776,101900.0,,,,,
2024-08-05,0.6119999885559082,0.7070000171661377,0.5899999737739563,0.6790000200271606,63800.0,,,,,
2024-08-06,0.6909999847412109,0.7009999752044678,0.6600000262260437,0.671999990940094,23000.0,,,,,
2024-08-07,0.6309999823570251,0.6980000138282776,0.6309999823570251,0.6980000138282776,7900.0,,,,,
2024-08-08,0.800000011920929,0.8169999718666077,0.6690000295639038,0.6729999780654907,89700.0,,,,,
2024-08-09,1.0199999809265137,1.100000023841858,0.8500000238418579,0.8500000238418579,108900.0,,,,,
2024-08-12,1.100000023841858,1.2489999532699585,1.0499999523162842,1.0499999523162842,79500.0,,,,,
2024-08-13,1.100000023841858,1.100000023841858,1.0800000429153442,1.100000023841858,108200.0,,,,,
2024-08-14,1.090000033378601,1.100000023841858,1.0399999618530271,1.100000023841858,51300.0,,,,,
2024-08-15,0.9700000286102296,1.1100000143051147,0.8849999904632568,1.0700000524520874,48300.0,,,,,
2024-08-16,1.0099999904632568,1.1699999570846558,0.9120000004768372,0.9120000004768372,18800.0,,,,,
2024-08-19,0.9800000190734864,1.062000036239624,0.9800000190734864,0.9900000095367432,6900.0,,,,,
2024-08-20,0.9900000095367432,1.0700000524520874,0.9649999737739564,1.0700000524520874,13600.0,,,,,
2024-08-21,1.0299999713897705,1.0299999713897705,1.0,1.0299999713897705,2900.0,,,,,
2024-08-22,0.9900000095367432,1.0499999523162842,0.9800000190734864,1.0470000505447388,19500.0,,,,,
2024-08-23,1.0,1.0,0.959999978542328,0.959999978542328,3300.0,,,,,
2024-08-26,0.959999978542328,1.0499999523162842,0.921999990940094,1.0,63500.0,,,,,
2024-08-27,0.9900000095367432,1.0,0.9200000166893004,1.0,21900.0,,,,,
2024-08-28,1.0800000429153442,1.149999976158142,0.9900000095367432,0.9900000095367432,28100.0,,,,,
2024-08-29,0.9710000157356262,1.1399999856948853,0.9700000286102296,1.093000054359436,25700.0,,,,,
2024-08-30,1.0700000524520874,1.1200000047683716,0.972000002861023,1.1200000047683716,4400.0,,,,,
2024-09-03,1.0499999523162842,1.090000033378601,0.9850000143051147,1.090000033378601,12100.0,,,,,
2024-09-04,1.0,1.0399999618530271,0.9700000286102296,1.0399999618530271,15200.0,,,,,
2024-09-05,1.0099999904632568,1.0199999809265137,0.9800000190734864,0.9990000128746032,6100.0,,,,,
2024-09-06,0.9800000190734864,1.059999942779541,0.959999978542328,1.059999942779541,8000.0,,,,,
2024-09-09,0.949999988079071,1.0,0.8820000290870667,0.9800000190734864,25100.0,,,,,
2024-09-10,0.9860000014305116,1.0199999809265137,0.9850000143051147,0.9850000143051147,3800.0,,,,,
2024-09-11,0.921999990940094,0.949999988079071,0.8899999856948853,0.9330000281333924,7600.0,,,,,
2024-09-12,0.9470000267028807,0.9679999947547911,0.9229999780654908,0.9679999947547911,2600.0,,,,,
2024-09-13,0.8799999952316284,1.0199999809265137,0.8799999952316284,1.0199999809265137,5100.0,,,,,
2024-09-16,0.6990000009536743,0.7620000243186951,0.6769999861717224,0.7599999904632568,1069100.0,,,,,
2024-09-17,0.675000011920929,0.7599999904632568,0.6299999952316284,0.6919999718666077,131000.0,,,,,
2024-09-18,0.699999988079071,0.7289999723434448,0.6610000133514404,0.7020000219345093,44100.0,,,,,
2024-09-19,0.7059999704360962,0.7200000286102295,0.6800000071525574,0.6800000071525574,19500.0,,,,,
2024-09-20,0.6769999861717224,0.7179999947547913,0.6769999861717224,0.7139999866485596,26100.0,,,,,
2024-09-23,0.7289999723434448,0.7289999723434448,0.6800000071525574,0.7049999833106995,27600.0,,,,,
2024-09-24,0.7170000076293945,0.7799999713897705,0.699999988079071,0.7260000109672546,53700.0,,,,,
2024-09-25,0.7200000286102295,0.7580000162124634,0.6899999976158142,0.6899999976158142,24000.0,,,,,
2024-09-26,0.6899999976158142,0.7020000219345093,0.6899999976158142,0.6949999928474426,14400.0,,,,,
2024-09-27,0.6800000071525574,0.699999988079071,0.6650000214576721,0.6650000214576721,11100.0,,,,,
2024-09-30,0.7200000286102295,0.7200000286102295,0.6890000104904175,0.6899999976158142,31100.0,,,,,
2024-10-01,0.6629999876022339,0.699999988079071,0.6389999985694885,0.6809999942779541,9800.0,,,,,
2024-10-02,0.6620000004768372,0.7099999785423279,0.6399999856948853,0.6399999856948853,13400.0,,,,,
2024-10-03,0.7300000190734863,0.7799999713897705,0.6600000262260437,0.6600000262260437,40100.0,,,,,
2024-10-04,0.7020000219345093,0.7300000190734863,0.6600000262260437,0.699999988079071,24000.0,,,,,
2024-10-07,0.7200000286102295,0.7319999933242798,0.6800000071525574,0.6800000071525574,8400.0,,,,,
2024-10-08,0.7149999737739563,0.7400000095367432,0.699999988079071,0.7149999737739563,13900.0,,,,,
2024-10-09,0.6890000104904175,0.734000027179718,0.6700000166893005,0.6700000166893005,4300.0,,,,,
2024-10-10,0.699999988079071,0.7360000014305115,0.6600000262260437,0.6690000295639038,22200.0,,,,,
2024-10-11,0.6600000262260437,0.7279999852180481,0.6600000262260437,0.7279999852180481,5600.0,,,,,
2024-10-14,0.6899999976158142,0.6980000138282776,0.6200000047683716,0.6600000262260437,16300.0,,,,,
2024-10-15,0.7099999785423279,0.7179999947547913,0.6650000214576721,0.6880000233650208,12400.0,,,,,
2024-10-16,0.6729999780654907,0.6980000138282776,0.6589999794960022,0.6980000138282776,8700.0,,,,,
2024-10-17,0.6209999918937683,0.6660000085830688,0.6209999918937683,0.6650000214576721,15900.0,,,,,
2024-10-18,0.6200000047683716,0.6589999794960022,0.6100000143051147,0.6589999794960022,9100.0,,,,,
2024-10-21,0.6200000047683716,0.640999972820282,0.6200000047683716,0.6200000047683716,19800.0,,,,,
2024-10-22,0.6299999952316284,0.6399999856948853,0.6299999952316284,0.6299999952316284,8800.0,,,,,
2024-10-23,0.5799999833106995,0.6600000262260437,0.5799999833106995,0.6309999823570251,35500.0,,,,,
2024-10-24,0.578000009059906,0.609000027179718,0.531000018119812,0.5899999737739563,18900.0,,,,,
2024-10-25,0.9390000104904176,1.559999942779541,0.5519999861717224,0.5730000138282776,18694800.0,,,,,
2024-10-28,0.99099999666214,1.149999976158142,0.7599999904632568,0.7699999809265137,1627500.0,,,,,
2024-10-29,1.0399999618530271,1.1200000047683716,0.8889999985694885,1.0499999523162842,1360800.0,,,,,
2024-10-30,0.8659999966621399,1.0299999713897705,0.8659999966621399,0.99099999666214,231900.0,,,,,
2024-10-31,0.8289999961853027,0.8999999761581421,0.8080000281333923,0.8600000143051147,82800.0,,,,,
2024-11-01,0.8500000238418579,0.8949999809265137,0.7760000228881836,0.8069999814033508,82200.0,,,,,
2024-11-04,0.871999979019165,0.8799999952316284,0.800000011920929,0.8799999952316284,91700.0,,,,,
2024-11-05,1.1699999570846558,1.2510000467300415,0.8109999895095825,0.8700000047683716,416600.0,,,,,
2024-11-06,1.0399999618530271,1.2070000171661377,1.0,1.1699999570846558,176800.0,,,,,
2024-11-07,1.0800000429153442,1.0800000429153442,0.9919999837875366,1.0199999809265137,33600.0,,,,,
2024-11-08,1.090000033378601,1.149999976158142,1.0010000467300415,1.0499999523162842,57800.0,,,,,
2024-11-11,1.1799999475479126,1.2300000190734863,1.059999942779541,1.100000023841858,84400.0,,,,,
2024-11-12,1.6299999952316284,1.7699999809265137,1.1799999475479126,1.2000000476837158,822200.0,,,,,
2024-11-13,1.4600000381469729,1.680999994277954,1.4500000476837158,1.5399999618530271,193100.0,,,,,
2024-11-14,1.3899999856948853,1.440000057220459,1.350000023841858,1.3700000047683716,33300.0,,,,,
2024-11-15,1.2300000190734863,1.3799999952316284,1.2000000476837158,1.3799999952316284,49700.0,,,,,
2024-11-18,1.2000000476837158,1.2200000286102295,1.159999966621399,1.2000000476837158,19700.0,,,,,
2024-11-19,1.149999976158142,1.2000000476837158,1.0049999952316284,1.1200000047683716,88000.0,,,,,
2024-11-20,1.1799999475479126,1.2999999523162842,1.159999966621399,1.1799999475479126,34700.0,,,,,
