Date,Close,High,Low,Open,Volume,"('Close', 'VOR')","('High', 'VOR')","('Low', 'VOR')","('Open', 'VOR')","('Volume', 'VOR')"
2024-07-16,20.200000762939453,20.600000381469727,20.0,20.200000762939453,15620.0,,,,,
2024-07-17,19.940000534057617,22.0,19.68000030517578,20.399999618530277,22700.0,,,,,
2024-07-18,18.34000015258789,20.399999618530277,18.200000762939453,20.0,28235.0,,,,,
2024-07-19,18.459999084472656,19.34000015258789,18.15999984741211,18.63999938964844,9300.0,,,,,
2024-07-22,18.5,19.200000762939453,18.31999969482422,18.31999969482422,6665.0,,,,,
2024-07-23,19.0,19.799999237060547,18.600000381469727,18.600000381469727,7245.0,,,,,
2024-07-24,18.899999618530277,19.600000381469727,18.600000381469727,19.0,8620.0,,,,,
2024-07-25,19.040000915527344,19.799999237060547,18.600000381469727,18.799999237060547,5985.0,,,,,
2024-07-26,19.239999771118164,20.200000762939453,19.0,19.200000762939453,9725.0,,,,,
2024-07-29,19.399999618530277,20.200000762939453,19.399999618530277,19.600000381469727,13435.0,,,,,
2024-07-30,18.479999542236328,20.280000686645508,18.440000534057617,19.600000381469727,12850.0,,,,,
2024-07-31,18.57999992370605,19.799999237060547,18.399999618530277,18.600000381469727,9570.0,,,,,
2024-08-01,18.799999237060547,19.399999618530277,18.520000457763672,19.399999618530277,4680.0,,,,,
2024-08-02,17.299999237060547,18.600000381469727,17.299999237060547,18.5,8545.0,,,,,
2024-08-05,16.0,17.0,14.0,16.200000762939453,15430.0,,,,,
2024-08-06,17.399999618530273,18.600000381469727,16.1200008392334,16.200000762939453,8240.0,,,,,
2024-08-07,16.399999618530273,17.399999618530273,16.399999618530273,17.399999618530273,6125.0,,,,,
2024-08-08,16.6200008392334,17.399999618530273,16.600000381469727,16.600000381469727,5440.0,,,,,
2024-08-09,16.399999618530273,17.31999969482422,16.15999984741211,16.600000381469727,6760.0,,,,,
2024-08-12,16.3799991607666,17.299999237060547,16.3799991607666,16.600000381469727,8360.0,,,,,
2024-08-13,16.600000381469727,17.0,16.3799991607666,16.3799991607666,4530.0,,,,,
2024-08-14,16.5,17.200000762939453,16.399999618530273,16.420000076293945,3630.0,,,,,
2024-08-15,17.920000076293945,18.07999992370605,16.799999237060547,16.799999237060547,5285.0,,,,,
2024-08-16,19.020000457763672,20.0,18.059999465942383,18.479999542236328,16005.0,,,,,
2024-08-19,19.0,21.0,18.600000381469727,19.600000381469727,26255.0,,,,,
2024-08-20,19.799999237060547,21.0,19.07999992370605,19.399999618530277,24865.0,,,,,
2024-08-21,19.920000076293945,20.799999237060547,19.280000686645508,19.700000762939453,11820.0,,,,,
2024-08-22,18.399999618530277,19.959999084472656,18.399999618530277,19.799999237060547,6040.0,,,,,
2024-08-23,19.07999992370605,20.0,18.420000076293945,20.0,4790.0,,,,,
2024-08-26,19.399999618530277,19.959999084472656,17.059999465942383,19.0,37770.0,,,,,
2024-08-27,17.799999237060547,19.799999237060547,17.799999237060547,19.399999618530277,8350.0,,,,,
2024-08-28,17.200000762939453,18.399999618530277,16.579999923706055,18.0,16965.0,,,,,
2024-08-29,17.200000762939453,18.100000381469727,16.65999984741211,18.0,14030.0,,,,,
2024-08-30,17.479999542236328,17.940000534057617,16.899999618530273,17.0,5845.0,,,,,
2024-09-03,16.65999984741211,17.780000686645508,16.399999618530273,17.780000686645508,10665.0,,,,,
2024-09-04,16.899999618530273,17.540000915527344,16.399999618530273,16.579999923706055,3970.0,,,,,
2024-09-05,16.5,17.200000762939453,16.399999618530273,17.18000030517578,317220.0,,,,,
2024-09-06,18.15999984741211,23.200000762939453,17.399999618530273,19.18000030517578,1067010.0,,,,,
2024-09-09,21.799999237060547,22.799999237060547,16.559999465942383,17.600000381469727,157655.0,,,,,
2024-09-10,22.0,23.799999237060547,21.0,21.0,111485.0,,,,,
2024-09-11,21.200000762939453,22.0,21.0,22.0,37895.0,,,,,
2024-09-12,21.0,21.600000381469727,18.399999618530277,21.600000381469727,28755.0,,,,,
2024-09-13,21.0,21.399999618530277,20.399999618530277,21.200000762939453,17825.0,,,,,
2024-09-16,20.200000762939453,21.200000762939453,20.200000762939453,21.0,16535.0,,,,,
2024-09-17,19.15999984741211,20.399999618530277,18.600000381469727,20.200000762939453,19360.0,,,,,
2024-09-18,18.68000030517578,20.0,18.1200008392334,19.399999618530277,33630.0,,,,,
2024-09-19,18.84000015258789,19.84000015258789,18.399999618530277,19.0,11020.0,,,,,
2024-09-20,18.0,19.399999618530277,17.600000381469727,19.200000762939453,22355.0,,,,,
2024-09-23,16.600000381469727,18.459999084472656,16.600000381469727,18.399999618530277,37215.0,,,,,
2024-09-24,15.399999618530272,17.0,14.34000015258789,16.600000381469727,49475.0,,,,,
2024-09-25,15.199999809265137,16.260000228881836,15.199999809265137,15.800000190734863,11480.0,,,,,
2024-09-26,14.699999809265137,15.979999542236328,14.699999809265137,15.199999809265137,27755.0,,,,,
2024-09-27,14.18000030517578,15.34000015258789,13.800000190734863,15.100000381469728,37070.0,,,,,
2024-09-30,14.0,15.239999771118164,12.600000381469728,12.600000381469728,31965.0,,,,,
2024-10-01,12.760000228881836,14.800000190734863,12.760000228881836,14.779999732971191,84715.0,,,,,
2024-10-02,13.199999809265137,14.399999618530272,13.0,13.0,34845.0,,,,,
2024-10-03,13.220000267028809,14.199999809265137,13.100000381469728,13.600000381469728,24180.0,,,,,
2024-10-04,13.420000076293944,13.760000228881836,13.239999771118164,13.65999984741211,14510.0,,,,,
2024-10-07,13.800000190734863,15.0,13.279999732971191,13.600000381469728,57505.0,,,,,
2024-10-08,13.619999885559082,14.579999923706056,13.4399995803833,14.199999809265137,20190.0,,,,,
2024-10-09,13.399999618530272,13.859999656677246,13.31999969482422,13.600000381469728,17300.0,,,,,
2024-10-10,13.100000381469728,13.600000381469728,13.020000457763672,13.579999923706056,13570.0,,,,,
2024-10-11,13.399999618530272,13.899999618530272,13.260000228881836,13.359999656677246,13355.0,,,,,
2024-10-14,13.300000190734863,13.800000190734863,13.199999809265137,13.380000114440918,18160.0,,,,,
2024-10-15,12.880000114440918,13.5600004196167,12.699999809265137,13.359999656677246,31525.0,,,,,
2024-10-16,13.5,13.800000190734863,13.0,13.199999809265137,17410.0,,,,,
2024-10-17,14.34000015258789,14.600000381469728,13.520000457763672,13.800000190734863,31670.0,,,,,
2024-10-18,13.800000190734863,14.600000381469728,13.65999984741211,14.199999809265137,14020.0,,,,,
2024-10-21,13.5600004196167,14.600000381469728,13.399999618530272,14.0,9640.0,,,,,
2024-10-22,14.220000267028809,14.31999969482422,13.420000076293944,13.420000076293944,18095.0,,,,,
2024-10-23,14.0600004196167,14.979999542236328,13.81999969482422,14.359999656677246,17585.0,,,,,
2024-10-24,13.960000038146973,14.399999618530272,13.619999885559082,14.020000457763672,8875.0,,,,,
2024-10-25,14.539999961853027,14.979999542236328,13.920000076293944,13.920000076293944,11245.0,,,,,
2024-10-28,14.5,15.600000381469728,14.260000228881836,14.979999542236328,22630.0,,,,,
2024-10-29,14.800000190734863,15.619999885559082,14.399999618530272,14.420000076293944,33115.0,,,,,
2024-10-30,15.960000038146973,16.579999923706055,14.800000190734863,14.800000190734863,56090.0,,,,,
2024-10-31,16.799999237060547,18.239999771118164,15.800000190734863,16.399999618530273,122590.0,,,,,
2024-11-01,16.100000381469727,17.440000534057617,16.0,16.600000381469727,22260.0,,,,,
2024-11-04,15.600000381469728,16.5,15.0,15.739999771118164,36830.0,,,,,
2024-11-05,15.600000381469728,16.399999618530273,15.199999809265137,15.760000228881836,8660.0,,,,,
2024-11-06,17.200000762939453,17.200000762939453,15.420000076293944,16.18000030517578,34170.0,,,,,
2024-11-07,16.68000030517578,17.1200008392334,16.200000762939453,16.940000534057617,19945.0,,,,,
2024-11-08,19.15999984741211,19.479999542236328,16.200000762939453,16.65999984741211,39770.0,,,,,
2024-11-11,20.200000762939453,21.200000762939453,19.600000381469727,20.0,64780.0,,,,,
2024-11-12,19.799999237060547,21.0,19.399999618530277,20.600000381469727,23375.0,,,,,
2024-11-13,19.18000030517578,20.0,18.799999237060547,20.0,26805.0,,,,,
2024-11-14,17.940000534057617,19.600000381469727,17.600000381469727,19.200000762939453,18585.0,,,,,
2024-11-15,17.280000686645508,18.600000381469727,16.799999237060547,18.600000381469727,19250.0,,,,,
2024-11-18,15.640000343322754,17.799999237060547,15.399999618530272,17.299999237060547,16260.0,,,,,
2024-11-19,15.300000190734863,15.699999809265137,14.399999618530272,15.460000038146973,16960.0,,,,,
2024-11-20,15.899999618530272,16.34000015258789,15.100000381469728,15.300000190734863,10470.0,,,,,
2024-11-21,15.920000076293944,16.219999313354492,15.079999923706056,16.219999313354492,17960.0,,,,,
2024-11-22,15.800000190734863,16.15999984741211,15.399999618530272,15.760000228881836,22835.0,,,,,
2024-11-25,16.34000015258789,17.1200008392334,16.0,16.3799991607666,20595.0,,,,,
2024-11-26,16.0,16.6200008392334,15.420000076293944,16.219999313354492,18815.0,,,,,
2024-11-27,15.81999969482422,16.299999237060547,15.199999809265137,16.020000457763672,17205.0,,,,,
2024-11-29,16.639999389648438,16.799999237060547,15.81999969482422,16.200000762939453,10820.0,,,,,
2024-12-02,17.3799991607666,17.979999542236328,16.639999389648438,17.0,26320.0,,,,,
2024-12-03,18.1200008392334,18.200000762939453,17.020000457763672,17.600000381469727,22970.0,,,,,
2024-12-04,17.8799991607666,19.280000686645508,17.399999618530273,18.940000534057617,20290.0,,,,,
2024-12-05,16.899999618530273,18.31999969482422,16.540000915527344,18.0,12930.0,,,,,
2024-12-06,16.399999618530273,17.399999618530273,16.0,17.399999618530273,35940.0,,,,,
2024-12-09,20.799999237060547,22.0,17.280000686645508,17.280000686645508,150440.0,,,,,
2024-12-10,20.200000762939453,21.0,18.1200008392334,21.0,58465.0,,,,,
2024-12-11,19.600000381469727,20.799999237060547,18.799999237060547,20.600000381469727,32150.0,,,,,
2024-12-12,19.559999465942383,20.399999618530277,18.399999618530277,19.799999237060547,32915.0,,,,,
2024-12-13,19.81999969482422,20.399999618530277,18.84000015258789,20.0,14340.0,,,,,
2024-12-16,20.399999618530277,20.600000381469727,19.299999237060547,19.799999237060547,22135.0,,,,,
2024-12-17,19.520000457763672,20.600000381469727,19.020000457763672,20.600000381469727,14955.0,,,,,
2024-12-18,17.799999237060547,19.799999237060547,17.399999618530273,19.440000534057617,19075.0,,,,,
2024-12-19,17.739999771118164,18.200000762939453,16.600000381469727,17.959999084472656,12915.0,,,,,
2024-12-20,17.34000015258789,17.639999389648438,16.8799991607666,17.399999618530273,11635.0,,,,,
2024-12-23,17.360000610351562,17.399999618530273,16.3799991607666,17.020000457763672,9875.0,,,,,
2024-12-24,17.5,17.799999237060547,16.940000534057617,17.200000762939453,13305.0,,,,,
2024-12-26,16.760000228881836,17.399999618530273,16.399999618530273,17.399999618530273,19720.0,,,,,
2024-12-27,25.399999618530277,25.399999618530277,18.399999618530277,19.799999237060547,337425.0,,,,,
2024-12-30,23.799999237060547,27.0,22.0,26.399999618530277,94545.0,,,,,
2024-12-31,22.200000762939453,24.600000381469727,21.0,24.600000381469727,40845.0,,,,,
2025-01-02,22.399999618530277,24.0,21.600000381469727,22.399999618530277,50725.0,,,,,
2025-01-03,26.399999618530277,26.399999618530277,23.399999618530277,23.600000381469727,98465.0,,,,,
2025-01-06,34.79999923706055,36.0,26.200000762939453,27.0,167030.0,,,,,
2025-01-07,33.20000076293945,34.20000076293945,30.200000762939453,34.20000076293945,65175.0,,,,,
2025-01-08,32.599998474121094,35.20000076293945,31.200000762939453,33.79999923706055,38515.0,,,,,
2025-01-10,31.100000381469727,33.5,30.0,32.599998474121094,29585.0,,,,,
2025-01-13,27.399999618530277,31.200000762939453,26.399999618530277,31.200000762939453,48795.0,,,,,
2025-01-14,26.799999237060547,29.600000381469727,26.200000762939453,27.0,31285.0,,,,,
2025-01-15,27.399999618530277,28.899999618530277,25.799999237060547,27.200000762939453,24225.0,,,,,
2025-01-16,27.200000762939453,27.600000381469727,26.200000762939453,27.0,11665.0,,,,,
2025-01-17,26.600000381469727,28.0,25.299999237060547,27.799999237060547,17810.0,,,,,
2025-01-21,27.200000762939453,28.600000381469727,25.799999237060547,26.600000381469727,27125.0,,,,,
2025-01-22,26.200000762939453,29.600000381469727,25.0,27.600000381469727,29990.0,,,,,
2025-01-23,30.600000381469727,30.799999237060547,24.399999618530277,26.399999618530277,56885.0,,,,,
2025-01-24,29.299999237060547,31.799999237060547,29.200000762939453,31.799999237060547,26450.0,,,,,
2025-01-27,27.799999237060547,30.86000061035156,26.459999084472656,27.200000762939453,31495.0,,,,,
2025-01-28,27.399999618530277,28.799999237060547,26.600000381469727,27.799999237060547,20250.0,,,,,
2025-01-29,27.600000381469727,28.399999618530277,26.5,27.200000762939453,15675.0,,,,,
2025-01-30,27.799999237060547,28.979999542236328,26.799999237060547,27.600000381469727,14545.0,,,,,
2025-01-31,28.399999618530277,29.5,27.399999618530277,27.600000381469727,30230.0,,,,,
2025-02-03,26.799999237060547,27.84000015258789,25.799999237060547,27.799999237060547,22695.0,,,,,
2025-02-04,27.799999237060547,28.399999618530277,26.600000381469727,27.0,12770.0,,,,,
2025-02-05,29.200000762939453,29.600000381469727,26.81999969482422,27.799999237060547,28195.0,,,,,
2025-02-06,30.0,31.399999618530277,29.200000762939453,30.0,30375.0,,,,,
2025-02-07,28.200000762939453,31.0,27.799999237060547,30.0,23395.0,,,,,
2025-02-10,27.600000381469727,29.0,25.0,28.399999618530277,25750.0,,,,,
2025-02-11,26.600000381469727,27.799999237060547,26.100000381469727,27.799999237060547,23205.0,,,,,
2025-02-12,27.600000381469727,27.600000381469727,25.600000381469727,26.399999618530277,21565.0,,,,,
2025-02-13,26.600000381469727,28.399999618530277,25.799999237060547,28.399999618530277,18860.0,,,,,
2025-02-14,27.399999618530277,27.600000381469727,26.200000762939453,26.399999618530277,13060.0,,,,,
2025-02-18,28.600000381469727,30.0,27.799999237060547,27.799999237060547,23360.0,,,,,
2025-02-19,28.200000762939453,29.0,27.200000762939453,28.399999618530277,18220.0,,,,,
2025-02-20,28.0,28.299999237060547,27.21999931335449,28.200000762939453,9885.0,,,,,
2025-02-21,27.399999618530277,28.200000762939453,27.399999618530277,28.0,9025.0,,,,,
2025-02-24,26.399999618530277,28.0,26.200000762939453,28.0,10905.0,,,,,
2025-02-25,25.200000762939453,27.0,24.600000381469727,26.399999618530277,13920.0,,,,,
2025-02-26,24.399999618530277,25.600000381469727,23.799999237060547,25.0,14965.0,,,,,
2025-02-27,22.200000762939453,24.200000762939453,21.0,24.200000762939453,31175.0,,,,,
2025-02-28,21.600000381469727,22.0,19.020000457763672,20.200000762939453,17845.0,,,,,
2025-03-03,19.040000915527344,23.0,19.0,21.200000762939453,29650.0,,,,,
2025-03-04,17.600000381469727,19.15999984741211,17.200000762939453,18.739999771118164,30890.0,,,,,
2025-03-05,18.0,18.31999969482422,17.0,17.899999618530273,21725.0,,,,,
2025-03-06,19.700000762939453,20.600000381469727,17.600000381469727,18.0,21040.0,,,,,
2025-03-07,20.0,20.700000762939453,19.0,19.799999237060547,14145.0,,,,,
2025-03-10,18.0,20.600000381469727,18.0,19.399999618530277,11980.0,,,,,
2025-03-11,17.739999771118164,18.5,17.399999618530273,18.36000061035156,12965.0,,,,,
2025-03-12,17.440000534057617,18.600000381469727,16.399999618530273,17.780000686645508,17970.0,,,,,
2025-03-13,16.360000610351562,18.280000686645508,16.260000228881836,17.5,20695.0,,,,,
2025-03-14,17.920000076293945,18.26000022888184,16.540000915527344,16.540000915527344,13590.0,,,,,
2025-03-17,17.200000762939453,18.0,16.780000686645508,18.0,9300.0,,,,,
2025-03-18,16.540000915527344,17.559999465942383,16.0,17.3799991607666,5650.0,,,,,
2025-03-19,16.8799991607666,17.18000030517578,16.200000762939453,16.200000762939453,4675.0,,,,,
2025-03-20,17.040000915527344,17.5,16.559999465942383,16.860000610351562,12150.0,,,,,
2025-03-21,17.399999618530273,17.920000076293945,16.600000381469727,16.600000381469727,15680.0,,,,,
2025-03-24,17.68000030517578,18.399999618530277,16.700000762939453,17.219999313354492,10520.0,,,,,
2025-03-25,16.940000534057617,18.399999618530277,16.559999465942383,18.0,8315.0,,,,,
2025-03-26,16.200000762939453,17.5,16.020000457763672,17.5,10620.0,,,,,
2025-03-27,15.31999969482422,16.760000228881836,15.0,16.200000762939453,12020.0,,,,,
2025-03-28,15.0600004196167,15.760000228881836,15.020000457763672,15.039999961853027,8020.0,,,,,
2025-03-31,14.359999656677246,15.220000267028809,14.0,15.0,8860.0,,,,,
2025-04-01,12.399999618530272,14.4399995803833,12.399999618530272,14.199999809265137,25705.0,,,,,
2025-04-02,12.68000030517578,13.0,12.579999923706056,12.739999771118164,9095.0,,,,,
2025-04-03,11.800000190734863,12.399999618530272,11.399999618530272,12.279999732971191,17075.0,,,,,
2025-04-04,11.34000015258789,12.199999809265137,11.0600004196167,11.800000190734863,15035.0,,,,,
2025-04-07,10.880000114440918,11.31999969482422,10.020000457763672,11.0,11825.0,,,,,
2025-04-08,11.0,12.260000228881836,11.0,11.399999618530272,13180.0,,,,,
2025-04-09,11.5600004196167,11.779999732971191,9.800000190734863,10.800000190734863,19190.0,,,,,
2025-04-10,12.479999542236328,12.68000030517578,11.600000381469728,12.65999984741211,10540.0,,,,,
2025-04-11,14.0,14.0,12.399999618530272,12.68000030517578,8960.0,,,,,
2025-04-14,13.81999969482422,14.920000076293944,13.100000381469728,14.920000076293944,10755.0,,,,,
2025-04-15,14.0,14.579999923706056,13.220000267028809,13.960000038146973,7695.0,,,,,
2025-04-16,13.0,13.899999618530272,12.800000190734863,13.600000381469728,5990.0,,,,,
2025-04-17,13.0,13.979999542236328,12.600000381469728,13.020000457763672,6090.0,,,,,
2025-04-21,13.720000267028809,14.119999885559082,13.220000267028809,14.0,10345.0,,,,,
2025-04-22,14.039999961853027,14.800000190734863,12.739999771118164,14.15999984741211,26580.0,,,,,
2025-04-23,15.18000030517578,17.0,14.960000038146973,15.0600004196167,16520.0,,,,,
2025-04-24,14.539999961853027,15.619999885559082,14.399999618530272,15.619999885559082,9740.0,,,,,
2025-04-25,14.399999618530272,14.920000076293944,14.220000267028809,14.600000381469728,5240.0,,,,,
2025-04-28,13.960000038146973,14.859999656677246,13.859999656677246,14.859999656677246,6065.0,,,,,
2025-04-29,13.600000381469728,14.100000381469728,13.460000038146973,14.0,5435.0,,,,,
2025-04-30,13.579999923706056,13.979999542236328,13.199999809265137,13.739999771118164,8770.0,,,,,
2025-05-01,13.220000267028809,13.600000381469728,13.020000457763672,13.579999923706056,10270.0,,,,,
2025-05-02,13.220000267028809,13.859999656677246,13.220000267028809,13.399999618530272,9380.0,,,,,
2025-05-05,12.079999923706056,13.859999656677246,12.079999923706056,13.399999618530272,17040.0,,,,,
2025-05-06,11.300000190734863,13.81999969482422,11.220000267028809,11.800000190734863,12655.0,,,,,
2025-05-07,10.720000267028809,11.399999618530272,10.399999618530272,11.260000228881836,13040.0,,,,,
2025-05-08,3.200000047683716,5.659999847412109,2.9200000762939453,5.659999847412109,834440.0,,,,,
2025-05-09,3.0199999809265137,3.259999990463257,2.619999885559082,3.200000047683716,310690.0,,,,,
2025-05-12,3.4600000381469727,3.5999999046325684,3.200000047683716,3.5799999237060547,308555.0,,,,,
2025-05-13,3.200000047683716,5.400000095367432,3.200000047683716,3.5199999809265137,236145.0,,,,,
2025-05-14,3.4200000762939453,3.5999999046325684,3.059999942779541,3.240000009536743,229925.0,,,,,
2025-05-15,3.4200000762939453,3.5199999809265137,3.240000009536743,3.240000009536743,81715.0,,,,,
2025-05-16,3.539999961853028,5.480000019073486,3.200000047683716,3.3399999141693115,2512045.0,,,,,
2025-05-19,3.5199999809265137,3.640000104904175,3.400000095367432,3.539999961853028,149180.0,,,,,
2025-05-20,3.5799999237060547,3.700000047683716,3.4200000762939453,3.5,82435.0,,,,,
2025-05-21,3.660000085830689,4.0,3.4800000190734863,3.5799999237060547,164500.0,,,,,
2025-05-22,3.740000009536743,3.9800000190734863,3.5999999046325684,3.5999999046325684,44415.0,,,,,
2025-05-23,3.539999961853028,3.900000095367432,3.5,3.5999999046325684,78010.0,,,,,
2025-05-27,3.4800000190734863,3.7200000286102295,3.299999952316284,3.5199999809265137,78660.0,,,,,
2025-05-28,3.559999942779541,3.559999942779541,3.400000095367432,3.400000095367432,39605.0,,,,,
2025-05-29,3.900000095367432,4.0,3.380000114440918,3.400000095367432,130140.0,,,,,
2025-05-30,4.0,4.079999923706055,3.839999914169312,3.9800000190734863,96540.0,,,,,
2025-06-02,4.679999828338623,4.679999828338623,3.9800000190734863,4.0,189875.0,,,,,
2025-06-03,4.440000057220459,4.599999904632568,4.21999979019165,4.599999904632568,92890.0,,,,,
2025-06-04,4.579999923706055,4.619999885559082,4.400000095367432,4.440000057220459,63595.0,,,,,
2025-06-05,4.480000019073486,4.800000190734863,4.360000133514404,4.559999942779541,42210.0,,,,,
2025-06-06,4.480000019073486,4.599999904632568,4.400000095367432,4.599999904632568,30495.0,,,,,
2025-06-09,4.460000038146973,4.599999904632568,4.21999979019165,4.599999904632568,65355.0,,,,,
2025-06-10,4.599999904632568,4.599999904632568,4.5,4.579999923706055,60365.0,,,,,
2025-06-11,4.400000095367432,4.579999923706055,4.380000114440918,4.579999923706055,34980.0,,,,,
2025-06-12,4.139999866485596,4.599999904632568,4.0,4.400000095367432,65170.0,,,,,
2025-06-13,3.640000104904175,4.239999771118164,3.619999885559082,4.059999942779541,87850.0,,,,,
2025-06-16,4.440000057220459,4.5,3.640000104904175,3.640000104904175,116400.0,,,,,
2025-06-17,4.119999885559082,4.639999866485596,4.059999942779541,4.400000095367432,50860.0,,,,,
2025-06-18,4.28000020980835,4.420000076293945,4.059999942779541,4.059999942779541,60800.0,,,,,
2025-06-20,4.800000190734863,5.579999923706055,4.28000020980835,4.440000057220459,306085.0,,,,,
2025-06-23,5.800000190734863,7.599999904632568,4.599999904632568,4.599999904632568,1849970.0,,,,,
2025-06-24,6.360000133514404,9.399999618530272,6.260000228881836,6.579999923706055,4907740.0,,,,,
2025-06-25,11.079999923706056,12.960000038146973,5.800000190734863,5.920000076293945,8608780.0,,,,,
2025-06-26,17.799999237060547,25.200000762939453,14.239999771118164,20.0,14140535.0,,,,,
2025-06-27,21.200000762939453,24.600000381469727,18.100000381469727,18.780000686645508,2447725.0,,,,,
2025-06-30,32.400001525878906,34.79999923706055,22.200000762939453,22.399999618530277,3350210.0,,,,,
2025-07-01,28.600000381469727,40.79999923706055,27.600000381469727,30.799999237060547,1942695.0,,,,,
2025-07-02,29.0,36.0,28.0,30.799999237060547,1266205.0,,,,,
2025-07-03,38.20000076293945,39.29999923706055,30.799999237060547,31.600000381469727,1224595.0,,,,,
2025-07-07,53.400001525878906,64.0,40.0,40.0,2474750.0,,,,,
2025-07-08,48.0,65.80000305175781,47.20000076293945,60.0,1544450.0,,,,,
2025-07-09,50.79999923706055,60.400001525878906,48.0,50.20000076293945,949650.0,,,,,
2025-07-10,46.20000076293945,52.79999923706055,45.0,52.0,634570.0,,,,,
2025-07-11,50.0,56.79999923706055,46.0,46.0,803085.0,,,,,
2025-07-14,47.79999923706055,53.20000076293945,45.0,50.0,552420.0,,,,,
2025-07-15,44.900001525878906,50.70000076293945,44.59999847412109,48.400001525878906,359480.0,,,,,
2025-07-16,42.400001525878906,47.36000061035156,38.400001525878906,46.20000076293945,625695.0,,,,,
2025-07-17,47.59999847412109,53.0,42.97999954223633,43.0,614230.0,,,,,
2025-07-18,44.20000076293945,49.79999923706055,44.0,47.20000076293945,356900.0,,,,,
2025-07-21,41.0,46.20000076293945,39.59999847412109,45.5,289850.0,,,,,
2025-07-22,41.0,42.400001525878906,39.400001525878906,41.400001525878906,178730.0,,,,,
2025-07-23,41.79999923706055,44.400001525878906,41.20000076293945,41.20000076293945,275700.0,,,,,
2025-07-24,43.400001525878906,45.400001525878906,42.400001525878906,42.59999847412109,172725.0,,,,,
2025-07-25,44.0,44.20000076293945,40.59999847412109,43.0,155275.0,,,,,
2025-07-28,48.400001525878906,51.20000076293945,44.70000076293945,45.0,480935.0,,,,,
2025-07-29,47.0,53.0,46.0,49.20000076293945,328595.0,,,,,
2025-07-30,44.20000076293945,46.400001525878906,43.0,45.79999923706055,183350.0,,,,,
2025-07-31,41.400001525878906,47.58000183105469,41.20000076293945,44.0,174290.0,,,,,
2025-08-01,42.0,42.20000076293945,39.59999847412109,40.20000076293945,123160.0,,,,,
2025-08-04,42.20000076293945,42.79999923706055,40.59999847412109,42.0,98140.0,,,,,
2025-08-05,43.59999847412109,45.400001525878906,42.59999847412109,44.0,94390.0,,,,,
2025-08-06,41.79999923706055,44.0,41.0,43.20000076293945,86865.0,,,,,
2025-08-07,41.400001525878906,42.400001525878906,40.29999923706055,41.79999923706055,88670.0,,,,,
2025-08-08,41.400001525878906,42.79999923706055,40.5,42.400001525878906,100195.0,,,,,
2025-08-11,39.79999923706055,41.59999847412109,37.20000076293945,41.400001525878906,252860.0,,,,,
