Date,Close,High,Low,Open,Volume,"('Close', 'AMTX')","('High', 'AMTX')","('Low', 'AMTX')","('Open', 'AMTX')","('Volume', 'AMTX')"
2024-06-28,3.009999990463257,3.0999999046325684,2.950000047683716,3.059999942779541,5577300.0,,,,,
2024-07-01,2.859999895095825,3.0999999046325684,2.8299999237060547,3.0299999713897705,575800.0,,,,,
2024-07-02,2.970000028610229,2.9800000190734863,2.809999942779541,2.819999933242798,591800.0,,,,,
2024-07-03,3.140000104904175,3.240000009536743,2.9200000762939453,2.990000009536743,642200.0,,,,,
2024-07-05,3.190000057220459,3.200000047683716,3.009999990463257,3.150000095367432,416600.0,,,,,
2024-07-08,3.369999885559082,3.390000104904175,3.1700000762939453,3.200000047683716,565600.0,,,,,
2024-07-09,3.4600000381469727,3.5299999713897705,3.200000047683716,3.319999933242798,484700.0,,,,,
2024-07-10,3.3499999046325684,3.549999952316284,3.3299999237060547,3.509999990463257,502300.0,,,,,
2024-07-11,3.569999933242798,3.569999933242798,3.345000028610229,3.400000095367432,605400.0,,,,,
2024-07-12,3.660000085830689,3.759999990463257,3.5199999809265137,3.630000114440918,679000.0,,,,,
2024-07-15,3.615000009536743,3.7100000381469727,3.440000057220459,3.5299999713897705,492900.0,,,,,
2024-07-16,3.950000047683716,3.9800000190734863,3.651999950408936,3.690000057220459,680200.0,,,,,
2024-07-17,3.849999904632568,4.050000190734863,3.7899999618530273,3.900000095367432,616300.0,,,,,
2024-07-18,3.4100000858306885,3.900000095367432,3.400000095367432,3.829999923706055,529000.0,,,,,
2024-07-19,3.240000009536743,3.4649999141693115,3.2300000190734863,3.4600000381469727,265600.0,,,,,
2024-07-22,3.5299999713897705,3.61899995803833,3.240000009536743,3.400000095367432,451100.0,,,,,
2024-07-23,3.539999961853028,3.5799999237060547,3.369999885559082,3.5,299500.0,,,,,
2024-07-24,3.3499999046325684,3.5299999713897705,3.3399999141693115,3.4800000190734863,263300.0,,,,,
2024-07-25,3.359999895095825,3.509999990463257,3.299999952316284,3.359999895095825,311100.0,,,,,
2024-07-26,3.5899999141693115,3.609999895095825,3.380000114440918,3.380000114440918,411900.0,,,,,
2024-07-29,3.390000104904175,3.619999885559082,3.359999895095825,3.5899999141693115,473700.0,,,,,
2024-07-30,3.4200000762939453,3.4579999446868896,3.3399999141693115,3.3399999141693115,306600.0,,,,,
2024-07-31,3.2100000381469727,3.509999990463257,3.1700000762939453,3.450000047683716,792400.0,,,,,
2024-08-01,2.6600000858306885,2.970000028610229,2.539999961853028,2.970000028610229,1781300.0,,,,,
2024-08-02,2.490000009536743,2.75,2.289999961853028,2.75,1555500.0,,,,,
2024-08-05,2.5299999713897705,2.5350000858306885,2.101999998092652,2.259999990463257,756100.0,,,,,
2024-08-06,2.640000104904175,2.690000057220459,2.5199999809265137,2.569999933242798,565500.0,,,,,
2024-08-07,2.5199999809265137,2.815000057220459,2.4100000858306885,2.7100000381469727,543900.0,,,,,
2024-08-08,2.569999933242798,2.5850000381469727,2.46399998664856,2.5299999713897705,471000.0,,,,,
2024-08-09,2.450000047683716,2.630000114440918,2.4200000762939453,2.5999999046325684,423000.0,,,,,
2024-08-12,2.509999990463257,2.5299999713897705,2.3399999141693115,2.390000104904175,559500.0,,,,,
2024-08-13,2.900000095367432,3.0199999809265137,2.5429999828338623,2.549999952316284,1130200.0,,,,,
2024-08-14,2.7100000381469727,2.970000028610229,2.700000047683716,2.930000066757202,407800.0,,,,,
2024-08-15,2.6700000762939453,2.8399999141693115,2.608999967575073,2.789999961853028,549700.0,,,,,
2024-08-16,2.809999942779541,2.890000104904175,2.650000095367432,2.690000057220459,503300.0,,,,,
2024-08-19,2.809999942779541,2.8499999046325684,2.690000057220459,2.8499999046325684,370200.0,,,,,
2024-08-20,2.5999999046325684,2.8399999141693115,2.5999999046325684,2.799999952316284,422500.0,,,,,
2024-08-21,2.5799999237060547,2.650000095367432,2.559999942779541,2.609999895095825,276800.0,,,,,
2024-08-22,2.490000009536743,2.615000009536743,2.470000028610229,2.5799999237060547,418300.0,,,,,
2024-08-23,2.640000104904175,2.664999961853028,2.490000009536743,2.509999990463257,539900.0,,,,,
2024-08-26,2.559999942779541,2.6700000762939453,2.5,2.650000095367432,360700.0,,,,,
2024-08-27,2.470000028610229,2.5299999713897705,2.4600000381469727,2.5,232700.0,,,,,
2024-08-28,2.4100000858306885,2.4600000381469727,2.3499999046325684,2.450000047683716,271600.0,,,,,
2024-08-29,2.490000009536743,2.5899999141693115,2.359999895095825,2.4600000381469727,452500.0,,,,,
2024-08-30,2.4600000381469727,2.569999933242798,2.430000066757202,2.5299999713897705,218600.0,,,,,
2024-09-03,2.2799999713897705,2.450000047683716,2.255000114440918,2.4200000762939453,611100.0,,,,,
2024-09-04,2.259999990463257,2.375,2.2100000381469727,2.299999952316284,547600.0,,,,,
2024-09-05,2.220000028610229,2.2799999713897705,2.1600000858306885,2.2799999713897705,376900.0,,,,,
2024-09-06,2.2100000381469727,2.25,2.1700000762939453,2.2100000381469727,320600.0,,,,,
2024-09-09,2.2699999809265137,2.3399999141693115,2.2149999141693115,2.25,338200.0,,,,,
2024-09-10,2.3399999141693115,2.3499999046325684,2.200000047683716,2.2799999713897705,239500.0,,,,,
2024-09-11,2.430000066757202,2.440000057220459,2.2799999713897705,2.3499999046325684,282100.0,,,,,
2024-09-12,2.450000047683716,2.490000009536743,2.325000047683716,2.430000066757202,456100.0,,,,,
2024-09-13,2.4200000762939453,2.490000009536743,2.3399999141693115,2.470000028610229,346100.0,,,,,
2024-09-16,2.3299999237060547,2.4549999237060547,2.2699999809265137,2.450000047683716,673200.0,,,,,
2024-09-17,2.430000066757202,2.450000047683716,2.2699999809265137,2.369999885559082,526500.0,,,,,
2024-09-18,2.450000047683716,2.609999895095825,2.380000114440918,2.450000047683716,587200.0,,,,,
2024-09-19,2.539999961853028,2.650000095367432,2.4600000381469727,2.609999895095825,740100.0,,,,,
2024-09-20,2.369999885559082,2.5299999713897705,2.3499999046325684,2.5199999809265137,638600.0,,,,,
2024-09-23,2.4600000381469727,2.4800000190734863,2.309999942779541,2.390000104904175,462900.0,,,,,
2024-09-24,2.490000009536743,2.565000057220459,2.430000066757202,2.430000066757202,520400.0,,,,,
2024-09-25,2.450000047683716,2.5199999809265137,2.440000057220459,2.490000009536743,339200.0,,,,,
2024-09-26,2.289999961853028,2.549999952316284,2.2799999713897705,2.5,576100.0,,,,,
2024-09-27,2.400000095367432,2.5199999809265137,2.3299999237060547,2.3299999237060547,439200.0,,,,,
2024-09-30,2.299999952316284,2.400000095367432,2.2799999713897705,2.380000114440918,655500.0,,,,,
2024-10-01,2.299999952316284,2.3399999141693115,2.25,2.299999952316284,626000.0,,,,,
2024-10-02,2.470000028610229,2.5,2.2799999713897705,2.289999961853028,611500.0,,,,,
2024-10-03,2.740000009536743,2.8299999237060547,2.4600000381469727,2.4800000190734863,1661700.0,,,,,
2024-10-04,2.720000028610229,2.799999952316284,2.630000114440918,2.799999952316284,751100.0,,,,,
2024-10-07,2.819999933242798,2.950000047683716,2.680000066757202,2.7100000381469727,956600.0,,,,,
2024-10-08,2.609999895095825,2.8299999237060547,2.4800000190734863,2.8299999237060547,974300.0,,,,,
2024-10-09,2.5799999237060547,2.6689999103546143,2.549999952316284,2.5899999141693115,396900.0,,,,,
2024-10-10,2.609999895095825,2.690000057220459,2.509999990463257,2.559999942779541,489800.0,,,,,
2024-10-11,2.7799999713897705,2.808000087738037,2.5999999046325684,2.619999885559082,600200.0,,,,,
2024-10-14,2.680000066757202,2.7699999809265137,2.640000104904175,2.75,434400.0,,,,,
2024-10-15,2.7100000381469727,2.7300000190734863,2.630000114440918,2.650000095367432,332200.0,,,,,
2024-10-16,2.809999942779541,2.859999895095825,2.7100000381469727,2.7300000190734863,482100.0,,,,,
2024-10-17,3.0,3.200000047683716,2.875,2.900000095367432,1254700.0,,,,,
2024-10-18,3.0,3.0799999237060547,2.880000114440918,3.049999952316284,679700.0,,,,,
2024-10-21,3.0,3.069999933242798,2.900000095367432,2.9600000381469727,437300.0,,,,,
2024-10-22,3.0,3.049999952316284,2.9600000381469727,2.9800000190734863,394600.0,,,,,
2024-10-23,2.9200000762939453,3.1050000190734863,2.821000099182129,2.990000009536743,592900.0,,,,,
2024-10-24,3.0199999809265137,3.0199999809265137,2.869999885559082,2.9100000858306885,253600.0,,,,,
2024-10-25,2.9800000190734863,3.115000009536743,2.9749999046325684,3.0799999237060547,493900.0,,,,,
2024-10-28,2.880000114440918,3.015000104904175,2.859999895095825,2.970000028610229,464800.0,,,,,
2024-10-29,2.7300000190734863,2.8399999141693115,2.700000047683716,2.809999942779541,656300.0,,,,,
2024-10-30,2.7100000381469727,2.799999952316284,2.680000066757202,2.7300000190734863,413400.0,,,,,
2024-10-31,2.6700000762939453,2.7799999713897705,2.634999990463257,2.740000009536743,387700.0,,,,,
2024-11-01,2.650000095367432,2.765000104904175,2.609999895095825,2.7100000381469727,489900.0,,,,,
2024-11-04,2.799999952316284,2.8399999141693115,2.619999885559082,2.6700000762939453,372600.0,,,,,
2024-11-05,3.150000095367432,3.180000066757202,2.7300000190734863,2.8399999141693115,667600.0,,,,,
2024-11-06,2.799999952316284,3.134999990463257,2.7109999656677246,2.859999895095825,829200.0,,,,,
2024-11-07,3.0350000858306885,3.128999948501587,2.760999917984009,2.789999961853028,512500.0,,,,,
2024-11-08,3.3499999046325684,3.4200000762939453,2.930000066757202,3.0199999809265137,1065900.0,,,,,
2024-11-11,3.5899999141693115,3.700000047683716,3.3499999046325684,3.569999933242798,1562300.0,,,,,
2024-11-12,4.619999885559082,4.730000019073486,3.5,3.7300000190734863,4045200.0,,,,,
2024-11-13,4.130000114440918,4.584000110626221,4.099999904632568,4.570000171661377,1629700.0,,,,,
2024-11-14,4.070000171661377,4.210000038146973,3.859999895095825,4.119999885559082,865500.0,,,,,
2024-11-15,3.829999923706055,4.099999904632568,3.7899999618530273,4.099999904632568,713200.0,,,,,
2024-11-18,3.7799999713897705,4.010000228881836,3.700000047683716,3.700000047683716,888200.0,,,,,
2024-11-19,3.930000066757202,4.130000114440918,3.7200000286102295,3.75,902100.0,,,,,
2024-11-20,3.865000009536743,4.074999809265137,3.759999990463257,3.890000104904175,675900.0,,,,,
2024-11-21,4.090000152587891,4.21999979019165,3.875,3.900000095367432,941900.0,,,,,
2024-11-22,4.03000020980835,4.178999900817871,4.005000114440918,4.139999866485596,797300.0,,,,,
2024-11-25,4.139999866485596,4.320000171661377,4.03000020980835,4.059999942779541,787500.0,,,,,
2024-11-26,3.930000066757202,4.170000076293945,3.8550000190734863,4.170000076293945,624200.0,,,,,
2024-11-27,3.9600000381469727,4.079999923706055,3.8949999809265137,3.940000057220459,495700.0,,,,,
2024-11-29,4.090000152587891,4.119999885559082,3.990000009536743,4.050000190734863,372500.0,,,,,
2024-12-02,3.990000009536743,4.150000095367432,3.829999923706055,4.099999904632568,644800.0,,,,,
2024-12-03,3.680000066757202,4.0,3.650000095367432,3.950000047683716,946300.0,,,,,
2024-12-04,3.430000066757202,3.700000047683716,3.3949999809265137,3.700000047683716,944100.0,,,,,
2024-12-05,3.390000104904175,3.5999999046325684,3.3499999046325684,3.4200000762939453,736300.0,,,,,
2024-12-06,3.359999895095825,3.440000057220459,3.299999952316284,3.380000114440918,467100.0,,,,,
2024-12-09,3.150000095367432,3.4049999713897705,3.069999933242798,3.359999895095825,711000.0,,,,,
2024-12-10,3.0899999141693115,3.213000059127808,3.0409998893737797,3.150000095367432,540700.0,,,,,
2024-12-11,3.0799999237060547,3.150000095367432,3.049999952316284,3.150000095367432,406300.0,,,,,
2024-12-12,3.049999952316284,3.157999992370605,2.9800000190734863,3.0899999141693115,623000.0,,,,,
2024-12-13,3.009999990463257,3.0999999046325684,2.869999885559082,3.0999999046325684,597700.0,,,,,
2024-12-16,2.9200000762939453,3.059999942779541,2.9200000762939453,3.0,413000.0,,,,,
2024-12-17,2.9800000190734863,3.015000104904175,2.805000066757202,2.930000066757202,805700.0,,,,,
2024-12-18,2.7049999237060547,3.039999961853028,2.6600000858306885,2.9800000190734863,762100.0,,,,,
2024-12-19,2.694999933242798,2.809999942779541,2.6600000858306885,2.799999952316284,613100.0,,,,,
2024-12-20,2.619999885559082,2.8399999141693115,2.595000028610229,2.6600000858306885,1047500.0,,,,,
2024-12-23,2.5899999141693115,2.6600000858306885,2.509999990463257,2.650000095367432,645900.0,,,,,
2024-12-24,2.630000114440918,2.684999942779541,2.5799999237060547,2.619999885559082,363100.0,,,,,
2024-12-26,2.859999895095825,2.900000095367432,2.5999999046325684,2.5999999046325684,913100.0,,,,,
2024-12-27,2.809999942779541,2.940000057220459,2.7100000381469727,2.880000114440918,586600.0,,,,,
2024-12-30,2.809999942779541,2.9200000762939453,2.759999990463257,2.799999952316284,520700.0,,,,,
2024-12-31,2.690000057220459,2.900000095367432,2.640000104904175,2.819999933242798,728900.0,,,,,
2025-01-02,2.819999933242798,2.950000047683716,2.7109999656677246,2.7300000190734863,649000.0,,,,,
2025-01-03,2.970000028610229,3.0799999237060547,2.9200000762939453,2.930000066757202,761400.0,,,,,
2025-01-06,2.990000009536743,3.0999999046325684,2.901000022888184,3.0999999046325684,601900.0,,,,,
2025-01-07,2.900000095367432,3.059999942779541,2.8399999141693115,3.009999990463257,401100.0,,,,,
2025-01-08,2.815000057220459,2.890000104904175,2.759999990463257,2.890000104904175,438400.0,,,,,
2025-01-10,2.869999885559082,2.880000114440918,2.680000066757202,2.809999942779541,589100.0,,,,,
2025-01-13,2.789999961853028,2.9200000762939453,2.7699999809265137,2.809999942779541,516400.0,,,,,
2025-01-14,2.5999999046325684,2.8399999141693115,2.559999942779541,2.799999952316284,1007500.0,,,,,
2025-01-15,2.799999952316284,2.8399999141693115,2.595000028610229,2.690000057220459,720800.0,,,,,
2025-01-16,2.7300000190734863,2.8399999141693115,2.684999942779541,2.8399999141693115,342000.0,,,,,
2025-01-17,2.8399999141693115,2.8499999046325684,2.690000057220459,2.75,642500.0,,,,,
2025-01-21,2.700000047683716,2.900000095367432,2.625,2.869999885559082,675400.0,,,,,
2025-01-22,2.150000095367432,2.5999999046325684,2.039999961853028,2.5999999046325684,3238800.0,,,,,
2025-01-23,2.265000104904175,2.539999961853028,2.234999895095825,2.299999952316284,2058200.0,,,,,
2025-01-24,2.180000066757202,2.299999952316284,2.059999942779541,2.299999952316284,1018000.0,,,,,
2025-01-27,2.200000047683716,2.315000057220459,2.115000009536743,2.150000095367432,724200.0,,,,,
2025-01-28,2.25,2.289999961853028,2.134999990463257,2.200000047683716,564600.0,,,,,
2025-01-29,2.299999952316284,2.3499999046325684,2.194999933242798,2.25,538000.0,,,,,
2025-01-30,2.299999952316284,2.3550000190734863,2.289999961853028,2.299999952316284,464400.0,,,,,
2025-01-31,2.309999942779541,2.365000009536743,2.2809998989105225,2.299999952316284,504600.0,,,,,
2025-02-03,2.150000095367432,2.240000009536743,2.130000114440918,2.2300000190734863,645900.0,,,,,
2025-02-04,2.1600000858306885,2.234999895095825,2.0899999141693115,2.150000095367432,799200.0,,,,,
2025-02-05,2.109999895095825,2.180000066757202,2.069999933242798,2.1700000762939453,664300.0,,,,,
2025-02-06,2.039999961853028,2.140000104904175,2.009999990463257,2.130000114440918,1058100.0,,,,,
2025-02-07,2.039999961853028,2.069999933242798,2.0,2.0199999809265137,692900.0,,,,,
2025-02-10,2.119999885559082,2.2090001106262207,2.069000005722046,2.0999999046325684,700900.0,,,,,
2025-02-11,2.069999933242798,2.150000095367432,2.009999990463257,2.119999885559082,560400.0,,,,,
2025-02-12,2.0,2.039999961853028,1.950000047683716,2.039999961853028,688100.0,,,,,
2025-02-13,2.009999990463257,2.059999942779541,1.9299999475479128,2.039999961853028,942200.0,,,,,
2025-02-14,2.049999952316284,2.109999895095825,1.9900000095367432,2.049999952316284,1043500.0,,,,,
2025-02-18,2.130000114440918,2.180000066757202,2.069999933242798,2.0799999237060547,877500.0,,,,,
2025-02-19,2.0,2.109999895095825,1.9850000143051147,2.0899999141693115,822500.0,,,,,
2025-02-20,1.975000023841858,2.025000095367432,1.7999999523162842,2.0,1243500.0,,,,,
2025-02-21,1.919999957084656,2.039999961853028,1.919999957084656,2.009999990463257,523900.0,,,,,
2025-02-24,1.9600000381469729,2.109999895095825,1.950000047683716,1.9800000190734863,828200.0,,,,,
2025-02-25,1.9900000095367432,2.005000114440918,1.850000023841858,1.9700000286102293,740200.0,,,,,
2025-02-26,1.909999966621399,2.00600004196167,1.909999966621399,2.0,543100.0,,,,,
2025-02-27,1.7599999904632568,1.9299999475479128,1.7599999904632568,1.9299999475479128,1023400.0,,,,,
2025-02-28,1.7999999523162842,1.809999942779541,1.690000057220459,1.7999999523162842,772000.0,,,,,
2025-03-03,1.6699999570846558,1.8200000524520876,1.6200000047683716,1.8200000524520876,1220200.0,,,,,
2025-03-04,1.6699999570846558,1.7000000476837158,1.600000023841858,1.6299999952316284,793500.0,,,,,
2025-03-05,1.690000057220459,1.7200000286102295,1.600000023841858,1.6799999475479126,485300.0,,,,,
2025-03-06,1.7200000286102295,1.7599999904632568,1.649999976158142,1.649999976158142,727100.0,,,,,
2025-03-07,1.7400000095367432,1.7599999904632568,1.7000000476837158,1.7200000286102295,408400.0,,,,,
2025-03-10,1.6799999475479126,1.75,1.649999976158142,1.7200000286102295,451700.0,,,,,
2025-03-11,1.6799999475479126,1.725000023841858,1.6299999952316284,1.690000057220459,355700.0,,,,,
2025-03-12,1.7699999809265137,1.8600000143051147,1.659999966621399,1.7000000476837158,1531500.0,,,,,
2025-03-13,1.590000033378601,1.8799999952316284,1.559999942779541,1.7999999523162842,2383800.0,,,,,
2025-03-14,1.6799999475479126,1.690000057220459,1.5,1.590000033378601,953900.0,,,,,
2025-03-17,2.039999961853028,2.150000095367432,1.7100000381469729,1.7200000286102295,2502200.0,,,,,
2025-03-18,1.9700000286102293,2.059999942779541,1.9299999475479128,2.039999961853028,932300.0,,,,,
2025-03-19,2.0,2.005000114440918,1.909999966621399,2.0,536000.0,,,,,
2025-03-20,1.9900000095367432,2.0299999713897705,1.940000057220459,1.9700000286102293,523500.0,,,,,
2025-03-21,2.009999990463257,2.039999961853028,1.950000047683716,1.950000047683716,651300.0,,,,,
2025-03-24,2.009999990463257,2.059999942779541,1.9700000286102293,2.049999952316284,397400.0,,,,,
2025-03-25,1.940000057220459,2.039999961853028,1.909999966621399,2.009999990463257,569100.0,,,,,
2025-03-26,1.8799999952316284,1.9800000190734863,1.8049999475479128,1.950000047683716,875800.0,,,,,
2025-03-27,1.9600000381469729,2.0299999713897705,1.830000042915344,1.850000023841858,805600.0,,,,,
2025-03-28,1.840000033378601,1.950000047683716,1.809999942779541,1.940000057220459,664700.0,,,,,
2025-03-31,1.7400000095367432,1.7999999523162842,1.7100000381469729,1.7999999523162842,368800.0,,,,,
2025-04-01,1.7000000476837158,1.7450000047683716,1.659999966621399,1.7200000286102295,581400.0,,,,,
2025-04-02,1.6399999856948853,1.6749999523162842,1.600000023841858,1.649999976158142,596900.0,,,,,
2025-04-03,1.5199999809265137,1.590000033378601,1.4700000286102295,1.559999942779541,682600.0,,,,,
2025-04-04,1.5750000476837158,1.6150000095367432,1.4509999752044678,1.4800000190734863,829000.0,,,,,
2025-04-07,1.7300000190734863,1.7799999713897705,1.4600000381469729,1.5,1381300.0,,,,,
2025-04-08,1.6799999475479126,2.009999990463257,1.6299999952316284,1.7999999523162842,1843500.0,,,,,
2025-04-09,1.7400000095367432,1.781000018119812,1.600000023841858,1.6399999856948853,1072100.0,,,,,
2025-04-10,1.6100000143051147,1.7000000476837158,1.559999942779541,1.690000057220459,514400.0,,,,,
2025-04-11,1.6050000190734863,1.6299999952316284,1.600000023841858,1.6299999952316284,401000.0,,,,,
2025-04-14,1.440000057220459,1.6399999856948853,1.440000057220459,1.6399999856948853,1298500.0,,,,,
2025-04-15,1.4299999475479126,1.4700000286102295,1.399999976158142,1.4600000381469729,612100.0,,,,,
2025-04-16,1.3300000429153442,1.4299999475479126,1.309999942779541,1.4299999475479126,928500.0,,,,,
2025-04-17,1.4900000095367432,1.5,1.3300000429153442,1.350000023841858,1003900.0,,,,,
2025-04-21,1.315000057220459,1.4900000095367432,1.2799999713897705,1.4500000476837158,1181400.0,,,,,
2025-04-22,1.350000023841858,1.409999966621399,1.2999999523162842,1.3300000429153442,623900.0,,,,,
2025-04-23,1.3799999952316284,1.409999966621399,1.2899999618530271,1.409999966621399,979800.0,,,,,
2025-04-24,1.409999966621399,1.440000057220459,1.350000023841858,1.3700000047683716,666400.0,,,,,
2025-04-25,1.350000023841858,1.4199999570846558,1.3300000429153442,1.399999976158142,763500.0,,,,,
2025-04-28,1.2799999713897705,1.3600000143051147,1.2519999742507937,1.350000023841858,780100.0,,,,,
2025-04-29,1.2799999713897705,1.2999999523162842,1.2400000095367432,1.2999999523162842,629600.0,,,,,
2025-04-30,1.2599999904632568,1.2799999713897705,1.2200000286102295,1.25,493200.0,,,,,
2025-05-01,1.2999999523162842,1.350000023841858,1.2699999809265137,1.2699999809265137,756300.0,,,,,
2025-05-02,1.2899999618530271,1.340000033378601,1.2899999618530271,1.2999999523162842,646300.0,,,,,
2025-05-05,1.2699999809265137,1.3300000429153442,1.25,1.3300000429153442,432300.0,,,,,
2025-05-06,1.25,1.2899999618530271,1.2400000095367432,1.2799999713897705,579400.0,,,,,
2025-05-07,1.2999999523162842,1.2999999523162842,1.2300000190734863,1.25,749800.0,,,,,
2025-05-08,1.3600000143051147,1.399999976158142,1.2200000286102295,1.2699999809265137,1852900.0,,,,,
2025-05-09,1.2899999618530271,1.3600000143051147,1.2599999904632568,1.3600000143051147,973600.0,,,,,
2025-05-12,1.4199999570846558,1.4500000476837158,1.3109999895095823,1.3450000286102295,1735900.0,,,,,
2025-05-13,1.5099999904632568,1.5499999523162842,1.4199999570846558,1.4199999570846558,1811400.0,,,,,
2025-05-14,1.5499999523162842,1.565000057220459,1.475000023841858,1.5099999904632568,1151800.0,,,,,
2025-05-15,1.6299999952316284,1.659999966621399,1.5149999856948853,1.5299999713897705,1262900.0,,,,,
2025-05-16,1.7000000476837158,1.7200000286102295,1.559999942779541,1.649999976158142,1732000.0,,,,,
2025-05-19,1.690000057220459,1.7000000476837158,1.6200000047683716,1.7000000476837158,923100.0,,,,,
2025-05-20,1.8200000524520876,1.8350000381469729,1.659999966621399,1.690000057220459,1793000.0,,,,,
2025-05-21,1.7100000381469729,1.8550000190734863,1.6430000066757202,1.850000023841858,1350100.0,,,,,
2025-05-22,1.75,1.774999976158142,1.6950000524520874,1.7200000286102295,980400.0,,,,,
2025-05-23,1.7599999904632568,1.7599999904632568,1.7100000381469729,1.7200000286102295,542400.0,,,,,
2025-05-27,1.7599999904632568,1.7699999809265137,1.7100000381469729,1.7699999809265137,773000.0,,,,,
2025-05-28,1.7400000095367432,1.7599999904632568,1.725000023841858,1.7599999904632568,691900.0,,,,,
2025-05-29,1.7699999809265137,1.7949999570846558,1.7400000095367432,1.7400000095367432,629500.0,,,,,
2025-05-30,1.7100000381469729,1.7799999713897705,1.7000000476837158,1.7699999809265137,712700.0,,,,,
2025-06-02,1.6699999570846558,1.7400000095367432,1.6349999904632568,1.7100000381469729,683000.0,,,,,
2025-06-03,1.7400000095367432,1.75,1.6699999570846558,1.6699999570846558,829500.0,,,,,
2025-06-04,1.7400000095367432,1.7599999904632568,1.7000000476837158,1.7400000095367432,530100.0,,,,,
2025-06-05,1.7200000286102295,1.7799999713897705,1.7000000476837158,1.7300000190734863,853600.0,,,,,
2025-06-06,1.950000047683716,1.9800000190734863,1.774999976158142,1.7899999618530271,2052400.0,,,,,
2025-06-09,1.9900000095367432,2.059999942779541,1.9600000381469729,2.0,1162400.0,,,,,
2025-06-10,2.009999990463257,2.119999885559082,1.9600000381469729,1.9900000095367432,1182100.0,,,,,
2025-06-11,1.919999957084656,2.0299999713897705,1.899999976158142,2.0199999809265137,877100.0,,,,,
2025-06-12,1.909999966621399,1.9700000286102293,1.840000033378601,1.919999957084656,686100.0,,,,,
2025-06-13,1.9299999475479128,2.0,1.8600000143051147,1.870000004768372,976500.0,,,,,
2025-06-16,2.140000104904175,2.150000095367432,1.899999976158142,1.940000057220459,1135900.0,,,,,
2025-06-17,2.259999990463257,2.390000104904175,2.140000104904175,2.1600000858306885,1671900.0,,,,,
2025-06-18,2.140000104904175,2.299999952316284,2.109999895095825,2.259999990463257,875800.0,,,,,
2025-06-20,2.1700000762939453,2.289999961853028,2.109999895095825,2.180000066757202,838600.0,,,,,
2025-06-23,2.039999961853028,2.171999931335449,2.0299999713897705,2.150000095367432,830500.0,,,,,
2025-06-24,2.289999961853028,2.305000066757202,2.069999933242798,2.069999933242798,935900.0,,,,,
2025-06-25,2.289999961853028,2.3499999046325684,2.255000114440918,2.299000024795532,716600.0,,,,,
2025-06-26,2.400000095367432,2.4749999046325684,2.2699999809265137,2.2799999713897705,797200.0,,,,,
2025-06-27,2.3499999046325684,2.509999990463257,2.3499999046325684,2.4600000381469727,6432200.0,,,,,
2025-06-30,2.4800000190734863,2.5350000858306885,2.369999885559082,2.5,1354000.0,,,,,
2025-07-01,2.5,2.5350000858306885,2.440000057220459,2.490000009536743,1009800.0,,,,,
2025-07-02,2.619999885559082,2.690000057220459,2.509999990463257,2.509999990463257,884600.0,,,,,
2025-07-03,3.059999942779541,3.0899999141693115,2.680000066757202,2.690000057220459,1802900.0,,,,,
2025-07-07,3.309999942779541,3.4100000858306885,3.0799999237060547,3.0899999141693115,2601400.0,,,,,
2025-07-08,3.490000009536743,3.555000066757202,3.299999952316284,3.309999942779541,1350000.0,,,,,
2025-07-09,3.3399999141693115,3.660000085830689,3.315000057220459,3.5199999809265137,1961800.0,,,,,
