Date,Close,High,Low,Open,Volume,"('Close', 'FNB')","('High', 'FNB')","('Low', 'FNB')","('Open', 'FNB')","('Volume', 'FNB')"
2024-06-03,12.844717025756836,13.244923428871967,12.758959289714817,13.244923428871967,1465800.0,,,,,
2024-06-04,12.730371475219728,12.816130113297062,12.65414177664647,12.768486324506355,1718100.0,,,,,
2024-06-05,12.749430656433104,12.863775215971948,12.673200950073875,12.863775215971948,1485500.0,,,,,
2024-06-06,12.787890434265137,12.84557965122621,12.701355691869956,12.778275259120434,1676100.0,,,,,
2024-06-07,12.672511100769045,12.787890451802996,12.653280750453265,12.653280750453265,1672600.0,,,,,
2024-06-10,12.44175148010254,12.576361181434471,12.393677438226597,12.499441614088674,2005800.0,,,,,
2024-06-11,12.278298377990724,12.37444738097325,12.230223418022662,12.316758162574452,2207300.0,,,,,
2024-06-12,12.480209350585938,12.74942871197905,12.374445190937278,12.5378994757283,2234400.0,,,,,
2024-06-13,12.297528266906738,12.45136741093486,12.249453305159545,12.441752235194697,1358900.0,,,,,
2024-06-14,12.230222702026367,12.249452134715682,12.12445761289774,12.153303137362023,1453500.0,,,,,
2024-06-17,12.432137489318848,12.432137489318848,12.11484403795395,12.230223391454496,1581000.0,,,,,
2024-06-18,12.480209350585938,12.59558960087066,12.364830017254643,12.364830017254643,1330000.0,,,,,
2024-06-20,12.489826202392578,12.605205551226156,12.422521811478047,12.441751244473531,1538300.0,,,,,
2024-06-21,12.528285026550291,12.557130549266311,12.345601300782928,12.403290512307995,3861700.0,,,,,
2024-06-24,12.787890434265137,12.922499218476688,12.518671948888464,12.605205774330074,1796400.0,,,,,
2024-06-25,12.528285026550291,12.807118660797418,12.528285026550291,12.72058392655633,2280800.0,,,,,
2024-06-26,12.585976600646973,12.614821209722582,12.393677678553589,12.509057031809618,2182200.0,,,,,
2024-06-27,12.73981475830078,12.73981475830078,12.509056069540026,12.547515851000153,2277900.0,,,,,
2024-06-28,13.153258323669434,13.172487756254537,12.84557914972596,12.855194324495278,3462300.0,,,,,
2024-07-01,13.134028434753418,13.326327352116232,13.095568651280855,13.153258784966484,2132100.0,,,,,
2024-07-02,13.278253555297852,13.326327597809708,13.085953717436094,13.12441350161773,1345700.0,,,,,
2024-07-03,13.047492980957031,13.35517214890711,13.047492980957031,13.35517214890711,1288700.0,,,,,
2024-07-05,12.89365291595459,13.076337551887503,12.874423485145227,13.057107204124693,4390700.0,,,,,
2024-07-08,12.89365291595459,13.105182156578271,12.874423485145227,12.999417994743157,1800200.0,,,,,
2024-07-09,13.134028434753418,13.182103393332511,12.80711981675985,12.864809950445476,1637500.0,,,,,
2024-07-10,13.460936546325684,13.470551721070478,13.105183333350071,13.12441276588613,2499300.0,,,,,
2024-07-11,13.855149269104004,13.960914355311631,13.50901123767403,13.50901123767403,2796800.0,,,,,
2024-07-12,13.874380111694336,13.951299676970176,13.78784537152063,13.932069327174442,2710000.0,,,,,
2024-07-15,14.182058334350586,14.335897464485212,14.00898885447236,14.076294161621416,2481900.0,,,,,
2024-07-16,14.768569946289062,14.787800295640809,14.249362434187786,14.28782221593775,3124900.0,,,,,
2024-07-17,14.662805557250977,14.932024025489586,14.585885994897088,14.585885994897088,5586700.0,,,,,
2024-07-18,13.807073593139648,14.335896245735327,13.787844161984362,13.999373406413326,7623000.0,,,,,
2024-07-19,14.018604278564451,14.076294411867316,13.691695662739878,13.768615229174651,3652700.0,,,,,
2024-07-22,14.23974895477295,14.326282780724936,13.816690415446544,13.970529550854843,2502200.0,,,,,
2024-07-23,14.451275825500488,14.528195385316517,14.085907457897603,14.114752980543727,3726000.0,,,,,
2024-07-24,14.31666660308838,14.653189437439128,14.27820682439248,14.40320041743906,3546200.0,,,,,
2024-07-25,14.730110168457031,14.864719863094471,14.297437394416471,14.316667743773332,4112700.0,,,,,
2024-07-26,14.951254844665527,15.018559234603046,14.768570190615774,14.845489755388236,2199700.0,,,,,
2024-07-29,14.730110168457031,15.04740359721701,14.720495910732128,15.04740359721701,2536600.0,,,,,
2024-07-30,14.912795066833496,14.989714631629449,14.77818536996381,14.816645152361785,2659700.0,,,,,
2024-07-31,14.749340057373049,15.02817369566828,14.730109708616515,14.922409528367847,3190600.0,,,,,
2024-08-01,14.085907936096191,14.768569740354064,13.980143766996964,14.73010995914039,2660300.0,,,,,
2024-08-02,13.6051607131958,13.78784536839973,13.326327059895611,13.701310628245611,2930200.0,,,,,
2024-08-05,13.03787899017334,13.259022508364858,12.643665076823767,13.03787899017334,3189700.0,,,,,
2024-08-06,12.970573425292969,13.278252593411114,12.93211364389739,13.0571081626714,6614900.0,,,,,
2024-08-07,12.970573425292969,13.326326632440448,12.91288421167636,13.23017763742826,2637600.0,,,,,
2024-08-08,13.172487258911133,13.220562213989066,12.989803529959188,13.143642652645772,1978400.0,,,,,
2024-08-09,13.134028434753418,13.191718568439049,12.99941965107623,13.17248821822598,2072700.0,,,,,
2024-08-12,12.970573425292969,13.403246195231606,12.91288421167636,13.259022244236569,1625000.0,,,,,
2024-08-13,13.08595371246338,13.124413496630398,12.874425358021565,13.10518406302368,1201500.0,,,,,
2024-08-14,13.095568656921388,13.172488223899643,12.980189306454,13.172488223899643,1640300.0,,,,,
2024-08-15,13.364786148071287,13.576315400017377,13.345556716232643,13.364786148071287,2258700.0,,,,,
2024-08-16,13.57631492614746,13.60515953137538,13.239792086612482,13.326325902296242,1655800.0,,,,,
2024-08-19,13.768614768981934,13.787845118424666,13.585931034043629,13.585931034043629,1677500.0,,,,,
2024-08-20,13.6051607131958,13.720540978036992,13.537856322833065,13.69169545334992,1470700.0,,,,,
2024-08-21,13.614774703979492,13.70130943660746,13.470550760901853,13.70130943660746,1036800.0,,,,,
2024-08-22,13.672466278076172,13.749385844783625,13.566701186138252,13.634006494722446,925500.0,,,,,
2024-08-23,14.19167423248291,14.374357979589636,13.739771076966624,13.787846036822158,1840200.0,,,,,
2024-08-26,14.018604278564451,14.34551289438903,14.008989103521715,14.335897719346292,1536400.0,,,,,
2024-08-27,13.960915565490724,14.028219959309013,13.826305860900554,13.941685214712017,1508700.0,,,,,
2024-08-28,14.133983612060549,14.191673745297466,13.922454346129925,13.932069521161672,1457100.0,,,,,
2024-08-29,14.210902214050291,14.326281555740886,14.01860331123264,14.22051738842955,1124800.0,,,,,
2024-08-30,14.403202056884766,14.412817231891552,14.182058533450032,14.23974866653719,1602900.0,,,,,
2024-09-03,14.23974895477295,14.44166304923474,14.182058820518048,14.268593563423613,1600900.0,,,,,
2024-09-04,14.095523834228516,14.335897708391904,13.999374834735296,14.172443400604516,1317400.0,,,,,
2024-09-05,13.872554779052734,14.24093765949642,13.83377758508386,14.231244054395123,1281700.0,,,,,
2024-09-06,13.58172607421875,14.03735789611495,13.542948878216492,13.959803504110436,1933700.0,,,,,
2024-09-09,13.717445373535156,13.794999763140062,13.523559399522888,13.61080831895872,1682200.0,,,,,
2024-09-10,13.562336921691896,13.765917430449097,13.319979217196236,13.765917430449097,1932200.0,,,,,
2024-09-11,13.358757019042969,13.45570047504822,13.077622106053314,13.426617808055171,2113900.0,,,,,
2024-09-12,13.271507263183594,13.446005103266709,13.213341932836729,13.416922438093277,1865500.0,,,,,
2024-09-13,13.59142017364502,13.62050283859478,13.397533275256624,13.397533275256624,2078100.0,,,,,
2024-09-16,13.717445373535156,13.82408335263284,13.49447673455136,13.630197378620572,2195400.0,,,,,
2024-09-17,13.765917778015137,14.037358155037724,13.717446050987922,13.795000444422946,1563400.0,,,,,
2024-09-18,13.804695129394531,14.24093882848436,13.630198204471384,13.77561246266089,2090700.0,,,,,
2024-09-19,14.14399528503418,14.250632338435606,13.891943059334908,14.085829031210794,2155800.0,,,,,
2024-09-20,13.872554779052734,14.066440748897104,13.853165719807684,14.056746219274578,4995600.0,,,,,
2024-09-23,13.75622272491455,13.969497761016225,13.649585669124344,13.911332430411116,2725100.0,,,,,
2024-09-24,13.47508716583252,13.853165494264474,13.455699031424356,13.746528443716535,1886000.0,,,,,
2024-09-25,13.26181411743164,13.494477295925211,13.232730526728975,13.494477295925211,2627300.0,,,,,
2024-09-26,13.47508716583252,13.572030611436984,13.300590258074186,13.455699031424356,1861300.0,,,,,
2024-09-27,13.465394020080566,13.630197328515484,13.407227765830084,13.581725604060289,1513500.0,,,,,
2024-09-30,13.678668975830078,13.746529764079762,13.368451399333134,13.416923126791106,1866800.0,,,,,
2024-10-01,13.15517520904541,13.572030734597703,13.10670441032454,13.56233620504504,3813500.0,,,,,
2024-10-02,13.15517520904541,13.2715067901137,13.077620821666551,13.145481604013971,2365400.0,,,,,
2024-10-03,13.20364761352539,13.271507474852797,13.019456165127606,13.08731602645501,1445300.0,,,,,
2024-10-04,13.416922569274902,13.533254155627306,13.319979118387266,13.455699764725704,1529500.0,,,,,
2024-10-07,13.358757019042969,13.407228747045597,13.252119957054244,13.339368882554709,1613100.0,,,,,
2024-10-08,13.242424964904783,13.436310945634908,13.223036829092411,13.416922809822536,1596100.0,,,,,
2024-10-09,13.387840270996094,13.513865466276654,13.19395336390322,13.203647894162124,1697900.0,,,,,
2024-10-10,13.47508716583252,13.48478169529721,13.242424005807264,13.300590258074186,1577800.0,,,,,
2024-10-11,13.872554779052734,13.998579966060651,13.591419891648092,13.639890690718262,1823400.0,,,,,
2024-10-14,13.862860679626465,14.01796946031534,13.746529094109809,13.891943344875314,1982100.0,,,,,
2024-10-15,13.979191780090332,14.299103860291078,13.814388475196465,13.930720056676623,2150500.0,,,,,
2024-10-16,14.328186988830566,14.3378815187317,13.979192233081037,14.15369007321643,2875700.0,,,,,
2024-10-17,14.386353492736816,14.454213354176863,14.240938315266506,14.250632845335447,4498500.0,,,,,
2024-10-18,14.182772636413574,14.386353140267214,14.0276638571958,14.26032702602246,4480700.0,,,,,
2024-10-21,13.65928077697754,14.163384336475444,13.63989171627466,14.143996200293866,2795800.0,,,,,
2024-10-22,13.921025276184082,13.940414335008596,13.649584924289346,13.649584924289346,2957500.0,,,,,
2024-10-23,14.037358283996582,14.056747344794111,13.814389631952832,13.84347229862782,2578100.0,,,,,
2024-10-24,14.027664184570312,14.143995771698563,13.8531663416173,14.105218575989143,1638500.0,,,,,
2024-10-25,13.736834526062012,14.143995536500928,13.678668271204486,14.114912871332791,2594000.0,,,,,
2024-10-28,14.13430118560791,14.18277291118284,13.8046945611239,13.911332542293,2266300.0,,,,,
2024-10-29,13.95011043548584,14.153690953464483,13.911333237990922,14.12460736195231,2191200.0,,,,,
2024-10-30,14.240938186645508,14.366964302839696,13.95010968337413,13.95010968337413,1962000.0,,,,,
2024-10-31,14.05674648284912,14.308798710633583,14.047051953044816,14.279715121220669,2009300.0,,,,,
2024-11-01,14.05674648284912,14.240937926524692,14.017969288153148,14.153689931849684,2257500.0,,,,,
2024-11-04,13.853166580200195,13.988887229781207,13.785306717670332,13.95011003340396,2464000.0,,,,,
2024-11-05,14.105218887329102,14.124607023351125,13.833778511371769,13.882249313687463,1662100.0,,,,,
2024-11-06,16.20888328552246,16.257355937864236,15.006789243085777,15.016483773554132,7833200.0,,,,,
2024-11-07,15.569058418273926,16.005303025960846,15.472115891193376,15.995608495896407,4629300.0,,,,,
2024-11-08,15.646613121032717,15.762945635077818,15.433339002499704,15.636918590775409,1787600.0,,,,,
2024-11-11,16.257356643676758,16.325216510858755,15.879277335167105,15.93744452050256,2838400.0,,,,,
2024-11-12,16.189496994018555,16.39307659829986,16.12163527688206,16.160413400960056,1989100.0,,,,,
2024-11-13,16.141021728515625,16.45123927479879,16.09255093029979,16.228270644538068,1792100.0,,,,,
2024-11-14,15.985913276672363,16.2282709707075,15.888969829249817,16.160411112224455,1335600.0,,,,,
2024-11-15,16.024694442749023,16.121636059564942,15.792031234113743,16.024694442749023,2574900.0,,,,,
2024-11-18,15.966525077819824,16.082857590804565,15.937443336355564,15.956830547650885,1919800.0,,,,,
2024-11-19,15.88896942138672,16.01499645451371,15.743555178506854,15.801720505850316,1336400.0,,,,,
2024-11-20,15.90835952758789,15.947137647731628,15.646612763745283,15.85988872645076,1295900.0,,,,,
2024-11-21,16.247661590576172,16.42215944288865,15.995609342685109,16.04408014653073,2607900.0,,,,,
