Date,Close,High,Low,Open,Volume,"('Close', 'ORCL')","('High', 'ORCL')","('Low', 'ORCL')","('Open', 'ORCL')","('Volume', 'ORCL')"
2024-09-09,138.20156860351562,141.57041453319914,137.8261502668881,140.77019340480476,20233400.0,,,,,
2024-09-10,154.00843811035156,158.5825597553389,151.2718672383843,152.36847036219655,37374200.0,,,,,
2024-09-11,155.28285217285156,157.5155839370567,152.97109926310816,154.8876861466898,12630100.0,,,,,
2024-09-12,159.43218994140625,160.3805945477841,155.99418178808307,157.12042167979394,16161300.0,,,,,
2024-09-13,160.07432556152344,171.84057760133416,159.05675868398663,171.60346893171288,25727800.0,,,,,
2024-09-16,168.27413940429688,171.88996726690036,162.5243788613421,162.99859617338726,27384400.0,,,,,
2024-09-17,165.4486846923828,168.58042186146588,164.75713651341837,168.22476635876706,12580100.0,,,,,
2024-09-18,162.54417419433594,165.5968752624232,161.7538269241378,165.5968752624232,12274400.0,,,,,
2024-09-19,165.5672149658203,166.13034240327633,162.52438820765744,165.23132232310175,10075900.0,,,,,
2024-09-20,165.97225952148438,166.79224332688386,164.58916338865222,165.11276514426848,12187700.0,,,,,
2024-09-23,163.94703674316406,165.3103854348713,162.2774320583042,165.21158637112242,7916100.0,,,,,
2024-09-24,163.79881286621094,164.0951949098158,161.94149946259637,163.73953947241336,6155100.0,,,,,
2024-09-25,164.27304077148438,166.71322969506463,163.66052884033476,165.6660260419562,7142400.0,,,,,
2024-09-26,166.07106018066406,166.32791658651576,164.47060312609125,165.6264795643499,7096800.0,,,,,
2024-09-27,166.70333862304688,167.0688679539789,164.50024353898257,166.06117498198893,8974400.0,,,,,
2024-09-30,168.34332275390625,168.4618846446368,164.44100095254026,167.45419148384028,10210300.0,,,,,
2024-10-01,165.1424102783203,168.4519672918911,163.96677096804515,168.16547417638895,7595100.0,,,,,
2024-10-02,165.685791015625,167.1380346333665,165.2510992880313,165.57711808372656,7073000.0,,,,,
2024-10-03,164.8460235595703,165.83395369834884,164.23351169740525,164.87566025776425,4735700.0,,,,,
2024-10-04,168.79774475097656,168.8372553238449,166.14021025570577,166.67370097444305,6386900.0,,,,,
2024-10-07,167.9185028076172,170.25001875907455,167.50357391896193,168.363068397275,6791000.0,,,,,
2024-10-08,172.26539611816406,172.53214151158923,168.38283739824234,168.5409098591328,7845400.0,,,,,
2024-10-09,176.13807678222656,176.45422169650482,171.71215350466537,172.45310118855843,8120900.0,,,,,
2024-10-10,173.6824951171875,176.54403262589295,172.46459777571923,175.90042502324806,7115900.0,,,,,
2024-10-11,174.03895568847656,175.2568379591646,172.68243768585,173.77161051883266,5869400.0,,,,,
2024-10-14,174.385498046875,175.4746708695777,173.7716088787233,174.81127109884594,4688700.0,,,,,
2024-10-15,172.37548828125,176.46481922073147,172.03884036356044,175.19742638241777,5848600.0,,,,,
2024-10-16,173.04879760742188,173.1874182256755,169.94961829612737,171.79130085779065,6383000.0,,,,,
2024-10-17,173.9498291015625,175.99945020412798,173.4151538752711,175.75191229948084,5474000.0,,,,,
2024-10-18,172.96958923339844,175.22713372247077,172.86067195065746,175.05880975978286,5001300.0,,,,,
2024-10-21,172.0487518310547,173.42506207274,171.45466988349108,172.73195891299125,4198400.0,,,,,
2024-10-22,173.58348083496094,174.1181711790004,172.5636258588843,173.72210145961654,5510100.0,,,,,
2024-10-23,171.395263671875,174.33601540139134,171.3061385372565,172.78146999519228,4830400.0,,,,,
2024-10-24,172.6626434326172,173.22702199665522,171.20711935010357,171.6130851382364,3488000.0,,,,,
2024-10-25,171.8111114501953,174.55382052941198,171.3952495873738,173.05869703865983,3674700.0,,,,,
2024-10-28,170.72193908691406,172.45470440749688,170.44469784430197,172.33589104881014,4330000.0,,,,,
2024-10-29,171.72198486328125,172.3061857901855,170.5932126427846,170.5932126427846,4122900.0,,,,,
2024-10-30,172.8408660888672,174.42511474002958,171.08829347365244,172.2665763305337,5822500.0,,,,,
2024-10-31,166.18704223632812,169.19711158497526,165.75137311150962,168.84065640180688,9477500.0,,,,,
2024-11-01,168.34556579589844,170.5734067176865,167.4346282097889,168.47427521981277,5680600.0,,,,,
2024-11-04,167.91981506347656,168.8010494295568,167.06828403827984,168.63272546171171,4804400.0,,,,,
2024-11-05,170.08824157714844,170.19715885808955,168.6426286939457,168.79114539135884,5456800.0,,,,,
2024-11-06,179.45509338378906,180.3066244208844,175.6727067676052,176.76187964360457,11085000.0,,,,,
2024-11-07,184.53456115722656,184.83160967872888,178.76197513143936,179.29666549184665,7759400.0,,,,,
2024-11-08,187.38619995117188,188.28724157962276,184.42564107562552,184.42564107562552,8520400.0,,,,,
2024-11-11,187.26736450195312,189.61401880333275,185.99006056204047,189.16845363463597,5973600.0,,,,,
2024-11-12,187.71295166015625,188.7328066511931,185.35638589792757,186.6831854831676,6629900.0,,,,,
2024-11-13,187.762451171875,189.8813749738072,186.9307123523625,187.1386508343692,5695400.0,,,,,
2024-11-14,185.20785522460935,187.72283357870967,184.8712073149725,186.8019998655534,7804300.0,,,,,
2024-11-15,181.9304656982422,183.9701756360224,180.53434827571752,182.7027827599548,8986300.0,,,,,
2024-11-18,183.90084838867188,184.34641357715896,181.0789254559108,182.48493888393287,6289400.0,,,,,
2024-11-19,187.0396270751953,187.4555040335242,182.50474614261364,183.06912468575013,8117000.0,,,,,
2024-11-20,188.8714141845703,189.0892487411969,185.9702773026556,189.01993087840023,4860200.0,,,,,
2024-11-21,190.5348663330078,194.109314235806,189.7526532118397,190.04970171540884,11394300.0,,,,,
2024-11-22,190.3962554931641,192.28744878424044,189.1783731853336,191.09926981744127,6879400.0,,,,,
2024-11-25,186.13861083984372,192.83203043673385,186.13861083984372,192.58449252859936,15138500.0,,,,,
2024-11-26,188.4951629638672,190.5051695853648,186.46536418769077,186.46536418769077,6427200.0,,,,,
2024-11-27,180.9007110595703,187.09907031932568,180.42544247791852,187.09907031932568,8368800.0,,,,,
2024-11-29,183.0196228027344,184.0988844483169,182.1878990634881,182.19779514067625,4628000.0,,,,,
2024-12-02,179.6234130859375,183.46519118491827,179.21744728648252,183.46519118491827,8859700.0,,,,,
2024-12-03,181.0888214111328,181.23733810435752,177.34604965672963,179.3956555658009,8917100.0,,,,,
2024-12-04,186.33663940429688,187.92087296195797,184.06918368968888,186.14850817548052,8906300.0,,,,,
2024-12-05,184.4058532714844,187.15847371751812,184.01969472282545,187.15847371751812,6398100.0,,,,,
2024-12-06,189.8021697998047,190.7329147563684,184.54446702231724,185.1583562028103,10503400.0,,,,,
2024-12-09,188.5743865966797,196.3569794950633,187.06935179543703,194.3667800345073,20158000.0,,,,,
2024-12-10,175.9895477294922,176.04895440708563,169.37532730133054,171.75170016466691,26502000.0,,,,,
2024-12-11,176.82127380371094,179.59370129385331,173.10820531919373,176.2469840650839,13188700.0,,,,,
2024-12-12,173.59341430664062,176.4153377655179,173.08842723816048,176.24701377886348,8154200.0,,,,,
2024-12-13,171.68238830566406,174.40530525302268,169.94962297552675,173.27653301373098,8351100.0,,,,,
2024-12-16,169.5436553955078,172.55372474083302,169.24660689177625,172.12795169349775,9572000.0,,,,,
2024-12-17,168.03863525390625,171.28633130424464,167.6029661310657,169.06838627365389,8940200.0,,,,,
2024-12-18,163.78097534179688,169.54364964113822,163.73146474143627,167.74158163442135,8817900.0,,,,,
2024-12-19,167.12770080566406,169.31594273673386,165.7513905304488,165.89992235234507,8386400.0,,,,,
2024-12-20,167.98912048339844,169.5733539443525,163.99881082955957,166.0781200799082,13810500.0,,,,,
2024-12-23,167.47422790527344,167.9494964056726,165.52362819733767,167.91979306867972,6518200.0,,,,,
2024-12-24,169.72189331054688,170.07834849913823,167.36532761327553,168.02872738760934,2451500.0,,,,,
2024-12-26,169.98922729492188,170.8506695005382,168.82085560499218,168.82085560499218,4100100.0,,,,,
2024-12-27,167.29603576660156,169.4644552710585,165.55335912716342,168.70204934982004,4344300.0,,,,,
2024-12-30,165.26622009277344,166.25637177012487,162.9294615298834,164.8701503567235,5254800.0,,,,,
2024-12-31,164.9988555908203,165.65235924740136,164.20673131998092,165.55333804785374,4307500.0,,,,,
2025-01-02,164.39488220214844,167.02868929667864,163.27600596915664,166.86036532412055,5360800.0,,,,,
2025-01-03,164.68203735351562,165.55336057232498,163.64237505086908,165.0582847242567,5876000.0,,,,,
2025-01-06,164.0582275390625,166.39498601223772,163.56315171939414,165.66226836006317,6845400.0,,,,,
2025-01-07,160.43426513671875,164.52359614564884,159.7312659501054,163.94930639532947,7712200.0,,,,,
2025-01-08,161.53334045410156,162.3650642185758,159.84017447565768,160.5827882171915,7596200.0,,,,,
2025-01-10,153.35443115234375,158.01957910325268,152.77872985222265,158.01957910325268,13593900.0,,,,,
2025-01-13,152.77874755859375,153.00703796669703,151.2898694136866,152.6000894511177,8828500.0,,,,,
2025-01-14,155.15101623535156,156.0840489032922,153.20555739831212,155.26020123150738,7410200.0,,,,,
2025-01-15,157.1361846923828,157.96995275332193,156.09396704338366,157.49351602502108,10701200.0,,,,,
2025-01-16,158.3570556640625,160.3025295599598,157.235444548846,158.96253331652363,9210600.0,,,,,
2025-01-17,159.8360137939453,161.95022538440185,159.34964153189355,160.5705323874347,11618300.0,,,,,
2025-01-21,171.2904510498047,172.0845071666043,161.54325621589828,162.65494689593746,30232000.0,,,,,
2025-01-22,182.85406494140625,190.56645695322385,179.23113465934694,190.0900051049716,48028500.0,,,,,
2025-01-23,185.0873870849609,185.1866516758929,180.15423679951505,180.2931981394297,17314600.0,,,,,
2025-01-24,182.23866271972656,187.69788173736308,180.52147928749332,187.24128584634775,12147200.0,,,,,
2025-01-27,157.10641479492188,171.24083624390423,151.52808973278027,167.64766682214352,42201600.0,,,,,
2025-01-28,162.78399658203125,164.60042958088198,155.58775283069147,161.7814908360029,20319300.0,,,,,
2025-01-29,160.8186798095703,162.81377087542572,158.82357359806468,162.81377087542572,9866600.0,,,,,
2025-01-30,169.11671447753906,170.21848493716448,162.883279038867,163.55822987758782,14981700.0,,,,,
2025-01-31,168.799072265625,171.71727579198375,167.8759751049796,169.14648321710632,8704600.0,,,,,
2025-02-03,167.3498992919922,168.64024815532832,161.98992921135053,161.98992921135053,8250600.0,,,,,
2025-02-04,166.64515686035156,169.13654068208552,165.11658205741836,169.13654068208552,6777000.0,,,,,
2025-02-05,170.38719177246094,170.6154821447027,167.27047461787816,167.7369909083174,7866700.0,,,,,
2025-02-06,171.07208251953125,174.34760189313155,170.29786719715483,171.717256906295,7036900.0,,,,,
2025-02-07,173.16644287109375,176.07471061027564,171.89591971810577,173.70243228376904,9991300.0,,,,,
2025-02-10,177.59336853027344,178.6554421218495,173.6230271408759,174.69502113349128,7625900.0,,,,,
2025-02-11,175.87620544433594,177.79188795280035,175.1416868126276,176.30300988670436,6528800.0,,,,,
2025-02-12,170.94305419921875,173.59325532841817,169.44425573798898,173.59325532841817,7454800.0,,,,,
2025-02-13,172.57089233398438,173.08704096507282,170.8239475423052,171.7172683134211,6421700.0,,,,,
2025-02-14,172.86866760253906,173.73221200749154,171.52867132634,172.95799664877887,7260900.0,,,,,
2025-02-18,178.4668426513672,180.88875324307085,174.78434446893584,175.43945441173764,11430500.0,,,,,
2025-02-19,180.1740875244141,180.33288966139207,174.39723382044127,177.25588432514118,8688500.0,,,,,
2025-02-20,174.69500732421875,178.93335066315063,173.13664118215357,178.47675477537666,8737000.0,,,,,
2025-02-21,166.56573486328125,175.5684907011528,166.30766814066882,174.81411618857112,9713900.0,,,,,
2025-02-24,168.69981384277344,172.87858971177556,163.43910842456918,172.28304758530845,10639100.0,,,,,
2025-02-25,167.29031372070312,169.335052086769,163.22072322593033,168.03475266865965,8316100.0,,,,,
2025-02-26,171.19119262695312,172.5808060270419,167.8759612684198,169.71223503670498,6915100.0,,,,,
2025-02-27,163.53836059570312,173.56347892081334,163.35970249848353,171.7172695212902,7436800.0,,,,,
2025-02-28,164.82872009277344,164.9180491389353,159.6176470275596,161.90059635192625,12843300.0,,,,,
2025-03-03,160.8186798095703,165.8808559178401,159.93527946948703,165.71211822879613,8081800.0,,,,,
2025-03-04,156.3024139404297,158.57542769387643,152.38170489564934,158.03943827697228,13171900.0,,,,,
2025-03-05,160.36209106445312,161.28520334068438,155.88553646718586,156.88804224539425,7141000.0,,,,,
2025-03-06,149.82083129882812,155.99471322868445,148.6197963921332,155.99471322868445,12321200.0,,,,,
2025-03-07,154.00955200195312,155.3197568346732,147.39892970159215,149.50320587159914,12646500.0,,,,,
2025-03-10,147.686767578125,151.3891218388872,145.71153242463117,149.4138715397429,21486100.0,,,,,
2025-03-11,143.11094665527344,144.69908925313888,136.67899791065392,142.356587251395,27200200.0,,,,,
2025-03-12,149.77120971679688,151.10127051177176,143.93480274481888,145.1457581389456,15373900.0,,,,,
2025-03-13,146.5651397705078,149.05652326362645,144.40129607751797,148.67933602685557,14187700.0,,,,,
2025-03-14,148.16323852539062,149.76130175061928,146.78354531694993,147.81582754986823,9330000.0,,,,,
2025-03-17,152.86807250976562,154.59517656394172,149.2848385980273,149.2848385980273,9885000.0,,,,,
2025-03-18,148.3418731689453,151.28985278346303,147.52796108160254,151.24022048829153,9402500.0,,,,,
2025-03-19,151.31964111328125,152.92763975939334,148.88780991381913,148.94736261448045,6909500.0,,,,,
2025-03-20,151.58763122558594,153.34451148211352,149.70172517654845,150.45608456703343,7051600.0,,,,,
2025-03-21,151.1012725830078,152.69933569744782,148.99699636237304,150.525571228265,17620200.0,,,,,
2025-03-24,153.7216796875,155.4388631515723,152.8879116752121,155.18078128182867,7848300.0,,,,,
2025-03-25,152.7886505126953,154.4462813195716,151.9151857331386,153.36435181379517,8521200.0,,,,,
2025-03-26,146.70411682128906,151.8953339278208,145.47330554272312,151.7563725855352,13210000.0,,,,,
2025-03-27,144.6990966796875,145.94974881638117,143.84547264001216,144.7685849267738,9148300.0,,,,,
2025-03-28,139.82550048828125,144.5700574898809,138.0785556362548,142.7139276379996,13144500.0,,,,,
2025-03-31,138.7733612060547,139.54757660001664,135.7459727318952,137.61203811511174,15509900.0,,,,,
2025-04-01,140.88755798339844,142.18784228535677,137.73112889671873,138.7237141831785,9518500.0,,,,,
2025-04-02,144.77850341796875,146.79345051777045,138.8229911673664,138.8229911673664,11594400.0,,,,,
2025-04-03,136.21249389648438,140.35157330929405,135.62687212955353,138.21752069966047,14433800.0,,,,,
2025-04-04,127.31892395019533,132.82777553617606,126.0087040505458,131.92451925496164,14986900.0,,,,,
2025-04-07,126.21715545654295,133.1156205397126,117.97869410624924,117.97869410624924,19482700.0,,,,,
2025-04-08,123.5768814086914,132.00393684634503,120.79763927960668,131.5572613030457,11950300.0,,,,,
2025-04-09,138.6542510986328,139.54757186267764,122.48503470617192,122.48503470617192,17762000.0,,,,,
2025-04-10,132.8367462158203,136.12403246183374,128.76247694232546,136.12403246183374,12401600.0,,,,,
2025-04-11,131.84059143066406,132.4880835030996,128.34409167934962,131.60150971773533,10190200.0,,,,,
2025-04-14,134.12176513671875,136.27345486619865,132.35857367505682,136.27345486619865,8217700.0,,,,,
2025-04-15,133.42446899414062,135.95468587687668,133.20531455547157,134.2413049200413,8630000.0,,,,,
2025-04-16,129.26052856445312,132.02982670588852,127.3578843967877,131.77083295742858,8295200.0,,,,,
2025-04-17,128.12493896484375,130.79463159489916,127.94563907778048,130.3961620679948,8925500.0,,,,,
2025-04-21,122.34725952148438,126.71039795169804,120.77333919459306,126.40159358883746,12201200.0,,,,,
2025-04-22,126.750244140625,127.49735734953316,122.9150645215688,124.0207926787552,11233700.0,,,,,
2025-04-23,130.8942413330078,135.3470377235654,130.4858309562903,134.39074123166745,9528900.0,,,,,
2025-04-24,136.98069763183594,137.32935650864644,131.49191193156128,131.99994339200407,7305900.0,,,,,
2025-04-25,137.95693969726562,138.4649711698254,136.23358774514043,136.96078882554028,5476400.0,,,,,
2025-04-28,139.6005859375,140.12854469630008,137.5485175240421,139.1124665265094,6985100.0,,,,,
2025-04-29,140.2480926513672,140.6166788575364,139.0128751389693,139.2718689270396,4851500.0,,,,,
2025-04-30,140.17835998535156,140.75612934834518,135.04818877954332,137.9469764317269,9443500.0,,,,,
2025-05-01,144.9300079345703,148.06787736322175,144.78057617126572,145.99588155253466,11525800.0,,,,,
2025-05-02,150.1498260498047,152.47085955040254,147.75906988784533,147.75906988784533,11346000.0,,,,,
2025-05-05,148.7153778076172,150.239502839151,147.9483524728618,148.86480957936584,5187400.0,,,,,
2025-05-06,147.13148498535156,148.3667175741725,145.15911045808895,146.4142551208822,5108600.0,,,,,
2025-05-07,148.79505920410156,149.3230179797694,146.6732680641739,146.9322618333512,6049600.0,,,,,
2025-05-08,149.7214813232422,151.2256636902617,148.03798389257275,148.47629271476555,6113600.0,,,,,
2025-05-09,149.76133728027344,151.21572442430065,149.21345119176803,149.4624889410834,4707100.0,,,,,
2025-05-12,156.61485290527344,156.82403609184686,153.82562721718955,155.70835189663617,7875500.0,,,,,
2025-05-13,161.64541625976562,162.59175660672386,156.96350991161148,157.61100193846264,11955200.0,,,,,
2025-05-14,162.32278442382812,162.78102052107883,160.44005985044555,161.7350590469649,7499400.0,,,,,
2025-05-15,158.7864532470703,161.11745799124287,158.2983490160712,160.73891577123783,10169200.0,,,,,
2025-05-16,159.8722686767578,160.22091238320291,157.90985012314135,159.38414924766633,8515500.0,,,,,
2025-05-19,159.02552795410156,161.34656135885064,157.22249726973996,157.690689405465,10268900.0,,,,,
2025-05-20,159.6929473876953,159.7427579724074,156.92364911833536,158.0194211817755,7576400.0,,,,,
2025-05-21,156.5749969482422,160.2806796490965,155.8577822578076,157.7405069203338,6011000.0,,,,,
2025-05-22,156.70449829101562,158.57726687863232,156.21639406981612,156.37576666446228,7603300.0,,,,,
2025-05-23,155.36965942382812,156.774235861949,153.666234671205,154.3934357831737,6527500.0,,,,,
2025-05-27,161.28680419921875,161.77490843739847,158.3083073823269,158.70677688294603,6976800.0,,,,,
2025-05-28,163.21932983398438,163.68752196951505,160.65921474395256,161.24694012257828,8090700.0,,,,,
2025-05-29,162.27297973632812,164.68367835286662,160.86841848296277,164.3649027605764,6994700.0,,,,,
2025-05-30,164.8928680419922,165.11202247032543,160.9281914567902,162.80094493519584,17547900.0,,,,,
2025-06-02,165.92886352539062,166.35720111847093,161.97414321692904,163.53809223359426,7166000.0,,,,,
2025-06-03,168.4889678955078,168.6782390044453,165.94877998093125,166.15797836450872,7155300.0,,,,,
2025-06-04,167.45298767089844,169.82381669349255,166.92502886166116,169.0567913744469,6375800.0,,,,,
2025-06-05,170.48126220703125,171.5969463365439,168.11041823176058,168.34949991668026,7707800.0,,,,,
2025-06-06,173.35018920898438,174.11721448154944,171.99542333528828,173.3302619343553,6833700.0,,,,,
2025-06-09,176.4681396484375,178.03210397971034,173.12107175481495,174.1869605971562,9668900.0,,,,,
2025-06-10,176.79685974121094,177.16544591497188,173.60917986037978,177.0259853951873,11056700.0,,,,,
2025-06-11,175.70111083984375,178.8589075527649,175.52179576337005,176.86660563672197,18002900.0,,,,,
2025-06-12,199.0907287597656,201.710610612872,188.15299562407563,189.2288404702175,54610000.0,,,,,
2025-06-13,214.39161682128903,215.7663100485419,200.4255757156024,200.80411795500424,53707400.0,,,,,
2025-06-16,210.28746032714844,214.3417865717965,209.17176098705144,212.37936808972452,22665300.0,,,,,
2025-06-17,207.37869262695312,215.04906692268383,206.68139001826583,209.8491578692407,17819200.0,,,,,
2025-06-18,210.05833435058597,213.8935213761021,208.7633503472176,210.2774887634758,15055400.0,,,,,
2025-06-20,204.3802795410156,212.97706672301464,203.85232077688923,212.5288018553676,20879100.0,,,,,
2025-06-23,206.2430877685547,206.4722134330607,201.7604084551147,204.71897801798968,13418400.0,,,,,
2025-06-24,214.44142150878903,215.5371784452328,207.74728583866343,209.18174565369856,19030600.0,,,,,
2025-06-25,209.90892028808597,216.0950089070225,209.42080087175407,214.11267833060992,11804600.0,,,,,
2025-06-26,212.0008544921875,213.59468690731828,209.5503164438458,211.1840034093878,10531100.0,,,,,
2025-06-27,209.4307861328125,213.82380037373912,209.1518650762476,212.8675039512472,14127500.0,,,,,
2025-06-30,217.7884826660156,227.34156643565348,217.5394449335429,225.628185620237,31844200.0,,,,,
2025-07-01,218.11721801757807,222.31100499192453,215.47740888830324,218.4559056915047,16962200.0,,,,,
2025-07-02,229.09478759765625,231.0073955673665,215.8858316818183,216.8421280666449,22326900.0,,,,,
2025-07-03,236.40655517578125,237.0739745007691,230.31010091161096,232.32233012429785,18441400.0,,,,,
2025-07-07,231.3660125732422,234.3445093651428,228.61664144229655,234.20504884111057,16584300.0,,,,,
2025-07-08,233.59739685058597,240.5106868482372,232.2924415432592,236.2172787027366,20401800.0,,,,,
2025-07-09,234.90235900878903,235.5996616513549,231.1070262256274,234.6035106762444,10871600.0,,,,,
2025-07-10,234.5928955078125,239.64412733135703,233.09549404712436,239.52434008885567,11486300.0,,,,,
2025-07-11,230.16058349609372,233.59462659778504,229.471776390744,230.96917784329383,10208200.0,,,,,
