Date,Close,High,Low,Open,Volume,"('Close', 'UNP')","('High', 'UNP')","('Low', 'UNP')","('Open', 'UNP')","('Volume', 'UNP')"
2024-10-02,237.69732666015625,240.471353865046,236.58380785794847,239.3578350628382,2568300.0,,,,,
2024-10-03,235.0405120849609,237.3554555861003,234.03443871247887,236.79868872137868,1990200.0,,,,,
2024-10-04,233.3116149902344,237.53125964800435,231.6804085562071,236.10518176394757,2137900.0,,,,,
2024-10-07,231.36782836914065,232.61809452351173,229.8245278245126,232.17855039030047,1684100.0,,,,,
2024-10-08,232.04180908203125,233.38975836996164,231.79761623446987,232.1590168794692,1783200.0,,,,,
2024-10-09,232.15899658203125,233.1162431919117,230.40082015678388,231.60224468852888,2046700.0,,,,,
2024-10-10,233.2725524902344,233.38976028863584,230.8013071405966,231.93436553963983,1900700.0,,,,,
2024-10-11,236.68148803710935,236.9061412977449,233.9856041964345,234.5032918734009,1663800.0,,,,,
2024-10-14,239.57272338867188,240.45181167936408,236.3396124672024,237.01357220774716,1735800.0,,,,,
2024-10-15,240.08062744140625,242.92303569292,239.66062290820057,240.97927021376623,1858000.0,,,,,
2024-10-16,242.3369903564453,244.41750330395783,239.7973787541325,240.21738330213992,1500100.0,,,,,
2024-10-17,236.1051788330078,241.14532272374416,234.91351655874035,241.14532272374416,2177900.0,,,,,
2024-10-18,238.42991638183597,239.0257475611982,235.85124035568688,236.89637805462425,2866100.0,,,,,
2024-10-21,234.7670135498047,238.0684907693208,233.8586083913598,238.0684907693208,1547900.0,,,,,
2024-10-22,235.8414306640625,236.3200539732433,233.08694331024896,235.4800300474581,1818400.0,,,,,
2024-10-23,235.7437896728516,236.56427409380788,234.53258773880947,235.6949481206722,2156100.0,,,,,
2024-10-24,225.38999938964844,228.56450642330543,222.2740962549939,224.09089164581465,5181100.0,,,,,
2024-10-25,224.9504547119141,226.49375530084865,223.9541437181768,224.8430092625468,2952000.0,,,,,
2024-10-28,226.59141540527344,228.03704774592285,224.71601618685196,224.71601618685196,2493000.0,,,,,
2024-10-29,226.6011962890625,228.9356792754014,226.0835086534891,226.71840408448335,3682100.0,,,,,
2024-10-30,226.77700805664065,229.19939689034044,225.90768213017083,226.12257302474524,3079400.0,,,,,
2024-10-31,226.6793365478516,228.40821112299471,224.9406698159827,225.38022885122567,2594700.0,,,,,
2024-11-01,227.28494262695312,229.3849952045614,226.90400237180356,228.12496663886623,2653300.0,,,,,
2024-11-04,224.56951904296875,227.81239238246795,224.1104352867089,226.56212616671536,2195600.0,,,,,
2024-11-05,228.43753051757807,228.4570701194774,224.1690441200649,225.24349865928644,1483700.0,,,,,
2024-11-06,242.71792602539065,245.87289341533952,236.72055033740293,242.31744618181503,5318700.0,,,,,
2024-11-07,236.9256591796875,244.08539505159868,236.57402089319703,243.50910352506796,2921300.0,,,,,
2024-11-08,235.88052368164065,238.45919950417735,235.21631139928735,236.33960741822867,2209300.0,,,,,
2024-11-11,236.32981872558597,240.2271416716791,236.2223732838336,238.1954555304009,3299100.0,,,,,
2024-11-12,233.3604736328125,237.0038270139373,233.04789961079172,236.72056984778695,2362900.0,,,,,
2024-11-13,234.82562255859372,235.33353296997055,232.7743965982631,233.84885113069328,2563900.0,,,,,
2024-11-14,230.10780334472656,235.48980827958852,229.3654624619572,234.6790862461748,2766000.0,,,,,
2024-11-15,230.0980529785156,232.3055510453191,228.5645146789326,229.424078306946,2068500.0,,,,,
2024-11-18,228.9649810791016,229.9905940014292,228.44729344385635,229.6194161103672,1401400.0,,,,,
2024-11-19,227.8710021972656,228.6524223284812,226.4742261951104,227.7244924433156,1773900.0,,,,,
2024-11-20,228.1347198486328,228.8770756320524,226.4546718921073,228.04681400196947,1158000.0,,,,,
2024-11-21,233.4679107666016,234.356761438292,228.2421776679085,228.6328951815052,3490700.0,,,,,
2024-11-22,236.75961303710935,237.03310782981583,233.9074424100646,234.42513004656956,2664900.0,,,,,
2024-11-25,243.5286407470703,244.7593672855928,237.4042801939876,237.80476002553587,4224400.0,,,,,
2024-11-26,239.9243621826172,241.4285835708682,236.82799865338495,241.0281037224431,3305300.0,,,,,
2024-11-27,239.53366088867188,242.1318765485141,239.1722602179753,240.3248433863318,2040800.0,,,,,
2024-11-29,238.97689819335935,240.90113907504815,238.4299085851461,239.3969027481128,1484900.0,,,,,
2024-12-02,235.18702697753903,238.88899909490203,234.8256263128298,238.3615341689675,3100000.0,,,,,
2024-12-03,231.4850616455078,236.1149485866052,229.648726626712,236.1149485866052,4196800.0,,,,,
2024-12-04,229.5412750244141,232.3250794279389,228.1835633981032,231.2017833947848,3264900.0,,,,,
2024-12-05,229.1798858642578,230.06873654009064,228.14451053101243,229.863622885802,2011400.0,,,,,
2024-12-06,228.14450073242188,231.17248309902556,227.94913453092929,230.21525130997583,2585100.0,,,,,
2024-12-09,229.4314422607422,230.83629278872348,227.6139973696021,228.16414317427905,3095700.0,,,,,
2024-12-10,232.9189910888672,234.8150453630128,227.712228329362,229.24479662462093,3092600.0,,,,,
2024-12-11,229.667236328125,234.23542544919877,229.2055035794152,232.34920474802996,2862600.0,,,,,
2024-12-12,229.5984649658203,230.42368367368985,227.81047610842077,230.1289584236368,2242700.0,,,,,
2024-12-13,230.8461151123047,233.36107596788145,229.0777785762432,229.0777785762432,2715600.0,,,,,
2024-12-16,228.7928924560547,230.94436737712607,227.4961222921997,229.92265513617411,2839500.0,,,,,
2024-12-17,225.8358459472656,228.41956753660804,225.29551881211256,226.6217599725619,3642400.0,,,,,
2024-12-18,220.58978271484372,227.0442074561749,220.46207992791983,225.7572559756031,3582400.0,,,,,
2024-12-19,219.2242431640625,222.61356127152365,219.13583008048087,220.471904974775,2785300.0,,,,,
2024-12-20,222.33848571777344,223.90051013728032,217.95694141342145,219.1947695399524,5949400.0,,,,,
2024-12-23,223.13421630859372,223.51735462717448,220.80590038151217,221.6606050847681,1939300.0,,,,,
2024-12-24,225.7081298828125,225.96355044393437,222.65284186672173,223.7236624760989,669000.0,,,,,
2024-12-26,226.1796875,226.73966700248448,224.5194163313211,224.69625748644503,1021700.0,,,,,
2024-12-27,225.88494873046875,227.6532852242394,224.28363470279905,224.5587076029024,1455900.0,,,,,
2024-12-30,223.78260803222656,225.59024930730791,222.7903818085133,224.16574637508117,1659700.0,,,,,
2024-12-31,224.0281982421875,225.46251977858023,222.95737767185963,223.9889085381974,1784700.0,,,,,
2025-01-02,225.08921813964844,226.5628294979098,224.3131227533848,225.9340892513323,3177200.0,,,,,
2025-01-03,227.4273376464844,228.28202737982087,224.82396375163827,225.76706656283392,1994500.0,,,,,
2025-01-06,225.96356201171875,228.21328376384216,224.88292266825184,228.12487067935265,2798800.0,,,,,
2025-01-07,226.48422241210935,228.43921876779893,225.7277794169415,226.93613646576011,2752700.0,,,,,
2025-01-08,227.74171447753903,228.0167873790747,224.9811368029832,225.6000583266128,2062800.0,,,,,
2025-01-10,221.2480010986328,225.9635451367867,220.786268371425,224.79449279613493,2711300.0,,,,,
2025-01-13,222.77072143554688,223.0261569818148,218.58567084201857,219.79402788128573,2278100.0,,,,,
2025-01-14,225.3446502685547,225.5411287819257,223.62543704344623,224.80432311402208,1823400.0,,,,,
2025-01-15,226.7985992431641,229.19567597537312,226.385989886196,228.90095072315333,1892300.0,,,,,
2025-01-16,230.75770568847656,230.9934888938028,225.5313053883812,226.2386250236612,2296900.0,,,,,
2025-01-17,230.13877868652344,235.05081625339463,228.11502160742836,235.05081625339463,3643700.0,,,,,
2025-01-21,232.56532287597656,233.16459204955532,230.8559434227525,231.44537892752507,2630500.0,,,,,
2025-01-22,231.6516876220703,232.83057360427543,230.040539948642,232.565319386416,2757500.0,,,,,
2025-01-23,243.6862030029297,245.27769848421917,237.80157620737484,242.3108233979283,5226200.0,,,,,
2025-01-24,244.40335083007807,246.0930930273381,241.3873674250842,243.12621800791425,4048500.0,,,,,
2025-01-27,249.94412231445312,252.32154674135677,245.60188282494997,246.22080436658055,4537400.0,,,,,
2025-01-28,244.77667236328125,251.7714094254601,244.4328237195737,249.53152137767583,3167200.0,,,,,
2025-01-29,245.1598052978516,248.53928964345732,244.67842020536543,245.30716043312825,3026900.0,,,,,
2025-01-30,245.52330017089844,247.2032237255523,242.723447566942,244.99280667436827,2490500.0,,,,,
2025-01-31,243.4307556152344,247.60598762377668,243.30305282958705,244.29527903979724,2987200.0,,,,,
2025-02-03,238.74468994140625,242.35012389551005,232.8993679449184,237.96857957274304,3962300.0,,,,,
2025-02-04,239.2162322998047,241.2105183760125,238.07663597330043,238.42048460313595,2895100.0,,,,,
2025-02-05,240.1790008544922,240.91580653916515,238.7250418340356,239.9333989596012,2436900.0,,,,,
2025-02-06,239.22604370117188,241.41682320798364,238.4990717487247,241.04350356298727,1574500.0,,,,,
2025-02-07,237.8212127685547,239.8253175011976,236.55389868100264,239.69761471782533,2185500.0,,,,,
2025-02-10,240.03163146972656,240.19863894949987,237.33001078624548,239.48148565627355,2315000.0,,,,,
2025-02-11,243.37181091308597,243.62724646229915,239.56989860477347,240.48353040368457,2584800.0,,,,,
2025-02-12,244.1380920410156,244.8454266680937,239.06888053408875,239.06888053408875,2656900.0,,,,,
2025-02-13,246.5548095703125,247.4094992918009,242.99849924468623,244.786473085898,2279800.0,,,,,
2025-02-14,244.83560180664065,248.7455795145572,244.71771770188755,247.0656710604299,1696300.0,,,,,
2025-02-18,246.7512969970703,247.35056618873548,244.06932864305688,245.6018819882074,1709300.0,,,,,
2025-02-19,242.71360778808597,245.85730896145992,240.1004000978893,245.25803975416443,2488500.0,,,,,
2025-02-20,243.2932281494141,243.37182255367355,241.0238690664397,242.2420598469369,1425400.0,,,,,
2025-02-21,241.2301788330078,243.38165378319871,237.55596917004877,242.428717252837,3292500.0,,,,,
2025-02-24,238.0668182373047,241.6722520689219,237.9587528095298,240.9256277436087,5576700.0,,,,,
2025-02-25,241.56417846679688,242.51711493665155,238.49907187777487,238.6169559803223,2911600.0,,,,,
2025-02-26,241.1613922119141,243.5977736383972,240.47370995054743,241.60347259491053,2477000.0,,,,,
2025-02-27,240.75863647460935,242.9494012139119,239.48150360318476,240.6800420681763,3012400.0,,,,,
2025-02-28,243.6825256347656,244.09740347155545,239.53373219410292,241.9341000511222,3252600.0,,,,,
2025-03-03,242.81326293945312,246.65583831886937,240.79813975040375,245.3124178352481,2218000.0,,,,,
2025-03-04,238.5755615234375,241.04508327425592,237.91373150294996,240.69934420003548,3037800.0,,,,,
2025-03-05,240.64007568359372,242.062522609485,238.2495804614349,238.87190475970343,3051700.0,,,,,
2025-03-06,242.27984619140625,242.4872775794749,238.9015422165488,240.333861829541,2311100.0,,,,,
2025-03-07,246.2705841064453,247.27815319886,241.97362531346016,243.0898388928096,2835800.0,,,,,
2025-03-10,245.2630157470703,248.19680879495476,243.11947267456392,244.60118572611103,2420700.0,,,,,
2025-03-11,234.8811492919922,245.0654544824714,234.5354102211073,244.4332575232716,3357900.0,,,,,
2025-03-12,234.59469604492188,235.4935905160304,231.1669986142197,233.80444606209664,1927500.0,,,,,
2025-03-13,231.4336853027344,235.18736124123637,230.67308348369264,234.2588186852488,2399900.0,,,,,
2025-03-14,234.6342010498047,234.8416475103636,232.04614705984585,232.7672431958335,2116800.0,,,,,
2025-03-17,234.96017456054688,236.59005286268683,233.09321674766693,234.5650571154113,2139000.0,,,,,
2025-03-18,234.19955444335935,237.0740812965433,232.6585753265741,235.5726078946246,2184200.0,,,,,
2025-03-19,233.5081024169922,235.22689501377272,232.03626199989344,234.12053899931823,2058300.0,,,,,
2025-03-20,231.92759704589844,233.06358608968324,230.41625094720405,231.42382003725515,2869500.0,,,,,
2025-03-21,231.02870178222656,231.39418617509892,228.519659262995,230.2384518138206,4167700.0,,,,,
2025-03-24,232.3325958251953,234.9305374467304,231.02869622056463,234.0711487283883,3291100.0,,,,,
2025-03-25,232.9154052734375,233.65626179376957,231.48308568201517,232.3326017615731,1849000.0,,,,,
2025-03-26,235.1280975341797,235.83932098548584,232.81662885381675,232.98455451971347,1709900.0,,,,,
2025-03-27,233.0932159423828,235.4244450352637,231.79918898035515,235.4244450352637,1913900.0,,,,,
2025-03-28,229.31979370117188,233.81432649721432,229.18150108003667,232.7376185846069,1918000.0,,,,,
2025-03-31,233.3599395751953,235.19726441412496,227.4725929180854,227.7491781563961,3478100.0,,,,,
2025-04-01,234.27859497070312,234.77249933630463,230.98919008706503,231.7992004815788,2367300.0,,,,,
2025-04-02,235.5528717041016,235.6022500814077,231.7498021401155,232.27333955078436,2023600.0,,,,,
2025-04-03,221.2395172119141,230.13966823173783,220.3603680659948,228.5295502895407,5754800.0,,,,,
2025-04-04,210.6600799560547,219.04658132567727,209.95874421307695,217.3179160840992,6784500.0,,,,,
2025-04-07,207.4102020263672,213.6037670370678,202.293344923156,208.5363033853341,5055900.0,,,,,
2025-04-08,205.73092651367188,215.0755885722494,202.1649364284604,214.87802984263055,5126200.0,,,,,
2025-04-09,220.8048858642578,221.96062027827907,203.86397204702624,204.10103649743152,5361000.0,,,,,
2025-04-10,216.64622497558597,218.98732691887656,211.58863386329227,218.68110861421596,5088800.0,,,,,
2025-04-11,215.92510986328125,217.58463639203663,212.47766699121888,216.09303554113035,2965000.0,,,,,
2025-04-14,219.56024169921875,220.54805038900523,216.61656095126455,218.45388571717805,3197700.0,,,,,
2025-04-15,217.39694213867188,221.57536875070252,216.91291044583863,220.07389529504349,2807000.0,,,,,
2025-04-16,213.95936584472656,217.85131937785,212.78387110538077,217.02156370516968,3293600.0,,,,,
2025-04-17,217.5747528076172,219.53062501160628,214.65084730860343,214.84840604673693,4545800.0,,,,,
2025-04-21,213.41607666015625,216.3103489706196,210.75886879557856,215.50035365923543,3379600.0,,,,,
2025-04-22,214.25570678710935,215.9547390028148,212.33937051847883,215.37193547153905,3353300.0,,,,,
2025-04-23,217.10060119628903,221.84208610878605,215.6682815541715,218.6119473454375,3879500.0,,,,,
2025-04-24,212.8233795166016,213.1987516425636,204.11091469755917,205.7111599541096,5205100.0,,,,,
2025-04-25,210.6897125244141,212.14179252980367,208.9906954149918,211.39106333853505,3454900.0,,,,,
2025-04-28,210.0180206298828,212.08253731652692,208.2300891896424,210.4625315564056,3053300.0,,,,,
2025-04-29,211.92446899414065,212.33936190655115,208.7140907626453,208.7140907626453,2886400.0,,,,,
2025-04-30,213.03082275390625,213.3469136924932,207.96335942106987,210.86751934111027,3139100.0,,,,,
2025-05-01,211.4700927734375,212.8727793483468,209.97850703111317,212.8727793483468,4458500.0,,,,,
2025-05-02,215.62875366210935,216.9326683760241,213.2086253709652,214.1766887456345,2926800.0,,,,,
2025-05-05,213.8902282714844,216.12267062905417,213.62351568756287,214.15694085540588,1895600.0,,,,,
2025-05-06,210.60081481933597,213.5840013561188,210.40325609108035,212.1417940016001,2265100.0,,,,,
2025-05-07,211.24288940429688,212.28996417936355,210.10690039392597,211.1342298480486,3277100.0,,,,,
2025-05-08,214.1964263916016,216.25107021480864,211.26263346318808,212.2899629111737,3335500.0,,,,,
2025-05-09,213.68280029296875,215.06572654142008,212.49741771113543,214.09767816750417,2172900.0,,,,,
2025-05-12,228.05538940429688,228.7172194235743,223.7584306093885,224.2918406745736,4965900.0,,,,,
2025-05-13,225.4673309326172,229.1617408174673,225.2598844780561,228.19367745986796,3028100.0,,,,,
2025-05-14,225.5562438964844,225.9711217582258,220.4196414670831,224.5684351572624,3253000.0,,,,,
2025-05-15,228.03564453125,228.62832070786973,224.91416542031985,226.4551445814016,2607600.0,,,,,
2025-05-16,228.59869384765625,229.1419916621877,227.31453948769965,228.50979467966883,2006800.0,,,,,
2025-05-19,226.7021026611328,227.2651608699896,225.37844258549876,226.28722480486385,2509400.0,,,,,
2025-05-20,225.5463714599609,227.08735068303983,225.0327066946796,225.86246241898897,1982900.0,,,,,
2025-05-21,220.89376831054688,224.12390685766988,220.75547570069145,222.8792733689708,2183600.0,,,,,
2025-05-22,220.1529083251953,221.6148759750894,219.2243657854086,220.6369399884018,2848900.0,,,,,
2025-05-23,219.40219116210935,220.2912129638229,217.3277868610918,217.4364464211025,3227900.0,,,,,
2025-05-27,221.6148834228516,222.21744732065932,220.02451084488447,220.93329302189932,2613300.0,,,,,
2025-05-28,219.4713287353516,222.7014673900708,219.25402468928087,222.25695649164044,3073200.0,,,,,
2025-05-29,219.7973175048828,220.8641527537547,217.0907312014676,219.7281787308598,2980600.0,,,,,
2025-05-30,220.28428649902344,221.18864228765204,218.9327266364413,219.5488737977068,4179600.0,,,,,
2025-06-02,217.53146362304688,218.6345750400396,216.04077333868295,217.42214572896344,4587000.0,,,,,
2025-06-03,220.40353393554688,220.9898684950016,216.2097239104108,216.4879848933413,6229300.0,,,,,
2025-06-04,219.49917602539065,220.79111067020256,217.9985532274524,220.4731046202671,3976800.0,,,,,
2025-06-05,219.2805328369141,220.3836442442109,218.03829094419623,219.57867392398347,3084600.0,,,,,
2025-06-06,222.0432891845703,222.7687694059316,220.7712346331488,221.5861526360741,2953400.0,,,,,
2025-06-09,222.74888610839844,223.86193003397935,221.86441045380224,222.57994302427176,3128500.0,,,,,
2025-06-10,225.1936187744141,227.77747284031756,221.97372229514704,223.1066463068008,3122200.0,,,,,
2025-06-11,224.31907653808597,225.6110111583674,223.23584523105413,225.6110111583674,2655100.0,,,,,
2025-06-12,224.09051513671875,224.09051513671875,222.12279297124084,223.17622688188945,1939200.0,,,,,
2025-06-13,221.9836578369141,224.0706303333484,221.38739081228,222.29173140758792,1670100.0,,,,,
2025-06-16,223.25570678710935,224.7861572900956,222.38117880663145,222.64949213718884,2659500.0,,,,,
2025-06-17,219.22091674804688,222.61968888785157,218.28674837970965,222.3811881395688,2767900.0,,,,,
2025-06-18,220.6320953369141,220.76129334785347,218.8830241895216,219.6084892178493,2414500.0,,,,,
2025-06-20,221.1289978027344,222.3911198597544,219.8370783163666,221.22838322357168,4274300.0,,,,,
2025-06-23,224.47808837890625,224.5675261576121,220.4432890559251,221.04948855432212,2665300.0,,,,,
2025-06-24,226.4954833984375,226.6147337676013,224.43832354584796,226.1377171268604,2777100.0,,,,,
2025-06-25,225.40231323242188,225.5911364336642,224.0706335113572,225.50169865331347,2005400.0,,,,,
2025-06-26,227.96630859375,228.81103920195525,225.46194452747883,226.0085340290183,2960200.0,,,,,
2025-06-27,229.9737701416016,230.2420834832391,227.6482968628923,227.6482968628923,7430700.0,,,,,
2025-06-30,228.6520233154297,230.56010512435464,228.3836948092115,229.5066863806437,3579000.0,,,,,
2025-07-01,234.1079559326172,235.6383913410192,228.00604892387105,228.1948721263028,2687500.0,,,,,
2025-07-02,235.6880798339844,235.936528219246,233.05451785175936,234.7936565485909,1752100.0,,,,,
2025-07-03,234.81353759765625,237.7054804529645,234.81353759765625,236.21479013547605,1327600.0,,,,,
2025-07-07,233.88931274414065,236.03589523866447,232.37874233651684,234.2669439729822,2580900.0,,,,,
2025-07-08,235.0719146728516,237.37752293884756,232.85575934916903,233.59117201968556,2574300.0,,,,,
2025-07-09,235.02224731445312,236.999886817828,234.7340386866686,235.8570302755989,2432800.0,,,,,
2025-07-10,235.5290679931641,239.24586127626213,234.12781546825448,235.6980110745659,2630100.0,,,,,
2025-07-11,233.640869140625,234.82347072460996,232.61726299957397,234.15763086731076,3211700.0,,,,,
2025-07-14,231.86196899414065,233.40235201796384,229.96381968842357,232.6271942678748,1973400.0,,,,,
