Date,Close,High,Low,Open,Volume,"('Close', 'MNTS')","('High', 'MNTS')","('Low', 'MNTS')","('Open', 'MNTS')","('Volume', 'MNTS')"
2024-09-03,10.178000450134276,10.86400032043457,9.100000381469728,9.9399995803833,136786.0,,,,,
2024-09-04,11.116000175476074,11.508000373840332,9.520000457763672,10.33199977874756,206886.0,,,,,
2024-09-05,10.640000343322754,12.31999969482422,9.9399995803833,10.779999732971191,183771.0,,,,,
2024-09-06,9.911999702453612,10.779999732971191,9.54800033569336,10.640000343322754,92536.0,,,,,
2024-09-09,9.380000114440918,10.37399959564209,9.100000381469728,10.37399959564209,57064.0,,,,,
2024-09-10,8.904000282287598,9.883999824523926,8.38599967956543,9.883999824523926,120364.0,,,,,
2024-09-11,8.87600040435791,9.477999687194824,8.399999618530273,8.946000099182129,113500.0,,,,,
2024-09-12,8.38599967956543,9.95400047302246,8.105999946594238,9.65999984741211,133607.0,,,,,
2024-09-13,8.008000373840332,9.618000030517578,7.420000076293945,9.618000030517578,782650.0,,,,,
2024-09-16,8.119999885559082,8.946000099182129,7.28000020980835,7.28000020980835,215086.0,,,,,
2024-09-17,6.874000072479248,8.399999618530273,6.285999774932861,7.980000019073486,346179.0,,,,,
2024-09-18,6.789999961853027,7.28000020980835,6.579999923706055,6.874000072479248,89071.0,,,,,
2024-09-19,6.748000144958496,7.392000198364258,6.579999923706055,6.579999923706055,90436.0,,,,,
2024-09-20,6.9720001220703125,7.139999866485596,6.734000205993652,7.0980000495910645,90371.0,,,,,
2024-09-23,6.8460001945495605,7.041999816894531,6.664000034332275,6.874000072479248,47586.0,,,,,
2024-09-24,6.929999828338623,7.0,6.440000057220459,6.579999923706055,62114.0,,,,,
2024-09-25,7.728000164031982,8.399999618530273,6.860000133514404,6.874000072479248,198514.0,,,,,
2024-09-26,7.504000186920166,8.260000228881836,7.210000038146973,7.980000019073486,84536.0,,,,,
2024-09-27,6.019999980926514,6.986000061035156,5.656000137329102,6.579999923706055,241986.0,,,,,
2024-09-30,6.188000202178955,6.71999979019165,5.656000137329102,5.656000137329102,89407.0,,,,,
2024-10-01,5.809999942779541,6.440000057220459,5.809999942779541,6.426000118255615,54121.0,,,,,
2024-10-02,5.460000038146973,6.019999980926514,5.25,5.599999904632568,82843.0,,,,,
2024-10-03,5.25,6.00600004196167,5.179999828338623,5.460000038146973,71507.0,,,,,
2024-10-04,5.739999771118164,6.52400016784668,5.320000171661377,5.418000221252441,107143.0,,,,,
2024-10-07,5.515999794006348,6.019999980926514,5.320000171661377,5.76800012588501,38979.0,,,,,
2024-10-08,5.809999942779541,5.880000114440918,5.53000020980835,5.599999904632568,39264.0,,,,,
2024-10-09,14.84000015258789,14.84000015258789,8.413999557495117,9.338000297546388,34810386.0,,,,,
2024-10-10,8.87600040435791,12.600000381469728,8.539999961853027,12.600000381469728,2322964.0,,,,,
2024-10-11,9.54800033569336,10.892000198364258,8.119999885559082,8.119999885559082,1183271.0,,,,,
2024-10-14,9.239999771118164,9.869999885559082,8.413999557495117,9.604000091552734,297614.0,,,,,
2024-10-15,8.428000450134277,9.100000381469728,8.1899995803833,9.001999855041504,228114.0,,,,,
2024-10-16,8.960000038146973,9.59000015258789,8.14799976348877,8.260000228881836,240914.0,,,,,
2024-10-17,9.22599983215332,9.59000015258789,8.399999618530273,9.449999809265137,165593.0,,,,,
2024-10-18,9.435999870300291,9.9399995803833,8.973999977111816,8.973999977111816,169243.0,,,,,
2024-10-21,8.680000305175781,9.239999771118164,8.539999961853027,9.100000381469728,108807.0,,,,,
2024-10-22,8.567999839782715,8.819999694824219,8.343999862670898,8.413999557495117,61914.0,,,,,
2024-10-23,8.456000328063965,8.805999755859375,8.399999618530273,8.805999755859375,46521.0,,,,,
2024-10-24,7.406000137329102,8.567999839782715,7.15399980545044,8.329999923706055,145557.0,,,,,
2024-10-25,7.027999877929688,7.559999942779541,7.0,7.28000020980835,84171.0,,,,,
2024-10-28,6.579999923706055,7.392000198364258,6.440000057220459,7.125999927520752,124829.0,,,,,
2024-10-29,7.783999919891357,8.399999618530273,6.579999923706055,6.622000217437744,243179.0,,,,,
2024-10-30,7.28000020980835,7.714000225067139,7.139999866485596,7.559999942779541,72721.0,,,,,
2024-10-31,7.28000020980835,7.51800012588501,6.860000133514404,7.420000076293945,47321.0,,,,,
2024-11-01,7.938000202178955,8.315999984741211,7.0,7.041999816894531,119714.0,,,,,
2024-11-04,7.909999847412109,8.1899995803833,7.644000053405762,7.909999847412109,36507.0,,,,,
2024-11-05,7.714000225067139,8.260000228881836,7.447999954223633,8.022000312805176,107429.0,,,,,
2024-11-06,7.952000141143799,8.008000373840332,7.392000198364258,7.980000019073486,98014.0,,,,,
2024-11-07,7.616000175476074,8.07800006866455,7.392000198364258,7.728000164031982,123093.0,,,,,
2024-11-08,8.498000144958496,9.128000259399414,7.28000020980835,7.699999809265137,278464.0,,,,,
2024-11-11,9.22599983215332,9.631999969482422,8.484000205993652,8.484000205993652,241693.0,,,,,
2024-11-12,8.581999778747559,9.239999771118164,8.119999885559082,9.100000381469728,205136.0,,,,,
2024-11-13,9.281999588012695,12.18000030517578,8.62399959564209,9.043999671936035,930193.0,,,,,
2024-11-14,8.75,10.640000343322754,8.246000289916992,9.78600025177002,256264.0,,,,,
2024-11-15,8.847999572753906,9.618000030517578,8.288000106811523,8.680000305175781,132564.0,,,,,
2024-11-18,8.498000144958496,9.170000076293944,8.119999885559082,8.973999977111816,116786.0,,,,,
2024-11-19,8.119999885559082,8.652000427246094,7.909999847412109,8.119999885559082,125050.0,,,,,
2024-11-20,7.909999847412109,8.357999801635742,7.420000076293945,8.357999801635742,162664.0,,,,,
2024-11-21,8.119999885559082,8.260000228881836,7.461999893188477,7.840000152587891,95536.0,,,,,
2024-11-22,7.881999969482422,8.932000160217285,7.489999771118164,8.260000228881836,106864.0,,,,,
2024-11-25,8.246000289916992,8.526000022888184,7.881999969482422,7.881999969482422,75736.0,,,,,
2024-11-26,7.714000225067139,8.232000350952148,7.559999942779541,8.092000007629395,75543.0,,,,,
2024-11-27,7.671999931335449,8.119999885559082,7.349999904632568,7.699999809265137,68300.0,,,,,
2024-11-29,8.484000205993652,8.666000366210938,7.630000114440918,7.630000114440918,107136.0,,,,,
2024-12-02,7.952000141143799,8.680000305175781,7.854000091552734,8.62399959564209,77843.0,,,,,
2024-12-03,7.826000213623047,8.218000411987305,7.75600004196167,7.881999969482422,34979.0,,,,,
2024-12-04,7.966000080108643,8.119999885559082,7.699999809265137,7.826000213623047,43929.0,,,,,
2024-12-05,7.23799991607666,8.064000129699707,7.139999866485596,8.064000129699707,89664.0,,,,,
2024-12-06,7.406000137329102,7.840000152587891,7.28000020980835,7.28000020980835,46043.0,,,,,
2024-12-09,7.881999969482422,8.371999740600586,7.559999942779541,7.699999809265137,109293.0,,,,,
2024-12-10,5.739999771118164,6.510000228881836,5.460000038146973,6.510000228881836,411007.0,,,,,
2024-12-11,5.627999782562256,5.921999931335449,5.2220001220703125,5.599999904632568,159107.0,,,,,
2024-12-12,5.2220001220703125,5.76800012588501,5.2220001220703125,5.627999782562256,133050.0,,,,,
2024-12-13,5.920000076293945,6.5,4.505000114440918,5.230000019073486,403400.0,,,,,
2024-12-16,7.840000152587891,8.5,5.199999809265137,6.039999961853027,1339300.0,,,,,
2024-12-17,8.09000015258789,11.699999809265137,7.079999923706055,9.960000038146973,4019500.0,,,,,
2024-12-18,8.09000015258789,9.18000030517578,7.610000133514404,7.71999979019165,603400.0,,,,,
2024-12-19,6.920000076293945,8.5,6.559999942779541,7.929999828338623,325600.0,,,,,
2024-12-20,7.75,8.699999809265137,6.75,6.789999961853027,410800.0,,,,,
2024-12-23,7.980000019073486,8.130000114440918,7.610000133514404,7.75,87200.0,,,,,
2024-12-24,7.650000095367432,8.0,7.5,8.0,54000.0,,,,,
2024-12-26,9.100000381469728,10.300000190734863,7.261000156402588,7.5,488900.0,,,,,
2024-12-27,8.880000114440918,9.390000343322754,8.25,9.100000381469728,155500.0,,,,,
2024-12-30,8.739999771118164,9.18000030517578,8.260000228881836,8.729999542236328,217100.0,,,,,
2024-12-31,7.929999828338623,9.18000030517578,7.889999866485596,8.770000457763672,123800.0,,,,,
2025-01-02,8.210000038146973,8.680000305175781,7.75,8.050000190734863,115400.0,,,,,
2025-01-03,8.979999542236328,9.18000030517578,8.119999885559082,8.119999885559082,201800.0,,,,,
2025-01-06,9.109999656677246,9.779000282287598,8.857999801635742,9.300000190734863,284700.0,,,,,
2025-01-07,8.239999771118164,9.401000022888184,8.220000267028809,9.0,144100.0,,,,,
2025-01-08,7.460000038146973,8.239999771118164,7.360000133514404,8.0,146500.0,,,,,
2025-01-10,6.980000019073486,7.570000171661377,6.929999828338623,7.460000038146973,87800.0,,,,,
2025-01-13,6.570000171661377,6.75,6.25,6.75,88600.0,,,,,
2025-01-14,6.670000076293945,7.24399995803833,6.510000228881836,6.619999885559082,80100.0,,,,,
2025-01-15,6.860000133514404,7.163000106811523,6.679999828338623,6.900000095367432,71100.0,,,,,
2025-01-16,6.889999866485596,7.199999809265137,6.605000019073486,6.900000095367432,72700.0,,,,,
2025-01-17,6.639999866485596,7.090000152587891,6.630000114440918,6.900000095367432,59400.0,,,,,
2025-01-21,8.279999732971191,9.0,6.550000190734863,6.75,644100.0,,,,,
2025-01-22,7.590000152587891,8.050000190734863,7.349999904632568,8.050000190734863,195000.0,,,,,
2025-01-23,7.199999809265137,7.630000114440918,7.010000228881836,7.5,139900.0,,,,,
2025-01-24,6.78000020980835,7.429999828338623,6.599999904632568,7.21999979019165,241000.0,,,,,
2025-01-27,6.420000076293945,6.769999980926514,6.110000133514404,6.619999885559082,184700.0,,,,,
2025-01-28,6.179999828338623,6.610000133514404,6.090000152587891,6.46999979019165,144700.0,,,,,
2025-01-29,5.760000228881836,6.182000160217285,5.369999885559082,6.110000133514404,215600.0,,,,,
2025-01-30,5.710000038146973,6.050000190734863,5.619999885559082,5.78000020980835,118100.0,,,,,
2025-01-31,5.829999923706055,6.21999979019165,5.75,5.75,70700.0,,,,,
2025-02-03,5.579999923706055,5.710000038146973,5.360000133514404,5.630000114440918,91200.0,,,,,
2025-02-04,5.0,6.190000057220459,4.744999885559082,5.900000095367432,932700.0,,,,,
2025-02-05,4.570000171661377,5.119999885559082,4.449999809265137,5.119999885559082,443200.0,,,,,
2025-02-06,4.380000114440918,4.849999904632568,4.28000020980835,4.559999942779541,217500.0,,,,,
2025-02-07,3.799999952316284,4.400000095367432,3.5999999046325684,4.389999866485596,379200.0,,,,,
2025-02-10,4.465000152587891,6.349999904632568,4.150000095367432,4.690000057220459,47967800.0,,,,,
2025-02-11,3.740000009536743,4.179999828338623,3.700000047683716,4.130000114440918,1815300.0,,,,,
2025-02-12,3.4600000381469727,3.74399995803833,3.3299999237060547,3.740000009536743,804800.0,,,,,
2025-02-13,3.5999999046325684,3.950000047683716,3.299999952316284,3.5,1165600.0,,,,,
2025-02-14,3.809999942779541,3.880000114440918,3.441999912261963,3.549999952316284,566900.0,,,,,
2025-02-18,3.549999952316284,3.890000104904175,3.5,3.759999990463257,304700.0,,,,,
2025-02-19,3.630000114440918,3.799999952316284,3.430999994277954,3.4800000190734863,360700.0,,,,,
2025-02-20,3.7699999809265137,3.809999942779541,3.380000114440918,3.660000085830689,277700.0,,,,,
2025-02-21,3.569999933242798,3.740000009536743,3.5299999713897705,3.690000057220459,222400.0,,,,,
2025-02-24,3.380000114440918,3.559999942779541,3.2100000381469727,3.559999942779541,278000.0,,,,,
2025-02-25,3.059999942779541,3.3399999141693115,3.009999990463257,3.309999942779541,244200.0,,,,,
2025-02-26,3.0999999046325684,3.178999900817871,3.039999961853028,3.039999961853028,187400.0,,,,,
2025-02-27,2.8499999046325684,3.1600000858306885,2.7660000324249268,3.1600000858306885,143100.0,,,,,
2025-02-28,2.650000095367432,2.720000028610229,2.400000095367432,2.690000057220459,305000.0,,,,,
2025-03-03,2.400000095367432,2.819999933242798,2.400000095367432,2.640000104904175,134500.0,,,,,
2025-03-04,2.299999952316284,2.444999933242798,2.049999952316284,2.359999895095825,195800.0,,,,,
2025-03-05,2.450000047683716,2.559999942779541,2.2699999809265137,2.299999952316284,194400.0,,,,,
2025-03-06,2.259999990463257,2.438999891281128,2.150000095367432,2.380000114440918,138900.0,,,,,
2025-03-07,2.0,2.299000024795532,1.8799999952316284,2.289999961853028,367000.0,,,,,
2025-03-10,1.7999999523162842,1.940999984741211,1.5609999895095823,1.940000057220459,519400.0,,,,,
2025-03-11,1.649999976158142,1.8200000524520876,1.559999942779541,1.7599999904632568,4245600.0,,,,,
2025-03-12,1.6799999475479126,1.7300000190734863,1.5800000429153442,1.7000000476837158,401800.0,,,,,
2025-03-13,1.6799999475479126,1.7489999532699585,1.600000023841858,1.6799999475479126,283700.0,,,,,
2025-03-14,1.75,1.830000042915344,1.6799999475479126,1.7100000381469729,379800.0,,,,,
2025-03-17,1.909999966621399,1.9299999475479128,1.7599999904632568,1.830000042915344,221500.0,,,,,
2025-03-18,1.830000042915344,1.9270000457763672,1.8200000524520876,1.919999957084656,78300.0,,,,,
2025-03-19,2.200000047683716,2.414999961853028,1.7999999523162842,1.840000033378601,1038700.0,,,,,
2025-03-20,1.9299999475479128,2.3299999237060547,1.919999957084656,2.1600000858306885,462200.0,,,,,
2025-03-21,2.0299999713897705,2.0989999771118164,1.840000033378601,1.919999957084656,173900.0,,,,,
2025-03-24,2.220000028610229,2.240000009536743,1.9900000095367432,2.0,216200.0,,,,,
2025-03-25,2.200000047683716,2.299000024795532,2.069999933242798,2.2100000381469727,130500.0,,,,,
2025-03-26,2.059999942779541,2.220000028610229,2.059999942779541,2.220000028610229,99000.0,,,,,
2025-03-27,2.109999895095825,2.1600000858306885,2.049999952316284,2.0999999046325684,73000.0,,,,,
2025-03-28,1.950000047683716,2.150000095367432,1.870000004768372,2.0799999237060547,161800.0,,,,,
2025-03-31,2.0,2.0199999809265137,1.7999999523162842,1.8799999952316284,98000.0,,,,,
2025-04-01,1.919999957084656,2.000999927520752,1.8899999856948853,1.940000057220459,62300.0,,,,,
2025-04-02,1.9700000286102293,2.0299999713897705,1.888000011444092,1.899999976158142,116900.0,,,,,
2025-04-03,1.8799999952316284,1.919999957084656,1.7200000286102295,1.850000023841858,101100.0,,,,,
2025-04-04,1.809999942779541,1.8580000400543213,1.7000000476837158,1.7300000190734863,115900.0,,,,,
2025-04-07,1.7699999809265137,1.870000004768372,1.6299999952316284,1.7000000476837158,109500.0,,,,,
2025-04-08,1.75,1.940000057220459,1.7200000286102295,1.7999999523162842,102500.0,,,,,
2025-04-09,1.940000057220459,1.9709999561309812,1.659999966621399,1.7200000286102295,134800.0,,,,,
2025-04-10,2.059999942779541,2.150000095367432,1.919999957084656,1.9600000381469729,139400.0,,,,,
2025-04-11,2.0799999237060547,2.0999999046325684,1.940000057220459,2.039999961853028,34300.0,,,,,
2025-04-14,2.0,2.309999942779541,1.940000057220459,2.069999933242798,303400.0,,,,,
2025-04-15,1.9800000190734863,2.039999961853028,1.950000047683716,1.9800000190734863,59100.0,,,,,
2025-04-16,1.7899999618530271,2.0390000343322754,1.7599999904632568,1.950000047683716,165500.0,,,,,
2025-04-17,1.7999999523162842,1.919999957084656,1.75,1.840000033378601,67200.0,,,,,
2025-04-21,1.7799999713897705,1.840000033378601,1.7000000476837158,1.7999999523162842,80200.0,,,,,
2025-04-22,1.75,1.840000033378601,1.7100000381469729,1.7599999904632568,100700.0,,,,,
2025-04-23,1.7699999809265137,1.870000004768372,1.7699999809265137,1.7999999523162842,87600.0,,,,,
2025-04-24,1.899999976158142,1.9390000104904173,1.7999999523162842,1.8600000143051147,96700.0,,,,,
2025-04-25,1.8899999856948853,1.99399995803833,1.840000033378601,1.950000047683716,81100.0,,,,,
2025-04-28,1.8799999952316284,1.9670000076293943,1.8289999961853027,1.870000004768372,49700.0,,,,,
2025-04-29,1.850000023841858,1.9490000009536743,1.809999942779541,1.8899999856948853,41900.0,,,,,
2025-04-30,1.809999942779541,1.899999976158142,1.75,1.899999976158142,50500.0,,,,,
2025-05-01,1.840000033378601,1.8899999856948853,1.7799999713897705,1.7999999523162842,56800.0,,,,,
2025-05-02,1.850000023841858,1.899999976158142,1.809999942779541,1.840000033378601,64900.0,,,,,
2025-05-05,1.8799999952316284,1.919999957084656,1.7899999618530271,1.870000004768372,73200.0,,,,,
2025-05-06,1.7799999713897705,1.8980000019073489,1.7799999713897705,1.8200000524520876,51200.0,,,,,
2025-05-07,1.7400000095367432,1.871999979019165,1.7000000476837158,1.809999942779541,94700.0,,,,,
2025-05-08,1.6699999570846558,1.758999943733215,1.6399999856948853,1.7400000095367432,128100.0,,,,,
2025-05-09,1.6699999570846558,1.7599999904632568,1.559999942779541,1.6699999570846558,137300.0,,,,,
2025-05-12,1.850000023841858,1.8799999952316284,1.6799999475479126,1.7100000381469729,181200.0,,,,,
2025-05-13,1.909999966621399,1.919999957084656,1.8109999895095823,1.8200000524520876,85300.0,,,,,
2025-05-14,1.850000023841858,1.940000057220459,1.830000042915344,1.940000057220459,50200.0,,,,,
2025-05-15,1.9299999475479128,1.996999979019165,1.830000042915344,1.850000023841858,88700.0,,,,,
2025-05-16,1.9700000286102293,2.0,1.830000042915344,1.9600000381469729,123900.0,,,,,
2025-05-19,1.950000047683716,2.0299999713897705,1.899999976158142,2.0299999713897705,114600.0,,,,,
2025-05-20,1.7699999809265137,2.0299999713897705,1.7400000095367432,1.950000047683716,206900.0,,,,,
2025-05-21,1.6799999475479126,1.774999976158142,1.649999976158142,1.7599999904632568,251000.0,,,,,
2025-05-22,1.6200000047683716,1.7100000381469729,1.559999942779541,1.7000000476837158,182400.0,,,,,
2025-05-23,1.6399999856948853,1.649999976158142,1.559999942779541,1.590000033378601,60000.0,,,,,
2025-05-27,1.7400000095367432,1.7699999809265137,1.6519999504089355,1.6699999570846558,134700.0,,,,,
2025-05-28,1.7599999904632568,1.781000018119812,1.7000000476837158,1.7599999904632568,177700.0,,,,,
2025-05-29,1.7300000190734863,1.75,1.6770000457763672,1.75,44700.0,,,,,
2025-05-30,1.7000000476837158,1.72599995136261,1.649999976158142,1.690000057220459,52800.0,,,,,
2025-06-02,1.690000057220459,1.75,1.649999976158142,1.6699999570846558,77800.0,,,,,
2025-06-03,1.6799999475479126,1.7200000286102295,1.6100000143051147,1.7100000381469729,88900.0,,,,,
2025-06-04,1.7000000476837158,1.7400000095367432,1.6100000143051147,1.6799999475479126,95600.0,,,,,
2025-06-05,1.6299999952316284,1.7200000286102295,1.6100000143051147,1.7200000286102295,1079200.0,,,,,
2025-06-06,1.690000057220459,1.7599999904632568,1.6100000143051147,1.7100000381469729,551300.0,,,,,
2025-06-09,1.600000023841858,2.4100000858306885,1.5099999904632568,1.7599999904632568,6232400.0,,,,,
2025-06-10,1.5299999713897705,1.6699999570846558,1.5049999952316284,1.6699999570846558,666400.0,,,,,
2025-06-11,1.409999966621399,1.534999966621399,1.3300000429153442,1.5299999713897705,849200.0,,,,,
2025-06-12,1.409999966621399,1.4199999570846558,1.3600000143051147,1.409999966621399,190900.0,,,,,
2025-06-13,1.2899999618530271,1.3899999856948853,1.2699999809265137,1.3799999952316284,350900.0,,,,,
2025-06-16,1.2699999809265137,1.309999942779541,1.2300000190734863,1.2999999523162842,309200.0,,,,,
2025-06-17,1.309999942779541,1.350000023841858,1.2599999904632568,1.350000023841858,153600.0,,,,,
2025-06-18,1.3700000047683716,1.409999966621399,1.281000018119812,1.3200000524520874,265300.0,,,,,
2025-06-20,1.3600000143051147,1.4700000286102295,1.3600000143051147,1.399999976158142,301400.0,,,,,
2025-06-23,1.2799999713897705,1.3899999856948853,1.2699999809265137,1.309999942779541,155000.0,,,,,
2025-06-24,1.4199999570846558,1.440000057220459,1.2799999713897705,1.2999999523162842,268300.0,,,,,
2025-06-25,1.3899999856948853,1.440000057220459,1.3700000047683716,1.440000057220459,161600.0,,,,,
2025-06-26,1.4299999475479126,1.440000057220459,1.350000023841858,1.350000023841858,187800.0,,,,,
2025-06-27,1.409999966621399,1.5,1.3899999856948853,1.4199999570846558,182600.0,,,,,
2025-06-30,1.2200000286102295,1.899999976158142,1.0499999523162842,1.7300000190734863,49104700.0,,,,,
2025-07-01,1.1299999952316284,1.2400000095367432,1.100000023841858,1.2200000286102295,2369700.0,,,,,
2025-07-02,1.1200000047683716,1.149999976158142,1.0299999713897705,1.100000023841858,1341900.0,,,,,
2025-07-03,1.159999966621399,1.2400000095367432,1.090000033378601,1.149999976158142,690500.0,,,,,
2025-07-07,1.1299999952316284,1.2699999809265137,1.0800000429153442,1.1799999475479126,1120700.0,,,,,
2025-07-08,1.190000057220459,1.2100000381469729,1.1100000143051147,1.1399999856948853,626500.0,,,,,
2025-07-09,1.2400000095367432,1.2599999904632568,1.159999966621399,1.1799999475479126,710200.0,,,,,
2025-07-10,1.25,1.2899999618530271,1.2000000476837158,1.25,533100.0,,,,,
2025-07-11,1.2000000476837158,1.2599999904632568,1.1799999475479126,1.2100000381469729,379300.0,,,,,
2025-07-14,1.2200000286102295,1.2200000286102295,1.159999966621399,1.2000000476837158,294800.0,,,,,
2025-07-15,1.2000000476837158,1.2450000047683716,1.1950000524520874,1.1950000524520874,307600.0,,,,,
2025-07-16,1.2350000143051147,1.25,1.1799999475479126,1.2100000381469729,287300.0,,,,,
2025-07-17,1.2599999904632568,1.309999942779541,1.2300000190734863,1.2400000095367432,561300.0,,,,,
