Date,Close,High,Low,Open,Volume,"('Close', 'INDI')","('High', 'INDI')","('Low', 'INDI')","('Open', 'INDI')","('Volume', 'INDI')"
2024-07-01,6.210000038146973,6.21999979019165,5.949999809265137,6.170000076293945,2057800.0,,,,,
2024-07-02,6.119999885559082,6.25,6.010000228881836,6.210000038146973,1351900.0,,,,,
2024-07-03,6.119999885559082,6.204999923706055,6.059999942779541,6.139999866485596,632200.0,,,,,
2024-07-05,6.289999961853027,6.309999942779541,6.059999942779541,6.059999942779541,1047800.0,,,,,
2024-07-08,6.369999885559082,6.539999961853027,6.28000020980835,6.389999866485596,2658200.0,,,,,
2024-07-09,6.210000038146973,6.360000133514404,6.139999866485596,6.360000133514404,983100.0,,,,,
2024-07-10,6.460000038146973,6.46999979019165,6.175000190734863,6.289999961853027,1792000.0,,,,,
2024-07-11,6.559999942779541,6.75,6.474999904632568,6.690000057220459,3080300.0,,,,,
2024-07-12,6.420000076293945,6.690000057220459,6.389999866485596,6.650000095367432,2452100.0,,,,,
2024-07-15,7.159999847412109,7.239999771118164,6.489999771118164,6.510000228881836,3915100.0,,,,,
2024-07-16,7.420000076293945,7.449999809265137,7.039999961853027,7.21999979019165,4112900.0,,,,,
2024-07-17,6.989999771118164,7.340000152587891,6.96999979019165,7.199999809265137,1655800.0,,,,,
2024-07-18,6.630000114440918,7.119999885559082,6.465000152587891,7.03000020980835,1898500.0,,,,,
2024-07-19,6.25,6.699999809265137,6.239999771118164,6.599999904632568,1409400.0,,,,,
2024-07-22,6.409999847412109,6.429999828338623,6.21999979019165,6.329999923706055,2085600.0,,,,,
2024-07-23,6.429999828338623,6.5,6.239999771118164,6.320000171661377,1047200.0,,,,,
2024-07-24,6.059999942779541,6.460000038146973,6.03000020980835,6.300000190734863,2011200.0,,,,,
2024-07-25,6.03000020980835,6.300000190734863,5.96999979019165,6.050000190734863,1564300.0,,,,,
2024-07-26,6.199999809265137,6.230000019073486,6.050000190734863,6.230000019073486,1313700.0,,,,,
2024-07-29,6.139999866485596,6.519999980926514,6.099999904632568,6.329999923706055,2021100.0,,,,,
2024-07-30,6.010000228881836,6.179999828338623,5.909999847412109,6.139999866485596,1566500.0,,,,,
2024-07-31,5.980000019073486,6.230000019073486,5.929999828338623,6.179999828338623,2839300.0,,,,,
2024-08-01,5.409999847412109,5.949999809265137,5.349999904632568,5.900000095367432,3712500.0,,,,,
2024-08-02,5.175000190734863,5.25,5.010000228881836,5.170000076293945,2787200.0,,,,,
2024-08-05,4.900000095367432,5.074999809265137,4.739999771118164,4.800000190734863,2566500.0,,,,,
2024-08-06,4.900000095367432,5.079999923706055,4.75,5.019999980926514,2942700.0,,,,,
2024-08-07,4.659999847412109,5.15500020980835,4.639999866485596,5.130000114440918,2862800.0,,,,,
2024-08-08,4.829999923706055,4.885000228881836,4.639999866485596,4.71999979019165,2533100.0,,,,,
2024-08-09,4.420000076293945,4.804999828338623,4.239999771118164,4.800000190734863,5275500.0,,,,,
2024-08-12,4.105000019073486,4.440000057220459,4.099999904632568,4.429999828338623,3769200.0,,,,,
2024-08-13,4.059999942779541,4.204999923706055,3.9600000381469727,4.190000057220459,3136200.0,,,,,
2024-08-14,3.940000057220459,4.179999828338623,3.9149999618530273,4.119999885559082,3591300.0,,,,,
2024-08-15,4.0,4.199999809265137,3.9700000286102295,4.090000152587891,3217000.0,,,,,
2024-08-16,4.150000095367432,4.21999979019165,3.9700000286102295,4.010000228881836,4196000.0,,,,,
2024-08-19,4.159999847412109,4.184999942779541,3.9800000190734863,4.159999847412109,2899100.0,,,,,
2024-08-20,4.159999847412109,4.21999979019165,4.045000076293945,4.110000133514404,2037200.0,,,,,
2024-08-21,4.269999980926514,4.289999961853027,4.03000020980835,4.179999828338623,3675300.0,,,,,
2024-08-22,4.079999923706055,4.300000190734863,4.050000190734863,4.300000190734863,3458300.0,,,,,
2024-08-23,4.090000152587891,4.28000020980835,4.074999809265137,4.079999923706055,2927000.0,,,,,
2024-08-26,4.21999979019165,4.275000095367432,4.010000228881836,4.139999866485596,2902600.0,,,,,
2024-08-27,4.119999885559082,4.260000228881836,4.099999904632568,4.170000076293945,2070600.0,,,,,
2024-08-28,3.890000104904175,4.110000133514404,3.7899999618530273,4.099999904632568,4182200.0,,,,,
2024-08-29,4.139999866485596,4.190000057220459,3.928999900817871,3.940000057220459,1970400.0,,,,,
2024-08-30,4.150000095367432,4.239999771118164,4.090000152587891,4.210000038146973,2156300.0,,,,,
2024-09-03,3.7799999713897705,4.130000114440918,3.7300000190734863,4.099999904632568,4482800.0,,,,,
2024-09-04,3.8949999809265137,3.930000066757202,3.740000009536743,3.75,2407100.0,,,,,
2024-09-05,3.839999914169312,3.9049999713897705,3.759999990463257,3.859999895095825,2809200.0,,,,,
2024-09-06,3.509999990463257,3.849999904632568,3.5,3.799999952316284,3215400.0,,,,,
2024-09-09,3.220000028610229,3.539999961853028,3.2100000381469727,3.509999990463257,4585700.0,,,,,
2024-09-10,3.180000066757202,3.359999895095825,3.1600000858306885,3.25,5257900.0,,,,,
2024-09-11,3.4200000762939453,3.450000047683716,3.1600000858306885,3.1600000858306885,4036000.0,,,,,
2024-09-12,3.609999895095825,3.6649999618530273,3.380000114440918,3.440000057220459,2407500.0,,,,,
2024-09-13,3.910000085830689,3.920000076293945,3.650000095367432,3.690000057220459,2913400.0,,,,,
2024-09-16,3.819999933242798,3.910000085830689,3.670000076293945,3.910000085830689,1693000.0,,,,,
2024-09-17,3.809999942779541,3.994999885559082,3.7799999713897705,3.869999885559082,1498400.0,,,,,
2024-09-18,3.759999990463257,3.9700000286102295,3.670000076293945,3.819999933242798,1974100.0,,,,,
2024-09-19,3.839999914169312,4.03000020980835,3.819999933242798,3.910000085830689,2133300.0,,,,,
2024-09-20,3.630000114440918,3.7899999618530273,3.5999999046325684,3.7799999713897705,4201000.0,,,,,
2024-09-23,3.5799999237060547,3.650000095367432,3.5199999809265137,3.640000104904175,1687100.0,,,,,
2024-09-24,3.7699999809265137,3.7899999618530273,3.5999999046325684,3.609999895095825,2435600.0,,,,,
2024-09-25,3.7100000381469727,3.799999952316284,3.641000032424927,3.75,2947600.0,,,,,
2024-09-26,4.059999942779541,4.099999904632568,3.799999952316284,3.799999952316284,2144600.0,,,,,
2024-09-27,4.170000076293945,4.309999942779541,4.070000171661377,4.150000095367432,2197900.0,,,,,
2024-09-30,3.990000009536743,4.169000148773193,3.920000076293945,4.119999885559082,2474000.0,,,,,
2024-10-01,3.75,3.99399995803833,3.7100000381469727,3.9700000286102295,1815100.0,,,,,
2024-10-02,3.9600000381469727,4.0,3.670000076293945,3.7300000190734863,2318000.0,,,,,
2024-10-03,3.839999914169312,3.900000095367432,3.734999895095825,3.859999895095825,1477800.0,,,,,
2024-10-04,3.839999914169312,3.9700000286102295,3.740000009536743,3.950000047683716,5896000.0,,,,,
2024-10-07,3.829999923706055,3.884999990463257,3.7200000286102295,3.829999923706055,2202800.0,,,,,
2024-10-08,3.740000009536743,3.819000005722046,3.684999942779541,3.7699999809265137,1030900.0,,,,,
2024-10-09,3.7100000381469727,3.75,3.674999952316284,3.7300000190734863,851700.0,,,,,
2024-10-10,3.670000076293945,3.7200000286102295,3.621999979019165,3.650000095367432,974400.0,,,,,
2024-10-11,3.7699999809265137,3.7799999713897705,3.660000085830689,3.660000085830689,1762700.0,,,,,
2024-10-14,3.619999885559082,3.799999952316284,3.5899999141693115,3.7899999618530273,1437100.0,,,,,
2024-10-15,3.5299999713897705,3.6449999809265137,3.505000114440918,3.619999885559082,1496600.0,,,,,
2024-10-16,3.549999952316284,3.609999895095825,3.493000030517578,3.5999999046325684,1414200.0,,,,,
2024-10-17,3.559999942779541,3.5899999141693115,3.450000047683716,3.549999952316284,1654100.0,,,,,
2024-10-18,3.670000076293945,3.686000108718872,3.5899999141693115,3.5999999046325684,2475100.0,,,,,
2024-10-21,3.470000028610229,3.650000095367432,3.4200000762939453,3.650000095367432,2370600.0,,,,,
2024-10-22,3.539999961853028,3.578000068664551,3.380000114440918,3.440000057220459,3367300.0,,,,,
2024-10-23,3.440000057220459,3.640000104904175,3.380000114440918,3.619999885559082,2035300.0,,,,,
2024-10-24,3.4200000762939453,3.4800000190734863,3.390000104904175,3.440000057220459,1323000.0,,,,,
2024-10-25,3.4800000190734863,3.650000095367432,3.430000066757202,3.450000047683716,2561800.0,,,,,
2024-10-28,3.5,3.5999999046325684,3.4600000381469727,3.559999942779541,1686600.0,,,,,
2024-10-29,3.7100000381469727,3.7200000286102295,3.484999895095825,3.490000009536743,2775000.0,,,,,
2024-10-30,3.609999895095825,3.785000085830689,3.595000028610229,3.7200000286102295,2031200.0,,,,,
2024-10-31,3.309999942779541,3.609999895095825,3.289999961853028,3.609999895095825,2832100.0,,,,,
2024-11-01,3.490000009536743,3.490000009536743,3.25,3.309999942779541,2577600.0,,,,,
2024-11-04,3.369999885559082,3.539999961853028,3.359999895095825,3.4800000190734863,1627600.0,,,,,
2024-11-05,3.3299999237060547,3.359999895095825,3.180000066757202,3.3399999141693115,3431800.0,,,,,
2024-11-06,3.490000009536743,3.539999961853028,3.359999895095825,3.470000028610229,2722400.0,,,,,
2024-11-07,3.430000066757202,3.559999942779541,3.3949999809265137,3.5,2922800.0,,,,,
2024-11-08,5.480000019073486,5.519999980926514,4.599999904632568,4.639999866485596,36220600.0,,,,,
2024-11-11,5.079999923706055,5.570000171661377,4.78000020980835,5.570000171661377,9748700.0,,,,,
2024-11-12,4.75,5.09499979019165,4.659999847412109,5.019999980926514,4928800.0,,,,,
2024-11-13,4.730000019073486,4.864999771118164,4.679999828338623,4.78000020980835,4791300.0,,,,,
2024-11-14,4.460000038146973,4.840000152587891,4.230000019073486,4.739999771118164,4019200.0,,,,,
2024-11-15,4.460000038146973,4.699999809265137,4.349999904632568,4.440000057220459,2792200.0,,,,,
2024-11-18,4.090000152587891,4.440000057220459,4.010000228881836,4.400000095367432,2853300.0,,,,,
2024-11-19,4.690000057220459,4.699999809265137,4.070000171661377,4.119999885559082,3645700.0,,,,,
2024-11-20,4.550000190734863,4.630000114440918,4.474999904632568,4.630000114440918,1760200.0,,,,,
2024-11-21,4.650000095367432,4.730000019073486,4.400000095367432,4.585000038146973,2170100.0,,,,,
2024-11-22,4.980000019073486,5.070000171661377,4.630000114440918,4.670000076293945,2568400.0,,,,,
2024-11-25,5.400000095367432,5.429999828338623,5.050000190734863,5.099999904632568,4611000.0,,,,,
2024-11-26,5.0,5.53000020980835,4.949999809265137,5.480000019073486,2728400.0,,,,,
2024-11-27,5.03000020980835,5.179999828338623,4.889999866485596,5.050000190734863,1928700.0,,,,,
2024-11-29,5.230000019073486,5.369999885559082,5.063000202178955,5.119999885559082,1406000.0,,,,,
2024-12-02,5.28000020980835,5.394999980926514,5.110000133514404,5.25,2607800.0,,,,,
2024-12-03,4.03000020980835,4.5,3.990000009536743,4.111999988555908,32022100.0,,,,,
2024-12-04,3.825000047683716,4.019999980926514,3.670000076293945,3.9600000381469727,36332900.0,,,,,
2024-12-05,3.9700000286102295,4.119999885559082,3.75,3.849999904632568,14503100.0,,,,,
2024-12-06,4.289999961853027,4.400000095367432,4.010000228881836,4.010000228881836,8154100.0,,,,,
2024-12-09,4.210000038146973,4.46999979019165,4.139999866485596,4.320000171661377,3577700.0,,,,,
2024-12-10,4.329999923706055,4.425000190734863,3.9800000190734863,4.210000038146973,5467900.0,,,,,
2024-12-11,4.510000228881836,4.525000095367432,4.210000038146973,4.440000057220459,7013600.0,,,,,
2024-12-12,4.449999809265137,4.75,4.349999904632568,4.510000228881836,3445300.0,,,,,
2024-12-13,4.429999828338623,4.559999942779541,4.239999771118164,4.449999809265137,2652500.0,,,,,
2024-12-16,4.360000133514404,4.429999828338623,4.210000038146973,4.429999828338623,2350700.0,,,,,
2024-12-17,4.389999866485596,4.468999862670898,4.21999979019165,4.369999885559082,2323100.0,,,,,
2024-12-18,4.119999885559082,4.639999866485596,4.034999847412109,4.420000076293945,5592400.0,,,,,
2024-12-19,4.139999866485596,4.264999866485596,4.043000221252441,4.179999828338623,3278600.0,,,,,
2024-12-20,4.099999904632568,4.309999942779541,4.050000190734863,4.059999942779541,4511200.0,,,,,
2024-12-23,4.099999904632568,4.360000133514404,3.9700000286102295,4.199999809265137,5530400.0,,,,,
2024-12-24,4.239999771118164,4.329999923706055,4.027999877929688,4.139999866485596,1861600.0,,,,,
2024-12-26,4.420000076293945,4.449999809265137,4.210000038146973,4.21999979019165,2391900.0,,,,,
2024-12-27,4.340000152587891,4.570000171661377,4.289999961853027,4.489999771118164,3457000.0,,,,,
2024-12-30,4.099999904632568,4.300000190734863,4.090000152587891,4.25,3713300.0,,,,,
2024-12-31,4.050000190734863,4.239999771118164,4.010000228881836,4.110000133514404,4279300.0,,,,,
2025-01-02,4.210000038146973,4.289999961853027,4.050000190734863,4.170000076293945,4377800.0,,,,,
2025-01-03,4.590000152587891,4.619999885559082,4.190000057220459,4.239999771118164,5268000.0,,,,,
2025-01-06,4.659999847412109,4.820000171661377,4.53000020980835,4.730000019073486,5035400.0,,,,,
2025-01-07,4.550000190734863,4.820000171661377,4.510000228881836,4.690000057220459,5452900.0,,,,,
2025-01-08,4.28000020980835,4.525000095367432,4.21999979019165,4.489999771118164,4156000.0,,,,,
2025-01-10,4.159999847412109,4.369999885559082,4.150000095367432,4.369999885559082,5727900.0,,,,,
2025-01-13,3.990000009536743,4.150000095367432,3.910000085830689,4.099999904632568,4870700.0,,,,,
2025-01-14,3.900000095367432,4.099999904632568,3.8350000381469727,4.039999961853027,2898200.0,,,,,
2025-01-15,4.400000095367432,4.579999923706055,4.050000190734863,4.050000190734863,8130900.0,,,,,
2025-01-16,4.309999942779541,4.539999961853027,4.309999942779541,4.400000095367432,1947400.0,,,,,
2025-01-17,4.28000020980835,4.545000076293945,4.244999885559082,4.440000057220459,2502800.0,,,,,
2025-01-21,4.369999885559082,4.499000072479248,4.199999809265137,4.369999885559082,2722400.0,,,,,
2025-01-22,4.260000228881836,4.440000057220459,4.25,4.389999866485596,1829200.0,,,,,
2025-01-23,4.360000133514404,4.369999885559082,4.179999828338623,4.199999809265137,3059400.0,,,,,
2025-01-24,4.269999980926514,4.440000057220459,4.195000171661377,4.230000019073486,3546100.0,,,,,
2025-01-27,4.179999828338623,4.349999904632568,4.079999923706055,4.179999828338623,3409000.0,,,,,
2025-01-28,4.190000057220459,4.329999923706055,4.085000038146973,4.199999809265137,2296700.0,,,,,
2025-01-29,4.150000095367432,4.239999771118164,4.090000152587891,4.179999828338623,3112000.0,,,,,
2025-01-30,4.230000019073486,4.255000114440918,4.090000152587891,4.21999979019165,2904600.0,,,,,
2025-01-31,4.099999904632568,4.380000114440918,4.065000057220459,4.230000019073486,5751800.0,,,,,
2025-02-03,4.0,4.099999904632568,3.880000114440918,3.990000009536743,4004300.0,,,,,
2025-02-04,4.190000057220459,4.21999979019165,4.010000228881836,4.019999980926514,1730300.0,,,,,
2025-02-05,4.320000171661377,4.340000152587891,4.175000190734863,4.210000038146973,1964500.0,,,,,
2025-02-06,4.269999980926514,4.400000095367432,4.190000057220459,4.289999961853027,2848800.0,,,,,
2025-02-07,4.28000020980835,4.369999885559082,4.184999942779541,4.269999980926514,2118500.0,,,,,
2025-02-10,3.9700000286102295,4.389999866485596,3.9600000381469727,4.340000152587891,3288100.0,,,,,
2025-02-11,3.7799999713897705,4.039999961853027,3.759999990463257,3.950000047683716,3288000.0,,,,,
2025-02-12,3.630000114440918,3.819999933242798,3.4800000190734863,3.75,7999700.0,,,,,
2025-02-13,3.890000104904175,3.9700000286102295,3.674999952316284,3.690000057220459,2815700.0,,,,,
2025-02-14,3.859999895095825,3.944999933242798,3.785000085830689,3.930000066757202,2155600.0,,,,,
2025-02-18,4.03000020980835,4.090000152587891,3.8550000190734863,3.869999885559082,2427000.0,,,,,
2025-02-19,4.050000190734863,4.110000133514404,3.943000078201294,4.0,2336800.0,,,,,
2025-02-20,3.910000085830689,4.109000205993652,3.875,4.079999923706055,3493900.0,,,,,
2025-02-21,3.4100000858306885,3.805000066757202,3.240000009536743,3.7899999618530273,15895200.0,,,,,
2025-02-24,3.505000114440918,3.575000047683716,3.390000104904175,3.4600000381469727,4019300.0,,,,,
2025-02-25,3.289999961853028,3.470000028610229,3.200000047683716,3.470000028610229,4054600.0,,,,,
2025-02-26,3.200000047683716,3.400000095367432,3.180000066757202,3.3299999237060547,2126600.0,,,,,
2025-02-27,3.0199999809265137,3.2300000190734863,3.0199999809265137,3.2100000381469727,3499900.0,,,,,
2025-02-28,3.009999990463257,3.134999990463257,2.930000066757202,3.039999961853028,10148300.0,,,,,
2025-03-03,2.7699999809265137,3.069999933242798,2.6600000858306885,3.059999942779541,5938700.0,,,,,
2025-03-04,2.619999885559082,2.7049999237060547,2.430000066757202,2.6600000858306885,6767700.0,,,,,
2025-03-05,3.069999933242798,3.119999885559082,2.7100000381469727,2.789999961853028,5491200.0,,,,,
2025-03-06,2.940000057220459,3.0299999713897705,2.869999885559082,2.9600000381469727,3795500.0,,,,,
2025-03-07,2.930000066757202,2.9800000190734863,2.799999952316284,2.9200000762939453,2582700.0,,,,,
2025-03-10,2.740000009536743,2.9600000381469727,2.680000066757202,2.8499999046325684,3669300.0,,,,,
2025-03-11,2.5799999237060547,2.789999961853028,2.5299999713897705,2.740000009536743,3695400.0,,,,,
2025-03-12,2.569999933242798,2.690000057220459,2.5299999713897705,2.650000095367432,4488300.0,,,,,
2025-03-13,2.390000104904175,2.619999885559082,2.3499999046325684,2.549999952316284,3478700.0,,,,,
2025-03-14,2.3399999141693115,2.450000047683716,2.289999961853028,2.4200000762939453,8322300.0,,,,,
2025-03-17,2.490000009536743,2.5299999713897705,2.309999942779541,2.3499999046325684,3807600.0,,,,,
2025-03-18,2.2699999809265137,2.4800000190734863,2.2699999809265137,2.440000057220459,4762100.0,,,,,
2025-03-19,2.3299999237060547,2.380000114440918,2.259999990463257,2.2699999809265137,2937400.0,,,,,
2025-03-20,2.220000028610229,2.359999895095825,2.1700000762939453,2.319999933242798,3651000.0,,,,,
2025-03-21,2.2300000190734863,2.2699999809265137,2.115000009536743,2.190000057220459,5876500.0,,,,,
2025-03-24,2.3499999046325684,2.4100000858306885,2.220000028610229,2.299999952316284,5626200.0,,,,,
2025-03-25,2.2300000190734863,2.430000066757202,2.2100000381469727,2.3399999141693115,3338000.0,,,,,
2025-03-26,2.1600000858306885,2.259000062942505,2.132999897003174,2.240000009536743,2487300.0,,,,,
2025-03-27,2.259999990463257,2.2699999809265137,2.049999952316284,2.1600000858306885,4654700.0,,,,,
2025-03-28,2.109999895095825,2.234999895095825,2.0299999713897705,2.2300000190734863,5309200.0,,,,,
2025-03-31,2.0350000858306885,2.069999933242798,2.009999990463257,2.0199999809265137,2151200.0,,,,,
2025-04-01,1.9800000190734863,2.039999961853028,1.899999976158142,2.0199999809265137,4446400.0,,,,,
2025-04-02,2.119999885559082,2.130000114440918,1.909999966621399,1.919999957084656,3284900.0,,,,,
2025-04-03,1.9149999618530276,2.0,1.9049999713897705,1.950000047683716,6853000.0,,,,,
2025-04-04,1.600000023841858,1.8600000143051147,1.559999942779541,1.8600000143051147,7409500.0,,,,,
2025-04-07,1.7899999618530271,2.015000104904175,1.5299999713897705,1.531999945640564,5959500.0,,,,,
2025-04-08,1.659999966621399,1.950000047683716,1.600000023841858,1.9299999475479128,6095400.0,,,,,
2025-04-09,1.995000004768372,2.0899999141693115,1.6150000095367432,1.6200000047683716,3971900.0,,,,,
2025-04-10,1.899999976158142,1.950000047683716,1.7400000095367432,1.950000047683716,3492600.0,,,,,
2025-04-11,2.0799999237060547,2.0899999141693115,1.8600000143051147,1.9299999475479128,2560700.0,,,,,
2025-04-14,2.0,2.157000064849853,1.8899999856948853,2.140000104904175,4282200.0,,,,,
2025-04-15,1.909999966621399,2.0299999713897705,1.870000004768372,1.9800000190734863,3442900.0,,,,,
2025-04-16,1.8600000143051147,1.919999957084656,1.7829999923706057,1.8899999856948853,2961000.0,,,,,
2025-04-17,1.909999966621399,1.9299999475479128,1.8200000524520876,1.870000004768372,2381400.0,,,,,
2025-04-21,1.830000042915344,1.8600000143051147,1.7599999904632568,1.830000042915344,2098700.0,,,,,
2025-04-22,1.850000023841858,1.8799999952316284,1.812999963760376,1.8799999952316284,1817200.0,,,,,
2025-04-23,1.8200000524520876,2.0299999713897705,1.809999942779541,1.950000047683716,3305600.0,,,,,
2025-04-24,2.0,2.049999952316284,1.9049999713897705,1.909999966621399,2169000.0,,,,,
2025-04-25,2.0,2.0,1.9299999475479128,1.940000057220459,1352500.0,,,,,
2025-04-28,2.009999990463257,2.059999942779541,1.919999957084656,1.9800000190734863,1177000.0,,,,,
2025-04-29,1.9900000095367432,2.0299999713897705,1.940000057220459,1.9800000190734863,1416300.0,,,,,
2025-04-30,1.9900000095367432,2.005000114440918,1.899999976158142,1.950000047683716,1754400.0,,,,,
2025-05-01,1.909999966621399,2.0199999809265137,1.899999976158142,2.009999990463257,1733900.0,,,,,
2025-05-02,2.0199999809265137,2.059999942779541,1.940000057220459,1.9600000381469729,2465200.0,,,,,
2025-05-05,2.009999990463257,2.0999999046325684,2.0,2.0199999809265137,1809100.0,,,,,
2025-05-06,2.069999933242798,2.0799999237060547,1.9600000381469729,1.9600000381469729,1817600.0,,,,,
2025-05-07,2.140000104904175,2.150000095367432,2.0299999713897705,2.059999942779541,2308700.0,,,,,
2025-05-08,2.3299999237060547,2.3499999046325684,2.180000066757202,2.200000047683716,2854500.0,,,,,
2025-05-09,2.3299999237060547,2.5299999713897705,2.309999942779541,2.3499999046325684,3210600.0,,,,,
2025-05-12,2.640000104904175,2.7100000381469727,2.5199999809265137,2.5199999809265137,7156300.0,,,,,
2025-05-13,2.680000066757202,2.700000047683716,2.390000104904175,2.440000057220459,7750100.0,,,,,
2025-05-14,2.740000009536743,2.8299999237060547,2.630000114440918,2.650000095367432,3569700.0,,,,,
2025-05-15,2.7799999713897705,2.805000066757202,2.5899999141693115,2.75,3513500.0,,,,,
2025-05-16,2.700000047683716,2.7850000858306885,2.650000095367432,2.759999990463257,2150700.0,,,,,
2025-05-19,2.640000104904175,2.6470000743865967,2.549999952316284,2.630000114440918,1671600.0,,,,,
2025-05-20,2.5199999809265137,2.650000095367432,2.4100000858306885,2.640000104904175,2933300.0,,,,,
2025-05-21,2.319999933242798,2.484999895095825,2.299999952316284,2.430000066757202,2078700.0,,,,,
2025-05-22,2.4200000762939453,2.450000047683716,2.299999952316284,2.319999933242798,2062200.0,,,,,
2025-05-23,2.4200000762939453,2.4600000381469727,2.289999961853028,2.3399999141693115,1489700.0,,,,,
2025-05-27,2.5999999046325684,2.6700000762939453,2.470000028610229,2.5,3411000.0,,,,,
2025-05-28,2.8499999046325684,2.875,2.569999933242798,2.5999999046325684,3584500.0,,,,,
2025-05-29,2.8399999141693115,3.0,2.8299999237060547,2.900000095367432,5969600.0,,,,,
2025-05-30,2.650000095367432,2.799999952316284,2.575000047683716,2.799999952316284,7279600.0,,,,,
2025-06-02,2.609999895095825,2.630000114440918,2.505000114440918,2.609999895095825,2088400.0,,,,,
2025-06-03,2.6700000762939453,2.720000028610229,2.559999942779541,2.609999895095825,2363400.0,,,,,
2025-06-04,2.9200000762939453,2.9649999141693115,2.5999999046325684,2.680000066757202,4706000.0,,,,,
2025-06-05,2.740000009536743,2.930000066757202,2.690000057220459,2.930000066757202,2260400.0,,,,,
2025-06-06,2.869999885559082,2.9600000381469727,2.789999961853028,2.789999961853028,2523000.0,,,,,
2025-06-09,3.0299999713897705,3.049999952316284,2.9100000858306885,2.950000047683716,2816100.0,,,,,
2025-06-10,3.25,3.3299999237060547,2.970000028610229,3.049999952316284,4835700.0,,,,,
2025-06-11,3.2300000190734863,3.384999990463257,3.1610000133514404,3.3399999141693115,4456900.0,,,,,
2025-06-12,3.4600000381469727,3.680000066757202,3.220000028610229,3.2300000190734863,9923500.0,,,,,
2025-06-13,3.190000057220459,3.4189999103546143,3.174999952316284,3.299999952316284,4036200.0,,,,,
2025-06-16,3.4100000858306885,3.559999942779541,3.244999885559082,3.25,3244500.0,,,,,
2025-06-17,3.1600000858306885,3.390000104904175,3.134999990463257,3.3399999141693115,4067100.0,,,,,
2025-06-18,3.2100000381469727,3.3289999961853027,3.125,3.1600000858306885,2890400.0,,,,,
2025-06-20,3.1700000762939453,3.3399999141693115,3.1600000858306885,3.2799999713897705,6294600.0,,,,,
2025-06-23,3.130000114440918,3.150000095367432,2.970000028610229,3.130000114440918,3453700.0,,,,,
2025-06-24,3.289999961853028,3.414999961853028,3.150000095367432,3.2100000381469727,3145000.0,,,,,
2025-06-25,3.829999923706055,4.150000095367432,3.5799999237060547,3.829999923706055,12235900.0,,,,,
2025-06-26,3.839999914169312,3.930000066757202,3.3399999141693115,3.869999885559082,5061900.0,,,,,
2025-06-27,3.640000104904175,4.0,3.559999942779541,3.930000066757202,6975000.0,,,,,
2025-06-30,3.559999942779541,3.7100000381469727,3.440999984741211,3.650000095367432,4171900.0,,,,,
2025-07-01,3.650000095367432,3.7799999713897705,3.430000066757202,3.5199999809265137,3773300.0,,,,,
2025-07-02,3.700000047683716,3.7300000190734863,3.490000009536743,3.650000095367432,4272500.0,,,,,
2025-07-03,3.740000009536743,3.875,3.650000095367432,3.7100000381469727,1852000.0,,,,,
2025-07-07,3.539999961853028,3.660000085830689,3.5,3.650000095367432,2056800.0,,,,,
2025-07-08,3.7799999713897705,3.930000066757202,3.569999933242798,3.5799999237060547,3438400.0,,,,,
2025-07-09,3.859999895095825,4.079999923706055,3.75,3.829999923706055,3395900.0,,,,,
2025-07-10,3.859999895095825,4.010000228881836,3.799999952316284,3.849999904632568,2330700.0,,,,,
