Date,Close,High,Low,Open,Volume,"('Close', 'PRGO')","('High', 'PRGO')","('Low', 'PRGO')","('Open', 'PRGO')","('Volume', 'PRGO')"
2024-06-03,26.22976303100586,26.95098684964844,26.182314833871654,26.51445764390916,2290800.0,,,,,
2024-06-04,25.77425193786621,26.28670111760383,25.59394554388084,26.07792472139996,1584900.0,,,,,
2024-06-05,25.05303001403809,25.764763831539355,25.034050011163536,25.764763831539355,2772300.0,,,,,
2024-06-06,25.622413635253903,25.812210015824316,24.97710811335343,25.0814963036704,2617100.0,,,,,
2024-06-07,25.56547737121582,25.764761956799795,25.081498193327157,25.42313098007976,1225800.0,,,,,
2024-06-10,25.8691520690918,25.878642070540728,25.21435644937719,25.527519257061098,1124000.0,,,,,
2024-06-11,26.78965950012207,27.093332295144887,25.6508865187865,25.74578290970665,2415500.0,,,,,
2024-06-12,26.419557571411133,27.16924953130845,26.229761176229943,27.083843144512738,1500200.0,,,,,
2024-06-13,25.992515563964844,26.73271930399117,25.859659178588004,26.07792375743067,1559600.0,,,,,
2024-06-14,25.48006820678711,25.964047366294103,25.22384362645414,25.85016917169084,1461800.0,,,,,
2024-06-17,24.89170455932617,25.546500203217946,24.796806351365618,25.432621991658724,1002200.0,,,,,
2024-06-18,24.246397018432617,25.01507081368668,24.2369088274091,24.79680440946061,1877600.0,,,,,
2024-06-20,24.30333709716797,24.426703491200094,24.056602499071083,24.10405069446053,1278400.0,,,,,
2024-06-21,24.46466064453125,25.02455797303526,24.094557885499796,24.36976245477876,3277900.0,,,,,
2024-06-24,24.787317276000977,25.11945827697387,24.569050862462458,24.70190907288432,1071000.0,,,,,
2024-06-25,24.293846130371094,24.77782530624164,24.18945793262473,24.692417109909627,1132800.0,,,,,
2024-06-26,24.42670440673828,24.46466441249872,24.08507159502513,24.16098979651331,970700.0,,,,,
2024-06-27,24.13252067565918,24.388745274606315,23.55364328026734,24.388745274606315,1889200.0,,,,,
2024-06-28,24.36976432800293,24.66394710981933,24.06609154547857,24.236907938156666,2043000.0,,,,,
2024-07-01,24.91067886352539,25.26180160963503,24.531087928563853,24.55006792782002,1217100.0,,,,,
2024-07-02,24.663949966430664,25.10996919116778,24.61650176742793,24.85374638250714,1115800.0,,,,,
2024-07-03,24.853744506835938,25.176397303796207,24.77782630814132,24.77782630814132,812100.0,,,,,
2024-07-05,24.14201164245605,24.92017366146837,24.018643433569107,24.806295454036785,2062600.0,,,,,
2024-07-08,24.407724380493164,24.58803078761725,24.198949779108705,24.360276183370736,1063800.0,,,,,
2024-07-09,25.13843536376953,25.24282355769896,24.094558854572742,24.236907049942868,1704700.0,,,,,
2024-07-10,25.77425193786621,25.831190132270645,25.10996636636172,25.138436368580223,1880000.0,,,,,
2024-07-11,26.419557571411133,26.495475767477096,25.70782380453052,25.812212002883427,1701300.0,,,,,
2024-07-12,26.077924728393555,26.54292390455837,26.03047653471589,26.54292390455837,1238300.0,,,,,
2024-07-15,25.52752113342285,26.229765001966783,25.147930097727865,26.07792858768879,1550800.0,,,,,
2024-07-16,25.70782470703125,25.93557930322471,25.555988309568946,25.622416507204623,1189600.0,,,,,
2024-07-17,26.305679321289062,27.036393088277453,25.78374195060168,25.78374195060168,1788400.0,,,,,
2024-07-18,26.23925018310547,27.302106697802785,26.030475604340147,26.134863798739055,1947100.0,,,,,
2024-07-19,26.571393966674805,26.666292164276584,25.850170198946863,26.144352982483078,1660300.0,,,,,
2024-07-22,26.334152221679688,26.523948637380578,25.850172990671915,26.504968633803934,995500.0,,,,,
2024-07-23,26.485986709594727,26.723231307000653,25.9735393204149,26.37211031645816,994500.0,,,,,
2024-07-24,26.51445579528809,26.590373991429317,26.19180300917972,26.533433986798965,1328300.0,,,,,
2024-07-25,26.63782119750977,26.95098397123415,26.419556617951184,26.56190300418363,1363400.0,,,,,
2024-07-26,26.675785064697266,26.92251968126892,26.48598864886284,26.89404967588392,786300.0,,,,,
2024-07-29,26.533432006835938,26.742208388169548,26.33414743559833,26.628330197439176,1441100.0,,,,,
2024-07-30,26.846599578857425,27.245168765871465,26.49547677739833,26.59037497860614,1758500.0,,,,,
2024-07-31,26.827619552612305,27.121802347063987,26.429048555922144,26.81812955149675,2175600.0,,,,,
2024-08-01,26.74220848083496,27.102819434337903,26.18231114537141,27.026901243598736,2365600.0,,,,,
2024-08-02,26.172822952270508,26.894046719102796,25.33772279648356,25.935578363576965,3935300.0,,,,,
2024-08-05,27.23568153381348,27.36853793416301,25.08150007368274,25.14792827385751,2934400.0,,,,,
2024-08-06,26.94149398803711,27.34006495576225,26.391086633562622,27.31159676451707,2158200.0,,,,,
2024-08-07,26.343639373779297,27.472924123971872,26.2772111784796,27.378025926386915,1781500.0,,,,,
2024-08-08,26.485986709594727,26.93200590110612,26.41955851192629,26.580884910563626,740800.0,,,,,
2024-08-09,25.546497344970703,26.46700569612244,25.29976275589205,26.46700569612244,1309000.0,,,,,
2024-08-12,25.08149719238281,25.58445454166055,25.01506899983915,25.508536348748866,1038500.0,,,,,
2024-08-13,25.432619094848636,25.67935368342956,25.252314511296564,25.290272704137635,1001800.0,,,,,
2024-08-14,25.49905014038086,25.574968339193447,25.242825540626136,25.451600134852598,698600.0,,,,,
2024-08-15,26.153844833374023,26.41006944201444,25.71731562757128,25.71731562757128,911900.0,,,,,
2024-08-16,26.267719268798828,26.410065649815422,26.039964697165782,26.17282107811028,918300.0,,,,,
2024-08-19,26.2012939453125,26.561904937348658,26.144353938649445,26.267722143053422,915000.0,,,,,
2024-08-20,26.391088485717773,26.74221128598812,25.907109290225875,26.13486569636658,1305200.0,,,,,
2024-08-21,26.932004928588867,26.941494929346334,26.248741164344278,26.57139394996792,1182900.0,,,,,
2024-08-22,26.70425033569336,27.14078132029536,26.46700574689713,26.950984925245347,843400.0,,,,,
2024-08-23,27.757617950439453,27.78608795379524,26.66629316225776,26.780169555615647,1052700.0,,,,,
2024-08-26,27.72914695739746,28.22261613775616,27.54884237267732,27.767106960517008,1346900.0,,,,,
2024-08-27,27.77659797668457,28.01384257475663,27.65322977206882,27.74812797330417,695900.0,,,,,
2024-08-28,27.738637924194336,27.84302612637591,27.472925133234156,27.74812792530472,789800.0,,,,,
2024-08-29,27.520374298095703,27.84302710708289,27.38751789793605,27.84302710708289,908400.0,,,,,
2024-08-30,27.880617141723636,27.957264812341396,27.593187006338567,27.68899705146692,845900.0,,,,,
2024-09-03,27.372825622558597,28.091398231456385,27.372825622558597,27.784807544047936,1538300.0,,,,,
2024-09-04,27.296178817749023,27.55486540375113,27.11413990603369,27.248274706604057,819300.0,,,,,
2024-09-05,26.999168395996094,27.51653972309328,26.97042483382556,27.40156912926041,835900.0,,,,,
2024-09-06,26.529699325561523,27.20994713593321,26.50095576539847,26.989585323623327,1056400.0,,,,,
2024-09-09,25.504539489746094,26.36682630747344,25.485377113759437,26.347663931486775,1306800.0,,,,,
2024-09-10,26.0123291015625,26.146463903157407,25.27459408877701,25.3991477025848,982100.0,,,,,
2024-09-11,25.609926223754883,25.90693753820332,25.11171546476838,25.90693753820332,788800.0,,,,,
2024-09-12,26.00274658203125,26.156041923924573,25.5620229309441,25.945261285677407,892100.0,,,,,
2024-09-13,26.587188720703125,26.615932285301135,26.069815522487705,26.15604438885694,692500.0,,,,,
2024-09-16,27.027908325195312,27.066233072195818,26.558441138986225,26.730898845639462,985100.0,,,,,
2024-09-17,26.84587287902832,27.267434156922715,26.84587287902832,27.07581589263198,1187100.0,,,,,
2024-09-18,26.980005264282227,27.334501878074764,26.8267099251894,26.893776407614435,790800.0,,,,,
2024-09-19,26.606348037719727,27.17162528450755,26.462633886104516,27.14288172321467,977500.0,,,,,
2024-09-20,25.993165969848636,26.539282693279446,25.772804139429425,26.539282693279446,2640900.0,,,,,
2024-09-23,25.92609977722168,26.108138687085777,25.763223242590577,26.031491013578474,895200.0,,,,,
2024-09-24,25.42789077758789,25.86861444278256,25.38956602717548,25.68657553317296,1401200.0,,,,,
2024-09-25,24.479372024536133,25.475793553978846,24.31649549866279,25.475793553978846,1738900.0,,,,,
2024-09-26,24.556020736694336,24.738059644500616,24.441050141445384,24.48895425156167,1428800.0,,,,,
2024-09-27,24.575183868408203,24.862614020230204,24.5368609446201,24.690156294621943,1489800.0,,,,,
