Date,Close,High,Low,Open,Volume,"('Close', 'WYNN')","('High', 'WYNN')","('Low', 'WYNN')","('Open', 'WYNN')","('Volume', 'WYNN')"
2024-07-08,84.10066986083984,86.19209098804652,84.02174660474843,85.87640549021683,2239600.0,,,,,
2024-07-09,83.61727142333984,84.86027873828401,83.56794251058086,84.15985183101172,1830500.0,,,,,
2024-07-10,82.77872467041016,83.85402562152605,82.55182223058256,83.85402562152605,1886400.0,,,,,
2024-07-11,83.46929931640625,84.67285263543071,82.74913777211692,83.11415218861097,1701700.0,,,,,
2024-07-12,84.6728515625,85.33381689275737,83.71592778731814,84.3768931175755,1776200.0,,,,,
2024-07-15,83.45942687988281,85.79747740590014,83.15360868790836,84.65311283658129,1868800.0,,,,,
2024-07-16,84.79122924804688,85.03785877759505,82.10790628885296,83.50876021031794,2010500.0,,,,,
2024-07-17,83.77511596679688,84.71231268578606,83.10428335196067,84.33743098757604,2042200.0,,,,,
2024-07-18,82.35452270507812,83.91321536346439,82.06843159317226,83.31143880506495,2317600.0,,,,,
2024-07-19,82.30520629882812,82.62089179327532,81.08192594866222,82.3545352149907,2150800.0,,,,,
2024-07-22,82.4137191772461,83.30158693161538,81.47652250953695,82.82805495377328,1641600.0,,,,,
2024-07-23,82.14734649658203,82.18680811781988,81.43705989390483,82.10789240187886,1569900.0,,,,,
2024-07-24,79.87837219238281,82.62089132093962,79.57255398822365,82.33480016721117,2320100.0,,,,,
2024-07-25,79.4344253540039,80.53932821389878,79.0299568913375,79.60213913270458,2426000.0,,,,,
2024-07-26,80.50973510742188,80.56892377931685,78.94116756338927,80.32229427770767,1925400.0,,,,,
2024-07-29,81.38773345947266,81.65409000275558,79.67119427939355,80.59851606379715,1466200.0,,,,,
2024-07-30,81.39761352539062,81.7724877075941,80.72678089171237,81.13124941375611,1442300.0,,,,,
2024-07-31,81.70343017578125,82.83792751601199,81.49626227432735,81.68370312511055,1997500.0,,,,,
2024-08-01,77.64883422851562,81.50612338775173,77.15557520722417,81.22003225221845,4292500.0,,,,,
2024-08-02,75.76458740234375,76.83988843787488,74.48211095801548,76.43541996104027,4142500.0,,,,,
2024-08-05,72.55841064453125,73.6238444926118,70.66429013636774,70.94052153190738,4677800.0,,,,,
2024-08-06,75.26145935058594,75.912557318755,72.92340897396893,72.94314354888817,5052100.0,,,,,
2024-08-07,73.84087371826172,77.98425399823087,73.07139085204133,77.44166606613426,5081700.0,,,,,
2024-08-08,75.61661529541016,76.17893032194635,74.48211795372177,74.6005028375058,2654800.0,,,,,
2024-08-09,73.62384033203125,76.18879331705597,73.44626677963008,76.10987006564756,2417900.0,,,,,
2024-08-12,72.93328857421875,74.05791868535702,72.43016220032962,73.00234454502421,2584000.0,,,,,
2024-08-13,73.19963073730469,73.83100163920707,72.26244167163127,72.94314148289955,2371200.0,,,,,
2024-08-14,73.04179382324219,73.80140937364733,72.27231098538022,73.25882898808224,2381300.0,,,,,
2024-08-15,75.11347961425781,75.863235398657,74.01844403656129,74.01844403656129,2778700.0,,,,,
2024-08-16,75.26145935058594,76.23811006610707,74.77806763655518,74.77806763655518,1822800.0,,,,,
2024-08-19,75.81572723388672,76.4293820648983,75.27136295513458,75.37033759206399,3310500.0,,,,,
2024-08-20,75.24166107177734,75.90480697313158,75.13279426095254,75.40002652621432,1839300.0,,,,,
2024-08-21,76.56794738769531,77.04302866125481,75.647468924983,75.76624301901322,2302300.0,,,,,
2024-08-22,76.30071258544922,76.84508444647973,75.9740970201121,76.56795242678463,1133700.0,,,,,
2024-08-23,76.57784271240234,76.61743407480203,75.2911498638933,75.98397982768724,1479900.0,,,,,
2024-08-26,76.44917297363281,77.11231889009129,76.0037833376252,76.8549787964101,1315400.0,,,,,
2024-08-27,76.25122833251953,76.41948597844781,75.81573084773468,76.26112806206858,1135500.0,,,,,
2024-08-28,74.52903747558594,75.76623924276844,73.45019360793704,75.716748151569,3012700.0,,,,,
2024-08-29,74.7665786743164,75.67715736964361,74.32118150394435,74.52903804755287,1672400.0,,,,,
2024-08-30,76.09285736083984,76.26112254587814,74.4498572847529,75.16248673511565,3939500.0,,,,,
2024-09-03,75.03380584716797,76.4095735254343,74.93483122200173,76.13244155445689,2036000.0,,,,,
2024-09-04,76.25122833251953,77.2508895811024,75.0239261632763,75.10310134582535,2184800.0,,,,,
2024-09-05,76.33040618896484,77.06282755189066,75.51880209726849,76.31060673113188,1600400.0,,,,,
2024-09-06,75.93449401855469,77.44882771649998,75.89490265733833,76.53824906236399,1924800.0,,,,,
2024-09-09,76.12255859375,76.84508024108878,75.59797866942799,75.91470203907255,1606900.0,,,,,
2024-09-10,74.57852935791016,76.30071229611427,74.04405722854726,76.24132902105656,1967400.0,,,,,
2024-09-11,74.99422454833984,75.14269028164783,73.69763941676393,74.57852653610219,1324300.0,,,,,
2024-09-12,75.47920989990234,75.73654243864571,74.13313373078103,75.42971880714678,1392100.0,,,,,
2024-09-13,77.65667724609375,78.52766454514475,75.76623693020532,76.00377754789558,2235300.0,,,,,
2024-09-16,78.14165496826172,78.74540999127673,77.49831613667372,77.84473109628567,1657600.0,,,,,
2024-09-17,79.18091583251953,80.19046918682069,78.76521783670614,78.86419247124067,2464900.0,,,,,
2024-09-18,77.97340393066406,79.22050544176001,77.54780621544054,79.17101434994875,2107500.0,,,,,
2024-09-19,79.35906982421875,80.26964850530628,78.97306348003426,79.48773608852017,2273600.0,,,,,
2024-09-20,78.89388275146484,79.17101474391401,77.6863725975531,79.11163147446932,2394900.0,,,,,
2024-09-23,79.38876342773438,79.96282686968455,78.70582562433569,79.07204007205159,1646700.0,,,,,
2024-09-24,83.29832458496094,85.31743123307456,82.14029798662943,82.70446169298361,4888100.0,,,,,
2024-09-25,83.26862335205078,84.0010522204735,82.03142160965045,82.90241646911959,2244100.0,,,,,
2024-09-26,90.09798431396484,90.66214804297633,87.78194612684851,88.93996522040668,8289500.0,,,,,
2024-09-27,96.6205062866211,96.8184555372998,91.71129086724636,91.71129086724636,11253100.0,,,,,
2024-09-30,94.89832305908205,97.16487763681027,94.61129133862416,96.45224819998808,6224800.0,,,,,
2024-10-01,98.43177795410156,98.74850133140556,95.0467954433001,95.0467954433001,4771200.0,,,,,
2024-10-02,100.99525451660156,101.2130032335706,98.29320256255528,98.5109512795243,4512300.0,,,,,
2024-10-03,102.02462005615234,102.13349442826824,97.85772493197445,98.94646110185236,3880700.0,,,,,
2024-10-04,104.37033081054688,105.49865813975325,102.39080812053152,103.1826202170496,4238000.0,,,,,
2024-10-07,105.32051849365234,106.70617846913628,104.21198296198467,106.39935483903348,3330700.0,,,,,
2024-10-08,101.82666015625,103.7665917854232,99.03553303502474,101.45055350561717,4473500.0,,,,,
2024-10-09,103.08364868164062,103.78637835149937,101.24269192066087,101.78705614595876,3199200.0,,,,,
2024-10-10,102.63825988769533,103.8853614356541,101.76727252554667,102.4601025237012,2181800.0,,,,,
2024-10-11,103.6775131225586,105.3106210447691,102.64816029614276,103.20242429833564,2537900.0,,,,,
2024-10-14,102.88568878173828,103.98432447867854,101.30207214015586,102.35122430061904,2160800.0,,,,,
2024-10-15,98.2041244506836,101.65838952153231,97.97647601276292,101.45054053975082,4169200.0,,,,,
2024-10-16,99.21368408203124,100.55976023708232,98.60992900287098,98.867269090205,1697700.0,,,,,
2024-10-17,96.98672485351562,98.38229215834984,95.9771714712396,98.17444315468362,2933300.0,,,,,
2024-10-18,98.42188262939452,100.28263146765524,98.15464280476516,98.5901402663652,2269800.0,,,,,
2024-10-21,97.36283111572266,97.85771181307582,96.63040224671823,97.57068010245736,1674100.0,,,,,
2024-10-22,98.38229370117188,98.68911734692682,96.91744337214394,97.27375811295396,1403700.0,,,,,
2024-10-23,96.67990112304688,98.02597733235568,96.43246075444276,97.58058013809982,1683100.0,,,,,
2024-10-24,96.89765167236328,98.45157691428048,96.01676454771932,97.97648807508958,1898100.0,,,,,
2024-10-25,96.98672485351562,98.42188352351684,96.88775021623847,97.01641648957067,1098500.0,,,,,
2024-10-28,97.61027526855467,98.40207988441055,97.27375245457358,97.4420100859239,1062200.0,,,,,
2024-10-29,97.9863739013672,99.87682170933113,97.85770764399786,98.34268859238364,1890200.0,,,,,
2024-10-30,97.48160552978516,98.08536063346044,96.8976498843213,97.23416516110775,1337100.0,,,,,
2024-10-31,95.03689575195312,96.99662684131056,94.9577205710562,96.96693520456412,1897300.0,,,,,
2024-11-01,94.70037078857422,96.53142786318512,94.45293043926787,96.07613852661508,1737700.0,,,,,
2024-11-04,94.6706771850586,95.69013019478425,94.45292847399486,94.79934344555988,2238700.0,,,,,
2024-11-05,85.83211517333984,92.04781594508243,85.13927761932888,90.64235648166918,10733500.0,,,,,
2024-11-06,84.44644165039062,86.70309641559845,84.15940994060118,85.76282611385524,4784300.0,,,,,
2024-11-07,86.27749633789062,88.18773607357589,85.16896844238329,85.99046463600963,2957900.0,,,,,
2024-11-08,83.4368896484375,85.36692137198773,83.04098357529686,84.68398358460213,4116500.0,,,,,
2024-11-11,85.59457397460938,87.21778215715534,84.11982396932991,84.11982396932991,2508700.0,,,,,
2024-11-12,84.62460327148438,85.36692435281319,83.67443319353715,84.92153472452812,3892600.0,,,,,
2024-11-13,84.9215316772461,84.9215316772461,83.82289591219991,84.6443921404191,2433300.0,,,,,
2024-11-14,92.26557159423828,94.22529520680318,85.94099598329302,86.50515975676245,9577300.0,,,,,
2024-11-15,90.05245208740234,92.89078219536964,88.98064110669584,92.46404004426726,3816700.0,,,,,
2024-11-18,89.77458190917969,90.80670271751006,89.17912963518543,89.77458190917969,1771900.0,,,,,
2024-11-19,90.55859375,90.59829157639857,88.06761003749011,88.8416987232966,2014700.0,,,,,
2024-11-20,90.52882385253906,91.3723818563639,89.73488245388845,90.350187416422,1816300.0,,,,,
2024-11-21,91.04488372802734,91.21360139211455,89.01042112482116,90.32041917948392,1612700.0,,,,,
2024-11-22,90.59829711914062,91.79912804771492,90.5486729402099,90.96549635710268,1620000.0,,,,,
2024-11-25,92.7419204711914,93.20836046322216,90.85632294740446,90.85632294740446,3055000.0,,,,,
2024-11-26,91.16397857666016,92.36480951375698,90.93571795218013,92.36480951375698,1807500.0,,,,,
2024-11-27,90.97541046142578,93.47632054794244,90.85632455264916,91.46170316088453,1436600.0,,,,,
2024-11-29,93.66487884521484,94.3298080013218,90.56852396967533,90.59829544784988,1402500.0,,,,,
2024-12-02,95.43140411376952,96.76124736628805,94.18094895083776,94.77640126646676,2945200.0,,,,,
2024-12-03,93.04957580566406,94.82601375454088,92.52359286552463,94.40919037057104,3045300.0,,,,,
2024-12-04,94.07177734375,94.56798884514866,92.32511073878244,92.93048937621572,1958200.0,,,,,
2024-12-05,93.68473815917967,95.12374856417888,93.63511397766094,94.15117820774256,1357800.0,,,,,
2024-12-06,93.65496826171876,95.163448003386,93.58549894937066,94.6374649853809,1026500.0,,,,,
2024-12-09,95.21305847167967,98.86517516248853,95.02449569178584,96.26502435616946,2690800.0,,,,,
2024-12-10,94.23056030273438,95.6695781877662,92.99003155956208,93.98245455409992,1426800.0,,,,,
2024-12-11,94.48858642578124,94.9054022399464,93.46639201750598,94.52828425164262,1325700.0,,,,,
2024-12-12,92.76177978515624,94.64738501499764,92.6823841273218,93.85344357982652,1575700.0,,,,,
2024-12-13,93.8137435913086,94.69699944252083,91.94799110466892,92.1762441512052,1778000.0,,,,,
2024-12-16,89.00049591064453,93.05950239042012,88.80201433712091,92.5434457563067,3104300.0,,,,,
2024-12-17,91.26321411132812,91.92813567456658,88.76231159408539,89.0004909834451,2046400.0,,,,,
2024-12-18,88.02791595458984,92.24571365108032,87.55155716072173,91.2632170135891,2096000.0,,,,,
2024-12-19,87.640869140625,89.93337132601255,86.698070357626,89.93337132601255,1736400.0,,,,,
2024-12-20,88.27601623535156,89.45700194014941,87.38284165925798,87.43245826260426,2663400.0,,,,,
2024-12-23,87.44239807128906,88.74246988149757,87.09505150805633,88.28595617387921,1312400.0,,,,,
2024-12-24,88.10730743408203,88.54397595074985,86.71791380325489,87.46223100852805,692800.0,,,,,
2024-12-26,88.63328552246094,89.20889261350014,87.7500297596806,88.33556319962344,1218900.0,,,,,
2024-12-27,88.00806427001953,88.61344285296748,87.35306151276333,87.9882191432478,1086700.0,,,,,
2024-12-30,85.1796646118164,86.73776835867423,84.59413112724403,86.73776835867423,2180100.0,,,,,
2024-12-31,85.50717163085938,86.09269758236044,85.21936804447202,85.2789110031774,1612600.0,,,,,
2025-01-02,83.16504669189453,86.71791511785258,83.09557738787936,85.67587555762508,2001600.0,,,,,
2025-01-03,82.68868255615234,85.3583028006005,82.22224254316542,83.85974197775847,2805900.0,,,,,
2025-01-06,83.96891021728516,85.61632845185055,83.5024701981557,83.61163733333862,2923500.0,,,,,
2025-01-07,81.82526397705078,84.91169976031166,81.3191337563924,83.96890104661242,2195300.0,,,,,
2025-01-08,80.55496215820312,81.76571926530752,80.08852220006432,81.37867495357226,1862300.0,,,,,
2025-01-10,80.53512573242188,82.4505023722039,79.51293128220414,79.51293128220414,2655900.0,,,,,
2025-01-13,80.7137680053711,81.97414194006,80.13816082252995,80.1679323024033,1850500.0,,,,,
2025-01-14,81.1801986694336,81.25958674939571,79.29459358888755,80.96186441346912,2773800.0,,,,,
2025-01-15,81.78558349609375,82.95663537355239,81.57716800199735,81.90466941090696,2264200.0,,,,,
2025-01-16,81.87489318847656,82.59936527182404,81.14050232719376,82.15277040238972,1844800.0,,,,,
2025-01-17,84.02845764160156,84.5544406454914,82.37111296892574,82.61921873088033,3339700.0,,,,,
2025-01-21,85.60641479492188,86.06292849136787,84.54452242954841,84.59413903931755,2617200.0,,,,,
2025-01-22,84.51473999023438,86.63852444558744,83.68110079538947,85.10026588205866,2862600.0,,,,,
2025-01-23,84.43534851074219,85.21936356940206,83.74064788545027,84.35595285557973,1746100.0,,,,,
2025-01-24,84.34602355957031,85.00102633440167,83.72079983307451,84.37579503631972,1418400.0,,,,,
2025-01-27,84.12770080566406,84.86209933331277,83.42308133042314,83.75058276262429,2268100.0,,,,,
2025-01-28,83.69102478027344,84.30632213103289,82.17261895824524,83.8398897292457,1919200.0,,,,,
2025-01-29,83.47269439697266,84.92163098612596,83.39329874429917,84.1376159520442,1559800.0,,,,,
2025-01-30,88.92110443115234,89.06996940408382,86.06292875153358,86.48967096909072,2789700.0,,,,,
2025-01-31,86.19193267822266,88.93102217157033,85.16973823949435,88.92109582191274,3613300.0,,,,,
2025-02-03,82.9268569946289,84.09791634623208,82.47034335879526,83.6811005358952,2721100.0,,,,,
2025-02-04,82.5596694946289,83.8299696878127,82.45050236194095,82.50011896760778,2555400.0,,,,,
2025-02-05,81.04126739501953,81.97413988453572,80.60459884359489,81.7756583092991,3796500.0,,,,,
2025-02-06,80.0389175415039,82.07338017593231,79.66179195061301,81.7855841650553,2458500.0,,,,,
2025-02-07,79.96944427490234,81.59701733051402,79.67171435699855,80.12822801195438,2255300.0,,,,,
2025-02-10,78.37164306640625,80.46565613653674,78.11361097444504,79.99921612969443,2620400.0,,,,,
2025-02-11,76.41656494140625,77.83573002175295,76.37686711596325,77.55785281523796,2137600.0,,,,,
2025-02-12,77.77619171142578,77.81588953923813,76.16846375716466,76.28755724060171,2801800.0,,,,,
2025-02-13,79.86028289794922,81.32906475076491,79.08619414152109,80.23740092576149,7598800.0,,,,,
2025-02-14,88.14701080322266,88.77223456919695,82.89709220997571,83.99868234877802,9031600.0,,,,,
2025-02-18,90.51890563964844,92.26557233073656,88.28595377325729,90.072318295005,5199200.0,,,,,
2025-02-19,91.56094360351562,91.85866594594262,89.43715909354093,90.73723073678713,2493500.0,,,,,
2025-02-20,92.76177978515624,93.48624434103222,91.2731452729004,91.5013983246911,3407500.0,,,,,
2025-02-21,90.0723114013672,93.57556329439848,89.14935773103315,93.28775972283344,2962200.0,,,,,
2025-02-24,89.71405029296875,90.311147268808,88.32081895434389,90.07230999697228,2160600.0,,,,,
2025-02-25,90.58979034423828,91.5152932970639,88.83829933397155,89.67424115870107,2079800.0,,,,,
2025-02-26,90.65945434570312,93.01799616131008,90.22158727391329,91.38592753032049,2241800.0,,,,,
2025-02-27,87.76353454589844,91.31627048956416,87.03706132828593,89.7936704554932,2245100.0,,,,,
2025-02-28,88.8880615234375,89.63443463551042,87.12662431964537,87.43512277636887,1468200.0,,,,,
2025-03-03,88.49994659423828,93.06774631735856,88.12178695724242,91.80389120996466,2123200.0,,,,,
2025-03-04,86.67879486083984,88.56960824065722,85.22585613113803,87.57444410312173,2272300.0,,,,,
2025-03-05,90.23152923583984,90.30119042076964,86.93753841737411,87.32565181805438,2448900.0,,,,,
2025-03-06,87.76353454589844,90.45047488925891,87.66401205040326,89.7837166874436,1797200.0,,,,,
2025-03-07,88.29096221923828,88.6193682020724,85.43483845254413,87.57444283578194,1889600.0,,,,,
2025-03-10,87.99241638183594,88.81840448665702,85.78315065207367,86.7683686726435,2774500.0,,,,,
2025-03-11,86.95743560791016,88.78854148491612,85.43483576226087,88.76863395128048,1423800.0,,,,,
2025-03-12,85.25570678710938,87.42516483293956,83.01658755784656,86.60913057308598,2047100.0,,,,,
2025-03-13,82.8275146484375,85.50450102005418,82.6284772650925,84.5292444154131,1739700.0,,,,,
2025-03-14,85.76325225830078,86.30064184491121,84.00181494038361,84.00181494038361,1797100.0,,,,,
2025-03-17,86.00209045410156,87.07686963869934,85.23581734198122,85.85281430193513,1606100.0,,,,,
2025-03-18,85.01687622070312,86.38025388091754,84.42972540626766,85.99214045802806,1186100.0,,,,,
2025-03-19,84.63871765136719,85.43484445026438,84.14113555486885,84.58895640471725,1533700.0,,,,,
2025-03-20,82.66828918457031,84.57900261237,82.5787280516267,83.5838384196618,1805400.0,,,,,
2025-03-21,82.23040771484375,82.39959138392338,79.84201992371523,81.9119555031933,4329600.0,,,,,
2025-03-24,84.45958709716797,84.89745417557927,83.21563186616956,83.44451537687316,2448000.0,,,,,
2025-03-25,85.61396789550781,88.89801252339477,84.92730222417697,85.91252016804287,4498900.0,,,,,
2025-03-26,85.4149398803711,86.39019648488026,84.65861300876206,85.63387720577107,1423200.0,,,,,
2025-03-27,85.73339080810547,87.20622945994597,84.98701771504447,85.10643255073441,1388300.0,,,,,
2025-03-28,81.9318618774414,85.48459739783,81.29495746315602,85.11638394886833,2487000.0,,,,,
2025-03-31,83.09620666503906,83.37485141270867,79.77236204283747,80.25003658384252,2115000.0,,,,,
2025-04-01,82.3299331665039,83.58383452427861,81.15563917013561,82.946930078028,1499700.0,,,,,
2025-04-02,81.14569091796875,82.91708200402994,80.95660728771489,81.10588343831003,2539900.0,,,,,
2025-04-03,72.52755737304688,78.24975098736485,72.14939774574832,78.12038238677577,5509100.0,,,,,
2025-04-04,69.75105285644531,70.92534687780828,65.87986485222756,68.27821414032907,8307700.0,,,,,
2025-04-07,67.60150146484375,72.13944758956167,66.27793131430103,67.65126270967617,4359300.0,,,,,
2025-04-08,65.78034973144531,70.78602426229168,64.93446171042257,69.90032876360316,4088400.0,,,,,
2025-04-09,75.46329498291016,76.36889035930265,65.40218539681072,65.611168945209,7589100.0,,,,,
2025-04-10,71.95037078857422,74.42832738606872,69.10420072378139,74.28900501303688,3008800.0,,,,,
2025-04-11,72.83606719970703,73.75161640344635,70.38796428057799,72.20910892057033,2710200.0,,,,,
2025-04-14,73.18437194824219,74.6074569756723,71.4229271642728,74.05016748548984,2603600.0,,,,,
2025-04-15,74.53779602050781,75.23440788539578,72.6469826254549,72.92562737141009,2027600.0,,,,,
2025-04-16,73.37345886230469,74.30890803536424,72.29867971793819,73.771518463181,1827100.0,,,,,
2025-04-17,74.4084243774414,74.82639911446121,73.26399161399536,73.95064975356291,1559500.0,,,,,
2025-04-21,74.59750366210938,75.40358419281223,73.44311719792381,74.40842004429022,2525900.0,,,,,
2025-04-22,76.59778594970703,77.10532179283194,74.88610239446218,74.88610239446218,2560300.0,,,,,
2025-04-23,78.72743225097656,81.0859738920665,77.68250691305708,78.76723972592106,2810500.0,,,,,
2025-04-24,81.18549346923828,81.46413821743376,78.71748302772126,78.99612777591673,1937000.0,,,,,
2025-04-25,81.71292877197266,81.90201238962851,80.7078108569335,81.1058780344985,1467700.0,,,,,
2025-04-28,81.802490234375,82.90712305018408,81.23524697159466,81.69302157028582,1443300.0,,,,,
2025-04-29,81.1556396484375,82.00152765930258,80.55853508312103,81.48403804836163,1463600.0,,,,,
2025-04-30,79.921630859375,80.07090700112671,78.39903091700737,79.11555032341566,1922700.0,,,,,
2025-05-01,79.65293884277344,81.60345965014022,79.5335164124245,80.05100601810337,1772000.0,,,,,
2025-05-02,82.0910873413086,82.67823812885149,80.4689725351304,80.4689725351304,1597200.0,,,,,
2025-05-05,82.57872772216797,84.41977995283298,81.265111296734,81.74278585552806,2105200.0,,,,,
2025-05-06,83.11610412597656,84.00180717962684,81.70297289498347,82.38963856874055,3011500.0,,,,,
2025-05-07,83.71321105957031,86.71860345288528,81.80249012062511,85.7831467219694,3846700.0,,,,,
2025-05-08,86.1712646484375,87.35551247899011,83.38480943699064,84.4396810620205,3041300.0,,,,,
2025-05-09,87.50479125976562,87.80334356648972,86.62904946854248,86.88778670236943,3216400.0,,,,,
2025-05-12,94.69982147216795,95.05807357090596,91.53519926123488,91.85365147650174,4639900.0,,,,,
2025-05-13,96.32193756103516,96.6901510243741,93.81411968842902,94.24204057028246,2520600.0,,,,,
2025-05-14,97.01854705810548,97.0384545921258,95.47604724151368,96.32193521738654,3052800.0,,,,,
2025-05-15,97.2772979736328,98.23265466923036,95.92387409007792,96.12290388780652,3132800.0,,,,,
2025-05-16,96.53898620605467,97.59656255401156,96.20973815404136,97.2673145019982,2200200.0,,,,,
2025-05-19,96.3294677734375,96.72854802142368,94.3839173106497,94.80295613821588,1621700.0,,,,,
2025-05-20,93.5558090209961,96.11993837196768,93.00706988759391,96.11993837196768,2068700.0,,,,,
2025-05-21,91.29100036621094,93.15673174788346,90.88193321355766,92.67782479013913,2157400.0,,,,,
2025-05-22,90.7023468017578,91.30097475784645,89.30554316290608,90.91186620579046,1987700.0,,,,,
2025-05-23,90.26335144042967,90.78216031748988,88.85656848068605,89.2057751072103,1335800.0,,,,,
2025-05-27,92.32862091064452,92.94720744604972,91.2111764759676,91.32092582276478,1813400.0,,,,,
2025-05-28,90.7322769165039,92.38848117950276,90.53272919014007,92.34857163422996,1405600.0,,,,,
2025-05-29,90.52275848388672,92.36853120373998,90.16358018454616,92.0991436732508,2208400.0,,,,,
2025-05-30,90.33319091796876,90.53273103643448,88.72686784482647,89.54499450968416,6827900.0,,,,,
2025-06-02,87.59945678710938,91.53045215476097,87.05071001159007,91.20121170141742,3285700.0,,,,,
2025-06-03,87.549560546875,88.01848818595253,85.2947207307841,87.35002043372036,2925200.0,,,,,
2025-06-04,85.9432373046875,87.49967149696667,85.53417779013837,87.20036132797233,1951500.0,,,,,
2025-06-05,83.04986572265625,86.12283238602954,82.44125844153466,86.12283238602954,3423400.0,,,,,
2025-06-06,83.10973358154297,84.46662775028416,82.45123746496215,84.46662775028416,3151900.0,,,,,
2025-06-09,84.50653076171875,84.88566766226222,83.81811199067292,83.81811199067292,2134200.0,,,,,
2025-06-10,86.47203063964844,86.90104875837203,84.86570751689041,84.86570751689041,1610200.0,,,,,
2025-06-11,87.32008361816406,87.9785797010504,86.37225665130734,87.41986128791108,2010400.0,,,,,
2025-06-12,86.8711166381836,87.10059462735762,85.25481426026052,85.9831501622786,1361000.0,,,,,
2025-06-13,83.98771667480469,85.43440154563865,83.25938078870912,84.94552293309006,2024700.0,,,,,
2025-06-16,88.39762115478516,88.89647907057059,85.76365196839548,85.80356151509444,2522700.0,,,,,
2025-06-17,87.08063507080078,88.12823972080265,86.58177716355561,87.98856011573142,1325100.0,,,,,
2025-06-18,86.71148681640625,88.04842238068,86.33234992769695,86.69152823701748,1256900.0,,,,,
2025-06-20,88.28787231445312,88.64705062485127,86.91102719923875,87.6992236241698,2841500.0,,,,,
2025-06-23,89.49510955810547,89.74453852299648,87.16045810047027,88.4076029249253,1862300.0,,,,,
2025-06-24,90.76220703125,91.27104421772675,89.64476260125353,90.48284782674274,1765700.0,,,,,
2025-06-25,91.70006561279295,92.69778144305135,90.76221029652042,90.80211984316688,1774300.0,,,,,
2025-06-26,92.42839050292967,93.43608558573789,91.31094607387666,92.64788919541934,1605800.0,,,,,
2025-06-27,94.46373748779295,94.51362632534698,92.22885610318892,92.45832648721444,2640900.0,,,,,
2025-06-30,93.45603942871094,94.4537552529405,92.53814269729196,94.34400590331784,1730800.0,,,,,
2025-07-01,101.72710418701172,102.24592067658917,96.63875502274102,96.63875502274102,5341000.0,,,,,
2025-07-02,104.4408950805664,104.71027500976392,100.94888961900443,102.0463755273875,2319200.0,,,,,
2025-07-03,105.3887176513672,106.49618280292384,103.8422627221253,104.20144102057436,1407300.0,,,,,
2025-07-07,108.4217758178711,108.79093340982712,104.70030008963808,104.9098194974074,2894700.0,,,,,
2025-07-08,110.20768737792967,111.31515253517078,108.91066139306623,109.1201807995757,2148300.0,,,,,
2025-07-09,109.82855987548828,110.10791908865642,107.58369926857162,109.050342749672,1841700.0,,,,,
2025-07-10,111.67433166503906,112.10334977068852,109.30974243920828,109.88841943975264,2031900.0,,,,,
2025-07-11,110.91606903076172,111.78408455910775,110.31744104416384,110.81629896832338,1207900.0,,,,,
