Date,Close,High,Low,Open,Volume,"('Close', 'CRK')","('High', 'CRK')","('Low', 'CRK')","('Open', 'CRK')","('Volume', 'CRK')"
2024-06-03,11.729999542236328,11.970000267028809,11.460000038146973,11.890000343322754,3412800.0,,,,,
2024-06-04,11.43000030517578,11.630000114440918,11.289999961853027,11.56999969482422,3347400.0,,,,,
2024-06-05,11.739999771118164,11.84000015258789,11.4399995803833,11.460000038146973,2377100.0,,,,,
2024-06-06,11.720000267028809,11.829999923706056,11.619999885559082,11.739999771118164,1632800.0,,,,,
2024-06-07,11.699999809265137,11.770000457763672,11.529999732971191,11.600000381469728,2376000.0,,,,,
2024-06-10,12.020000457763672,12.149999618530272,11.6899995803833,11.760000228881836,2641700.0,,,,,
2024-06-11,12.15999984741211,12.220000267028809,11.8100004196167,11.850000381469728,2086800.0,,,,,
2024-06-12,11.90999984741211,12.390000343322754,11.829999923706056,12.300000190734863,2115800.0,,,,,
2024-06-13,11.449999809265137,11.949999809265137,11.399999618530272,11.859999656677246,2921000.0,,,,,
2024-06-14,11.149999618530272,11.489999771118164,11.109999656677246,11.399999618530272,2372900.0,,,,,
2024-06-17,10.949999809265137,11.15999984741211,10.739999771118164,11.100000381469728,3175300.0,,,,,
2024-06-18,10.93000030517578,11.06999969482422,10.8100004196167,10.949999809265137,3109800.0,,,,,
2024-06-20,10.75,11.010000228881836,10.729999542236328,10.859999656677246,3723900.0,,,,,
2024-06-21,10.789999961853027,10.81999969482422,10.5,10.789999961853027,12749800.0,,,,,
2024-06-24,11.420000076293944,11.539999961853027,10.869999885559082,10.869999885559082,3674300.0,,,,,
2024-06-25,11.15999984741211,11.34000015258789,11.100000381469728,11.329999923706056,2113900.0,,,,,
2024-06-26,10.68000030517578,11.199999809265137,10.640000343322754,11.100000381469728,4254900.0,,,,,
2024-06-27,10.5600004196167,10.8100004196167,10.420000076293944,10.770000457763672,2094600.0,,,,,
2024-06-28,10.380000114440918,10.75,10.279999732971191,10.710000038146973,2841200.0,,,,,
2024-07-01,10.229999542236328,10.529999732971191,10.15999984741211,10.449999809265137,2223100.0,,,,,
2024-07-02,10.5600004196167,10.59000015258789,10.229999542236328,10.34000015258789,1955700.0,,,,,
2024-07-03,10.920000076293944,10.920000076293944,10.550000190734863,10.609999656677246,1509000.0,,,,,
2024-07-05,10.479999542236328,10.970000267028809,10.43000030517578,10.850000381469728,1843100.0,,,,,
2024-07-08,10.550000190734863,10.670000076293944,10.399999618530272,10.529999732971191,1927900.0,,,,,
2024-07-09,10.399999618530272,10.5600004196167,10.34000015258789,10.5,1532500.0,,,,,
2024-07-10,10.34000015258789,10.470000267028809,10.18000030517578,10.4399995803833,3005700.0,,,,,
2024-07-11,10.600000381469728,10.640000343322754,10.239999771118164,10.449999809265137,3219300.0,,,,,
2024-07-12,10.720000267028809,10.770000457763672,10.520000457763672,10.710000038146973,2152500.0,,,,,
2024-07-15,10.43000030517578,10.800000190734863,10.359999656677246,10.770000457763672,4708800.0,,,,,
2024-07-16,10.470000267028809,10.5,10.149999618530272,10.460000038146973,3511100.0,,,,,
2024-07-17,10.130000114440918,10.6899995803833,10.06999969482422,10.5,3555000.0,,,,,
2024-07-18,10.210000038146973,10.300000190734863,10.079999923706056,10.199999809265137,3699200.0,,,,,
2024-07-19,10.229999542236328,10.25,10.06999969482422,10.119999885559082,2176300.0,,,,,
2024-07-22,10.65999984741211,10.699999809265137,10.289999961853027,10.31999969482422,3000800.0,,,,,
2024-07-23,10.609999656677246,10.649999618530272,10.3100004196167,10.550000190734863,2227200.0,,,,,
2024-07-24,10.06999969482422,10.81999969482422,10.0600004196167,10.65999984741211,2961000.0,,,,,
2024-07-25,10.050000190734863,10.359999656677246,9.949999809265137,10.0,2663400.0,,,,,
2024-07-26,10.399999618530272,10.460000038146973,10.020000457763672,10.130000114440918,3486800.0,,,,,
2024-07-29,10.109999656677246,10.470000267028809,9.93000030517578,10.399999618530272,3981300.0,,,,,
2024-07-30,10.210000038146973,10.270000457763672,10.0,10.050000190734863,2560800.0,,,,,
2024-07-31,9.470000267028809,10.029999732971191,9.420000076293944,9.81999969482422,6756900.0,,,,,
2024-08-01,9.06999969482422,9.539999961853027,8.989999771118164,9.489999771118164,4842400.0,,,,,
2024-08-02,8.319999694824219,8.90999984741211,8.319999694824219,8.869999885559082,4100100.0,,,,,
2024-08-05,8.140000343322754,8.319999694824219,7.739999771118164,8.010000228881836,5003500.0,,,,,
2024-08-06,8.4399995803833,8.619999885559082,8.149999618530273,8.170000076293945,4922900.0,,,,,
2024-08-07,8.770000457763672,8.899999618530273,8.640000343322754,8.649999618530273,4780900.0,,,,,
2024-08-08,9.640000343322754,9.649999618530272,8.899999618530273,8.960000038146973,5039500.0,,,,,
2024-08-09,9.75,9.9399995803833,9.5600004196167,9.640000343322754,4573100.0,,,,,
2024-08-12,10.119999885559082,10.210000038146973,9.779999732971191,9.81999969482422,4697100.0,,,,,
2024-08-13,10.220000267028809,10.25,10.010000228881836,10.18000030517578,4598100.0,,,,,
2024-08-14,10.510000228881836,10.710000038146973,10.220000267028809,10.350000381469728,4282600.0,,,,,
2024-08-15,10.529999732971191,10.699999809265137,10.199999809265137,10.239999771118164,5886100.0,,,,,
2024-08-16,10.649999618530272,10.739999771118164,10.470000267028809,10.470000267028809,3173900.0,,,,,
2024-08-19,10.979999542236328,11.100000381469728,10.68000030517578,10.699999809265137,3518200.0,,,,,
2024-08-20,11.029999732971191,11.170000076293944,10.68000030517578,10.869999885559082,4194600.0,,,,,
2024-08-21,10.979999542236328,11.3100004196167,10.93000030517578,11.15999984741211,3539700.0,,,,,
2024-08-22,10.710000038146973,11.050000190734863,10.68000030517578,11.010000228881836,3450500.0,,,,,
2024-08-23,11.43000030517578,11.4399995803833,10.890000343322754,10.890000343322754,4044300.0,,,,,
2024-08-26,11.5,11.649999618530272,11.43000030517578,11.550000190734863,2690300.0,,,,,
2024-08-27,11.029999732971191,11.510000228881836,11.029999732971191,11.479999542236328,2214700.0,,,,,
2024-08-28,10.199999809265137,11.170000076293944,9.970000267028809,11.029999732971191,4888700.0,,,,,
2024-08-29,10.75,10.75,10.06999969482422,10.239999771118164,4099900.0,,,,,
2024-08-30,10.630000114440918,10.770000457763672,10.460000038146973,10.640000343322754,1872900.0,,,,,
2024-09-03,10.239999771118164,10.4399995803833,9.989999771118164,10.350000381469728,2374000.0,,,,,
2024-09-04,9.640000343322754,10.489999771118164,9.630000114440918,10.25,2676000.0,,,,,
2024-09-05,9.710000038146973,9.920000076293944,9.5600004196167,9.800000190734863,2499200.0,,,,,
2024-09-06,9.520000457763672,9.859999656677246,9.489999771118164,9.6899995803833,2453800.0,,,,,
2024-09-09,9.270000457763672,9.600000381469728,9.220000267028809,9.4399995803833,2820500.0,,,,,
2024-09-10,9.670000076293944,9.699999809265137,9.09000015258789,9.300000190734863,2996400.0,,,,,
2024-09-11,9.960000038146973,10.020000457763672,9.460000038146973,9.68000030517578,2405900.0,,,,,
